slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
osso-buco,Osso Buco,YEMEK,et-yemekleri,it,4,3,few-steps,Dana incik 4 dilim | Un 3 yemek kaşığı | Tereyağı 40 gr | Soğan 1 adet | Havuç 1 adet | Kereviz sapı 1 adet | Domates püresi 1.5 su bardağı,"1. İncikleri una bulayıp tereyağında iki yüzünü 6 dakika kızartın. || 2. Soğan, havuç ve kereviz sapını ekleyip 8 dakika kavurun. || 3. Domates püresini ekleyin ve kapağı kapatın. || 4. Kısık ateşte 2 saat pişirin."
kottbullar,Köttbullar,YEMEK,et-yemekleri,se,3,3,few-steps,Dana kıyma 500 gr | Ekmek kırıntısı 60 gr | Yumurta 1 adet | Süt 100 ml | Krema 150 ml,"1. Kıyma, ekmek kırıntısı, yumurta ve sütü yoğurup küçük köfteler yapın. || 2. Köfteleri tavada 15 dakika pişirin. || 3. Aynı tavada krema ile sos hazırlayıp köfteleri sosa alın."
yaprak-sarma,Yaprak Sarma,YEMEK,sebze-yemekleri,tr,6,3,no-time,Asma yaprağı 50 adet | Pirinç 1.5 su bardağı | Soğan 3 adet | Zeytinyağı 100 ml | Domates salçası 1 yemek kaşığı | Nane 1 yemek kaşığı | Maydanoz 1 demet | Limon suyu 2 yemek kaşığı | Tuz 1 çay kaşığı | Karabiber 0.5 çay kaşığı | Yenibahar 0.5 çay kaşığı,"1. Pirinci yıkayıp 30 dakika suda bekletin. || 2. Soğanları ince ince doğrayın. Zeytinyağında kavurun. || 3. Pirinci süzüp soğanlara ekleyin. Salça, baharat ve yeşillikleri ekleyin. || 4. Yaprakları açıp harcı koyun, sıkıca sarın. || 5. Tencereye dizin, üstünü geçecek kadar su ekleyin. Kısık ateşte 50-60 dk pişirin. || 6. Ocaktan alın, soğumaya bırakın. Soğuk servis edin."
hurmali-tahin-kup-orta-dogu-usulu,Hurmalı Tahin Kup,TATLI,tatlilar,me,3,3,few-steps,Hurma 12 adet | Tahin 3 yemek kaşığı | Labne 1 su bardağı | Tarçın 0.25 çay kaşığı,1. Hurmaları 5 dakika sıcak suda bekletin. || 2. Labne ve tahinle çekin. || 3. Kup içinde soğuk servis edin.
hamsili-ekmek-rize-usulu,Hamsili Ekmek,YEMEK,hamur-isleri,tr,3,3,few-steps,Hamsi 700 gr | Mısır unu 2 su bardağı | Soğan 1 adet | Maydanoz 0.5 demet | Tuz 1 çay kaşığı | Limon 1 adet,"1. Hamsileri temizleyip kılçıklarını çıkarın. || 2. Mısır unu, soğan, maydanoz ve tuzla taban harcını hazırlayın. || 3. Tepsiye harcı yayıp hamsileri dizin ve 200°C fırında 25 dakika pişirin."
tortilla-espanola,Tortilla Espanola,KAHVALTI,kahvaltiliklar,es,4,3,few-steps,Patates 4 adet | Yumurta 6 adet | Soğan 1 adet | Zeytinyağı 0.5 su bardağı | Tuz 1 çay kaşığı,1. Patates ve soğanı yağda 15 dakika yumuşatın. || 2. Yumurtaları çırpıp patatesle karıştırın. || 3. Tavada 6 dakika pişirip çevirin. || 4. Diğer yüzünü 4 dakika pişirin.
kuymak,Kuymak,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Mısır unu 4 yemek kaşığı | Tereyağı 3 yemek kaşığı | Kolot peyniri 200 gr | Su 1.5 su bardağı | Tuz 0.5 çay kaşığı,1. Tereyağını tavada eritip mısır ununu 3 dakika kavurun. || 2. Suyu ve tuzu ekleyip 5 dakika karıştırarak pişirin. || 3. Peyniri ekleyip uzayan kıvam alana kadar 5-6 dakika pişirin.
hamsili-pilav-artvin-usulu,Hamsili Pilav,YEMEK,makarna-pilav,tr,4,3,few-steps,Hamsi 700 gr | Pirinç 1.5 su bardağı | Soğan 2 adet | Tereyağı 35 gr | Kuş üzümü 2 yemek kaşığı | Dereotu 0.25 demet | Tuz 1 çay kaşığı | Roka 0.5 demet,"1. Pirinci soğan, tereyağı, kuş üzümü ve tuzla iç pilav olarak hazırlayın. || 2. Kalıbı temizlenmiş hamsilerle kaplayıp içine pilav ve dereotu yerleştirin. || 3. Üstünü kalan hamsilerle örtüp 190°C fırında 30 dakika pişirin. || 4. Hamsili pilavı roka ile sıcak servis edin."
incirli-kereviz-aydin-usulu,Aydın İncirli Kereviz,YEMEK,sebze-yemekleri,tr,5,3,no-time,Kereviz 2 adet | Kuru incir 5 adet | Portakal suyu 0.5 su bardağı | Zeytinyağı 3 yemek kaşığı | Limon 1 adet | Tuz 0.75 çay kaşığı,"1. Kerevizleri soyup dilimleyin, kararmamaları için limonlu suda bekletin. || 2. Kuru incirleri küçük doğrayıp portakal suyuyla kısa süre yumuşatın. || 3. Kerevizi zeytinyağı, portakal suyu ve tuzla tencerede 15 dakika pişirin. || 4. Doğranmış inciri ekleyip 8-10 dakika daha kısık ateşte pişirin. || 5. Yemeği ılındırıp zeytinyağlı gibi servis edin."
pekmezli-badem-sutlaci-nigde-usulu,Pekmezli Badem Sütlacı,TATLI,tatlilar,tr,3,3,few-steps,Pirinç 0.5 su bardağı | Süt 4 su bardağı | Pekmez 3 yemek kaşığı | Badem 0.25 su bardağı | Şeker 2 yemek kaşığı,1. Pirinci yumuşayana kadar pişirin. || 2. Süt ve şekeri ekleyip 10 dakika kaynatın. || 3. Pekmez ve bademle tamamlayıp servis edin.
zeytinli-koruklu-salata-ayvalik-usulu,Ayvalık Zeytinli Koruklu Salata,SALATA,salatalar,tr,3,3,few-steps,Yeşil zeytin 1 su bardağı | Domates 2 adet | Koruk suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Domatesleri küp doğrayın ve zeytinleri ikiye kesin. || 2. Malzemeyi geniş bir kapta karıştırın. || 3. Koruk suyu gezdirip soğuk servis edin.
mumbar-dolmasi-guneydogu-usulu,Güneydoğu Usulü Mumbar Dolması,YEMEK,et-yemekleri,tr,3,3,few-steps,Temizlenmiş mumbar 1 kg | Pirinç 1.5 su bardağı | Dana kıyma 250 gr | Soğan 1 adet | Tuz 1.5 çay kaşığı | Limon 1 adet,"1. Pirinç, kıyma, soğan ve tuzu karıştırarak iç harcı hazırlayın. || 2. Mumbarları harçla doldurup bağlayın. || 3. Dolmaları 75 dakika kısık ateşte pişirip limonla servis edin."
enginarli-domatesli-pide-manisa-usulu,Enginarlı Domatesli Pide,YEMEK,hamur-isleri,tr,4,3,few-steps,Un 2 su bardağı | Enginar kalbi 4 adet | Domates 2 adet | Zeytinyağı 2 yemek kaşığı,"1. Unu 1 çay kaşığı tuz ve 1 su bardağı ılık suyla yoğurun, 30 dakika dinlendirin. || 2. Enginar kalplerini ince dilimleyip limonlu suya bırakın, domatesleri küçük küp doğrayın. || 3. Hamuru oval açın, kenarlarını yukarı kıvırın, içine domates ve enginarı yayıp zeytinyağı gezdirin. || 4. Önceden 220°C ısıtılmış fırında 18 dakika kenarlar altın olana kadar pişirin."
tavuk-shawarma,Tavuk Shawarma,YEMEK,tavuk-yemekleri,me,3,3,few-steps,Tavuk kalça 700 gr | Yoğurt 0.5 su bardağı | Lavaş 4 adet | Kimyon 1 tatlı kaşığı | Sarımsak 3 diş,"1. Tavuğu yoğurt, sarımsak ve baharatla 30 dakika marine edin. || 2. Tavuğu tavada 15-18 dakika pişirin. || 3. Lavaşa tavuk ve garnitürleri koyup sarın."
sumakli-kabak-sinkonta-manisa-usulu,Manisa Sumaklı Kabak Sinkonta,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Kabak 4 adet | Kuru soğan 2 adet | Sumak 1 tatlı kaşığı | Zeytinyağı 3 yemek kaşığı,1. Soğanı zeytinyağında 8 dakika yumuşatın. || 2. Kabağı ve sumağı ekleyin. || 3. Tencereyi kapatıp yemeği 15 dakika pişirin.
limonlu-posset,Limonlu Posset,TATLI,tatlilar,gb,3,3,few-steps,Krema 500 ml | Şeker 0.75 su bardağı | Limon suyu 0.5 su bardağı | Limon kabuğu 1 tatlı kaşığı | Bisküvi 8 adet,1. Krema ve şekeri 6-8 dakika kaynatın. || 2. Ocaktan alıp limon suyu ve kabuğunu ekleyin. || 3. Kaselere paylaştırıp 4 saat soğutun.
zeytinyagli-imam-bayildi,Zeytinyağlı İmam Bayıldı,YEMEK,sebze-yemekleri,tr,4,3,few-steps,Patlıcan 4 adet | Soğan 3 adet | Domates 3 adet | Sarımsak 6 diş | Zeytinyağı 0.5 su bardağı,"1. Patlıcanları 8 dakika kızartın. || 2. Soğan, domates ve sarımsağı 15 dakika pişirin. || 3. Patlıcanları harçla doldurup tencereye dizin. || 4. Kısık ateşte 25 dakika pişirin."
hellimli-salata,Hellimli Salata,SALATA,salatalar,tr,3,3,few-steps,Hellim peyniri 200 gr | Akdeniz yeşilliği 1 paket | Salatalık 1 adet | Cherry domates 10 adet | Nar ekşisi 2 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,"1. Hellimi dilimleyip sıcak tavada her yüzünü 2-3 dakika kızartın. || 2. Yeşillik, salatalık ve domatesi servis tabağına alın. || 3. Hellimi ekleyip nar ekşisi ve zeytinyağıyla servis edin."
cevizli-zahter-salatasi-hatay-usulu,Hatay Cevizli Zahter Salatası,SALATA,salatalar,tr,3,3,few-steps,Taze zahter 1 demet | Ceviz 0.5 su bardağı | Nar ekşisi 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Tuz 0.25 çay kaşığı | Pide 1 adet,"1. Taze zahteri yıkayıp iri kıyın. || 2. Ceviz, nar ekşisi, zeytinyağı ve tuzu zahterle karıştırın. || 3. Salatayı 5 dakika dinlendirip pideyle servis edin."
firik-ve-nohutlu-biber-dolmasi-gaziantep-usulu,Gaziantep Firik ve Nohutlu Biber Dolması,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Kuru dolmalık biber 10 adet | Firik 1 su bardağı | Haşlanmış nohut 1 su bardağı | Salça 1 yemek kaşığı | Kuru soğan 1 adet,1. Biberleri 10 dakika ılık suda bekletin. || 2. İç harcı karıştırıp biberlere doldurun. || 3. Tencerede 25 dakika pişirip servis edin.
madeleine,Madeleine,TATLI,tatlilar,fr,3,3,few-steps,Un 150 gr | Tereyağı 120 gr | Yumurta 3 adet | Şeker 120 gr,1. Yumurta ve şekeri kabarana kadar çırpın. || 2. Un ve eritilmiş tereyağını ekleyin. || 3. Kalıplarda 190°C fırında 10-12 dakika pişirin.
irmikli-topalak-corbasi-konya-usulu,İrmikli Topalak Çorbası,CORBA,corbalar,tr,3,3,few-steps,İrmik 0.75 su bardağı | Dana kıyma 200 gr | Yoğurt 1 su bardağı | Su 5 su bardağı | Kuru nane 1 tatlı kaşığı,1. İrmik ve kıymadan küçük toplar yapın. || 2. Yoğurtlu suyu kaynamaya yakın ısıtın. || 3. Topalakları ekleyip çorbayı 15 dakika pişirin.
patlicanli-sehriye-corbasi-batman-usulu,Batman Patlıcanlı Şehriye Çorbası,CORBA,corbalar,tr,3,3,few-steps,Patlıcan 2 adet | Arpa şehriye 0.75 su bardağı | Domates rendesi 1 su bardağı | Su 1.25 lt | Zeytinyağı 1 yemek kaşığı,"1. Patlıcanları közleyip doğrayın. || 2. Domates, su ve şehriyeyi 12 dakika pişirin. || 3. Patlıcanı ekleyip 4 dakika daha kaynatın."
sakizli-badem-sutlac-cesme-usulu,Çeşme Sakızlı Badem Sütlaç,TATLI,tatlilar,tr,3,3,few-steps,Süt 1 lt | Pirinç 0.5 su bardağı | Toz şeker 0.75 su bardağı | Badem 0.5 su bardağı | Damla sakızı 1 çimdik,1. Pirinci 10 dakika haşlayın. || 2. Süt ve şekerle 15 dakika pişirin. || 3. Badem ve damla sakızını ekleyip servis edin.
isotlu-kabak-borani-sanliurfa-usulu,Şanlıurfa İsotlu Kabak Borani,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Kabak 3 adet | Yoğurt 1.5 su bardağı | İsot 1 çay kaşığı | Sarımsak 1 diş | Zeytinyağı 1 yemek kaşığı,1. Kabağı küp doğrayıp 8 dakika soteleyin. || 2. Yoğurt ve sarımsağı karıştırın. || 3. Kabağı yoğurtla buluşturup isot serperek servis edin.
zahterli-yumurta-ekmegi-kilis-usulu,Zahterli Yumurta Ekmeği,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Bayat ekmek 6 dilim | Yumurta 2 adet | Zahter 1 tatlı kaşığı | Süt 0.5 su bardağı | Tereyağı 15 gr,"1. Yumurta, süt ve zahteri çırpın. || 2. Ekmeği karışıma batırın. || 3. Dilimleri tavada 6 dakika pişirin."
peynirli-yesil-mercimek-borek-yozgat-usulu,Yozgat Peynirli Yeşil Mercimek Börek,APERATIF,hamur-isleri,tr,3,3,few-steps,Yufka 3 adet | Yeşil mercimek 1 su bardağı | Beyaz peynir 150 gr | Yumurta 1 adet | Zeytinyağı 2 yemek kaşığı,1. Mercimeği 15 dakika haşlayıp süzün. || 2. Mercimeği peynirle karıştırıp yufkalara yayın. || 3. Üzerine yumurta sürüp 190°C fırında 25 dakika pişirin.
zeytin-ezmeli-patates-salata-bodrum-usulu,Bodrum Zeytin Ezmeli Patates Salata,SALATA,salatalar,tr,3,3,few-steps,Patates 4 adet | Zeytin ezmesi 2 yemek kaşığı | Limon suyu 1 yemek kaşığı | Maydanoz 0.25 demet | Zeytinyağı 1 yemek kaşığı,1. Patatesleri 15 dakika haşlayıp küp doğrayın. || 2. Sos malzemelerini karıştırın. || 3. Patatesi sosla harmanlayıp servis edin.
fabada-asturiana,Fabada Asturiana,YEMEK,baklagil-yemekleri,es,3,3,few-steps,Beyaz fasulye 500 gr | Dana sucuk 250 gr | Tütsülü et 250 gr | Safran 0.5 çay kaşığı,1. Fasulyeyi bir gece ıslatın. || 2. Etler ve safranla tencereye alın. || 3. Kısık ateşte 2 saat pişirin.
isotlu-tavuk-sis-sanliurfa-usulu,İsotlu Tavuk Şiş,YEMEK,tavuk-yemekleri,tr,5,3,no-time,Tavuk göğsü 700 gr | İsot 1 yemek kaşığı | Sarımsak 2 diş | Zeytinyağı 2 yemek kaşığı | Tuz 1 çay kaşığı,"1. Tavuk göğsünü kuşbaşı kesin, isot, sarımsak, zeytinyağı ve tuzla harmanlayın. || 2. Tavuğu kapalı kapta buzdolabında 1 saat dinlendirerek lezzetlendirin. || 3. Dinlenen parçaları şişlere çok sıkıştırmadan dizin. || 4. Izgarayı ya da fırını 220°C eşdeğer yüksek ısıya getirin. || 5. Şişleri çevirerek 12-15 dakika pişirin, dışı kızarınca ocaktan alın."
ispanakli-nohut-tava-ispanya-usulu,Ispanaklı Nohut Tava,YEMEK,baklagil-yemekleri,es,3,3,few-steps,Haşlanmış nohut 2 su bardağı | Ispanak 200 gr | Sarımsak 2 diş | Tatlı kırmızı biber 1 tatlı kaşığı | Zeytinyağı 1 yemek kaşığı,1. Sarımsağı yağda 1 dakika çevirin. || 2. Nohut ve biberi ekleyin. || 3. Ispanağı katıp 6 dakika pişirin.
sac-kavurma-bayburt-usulu,Bayburt Sac Kavurma,YEMEK,et-yemekleri,tr,5,3,no-time,Kuzu kuşbaşı 700 gr | Kuyruk yağı 60 gr | Yeşil biber 3 adet | Tuz 1 çay kaşığı | Lavaş 4 adet | Soğan salatası 1 tabak,"1. Kuyruk yağını sacda ya da geniş tavada eriyene kadar çevirin. || 2. Kuzu kuşbaşını ekleyip yüksek ateşte suyunu bırakıp çekene kadar kavurun. || 3. Yeşil biberleri iri doğrayıp ete katın, tuzu da ekleyin. || 4. Karışımı 8-10 dakika daha çevirip etler yumuşayınca ocaktan alın. || 5. Sac kavurmayı lavaş ve soğan salatasıyla sıcak servis edin."
albondigas,Albondigas,YEMEK,et-yemekleri,es,3,3,few-steps,Dana kıyma 600 gr | Ekmek kırıntısı 80 gr | Yumurta 1 adet | Domates sosu 400 ml,"1. Kıyma, ekmek kırıntısı ve yumurtayı yoğurun. || 2. Köfteleri kızgın tavada 8 dakika mühürleyin. || 3. Domates sosunda 20 dakika pişirin."
kabak-cicekli-mucver-aydin-usulu,Kabak Çiçekli Mücver,APERATIF,aperatifler,tr,3,3,few-steps,Kabak çiçeği 12 adet | Yumurta 2 adet | Un 4 yemek kaşığı | Beyaz peynir 80 gr | Dereotu 0.25 demet,"1. Çiçekleri ince kıyın. || 2. Yumurta, un ve peynirle harç hazırlayın. || 3. Mücverleri tavada 8 dakika kızartın."
visneli-lorlu-kup-edirne-usulu,Edirne Vişneli Lorlu Kup,TATLI,tatlilar,tr,3,3,few-steps,Lor peyniri 250 gr | Vişne 1 su bardağı | Toz şeker 2 yemek kaşığı,1. Vişneyi şekerle 6 dakika pişirin. || 2. Sosu soğutun. || 3. Lor ve vişneyi kuplara kat kat koyun.
kabakli-yogurtlu-arpa-sehriye-balikesir-usulu,Balıkesir Kabaklı Yoğurtlu Arpa Şehriye,CORBA,corbalar,tr,3,3,few-steps,Arpa şehriye 0.75 su bardağı | Kabak 2 adet | Yoğurt 1 su bardağı | Su 4 su bardağı,"1. Şehriyeyi 8 dakika haşlayın. || 2. Kabağı ekleyip 6 dakika daha pişirin. || 3. Yoğurdu karıştırıp tencereye ekleyin, servis edin."
galbi,Galbi,YEMEK,et-yemekleri,kr,5,3,no-time,Dana kaburga 800 gr | Armut püresi 120 gr | Soya sosu 80 ml | Susam yağı 1 yemek kaşığı | Esmer şeker 1 yemek kaşığı,"1. Armut püresi, soya sosu, susam yağı ve esmer şekeri karıştırıp marine hazırlayın. || 2. Dana kaburgayı sosa bulayıp buzdolabında en az 4 saat dinlendirin. || 3. Eti pişirmeden 20 dakika önce dolaptan çıkararak ılınmasını sağlayın. || 4. Izgarayı yüksek ısıda kızdırın, kaburgaları her yüzü 3-4 dakika pişirin. || 5. Etleri 5 dakika dinlendirip dilimleyerek servis edin."
