slug,type,currentStepCount,minTarget,maxTarget,currentTitle,currentStepsJson
portakalli-labneli-krep-antalya-usulu,KAHVALTI,3,5,8,Antalya Portakallı Labneli Krep,"[{""stepNumber"":1,""instruction"":""Un, yumurta ve suyu çırparak hamur hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""İnce krepleri tavada 6 dakika pişirin."",""timerSeconds"":360},{""stepNumber"":3,""instruction"":""Labne ve portakal kabuğuyla doldurup servis edin."",""timerSeconds"":null}]"
pumpkin-scone-avustralya-usulu,KAHVALTI,3,5,8,Pumpkin Scone,"[{""stepNumber"":1,""instruction"":""Malzemeleri kısa süre toparlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Hamuru kalın açıp dilimleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""190°C fırında 18 dakika pişirin."",""timerSeconds"":1080}]"
raggmunk-isvec-usulu,KAHVALTI,3,5,8,Raggmunk,"[{""stepNumber"":1,""instruction"":""Patatesleri rendeleyip hafifçe sıkın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Un, süt ve yumurtayla hamur hazırlayıp patatesi ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Raggmunkları tereyağlı tavada iki yüzü toplam 10 dakika pişirin."",""timerSeconds"":600}]"
reyhanli-lorlu-yumurta-ekmegi-hatay-usulu,KAHVALTI,3,5,8,Reyhanlı Lorlu Yumurta Ekmeği,"[{""stepNumber"":1,""instruction"":""Lor peynirini ince kıyılmış reyhanla karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yumurta ve sütü çırpıp ekmekleri karışıma batırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Ekmeği tavada 6 dakika çevirerek pişirip lorlu harçla sıcak servis edin."",""timerSeconds"":360}]"
ricottali-misir-boregi-avustralya-usulu,KAHVALTI,3,5,8,Ricottalı Mısır Böreği,"[{""stepNumber"":1,""instruction"":""İç harcı karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Hamuru kalıba yerleştirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Böreği 24 dakika pişirin."",""timerSeconds"":1440}]"
rize-hamsili-pazi-kayganasi,KAHVALTI,4,5,8,Rize Hamsili Pazı Kayganası,"[{""stepNumber"":1,""instruction"":""Hamsileri kağıt havluda kurutup pazıyı ince kıyın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yumurta, mısır unu ve az suyu pürüzsüz çırpın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Hamsi, pazı ve taze soğanı hamura katın."",""timerSeconds"":null},{""stepNumber"":4,""instruction"":""Yağlı tavada iki yüzü toplam 10-12 dakika pişirin."",""timerSeconds"":660}]"
rommegrot,KAHVALTI,3,5,8,Rømmegrøt,"[{""stepNumber"":1,""instruction"":""Ekşi kremayı tencerede 5 dakika ısıtın."",""timerSeconds"":300},{""stepNumber"":2,""instruction"":""Unu ekleyip çırparak koyulaştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sütle açıp 8 dakika daha pişirin."",""timerSeconds"":480}]"
sahanda-mihlama,KAHVALTI,3,5,8,Sahanda Mıhlama,"[{""stepNumber"":1,""instruction"":""Tereyağını eritip mısır ununu 4 dakika kavurun."",""timerSeconds"":240},{""stepNumber"":2,""instruction"":""Suyu ekleyip karıştırarak kıvam verin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Peyniri ekleyip eriyene kadar 5 dakika pişirin."",""timerSeconds"":300}]"
sakizli-lorlu-gozleme-izmir-usulu,KAHVALTI,3,5,8,Sakızlı Lorlu Gözleme,"[{""stepNumber"":1,""instruction"":""Lorlu iç harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yufkaları doldurup kapatın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Gözlemeleri tavada 8 dakika pişirin."",""timerSeconds"":480}]"
semizotlu-yumurta-tavasi-antalya-usulu,KAHVALTI,3,5,8,Semizotlu Yumurta Tavası,"[{""stepNumber"":1,""instruction"":""Soğanı ince doğrayıp zeytinyağında 2 dakika çevirin."",""timerSeconds"":120},{""stepNumber"":2,""instruction"":""Semizotunu ekleyip 3 dakika pişirin."",""timerSeconds"":180},{""stepNumber"":3,""instruction"":""Yumurtaları kırıp 3 dakika daha pişirerek yoğurtla servis edin."",""timerSeconds"":180}]"
seul-gochujangli-tofu-tost,KAHVALTI,4,5,8,Seul Gochujanglı Tofu Tost,"[{""stepNumber"":1,""instruction"":""Tofuyu kağıt havluda 10 dakika bastırarak kurutun."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Tofuyu dilimleyip tavada 6 dakika kızartın."",""timerSeconds"":360},{""stepNumber"":3,""instruction"":""Gochujang ve susam yağını karıştırıp ekmeğe sürün."",""timerSeconds"":null},{""stepNumber"":4,""instruction"":""Tofu ve salatalıkla tostları kapatıp servis edin."",""timerSeconds"":null}]"
shakshuka-yumurta,KAHVALTI,3,5,8,Shakshuka Yumurta,"[{""stepNumber"":1,""instruction"":""Soğan, biber ve sarımsağı zeytinyağında 6 dakika pişirin."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Domatesleri ekleyip sosu 10 dakika koyulaştırın."",""timerSeconds"":600},{""stepNumber"":3,""instruction"":""Yumurtaları kırıp kapak kapalı şekilde 5 dakika pişirin."",""timerSeconds"":300}]"
simit-tost,KAHVALTI,3,5,8,Simit Tost,"[{""stepNumber"":1,""instruction"":""Simidi yatay kesip içini hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Peynir ve domatesi koyup tost makinesine alın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Simitleri 5 dakika bastırarak kızartın."",""timerSeconds"":300}]"
simsir-coregi-kirsehir-usulu,KAHVALTI,3,5,8,Kırşehir Şimşir Çöreği,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup 20 dakika mayalandırın."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Çöreğe şekil verip 15 dakika daha dinlendirin."",""timerSeconds"":900},{""stepNumber"":3,""instruction"":""Şimşir çöreğini 185°C fırında 25 dakika pişirin."",""timerSeconds"":1500}]"
siyah-fasulyeli-yumurta-tostada-kuba-usulu,KAHVALTI,3,5,8,Siyah Fasulyeli Yumurta Tostada,"[{""stepNumber"":1,""instruction"":""Fasulyeyi lime suyuyla hafif ezin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yumurtaları tavada 4 dakika pişirin."",""timerSeconds"":240},{""stepNumber"":3,""instruction"":""Tostadaları fasulye ve yumurtayla tamamlayın."",""timerSeconds"":null}]"
siyezli-kes-durumu-kastamonu-usulu,KAHVALTI,3,5,8,Kastamonu Siyezli Keş Dürümü,"[{""stepNumber"":1,""instruction"":""Siyez unu, su ve tuzla yumuşak bir hamur hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Hamurdan ince bezeler açıp tavada iki yüzünü toplam 6 dakika pişirin."",""timerSeconds"":360},{""stepNumber"":3,""instruction"":""Ekmeğe tereyağı sürüp keş serpin, dürüm yaparak servis edin."",""timerSeconds"":null}]"
skagen-yumurtali-acik-sandvic-isvec-usulu,KAHVALTI,3,5,8,Skagen Yumurtalı Açık Sandviç,"[{""stepNumber"":1,""instruction"":""Yumurtayı 6 dakika haşlayın."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Karidesli karışımı hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Ekmeğe sürüp yumurtayla servis edin."",""timerSeconds"":null}]"
soganlama-yozgat-usulu,KAHVALTI,3,5,8,Yozgat Soğanlama,"[{""stepNumber"":1,""instruction"":""Soğanları yarım ay doğrayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Tereyağında soğanları 12 dakika kısık ateşte yumuşatın."",""timerSeconds"":720},{""stepNumber"":3,""instruction"":""Tuz, karabiber ve yumurtaları ekleyip 4 dakika daha pişirin."",""timerSeconds"":240}]"
soganli-yumurta-amasya-usulu,KAHVALTI,3,5,8,Amasya Soğanlı Yumurta,"[{""stepNumber"":1,""instruction"":""Soğanı yarım ay doğrayıp zeytinyağında 7 dakika yumuşatın."",""timerSeconds"":420},{""stepNumber"":2,""instruction"":""Tuz ve karabiber ekleyip yumurtaları üstüne kırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yumurtaları istediğiniz kıvama gelene kadar pişirip servis edin."",""timerSeconds"":null}]"
spanakopita-spiral-yunan-usulu,KAHVALTI,3,5,8,Spanakopita Spiral,"[{""stepNumber"":1,""instruction"":""Ispanaklı iç harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yufkaları sarıp spiral yapın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Böreği 24 dakika pişirin."",""timerSeconds"":1440}]"
stiltonlu-armut-tost-ingiliz-usulu,KAHVALTI,3,5,8,İngiliz Stiltonlu Armut Tost,"[{""stepNumber"":1,""instruction"":""Armutu ince dilimleyin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Ekmeği yağlayıp peynir ve armutla kapatın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tostu tavada 6 dakika pişirin."",""timerSeconds"":360}]"
sucuklu-mantarli-yumurta-eskisehir-usulu,KAHVALTI,3,5,8,Sucuklu Mantarlı Yumurta,"[{""stepNumber"":1,""instruction"":""Mantarı 4 dakika soteleyin."",""timerSeconds"":240},{""stepNumber"":2,""instruction"":""Sucuğu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yumurtaları kırıp 4 dakika pişirin."",""timerSeconds"":240}]"
sucuklu-menemen,KAHVALTI,3,5,8,Sucuklu Menemen,"[{""stepNumber"":1,""instruction"":""Sucuk ve biberi tereyağında 4 dakika pişirin."",""timerSeconds"":240},{""stepNumber"":2,""instruction"":""Domatesleri ekleyip 8 dakika pişirin."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Yumurtaları ekleyip 3-4 dakika karıştırarak pişirin."",""timerSeconds"":240}]"
sucuklu-yumurta,KAHVALTI,3,5,8,Sucuklu Yumurta,"[{""stepNumber"":1,""instruction"":""Sucuğu ince dilimleyin, tavaya dizin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Orta ateşte kendi yağında kızartın."",""timerSeconds"":180},{""stepNumber"":3,""instruction"":""Yumurtaları kırın, kapağını kapatıp 2-3 dakika pişirin."",""timerSeconds"":180}]"
sumakli-yumurta-kapama-kilis-usulu,KAHVALTI,3,5,8,Kilis Sumaklı Yumurta Kapama,"[{""stepNumber"":1,""instruction"":""Soğanı 4 dakika çevirin."",""timerSeconds"":240},{""stepNumber"":2,""instruction"":""Sumak ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yumurtaları kırıp 3 dakika pişirin."",""timerSeconds"":180}]"
sumakli-yumurta-piyazi-adiyaman-usulu,KAHVALTI,3,5,8,Sumaklı Yumurta Piyazı,"[{""stepNumber"":1,""instruction"":""Yumurtaları 8 dakika haşlayın."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Soğanı sumak ve yağla ovup maydanozu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yumurtaları dilimleyip piyazla birleştirerek servis edin."",""timerSeconds"":null}]"
surk-ezmesi-hatay-usulu,KAHVALTI,3,5,8,Sürk Ezmesi,"[{""stepNumber"":1,""instruction"":""Sürk peynirini çatalla ufalayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Rendelenmiş domates, zeytinyağı ve kekiği peynire ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Karışımı ezme kıvamına getirip servis tabağına alın."",""timerSeconds"":null}]"
surk-peynirli-biberli-durum-hatay-usulu,KAHVALTI,3,5,8,Sürk Peynirli Biberli Dürüm,"[{""stepNumber"":1,""instruction"":""Lavaşı hafif ısıtın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Sürk ve biberi içine yayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Dürümü sarıp servis edin."",""timerSeconds"":null}]"
susamli-corek-eskisehir-usulu,KAHVALTI,3,5,8,Eskişehir Susamlı Çörek,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup 20 dakika mayalandırın."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Hamura şekil verip susama bulayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Çörekleri 190°C fırında 20 dakika pişirin."",""timerSeconds"":1200}]"
sutlu-kete-bingol-usulu,KAHVALTI,3,5,8,Sütlü Kete,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup dinlendirin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""İçi hazırlayıp hamura kapatın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Keteyi 20 dakika pişirin."",""timerSeconds"":1200}]"
sweetcorn-fritter-stack-avustralya-usulu,KAHVALTI,3,5,8,Avustralya Sweetcorn Fritter Stack,"[{""stepNumber"":1,""instruction"":""Tüm malzemeyi karıştırıp koyu bir hamur hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Hamurdan kaşıkla alıp tavaya dökün."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Fritterları iki yüzü kızarana kadar 8 dakika pişirin."",""timerSeconds"":480}]"
syrniki,KAHVALTI,3,5,8,Syrniki,"[{""stepNumber"":1,""instruction"":""Lor, yumurta, un ve şekeri karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Küçük diskler hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tavada iki yüzünü 6 dakika pişirin."",""timerSeconds"":360}]"
syrniki-yaban-mersin-soslu-rus-usulu,KAHVALTI,3,5,8,Yaban Mersin Soslu Syrniki,"[{""stepNumber"":1,""instruction"":""Lor, yumurta ve unu karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Küçük pankekler yapıp tavada pişirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Mersini şekerle kısa kaynatıp üstüne dökün."",""timerSeconds"":180}]"
tahin-pekmez-bazlama-tostu-konya-usulu,KAHVALTI,3,5,8,Tahin Pekmez Bazlama Tostu,"[{""stepNumber"":1,""instruction"":""Bazlamayı ısıtın."",""timerSeconds"":120},{""stepNumber"":2,""instruction"":""Tahin ve pekmezi sürün."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Katlayıp servis edin."",""timerSeconds"":null}]"
tahin-pekmezli-pankek,KAHVALTI,3,5,8,Tahin Pekmezli Pankek,"[{""stepNumber"":1,""instruction"":""Pankek hamurunu çırpıp 5 dakika bekletin."",""timerSeconds"":300},{""stepNumber"":2,""instruction"":""Pankekleri tavada iki yüzlü pişirin."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Tahin ve pekmezi üstüne gezdirin."",""timerSeconds"":null}]"
tahin-pekmezli-yulaf,KAHVALTI,3,5,8,Tahin Pekmezli Yulaf,"[{""stepNumber"":1,""instruction"":""Yulaf ve sütü tencereye alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Karışımı 6-8 dakika kısık ateşte pişirin."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Tahin, pekmez, muz ve tarçın ekleyin."",""timerSeconds"":null}]"
tahinli-cevizli-kahvalti-durumu,KAHVALTI,3,5,8,Tahinli Cevizli Kahvaltı Dürümü,"[{""stepNumber"":1,""instruction"":""Lavaşları kuru tavada 1 dakika ısıtın."",""timerSeconds"":60},{""stepNumber"":2,""instruction"":""Tahin, ceviz ve pekmezi lavaşlara yayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Dürümleri sarıp hemen servis edin."",""timerSeconds"":null}]"
tahinli-incirli-krep-denizli-usulu,KAHVALTI,3,5,8,Denizli Tahinli İncirli Krep,"[{""stepNumber"":1,""instruction"":""Un, yumurta ve suyu çırpıp hamur hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""İnce krepleri tavada 6 dakika pişirin."",""timerSeconds"":360},{""stepNumber"":3,""instruction"":""Tahin ve doğranmış inciri paylaştırıp sararak servis edin."",""timerSeconds"":null}]"
tahinli-muzlu-gozleme-alanya-usulu,KAHVALTI,3,5,8,Tahinli Muzlu Gözleme,"[{""stepNumber"":1,""instruction"":""Muzu ince dilimleyin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yufkaya tahin sürüp muz yerleştirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Gözlemeyi 6 dakika pişirin."",""timerSeconds"":360}]"
tahinli-muzlu-irmik-kasesi-alanya-usulu,KAHVALTI,3,5,8,Tahinli Muzlu İrmik Kasesi,"[{""stepNumber"":1,""instruction"":""İrmiği sütle koyulaştırın."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Kaseye alın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Muz ve tahinle tamamlayın."",""timerSeconds"":null}]"
