slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
peynirli-kekikli-katmer-kilis-usulu,Peynirli Kekikli Katmer,hamur-isleri,YEMEK,tr,0,Un 2 su bardağı | Beyaz peynir 150 gr | Kekik 1 tatlı kaşığı | Zeytinyağı 2 yemek kaşığı,1. Hamuru açın. || 2. Peynirli içi yayın. || 3. Katmeri 12 dakika pişirin.,Katmeri orta ateşte çevirmek içinin pişerken dışının yanmasını önler.,Ilık servis edin.
peynirli-kraker,Peynirli Kraker,atistirmaliklar,ATISTIRMALIK,tr,0,Un 200 gr | Eski kaşar 160 gr | Tereyağı 100 gr | Pul biber 1 çay kaşığı,"1. Un, peynir, tereyağı ve pul biberi hamur yapın. || 2. Hamuru 20 dakika soğutun. || 3. İnce açıp 180°C fırında 15 dakika pişirin.",Hamuru açmadan önce 20 dakika soğutun; krakerler fırında yayılmaz.,Peynir tabağı yanında servis edin.
peynirli-mantar-dolmasi,Peynirli Mantar Dolması,aperatifler,APERATIF,fr,0,Büyük mantar 12 adet | Krem peynir 120 gr | Parmesan 40 gr | Sarımsak 1 diş,1. Mantarların içini çıkarın. || 2. Peynirli harçla doldurun. || 3. 200°C fırında 18 dakika pişirin.,Mantarların içini oyarken kenarları inceltmeyin; fırında su salarken formu korur.,Üzerine taze kekik serperek sıcak servis edin.
peynirli-mantarli-rulo-borek-sakarya-usulu,Peynirli Mantarlı Rulo Börek,hamur-isleri,YEMEK,tr,0,Yufka 4 adet | Mantar 300 gr | Beyaz peynir 150 gr | Zeytinyağı 2 yemek kaşığı,1. Mantarı 6 dakika soteleyin. || 2. Yufkaları harçla sarın. || 3. Böreği 22 dakika pişirin.,Mantarı 6 dakika suyunu çekene kadar çevirmek böreğin tabanını kuru tutar.,Ilık servis edin.
peynirli-manyok-kase-brezilya-usulu,Peynirli Manyok Kase,kahvaltiliklar,KAHVALTI,br,0,Manyok 400 gr | Kaşar peyniri 120 gr | Tereyağı 1 tatlı kaşığı | Tuz 0.5 çay kaşığı,1. Manyoku 12 dakika haşlayın. || 2. Peyniri ekleyin. || 3. Sıcak karıştırıp servis edin.,Manyoku çatalla kolay ezilecek kıvama gelene kadar 12 dakika haşlamak yeterlidir.,Ilık servis edin.
peynirli-maydanozlu-kol-boregi-sakarya-usulu,Peynirli Maydanozlu Kol Böreği,hamur-isleri,YEMEK,tr,0,Yufka 4 adet | Beyaz peynir 180 gr | Maydanoz 0.5 demet | Zeytinyağı 2 yemek kaşığı,1. İç harcı hazırlayın. || 2. Yufkayı rulo sarın. || 3. Böreği 24 dakika pişirin.,İç harcı sıkı sarmak keserken böreğin açılmasını önler.,Ilık servis edin.
peynirli-milfoy,Peynirli Milföy,aperatifler,APERATIF,tr,0,Milföy hamuru 6 adet | Beyaz peynir 200 gr | Maydanoz 0.25 demet | Yumurta sarısı 1 adet | Çörek otu 1 tatlı kaşığı,1. Peynir ve kıyılmış maydanozu karıştırın. || 2. Milföy karelerine harç koyup üçgen kapatın. || 3. Üzerine yumurta sarısı sürüp çörek otu serpin ve 190°C fırında 18-20 dakika pişirin.,Milföyleri oda sıcaklığında yumuşatın ama tamamen ısıtmayın; soğuk hamur daha kabarık pişer.,Çayla sıcak servis edin.
peynirli-misir-ekmegi-balikesir-usulu,Peynirli Mısır Ekmeği,kahvaltiliklar,KAHVALTI,tr,0,Mısır unu 2 su bardağı | Beyaz peynir 150 gr | Yoğurt 0.75 su bardağı | Yumurta 1 adet | Tereyağı 20 gr,1. Hamuru hazırlayın. || 2. Karışımı kalıba dökün. || 3. Ekmeği 22 dakika pişirin.,Peyniri iri bırakmak dilimlerde eriyen küçük cepler oluşturur.,Tahta tepsiye yerleştirip bir sürahi portakal suyu ve karmaşık tane ekmek dilimleri ekleyin.
peynirli-pazili-tava-boregi-balikesir-usulu,Peynirli Pazılı Tava Böreği,hamur-isleri,KAHVALTI,tr,0,Yufka 2 adet | Pazı 150 gr | Beyaz peynir 150 gr | Zeytinyağı 2 yemek kaşığı,1. Pazı ve peyniri karıştırın. || 2. Yufkaları harçla kapatın. || 3. Böreği tavada 10 dakika pişirin.,Pazının suyunu sıkarak kullanmak böreğin tabanını kuru tutar.,"Kişi başı küçük tava, yanında taze maydanoz ve dilimlenmiş tereyağıyla geleneksel kahvaltı kurgula."
peynirli-pogaca,Peynirli Poğaça,hamur-isleri,KAHVALTI,tr,0,Un 3 su bardağı | Yoğurt 1 su bardağı | Sıvı yağ 0.5 su bardağı | Kabartma tozu 1 paket | Tuz 1 tatlı kaşığı | Beyaz peynir 200 gr | Maydanoz 0.25 demet | Yumurta sarısı 1 adet,"1. Yoğurt, sıvı yağ, kabartma tozu ve tuzu karıştırın. || 2. Unu ekleyip ele yapışmayan yumuşak hamur olana kadar 4-5 dakika yoğurun. || 3. Peynir ve doğranmış maydanozu karıştırın. || 4. Hamurdan parçalar alıp iç koyun ve kapatın. || 5. Üzerine yumurta sarısı sürüp 180°C fırında 22-25 dakika pişirin.",Unu kontrollü ekleyin; hamur ele yapışmayan ama sertleşmeyen kıvamda olmalı.,Çay ve domates dilimleriyle servis edin.
peynirli-quesadilla,Peynirli Quesadilla,aperatifler,APERATIF,mx,0,Un tortilla 4 adet | Kaşar peyniri 2 su bardağı | Kırmızı biber 1 adet | Taze soğan 3 dal,1. Tortillanın yarısına peynir ve biber koyun. || 2. Tortillayı kapatıp tavaya alın. || 3. Her yüzünü 3-4 dakika pişirin.,Tavayı orta ateşte tutun; peynir erirken tortilla yanmaz.,Salsa roja veya guacamole ile servis edin.
peynirli-sikma-mersin-usulu,Peynirli Sıkma,hamur-isleri,KAHVALTI,tr,0,Un 500 gr | Su 280 ml | Lor peyniri 250 gr | Maydanoz 0.5 demet | Tereyağı 40 gr | Domates 2 adet,"1. Un ve suyla hamur yoğurup 20 dakika dinlendirin. || 2. Lor ve kıyılmış maydanozu iç harç olarak karıştırın. || 3. Hamuru ince açıp sacda pişirin, iç koyup dürüm şeklinde sarın. || 4. Sıkmaları tereyağı sürüp domatesle servis edin.",Yufkayı sacdan alınca hemen sarmak kırılmadan dürüm şeklini korumasını sağlar.,Yanına domates dilimleriyle ılık servis edin.
peynirli-sogan-pidesi-tekirdag-usulu,Tekirdağ Peynirli Soğan Pidesi,hamur-isleri,APERATIF,tr,0,Un 2.5 su bardağı | Kuru maya 1 çay kaşığı | Soğan 2 adet | Beyaz peynir 150 gr | Yumurta 1 adet,1. Hamuru yoğurup kısa süre dinlendirin. || 2. Soğanı soteleyip peynirle karıştırın. || 3. Pideleri doldurup 200°C fırında 20 dakika pişirin.,Soğanı önceden sotelemek pidenin içini sulandırmaz.,Üzerine sızma zeytinyağı ve pul biber gezdirip küçük derin tabakta mezelik sunum kurun.
peynirli-soganli-tahinli-pide-sakarya-usulu,Peynirli Soğanlı Tahinli Pide,hamur-isleri,YEMEK,tr,0,Un 2 su bardağı | Soğan 2 adet | Beyaz peynir 150 gr | Tahin 2 yemek kaşığı,1. Hamuru açın. || 2. Soğanı 5 dakika çevirin. || 3. Pideyi 18 dakika pişirin.,Soğanı hafif çevirip kullanmak pidenin içinde tatlı bir derinlik verir.,Ilık servis edin.
peynirli-souffle,Peynirli Souffle,aperatifler,APERATIF,fr,0,Yumurta 4 adet | Süt 1 su bardağı | Tereyağı 40 gr | Un 2 yemek kaşığı | Gruyere peyniri 100 gr,1. Tereyağı ve unla 2 dakika kavurma yapın. || 2. Sütü ekleyip koyu sos pişirin. || 3. Peynir ve yumurta sarılarını ekleyin. || 4. Çırpılmış yumurta akını katlayıp 190°C fırında 18-20 dakika pişirin.,Yumurta akını parlak tepecikler oluşana kadar çırpın; karıştırırken havasını söndürmeyin.,Fırından çıkar çıkmaz servis edin.
peynirli-yesil-mercimek-borek-yozgat-usulu,Yozgat Peynirli Yeşil Mercimek Börek,hamur-isleri,APERATIF,tr,0,Yufka 3 adet | Yeşil mercimek 1 su bardağı | Beyaz peynir 150 gr | Yumurta 1 adet | Zeytinyağı 2 yemek kaşığı,1. Mercimeği 15 dakika haşlayıp süzün. || 2. Mercimeği peynirle karıştırıp yufkalara yayın. || 3. Üzerine yumurta sürüp 190°C fırında 25 dakika pişirin.,Mercimeği fazla sulu bırakmamak böreğin altının hamurlaşmasını önler.,"Tabakta küçük kaselerde veya ayrı bölümlerde sunun; yanına limon dilimi, taze ekmek ve bir kase zeytin yerleştirin."
peynirli-zeytinli-gozleme-isparta-usulu,Peynirli Zeytinli Gözleme,hamur-isleri,YEMEK,tr,0,Un 2 su bardağı | Beyaz peynir 150 gr | Zeytin 10 adet | Zeytinyağı 1 yemek kaşığı,1. Hamuru açın. || 2. İç harcı yayın. || 3. Gözlemeyi 10 dakika pişirin.,Zeytini küçük doğramak hamurun içinde eşit dağılmasını sağlar.,Ilık servis edin.
pezik-mucveri-diyarbakir-usulu,Diyarbakır Pezik Mücveri,aperatifler,APERATIF,tr,0,Pazı 1 demet | Yumurta 2 adet | Un 4 yemek kaşığı | Taze soğan 2 dal | Ayçiçek yağı 3 yemek kaşığı,"1. Pazıyı ince doğrayıp suyunu sıkarak hazırlayın. || 2. Yumurta, un ve taze soğanla harç yapıp pazıyı karıştırın. || 3. Karışımdan kaşık kaşık alıp tavada iki yüzünü kızartın.",Pezikleri doğradıktan sonra 3 dakika tuzla bekletip suyunu sıkmak mücverin tavada daha iyi toparlanmasını sağlar.,Yanına sarımsaklı yoğurt olmadan ya da tek başına sıcak servis edin.
pho-bo,Pho Bo,corbalar,CORBA,vn,0,Dana kemikli et 1.2 kg | Pirinç eriştesi 400 gr | Dana bonfile 300 gr | Soğan 2 adet | Yıldız anason 3 adet | Soya sosu 2 yemek kaşığı,"1. Kemikli eti soğan ve yıldız anasonla 3 saat kısık ateşte kaynatın. || 2. Pirinç eriştesini sıcak suda 8 dakika bekletip süzün. || 3. Erişteyi kaseye alın, ince dana dilimlerini ekleyip kaynar et suyunu üzerine dökün.",Et suyunu düşük ateşte kaynatın; yüzeyde biriken köpüğü aldığınızda çorba daha berrak olur.,"Taze kişniş, misket limonu ve acı biberle servis edin."
pho-ga,Pho Ga,corbalar,CORBA,vn,0,Bütün tavuk 1 adet | Pirinç eriştesi 350 gr | Zencefil 30 gr | Soğan 1 adet | Soya sosu 2 yemek kaşığı,"1. Tavuğu soğan ve zencefille 90 dakika haşlayın. || 2. Tavuk etini didikleyin, suyu süzgeçten geçirin. || 3. Pirinç eriştesi ve tavuk etini kaseye alıp sıcak tavuk suyuyla tamamlayın.",Tavuğu bütün haşlayın; göğüs eti servis için didiklenirken kemikler suya lezzet verir.,"Fesleğen, taze soğan ve limonla servis edin."
picadillo-cubano,Picadillo Cubano,et-yemekleri,YEMEK,cu,0,Dana kıyma 500 gr | Domates püresi 300 ml | Yeşil zeytin 80 gr | Kuru üzüm 50 gr | Soğan 1 adet,"1. Kıymayı soğanla 8 dakika kavurun. || 2. Domates püresi, zeytin ve kuru üzümü ekleyin. || 3. Kısık ateşte 20 dakika pişirin.","Pişirme sırasında sık karıştırmaktan kaçının, etin bir yüzeyinin tavaya 2-3 dakika temas etmesi tat tabakası oluşturur.",Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
picadillo-empanada-kuba-usulu,Picadillo Empanada,aperatifler,APERATIF,cu,0,Empanada hamuru 12 adet | Dana kıyma 300 gr | Kuru soğan 1 adet | Kimyon 0.5 çay kaşığı | Tuz 0.75 çay kaşığı,1. Kıymayı soğan ve kimyonla pişirin. || 2. Harci hamura paylaştırıp kapatın. || 3. 190°C fırında 16 dakika pişirin.,İç harcı soğutup kapatmak taşıma kolaylığı verir.,"Yanına turşu tabağı, zeytin ezmesi ve sıcak ekmekle meyhane usulü sofra tamamlayın."
picanha,Picanha,et-yemekleri,YEMEK,br,0,Picanha dana eti 1 kg | İri tuz 1 yemek kaşığı | Karabiber 1 çay kaşığı | Zeytinyağı 1 yemek kaşığı,1. Eti kalın dilimleyip iri tuz ve karabiberle ovun. || 2. Yağlı yüzeyi alta gelecek şekilde ızgarada 8 dakika mühürleyin. || 3. Dilimleri çevirip 12-15 dakika daha pişirin ve 5 dakika dinlendirin.,Yağlı yüzeyi önce ateşe gösterin; eriyen yağ etin dışını kızartır.,"Farofa, yeşil salata ve köz biberle servis edin."
picarones,Picarones,tatlilar,TATLI,pe,0,Balkabağı püresi 1 su bardağı | Tatlı patates püresi 1 su bardağı | Un 2 su bardağı | Instant maya 1 paket | Ayçiçek yağı 2 su bardağı | Şurup 1 su bardağı,"1. Balkabağı püresi, tatlı patates püresi, un ve mayayla yumuşak bir hamur hazırlayın. || 2. Hamuru kısa süre dinlendirip halka şeklinde ayçiçek yağına bırakın. || 3. Picaronesleri kızartıp şurupla sıcak servis edin.",Hamuru çok sert bırakmamak kızarınca içinin boş ama yumuşak kalmasını sağlar.,Üzerine şurup gezdirerek sıcak servis edin.
picarones-kup-tatlisi-peru-usulu,Picarones Kup Tatlısı,tatlilar,TATLI,pe,0,Bal kabağı püresi 1 su bardağı | Un 1 su bardağı | Şurup 0.5 su bardağı | Tarçın 0.5 çay kaşığı,1. Hamuru hazırlayın. || 2. Lokmaları kızartın. || 3. Şurupla birlikte kupa alın.,Lokmaları küçük yapmak şurubun daha iyi işlemesini sağlar.,Üstüne iri kıyılmış çiğ fındık ve bir damla gül suyuyla sunum kurun.
pierogi,Pierogi,hamur-isleri,YEMEK,pl,0,Un 3 su bardağı | Yumurta 1 adet | Su 0.75 su bardağı | Patates 3 adet | Lor peyniri 200 gr | Tereyağı 2 yemek kaşığı | Soğan 1 adet,"1. Un, yumurta ve suyla hamur yoğurup 30 dakika dinlendirin. || 2. Haşlanmış patates ve lor peynirini karıştırıp iç harç hazırlayın. || 3. Hamuru doldurup kapatın, 6 dakika haşlayın ve tereyağında 4 dakika çevirin.",Kenarları sıkı kapatın; haşlama suyunda açılırsa iç harç dışarı çıkar.,Tereyağında kızarmış soğanla servis edin.
pierogi-ruskie,Pierogi Ruskie,hamur-isleri,YEMEK,pl,0,Un 350 gr | Su 180 ml | Patates 3 adet | Lor peyniri 200 gr | Soğan 1 adet | Tereyağı 25 gr,1. Un ve suyla hamur yoğurup dinlendirin. || 2. Patatesi haşlayıp lor peyniri ve sotelenmiş soğanla iç harç hazırlayın. || 3. Hamuru açıp içi koyarak yarım ay pierogiler kapatın. || 4. Pierogi ruskieyi haşlayıp tereyağıyla servis edin.,Hamuru dinlendirmek kenarların kapatılırken çatlamasını azaltır.,Üzerine eritilmiş tereyağı gezdirerek sıcak servis edin.
pimms-cup-ingiliz-usulu,Pimm's Cup,kokteyller,KOKTEYL,gb,0,Pimm's likörü 50 ml | Limonata 120 ml | Salatalık 4 dilim | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Pimm's ve limonatayı ekleyin. || 3. Salatalık dilimleriyle karıştırıp servis edin.,Bol buz içeceğin dengesini açar.,"Yüksek ince bardakta buzla birlikte verin, bardağın kenarını limon kabuğuyla gezdirip süsleyin."
pimms-cup-punch-ingiliz-bahce-usulu,Pimm's Cup Punch,kokteyller,KOKTEYL,gb,0,Pimm's likor 1.5 su bardağı | Gazoz 2 su bardağı | Salatalık 0.5 adet | Çilek 6 adet | Portakal 0.5 adet,1. Meyveleri bardağa yerleştirin. || 2. Pimm's likor ve gazozu ekleyin. || 3. Buzla karıştırıp servis edin.,Buzu servis öncesi eklemek meyvenin kokteyli gereğinden fazla sulandırmasını önler.,"Şeffaf sürahide sunmak içeceğin rengini öne çıkarır, bardakları yanına ayrı dizin."
pina-colada,Piña Colada,kokteyller,KOKTEYL,in,0,Beyaz rom 50 ml | Ananas suyu 90 ml | Hindistan cevizi kreması 30 ml | Lime suyu 10 ml | Kırık buz 1 su bardağı,"1. Rom, ananas suyu, Hindistan cevizi kreması, lime suyu ve buzu blendera alın. || 2. Karışımı 20 saniye pürüzsüz olana kadar çekin. || 3. Soğutulmuş bardağa döküp hemen servis edin.",Kırık buz kullanın; blender kokteyli daha kısa sürede pürüzsüz hale getirir.,Ananas dilimiyle soğuk servis edin.
pineapple-rum-fizz-kuba-usulu,Küba Pineapple Rum Fizz,icecekler,ICECEK,cu,0,Beyaz rom 50 ml | Ananas suyu 80 ml | Soda 60 ml | Buz 1 su bardağı,1. Rom ve ananas suyunu karıştırın. || 2. Buzu ekleyin. || 3. Soda ile tamamlayıp servis edin.,Ananas suyunu servisten önce en az 1 saat buzdolabında soğutmak içeceğin daha dengeli kalmasını sağlar.,"Tahta tepsiye buzlu bardağı, yanına limon dilimleri ve taze nane sapıyla sunum kurun."
pipirrana-endulus-usulu,Pipirrana,salatalar,SALATA,es,0,Domates 4 adet | Salatalık 1 adet | Yeşil biber 1 adet | Zeytinyağı 2 yemek kaşığı | Şeri sirkesi 1 tatlı kaşığı,1. Sebzeleri küçük doğrayın. || 2. Sosu ekleyip karıştırın. || 3. Salatayı servis edin.,Sebzeleri servis öncesi karıştırmak suyunun salatayı fazla gevşetmesini önler.,"Soğuk servis için 10 dakika buzdolabında dinlendirin, yanına lavaş ekmek koyun."
pirasa-yemegi,Pırasa Yemeği,sebze-yemekleri,YEMEK,tr,0,Pırasa 1 kg | Havuç 2 adet | Pirinç 3 yemek kaşığı | Zeytinyağı 0.5 çay bardağı | Limon suyu 2 yemek kaşığı | Şeker 1 çay kaşığı | Tuz 1 tatlı kaşığı,"1. Pırasaları ve havuçları çapraz dilimleyin. || 2. Havucu zeytinyağında 4 dakika çevirin, pırasayı ekleyin. || 3. Pirinç, limon suyu, şeker, tuz ve 1 su bardağı su ekleyip 25-30 dakika pişirin.",Pırasayı çapraz dilimleyin; hem daha hızlı pişer hem de tabakta dağılmaz.,Limon suyu ile ılık veya soğuk servis edin.
pirasali-kesme-corbasi-bursa-usulu,Pırasalı Kesme Çorbası,corbalar,CORBA,tr,0,Kesme erişte 1 su bardağı | Pırasa 2 adet | Yoğurt 1 su bardağı | Su 5 su bardağı,1. Pırasayı 4 dakika çevirin. || 2. Suyu ve erişteyi ekleyin. || 3. Yoğurtla birlikte 8 dakika pişirin.,Kesme parçalarını kaynar suya azar azar atmak yapışmayı azaltır.,"Küçük bir kase yoğurt, yanında maydanoz yaprakları ve bir limon dilimiyle sunun."
pirasali-mihalic-mucveri-bursa-usulu,Pırasalı Mihaliç Mücveri,aperatifler,APERATIF,tr,0,Pırasa 2 adet | Mihaliç peyniri 100 gr | Un 0.75 su bardağı | Yumurta 1 adet | Sıvı yağ 3 yemek kaşığı,1. Pırasayı doğrayıp karışımı hazırlayın. || 2. Mücverleri şekillendirin. || 3. Mücverleri 8 dakika kızartın.,Pırasayı ince kıymak mücverin tavada daha düzgün tutmasına yardım eder.,Üzerine kavrulmuş çam fıstığı ve taze kıyılmış dereotu serpip Ege sofrası kurgusu yapın.
pirasali-misir-unlu-pide-samsun-usulu,Pırasalı Mısır Unlu Pide,hamur-isleri,YEMEK,tr,0,Un 2 su bardağı | Mısır unu 0.5 su bardağı | Pırasa 3 adet | Beyaz peynir 150 gr,1. Hamuru yoğurup dinlendirin. || 2. Pırasayı 5 dakika tavada çevirin. || 3. Pideyi 20 dakika pişirin.,Pırasayı önceden 5 dakika çevirip suyunu azaltmak pidenin tabanını kuru tutar.,Ilık servis edin.
pirasali-patates-bulyon-ingiltere-usulu,Pırasalı Patates Bulyon,corbalar,CORBA,gb,0,Pırasa 2 adet | Patates 2 adet | Sebze suyu 5 su bardağı | Zeytinyağı 1 yemek kaşığı,1. Pırasayı 4 dakika çevirin. || 2. Patates ve suyu ekleyin. || 3. Çorbayı 14 dakika pişirin.,Pırasayı kısık ateşte çevirmek çorbada tatlı bir temel aroma verir.,Sıcak servis edin.
pirasali-patates-corbasi-ingiltere-usulu,Pırasalı Patates Çorbası,corbalar,CORBA,gb,0,Pırasa 2 adet | Patates 2 adet | Krema 0.5 su bardağı | Su 5 su bardağı,1. Pırasayı 4 dakika çevirin. || 2. Patatesi ekleyin. || 3. Çorbayı 16 dakika pişirin.,Pırasayı düşük ateşte çevirmek tatlılığını daha iyi ortaya çıkarır.,Sıcak servis edin.
