slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
cantik-bursa-usulu,Bursa Cantık,YEMEK,hamur-isleri,tr,3,3,few-steps,Un 3.5 su bardağı | Ilık su 1 su bardağı | Instant maya 1 tatlı kaşığı | Kıyma 250 gr | Kuru soğan 1 adet | Kaşar peyniri 80 gr,"1. Hamuru yoğurup 20 dakika mayalandırın. || 2. Kıyma ve soğanı karıştırıp harcı hazırlayın. || 3. Hamurları açıp harcı yerleştirin, isterseniz kaşar serpip 220°C fırında 16 dakika pişirin."
kaygana-rize-usulu,Rize Kayganası,KAHVALTI,kahvaltiliklar,tr,4,3,few-steps,Un 180 gr | Yumurta 2 adet | Süt 220 ml | Tereyağı 20 gr | Tuz 0.5 çay kaşığı | Tulum peyniri 80 gr,"1. Un, yumurta, süt ve tuzu pürüzsüz bir hamur olana kadar çırpın. || 2. Tereyağını tavada eritip hamurun yarısını ince tabaka halinde yayın. || 3. Kayganayı iki yüzü renk alana kadar toplam 8 dakika pişirin. || 4. Kalan hamuru aynı şekilde pişirip tulum peyniriyle servis edin."
lamington,Lamington,TATLI,tatlilar,au,3,3,few-steps,Un 250 gr | Yumurta 3 adet | Toz şeker 1 su bardağı | Bitter çikolata 120 gr | Süt 120 ml | Hindistan cevizi 1.5 su bardağı,"1. Un, yumurta ve şekerle sade bir kek pişirip küp kesin. || 2. Çikolata ve sütü ısıtarak glazürü hazırlayın. || 3. Kek küplerini glazüre batırıp hindistan cevizine bulayın."
incir-uyutmasi-balikesir-usulu,İncir Uyutması,TATLI,tatlilar,tr,4,3,few-steps,Süt 1 lt | Kuru incir 7 adet,1. Sütü kaynama noktasına gelmeden ısıtın. || 2. Kuru incirleri ince doğrayıp blenderda az sütle çekin. || 3. İncirli karışımı süte ekleyip kaselere paylaştırın. || 4. Tatlıyı oda sıcaklığında koyulaştırıp ardından soğutun.
uzumlu-pelte-tokat-usulu,Tokat Üzümlü Pelte,TATLI,tatlilar,tr,4,3,few-steps,Üzüm suyu 4 su bardağı | Mısır nişastası 4 yemek kaşığı | Şeker 2 yemek kaşığı,1. Mısır nişastasını 1 su bardağı üzüm suyuyla açın. || 2. Kalan üzüm suyu ve şekeri tencerede ısıtın. || 3. Nişastalı karışımı ekleyip pelteyi koyulaşana kadar pişirin. || 4. Tatlıyı kaselere paylaştırıp soğuk servis edin.
su-boregi-erzurum-usulu,Erzurum Su Böreği,YEMEK,hamur-isleri,tr,3,3,few-steps,Un 4 su bardağı | Yumurta 4 adet | Beyaz peynir 300 gr | Maydanoz 0.25 demet | Tereyağı 120 gr,1. Un ve yumurtayla sert bir hamur yoğurup bezelere ayırın. || 2. Yufkaları açıp kaynar suda kısa haşlayın ve süzün. || 3. Katları peynirli iç ve tereyağıyla tepsiye dizip böreği 190°C fırında 35 dakika pişirin.
zeytinli-yaglama-ayvalik-usulu,Ayvalık Zeytinli Yağlama,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Köy ekmeği 8 dilim | Siyah zeytin ezmesi 4 yemek kaşığı | Domates 2 adet | Zeytinyağı 2 yemek kaşığı | Nane 8 yaprak,1. Köy ekmeği dilimlerini tavada ya da tost makinesinde hafif kızartın. || 2. Ekmeklerin üstüne zeytin ezmesi sürüp domates dilimleri yerleştirin. || 3. Zeytinyağı gezdirip nane ile ılık servis edin.
langos-budapeste-usulu,Lángos,YEMEK,hamur-isleri,hu,5,3,no-time,Un 500 gr | Instant maya 1 paket | Süt 250 ml | Tuz 1 çay kaşığı | Ayçiçek yağı 2 su bardağı | Ekşi krema 150 gr | Sarımsak 2 diş | Kaşar peyniri 120 gr,"1. Un, maya, süt ve tuzla yumuşak hamur yoğurup mayalandırın. || 2. Hamuru bezelere ayırıp 15 dakika daha dinlendirin. || 3. Bezeleri elinizle açıp kızgın yağda iki yüzünü kızartın. || 4. Ekşi krema, sarımsak ve kaşar peyniriyle üstünü tamamlayın. || 5. Lángos'u bekletmeden sıcak servis edin."
brigadeiro-de-colher,Brigadeiro de Colher,TATLI,tatlilar,br,3,3,few-steps,Yoğunlaştırılmış süt 1 kutu | Kakao 3 yemek kaşığı | Tereyağı 15 gr | Krema 2 yemek kaşığı,1. Tüm malzemeyi tencereye alın. || 2. Karışımı orta ateşte 10 dakika koyulaştırın. || 3. Tatlıyı kaselere alıp servis edin.
murtuga-van-usulu,Van Murtuğa,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Tereyağı 40 gr | Un 3 yemek kaşığı | Yumurta 3 adet | Tuz 0.25 çay kaşığı,1. Tereyağını tavada eritip unu 3 dakika kavurun. || 2. Yumurtaları tuzla çırpıp tavaya ekleyin. || 3. Karışımı toparlanana kadar karıştırıp sıcak servis edin.
kabak-cicegi-dolmasi-izmir-usulu,İzmir Kabak Çiçeği Dolması,APERATIF,aperatifler,tr,3,3,few-steps,Kabak çiçeği 18 adet | Pirinç 1 su bardağı | Kuru soğan 1 adet | Zeytinyağı 3 yemek kaşığı | Dereotu 0.25 demet,"1. İç harcı soğan, pirinç ve dereotuyla hazırlayın. || 2. Çiçekleri dikkatle doldurup ağızlarını kapatın. || 3. Dolmaları az suyla 20 dakika pişirip dinlendirerek servis edin."
sulu-kofte-adiyaman-usulu,Adıyaman Sulu Köfte,YEMEK,et-yemekleri,tr,5,3,no-time,Kıyma 300 gr | Pirinç 0.5 su bardağı | Patates 1 adet | Havuç 1 adet | Domates salçası 1 yemek kaşığı | Maydanoz 0.25 demet,1. Kıyma ve pirinci yoğurup minik köfteler hazırlayın. || 2. Salçalı suya küp doğranmış patates ve havucu ekleyip kaynatın. || 3. Sebzeler hafif yumuşayınca köfteleri tencereye bırakın. || 4. Yemeği 15-18 dakika pişirin ve köftelerin içini kontrol edin. || 5. Maydanozla tamamlayıp sıcak olarak servis edin.
hashasli-bukme-afyon-usulu,Afyon Haşhaşlı Bükme,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 4 su bardağı | Ilık süt 1 su bardağı | Instant maya 1 tatlı kaşığı | Haşhaş ezmesi 0.75 su bardağı | Tereyağı 50 gr,"1. Un, süt ve mayayla yumuşak bir hamur yoğurup 20 dakika dinlendirin. || 2. Hamuru açıp haşhaş ezmesi ve eritilmiş tereyağını sürerek rulo yapın. || 3. Bükmeyi tepsiye alıp 190°C fırında 25 dakika pişirin."
cokelekli-pide-tokat-usulu,Tokat Çökelekli Pide,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 3 su bardağı | Ilık su 1 su bardağı | Instant maya 1 tatlı kaşığı | Çökelek 200 gr | Maydanoz 0.5 demet | Zeytinyağı 1 yemek kaşığı,"1. Hamuru yoğurup 20 dakika dinlendirin. || 2. Çökelek, maydanoz ve zeytinyağını karıştırarak iç harcı hazırlayın. || 3. Hamuru ince açıp içi yerleştirin ve pideyi 220°C fırında 14 dakika pişirin."
agzi-acik-sanliurfa-usulu,Şanlıurfa Ağzı Açık,YEMEK,hamur-isleri,tr,3,3,few-steps,Un 4 su bardağı | Su 1.25 su bardağı | Kıyma 300 gr | Kuru soğan 1 adet | Karabiber 0.5 çay kaşığı | Tuz 1 çay kaşığı,"1. Hamuru yoğurup 20 dakika dinlendirin. || 2. Kıyma, soğan ve baharatlarla iç harcı hazırlayın. || 3. Hamuru küçük bezeler açıp iç harç koyun, üstte açıklık bırakarak kapatın ve 210°C fırında 18 dakika pişirin."
karalahanali-barbunya-diblesi-giresun-usulu,Karalahanalı Barbunya Diblesi,YEMEK,baklagil-yemekleri,tr,5,3,no-time,Barbunya 1.5 su bardağı | Karalahana 250 gr | Pirinç 0.5 su bardağı | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı,"1. Barbunyayı bir gece suda bekletin, ertesi gün süzüp tencereye alın. || 2. Soğanı zeytinyağında 4 dakika çevirin, ince kıyılmış karalahanayı ekleyin. || 3. Barbunya ve yıkanmış pirinci tencereye katıp 1 dakika karıştırın. || 4. Yemeği örtecek kadar su ekleyin, kısık ateşte 30-35 dakika pişirin. || 5. Dibleyi 10 dakika dinlendirip sıcak servis edin."
kolotlu-misir-ekmegi-trabzon-usulu,Trabzon Kolotlu Mısır Ekmeği,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Mısır unu 2 su bardağı | Un 1 su bardağı | Kolot peyniri 200 gr | Su 1.5 su bardağı | Tereyağı 30 gr,"1. Mısır unu, un ve suyu karıştırarak koyu bir hamur hazırlayın. || 2. Rendelenmiş kolot peynirini ekleyip tepsiye yayın. || 3. Ekmeği 190°C fırında 30 dakika pişirip tereyağıyla servis edin."
kabune-pilavi-isparta-usulu,Isparta Kabune Pilavı,YEMEK,makarna-pilav,tr,3,3,few-steps,Kuşbaşı dana eti 400 gr | Pirinç 2 su bardağı | Haşlanmış nohut 1 su bardağı | Tereyağı 40 gr | Kuru soğan 1 adet,"1. Eti ve soğanı tencerede 10 dakika çevirin. || 2. Pirinci ve nohudu ekleyip tereyağıyla karıştırın. || 3. 3 su bardağı sıcak su ekleyip pilavı 22 dakika pişirin, sonra demlendirin."
kapali-sembusek-mardin-usulu,Mardin Sembusek,YEMEK,hamur-isleri,tr,3,3,few-steps,Un 4 su bardağı | Su 1.25 su bardağı | Tuz 1 çay kaşığı | Kıyma 300 gr | Kuru soğan 1 adet | Biber salçası 1 yemek kaşığı,"1. Hamuru yoğurup 20 dakika dinlendirin. || 2. Kıyma, soğan ve salçayı 5 dakika çevirip iç harcı hazırlayın. || 3. Hamuru açıp harcı koyun, yarım ay kapatın ve sembusekleri 220°C fırında 18 dakika pişirin."
narenciyeli-sutlu-irmik-adana-usulu,Adana Narenciyeli Sütlü İrmik,TATLI,tatlilar,tr,3,3,few-steps,İrmik 0.75 su bardağı | Süt 1 lt | Toz şeker 0.75 su bardağı | Portakal kabuğu rendesi 1 çay kaşığı,"1. Süt, irmik ve şekeri tencereye alın. || 2. Karıştırarak 10 dakika pişirin. || 3. Portakal kabuğunu ekleyip kaselere paylaştırın."
siyezli-kes-durumu-kastamonu-usulu,Kastamonu Siyezli Keş Dürümü,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Siyez unu 2 su bardağı | Su 1 su bardağı | Keş peyniri 120 gr | Tereyağı 25 gr | Tuz 0.25 çay kaşığı,"1. Siyez unu, su ve tuzla yumuşak bir hamur hazırlayın. || 2. Hamurdan ince bezeler açıp tavada iki yüzünü toplam 6 dakika pişirin. || 3. Ekmeğe tereyağı sürüp keş serpin, dürüm yaparak servis edin."
bessara-fas-usulu,Bessara,CORBA,corbalar,ma,3,3,few-steps,Kuru iç bakla 2 su bardağı | Sarımsak 3 diş | Zeytinyağı 3 yemek kaşığı | Kimyon 1 tatlı kaşığı | Tuz 1 çay kaşığı,1. Baklayı yıkayıp sarımsakla birlikte tencereye alın. || 2. Baklayı 30 dakika haşlayın. || 3. Kimyon ve zeytinyağı ile çekip sıcak servis edin.
kaymakli-kaygana-bolu-usulu,Bolu Kaymaklı Kaygana,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Un 1 su bardağı | Yumurta 2 adet | Süt 1 su bardağı | Tereyağı 20 gr | Kaymak 4 yemek kaşığı,"1. Un, yumurta ve sütü pürüzsüz olana kadar çırpın. || 2. Hamuru tereyağlı tavada ince tabaka halinde pişirin. || 3. Kayganayı kaymakla birlikte sıcak servis edin."
yumurtali-ispanak-kavurmasi-karadeniz-usulu,Yumurtalı Ispanak Kavurması,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Ispanak 400 gr | Soğan 1 adet | Yumurta 3 adet | Tereyağı 20 gr | Tuz 0.5 çay kaşığı,1. Soğanı ince doğrayıp tereyağında 3 dakika çevirin. || 2. Ispanağı ve tuzu ekleyip hacmi düşünceye kadar pişirin. || 3. Yumurtaları kırıp 3 dakika daha pişirerek servis edin.
katmer-sivas-usulu,Sivas Katmeri,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 3 su bardağı | Su 1 su bardağı | Tereyağı 60 gr | Tuz 0.5 çay kaşığı,1. Hamuru yoğurup 15 dakika dinlendirin. || 2. Hamuru ince açıp tereyağı sürerek katlayın. || 3. Katmeri tavada iki yüzünü toplam 10 dakika pişirin.
sellou-fas-usulu,Sellou,TATLI,tatlilar,ma,5,3,no-time,Un 2 su bardağı | Badem 1 su bardağı | Susam 0.5 su bardağı | Tarçın 0.5 çay kaşığı | Pudra şekeri 0.75 su bardağı,1. Unu tavada 10 dakika kokusu çıkana kadar kavurun. || 2. Badem ve susamı ayrı ayrı kavurup ince çekin. || 3. Pudra şekeri ve tarçınla tüm malzemeyi karıştırın. || 4. Karışımı elinizle gevşek dokuda toparlayın. || 5. Sellouyu küçük porsiyonlar halinde servis edin.
nar-eksili-kuru-patlican-pilavi-mardin-usulu,Nar Ekşili Kuru Patlıcan Pilavı,YEMEK,makarna-pilav,tr,3,3,few-steps,Pirinç 1 su bardağı | Kuru patlıcan 6 adet | Nar ekşisi 1 yemek kaşığı | Soğan 1 adet | Su 1.75 su bardağı,1. Kuru patlıcanı 8 dakika haşlayın. || 2. Soğanla birlikte pirinci tencerede çevirin. || 3. Su ve nar ekşisiyle pilavı 14 dakika pişirin.
tokat-cemeni,Tokat Çemeni,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Domates salçası 3 yemek kaşığı | Ceviz 0.75 su bardağı | Sarımsak 2 diş | Kimyon 0.5 çay kaşığı | Zeytinyağı 2 yemek kaşığı | Köy ekmeği 6 dilim,"1. Cevizi rondoda iri kalacak şekilde çekin. || 2. Salça, sarımsak, kimyon ve zeytinyağını cevizle karıştırın. || 3. Tokat çemenini 10 dakika dinlendirip köy ekmeğiyle servis edin."
girit-ezmesi-izmir-usulu,Girit Ezmesi,APERATIF,aperatifler,tr,3,3,few-steps,Ezine peyniri 200 gr | Labne 100 gr | Ceviz 0.5 su bardağı | Dereotu 0.25 demet | Nane 6 yaprak | Zeytinyağı 2 yemek kaşığı | Ekmek 6 dilim,"1. Ezine peyniri ve labneyi çatalla ezin. || 2. Ceviz, dereotu, nane ve zeytinyağını ekleyip karıştırın. || 3. Girit ezmesini ekmek dilimleriyle soğuk servis edin."
etli-firik-pilavi-gaziantep-usulu,Gaziantep Firik Pilavı,YEMEK,makarna-pilav,tr,3,3,few-steps,Firik 2 su bardağı | Haşlanmış nohut 1 su bardağı | Tereyağı 30 gr | Et suyu 4 su bardağı | Yoğurt 1 kase,1. Firiği yıkayıp 5 dakika sıcak suda bekletin. || 2. Tereyağında firiği ve nohudu kısa süre çevirin. || 3. Et suyunu ekleyip pilavı 25 dakika pişirin ve yoğurtla servis edin.
shish-barak,Shish Barak,YEMEK,hamur-isleri,me,3,3,few-steps,Un 3 su bardağı | Su 1 su bardağı | Kıyma 250 gr | Yoğurt 3 su bardağı | Sarımsak 3 diş,1. Hamuru hazırlayıp küçük yuvarlaklar kesin. || 2. İç harcı doldurup mantıları kapatın ve 190°C fırında 10 dakika pişirin. || 3. Yoğurtlu sosu ısıtıp mantıları içinde 8 dakika pişirin.
moros-y-cristianos-kuban-usulu,Moros y Cristianos,YEMEK,baklagil-yemekleri,cu,3,3,few-steps,Haşlanmış siyah fasulye 2 su bardağı | Pirinç 1.5 su bardağı | Kuru soğan 1 adet | Sarımsak 2 diş | Zeytinyağı 2 yemek kaşığı,1. Soğan ve sarımsağı zeytinyağında 4 dakika çevirin. || 2. Fasulye ve pirinci ekleyip karıştırın. || 3. 2.5 su bardağı sıcak su ekleyip yemeği 20 dakika pişirin.
barramundi-tava-avustralya-usulu,Barramundi Tava,YEMEK,et-yemekleri,au,3,3,few-steps,Barramundi fileto 600 gr | Tereyağı 25 gr | Limon 1 adet | Tuz 0.75 çay kaşığı,1. Filetoları tuzlayın. || 2. Tereyağında ilk yüzü 4 dakika pişirin. || 3. Diğer yüzünü 4 dakika pişirip limonla servis edin.
portakalli-labneli-krep-antalya-usulu,Antalya Portakallı Labneli Krep,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Un 1 su bardağı | Yumurta 2 adet | Labne 150 gr | Portakal kabuğu rendesi 1 tatlı kaşığı | Su 1 su bardağı,"1. Un, yumurta ve suyu çırparak hamur hazırlayın. || 2. İnce krepleri tavada 6 dakika pişirin. || 3. Labne ve portakal kabuğuyla doldurup servis edin."
maakouda-fas-usulu,Maakouda,ATISTIRMALIK,atistirmaliklar,ma,3,3,few-steps,Patates 700 gr | Yumurta 2 adet | Maydanoz 0.25 demet | Kimyon 0.5 çay kaşığı | Ayçiçek yağı 4 yemek kaşığı,1. Patatesleri haşlayıp ezerek baharat ve yumurtayla karıştırın. || 2. Karışımdan küçük parçalar alıp yassı şekil verin. || 3. Maakoudaları tavada iki yüzü kızarana kadar pişirin.
yumurtali-ekmek-kapadokya-usulu,Kapadokya Usulü Yumurtalı Ekmek,KAHVALTI,kahvaltiliklar,tr,4,3,few-steps,Bayat köy ekmeği 8 dilim | Yumurta 3 adet | Süt 120 ml | Tereyağı 25 gr | Tuz 0.5 çay kaşığı | Kekik 0.5 çay kaşığı,"1. Yumurta, süt ve tuzu çırpıp sığ bir kaba alın. || 2. Ekmek dilimlerini karışıma batırıp iki yüzünü ıslatın. || 3. Tereyağlı tavada ekmekleri iki yüzü kızarana kadar toplam 8 dakika pişirin. || 4. Yumurtalı ekmeği kekik serperek sıcak servis edin."
kekikli-beyaz-peynirli-katmer-antalya-usulu,Antalya Kekikli Beyaz Peynirli Katmer,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 2 su bardağı | Beyaz peynir 150 gr | Kekik 1 tatlı kaşığı | Zeytinyağı 2 yemek kaşığı | Su 0.75 su bardağı,1. Hamuru yoğurup 10 dakika dinlendirin. || 2. Peynir ve kekiği hamura yerleştirip katlayın. || 3. Katmeri tavada 8 dakika pişirin.
sac-arasi-kayseri-usulu,Kayseri Sac Arası,TATLI,tatlilar,tr,3,3,few-steps,Yufka 6 adet | Ceviz 1.5 su bardağı | Tereyağı 80 gr | Toz şeker 4 yemek kaşığı | Tarçın 0.5 çay kaşığı,1. Yufkaları yağlayıp aralarına cevizli harcı serin. || 2. Tepsiyi sıkı şekilde tamamlayıp dilimleyin. || 3. Sac arasını 185°C fırında 30 dakika pişirin.
kavrulmus-patlican-salatasi-urfa-usulu,Urfa Usulü Kavrulmuş Patlıcan Salatası,SALATA,salatalar,tr,4,3,few-steps,Patlıcan 3 adet | Domates 2 adet | Yeşil biber 2 adet | Zeytinyağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı | Lavaş 4 adet,1. Patlıcanları közleyip kabuklarını soyun ve iri doğrayın. || 2. Domates ve biberi zeytinyağında 5 dakika çevirin. || 3. Patlıcan ve tuzu ekleyip salatayı 4 dakika daha kavurun. || 4. Kavrulmuş patlıcan salatasını lavaşla ılık servis edin.
visneli-irmik-kup-macar-usulu,Macar Vişneli İrmik Kup,TATLI,tatlilar,hu,5,3,no-time,İrmik 0.5 su bardağı | Süt 3 su bardağı | Vişne 1 su bardağı | Toz şeker 0.5 su bardağı,"1. İrmik, süt ve şekeri karıştırarak 8-10 dakika pişirin. || 2. Vişneyi kısa süre kaynatıp hafif sos yapın. || 3. Kup bardaklara irmikli karışım ve vişneli sosu kat kat yerleştirin. || 4. Tatlıyı 15 dakika dinlendirip katların oturmasını bekleyin. || 5. Tatlıyı ılınmış ya da soğuk halde servis edin."
yogurtlu-kabak-cacik-corbasi-burdur-usulu,Burdur Yoğurtlu Kabak Cacık Çorbası,CORBA,corbalar,tr,3,3,few-steps,Kabak 2 adet | Yoğurt 1.5 su bardağı | Nane 1 çay kaşığı | Su 2 su bardağı,1. Kabağı rendeleyip 5 dakika pişirin. || 2. Yoğurt ve suyu karıştırın. || 3. Nane ile birleştirip soğuk servis edin.
kilis-tava-firin-usulu,Kilis Tava,YEMEK,et-yemekleri,tr,3,3,few-steps,Kıyma 700 gr | Kapya biber 2 adet | Yeşil biber 3 adet | Domates 2 adet | Sarımsak 3 diş | Tuz 1 çay kaşığı | Kırmızı toz biber 1 çay kaşığı | Kuru soğan 1 adet,"1. Kıyma, biberler, domates, sarımsak, tuz ve kırmızı toz biberi yoğurun. || 2. Harci tepsiye bastırıp üstüne kuru soğan halkaları yerleştirin. || 3. Kilis tavayı 200°C fırında 22 dakika pişirin."
firin-mantarli-ekmek-asisi-sakarya-usulu,Sakarya Fırın Mantarlı Ekmek Aşısı,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Bayat ekmek 5 dilim | Mantar 250 gr | Kuru soğan 1 adet | Domates rendesi 1 su bardağı | Zeytinyağı 2 yemek kaşığı,1. Soğan ve mantarı 6 dakika soteleyin. || 2. Ekmeği tepsiye yayıp sosu üstüne dökün. || 3. 190°C fırında 15 dakika pişirin.
incir-dolmasi-aydin-usulu,Aydın İncir Dolması,TATLI,tatlilar,tr,4,3,few-steps,Kuru incir 12 adet | Ceviz 1 su bardağı | Su 1 su bardağı | Tarçın 0.5 çay kaşığı,1. Kuru incirlerin içini açıp cevizle doldurun. || 2. İncirleri tencereye dizip suyu ekleyin. || 3. Tatlıyı kapağı kapalı şekilde 8 dakika pişirin. || 4. İncir dolmasını tarçın serperek ılık servis edin.
biberli-lorlu-yufka-osmaniye-usulu,Osmaniye Biberli Lorlu Yufka,APERATIF,hamur-isleri,tr,3,3,few-steps,Yufka 2 adet | Lor peyniri 150 gr | Kırmızı biber 1 adet | Zeytinyağı 1 yemek kaşığı,1. Biberi ince doğrayıp lorla karıştırın. || 2. Yufkaları rulo yapın. || 3. Ruloları tavada 8 dakika ısıtıp servis edin.
mafis-antalya-usulu,Antalya Mafişi,TATLI,tatlilar,tr,5,3,no-time,Un 2.5 su bardağı | Yumurta 1 adet | Yoğurt 0.5 su bardağı | Toz şeker 1 su bardağı | Su 1 su bardağı,1. Hamuru yoğurup 15 dakika dinlendirin. || 2. Şeker ve suyu 5 dakika kaynatıp ılık şerbet hazırlayın. || 3. Hamur parçalarını kızgın yağda kızartın. || 4. Kızaran parçaları şerbete kısa süre alıp dinlendirin. || 5. Mafişi ılık halde servis edin.
salatalikli-dereotlu-soguk-corba-isvec-usulu,İsveç Salatalıklı Dereotlu Soğuk Çorba,CORBA,corbalar,se,3,3,few-steps,Salatalık 2 adet | Yoğurt 1.5 su bardağı | Dereotu 0.25 demet | Su 1 su bardağı,1. Salatalığı rendeleyip hafifçe suyunu sıkın. || 2. Yoğurt ve suyu karıştırın. || 3. Dereotu ile birleştirip soğuk servis edin.
aji-lime-patates-salata-peru-usulu,Peru Aji Lime Patates Salata,SALATA,salatalar,pe,3,3,few-steps,Patates 4 adet | Aji biber ezmesi 1 tatlı kaşığı | Lime suyu 1.5 yemek kaşığı | Kişniş 0.25 demet,1. Patatesleri 15 dakika haşlayıp doğrayın. || 2. Aji ve lime ile sos hazırlayın. || 3. Tüm malzemeyi karıştırıp servis edin.
