slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
pekmezli-fistikli-muhallebi-kup-gaziantep-usulu,Pekmezli Fıstıklı Muhallebi Kup,TATLI,tatlilar,tr,5,3,no-time,Süt 2 su bardağı | Mısır nişastası 2 yemek kaşığı | Üzüm pekmezi 2 yemek kaşığı | Antep fıstığı 0.25 su bardağı,1. Süt ve nişastayı tencerede pürüzsüzce karıştırın. || 2. Muhallebiyi orta ateşte 8-10 dakika pişirin. || 3. Kup bardaklara muhallebiyi paylaştırıp pekmez gezdirin. || 4. Üstüne Antep fıstığı serpip 30 dakika soğutun. || 5. Soğuk olarak bekletmeden servis edin.
empadao-de-frango,Empadão de Frango,YEMEK,hamur-isleri,br,3,3,few-steps,Un 500 gr | Tereyağı 150 gr | Yumurta 1 adet | Haşlanmış tavuk eti 400 gr | Soğan 1 adet | Maydanoz 0.25 demet,1. Hamuru yoğurup 20 dakika dinlendirin. || 2. Tavuk ve soğanla iç harcı hazırlayın. || 3. Hamuru kapatıp turtayı 190°C fırında 30 dakika pişirin ve maydanozla servis edin.
papa-rellena-peru-usulu,Papa Rellena,APERATIF,aperatifler,pe,3,3,few-steps,Haşlanmış patates 5 adet | Dana kıyma 250 gr | Yumurta 1 adet | Galeta unu 1 su bardağı | Sıvı yağ 1.5 su bardağı,"1. Patatesleri ezin, kıymayı tavada pişirin. || 2. Patates harcını kıymayla doldurup kapatın. || 3. Yumurtaya ve galetaya bulayıp 6 dakika kızartın."
zeytin-tapenade,Zeytin Tapenade,APERATIF,aperatifler,fr,3,3,few-steps,Siyah zeytin 2 su bardağı | Kapari 2 yemek kaşığı | Sarımsak 1 diş | Zeytinyağı 0.25 su bardağı | Limon suyu 1 yemek kaşığı | Baget ekmek 12 dilim,"1. Zeytinlerin çekirdeklerini çıkarın. || 2. Zeytin, kapari, sarımsak, zeytinyağı ve limon suyunu kısa süre robottan geçirin. || 3. Ezme kıvam alınca kızarmış ekmekle servis edin."
tavuklu-nohutlu-sehriye-pilavi-siirt-usulu,Tavuklu Nohutlu Şehriye Pilavı,YEMEK,makarna-pilav,tr,5,3,no-time,Tavuk göğsü 450 gr | Arpa şehriye 1.5 su bardağı | Haşlanmış nohut 1 su bardağı | Su 3 su bardağı,"1. Tavuğu tavada 5 dakika mühürleyip kenara alın. || 2. Arpa şehriyeyi tencerede hafif renk alana kadar kavurun. || 3. Tavuk, nohut ve sıcak suyu ilave edin. || 4. Pilavı kısık ateşte 12-14 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin."
trabzon-kayganasi,Trabzon Kayganası,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Yumurta 3 adet | Un 4 yemek kaşığı | Süt 0.5 su bardağı | Tereyağı 1 tatlı kaşığı,"1. Yumurta, un ve sütü çırpın. || 2. Tavayı yağlayıp harcı ince dökün. || 3. İki yüzünü toplam 6 dakika pişirin."
kekikli-tavuklu-kuskus-tava-izmir-usulu,Kekikli Tavuklu Kuskus Tava,YEMEK,tavuk-yemekleri,tr,5,3,no-time,Tavuk göğsü 500 gr | Kuskus 1.5 su bardağı | Kekik 1 tatlı kaşığı | Su 3 su bardağı,1. Tavukları tavada yüksek ateşte 5 dakika soteleyin. || 2. Kuskusu ve kekiği tavaya ekleyip karıştırın. || 3. Sıcak suyu ekleyip kapağı kapatın. || 4. Yemeği kısık ateşte 10-12 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin.
semizotlu-borulce-salatasi-manisa-usulu,Semizotlu Börülce Salatası,SALATA,salatalar,tr,5,3,no-time,Haşlanmış börülce 2 su bardağı | Semizotu 1 demet | Zeytinyağı 2 yemek kaşığı | Limon suyu 1 yemek kaşığı,1. Haşlanmış börülceyi süzüp tamamen soğutun. || 2. Semizotunu ayıklayıp iri parçalar halinde hazırlayın. || 3. Limon suyu ve zeytinyağını kasede karıştırın. || 4. Börülce ve semizotunu sosla nazikçe harmanlayın. || 5. Salatayı soğuk olarak bekletmeden servis edin.
domatesli-beyaz-fasulye-corbasi-ispanya-usulu,Domatesli Beyaz Fasulye Çorbası,CORBA,corbalar,es,5,3,no-time,Haşlanmış beyaz fasulye 2 su bardağı | Domates rendesi 1.5 su bardağı | Sarımsak 2 diş | Su 4 su bardağı,1. Sarımsağı tencerede domates rendesiyle kısa süre çevirin. || 2. Haşlanmış beyaz fasulye ve suyu tencereye ekleyin. || 3. Çorbayı orta ateşte 18-20 dakika pişirin. || 4. Kıvamını kontrol edip son kez karıştırın. || 5. Sıcak olarak bekletmeden servis edin.
peynir-toplari,Peynir Topları,APERATIF,aperatifler,tr,3,3,few-steps,Labne 200 gr | Beyaz peynir 200 gr | Dereotu 0.25 demet | Susam 3 yemek kaşığı | Pul biber 1 çay kaşığı | Kraker 12 adet,"1. Labne, beyaz peynir ve dereotunu karıştırın. || 2. Karışımı 15 dakika buzdolabında soğutun. || 3. Peynirden toplar yapıp susam ve pul bibere bulayın."
karidesli-safranli-pirinc-tava-ispanya-usulu,Karidesli Safranlı Pirinç Tava,YEMEK,makarna-pilav,es,5,3,no-time,Karides 300 gr | Pirinç 1.5 su bardağı | Safran 1 çimdik | Su 3 su bardağı,1. Karidesleri tavada yüksek ateşte 3 dakika çevirin. || 2. Pirinci tavaya ekleyip safranla karıştırın. || 3. Sıcak suyu ilave edip kapağı kapatın. || 4. Pilavı kısık ateşte 16-18 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin.
vermutlu-limon-spritz-ispanya-usulu,Vermutlu Limon Spritz,KOKTEYL,kokteyller,es,4,3,no-time,Vermut 0.5 su bardağı | Soda 1 su bardağı | Limon suyu 2 yemek kaşığı | Buz 1 su bardağı,1. Servis bardağını bol buzla dikkatlice doldurun. || 2. Vermut ve limon suyunu bardağa ekleyin. || 3. Sodayla tamamlayıp bir tur karıştırın. || 4. Soğuk olarak bekletmeden servis edin.
portakalli-krema-kup-ispanya-usulu,Portakallı Krema Kup,TATLI,tatlilar,es,5,3,no-time,Krema 1.5 su bardağı | Portakal suyu 0.75 su bardağı | Şeker 2 yemek kaşığı | Vanilya 1 çay kaşığı,"1. Krema, portakal suyu ve şekeri kasede çırpın. || 2. Vanilyayı ekleyip karışımı pürüzsüz hale getirin. || 3. Kuplara paylaştırıp üst yüzeyi düzeltin. || 4. Tatlıyı buzdolabında 30 dakika soğutun. || 5. Soğuk olarak bekletmeden servis edin."
misirli-kabak-corbasi-peru-usulu,Mısırlı Kabak Çorbası,CORBA,corbalar,pe,5,3,no-time,Kabak 2 adet | Mısır 1.5 su bardağı | Soğan 1 adet | Su 5 su bardağı,1. Soğanı tencerede kısa süre çevirip kabağı ekleyin. || 2. Mısır ve suyu ilave edip kaynamaya bırakın. || 3. Çorbayı orta ateşte 18-20 dakika pişirin. || 4. İsterseniz hafifçe ezip kıvamını düzenleyin. || 5. Sıcak olarak bekletmeden servis edin.
edamame,Edamame,APERATIF,aperatifler,jp,4,3,no-time,Kabuklu edamame 500 gr | Su 1.5 litre | Tuz 1 yemek kaşığı | Limon 0.5 adet,"1. Suyu geniş tencerede kaynatın, tuzu tamamen çözünene kadar karıştırın. || 2. Kabuklu edamameyi kaynar suya atıp canlı yeşil kalana kadar 4-5 dakika haşlayın. || 3. Baklaları süzün, limon suyunu üstüne gezdirip 2 dakika dinlendirin. || 4. Kabuklarını ayıklayarak ya da kabuklu halde sıcak servis edin."
tavuklu-kisnisli-pirinc-tava-peru-usulu,Tavuklu Kişnişli Pirinç Tava,YEMEK,makarna-pilav,pe,5,3,no-time,Tavuk göğsü 450 gr | Pirinç 1.5 su bardağı | Kişniş 0.5 demet | Su 3 su bardağı,1. Tavuğu tavada yüksek ateşte 5 dakika soteleyin. || 2. Pirinç ve ince kıyılmış kişnişi tavaya ekleyin. || 3. Sıcak suyu ilave edip tencerenin kapağını kapatın. || 4. Pilavı kısık ateşte 15-17 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin.
sebzeli-spring-roll,Sebzeli Spring Roll,APERATIF,aperatifler,cn,3,3,few-steps,Pirinç kağıdı 8 adet | Havuç 1 adet | Salatalık 1 adet | Marul 8 yaprak | Nane 12 yaprak | Yer fıstığı ezmesi 3 yemek kaşığı | Soya sosu 2 yemek kaşığı,1. Sebzeleri ince şeritler halinde doğrayın. || 2. Pirinç kağıtlarını ılık suda yumuşatıp sebzelerle sarın. || 3. Yer fıstığı ezmesi ve soya sosunu karıştırıp yanında verin.
tarcinli-ananas-kup-peru-usulu,Tarçınlı Ananas Kup,TATLI,tatlilar,pe,5,3,no-time,Ananas 2 su bardağı | Yoğurt 1.5 su bardağı | Tarçın 0.5 çay kaşığı | Bal 1 yemek kaşığı,"1. Ananası küçük küpler halinde doğrayın. || 2. Yoğurt, bal ve tarçını kasede karıştırın. || 3. Kup bardaklara ananas ve yoğurdu kat kat yerleştirin. || 4. Tatlıyı 20 dakika soğutup kıvamlandırın. || 5. Soğuk olarak bekletmeden servis edin."
karalahanali-kuru-fasulye-diblesi-rize-usulu,Rize Karalahanalı Kuru Fasulye Diblesi,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Karalahana 1 demet | Haşlanmış kuru fasulye 1.5 su bardağı | Pirinç 0.75 su bardağı | Kuru soğan 1 adet | Zeytinyağı 2 yemek kaşığı,1. Soğanı 4 dakika yağda çevirin. || 2. Karalahana ve fasulyeyi ekleyip 8 dakika pişirin. || 3. Pirinç ve 1.5 su bardağı su ekleyip yemeği 16 dakika pişirin.
skagen-toast,Skagen Toast,APERATIF,aperatifler,se,3,3,few-steps,Karides 250 gr | Mayonez 3 yemek kaşığı | Ekşi krema 2 yemek kaşığı | Çavdar ekmeği 4 dilim,1. Karidesi ince doğrayıp mayonez ve ekşi kremayla karıştırın. || 2. Ekmeği tavada iki yüzlü kızartın. || 3. Karides karışımını ekmeğin üstüne yayıp servis edin.
pancarli-patates-corbasi-polonya-usulu,Pancarlı Patates Çorbası,CORBA,corbalar,pl,5,3,no-time,Pancar 2 adet | Patates 2 adet | Dereotu 0.25 demet | Su 5 su bardağı,1. Pancar ve patatesi küçük küpler halinde doğrayın. || 2. Sebzeleri suyla tencereye alıp kaynatın. || 3. Çorbayı orta ateşte 22-25 dakika pişirin. || 4. Dereotunu ekleyip son kez karıştırın. || 5. Sıcak olarak bekletmeden servis edin.
tavuklu-eristeli-tava-polonya-usulu,Tavuklu Erişteli Tava,YEMEK,et-yemekleri,pl,5,3,no-time,Tavuk göğsü 450 gr | Erişte 220 gr | Krema 0.75 su bardağı | Su 2 su bardağı,1. Tavuk parçalarını tavada 5 dakika mühürleyin. || 2. Erişteyi tavaya ekleyip kısa süre karıştırın. || 3. Su ve kremayı ilave edip kapağı kapatın. || 4. Yemeği orta ateşte 10-12 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin.
patatesli-soganli-midye-tava-istanbul-bogaz-usulu,Patatesli Soğanlı Midye Tava,YEMEK,et-yemekleri,tr,3,3,few-steps,Ayıklanmış midye 300 gr | Patates 2 adet | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı,1. Patates ve soğanı tavada 8 dakika pişirin. || 2. Midyeyi ekleyin. || 3. 6 dakika daha pişirip servis edin.
kerevizli-yogurt-corbasi-edirne-usulu,Kerevizli Yoğurt Çorbası,CORBA,corbalar,tr,5,3,no-time,Kereviz 1 adet | Yoğurt 1 su bardağı | Yumurta 1 adet | Un 1 yemek kaşığı,"1. Kerevizi küçük doğrayıp suda yumuşayana kadar haşlayın. || 2. Yoğurt, yumurta ve unu ayrı kapta çırpın. || 3. Terbiyeyi ılıştırıp çorbaya yavaşça ekleyin. || 4. Çorbayı orta ateşte 6-8 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin."
elmali-hashasli-kup-polonya-usulu,Elmalı Haşhaşlı Kup,TATLI,tatlilar,pl,5,3,no-time,Elma 2 adet | Krema 1 su bardağı | Haşhaş 1 yemek kaşığı | Bal 1 yemek kaşığı,1. Elmaları küçük doğrayıp tavada kısa süre yumuşatın. || 2. Kremayı bal ile birlikte kasede çırpın. || 3. Kup bardaklara elma ve kremayı kat kat yerleştirin. || 4. Üstüne haşhaş serpip 20 dakika soğutun. || 5. Soğuk olarak bekletmeden servis edin.
salatalikli-yogurtlu-dereotu-salata-polonya-usulu,Salatalıklı Yoğurtlu Dereotu Salata,SALATA,salatalar,pl,5,3,no-time,Salatalık 2 adet | Yoğurt 1 su bardağı | Dereotu 0.25 demet | Limon suyu 1 tatlı kaşığı,"1. Salatalıkları ince yarım ay şeklinde doğrayın. || 2. Yoğurt, limon suyu ve dereotunu kasede karıştırın. || 3. Salatalıkları yoğurtlu sosla nazikçe harmanlayın. || 4. Salatayı 10 dakika kısa süre dinlendirin. || 5. Soğuk olarak bekletmeden servis edin."
kestaneli-irmik-kup-bursa-usulu,Kestaneli İrmik Kup,TATLI,tatlilar,tr,5,3,no-time,İrmik 4 yemek kaşığı | Süt 2 su bardağı | Haşlanmış kestane 1 su bardağı | Şeker 3 yemek kaşığı,1. İrmiği süt ve şekerle tencerede koyulaştırın. || 2. Haşlanmış kestaneleri küçük parçalara ayırın. || 3. Kup bardaklara irmik ve kestaneyi kat kat yerleştirin. || 4. Tatlıyı buzdolabında 30 dakika soğutun. || 5. Soğuk olarak bekletmeden servis edin.
koruklu-marul-salatasi-tekirdag-usulu,Koruklu Marul Salatası,SALATA,salatalar,tr,5,3,no-time,Marul 1 adet | Koruk suyu 2 yemek kaşığı | Taze soğan 2 adet | Zeytinyağı 1 yemek kaşığı,1. Marulu iri parçalar halinde yıkayıp kurutun. || 2. Taze soğanı ince doğrayıp hazırlayın. || 3. Koruk suyu ve zeytinyağını kasede çırpın. || 4. Marul ve soğanı sosla nazikçe harmanlayın. || 5. Salatayı soğuk olarak bekletmeden servis edin.
hindistancevizli-havuc-corbasi-vietnam-usulu,Hindistancevizli Havuç Çorbası,CORBA,corbalar,vn,5,3,no-time,Havuç 4 adet | Hindistancevizi sütü 1.5 su bardağı | Zencefil 0.5 çay kaşığı | Su 3 su bardağı,1. Havuçları doğrayıp zencefille birlikte tencereye alın. || 2. Su ekleyip havuçlar yumuşayana kadar pişirin. || 3. Hindistancevizi sütünü ilave edip karıştırın. || 4. Çorbayı 5-6 dakika daha kaynatın. || 5. Sıcak olarak bekletmeden servis edin.
sogan-kebabi,Soğan Kebabı,YEMEK,et-yemekleri,tr,3,3,few-steps,Dana kıyma 600 gr | Arpacık soğan 500 gr | Nar ekşisi 2 yemek kaşığı | Tuz 1 çay kaşığı | Maydanoz 0.25 demet,1. Kıymayı tuzla yoğurup küçük köfteler hazırlayın. || 2. Soğan katmanlarının arasına köfteleri yerleştirip tepsiye dizin. || 3. Nar ekşisini gezdirip yemeği 200°C fırında 30 dakika pişirin ve maydanozla servis edin.
patatesli-taze-fasulye-tava-osmaniye-usulu,Patatesli Taze Fasulye Tava,YEMEK,sebze-yemekleri,tr,5,3,no-time,Taze fasulye 500 gr | Patates 2 adet | Domates 2 adet | Zeytinyağı 2 yemek kaşığı,1. Patatesi küp doğrayıp tavada hafifçe renk verin. || 2. Taze fasulyeyi ekleyip birkaç dakika daha çevirin. || 3. Domatesleri doğrayıp tavaya ilave edin. || 4. Yemeği kapağı kapalı şekilde 20 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin.
muzlu-hindistancevizli-tapyoka-kup-vietnam-usulu,Muzlu Hindistancevizli Tapyoka Kup,TATLI,tatlilar,vn,5,3,no-time,Tapyoka 0.5 su bardağı | Hindistancevizi sütü 2 su bardağı | Muz 2 adet | Bal 1 yemek kaşığı,1. Tapyokayı hindistancevizi sütünde yumuşayana kadar pişirin. || 2. Muzları ince dilimleyip kuplara hazırlayın. || 3. Kup bardaklara tapyoka ve muzu kat kat yerleştirin. || 4. Bal gezdirip tatlıyı 20 dakika soğutun. || 5. Soğuk olarak bekletmeden servis edin.
kasarli-fasulyeli-kahvalti-kase-ingiltere-usulu,Kaşarlı Fasulyeli Kahvaltı Kase,KAHVALTI,kahvaltiliklar,gb,5,3,no-time,Fasulye sosu 1.5 su bardağı | Yumurta 2 adet | Kaşar peyniri 80 gr | Ekmek 2 dilim,"1. Fasulye sosunu tavada 4-5 dakika ısıtın. || 2. Yumurtaları ayrı tavada istediğiniz kıvamda pişirin. || 3. Ekmek dilimlerini kızartıp kase tabanına yerleştirin. || 4. Fasulye, yumurta ve kaşarı üstüne paylaştırın. || 5. Sıcak olarak bekletmeden servis edin."
mantarli-arpa-corbasi-rus-usulu,Mantarlı Arpa Çorbası,CORBA,corbalar,ru,5,3,no-time,Arpa 0.75 su bardağı | Mantar 250 gr | Soğan 1 adet | Su 5 su bardağı,1. Soğan ve mantarı tencerede 5 dakika soteleyin. || 2. Arpayı ve suyu ekleyip kaynamaya bırakın. || 3. Çorbayı orta ateşte 22-25 dakika pişirin. || 4. Kıvamını kontrol edip son kez karıştırın. || 5. Sıcak olarak bekletmeden servis edin.
salatalikli-naneli-pirinc-eristesi-salata-vietnam-usulu,Salatalıklı Naneli Pirinç Eriştesi Salata,SALATA,salatalar,vn,5,3,no-time,Pirinç eriştesi 250 gr | Salatalık 1 adet | Nane 0.5 demet | Limon suyu 2 yemek kaşığı,1. Pirinç eriştesini pakete göre haşlayıp süzdürün. || 2. Salatalığı ince şeritler halinde doğrayın. || 3. Nane ve limon suyunu kasede birleştirin. || 4. Erişte ve salatalığı sosla nazikçe harmanlayın. || 5. Salatayı soğuk olarak bekletmeden servis edin.
sausage-roll-australian,Sausage Roll,ATISTIRMALIK,atistirmaliklar,au,4,3,few-steps,Milföy hamuru 6 yaprak | Dana kıyma 500 gr | Soğan 1 adet | Yumurta 1 adet | Karabiber 0.5 çay kaşığı | Domates sosu 0.5 su bardağı,"1. Kıyma, rendelenmiş soğan ve karabiberi karıştırın. || 2. Harcı milföylerin kenarına yerleştirip rulo yapın ve üstlerine yumurta sürün. || 3. Ruloları 200°C fırında 22 dakika pişirin. || 4. Sausage rollleri domates sosuyla sıcak servis edin."
mantarli-soganli-yumurta-tava-polonya-usulu,Mantarlı Soğanlı Yumurta Tava,KAHVALTI,kahvaltiliklar,pl,5,3,no-time,Yumurta 3 adet | Mantar 200 gr | Soğan 1 adet | Tereyağı 1 tatlı kaşığı,1. Soğanı tavada tereyağıyla 2 dakika çevirin. || 2. Mantarı ekleyip suyunu çekene kadar pişirin. || 3. Yumurtaları tavaya kırıp kapağı kapatın. || 4. Yemeği 3-4 dakika daha pişirin. || 5. Sıcak olarak bekletmeden servis edin.
mantarli-tavuk-paprikash-tava-macar-usulu,Mantarlı Tavuk Paprikash Tava,YEMEK,tavuk-yemekleri,hu,5,3,no-time,Tavuk göğsü 500 gr | Mantar 250 gr | Tatlı kırmızı biber 1 yemek kaşığı | Krema 0.5 su bardağı,1. Tavuk parçalarını tavada 5 dakika mühürleyin. || 2. Mantar ve kırmızı biberi tavaya ekleyin. || 3. Kremayı ilave edip sosu karıştırın. || 4. Paprikashı orta ateşte 10-12 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin.
martini,Martini,KOKTEYL,kokteyller,us,3,3,few-steps,Cin 60 ml | Kuru vermut 10 ml | Buz 1 su bardağı | Yeşil zeytin 1 adet,1. Cin ve vermutu buz dolu karıştırma bardağına alın. || 2. Karışımı 25 saniye karıştırın. || 3. Soğuk kadehe süzüp zeytinle servis edin.
elma-hardal-lahana-salata-ingiltere-usulu,Elma Hardal Lahana Salata,SALATA,salatalar,gb,5,3,no-time,Beyaz lahana 3 su bardağı | Elma 1 adet | Hardal 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Lahanayı ince kıyıp elmayı jülyen doğrayın. || 2. Hardal ve zeytinyağını küçük kapta çırpın. || 3. Lahana ve elmayı sosla nazikçe harmanlayın. || 4. Salatayı 10 dakika kısa süre dinlendirin. || 5. Soğuk olarak bekletmeden servis edin.
zingil-tatlisi-siirt-usulu,Zingil Tatlısı,TATLI,tatlilar,tr,3,3,few-steps,Un 2 su bardağı | Yoğurt 0.5 su bardağı | Pekmez 0.5 su bardağı | Sıvı yağ 1.5 su bardağı | Su 0.5 su bardağı,1. Hamuru yoğurup küçük parçalar kesin. || 2. Parçaları 8 dakika kızartın. || 3. Pekmezli karışıma alıp servis edin.
limonlu-trifle-kup-ingiltere-usulu,Limonlu Trifle Kup,TATLI,tatlilar,gb,5,3,no-time,Hazır kek 4 dilim | Krema 1 su bardağı | Limon kreması 0.75 su bardağı | Çilek 0.5 su bardağı,"1. Hazır keki küçük küpler halinde doğrayın. || 2. Krema ve limon kremasını ayrı kaplarda hazırlayın. || 3. Kuplara kek, krema ve limon kremasını kat kat yerleştirin. || 4. Üstüne çilek serpip 30 dakika soğutun. || 5. Soğuk olarak bekletmeden servis edin."
ostkaka,Ostkaka,TATLI,tatlilar,se,3,3,few-steps,Lor peyniri 500 gr | Yumurta 3 adet | Krema 200 ml | Toz şeker 0.5 su bardağı | Badem 0.25 su bardağı,"1. Lor, yumurta, krema, şeker ve bademi karıştırın. || 2. Karışımı yağlanmış kaba dökün. || 3. Ostkakayı 175°C fırında 40 dakika pişirin."
paloma,Paloma,KOKTEYL,kokteyller,mx,3,3,few-steps,Tekila 50 ml | Greyfurt sodası 120 ml | Misket limonu suyu 15 ml | Tuz 0.5 çay kaşığı | Buz 1 su bardağı,"1. Bardağın kenarını limonla ıslatıp tuza batırın. || 2. Buz, tekila ve misket limonu suyunu ekleyin. || 3. Greyfurt sodasını döküp 5 saniye karıştırın."
mint-julep,Mint Julep,KOKTEYL,kokteyller,us,3,3,few-steps,Burbon viski 60 ml | Şeker şurubu 15 ml | Nane 8 yaprak | Kırık buz 1 su bardağı,1. Nane ve şeker şurubunu bardakta hafifçe ezin. || 2. Kırık buz ve burbonu ekleyin. || 3. Kokteyli 10 saniye karıştırın.
yesil-mercimekli-pancar-corbasi-bolu-usulu,Yeşil Mercimekli Pancar Çorbası,CORBA,corbalar,tr,5,3,no-time,Yeşil mercimek 1 su bardağı | Pancar 2 adet | Soğan 1 adet | Su 5 su bardağı,1. Yeşil mercimeği önceden 15 dakika haşlayın. || 2. Pancarı ve soğanı tencerede kısa süre çevirin. || 3. Mercimek ve suyu ekleyip çorbayı kaynatın. || 4. Çorbayı orta ateşte 20-22 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin.
meggyes-makos-retes-macar-usulu,Meggyes Mákos Rétes,TATLI,hamur-isleri,hu,3,3,few-steps,Yufka 3 adet | Vişne 2 su bardağı | Haşhaş 0.5 su bardağı | Toz şeker 0.25 su bardağı | Zeytinyağı 2 yemek kaşığı,"1. Vişne, haşhaş ve şekeri karıştırın. || 2. Harci yufkaya sarın. || 3. 190°C fırında 24 dakika pişirin."
turplu-narli-tahinli-salata-hatay-usulu,Turplu Narlı Tahinli Salata,SALATA,salatalar,tr,5,3,no-time,Turp 3 adet | Nar tanesi 1 su bardağı | Tahin 2 yemek kaşığı | Limon suyu 1 yemek kaşığı,1. Turpları ince dilimleyip nar tanelerini hazırlayın. || 2. Tahin ve limon suyunu kasede pürüzsüz çırpın. || 3. Turp ve narı sosla nazikçe harmanlayın. || 4. Salatayı 10 dakika kısa süre dinlendirin. || 5. Soğuk olarak bekletmeden servis edin.
