slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
pappa-al-pomodoro,Pappa al Pomodoro,"Toskana'nın bayat ekmeği domatesle değerlendiren çorbası, kaşıkta hem çorba hem de hafif bir lapa kıvamı verir.",CORBA,it,EASY,10,35,45,4,230,Bayat ekmek 250 gr | Domates püresi 4 su bardağı | Sarımsak 2 diş | Zeytinyağı 3 yemek kaşığı | Fesleğen 6 yaprak,5,1. Sarımsağı zeytinyağında 1 dakika kokusu çıkana kadar çevirin. || 2. Domates püresini ekleyip 20 dakika kaynatın. || 3. Parçalanmış ekmekleri ve fesleğeni ekleyip 10 dakika daha pişirin.,3,GLUTEN,"vejetaryen,butce-dostu,vegan",Ekmeği son 10 dakikada ekleyin; tamamen dağılır ama domatesin parlak tadını bastırmaz.,Üzerine zeytinyağı gezdirip fesleğenle sıcak servis edin.,Pappa al Pomodoro,"A Tuscan bread-and-tomato soup that thickens into a soft spoonable stew with garlic, basil, and olive oil.",,,0,0,Pappa al Pomodoro,"Eine toskanische Brot-Tomaten-Suppe, die mit Knoblauch, Basilikum und Olivenöl zu einem weichen, löffelbaren Eintopf eindickt.",,,0,0
fagioli-all-uccelletto,Fagioli all'Uccelletto,"Toskana usulü beyaz fasulye, adaçayı ve domatesle sade bir tencere yemeğine dönüşür.",YEMEK,it,EASY,10,25,35,4,310,Haşlanmış beyaz fasulye 500 gr | Domates püresi 1.5 su bardağı | Sarımsak 2 diş | Adaçayı 6 yaprak | Zeytinyağı 2 yemek kaşığı,5,1. Sarımsak ve adaçayını zeytinyağında 2 dakika çevirin. || 2. Domates püresini ekleyip 8 dakika kaynatın. || 3. Fasulyeyi katıp 12 dakika kısık ateşte pişirin.,3,,"vejetaryen,butce-dostu,vegan",Fasulyeyi ezmeden çevirmek için tencereyi kaşıkla değil hafifçe sallayın.,Izgara sosis ya da kızarmış ekmek eşliğinde servis edin.,Fagioli all'Uccelletto,"A Tuscan bean dish that stews white beans with tomato, sage, garlic, and olive oil into a simple, bread-friendly side.",,,0,0,Fagioli all'Uccelletto,"Ein Bohnengericht aus der Toskana, bei dem man weisse Bohnen mit Tomate, Salbei, Knoblauch und Olivenoel brottauglich schmort.",,,0,0
caffe-shakerato,Caffè Shakerato,"İtalya'da bar tezgâhında buzla çalkalanan espresso, köpüklü ve serin bir kahveye dönüşür.",ICECEK,it,EASY,5,0,5,1,80,Espresso 2 shot | Şeker şurubu 1 yemek kaşığı | Buz 1 su bardağı,3,1. Espressoyu taze çekip 1 dakika dinlendirin. || 2. Espressoyu şeker şurubu ve buzla birlikte shaker'a alın. || 3. 20 saniye güçlüce çalkalayıp süzerek servis edin.,3,,"pratik,30-dakika-alti,yaz-tarifi,vejetaryen,vegan",Espressoyu buz erimeden hızlıca çalkalarsanız üstte belirgin bir köpük tabakası oluşur.,Soğutulmuş küçük bardakta limon kabuğu eşliğinde sunun.,Caffè Shakerato,"An Italian bar-style iced coffee that shakes fresh espresso with syrup and ice into a chilled, foamy, clean-edged glass.",,,0,0,Caffè Shakerato,"Ein Eiskaffee aus der italienischen Barkultur, bei dem man frischen Espresso mit Sirup und Eis schüttelt, bis er kühl, schaumig und klar wirkt.",,,0,0
suppli,Suppli,"Roma sokak tezgâhlarının çıtır pirinç topları, ortasındaki eriyen mozzarella ile kesildiğinde uzayan bir iç sunar.",ATISTIRMALIK,it,MEDIUM,20,20,40,6,290,Pişmiş risotto pirinci 500 gr | Mozzarella 120 gr | Galeta unu 1 su bardağı | Yumurta 2 adet | Ayçiçek yağı 2 su bardağı,5,1. Soğuk pirinç harcından parçalar alıp ortasına mozzarella koyarak yuvarlayın. || 2. Topları yumurtaya ve galeta ununa bulayın. || 3. Kızgın yağda 4-5 dakika altın rengi alana kadar kızartın.,3,"GLUTEN,SUT,YUMURTA","misafir-sofrasi,cocuk-dostu,vejetaryen",Pirinç harcını mutlaka soğutun; sıcak harç top yapılırken dağılır.,Yanına ılık domates sosu koyarak servis edin.,Suppli,"A Roman fried rice snack with a molten mozzarella center, crisp outside, creamy inside, and made for passing around with drinks.",,,0,0,Suppli,"Ein römischer Reissnack mit schmelzender Mozzarella-Mitte, außen knusprig, innen cremig und ideal zum Teilen bei einem Aperitif.",,,0,0
frittata-di-zucchine,Frittata di Zucchine,"Kabaklı İtalyan frittata, kahvaltı masasını yumurta ve parmesanla kısa sürede toparlayan ev tipi bir tavadır.",KAHVALTI,it,EASY,10,15,25,4,220,Kabak 2 adet | Yumurta 6 adet | Parmesan 50 gr | Zeytinyağı 2 yemek kaşığı,4,1. Kabakları ince dilimleyip zeytinyağında 5 dakika soteleyin. || 2. Yumurta ve parmesanı çırpıp kabağın üstüne dökün. || 3. Kısık ateşte 8 dakika pişirip ters çevirerek 2 dakika daha tutun.,3,"SUT,YUMURTA","vejetaryen,30-dakika-alti",Kabağın suyunu tavada 2-3 dakika çektirin; yumurta karışımı sulanıp geç pişmez.,Roka ve domates salatasıyla ılık servis edin.,Zucchini Frittata,"An Italian skillet egg dish that folds zucchini and Parmesan into a soft round, good warm for breakfast or lunch.",,,0,0,Zucchini-Frittata,"Ein italienisches Pfannengericht aus Ei, bei dem man Zucchini und Parmesan zu einem weichen, runden Stück für Frühstück oder Lunch stocken lässt.",,,0,0
cafe-au-lait,Café au Lait,"Fransız sabahlarının sade ama yumuşak kahvesi, eşit ölçü kahve ve sıcak sütle hazırlanır.",ICECEK,fr,EASY,5,3,8,1,120,Filtre kahve 150 ml | Süt 150 ml | Şeker 1 tatlı kaşığı,3,"1. Filtre kahveyi demleyip fincana alın. || 2. Sütü 2-3 dakika ısıtın, kaynatmayın. || 3. Sıcak sütü kahvenin üstüne döküp isteğe göre şeker ekleyin.",3,SUT,"vejetaryen,30-dakika-alti,pratik",Sütü kaynama noktasına getirmeden ısıtın; kahvenin tadı daha yuvarlak kalır.,Tereyağlı kruvasanla birlikte servis edin.,Café au Lait,"A French breakfast coffee that pours hot milk into brewed coffee in equal measure, soft, round, and made for bread and butter on the side.",,,0,0,Café au Lait,"Ein französischer Frühstückskaffee, bei dem man heiße Milch und gebrühten Kaffee zu gleichen Teilen mischt, weich, rund und gut zu Gebäck.",,,0,0
croque-madame,Croque Madame,"Paris bistro menülerinin peynirli tost klasiği, üzerine gelen sahanda yumurtayla daha tok bir öğüne dönüşür.",KAHVALTI,fr,MEDIUM,10,15,25,2,430,Tost ekmeği 4 dilim | Jambon 4 dilim | Gruyere peyniri 120 gr | Krema 3 yemek kaşığı | Yumurta 2 adet,5,1. Ekmeklerin arasına jambon ve peynirin yarısını yerleştirip kapatın. || 2. Üstlerine krema ve kalan peyniri sürüp 200°C fırında 10 dakika pişirin. || 3. Yumurtaları tavada pişirip tostların üstüne yerleştirin.,3,"GLUTEN,SUT,YUMURTA",misafir-sofrasi,Beşamel yerine az miktar krema kullanıyorsanız ekmeği tamamen ıslatmayın; üst yüzey kızarmalı kalır.,Yanına kornişon turşu ve yeşil salata ekleyin.,Croque Madame,"A Paris bistro sandwich layering ham, cheese, cream, and a fried egg over toasted bread for a rich, knife-and-fork lunch.",,,0,0,Croque Madame,"Ein Bistro-Sandwich aus Paris, bei dem man Schinken, Kaese, etwas Creme und Spiegelei auf geroestetem Brot zu einem satten Mittagessen schichtet.",,,0,0
salade-de-lentilles,Salade de Lentilles,"Fransız yeşil mercimeği hardallı sosla buluştuğunda, sıcak ya da ılık yenebilen güçlü bir baklagil salatası olur.",SALATA,fr,EASY,15,25,40,4,290,Yeşil mercimek 2 su bardağı | Arpacık soğan 4 adet | Dijon hardalı 1 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Keçi peyniri 60 gr,5,1. Mercimeği 20-25 dakika diri kalacak şekilde haşlayın. || 2. Hardal ve zeytinyağını çırpıp ince doğranmış arpacık soğanla karıştırın. || 3. Sıcak mercimeği sosla harmanlayıp isteğe göre keçi peyniri ekleyin.,3,"SUT,HARDAL",vejetaryen,Mercimeği dağılmadan haşlayıp sosu sıcakken ekleyin; taneler aromayı daha iyi çeker.,Üzerine keçi peyniri kırıntısı serperek ılık servis edin.,Lentil Salad,"A French lentil salad with Dijon dressing and shallot, served warm or lukewarm with optional goat cheese.",,,0,0,Linsensalat,"Ein französischer Linsensalat mit Dijon-Dressing und Schalotte, warm oder lauwarm serviert, auf Wunsch mit Ziegenkäse.",,,0,0
clafoutis,Clafoutis,"Kirazın yumurtalı hafif bir hamur içinde piştiği clafoutis, Fransız evlerinde mevsim meyvesiyle yapılan sade bir tatlıdır.",TATLI,fr,EASY,15,35,50,6,260,Kiraz 400 gr | Yumurta 3 adet | Süt 300 ml | Un 100 gr | Şeker 100 gr,5,"1. Yumurta, süt, un ve şekeri pürüzsüz olana kadar çırpın. || 2. Kirazları yağlanmış kalıba yayıp hamuru üstüne dökün. || 3. 180°C fırında 35 dakika pişirin.",3,"GLUTEN,SUT,YUMURTA","vejetaryen,misafir-sofrasi",Kirazları fazla sulandırmamak için yıkadıktan sonra kağıt havluyla tamamen kurulayın.,Üzerine pudra şekeri serpip ılık servis edin.,Clafoutis,"A rustic French dessert that bakes cherries into a light egg batter, landing somewhere between custard and cake, then serving warm with powdered sugar.",,,0,0,Clafoutis,"Ein rustikales Dessert aus Frankreich, bei dem man Kirschen in einem leichten Eierguss backt und lauwarm zwischen Kuchen und Creme serviert.",,,0,0
socca,Socca,"Nice sokaklarında dilimlenerek satılan socca, nohut unundan yapılan ince ve hafif çıtır bir tavalıktır.",ATISTIRMALIK,fr,EASY,10,15,25,4,210,Nohut unu 1 su bardağı | Su 1 su bardağı | Zeytinyağı 2 yemek kaşığı | Karabiber 1 çay kaşığı,4,"1. Nohut unu, su ve 1 yemek kaşığı zeytinyağını çırpıp 10 dakika dinlendirin. || 2. Tavayı kalan yağla yüksek ateşte 1 dakika ısıtın. || 3. Hamuru tavaya döküp 220°C fırında 12-15 dakika pişirin.",3,,"vegan,30-dakika-alti,vejetaryen",Döküm tavayı orta-yüksek ateşte 2 dakika ısıtırsanız kenarlar klasik socca gibi çıtır olur.,Üzerine karabiber çekip limon dilimiyle servis edin.,Socca,"A Nice street snack made from chickpea flour batter, baked thin until the edges crisp and the center stays soft and nutty.",,,0,0,Socca,"Ein Straßensnack aus Nizza aus Kichererbsenteig, dünn gebacken, am Rand knusprig und in der Mitte weich und nussig.",,,0,0
horchata-de-chufa,Horchata de Chufa,"Valensiya'nın chufa ile hazırlanan serin içeceği, süt kullanmadan bademsi bir lezzet verir.",ICECEK,es,EASY,15,0,15,4,170,Tiger nut 200 gr | Su 1 litre | Şeker 4 yemek kaşığı | Tarçın 1 çubuk,4,"1. Tiger nutları bir gece suda bekletip süzün. || 2. Tiger nut, su ve şekeri blenderda 1 dakika çekin. || 3. Karışımı ince süzüp tarçınla soğuk servis edin.",3,,"vegan,yaz-tarifi,alkolsuz,vejetaryen",Tiger nutları bir gece suda bekletmek içeceğin dokusunu belirgin biçimde yumuşatır.,Buzdolabında 1 saat soğutup uzun bardakta tarçınla servis edin.,Horchata de Chufa,"Valencia’s classic tiger nut drink, soaked and blended until pale, creamy, and nutty, then served ice-cold in the Spanish summer heat.",,,0,0,Horchata de Chufa,"Valencias klassisches Erdmandelgetränk wird eingeweicht und fein gemixt, bis es hell, cremig und nussig schmeckt, eiskalt für spanische Sommertage.",,,0,0
torrijas,Torrijas,"İspanya'da özellikle Paskalya döneminde yapılan torrijas, sütlü yumurtalı ekmek dilimlerinin tarçınla tatlılaştığı bir ev klasiğidir.",TATLI,es,EASY,15,15,30,4,310,Bayat ekmek 8 dilim | Süt 2 su bardağı | Yumurta 2 adet | Şeker 4 yemek kaşığı | Tarçın 1 tatlı kaşığı,5,1. Sütü ılıtıp ekmek dilimlerini kısa süre içine batırın. || 2. Ekmekleri çırpılmış yumurtaya bulayıp tavada iki yüzünü kızartın. || 3. Şeker ve tarçın karışımına bulayıp servis edin.,3,"GLUTEN,SUT,YUMURTA","vejetaryen,30-dakika-alti",Ekmeği süt karışımında fazla bekletmeyin; tavaya alınırken dağılmamalı.,Üzerine tarçınlı şeker serpip ılık servis edin.,Torrijas,"A Spanish Easter sweet of bread soaked in milk and egg, pan-fried golden, then finished with cinnamon sugar.",,,0,0,Torrijas,"Eine spanische Ostersüßigkeit aus in Milch und Ei getränktem Brot, goldbraun gebraten und mit Zimtzucker vollendet.",,,0,0
gilda-pintxos,Gilda Pintxos,"Bask barlarının en sade pintxosu, zeytin, hamsi ve turşu biberle tek lokmada tuzlu-asitli bir denge kurar.",APERATIF,es,EASY,10,0,10,6,95,Yeşil zeytin 18 adet | Hamsi fileto 12 adet | Turşu biber 12 adet,3,"1. Hamsileri ve biberleri süzüp fazla suyunu alın. || 2. Her şişe bir biber, bir hamsi ve bir zeytin geçirin. || 3. Şişleri servis tabağına dizip bekletmeden sunun.",3,DENIZ_URUNLERI,"pratik,misafir-sofrasi,30-dakika-alti",Hamsiyi kağıt havluyla hafifçe kurularsanız şişler daha temiz ve dengeli kalır.,Soğuk vermut ya da limonlu soda ile birlikte sunun.,Gilda Pintxos,"A Basque bar bite that skewers olive, anchovy, and pickled pepper into one salty, briny, sour mouthful.",,,0,0,Gilda Pintxos,"Ein Basque-Bar-Happen, bei dem man Olive, Sardelle und eingelegte Paprika zu einem salzigen, saeurlichen Bissen spiessst.",,,0,0
espinacas-con-garbanzos,Espinacas con Garbanzos,"Endülüs mutfağında nohut ve ıspanak, kimyonlu kısa bir sosta birleşip ekmeklik doyurucu bir yemek olur.",YEMEK,es,EASY,10,20,30,4,270,Haşlanmış nohut 400 gr | Ispanak 400 gr | Sarımsak 2 diş | Domates püresi 1 su bardağı | Kimyon 1 çay kaşığı,5,1. Sarımsağı zeytinyağında 1 dakika çevirip domates püresini ekleyin. || 2. Nohut ve kimyonu katıp 5 dakika pişirin. || 3. Ispanağı ekleyip sönene kadar 6-7 dakika çevirin.,3,,"vegan,30-dakika-alti,vejetaryen",Ispanağı iki partide ekleyin; tavada sönünce hacmi kontrol etmek daha kolay olur.,Yanına kızarmış köy ekmeği koyarak servis edin.,Espinacas con Garbanzos,"An Andalusian chickpea and spinach dish that cooks garlic, cumin, and tomato into a quick, spoonable pan with plenty of bread appeal.",,,0,0,Espinacas con Garbanzos,"Ein andalusisches Gericht, bei dem man Kichererbsen und Spinat mit Knoblauch, Kreuzkuemmel und Tomate zu einer brottauglichen Pfanne kocht.",,,0,0
cafe-bombon,Café Bombón,"İspanya'da espresso ile yoğunlaştırılmış sütün katmanlı buluşması, küçük ama tatlı bir kahve molası yaratır.",ICECEK,es,EASY,5,0,5,1,160,Espresso 1 shot | Yoğunlaştırılmış süt 3 yemek kaşığı,2,1. Yoğunlaştırılmış sütü küçük bir cam bardağın dibine koyun. || 2. Espressoyu çekip bardağa yavaşça dökün. || 3. Karıştırmadan ya da hafifçe çevirerek servis edin.,3,SUT,"vejetaryen,pratik,30-dakika-alti",Yoğunlaştırılmış sütü önce bardağa koyup espressoyu yavaş dökerseniz net katmanlar görünür.,Yanına sade bisküviyle küçük cam bardakta servis edin.,Café Bombón,"A Spanish coffee bar favorite that layers espresso over condensed milk, short, sweet, and striking once the two bands meet in the glass.",,,0,0,Café Bombón,"Ein beliebter Bar-Kaffee aus Spanien, bei dem man Espresso über Kondensmilch gießt, kurz, süß und optisch markant im Glas.",,,0,0
fava-yunan-usulu,Fava Yunan Usulü,"Santorini favası, sarı bezelyenin pürüzsüz ezmesiyle zeytinyağını öne çıkaran sade bir Yunan mezesidir.",APERATIF,gr,EASY,10,40,50,6,230,Sarı bezelye 1.5 su bardağı | Soğan 1 adet | Zeytinyağı 4 yemek kaşığı | Limon suyu 2 yemek kaşığı,4,"1. Sarı bezelye ve doğranmış soğanı 4 su bardağı suda 35 dakika pişirin. || 2. Karışımı pürüzsüz olana kadar ezin, zeytinyağı ve limon suyunu ekleyin. || 3. Oda sıcaklığında dinlendirip servis tabağına alın.",3,,"vegan,misafir-sofrasi,vejetaryen",Bezelye tamamen yumuşayınca blender kullanmadan tel çırpıcıyla da ipeksi kıvam elde edebilirsiniz.,Üzerine kırmızı soğan ve zeytinyağı ekleyip pita ile sunun.,Greek Fava,"A Santorini-style yellow split pea puree that keeps olive oil, onion, and lemon in focus for a silky Greek meze.",,,0,0,Fava nach griechischer Art,"Ein Püree aus gelben Erbsen nach Santorini-Art, bei dem man Olivenoel, Zwiebel und Zitrone fuer ein seidiges Meze betont.",,,0,0
