slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
kayseri-yag-mantisi,Kayseri Yağ Mantısı,YEMEK,hamur-isleri,tr,3,3,few-steps,Un 500 gr | Su 220 ml | Dana kıyma 250 gr | Soğan 1 adet | Yoğurt 300 gr | Sarımsak 2 diş | Tereyağı 40 gr | Domates salçası 1 yemek kaşığı,1. Un ve suyla hamur yoğurup 20 dakika dinlendirin. || 2. Kıyma ve soğanla iç hazırlayıp mantıları kapatın. || 3. Mantıları 12 dakika haşlayın ve sarımsaklı yoğurt ile salçalı yağla servis edin.
koruklu-peynir-ezmesi-tekirdag-usulu,Tekirdağ Koruklu Peynir Ezmesi,SOS,soslar-dippler,tr,3,3,few-steps,Beyaz peynir 200 gr | Koruk suyu 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı | Kekik 0.5 çay kaşığı,"1. Peyniri çatal yardımıyla ezin. || 2. Koruk suyu, zeytinyağı ve kekiği ekleyip karıştırın. || 3. Ezmenin kıvamını düzeltip soğuk servis edin."
brokoli-corbasi,Brokoli Çorbası,CORBA,corbalar,tr,3,3,few-steps,Brokoli 500 gr | Patates 1 adet | Soğan 1 adet | Süt 1 su bardağı | Zeytinyağı 2 yemek kaşığı | Sebze suyu 4 su bardağı | Tuz 1 çay kaşığı,"1. Soğanı zeytinyağında 4 dakika kavurun. || 2. Brokoli, patates ve sebze suyunu ekleyip 18-20 dakika pişirin. || 3. Sütü ekleyip blenderdan geçirin ve 3 dakika daha ısıtın."
wattleseed-custard-kup-avustralya-usulu,Avustralya Wattleseed Custard Kup,TATLI,tatlilar,au,3,3,few-steps,Süt 2 su bardağı | Yumurta sarısı 3 adet | Toz şeker 0.5 su bardağı | Wattleseed 1 tatlı kaşığı | Mısır nişastası 1 yemek kaşığı,"1. Sütü wattleseed ile ısıtın. || 2. Yumurta sarısı, şeker ve nişastayı çırpın. || 3. Karışımları birleştirip koyulaştırarak kupa alın ve soğutun."
cafe-au-lait,Café au Lait,ICECEK,kahve-sicak-icecekler,fr,3,3,no-time,Filtre kahve 150 ml | Süt 150 ml | Şeker 1 tatlı kaşığı,"1. Filtre kahveyi demleyip fincana alın. || 2. Sütü 2-3 dakika ısıtın, kaynatmayın. || 3. Sıcak sütü kahvenin üstüne döküp isteğe göre şeker ekleyin."
beef-stroganoff-klasik,Beef Stroganoff Klasik,YEMEK,et-yemekleri,tr,3,3,few-steps,Dana bonfile 600 gr | Mantar 300 gr | Ekşi krema 200 gr | Soğan 1 adet,1. Dana etini ince şerit doğrayıp 5 dakika mühürleyin. || 2. Mantar ve soğanı ekleyip 10 dakika pişirin. || 3. Ekşi kremayı ekleyip 5 dakika daha pişirin.
zahterli-yumurta-ekmegi-hatay-usulu,Hatay Zahterli Yumurta Ekmeği,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Bayat ekmek 6 dilim | Yumurta 3 adet | Zahter 1 tatlı kaşığı | Zeytinyağı 2 yemek kaşığı | Domates 2 adet,1. Yumurtaları zahterle çırpın. || 2. Ekmeği karışıma batırıp tavaya alın. || 3. Dilimleri iki yüzünü toplam 6 dakika kızartıp domatesle servis edin.
bun-cha,Bun Cha,YEMEK,makarna-pilav,vn,3,3,few-steps,Dana kıyma 500 gr | Pirinç eriştesi 300 gr | Soya sosu 2 yemek kaşığı | Pirinç sirkesi 3 yemek kaşığı | Şeker 1 yemek kaşığı | Sarımsak 3 diş,"1. Kıymayı soya sosu ve sarımsakla yoğurup küçük köfteler yapın. || 2. Köfteleri ızgara tavada 15 dakika pişirin. || 3. Erişteyi haşlayıp köfte, yeşillik ve sirkeli sosla servis edin."
ca-phe-sua-chua,Ca Phe Sua Chua,ICECEK,kahve-sicak-icecekler,vn,3,3,no-time,Koyu filtre kahve 160 ml | Yoğurt 250 gr | Yoğunlaştırılmış süt 3 yemek kaşığı | Buz 1 su bardağı,1. Kahveyi demleyip soğutun. || 2. Yoğurt ve yoğunlaştırılmış sütü çırpın. || 3. Buz üzerinde yoğurt ve kahveyi katlayın.
izmir-kofte,İzmir Köfte,YEMEK,et-yemekleri,tr,3,3,few-steps,Dana kıyma 500 gr | Soğan 1 adet | Yumurta 1 adet | Galeta unu 3 yemek kaşığı | Patates 4 adet | Domates 3 adet | Yeşil biber 4 adet | Zeytinyağı 3 yemek kaşığı | Tuz 1 tatlı kaşığı,"1. Kıyma, rendelenmiş soğan, yumurta, galeta unu ve tuzu 5 dakika yoğurun. || 2. Köfte, patates ve biberleri fırın kabına sırayla dizin. || 3. Rendelenmiş domates ve zeytinyağını ekleyip 190°C fırında 40-45 dakika pişirin."
cilekli-kefir-smoothie,Çilekli Kefir Smoothie,ICECEK,smoothie-shake,tr,3,3,no-time,Kefir 400 ml | Çilek 250 gr | Bal 1 yemek kaşığı | Muz 1 adet,"1. Çileklerin saplarını ayıklayıp muzu iri parçalara bölün. || 2. Kefir, çilek, bal ve muzu blenderda 1 dakika çekin. || 3. Karışımı bekletmeden bardaklara paylaştırın."
esmer-tereyagli-kopytka-polonya-usulu,Esmer Tereyağlı Kopytka,YEMEK,hamur-isleri,pl,3,3,few-steps,Patates 4 adet | Un 1.5 su bardağı | Yumurta 1 adet | Tereyağı 40 gr,1. Patatesleri haşlayıp ezin. || 2. Un ve yumurtayla hamur hazırlayıp parçalar kesin. || 3. Kopytkaları haşlayıp esmer tereyağında çevirerek servis edin.
sweetcorn-fritter-stack-avustralya-usulu,Avustralya Sweetcorn Fritter Stack,KAHVALTI,kahvaltiliklar,au,3,3,few-steps,Mısır 1.5 su bardağı | Un 0.75 su bardağı | Yumurta 2 adet | Süt 0.5 su bardağı | Taze soğan 2 dal,1. Tüm malzemeyi karıştırıp koyu bir hamur hazırlayın. || 2. Hamurdan kaşıkla alıp tavaya dökün. || 3. Fritterları iki yüzü kızarana kadar 8 dakika pişirin.
katsu-sando,Katsu Sando,KAHVALTI,kahvaltiliklar,jp,3,3,few-steps,Domuzsuz tonkatsu için tavuk göğsü 300 gr | Japon süt ekmeği 4 dilim | Galeta unu 1 su bardağı | Yumurta 1 adet | Lahana 1 su bardağı,1. Tavuk dilimlerini inceltip yumurta ve galeta ununa bulayın. || 2. Tavada iki yüzünü 8 dakika kızartın. || 3. Ekmeğin arasına lahanayı ve dilimlenmiş katsu parçalarını yerleştirip kesin.
cevizli-pazi-sarmasi-artvin-usulu,Artvin Cevizli Pazı Sarması,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Pazı yaprağı 14 adet | İnce bulgur 1 su bardağı | Ceviz 0.75 su bardağı | Kuru soğan 1 adet | Limon suyu 2 yemek kaşığı,"1. Pazı yapraklarını 1 dakika sıcak suda yumuşatın. || 2. Bulgur, ceviz ve ince doğranmış soğanla iç harcı hazırlayın. || 3. Yaprakları sarıp tencerede limonlu suyla 20 dakika pişirin."
arpa-sehriyeli-nohut-pilavi,Arpa Şehriyeli Nohut Pilavı,YEMEK,makarna-pilav,tr,5,3,no-time,Pirinç 1.5 su bardağı | Arpa şehriye 0.5 su bardağı | Haşlanmış nohut 200 gr | Tereyağı 1 yemek kaşığı,1. Arpa şehriyeyi tereyağında hafif renk alana kadar kavurun. || 2. Pirinci ve haşlanmış nohudu ekleyip birkaç tur çevirin. || 3. Sıcak suyunu verip kapağı kapatın. || 4. Pilavı kısık ateşte 15 dakika pişirin. || 5. 10 dakika dinlendirip servis edin.
domatesli-lor-ezmesi-ayvalik-usulu,Ayvalık Domatesli Lor Ezmesi,SOS,soslar-dippler,tr,3,3,few-steps,Lor peyniri 200 gr | Domates 1 adet | Zeytinyağı 2 yemek kaşığı | Ekmek 4 dilim,1. Domatesi küçük küp doğrayın. || 2. Loru zeytinyağıyla ezip domatesi ekleyin. || 3. Ezmenin yanına kızarmış ekmek koyarak servis edin.
hiyayakko,Hiyayakko,APERATIF,aperatifler,jp,3,3,few-steps,İpek tofu 300 gr | Soya sosu 1 yemek kaşığı | Taze soğan 1 dal | Zencefil 1 çay kaşığı,1. Tofuyu süzüp servis tabağına alın. || 2. Üzerine soya sosunu gezdirin. || 3. İnce doğranmış taze soğan ve rendelenmiş zencefille servis edin.
avokadolu-ton-balikli-salata-kasesi,Avokadolu Ton Balıklı Salata Kasesi,SALATA,salatalar,us,3,3,few-steps,Ton balığı 2 konserve | Avokado 1 adet | Marul 1 küçük | Limon suyu 1 yemek kaşığı,1. Marulu doğrayıp kaseye alın. || 2. Ton balığı ve avokadoyu ekleyin. || 3. Limon suyunu gezdirip salatayı servis edin.
aloo-gobi,Aloo Gobi,YEMEK,sebze-yemekleri,in,3,3,few-steps,Patates 500 gr | Karnabahar 600 gr | Domates 2 adet | Zerdeçal 1 tatlı kaşığı,1. Patates ve karnabaharı eş boyda doğrayın. || 2. Baharatları yağda 1 dakika kavurun. || 3. Sebzeleri ekleyip 25-30 dakika pişirin.
beef-chow-fun,Beef Chow Fun,YEMEK,makarna-pilav,cn,3,3,few-steps,Geniş pirinç eriştesi 500 gr | Dana eti 400 gr | Soya sosu 4 yemek kaşığı | Maş fasulyesi filizi 150 gr,"1. Dana etini ince dilimleyin. || 2. Eti wokta 4 dakika pişirin. || 3. Erişte, filiz ve soya sosunu ekleyip 5 dakika çevirin."
