slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
cokelekli-bazlama-sandvic-sivas-usulu,Çökelekli Bazlama Sandviç,"Sivas usulü çökelekli bazlama sandviç, kalın bazlama arasına çökelek ve taze ot doldurarak kahvaltıya tok ama pratik bir alternatif taşır.",KAHVALTI,tr,EASY,10,6,16,4,248,Bazlama 2 adet | Çökelek 180 gr | Maydanoz 0.25 demet | Taze nane 6 yaprak | Zeytinyağı 1 yemek kaşığı | Domates 2 adet,6,"1. Çökelek, maydanoz, taze nane ve zeytinyağını karıştırın. || 2. Bazlamaları tavada 3 dakika ısıtın. || 3. İç harcı bazlamaların arasına paylaştırıp domatesle servis edin.",3,"GLUTEN,SUT","30-dakika-alti,vejetaryen",Bazlamayı kısa ısıtmak iç malzemenin ekmeğe daha iyi tutunmasını sağlar.,Yanına domates dilimleriyle ılık servis edin.,Cokelek Bazlama Sandwich,This Sivas-style breakfast sandwich fills warm flatbread with curd cheese and fresh herbs for a hearty morning bite.,,,0,0,Bazlama-Sandwich mit Çökelek,Dieses Frühstückssandwich aus Sivas füllt warmes Fladenbrot mit Çökelek und frischen Kräutern zu einem kräftigen Morgenbissen.,,,0,0
nigde-sogurmeli-yumurta,Niğde Söğürmeli Yumurta,"Niğde usulü söğürmeli yumurta, köz biber ve domatesin tavada yumurtayla birleştiği, sabaha sıcaklık katan Anadolu işi bir kahvaltılıktır.",KAHVALTI,tr,EASY,10,10,20,3,182,Yumurta 4 adet | Kapya biber 2 adet | Domates 2 adet | Tereyağı 20 gr | Tuz 0.5 çay kaşığı | Ekmek 6 dilim,6,1. Kapya biberleri közleyip doğrayın. || 2. Biber ve domatesi tereyağında 5 dakika pişirin. || 3. Yumurtaları tavaya kırıp tuz ekleyin ve 4 dakika pişirin. || 4. Niğde söğürmeli yumurtayı ekmekle sıcak servis edin.,4,"GLUTEN,SUT,YUMURTA","30-dakika-alti,vejetaryen",Sebzeleri önce hafif suyunu çektirmek yumurta kırıldığında tavanın sulu kalmasını önler.,Yanına sıcak ekmekle hemen servis edin.,Nigde Sogurmeli Eggs,These Niğde-style eggs bring roasted peppers and tomatoes together in a warm skillet breakfast.,,,0,0,Söğürmeli Eier aus Niğde,Diese Eier nach Niğde-Art verbinden geröstete Paprika und Tomaten zu einem warmen Frühstück aus der Pfanne.,,,0,0
amasra-peynirli-misir-tavasi,Amasra Peynirli Mısır Tavası,"Amasra usulü peynirli mısır tavası, mısır unu ve peynirle bağlanan yoğun yapısıyla kahvaltıda kısa sürede kurulan Karadeniz tabağıdır.",KAHVALTI,tr,EASY,8,12,20,3,226,Mısır unu 1 su bardağı | Süt 300 ml | Kaşar peyniri 150 gr | Tereyağı 20 gr | Tuz 0.5 çay kaşığı | Karabiber 0.5 çay kaşığı,6,1. Sütü tavada ısıtıp mısır ununu azar azar çırparak ekleyin. || 2. Karışımı tereyağı ve tuzla 6 dakika pişirin. || 3. Kaşar peyniri ve karabiber ekleyip eriyene kadar karıştırın. || 4. Mısır tavasını bekletmeden sıcak servis edin.,4,"GLUTEN,SUT","30-dakika-alti,vejetaryen",Mısır ununu azar azar eklemek tavada topak kalmadan kıvam almasını sağlar.,Üzerine karabiber çekip sıcak servis edin.,Amasra Corn and Cheese Skillet,"A Black Sea breakfast skillet, this Amasra-style pan combines cornmeal and cheese into a thick, warming start.",,,0,0,Mais-Käse-Pfanne aus Amasra,Eine Frühstückspfanne vom Schwarzen Meer: Diese Version aus Amasra verbindet Maismehl und Käse zu einem dichten warmen Auftakt.,,,0,0
hashasli-kaymakli-ekmek-afyon-usulu,Haşhaşlı Kaymaklı Ekmek,"Afyon usulü haşhaşlı kaymaklı ekmek, kızarmış dilimler üstüne haşhaş ezmesi ve kaymak sürerek kahvaltıya kısa ama güçlü bir tatlı-tuzlu geçiş verir.",KAHVALTI,tr,EASY,8,5,13,4,236,Ekmek 8 dilim | Haşhaş ezmesi 4 yemek kaşığı | Kaymak 120 gr | Tereyağı 15 gr,4,1. Ekmek dilimlerini tereyağıyla tavada hafif kızartın. || 2. Sıcak ekmeğin üstüne haşhaş ezmesi sürün. || 3. Kaymak ekleyip ekmekleri ılık servis edin.,3,"GLUTEN,SUT","30-dakika-alti,vejetaryen",Ekmeği çok kurutmadan kızartmak haşhaş ezmesinin yüzeye rahat yayılmasını sağlar.,Yanına şekersiz çayla ılık servis edin.,Afyon Poppy Seed and Clotted Cream Toast,"This Afyon breakfast toast spreads poppy seed paste and clotted cream over warm bread for a rich, quick start.",,,0,0,Toast mit Mohn und Kaymak aus Afyon,Dieser Frühstückstoast aus Afyon streicht Mohnpaste und Kaymak auf warmes Brot für einen reichhaltigen schnellen Start.,,,0,0
hashasli-mercimekli-bukme-afyon-usulu,Haşhaşlı Mercimekli Bükme,"Afyon usulü haşhaşlı mercimekli bükme, ince hamuru haşhaşla açıp mercimekli içle sararak çay saatine çıkan bölgesel bir fırın işidir.",YEMEK,tr,MEDIUM,35,30,65,8,258,Un 500 gr — Hamur için | Su 240 ml — Hamur için | Haşhaş ezmesi 4 yemek kaşığı — Katlar için | Haşlanmış yeşil mercimek 1.5 su bardağı — İç için | Kuru soğan 1 adet — İç için | Ayçiçek yağı 2 yemek kaşığı — İç için | Ayran 4 bardak — Servis için,7,"1. Un ve suyla hamur yoğurup 20 dakika dinlendirin. || 2. Soğanı ayçiçek yağında çevirip mercimekle iç harcı hazırlayın. || 3. Hamuru açıp haşhaş ezmesi sürün, içi koyup rulo sarın. || 4. Bükmeyi 190°C fırında 25 dakika pişirip ayranla servis edin.",4,"GLUTEN,SUSAM,SUT","misafir-sofrasi,vejetaryen",Mercimekli içi soğutarak kullanmak hamurun katlarını ıslatmadan sarmayı kolaylaştırır.,Dilimleyip ayranla ılık servis edin.,Afyon Poppy Seed Lentil Bukme,This Afyon-style bake rolls lentil filling into thin dough spread with poppy seed paste.,,,0,0,Mohn-Linsen-Bükme aus Afyon,"Dieses Gebäck aus Afyon rollt eine Linsenfüllung in dünnen Teig, der mit Mohnpaste bestrichen ist.",,,0,0
cokelekli-katmer-tokat-usulu,Çökelekli Katmer,"Tokat usulü çökelekli katmer, ince hamurun çökelekli içle katlanıp sacda piştiği, kahvaltı ve çay saatine uyan geleneksel bir hamur işidir.",YEMEK,tr,MEDIUM,30,18,48,6,244,Un 420 gr — Hamur için | Su 220 ml — Hamur için | Çökelek 220 gr — İç için | Maydanoz 0.25 demet — İç için | Zeytinyağı 2 yemek kaşığı — İç için | Tuz 1 çay kaşığı — Hamur için,6,"1. Un, su ve tuzla hamur yoğurup dinlendirin. || 2. Çökelek, maydanoz ve zeytinyağını karıştırıp iç hazırlayın. || 3. Hamuru açıp içi koyun ve katmer şeklinde kapatın. || 4. Katmeri sacda ya da tavada iki yüzü toplam 12 dakika pişirin.",4,"GLUTEN,SUT","misafir-sofrasi,vejetaryen",İç harca az zeytinyağı eklemek çökeleğin hamur içinde kuru kalmamasını sağlar.,Dilerek sıcak servis edin.,Cokelekli Katmer,"A Tokat-style flat pastry, this katmer folds curd cheese into thin dough and cooks it on a griddle.",,,0,0,Katmer mit Çökelek,Dieses Katmer nach Tokat-Art faltet Çökelek in dünnen Teig und backt es auf einer Platte aus.,,,0,0
tava-coregi-beypazari-usulu,Beypazarı Tava Çöreği,"Beypazarı tava çöreği, kalın maya hamurunun tavada kapağı kapalı pişmesiyle oluşan yumuşak içli, kızarmış yüzlü bir Ankara işidir.",YEMEK,tr,MEDIUM,30,20,50,8,218,Un 450 gr | Süt 220 ml | Instant maya 1 paket | Ayçiçek yağı 2 yemek kaşığı | Tuz 1 çay kaşığı | Beyaz peynir 100 gr | Siyah zeytin 12 adet,7,"1. Un, süt, maya, ayçiçek yağı ve tuzla hamur yoğurup 25 dakika dinlendirin. || 2. Hamuru yağlanmış tavaya alıp kapağı kapalı şekilde 10 dakika pişirin. || 3. Çöreği ters çevirip diğer yüzünü 8 dakika daha pişirin. || 4. Tava çöreğini peynir ve zeytinle servis edin.",4,"GLUTEN,SUT","misafir-sofrasi,vejetaryen",Kapağı ilk 10 dakika açmamak hamurun tavada daha düzgün kabarmasını sağlar.,Dilimleyip peynir ve zeytinle ılık servis edin.,Beypazari Skillet Bread,This Beypazarı skillet bread cooks a yeasted dough under a lid for a soft center and browned surface.,,,0,0,Pfannenbrot aus Beypazarı,Dieses Pfannenbrot aus Beypazarı bäckt einen Hefeteig unter Deckel zu weicher Mitte und gebräunter Oberfläche.,,,0,0
borulce-ezmesi-aydin-usulu,Aydın Börülce Ezmesi,"Aydın usulü börülce ezmesi, haşlanmış börülceyi sarımsak ve limonla açarak Ege meze tabağına hafif ama doyurucu bir dip taşır.",SOS,tr,EASY,12,0,12,5,118,Haşlanmış börülce 2 su bardağı | Sarımsak 1 diş | Limon suyu 1.5 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı,5,"1. Börülceyi süzüp ezme kabına alın. || 2. Sarımsak, limon suyu, zeytinyağı ve tuzu ekleyip karıştırın. || 3. Börülce ezmesini 10 dakika dinlendirip soğuk servis edin.",3,,"vegan,misafir-sofrasi",Börülceyi tamamen püre yapmadan ezmek dipte daha iyi ağız hissi bırakır.,Üzerine zeytinyağı gezdirip soğuk servis edin.,Aydin Black-Eyed Pea Dip,This Aydın-style dip mashes black-eyed peas with garlic and lemon for a light Aegean meze.,,,0,0,Augenbohnen-Dip aus Aydın,Dieser Dip aus Aydın zerdrückt Augenbohnen mit Knoblauch und Zitrone zu einer leichten Mezze aus der Ägäis.,,,0,0
cevizli-zahter-salatasi-hatay-usulu,Hatay Cevizli Zahter Salatası,"Hatay usulü cevizli zahter salatası, taze zahteri ceviz ve nar ekşisiyle birleştirerek kahvaltıdan meze tabağına uzanan canlı bir tabak kurar.",SALATA,tr,EASY,10,0,10,4,132,Taze zahter 1 demet | Ceviz 0.5 su bardağı | Nar ekşisi 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Tuz 0.25 çay kaşığı | Pide 1 adet,6,"1. Taze zahteri yıkayıp iri kıyın. || 2. Ceviz, nar ekşisi, zeytinyağı ve tuzu zahterle karıştırın. || 3. Salatayı 5 dakika dinlendirip pideyle servis edin.",3,"KUSUYEMIS,GLUTEN","vegan,misafir-sofrasi",Zahteri çok ince kıymadan bırakmak salatanın taze ot karakterini daha açık hissettirir.,Yanına sıcak pideyle serin servis edin.,Hatay Walnut Zahter Salad,This Hatay salad brings fresh zahter together with walnuts and pomegranate molasses for a lively mezze plate.,,,0,0,Zahter-Salat mit Walnüssen aus Hatay,Dieser Salat aus Hatay verbindet frischen Zahter mit Walnüssen und Granatapfelsirup zu einer lebendigen Mezze.,,,0,0
incir-dolmasi-aydin-usulu,Aydın İncir Dolması,"Aydın incir dolması, kuru incirin cevizle doldurulup kısa sürede buharda yumuşatıldığı, Ege'nin sade ama derin aromalı tatlılarından biridir.",TATLI,tr,EASY,15,10,25,6,178,Kuru incir 12 adet | Ceviz 1 su bardağı | Su 1 su bardağı | Tarçın 0.5 çay kaşığı,4,1. Kuru incirlerin içini açıp cevizle doldurun. || 2. İncirleri tencereye dizip suyu ekleyin. || 3. Tatlıyı kapağı kapalı şekilde 8 dakika pişirin. || 4. İncir dolmasını tarçın serperek ılık servis edin.,4,KUSUYEMIS,"misafir-sofrasi,vegan",İncirleri çok uzun bekletmemek cevizli içle beraber formunu korumasına yardım eder.,Üzerine az tarçın serperek ılık servis edin.,Aydin Stuffed Figs,"Aydın stuffed figs fill dried figs with walnuts, then soften them briefly into a simple, aromatic Aegean dessert.",,,0,0,Gefüllte Feigen aus Aydın,Gefüllte Feigen aus Aydın setzen getrocknete Feigen mit Walnüssen zusammen und machen daraus ein schlichtes aromatisches Dessert der Ägäis.,,,0,0
incir-uyutmasi-balikesir-usulu,İncir Uyutması,"İncir uyutması, sıcak sütün kuru incirle kendi kendine koyulaştığı, Balıkesir çevresinde sevilen hafif ve doğal bir kaşık tatlısıdır.",TATLI,tr,EASY,10,10,20,6,146,Süt 1 lt | Kuru incir 7 adet,2,1. Sütü kaynama noktasına gelmeden ısıtın. || 2. Kuru incirleri ince doğrayıp blenderda az sütle çekin. || 3. İncirli karışımı süte ekleyip kaselere paylaştırın. || 4. Tatlıyı oda sıcaklığında koyulaştırıp ardından soğutun.,4,SUT,"vejetaryen,misafir-sofrasi",Süt çok kaynar değil ılık-sıcak arası olduğunda incirin mayalama etkisi daha dengeli çalışır.,Kaselerde soğutup servis edin.,Incir Uyutmasi,This light Turkish dessert sets warm milk with dried figs into a naturally thick spoon sweet.,,,0,0,İncir Uyutması,Dieses leichte türkische Dessert bindet warme Milch mit getrockneten Feigen zu einer natürlich dicklichen Löffelsüßspeise.,,,0,0
erikli-eksili-tavuk-bursa-usulu,Erikli Ekşili Tavuk,"Erikli ekşili tavuk, tavuk etini taze erik ve soğanla pişirerek Bursa sofralarında yaza uygun hafif ekşili bir ana yemek kurar.",YEMEK,tr,MEDIUM,20,30,50,4,284,Tavuk but kuşbaşı 700 gr | Yeşil erik 250 gr | Kuru soğan 1 adet | Zeytinyağı 2 yemek kaşığı | Tuz 1 çay kaşığı | Pirinç pilavı 4 porsiyon,6,1. Soğanı zeytinyağında 4 dakika çevirin. || 2. Tavukları ekleyip renk alana kadar 8 dakika soteleyin. || 3. Yemeğe 1 su bardağı su ve tuz ekleyip 15 dakika pişirin. || 4. Erikleri ekleyip 6 dakika daha pişirin ve pilavla servis edin.,4,,"misafir-sofrasi,yuksek-protein",Erikleri çok erken eklememek pişme sonunda formunu koruyup yemeği bulandırmamasını sağlar.,Yanına sade pirinç pilavıyla sıcak servis edin.,Sour Plum Chicken,This Bursa-style chicken braises with fresh plums and onions into a light main with a gentle tart finish.,,,0,0,Hähnchen mit sauren Pflaumen,Dieses Hähnchengericht nach Bursa-Art schmort mit frischen Pflaumen und Zwiebeln zu einem leichten Hauptgericht mit feiner Säure.,,,0,0
nohutlu-yahni-konya-usulu,Konya Nohutlu Yahni,"Konya usulü nohutlu yahni, etli nohut tenceresini az malzemeyle kurup uzun pişmeyle derinleştiren sade ve doyurucu bir Anadolu yemeğidir.",YEMEK,tr,MEDIUM,20,55,75,6,312,Kuzu kuşbaşı 500 gr | Haşlanmış nohut 2 su bardağı | Kuru soğan 1 adet | Domates salçası 1 yemek kaşığı | Tereyağı 25 gr | Tuz 1 çay kaşığı | Pilav 6 porsiyon | Turşu 1 küçük tabak,8,1. Soğanı tereyağında 4 dakika çevirin. || 2. Kuzu etini ve salçayı ekleyip 6 dakika kavurun. || 3. Yemeğe 2 su bardağı su ve tuz ekleyip 35 dakika pişirin. || 4. Nohudu ekleyip 10 dakika daha pişirin ve pilavla servis edin.,4,SUT,"misafir-sofrasi,yuksek-protein",Nohudu önceden haşlanmış kullanmak etin pişme süresiyle daha dengeli bir tencere kurar.,Yanına turşu ve pilavla sıcak servis edin.,Konya Chickpea Stew,"This Konya-style stew slowly cooks meat and chickpeas into a simple, filling Anatolian pot dish.",,,0,0,Kichererbsen-Eintopf aus Konya,Dieser Eintopf nach Konya-Art kocht Fleisch und Kichererbsen langsam zu einem schlichten sättigenden Topfgericht aus Anatolien.,,,0,0
