slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
acik-agiz-boregi-kayseri-usulu,Açık Ağız Böreği,YEMEK,hamur-isleri,tr,4,3,few-steps,Un 500 gr | Su 260 ml | Dana kıyma 280 gr | Soğan 1 adet | Karabiber 0.5 çay kaşığı | Tuz 1 çay kaşığı | Tereyağı 40 gr,"1. Un ve suyla orta sertlikte bir hamur yoğurup 20 dakika dinlendirin. || 2. Kıyma, rendelenmiş soğan, karabiber ve tuzu iç harç için karıştırın. || 3. Hamuru küçük yuvarlaklar açıp iç koyun ve bohça gibi kapatıp üstte hafif açıklık bırakın. || 4. Börekleri tereyağı sürerek 200°C fırında 18 dakika pişirin."
karaage,Karaage,YEMEK,tavuk-yemekleri,jp,3,3,few-steps,Tavuk but 700 gr | Soya sosu 3 yemek kaşığı | Zencefil 20 gr | Patates nişastası 120 gr,1. Tavuğu soya sosu ve zencefille 25 dakika marine edin. || 2. Tavuğu nişastaya bulayın. || 3. Parçaları 170°C yağda 12-15 dakika kızartın.
kinoa-salatasi,Kinoa Salatası,SALATA,salatalar,tr,3,3,few-steps,Kinoa 1 su bardağı | Su 2 su bardağı | Salatalık 2 adet | Domates 2 adet | Maydanoz 0.5 demet | Limon suyu 3 yemek kaşığı | Zeytinyağı 3 yemek kaşığı,"1. Kinoayı yıkayıp suyla birlikte 15 dakika pişirin. || 2. Sebzeleri küçük doğrayın, maydanozu kıyın. || 3. Soğuyan kinoayı sebzeler, limon suyu ve zeytinyağıyla karıştırın."
lokma-tatlisi,Lokma Tatlısı,TATLI,tatlilar,tr,3,3,few-steps,Un 3 su bardağı | Ilık su 2 su bardağı | Kuru maya 1 tatlı kaşığı | Şeker 2 su bardağı | Su 2 su bardağı | Limon suyu 1 tatlı kaşığı | Sıvı yağ 3 su bardağı,"1. Şeker ve suyu 10 dakika kaynatıp limon suyunu ekleyin, şerbeti soğutun. || 2. Hamur malzemelerini karıştırıp 35 dakika mayalandırın. || 3. Hamurdan küçük parçalar kızartıp soğuk şerbete alın."
gilda-pintxos,Gilda Pintxos,APERATIF,aperatifler,es,4,3,no-time,Yeşil zeytin 18 adet | Hamsi fileto 12 adet | Turşu biber 12 adet,"1. Hamsi filetolarını ve turşu biberleri süzüp kâğıt üzerinde kurulayın. || 2. Biberleri birer lokmalık parçalara ayırın, zeytinleri hazır edin. || 3. Her çubuğa bir biber, kıvrılmış bir hamsi ve bir zeytin geçirin. || 4. Şişleri bekletmeden soğuk servis tabağına alıp hemen sunun."
hobakjuk,Hobakjuk,TATLI,tatlilar,kr,3,3,few-steps,Balkabağı 700 gr | Pirinç unu 3 yemek kaşığı | Şeker 2 yemek kaşığı | Tuz 1 çay kaşığı,1. Balkabağını 25 dakika haşlayıp ezin. || 2. Pirinç ununu suyla açıp tencereye ekleyin. || 3. Karışımı 10 dakika pişirin.
sesame-balls,Sesame Balls,TATLI,tatlilar,cn,3,3,few-steps,Yapışkan pirinç unu 250 gr | Kırmızı fasulye ezmesi 180 gr | Susam 100 gr | Şeker 60 gr,"1. Pirinç unu, şeker ve suyla hamur hazırlayın. || 2. Hamuru fasulye ezmesiyle doldurup susama bulayın. || 3. Topları 160°C yağda 12-15 dakika kızartın."
kapuska,Kapuska,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Beyaz lahana 1 kg | Dana kıyma 250 gr | Soğan 1 adet | Pirinç 3 yemek kaşığı | Domates salçası 1 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Sıcak su 2 su bardağı | Tuz 1 tatlı kaşığı,"1. Soğan ve kıymayı zeytinyağında 8 dakika kavurun. || 2. Salça, doğranmış lahana, pirinç, sıcak su ve tuzu ekleyin. || 3. Kısık ateşte lahana yumuşayana kadar 35-40 dakika pişirin."
basbousa,Basbousa,TATLI,tatlilar,me,3,3,few-steps,İrmik 350 gr | Yoğurt 250 gr | Şeker 300 gr | Badem 60 gr,"1. İrmik, yoğurt ve şekerle hamur hazırlayın. || 2. Tepsiye yayıp bademleri dizin. || 3. 180°C fırında 35 dakika pişirip şerbet dökün."
perde-pilavi,Perde Pilavı,YEMEK,makarna-pilav,tr,4,3,few-steps,Pirinç 2 su bardağı | Tavuk göğsü 500 gr | Tereyağı 3 yemek kaşığı | Badem 0.5 su bardağı | Kuş üzümü 2 yemek kaşığı | Un 2.5 su bardağı | Yoğurt 0.5 su bardağı | Yumurta 1 adet,"1. Tavuğu haşlayıp didikleyin ve suyunu ayırın. || 2. Pirinç, tereyağı, badem, kuş üzümü ve tavukla iç pilavı 12 dakika pişirin. || 3. Un, yoğurt ve yumurtayla hamur yoğurup kalıba yayın. || 4. Pilavı hamurun içine doldurup kapatın ve 180°C fırında 35-40 dakika pişirin."
stroganoff-dana-kasesi-rus-usulu,Stroganoff Dana Kasesi,YEMEK,et-yemekleri,ru,5,3,no-time,Dana jülyen 500 gr | Mantar 250 gr | Krema 1 su bardağı | Soğan 1 adet | Tereyağı 1 yemek kaşığı,1. Dana etini yüksek ateşte 5-6 dakika mühürleyin. || 2. Mantar ve soğanı ekleyip etle birlikte soteleyin. || 3. Krema ve biraz sıcak su ekleyerek sosu kurun. || 4. Stroganoff'u 5-6 dakika daha pişirin. || 5. Sıcak olarak bekletmeden servis edin.
saganaki,Saganaki,APERATIF,aperatifler,gr,3,3,few-steps,Kefalotiri peyniri 300 gr | Un 3 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Limon 1 adet,1. Peyniri kalın dilimleyip una bulayın. || 2. Peyniri tavada iki yüzü kızarana kadar 6 dakika pişirin. || 3. Limon sıkarak sıcak servis edin.
carne-asada,Carne Asada,YEMEK,et-yemekleri,mx,3,3,few-steps,Dana antrikot 800 gr | Lime suyu 4 yemek kaşığı | Sarımsak 4 diş | Kimyon 1 tatlı kaşığı,"1. Eti lime suyu, sarımsak ve kimyonla 30 dakika marine edin. || 2. Eti ızgarada iki yüzünü 12-15 dakika pişirin. || 3. Eti 5 dakika dinlendirip dilimleyin."
hamsili-misirli-pilav-giresun-usulu,Hamsili Mısırlı Pilav,YEMEK,makarna-pilav,tr,3,3,few-steps,Hamsi fileto 250 gr | Pirinç 1.5 su bardağı | Mısır tanesi 1 su bardağı | Su 2.5 su bardağı,1. Pirinci yıkayın. || 2. Mısır ve suyla pişirmeye başlayın. || 3. Hamsiyle birlikte 12 dakika pişirin.
romesco-sos,Romesco Sos,SOS,soslar-dippler,es,3,3,few-steps,Köz kırmızı biber 3 adet | Domates 1 adet | Badem 0.5 su bardağı | Ekmek içi 0.5 su bardağı | Sarımsak 2 diş | Zeytinyağı 0.25 su bardağı | Sirke 2 yemek kaşığı,"1. Köz biber ve domatesin kabuklarını soyun. || 2. Biber, domates, badem, ekmek içi, sarımsak, zeytinyağı ve sirkeyi robottan geçirin. || 3. Sosu 15 dakika dinlendirip servis edin."
sebzeli-noodle,Sebzeli Noodle,YEMEK,makarna-pilav,tr,3,3,few-steps,Noodle 300 gr | Havuç 1 adet | Kabak 1 adet | Kırmızı biber 1 adet | Soya sosu 4 yemek kaşığı | Susam yağı 1 yemek kaşığı | Susam 1 yemek kaşığı,"1. Noodleları paket süresine göre haşlayıp süzün. || 2. Jülyen sebzeleri susam yağında 4-5 dakika soteleyin. || 3. Noodle, soya sosu ve susamı ekleyip 2 dakika karıştırın."
pizza-margherita,Pizza Margherita,YEMEK,hamur-isleri,it,3,3,few-steps,Un 2.5 su bardağı | Ilık su 1 su bardağı | Kuru maya 1 çay kaşığı | Domates sosu 0.75 su bardağı | Mozzarella peyniri 200 gr | Zeytinyağı 2 yemek kaşığı | Fesleğen 8 yaprak | Tuz 1 çay kaşığı,"1. Un, su, maya ve tuzu yoğurup 45 dakika mayalandırın. || 2. Hamuru açın, domates sosu ve mozzarella ekleyin. || 3. 240°C fırında 10-12 dakika pişirin."
corn-dog,Corn Dog,ATISTIRMALIK,atistirmaliklar,us,3,3,few-steps,Dana sosis 6 adet | Mısır unu 180 gr | Un 120 gr | Yumurta 1 adet,"1. Mısır unu, un, yumurta ve sütle koyu hamur hazırlayın. || 2. Sosisleri çubuğa geçirip hamura batırın. || 3. Corn dogları 170°C yağda 8-10 dakika kızartın."
hamsili-pirincli-yesil-lahana-sarmasi-sinop-usulu,Hamsili Pirinçli Yeşil Lahana Sarması,YEMEK,et-yemekleri,tr,3,3,few-steps,Yeşil lahana 12 yaprak | Hamsi fileto 300 gr | Pirinç 0.75 su bardağı | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı,1. Lahana yapraklarını 3 dakika haşlayın. || 2. İç harcı hazırlayıp yapraklara sarın. || 3. Sarmaları 20 dakika pişirin.
domatesli-kofte-toplari-balikesir-usulu,Domatesli Köfte Topları,YEMEK,et-yemekleri,tr,5,3,no-time,Kıyma 450 gr | Domates rendesi 1.5 su bardağı | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı,1. Kıymadan küçük köfte topları hazırlayın. || 2. Köfteleri tavada 3-4 dakika mühürleyip renk verin. || 3. Domates rendesini tavaya ekleyip sosu kurun. || 4. Köfteleri sosla birlikte 10-12 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin.
lorlu-zeytinli-otlu-krep-izmir-usulu,Lorlu Zeytinli Otlu Krep,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Un 0.75 su bardağı | Yumurta 2 adet | Lor peyniri 120 gr | Zeytin 8 adet,1. Krep hamurunu hazırlayın. || 2. İnce krepleri 6 dakika pişirin. || 3. İç harçla katlayıp servis edin.
tavuklu-limonlu-firik-pilavi-mersin-usulu,Tavuklu Limonlu Firik Pilavı,YEMEK,makarna-pilav,tr,5,3,no-time,Firik bulguru 1.5 su bardağı | Tavuk göğsü 450 gr | Limon suyu 2 yemek kaşığı | Su 3 su bardağı,1. Tavuğu tavada 5 dakika soteleyip hafif renk verin. || 2. Yıkanmış firiği ve sıcak suyu tavaya ekleyin. || 3. Limon suyunu ilave edip kapağı kapatın. || 4. Pilavı kısık ateşte 14-16 dakika pişirin. || 5. Kısa süre dinlendirip sıcak olarak servis edin.
rogan-josh,Rogan Josh,YEMEK,et-yemekleri,in,3,3,few-steps,Kuzu kuşbaşı 900 gr | Yoğurt 250 gr | Soğan 2 adet | Keşmir biberi 2 tatlı kaşığı,1. Kuzu etini soğanla 10 dakika kavurun. || 2. Yoğurt ve baharatları ekleyin. || 3. Kısık ateşte 80 dakika pişirin.
hardalli-luferli-patates-tepsi-canakkale-usulu,Hardallı Lüferli Patates Tepsi,YEMEK,et-yemekleri,tr,5,3,no-time,Lüfer fileto 500 gr | Patates 3 adet | Tane hardal 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,1. Patatesleri ince dilimleyip tepsinin tabanına yayın. || 2. Lüfer filetolarını hardal ve yağla karıştırın. || 3. Balığı patateslerin üstüne yerleştirip kalan sosu sürün. || 4. Tepsiyi 190°C fırında 22-25 dakika pişirin. || 5. Bekletmeden sıcak olarak sofraya getirin.
sumakli-soganli-tavuk-tepsi-orta-dogu-usulu,Sumaklı Tavuk Tepsi,YEMEK,tavuk-yemekleri,me,5,3,no-time,Tavuk but 700 gr | Soğan 2 adet | Sumak 1 tatlı kaşığı | Zeytinyağı 2 yemek kaşığı,"1. Tavuk butları tepsiye alın, soğanları iri doğrayıp üstüne yayın. || 2. Sumak ve zeytinyağını tüm yüzeye eşit biçimde dağıtın. || 3. Tepsiyi karıştırıp soğanların tavuğa temas etmesini sağlayın. || 4. Yemeği 200°C fırında 25-30 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin."
pot-au-feu,Pot-au-Feu,YEMEK,et-yemekleri,fr,3,3,few-steps,Dana incik 1 kg | Havuç 4 adet | Pırasa 2 adet | Kereviz sapı 2 dal,1. Eti soğuk suyla tencereye alın. || 2. Köpüğünü alarak 90 dakika pişirin. || 3. Sebzeleri ekleyip 60 dakika daha pişirin.
tavuklu-sezar-wrap,Tavuklu Sezar Wrap,YEMEK,tavuk-yemekleri,us,3,3,few-steps,Tavuk göğsü 500 gr | Tortilla 4 adet | Marul 1 adet | Parmesan peyniri 0.5 su bardağı | Mayonez 3 yemek kaşığı | Ançüez 2 adet | Limon suyu 1 yemek kaşığı,"1. Tavukları ızgara tavada 10-12 dakika pişirin. || 2. Mayonez, ançüez, limon suyu ve parmesanı karıştırarak sos yapın. || 3. Tortillalara marul, tavuk ve sos koyup sıkı sarın."
patatesli-yumurta,Patatesli Yumurta,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Patates 3 adet | Yumurta 4 adet | Sıvı yağ 3 yemek kaşığı | Pul biber 0.5 çay kaşığı | Tuz 0.5 çay kaşığı,1. Patatesleri küçük küpler halinde doğrayın. || 2. Patatesleri yağda 15 dakika çevirerek pişirin. || 3. Yumurtaları ekleyip 4-5 dakika pişirin.
hashasli-erikli-rulo-macaristan-usulu,Haşhaşlı Erikli Rulo,TATLI,tatlilar,hu,3,3,few-steps,Un 2.5 su bardağı | Yumurta 1 adet | Süt 0.75 su bardağı | Erik 4 adet | Haşhaş 0.5 su bardağı,1. Hamuru yoğurup 15 dakika dinlendirin. || 2. İç harcı sürüp rulo yapın. || 3. Ruloyu 24 dakika pişirin.
sakizli-bademli-sutlac-cesme-usulu,Sakızlı Bademli Sütlaç,TATLI,tatlilar,tr,5,3,no-time,Pirinç 0.5 su bardağı | Süt 4 su bardağı | Badem 0.5 su bardağı | Damla sakızı 1 çimdik,1. Pirinci 10 dakika haşlayıp süzün. || 2. Süt ve damla sakızıyla birlikte tencereye alıp kaynatın. || 3. Bademi ekleyip kıvam alana kadar 10 dakika pişirin. || 4. Kaselere paylaştırıp tamamen soğumaya bırakın. || 5. Soğuk olarak bekletmeden servis edin.
hashasli-mercimek-krep-kutahya-koy-usulu,Kütahya Haşhaşlı Mercimek Krep,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Un 1 su bardağı | Yumurta 1 adet | Süt 1 su bardağı | Haşhaş ezmesi 2 yemek kaşığı | Haşlanmış yeşil mercimek 1 su bardağı,1. Krep hamurunu hazırlayın. || 2. Krepleri toplam 8 dakika pişirin. || 3. Mercimekli içle doldurup servis edin.
hashasli-pancar-salatasi-afyon-usulu,Haşhaşlı Pancar Salatası,SALATA,salatalar,tr,5,3,no-time,Haşlanmış pancar 2 adet | Yoğurt 1.5 su bardağı | Haşhaş 2 yemek kaşığı | Sarımsak 1 diş,1. Haşlanmış pancarı rendeleyip geniş kaseye alın. || 2. Yoğurt ve sarımsağı karıştırarak sos hazırlayın. || 3. Pancar ve yoğurtlu sosu birleştirin. || 4. Haşhaşı üstüne nazikçe serpip karıştırın. || 5. Salatayı soğuk olarak bekletmeden servis edin.
sumakli-yogurtlu-pancar-gaziantep-usulu,Gaziantep Sumaklı Yoğurtlu Pancar,SALATA,salatalar,tr,3,3,few-steps,Pancar 3 adet | Yoğurt 1.5 su bardağı | Sarımsak 1 diş | Sumak 1 tatlı kaşığı | Zeytinyağı 1 yemek kaşığı,"1. Pancarı haşlayıp soyun ve küçük küpler doğrayın. || 2. Yoğurt, sarımsak ve sumağı karıştırın. || 3. Pancarı yoğurda katıp üstüne zeytinyağı gezdirerek servis edin."
mercimekli-eriste-borek-ardahan-usulu,Ardahan Mercimekli Erişte Börek,APERATIF,hamur-isleri,tr,3,3,few-steps,Yufka 3 adet | Erişte 0.75 su bardağı | Yeşil mercimek 0.75 su bardağı | Yumurta 1 adet | Zeytinyağı 2 yemek kaşığı,1. Mercimek ve erişteyi ayrı ayrı haşlayın. || 2. İkisini karıştırıp yufkaya yayın. || 3. Üzerine yumurta sürüp 190°C fırında 25 dakika pişirin.
naneli-soganli-kurut-sosu-hakkari-usulu,Hakkari Naneli Soğanlı Kurut Sosu,SOS,soslar-dippler,tr,3,3,few-steps,Kurut 80 gr | Kuru soğan 1 adet | Nane 1 çay kaşığı | Tereyağı 10 gr,1. Kurutu 5 dakika sıcak suda bekletin. || 2. Soğanı tereyağında 3 dakika çevirin. || 3. Kurut ve naneyi ekleyip karıştırarak servis edin.
hashasli-tahinli-revani-kup-afyon-usulu,Haşhaşlı Tahinli Revani Kup,TATLI,tatlilar,tr,5,3,no-time,Revani 2 adet | Tahin 3 yemek kaşığı | Haşhaş 1 yemek kaşığı | Krema 1 su bardağı,1. Revanileri küçük küpler halinde kesin. || 2. Krema ve tahini pürüzsüz olana kadar karıştırın. || 3. Kup bardaklara revani ve tahinli kremayı kat kat yerleştirin. || 4. Haşhaşı tatlının üstüne bolca serpin. || 5. Tatlıyı soğuk olarak bekletmeden servis edin.
misir-unlu-palamut-tava-samsun-usulu,Mısır Unlu Palamut Tava,YEMEK,et-yemekleri,tr,3,3,few-steps,Palamut fileto 600 gr | Mısır unu 1 su bardağı | Tuz 1 çay kaşığı | Sıvı yağ 4 yemek kaşığı | Limon 1 adet,1. Balığı tuzlayıp mısır ununa bulayın. || 2. Palamudu tavada toplam 8 dakika kızartın. || 3. Limonla servis edin.
amasra-peynirli-misir-tavasi,Amasra Peynirli Mısır Tavası,KAHVALTI,kahvaltiliklar,tr,5,3,no-time,Mısır unu 1 su bardağı | Süt 300 ml | Kaşar peyniri 150 gr | Tereyağı 20 gr | Tuz 0.5 çay kaşığı | Karabiber 0.5 çay kaşığı,"1. Sütü tavaya alın, mısır ununu çırparak azar azar ekleyin. || 2. Tereyağı, tuz ve karabiberle karışımı koyulaşana kadar 6-7 dakika pişirin. || 3. Kaşar peynirini ekleyip tamamen eriyene kadar karıştırın. || 4. Mısır tavasını 1 dakika daha çevirerek pürüzsüz hale getirin. || 5. Bekletmeden sıcak olarak servis edin."
sac-kavurma-rize-usulu,Rize Sac Kavurma,YEMEK,et-yemekleri,tr,3,3,few-steps,Dana kuşbaşı 600 gr | Tereyağı 20 gr | Tuz 0.75 çay kaşığı | Karabiber 0.5 çay kaşığı,1. Sac ya da tavayı yüksek ateşte kızdırın. || 2. Eti tek sıra halinde 10 dakika mühürleyin. || 3. Tereyağı ve baharatı ekleyip 4 dakika daha çevirerek servis edin.
tulumlu-domates-pidesi-tekirdag-usulu,Tekirdağ Tulumlu Domates Pidesi,APERATIF,hamur-isleri,tr,3,3,few-steps,Un 2 su bardağı | Domates 2 adet | Tulum peyniri 120 gr | Zeytinyağı 1 yemek kaşığı | Su 0.75 su bardağı,1. Hamuru yoğurup 10 dakika dinlendirin. || 2. Domates ve peyniri hamurun üstüne yayın. || 3. 220°C fırında 12 dakika pişirin.
hindistancevizli-tavuklu-pirinc-tava-brezilya-usulu,Hindistancevizli Tavuklu Pirinç Tava,YEMEK,tavuk-yemekleri,br,5,3,no-time,Tavuk göğsü 500 gr | Pirinç 1.5 su bardağı | Hindistancevizi sütü 1 su bardağı | Su 2 su bardağı,"1. Tavuk göğsünü tavada 5-6 dakika soteleyin. || 2. Pirinci yıkayıp tavaya ekleyin, birkaç tur çevirin. || 3. Suyu ve hindistancevizi sütünü ilave edin. || 4. Kapağı kapalı tavada 10-12 dakika pişirin. || 5. Kısa süre dinlendirip sıcak olarak servis edin."
hashasli-kaymakli-ekmek-afyon-usulu,Haşhaşlı Kaymaklı Ekmek,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Ekmek 8 dilim | Haşhaş ezmesi 4 yemek kaşığı | Kaymak 120 gr | Tereyağı 15 gr,1. Ekmek dilimlerini tereyağıyla tavada hafif kızartın. || 2. Sıcak ekmeğin üstüne haşhaş ezmesi sürün. || 3. Kaymak ekleyip ekmekleri ılık servis edin.
osso-buco,Osso Buco,YEMEK,et-yemekleri,it,4,3,few-steps,Dana incik 4 dilim | Un 3 yemek kaşığı | Tereyağı 40 gr | Soğan 1 adet | Havuç 1 adet | Kereviz sapı 1 adet | Domates püresi 1.5 su bardağı,"1. İncikleri una bulayıp tereyağında iki yüzünü 6 dakika kızartın. || 2. Soğan, havuç ve kereviz sapını ekleyip 8 dakika kavurun. || 3. Domates püresini ekleyin ve kapağı kapatın. || 4. Kısık ateşte 2 saat pişirin."
kottbullar,Köttbullar,YEMEK,et-yemekleri,se,3,3,few-steps,Dana kıyma 500 gr | Ekmek kırıntısı 60 gr | Yumurta 1 adet | Süt 100 ml | Krema 150 ml,"1. Kıyma, ekmek kırıntısı, yumurta ve sütü yoğurup küçük köfteler yapın. || 2. Köfteleri tavada 15 dakika pişirin. || 3. Aynı tavada krema ile sos hazırlayıp köfteleri sosa alın."
yaprak-sarma,Yaprak Sarma,YEMEK,sebze-yemekleri,tr,6,3,no-time,Asma yaprağı 50 adet | Pirinç 1.5 su bardağı | Soğan 3 adet | Zeytinyağı 100 ml | Domates salçası 1 yemek kaşığı | Nane 1 yemek kaşığı | Maydanoz 1 demet | Limon suyu 2 yemek kaşığı | Tuz 1 çay kaşığı | Karabiber 0.5 çay kaşığı | Yenibahar 0.5 çay kaşığı,"1. Pirinci yıkayıp 30 dakika suda bekletin. || 2. Soğanları ince ince doğrayın. Zeytinyağında kavurun. || 3. Pirinci süzüp soğanlara ekleyin. Salça, baharat ve yeşillikleri ekleyin. || 4. Yaprakları açıp harcı koyun, sıkıca sarın. || 5. Tencereye dizin, üstünü geçecek kadar su ekleyin. Kısık ateşte 50-60 dk pişirin. || 6. Ocaktan alın, soğumaya bırakın. Soğuk servis edin."
hurmali-tahin-kup-orta-dogu-usulu,Hurmalı Tahin Kup,TATLI,tatlilar,me,3,3,few-steps,Hurma 12 adet | Tahin 3 yemek kaşığı | Labne 1 su bardağı | Tarçın 0.25 çay kaşığı,1. Hurmaları 5 dakika sıcak suda bekletin. || 2. Labne ve tahinle çekin. || 3. Kup içinde soğuk servis edin.
hamsili-ekmek-rize-usulu,Hamsili Ekmek,YEMEK,hamur-isleri,tr,3,3,few-steps,Hamsi 700 gr | Mısır unu 2 su bardağı | Soğan 1 adet | Maydanoz 0.5 demet | Tuz 1 çay kaşığı | Limon 1 adet,"1. Hamsileri temizleyip kılçıklarını çıkarın. || 2. Mısır unu, soğan, maydanoz ve tuzla taban harcını hazırlayın. || 3. Tepsiye harcı yayıp hamsileri dizin ve 200°C fırında 25 dakika pişirin."
ca-ri-ga-vietnam-usulu,Cà Ri Gà,YEMEK,tavuk-yemekleri,vn,5,3,no-time,Tavuk but 700 gr | Hindistan cevizi sütü 1.5 su bardağı | Köri 1 yemek kaşığı | Patates 2 adet | Havuç 2 adet,"1. Tavuk butları yüksek ateşte 5-6 dakika mühürleyin. || 2. Patates, havuç ve köriyi tencereye ekleyip karıştırın. || 3. Hindistancevizi sütünü ilave edip yemeği kaynatın. || 4. Yemeği tencerede 18-20 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin."
tortilla-espanola,Tortilla Espanola,KAHVALTI,kahvaltiliklar,es,4,3,few-steps,Patates 4 adet | Yumurta 6 adet | Soğan 1 adet | Zeytinyağı 0.5 su bardağı | Tuz 1 çay kaşığı,1. Patates ve soğanı yağda 15 dakika yumuşatın. || 2. Yumurtaları çırpıp patatesle karıştırın. || 3. Tavada 6 dakika pişirip çevirin. || 4. Diğer yüzünü 4 dakika pişirin.
