slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
som-tam-misirli-tay-usulu,Som Tam with Corn,SALATA,salatalar,th,3,4,few-steps;short-step,Haşlanmış mısır 2 su bardağı | Lime suyu 2 yemek kaşığı | Acı biber 1 adet | Sarımsak 1 diş | Taze kişniş 0.25 demet,1. Sosu havanda ezin. || 2. Mısırı ve kişnişi ekleyin. || 3. Salatayı karıştırıp servis edin.
eristeli-un-corbasi-kirsehir-usulu,Kırşehir Erişteli Un Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Un 2 yemek kaşığı | Erişte 0.75 su bardağı | Tereyağı 15 gr | Su 4 su bardağı | Tuz 0.5 çay kaşığı,1. Unu tereyağında 3 dakika kavurun. || 2. Suyu ve erişteyi ekleyin. || 3. Çorbayı 12 dakika pişirin.
peach-iced-tea-abd-yaz-usulu,Peach Iced Tea,ICECEK,icecekler,us,3,4,no-time;short-step,Demlenmiş siyah çay 3 su bardağı | Şeftali püresi 1 su bardağı | Bal 2 yemek kaşığı | Buz 1 su bardağı,1. Çayı demleyip soğutun. || 2. Şeftali püresi ve balı ekleyin. || 3. Buzla servis edin.
isotlu-sehriye-corbasi-sanliurfa-ev-usulu,Şanlıurfa İsotlu Şehriye Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Arpa şehriye 1 su bardağı | Tereyağı 15 gr | İsot 0.5 çay kaşığı | Su 4 su bardağı | Tuz 0.5 çay kaşığı,1. Şehriyeyi tereyağında 3 dakika kavurun. || 2. İsot ve suyu ekleyin. || 3. Çorbayı 10 dakika pişirin.
key-lime-pie-abd-florida-usulu,Key Lime Pie,TATLI,tatlilar,us,3,4,few-steps;short-step,Bisküvi 200 gr | Tereyağı 70 gr | Krema 1 su bardağı | Yumurta sarısı 3 adet | Lime suyu 0.5 su bardağı,1. Tabanı hazırlayın. || 2. Dolgu malzemesini çırpın. || 3. Tartı 15 dakika pişirip soğutun.
kimchi-jeon-kore-sokak-usulu,Kimchi Jeon,APERATIF,aperatifler,kr,3,4,few-steps;short-step,Kimchi 1 su bardağı | Un 1 su bardağı | Su 0.75 su bardağı | Taze soğan 2 dal | Sıvı yağ 2 yemek kaşığı,1. Hamuru karıştırın. || 2. Kimchiyi ekleyip tavaya yayın. || 3. Pankeki toplam 8 dakika pişirin.
cevizli-narli-kofte-siirt-usulu,Siirt Cevizli Narlı Köfte,YEMEK,baklagil-yemekleri,tr,3,4,few-steps;short-step,İnce bulgur 1.5 su bardağı | Un 0.5 su bardağı | Ceviz 0.5 su bardağı | Nar ekşisi 1 yemek kaşığı | Su 2.5 su bardağı,1. Köfte harcını hazırlayın. || 2. Küçük köfteleri şekillendirin. || 3. Köfteleri 8 dakika haşlayıp soslayın.
clam-chowder-abd-sahil-usulu,Clam Chowder,CORBA,corbalar,us,3,4,few-steps;short-step,Deniz tarağı 250 gr | Patates 2 adet | Krema 1 su bardağı | Soğan 1 adet | Su 2.5 su bardağı,1. Soğanı 4 dakika pişirin. || 2. Patates ve suyu ekleyin. || 3. Deniz tarağı ve kremayla 10 dakika pişirin.
cornbread-skillet-abd-guney-usulu,Cornbread Skillet,APERATIF,hamur-isleri,us,3,4,few-steps;short-step,Mısır unu 1 su bardağı | Un 1 su bardağı | Süt 1 su bardağı | Yumurta 1 adet | Tereyağı 20 gr,1. Hamuru hazırlayın. || 2. Karışımı tavaya dökün. || 3. Ekmeği 190°C fırında 18 dakika pişirin.
yayla-fasulyeli-gulyas-corbasi-macaristan-usulu,Yayla Fasulyeli Gulyas Çorbası,CORBA,corbalar,hu,3,4,few-steps;short-step,Haşlanmış beyaz fasulye 2 su bardağı | Paprika 1 yemek kaşığı | Soğan 1 adet | Patates 2 adet | Su 5 su bardağı,1. Soğanı 4 dakika çevirin. || 2. Sebze ve suyu ekleyin. || 3. Fasulyeyle 15 dakika pişirin.
bolo-de-fuba-brezilya-usulu,Bolo de Fubá,TATLI,tatlilar,br,3,4,few-steps;short-step,Mısır unu 1 su bardağı | Un 1 su bardağı | Süt 1 su bardağı | Yumurta 2 adet | Şeker 0.75 su bardağı,1. Hamuru çırpın. || 2. Karışımı kalıba dökün. || 3. Keki 180°C fırında 28 dakika pişirin.
besan-chilla-hint-usulu,Besan Chilla,KAHVALTI,kahvaltiliklar,in,3,4,few-steps;short-step,Nohut unu 1.5 su bardağı | Su 1 su bardağı | Soğan 0.5 adet | Kimyon 0.5 çay kaşığı | Sıvı yağ 2 yemek kaşığı,1. Hamuru karıştırın. || 2. Hamuru tavaya ince yayın. || 3. Krepleri toplam 8 dakika pişirin.
yabanmersinli-yulaf-kup-isvec-usulu,Yabanmersinli Yulaf Kup,TATLI,tatlilar,se,3,4,few-steps;short-step,Yulaf 1 su bardağı | Yoğurt 1.5 su bardağı | Yabanmersini 1 su bardağı | Bal 2 yemek kaşığı,1. Yulaf ve yoğurdu karıştırın. || 2. Kup katlarını hazırlayın. || 3. Soğuk servis edin.
cevizli-kabak-mezesi-mardin-usulu,Cevizli Kabak Mezesi,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Kabak 3 adet | Ceviz 0.5 su bardağı | Sarımsak 1 diş | Zeytinyağı 1 yemek kaşığı | Tuz 0.5 çay kaşığı,1. Kabağı 6 dakika tavada yumuşatın. || 2. Ceviz ve sarımsakla karıştırın. || 3. Mezeyi soğutup servis edin.
peynirli-misir-ekmegi-balikesir-usulu,Peynirli Mısır Ekmeği,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Mısır unu 2 su bardağı | Beyaz peynir 150 gr | Yoğurt 0.75 su bardağı | Yumurta 1 adet | Tereyağı 20 gr,1. Hamuru hazırlayın. || 2. Karışımı kalıba dökün. || 3. Ekmeği 22 dakika pişirin.
ratatouille-orzo-fransiz-provans-usulu,Ratatouille Orzo,YEMEK,makarna-pilav,fr,3,4,few-steps;short-step,Arpa şehriye 1.5 su bardağı | Kabak 2 adet | Patlıcan 1 adet | Domates 2 adet | Zeytinyağı 1 yemek kaşığı,1. Sebzeleri 6 dakika soteleyin. || 2. Arpa şehriye ve suyu ekleyin. || 3. Yemeği 10 dakika pişirin.
kaygana-trabzon-otlu-usulu,Otlu Kaygana,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Un 1 su bardağı | Yumurta 2 adet | Süt 1 su bardağı | Maydanoz 0.25 demet | Taze soğan 2 dal | Tereyağı 15 gr,1. Hamuru hazırlayıp otları ekleyin. || 2. Tereyağını tavada eritin. || 3. Kayganayı toplam 8 dakika pişirin.
kayisili-kuzu-sote-malatya-usulu,Kayısılı Kuzu Sote,YEMEK,et-yemekleri,tr,3,4,few-steps;short-step,Kuzu kuşbaşı 600 gr | Gün kurusu kayısı 10 adet | Soğan 1 adet | Tereyağı 20 gr | Su 1 su bardağı,1. Eti 8 dakika mühürleyin. || 2. Soğanı ekleyin. || 3. Kayısıyla birlikte 10 dakika pişirin.
miso-corn-soup-japon-kis-usulu,Miso Corn Soup,CORBA,corbalar,jp,3,4,few-steps;short-step,Mısır 1.5 su bardağı | Miso 2 yemek kaşığı | Su 4 su bardağı | Taze soğan 1 dal,1. Suyu ve mısırı 8 dakika kaynatın. || 2. Misoyu karışıma açın. || 3. Taze soğanla servis edin.
beetroot-relish-burger-avustralya-usulu,Beetroot Relish Burger,YEMEK,hamur-isleri,au,3,4,few-steps;short-step,Burger ekmeği 4 adet | Dana kıyma 500 gr | Pancar relish 4 yemek kaşığı | Cheddar peyniri 4 dilim | Marul 4 yaprak,1. Köfteleri şekillendirin. || 2. Köfteleri toplam 10 dakika pişirin. || 3. Burgerleri birleştirip servis edin.
pipirrana-endulus-usulu,Pipirrana,SALATA,salatalar,es,3,4,few-steps;short-step,Domates 4 adet | Salatalık 1 adet | Yeşil biber 1 adet | Zeytinyağı 2 yemek kaşığı | Şeri sirkesi 1 tatlı kaşığı,1. Sebzeleri küçük doğrayın. || 2. Sosu ekleyip karıştırın. || 3. Salatayı servis edin.
limonlu-raki-spritz-kas-usulu,Limonlu Rakı Spritz,KOKTEYL,kokteyller,tr,3,4,few-steps;short-step,Rakı 1 su bardağı | Limon suyu 0.25 su bardağı | Soda 0.75 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Rakı ve limonu ekleyin. || 3. Sodayla tamamlayıp servis edin.
visneli-irmik-tatlisi-edirne-usulu,Vişneli İrmik Tatlısı,TATLI,tatlilar,tr,3,4,few-steps;short-step,İrmik 1 su bardağı | Süt 4 su bardağı | Şeker 0.5 su bardağı | Vişne 1 su bardağı,1. İrmiği sütle 10 dakika pişirin. || 2. Vişne sosunu hazırlayın. || 3. Tatlıyı soğutup servis edin.
papara-kirklareli-usulu,Papara,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Bayat ekmek 5 dilim | Yoğurt 1.5 su bardağı | Tereyağı 20 gr | Pul biber 0.5 çay kaşığı,1. Ekmeği iri doğrayın. || 2. Yoğurdu ekmeğin üzerine yayın. || 3. Tereyağlı sos gezdirip servis edin.
tahinli-kabak-tatlisi-antalya-usulu,Tahinli Kabak Tatlısı,TATLI,tatlilar,tr,3,4,few-steps;short-step,Balkabağı 600 gr | Şeker 0.5 su bardağı | Tahin 3 yemek kaşığı | Ceviz 0.5 su bardağı,1. Kabağı şekerle pişirin. || 2. Kabakları tabağa alın. || 3. Tahin ve cevizle servis edin.
pepecura-peltesi-rize-usulu,Pepeçura Peltesi,TATLI,tatlilar,tr,3,4,few-steps;short-step,Karadeniz üzüm suyu 3 su bardağı | Mısır unu 4 yemek kaşığı | Su 1 su bardağı | Şeker 2 yemek kaşığı,1. Üzüm suyunu tencereye alın. || 2. Mısır unu ve şekeri ekleyip çırpın. || 3. Karışımı 12 dakika koyulaştırın.
banoffee-posset-ingiliz-kadeh-usulu,Banoffee Posset,TATLI,tatlilar,gb,3,4,few-steps;short-step,Krema 2 su bardağı | Muz 2 adet | Karamel sos 4 yemek kaşığı | Şeker 2 yemek kaşığı,1. Kremayı şekerle 6 dakika ısıtın. || 2. Muzla birlikte karıştırın. || 3. Kadehlere paylaştırıp soğutun.
sakizli-muhallebi-cesme-usulu,Sakızlı Muhallebi,TATLI,tatlilar,tr,3,4,few-steps;short-step,Süt 4 su bardağı | Şeker 0.75 su bardağı | Pirinç unu 4 yemek kaşığı | Damla sakızı 1 çimdik,1. Malzemeleri tencereye alın. || 2. Karışımı 10 dakika koyulaştırın. || 3. Kaselere paylaştırıp soğutun.
barramundi-taco-avustralya-sahil-usulu,Barramundi Taco,YEMEK,et-yemekleri,au,3,4,few-steps;short-step,Barramundi fileto 400 gr | Tortilla 8 adet | Lahana 150 gr | Lime suyu 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Balığı 8 dakika ızgarada pişirin. || 2. Lahanayı lime ile karıştırın. || 3. Taco'ları doldurup servis edin.
lorlu-biber-dolmasi-tekirdag-usulu,Lorlu Biber Dolması,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Dolmalık biber 6 adet | Lor peyniri 150 gr | Pirinç 0.5 su bardağı | Dereotu 0.25 demet | Domates 1 adet,1. İç harcı hazırlayın. || 2. Biberleri doldurup tencereye dizin. || 3. Dolmaları 20 dakika pişirin.
sticky-ginger-cake-ingiliz-cay-saati-usulu,Sticky Ginger Cake,TATLI,tatlilar,gb,3,4,few-steps;short-step,Un 2 su bardağı | Melas 0.5 su bardağı | Süt 1 su bardağı | Tereyağı 50 gr | Toz zencefil 1 tatlı kaşığı,1. Kuru ve sıvı malzemeleri birleştirin. || 2. Hamuru kalıba dökün. || 3. Keki 26 dakika pişirin.
froccs-macar-usulu,Fröccs,KOKTEYL,kokteyller,hu,3,4,few-steps;short-step,Beyaz şarap 1 su bardağı | Soda 1 su bardağı | Limon kabuğu 1 şerit,1. Bardağı soğutun. || 2. Şarap ve sodayı ekleyin. || 3. Limon kabuğuyla servis edin.
kladdkaka-portakalli-isvec-usulu,Kladdkaka,TATLI,tatlilar,se,3,4,few-steps;short-step,Un 1 su bardağı | Kakao 0.5 su bardağı | Yumurta 2 adet | Tereyağı 75 gr | Portakal kabuğu 1 tatlı kaşığı,1. Hamuru hazırlayın. || 2. Hamuru kalıba dökün. || 3. Keki 16 dakika pişirin.
kluski-leniwe-polonya-usulu,Kluski Leniwe,KAHVALTI,kahvaltiliklar,pl,3,4,few-steps;short-step,Taze peynir 250 gr | Un 1 su bardağı | Yumurta 1 adet | Tereyağı 20 gr,1. Hamuru hazırlayın. || 2. Hamuru şerit yapıp kesin. || 3. Kluski'leri 4 dakika haşlayıp tereyağıyla servis edin.
damper-ekmegi-avustralya-usulu,Damper Ekmeği,KAHVALTI,kahvaltiliklar,au,3,4,few-steps;short-step,Un 3 su bardağı | Süt 1 su bardağı | Kabartma tozu 1 tatlı kaşığı | Tuz 0.5 çay kaşığı,1. Hamuru hazırlayın. || 2. Hamura yuvarlak şekil verin. || 3. Ekmeği 22 dakika pişirin.
golden-gaytime-kadeh-tatlisi-avustralya-usulu,Golden Gaytime Kadeh Tatlısı,TATLI,tatlilar,au,3,4,few-steps;short-step,Krema 1.5 su bardağı | Karamel sos 4 yemek kaşığı | Bisküvi kırıntısı 1 su bardağı | Şeker 2 yemek kaşığı,1. Kremayı şekerle çırpın. || 2. Katmanları kadehlere yerleştirin. || 3. Tatlıyı soğutup servis edin.
ensalada-fria-de-coditos-kuba-usulu,Ensalada Fría de Coditos,SALATA,salatalar,cu,3,4,few-steps;short-step,Dirsek makarna 250 gr | Mayonez 4 yemek kaşığı | Bezelye 1 su bardağı | Havuç 1 adet | Kırmızı biber 1 adet,1. Makarnayı 8 dakika haşlayın. || 2. Sebzeleri hazırlayıp karıştırın. || 3. Mayonezle tamamlayıp soğuk servis edin.
sua-chua-nep-cam-kadeh-vietnam-usulu,Sữa Chua Nếp Cẩm,TATLI,tatlilar,vn,3,4,few-steps;short-step,Yoğurt 2 su bardağı | Siyah yapışkan pirinç 1 su bardağı | Şeker 0.25 su bardağı | Su 2 su bardağı,1. Pirinci 18 dakika pişirin. || 2. Pirinci soğutun. || 3. Yoğurtla kadehlere paylaştırıp servis edin.
tarta-de-santiago-minik-usulu,Tarta de Santiago,TATLI,tatlilar,es,3,4,few-steps;short-step,Badem unu 2 su bardağı | Şeker 1 su bardağı | Yumurta 3 adet | Limon kabuğu 1 tatlı kaşığı,1. Hamuru hazırlayın. || 2. Hamuru kalıba dökün. || 3. Keki 22 dakika pişirin.
medovik-kup-rus-usulu,Medovik Kupa,TATLI,tatlilar,ru,3,4,few-steps;short-step,Bal 3 yemek kaşığı | Ekşi krema 1.5 su bardağı | Bisküvi kırıntısı 1 su bardağı | Şeker 2 yemek kaşığı,1. Kremayı hazırlayın. || 2. Katmanları kadehlere yerleştirin. || 3. Tatlıyı soğutup servis edin.
sopa-de-frijoles-negros-kuba-usulu,Sopa de Frijoles Negros,CORBA,corbalar,cu,3,4,few-steps;short-step,Haşlanmış siyah fasulye 2 su bardağı | Soğan 1 adet | Yeşil biber 1 adet | Kimyon 0.5 çay kaşığı | Su 4 su bardağı,1. Soğan ve biberi 5 dakika pişirin. || 2. Fasulye ve suyu ekleyin. || 3. Çorbayı 18 dakika kaynatın.
grechka-s-gribami-rus-usulu,Greçka s Gribami,YEMEK,makarna-pilav,ru,3,4,few-steps;short-step,Karabuğday 1 su bardağı | Mantar 250 gr | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı | Su 2 su bardağı,1. Soğan ve mantarı 5 dakika pişirin. || 2. Karabuğday ve suyu ekleyin. || 3. Yemeği 15 dakika pişirin.
tvorozhnaya-zapekanka-rus-usulu,Tvorozhnaya Zapekanka,KAHVALTI,kahvaltiliklar,ru,3,4,few-steps;short-step,Taze peynir 300 gr | İrmik 0.5 su bardağı | Yumurta 2 adet | Şeker 0.25 su bardağı | Kuru üzüm 0.25 su bardağı,1. Karışımı hazırlayın. || 2. Karışımı kalıba yayın. || 3. Zapekankayı 22 dakika pişirin.
beijinho,Beijinho,TATLI,tatlilar,tr,3,3,few-steps,Yoğunlaştırılmış süt 400 gr | Hindistan cevizi rendesi 120 gr | Tereyağı 1 yemek kaşığı | Karanfil 12 adet,"1. Yoğunlaştırılmış süt, Hindistan cevizi ve tereyağını tencereye alın. || 2. Karışımı 10-12 dakika pişirin. || 3. Soğuyunca toplar yapıp karanfille süsleyin."
coban-salatasi,Çoban Salatası,SALATA,salatalar,tr,3,3,few-steps,Domates 3 adet | Salatalık 2 adet | Sivri biber 2 adet | Soğan 1 adet | Maydanoz 1 demet | Zeytinyağı | Limon | Tuz,"1. Tüm sebzeleri küçük küçük doğrayın. || 2. Derin bir kaseye alın. || 3. Zeytinyağı, limon suyu ve tuz ile harmanlayın."
ribollita,Ribollita,CORBA,corbalar,it,3,3,few-steps,Kara lahana 1 demet | Haşlanmış kuru fasulye 2 su bardağı | Bayat ekmek 4 dilim | Soğan 1 adet | Domates 3 adet,1. Soğan ve domatesi 8 dakika kavurun. || 2. Kara lahana ve fasulyeyi ekleyip 30 dakika pişirin. || 3. Bayat ekmeği ekleyip 10 dakika dinlendirin.
fasulye-diblesi-ordu-usulu,Fasulye Diblesi,YEMEK,makarna-pilav,tr,3,3,few-steps,Taze fasulye 500 gr | Pirinç 0.75 su bardağı | Soğan 1 adet | Dereotu 0.25 demet | Zeytinyağı 2 yemek kaşığı | Su 1.5 su bardağı,1. Soğanı zeytinyağında 4 dakika çevirin. || 2. Fasulye ve pirinci ekleyip karıştırın. || 3. Suyu katıp yemeği 20 dakika pişirin.
sumakli-havuclu-bulgur-salatasi-ardahan-usulu,Ardahan Sumaklı Havuçlu Bulgur Salatası,SALATA,salatalar,tr,3,3,few-steps,İnce bulgur 1 su bardağı | Havuç 2 adet | Sumak 1 tatlı kaşığı | Zeytinyağı 1 yemek kaşığı,1. Bulguru sıcak suyla 8 dakika şişirin. || 2. Havucu rendeleyip sumakla karıştırın. || 3. Tüm malzemeyi harmanlayıp servis edin.
mantar-sote,Mantar Sote,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Mantar 600 gr | Soğan 1 adet | Yeşil biber 2 adet | Domates 2 adet | Zeytinyağı 3 yemek kaşığı | Karabiber 0.5 çay kaşığı,1. Mantarları iri doğrayıp kuru bezle temizleyin. || 2. Soğan ve biberleri 4 dakika soteleyin. || 3. Mantar ve domatesi ekleyip 10-12 dakika pişirin.
cig-kofte,Çiğ Köfte,APERATIF,aperatifler,tr,4,3,no-time,İnce bulgur 2 su bardağı | İsot (pul biber) 3 yemek kaşığı | Domates salçası 2 yemek kaşığı | Biber salçası 2 yemek kaşığı | Soğan (rendelenmiş) 1 adet | Taze soğan 0.5 demet | Maydanoz 0.5 demet | Zeytinyağı 2 yemek kaşığı | Tuz 1 çay kaşığı | Kimyon 0.5 çay kaşığı,"1. Bulgura kaynar su ekleyin, kabarmasını bekleyin. || 2. Salçaları, rendelenmiş soğanı, baharatları ekleyin. || 3. En az 20 dakika yoğurun; bulgur elinize yapışmayana kadar devam edin. || 4. Doğranmış yeşillikleri ekleyin, şekil verin."
tamal-en-cazuela,Tamal en Cazuela,YEMEK,makarna-pilav,cu,3,3,few-steps,Taze mısır 5 adet | Dana kıyma 350 gr | Domates 3 adet | Yeşil biber 2 adet,"1. Mısırı rendeleyip kenara alın. || 2. Kıyma, domates ve biberi 12 dakika pişirin. || 3. Rendelenmiş mısırı ekleyip 30 dakika karıştırarak pişirin."
maduros,Maduros,ATISTIRMALIK,atistirmaliklar,cu,3,3,few-steps,Olgun plantain 4 adet | Sıvı yağ 300 ml | Tuz 1 çay kaşığı,1. Plantainleri çapraz dilimleyin. || 2. Dilimleri kızgın yağda 8-10 dakika kızartın. || 3. Kağıt havluya alıp tuz serpin.
firikli-tavuk-corbasi-gaziantep-usulu,Gaziantep Firikli Tavuk Çorbası,CORBA,corbalar,tr,3,3,few-steps,Tavuk göğsü 300 gr | Firik 0.75 su bardağı | Kuru soğan 1 adet | Nane 1 çay kaşığı | Tuz 1 çay kaşığı,1. Tavuğu 15 dakika haşlayıp didikleyin. || 2. Soğan ve firiki 1 litre suyla 15 dakika kaynatın. || 3. Tavuğu ekleyip çorbayı 8 dakika daha pişirin.
firikli-tavuk-kapama-diyarbakir-usulu,Firikli Tavuk Kapama,YEMEK,tavuk-yemekleri,tr,3,3,few-steps,Tavuk kalça 600 gr | Firik bulguru 1.5 su bardağı | Soğan 1 adet | Tavuk suyu 3 su bardağı | Tereyağı 1 yemek kaşığı,1. Tavukları 6 dakika mühürleyin. || 2. Soğan ve firiği ekleyip çevirin. || 3. Suyu katıp kapağı kapalı 18 dakika pişirin.
kesme-corbasi-sivas-usulu,Kesme Çorbası,CORBA,corbalar,tr,3,3,few-steps,Kesme erişte 1 su bardağı | Yeşil mercimek 0.5 su bardağı | Soğan 1 adet | Salça 1 yemek kaşığı | Nane 1 tatlı kaşığı | Tuz 1 çay kaşığı,1. Mercimeği 15 dakika haşlayın. || 2. Soğan ve salçayı tencerede kısa çevirip mercimeği ekleyin. || 3. Kesme erişteyi katıp çorbayı 10 dakika daha pişirin.
kurut-asi-igdir-usulu,Kurut Aşı,CORBA,corbalar,tr,3,3,few-steps,Kurut 2 adet | Erişte 1 su bardağı | Yeşil mercimek 0.5 su bardağı | Su 5 su bardağı | Kuru nane 1 tatlı kaşığı,1. Mercimeği 12 dakika haşlayın. || 2. Kurutu suda eritip tencereye ekleyin. || 3. Erişteyle çorbayı 10 dakika pişirin.
firinda-tavuk-baget,Fırında Tavuk Baget,YEMEK,tavuk-yemekleri,tr,3,3,few-steps,Tavuk baget 8 adet | Zeytinyağı 3 yemek kaşığı | Sarımsak tozu 1 tatlı kaşığı | Tatlı biber tozu 1 yemek kaşığı | Tuz 1 çay kaşığı | Karabiber 0.5 çay kaşığı | Kekik 1 tatlı kaşığı,"1. Fırını 200°C'ye ısıtın. || 2. Bagetleri zeytinyağı ve baharatlarla ovalayın. || 3. Fırın tepsisine dizin, 45 dakika pişirin."
erzincan-kesme-corbasi,Erzincan Kesme Çorbası,CORBA,corbalar,tr,3,3,few-steps,Ev eriştesi 200 gr | Yeşil mercimek 1 su bardağı | Yoğurt 300 gr | Yumurta 1 adet,1. Mercimeği 20 dakika haşlayın. || 2. Erişteyi ekleyip 10 dakika pişirin. || 3. Yoğurt ve yumurtayı alıştırarak çorbaya ekleyin.
biberli-ekmek-hatay-usulu,Biberli Ekmek,YEMEK,hamur-isleri,tr,4,3,few-steps,Un 500 gr | Su 280 ml | Kuru maya 1 tatlı kaşığı | Biber salçası 3 yemek kaşığı | Soğan 1 adet | Susam 1 tatlı kaşığı | Zeytinyağı 2 yemek kaşığı | Tuz 1 çay kaşığı | Maydanoz 0.25 demet | Limon 1 adet,"1. Un, su ve mayayla yumuşak bir hamur yoğurup 20 dakika dinlendirin. || 2. Biber salçası, rendelenmiş soğan, susam, zeytinyağı ve tuzu karıştırarak harcı hazırlayın. || 3. Hamuru ince açıp harcı yayın ve 230°C fırında 12 dakika pişirin. || 4. Biberli ekmeği maydanoz ve limonla servis edin."
kesme-kete-erzincan-firin,Erzincan Kesme Kete,YEMEK,hamur-isleri,tr,4,3,few-steps,Un 500 gr | Süt 220 ml | Instant maya 1 paket | Tereyağı 100 gr | Yumurta 1 adet | Tuz 1 çay kaşığı,"1. Un, süt, maya ve tuzla yumuşak bir hamur yoğurup 30 dakika mayalandırın. || 2. Hamuru açıp eritilmiş tereyağını sürerek rulo yapın. || 3. Ruloyu dilimleyip tepsiye dizin ve üstüne yumurta sürün. || 4. Kesme keteyi 190°C fırında 25 dakika pişirin."
