slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
gavurdagi-salatasi,Gavurdağı Salatası,SALATA,salatalar,tr,4,3,few-steps,Domates 4 adet | Yeşil biber 2 adet | Kırmızı soğan 1 adet | Maydanoz 0.5 demet | Ceviz içi 0.5 su bardağı | Nar ekşisi 3 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Tuz 1 çay kaşığı | Sumak 1 çay kaşığı,"1. Domates, biber ve kırmızı soğanı küçük küpler halinde doğrayın. || 2. Maydanozu ince kıyın, cevizi bıçakla iri parçalayın. || 3. Nar ekşisi, zeytinyağı, tuz ve sumağı kapta karıştırın. || 4. Sebzeleri sosla harmanlayın ve cevizi en son ekleyin."
brik,Brik,APERATIF,aperatifler,cn,3,3,few-steps,Yufka 4 adet | Yumurta 4 adet | Ton balığı 160 gr | Patates 2 adet | Maydanoz 0.5 demet,"1. Patatesleri haşlayıp ezin. || 2. Yufkaya patates, ton balığı, maydanoz ve yumurta koyup üçgen kapatın. || 3. Kızgın yağda her yüzünü 2 dakika kızartın."
lorlu-biberli-krep,Lorlu Biberli Krep,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Un 160 gr | Yumurta 2 adet | Lor peyniri 180 gr | Kapya biber 2 adet,1. Krep hamurunu çırpıp 10 dakika dinlendirin. || 2. Biberleri 5 dakika soteleyip lorla karıştırın. || 3. Krepleri pişirip içle doldurun.
tostones-con-mojo,Tostones con Mojo,ATISTIRMALIK,atistirmaliklar,cu,3,3,few-steps,Yeşil muz 3 adet | Ayçiçek yağı 250 ml | Sarımsak 2 diş | Lime suyu 2 yemek kaşığı,1. Muzları kalın dilimleyip 4 dakika kızartın. || 2. Dilimleri çıkarıp bastırarak yassılaştırın. || 3. Tekrar kızartıp sarımsaklı lime sosuyla servis edin.
citir-patates,Çıtır Patates,ATISTIRMALIK,atistirmaliklar,tr,3,3,few-steps,Patates 4 adet | Zeytinyağı 2 yemek kaşığı | Tuz 1 çay kaşığı | Karabiber 0.5 çay kaşığı | Kekik 1 tatlı kaşığı | Sarımsak tozu 0.5 tatlı kaşığı,"1. Patatesleri yıkayıp dilimleyin. 30 dk soğuk suda bekletin. || 2. Kurulamayıp zeytinyağı ve baharatlarla karıştırın. || 3. Fırın tepsisine tek sıra dizin, 220°C'de 25-30 dk pişirin."
eksili-kuru-dolma-gaziantep-usulu,Gaziantep Ekşili Kuru Dolma,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Kuru patlıcan 12 adet | Kuru biber 12 adet | İnce bulgur 1 su bardağı | Kıyma 200 gr | Nar ekşisi 2 yemek kaşığı,1. Kuru sebzeleri 8 dakika haşlayıp süzün. || 2. İç harcı hazırlayıp sebzelere doldurun. || 3. Dolmaları tencerede 35 dakika pişirip servis edin.
tavuk-suyu-corbasi,Tavuk Suyu Çorbası,CORBA,corbalar,tr,3,3,few-steps,Tavuk but 2 adet | Tavuk suyu 6 su bardağı | Tel şehriye 0.5 su bardağı | Yumurta sarısı 1 adet | Limon suyu 2 yemek kaşığı | Maydanoz 0.25 demet,1. Tavuk butları haşlayıp didikleyin. || 2. Tavuk suyunda şehriyeyi 8 dakika pişirin. || 3. Terbiye ve tavuk etini ekleyip 5 dakika kaynatın.
nevzine-tatlisi,Nevzine Tatlısı,TATLI,tatlilar,tr,5,3,no-time,Un 400 gr | Tahin 3 yemek kaşığı | Ceviz 1 su bardağı | Tereyağı 120 gr | Su 1.5 su bardağı | Şeker 1 su bardağı | Üzüm pekmezi 0.5 su bardağı,"1. Un, tahin, ceviz ve tereyağıyla hamuru hazırlayıp tepsiye eşit kalınlıkta bastırın. || 2. Tatlıyı önceden 180°C ısıtılmış fırında 30 dakika pişirin. || 3. Su, şeker ve üzüm pekmezini 5 dakika kaynatıp şerbet yapın. || 4. Sıcak tatlıya ılık şerbeti gezdirin ve tamamen çekmesini bekleyin. || 5. Tatlıyı 1 saat dinlendirip kare keserek servis edin."
nigde-sogurmeli-yumurta,Niğde Söğürmeli Yumurta,KAHVALTI,kahvaltiliklar,tr,4,3,few-steps,Yumurta 4 adet | Kapya biber 2 adet | Domates 2 adet | Tereyağı 20 gr | Tuz 0.5 çay kaşığı | Ekmek 6 dilim,1. Kapya biberleri közleyip doğrayın. || 2. Biber ve domatesi tereyağında 5 dakika pişirin. || 3. Yumurtaları tavaya kırıp tuz ekleyin ve 4 dakika pişirin. || 4. Niğde söğürmeli yumurtayı ekmekle sıcak servis edin.
aji-panca-tavuk-tava-peru-usulu,Aji Panca Tavuk Tava,YEMEK,tavuk-yemekleri,pe,5,3,no-time,Tavuk göğsü 500 gr | Aji panca sos 2 yemek kaşığı | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı,1. Tavuk göğsü ve Aji panca sos malzemelerini doğrayıp tavaya alın. || 2. Zeytinyağı öncesi aromatik kısmı 3-4 dakika kavurun. || 3. Zeytinyağı ekleyip yemeği karıştırın ve kenarda bekletin. || 4. Tavuk göğsü yumuşayıp suyunu çekene kadar 18-22 dakika pişirin. || 5. Tavuk göğsü pişer pişmez sıcak servis edin.
havuc-zencefil-corbasi,Havuç Zencefil Çorbası,CORBA,corbalar,tr,3,3,few-steps,Havuç 6 adet | Soğan 1 adet | Taze zencefil 20 gr | Sebze suyu 4 su bardağı | Portakal suyu 0.5 su bardağı | Zeytinyağı 2 yemek kaşığı,1. Soğan ve havucu zeytinyağında 5 dakika kavurun. || 2. Zencefil ve sebze suyunu ekleyip 20 dakika pişirin. || 3. Çorbayı blenderdan geçirip portakal suyuyla karıştırın.
lorlu-kabak-corbasi-edirne-usulu,Lorlu Kabak Çorbası,CORBA,corbalar,tr,3,3,few-steps,Kabak 3 adet | Lor peyniri 120 gr | Dereotu 0.25 demet | Su 4 su bardağı | Zeytinyağı 1 yemek kaşığı,1. Kabağı tencerede 4 dakika çevirin. || 2. Su ile 10 dakika pişirin. || 3. Loru ekleyip karıştırın.
asma-yapragi-corbasi-tokat-usulu,Asma Yaprağı Çorbası,CORBA,corbalar,tr,3,3,few-steps,Asma yaprağı 12 adet | İnce bulgur 0.5 su bardağı | Soğan 1 adet | Salça 1 tatlı kaşığı | Limon suyu 1 yemek kaşığı,1. Asma yapraklarını ince kıyın. || 2. Soğan ve salçayı tencerede çevirip yaprakları ekleyin. || 3. Bulgur ve 1 litre su ekleyip çorbayı 20 dakika pişirin.
balik-corbasi,Balık Çorbası,CORBA,corbalar,tr,3,3,few-steps,Beyaz balık fileto 500 gr | Havuç 1 adet | Patates 1 adet | Soğan 1 adet | Yumurta sarısı 1 adet | Limon suyu 3 yemek kaşığı,1. Balık ve sebzeleri 25 dakika haşlayın. || 2. Balığı ayıklayıp çorbaya geri ekleyin. || 3. Terbiyeyi ılıtıp tencereye ekleyin ve 5 dakika pişirin.
kulak-corbasi,Kulak Çorbası,CORBA,corbalar,tr,3,3,few-steps,Un 2 su bardağı | Yumurta 1 adet | Dana kıyma 200 gr | Haşlanmış nohut 1 su bardağı | Yoğurt 1.5 su bardağı | Tereyağı 2 yemek kaşığı,1. Un ve yumurtayla sert hamur yoğurup küçük kareler kesin. || 2. Kıymalı harçla minik mantılar kapatın. || 3. Mantı ve nohudu 20 dakika haşlayıp yoğurtlu sosla karıştırın.
nohutlu-keskek-bingol-usulu,Bingöl Nohutlu Keşkek,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Aşurelik buğday 1 su bardağı | Haşlanmış nohut 1 su bardağı | Tereyağı 20 gr | Tuz 1 çay kaşığı,1. Buğdayı 15 dakika suda bekletin. || 2. Buğdayı 35 dakika pişirin. || 3. Nohut ve tereyağı ekleyip ezerek servis edin.
nohutlu-otlu-borek-aydin-usulu,Aydın Nohutlu Otlu Börek,APERATIF,hamur-isleri,tr,3,3,few-steps,Yufka 3 adet | Haşlanmış nohut 1 su bardağı | Karışık Ege otu 1 demet | Yumurta 1 adet | Zeytinyağı 2 yemek kaşığı,1. Otları ince doğrayıp nohutla ezin. || 2. Yufkaları iç harçla sarın. || 3. Üzerine yumurta sürüp 190°C fırında 25 dakika pişirin.
shakshuka-yumurta,Shakshuka Yumurta,KAHVALTI,kahvaltiliklar,ma,3,3,few-steps,Yumurta 4 adet | Domates 4 adet | Kırmızı biber 2 adet | Soğan 1 adet | Sarımsak 2 diş | Zeytinyağı 3 yemek kaşığı | Ekmek 4 dilim,"1. Soğan, biber ve sarımsağı zeytinyağında 6 dakika pişirin. || 2. Domatesleri ekleyip sosu 10 dakika koyulaştırın. || 3. Yumurtaları kırıp kapak kapalı şekilde 5 dakika pişirin."
chicken-and-waffles,Chicken and Waffles,YEMEK,tavuk-yemekleri,us,3,3,few-steps,Tavuk but 700 gr | Un 300 gr | Yumurta 3 adet | Süt 350 ml,1. Tavuğu baharatlı una ve yumurtaya bulayın. || 2. Tavuğu 170°C yağda 15 dakika kızartın. || 3. Waffle hamurunu pişirip tavukla servis edin.
nohutlu-semizotu-borani-aydin-usulu,Aydın Nohutlu Semizotu Borani,SALATA,salatalar,tr,3,3,few-steps,Semizotu 250 gr | Yoğurt 1 su bardağı | Haşlanmış nohut 1 su bardağı | Sarımsak 1 diş,1. Yoğurt ve sarımsağı pürüzsüz olana kadar karıştırın. || 2. Semizotu ve nohudu sosa ekleyin. || 3. Boraniyi soğuk servis edin.
souvlaki,Souvlaki,YEMEK,et-yemekleri,gr,3,3,few-steps,Kuzu kuşbaşı 600 gr | Zeytinyağı 3 yemek kaşığı | Limon suyu 2 yemek kaşığı | Kuru oregano 1 tatlı kaşığı | Tuz 1 çay kaşığı,"1. Eti zeytinyağı, limon suyu, kekik ve tuzla karıştırın. || 2. Eti 20 dakika buzdolabında dinlendirin. || 3. Şişlere dizip ızgarada 12-15 dakika pişirin."
nohutlu-yogurt-corbasi-diyarbakir-usulu,Diyarbakır Nohutlu Yoğurt Çorbası,CORBA,corbalar,tr,3,3,few-steps,Haşlanmış nohut 1.5 su bardağı | Yoğurt 1 su bardağı | Un 1 yemek kaşığı | Nane 1 çay kaşığı,1. Nohudu 1 litre suda 8 dakika kaynatın. || 2. Yoğurt ve unu çırpıp tencereye ekleyin. || 3. Çorbayı 4 dakika daha pişirip nane ile servis edin.
deniz-mahsullu-paella,Deniz Mahsullü Paella,YEMEK,makarna-pilav,es,4,3,few-steps,Paella pirinci 2 su bardağı | Karides 300 gr | Midye içi 250 gr | Balık suyu 5 su bardağı | Safran 0.25 çay kaşığı | Kırmızı biber 1 adet,"1. Biberi tavada 5 dakika soteleyin. || 2. Pirinç, safran ve balık suyunu ekleyin. || 3. Deniz ürünlerini üzerine yerleştirip 25 dakika pişirin. || 4. Ocağı kapatıp paellayı 8 dakika dinlendirin."
olivier-salatasi,Olivier Salatası,SALATA,salatalar,ru,3,3,few-steps,Patates 4 adet | Havuç 2 adet | Bezelye 1 su bardağı | Mayonez 5 yemek kaşığı,1. Patates ve havucu 20 dakika haşlayın. || 2. Sebzeleri küp doğrayın. || 3. Bezelye ve mayonezle karıştırıp soğutun.
chimichurri,Chimichurri,SOS,soslar-dippler,tr,3,3,few-steps,Maydanoz 1 demet | Sarımsak 3 diş | Zeytinyağı 0.5 su bardağı | Üzüm sirkesi 3 yemek kaşığı | Mercanköşk 1 tatlı kaşığı | Pul biber 1 çay kaşığı,"1. Maydanoz ve sarımsağı ince kıyın. || 2. Zeytinyağı, sirke, mercanköşk ve pul biberle karıştırın. || 3. Sosu 20 dakika oda sıcaklığında dinlendirin."
elma-cipsi,Elma Cipsi,ATISTIRMALIK,atistirmaliklar,tr,3,3,few-steps,Elma 4 adet | Tarçın 1 tatlı kaşığı | Limon suyu 1 yemek kaşığı,1. Elmaları çekirdeklerini çıkararak ince halkalar halinde dilimleyin. || 2. Dilimleri limon suyu ve tarçınla karıştırın. || 3. Elmaları 100°C fırında 2 saat kurutun.
kayisili-froccs-macar-usulu,Kayısılı Fröccs,KOKTEYL,kokteyller,hu,4,3,no-time,Beyaz şarap 0.5 su bardağı | Kayısı püresi 0.25 su bardağı | Soda 1 su bardağı | Buz 1 su bardağı,"1. Beyaz şarap için servis bardağını bol buzla önceden soğutun. || 2. Beyaz şarap, Kayısı püresi ve Soda malzemelerini bardağa ekleyin. || 3. Beyaz şarap karışımını 12-15 saniye hafifçe çalkalayın. || 4. Beyaz şarap karışımını buzlu bardakta bekletmeden servis edin."
pide-ekmegi,Pide Ekmeği,YEMEK,hamur-isleri,tr,3,3,few-steps,Un 4 su bardağı | Ilık su 1.5 su bardağı | Kuru maya 1 yemek kaşığı | Şeker 1 tatlı kaşığı | Zeytinyağı 3 yemek kaşığı | Susam 2 yemek kaşığı,1. Hamur malzemelerini yoğurup 40 dakika mayalandırın. || 2. Hamuru tepsiye yayıp parmak uçlarınızla şekil verin. || 3. Susam serpip 220°C fırında 15-18 dakika pişirin.
sangria,Sangria,KOKTEYL,kokteyller,es,3,3,few-steps,Kırmızı şarap 750 ml | Brendi 80 ml | Portakal 1 adet | Elma 1 adet | Tarçın çubuğu 1 adet,"1. Meyveleri dilimleyip sürahiye alın. || 2. Şarap, brendi ve tarçını ekleyin. || 3. Sangriayı buzdolabında 2 saat bekletin."
pimientos-de-padron,Pimientos de Padron,APERATIF,aperatifler,es,3,3,few-steps,Padron biberi 300 gr | Zeytinyağı 2 yemek kaşığı | İri tuz 0.5 çay kaşığı,1. Biberleri yıkayıp kurulayın. || 2. Zeytinyağını tavada ısıtın ve biberleri ekleyin. || 3. Biberleri 6-8 dakika çevirerek pişirin.
coq-au-vin,Coq au Vin,YEMEK,tavuk-yemekleri,fr,4,3,few-steps,Tavuk but 6 adet | Kırmızı şarap 2 su bardağı | Mantar 250 gr | Arpacık soğan 10 adet | Tereyağı 40 gr | Un 1 yemek kaşığı,1. Tavukları tereyağında 8 dakika kızartın. || 2. Mantar ve soğanı ekleyip 6 dakika kavurun. || 3. Un ve şarabı ekleyin. || 4. Kısık ateşte 80-90 dakika pişirin.
kadayif-tatlisi,Kadayıf Tatlısı,TATLI,tatlilar,tr,3,3,few-steps,Tel kadayıf 500 gr | Tereyağı 200 gr | Ceviz 1.5 su bardağı | Şeker 3 su bardağı | Su 3 su bardağı | Limon suyu 1 tatlı kaşığı,"1. Şeker ve suyu 12 dakika kaynatıp limon suyunu ekleyin, şerbeti soğutun. || 2. Kadayıfı tereyağıyla harmanlayıp cevizle tepsiye bastırın. || 3. 180°C fırında 35-40 dakika pişirip soğuk şerbet dökün."
gnocchi-alla-sorrentina,Gnocchi Alla Sorrentina,YEMEK,makarna-pilav,it,4,3,few-steps,Patates gnocchi 600 gr | Domates püresi 2 su bardağı | Mozzarella 200 gr | Parmesan peyniri 50 gr | Fesleğen 8 yaprak,"1. Domates püresini 12 dakika kaynatın. || 2. Gnocchiyi kaynar suda 3 dakika haşlayın. || 3. Gnocchi, sos ve peynirleri fırın kabında karıştırın. || 4. 200°C fırında 15 dakika pişirin."
pavlova,Pavlova,TATLI,tatlilar,au,3,3,few-steps,Yumurta akı 4 adet | Şeker 1 su bardağı | Nişasta 1 tatlı kaşığı | Sirke 1 tatlı kaşığı | Krema 200 ml | Çilek 1 su bardağı,1. Yumurta aklarını şekerle parlak tepecikler oluşana kadar çırpın. || 2. Nişasta ve sirkeyi ekleyip beze tabanını şekillendirin. || 3. 120°C fırında 80-90 dakika pişirin ve fırında soğutun.
quiche-lorraine,Quiche Lorraine,YEMEK,hamur-isleri,fr,4,3,few-steps,Un 2 su bardağı | Tereyağı 120 gr | Yumurta 4 adet | Krema 1.5 su bardağı | Dana pastırması 150 gr,"1. Un ve tereyağıyla hamur hazırlayıp kalıba yayın. || 2. Hamuru 180°C fırında 15 dakika ön pişirin. || 3. Yumurta, krema ve pastırmayı karıştırıp hamura dökün. || 4. 180°C fırında 25 dakika pişirin."
tarte-tatin,Tarte Tatin,TATLI,tatlilar,fr,4,3,few-steps,Elma 6 adet | Şeker 1 su bardağı | Tereyağı 80 gr | Milföy hamuru 1 adet | Yumurta 1 adet,1. Şeker ve tereyağını tavada 8 dakika karamelize edin. || 2. Elmaları karamelin üzerine dizip 10 dakika pişirin. || 3. Milföyü elmaların üzerine kapatın. || 4. 190°C fırında 25 dakika pişirin.
mini-kis,Mini Kiş,APERATIF,aperatifler,tr,3,3,few-steps,Tart hamuru 300 gr | Yumurta 3 adet | Krema 200 ml | Kaşar peyniri 1 su bardağı | Ispanak 1 su bardağı | Mantar 150 gr,"1. Tart hamurunu kalıplara yerleştirip 8 dakika ön pişirin. || 2. Yumurta, krema, peynir, ıspanak ve mantarı karıştırın. || 3. Harcı kalıplara paylaştırıp 180°C fırında 18-20 dakika pişirin."
duck-confit,Duck Confit,YEMEK,et-yemekleri,fr,3,3,few-steps,Ördek budu 4 adet | Ördek yağı 700 gr | Tuz 2 tatlı kaşığı | Biberiye 4 dal | Sarımsak 4 diş,1. Ördek butlarını tuz ve biberiyeyle 30 dakika dinlendirin. || 2. Butları ördek yağına gömüp 120°C fırında 3 saat pişirin. || 3. Servis öncesi derisini tavada 5 dakika kızartın.
gratin-dauphinois,Gratin Dauphinois,YEMEK,sebze-yemekleri,fr,4,3,few-steps,Patates 1 kg | Krema 2 su bardağı | Süt 1 su bardağı | Sarımsak 2 diş | Muskat 0.25 çay kaşığı,"1. Patatesleri ince dilimleyin. || 2. Krema, süt, sarımsak ve muskatı karıştırın. || 3. Patatesleri tepsiye dizip kremalı karışımı dökün. || 4. 170°C fırında 60 dakika pişirin."
onigiri,Onigiri,ATISTIRMALIK,atistirmaliklar,jp,4,3,few-steps,Japon pirinci 2 su bardağı | Ton balığı 160 gr | Mayonez 2 yemek kaşığı | Nori 4 şerit | Tuz 0.5 çay kaşığı,1. Pirinci 18 dakika pişirip 10 dakika dinlendirin. || 2. Ton balığı ve mayonezi karıştırın. || 3. Pirincin ortasına dolgu koyup üçgen şekli verin. || 4. Nori şeridiyle sarın.
tavuk-katsu,Tavuk Katsu,YEMEK,tavuk-yemekleri,jp,3,3,few-steps,Tavuk göğsü 4 adet | Un 0.5 su bardağı | Yumurta 2 adet | Panko 1.5 su bardağı | Soya sosu 2 yemek kaşığı,"1. Tavukları döverek eşit kalınlığa getirin. || 2. Un, yumurta ve pankoya sırayla bulayın. || 3. Tavukları kızgın yağda her yüzü 5 dakika pişirin."
haside-tatlisi,Haside Tatlısı,TATLI,tatlilar,tr,3,3,few-steps,Un 1 su bardağı | Tereyağı 90 gr | Üzüm pekmezi 0.75 su bardağı | Su 1.5 su bardağı | Ceviz 0.5 su bardağı,1. Unu tereyağında 8 dakika kokusu çıkana kadar kavurun. || 2. Pekmez ve suyu ayrı kapta çırpıp tavaya yavaşça ekleyin. || 3. Tatlıyı toparlanana kadar karıştırıp cevizle servis edin.
tacos-al-pastor,Tacos al Pastor,YEMEK,et-yemekleri,mx,3,3,few-steps,Dana eti 600 gr | Mısır tortilla 8 adet | Ananas 1 su bardağı | Acı biber püresi 2 yemek kaşığı | Soğan 1 adet,"1. Eti acı biber püresi ve ananasla 30 dakika marine edin. || 2. Eti tavada 12-15 dakika pişirin. || 3. Tortillaları ısıtıp et, soğan ve ananasla doldurun."
sosisli-arpali-lahana-tava-polonya-usulu,Sosisli Arpalı Lahana Tava,YEMEK,et-yemekleri,pl,5,3,no-time,Lahana 300 gr | Arpa 1 su bardağı | Sosis 250 gr | Su 2.5 su bardağı,1. Sosis ve Lahana malzemelerini doğrayıp tavaya alın. || 2. Su öncesi aromatik kısmı 3-4 dakika kavurun. || 3. Su ekleyip yemeği karıştırın ve kenarda bekletin. || 4. Sosis hafif diri kalıp yumuşayana kadar 18-22 dakika pişirin. || 5. Sosis pişer pişmez sıcak servis edin.
kuru-fasulye,Kuru Fasulye,YEMEK,baklagil-yemekleri,tr,5,3,no-time,Kuru fasulye 2 su bardağı | Soğan 1 adet | Domates salçası 2 yemek kaşığı | Biber salçası 1 yemek kaşığı | Sıvı yağ 3 yemek kaşığı | Sıcak su 4 su bardağı | Tuz | Karabiber | Pul biber,"1. Kuru fasulyeyi bir gece suda bekletin, ertesi gün süzüp durulayın. || 2. Soğanı sıvı yağda kavurun, domates ve biber salçasını ekleyip kokutun. || 3. Fasulyeleri tencereye alın, sıcak suyu ekleyip kaynamaya bırakın. || 4. Kuru fasulyeyi kısık ateşte yumuşayana kadar 45-60 dakika pişirin. || 5. Tuz ve baharatları en sonda ekleyip 5 dakika daha kaynatın."
horchata-de-chufa,Horchata de Chufa,ICECEK,icecekler,es,3,3,no-time,Tiger nut 200 gr | Su 1 litre | Şeker 4 yemek kaşığı | Tarçın 1 çubuk,"1. Tiger nutları bir gece suda bekletip süzün. || 2. Tiger nut, su ve şekeri blenderda 1 dakika çekin. || 3. Karışımı ince süzüp tarçınla soğuk servis edin."
hollandez-sos,Hollandez Sos,SOS,soslar-dippler,fr,3,3,few-steps,Yumurta sarısı 3 adet | Tereyağı 150 gr | Limon suyu 1 yemek kaşığı | Su 1 yemek kaşığı | Tuz 0.25 çay kaşığı,"1. Tereyağını eritip süt tortusunu dibe çökertin. || 2. Yumurta sarısı, su ve limon suyunu benmari üzerinde 3 dakika çırpın. || 3. Eritilmiş tereyağını ince akıtarak ekleyin ve sos koyulaşınca tuzlayın."
