slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
pao-de-queijo-kase-brezilya-kafe-usulu,Pão de Queijo,hamur-isleri,YEMEK,br,0,Tapyoka nişastası 2 su bardağı | Rendelenmiş peynir 1 su bardağı | Süt 1 su bardağı | Yumurta 1 adet | Sıvı yağ 0.25 su bardağı,1. Süt ve yağı ısıtın. || 2. Tapyoka nişastası ve peyniri karıştırın. || 3. Hamuru 190°C fırında 20 dakika pişirin.,Hamuru çok sert bırakmamak içini daha boş ve yumuşak yapar.,Servis tabağının kenarına limon dilimi ve maydanoz dalları yerleştirerek renk ekleyin.
pao-de-queijo-waffle-brezilya-usulu,Pão de Queijo Waffle,hamur-isleri,KAHVALTI,br,0,Tapyoka unu 1.5 su bardağı | Rendelenmiş peynir 1 su bardağı | Süt 0.75 su bardağı | Yumurta 1 adet | Zeytinyağı 1 yemek kaşığı,1. Hamuru pürüzsüz olana kadar karıştırın. || 2. Waffle makinesini ısıtın. || 3. Hamuru 8 dakika pişirip servis edin.,Hamuru kalıba ince yaymak waffle gözlerinin net çıkmasına yardım eder.,"Sıcak servis edip yanına bal, kaymak ve tereyağlı simit dilimleri koyun."
pao-na-chapa,Pão na Chapa,kahvaltiliklar,KAHVALTI,br,0,Fransız ekmeği 2 adet | Tereyağı 2 yemek kaşığı | Kaşar peyniri 60 gr | Tuz 1 çimdik,1. Ekmeği boyuna kesip iç yüzüne tereyağı sürün. || 2. Ekmeği tavada bastırarak 4 dakika kızartın. || 3. Dilerseniz peyniri ekleyip hemen servis edin.,Ekmeği tavaya bastırarak pişirin; yüzeyi altın rengi olurken içi kurmaz.,Yanına filtre kahveyle sıcak servis edin.
papa-a-la-huancaina-peru-usulu,Papa a la Huancaína,aperatifler,APERATIF,pe,0,Patates 4 adet | Beyaz peynir 120 gr | Sarı biber 1 adet | Kraker 4 adet | Süt 0.5 su bardağı,1. Patatesleri haşlayın. || 2. Sos malzemelerini rondoda pürüzsüz çekin. || 3. Patateslerin üstüne sos gezdirip servis edin.,Sosu pürüzsüz çekmek tabağın klasik görünümünü verir.,"Oda sıcaklığında servis edin, tadını öne çıkarır; yanına kıtır ekmek veya lavaş dilimleri koyun."
papa-rellena-peru-usulu,Papa Rellena,aperatifler,APERATIF,pe,0,Haşlanmış patates 5 adet | Dana kıyma 250 gr | Yumurta 1 adet | Galeta unu 1 su bardağı | Sıvı yağ 1.5 su bardağı,"1. Patatesleri ezin, kıymayı tavada pişirin. || 2. Patates harcını kıymayla doldurup kapatın. || 3. Yumurtaya ve galetaya bulayıp 6 dakika kızartın.",Patatesi soğutup şekillendirmek kolaylık sağlar.,Küçük cam kaselerde tabağın ortasına yerleştirip etrafına közlenmiş sebze dilimleri dizin.
papara-edirne-usulu,Edirne Papara,kahvaltiliklar,KAHVALTI,tr,0,Bayat ekmek 4 dilim | Et suyu 1.5 su bardağı | Yumurta 3 adet | Tereyağı 25 gr | Karabiber 0.25 çay kaşığı,1. Ekmeği iri parçalara ayırın. || 2. Et suyunu ısıtıp ekmekleri kısa süre yumuşatın. || 3. Tereyağı ve yumurtaları ekleyip 4 dakika pişirin.,Ekmeği son anda eklemek hamurlaşmayı azaltır.,Üzerine karabiber serpip sıcak servis edin.
papara-kirklareli-usulu,Papara,kahvaltiliklar,KAHVALTI,tr,0,Bayat ekmek 5 dilim | Yoğurt 1.5 su bardağı | Tereyağı 20 gr | Pul biber 0.5 çay kaşığı,1. Ekmeği iri doğrayın. || 2. Yoğurdu ekmeğin üzerine yayın. || 3. Tereyağlı sos gezdirip servis edin.,Ekmeği servis öncesi ıslatmak kıvamın fazla dağılmasını engeller.,"Sahan tabakta, yanına taze kıyılmış nane ve bir kase zeytinyağlı yoğurtla verin."
papatya-limon-serbeti-yalova-usulu,Papatya Limon Şerbeti,icecekler,ICECEK,tr,0,Kurutulmuş papatya 2 yemek kaşığı | Limon suyu 3 yemek kaşığı | Şeker 0.25 su bardağı | Su 5 su bardağı,1. Suyu kaynama noktasına getirin. || 2. Papatya ve şekeri suda demleyin. || 3. Limonu ekleyip soğuk servis edin.,Papatyayı sıcak suda bekletmek kokusunu korurken acılığın öne çıkmasını önler.,"Kısa köpüklü bardakta, üstüne ince rende muskat gezdirip Avrupai bir sunum verin."
papatyali-soguk-limonata-yalova-usulu,Papatyalı Soğuk Limonata,icecekler,ICECEK,tr,0,Limon suyu 0.5 su bardağı | Papatya 1 tatlı kaşığı | Su 3 su bardağı | Şeker 0.25 su bardağı,1. Papatyayı 4 dakika demleyin. || 2. Limon ve şekeri ekleyin. || 3. Soğuk servis edin.,Papatyayı çok uzun demlememek acılığı önler.,Üzerine bir dilim taze zencefil ve küçük bir yaprak fesleğen ekleyip aromayı canlandırın.
paper-plane,Paper Plane,kokteyller,KOKTEYL,us,0,Viski 30 ml | Aperol 30 ml | Amaro 30 ml | Limon suyu 30 ml,1. Tüm malzemeleri buz dolu shakera alın. || 2. Shakerı 12 saniye çalkalayın. || 3. Soğutulmuş coupe bardağa süzün.,Bardağı önceden soğutun; ısınan kokteylde acılık öne çıkar.,Soğuk coupe bardakta garnitürsüz servis edin.
pappa-al-pomodoro,Pappa al Pomodoro,corbalar,CORBA,it,0,Bayat ekmek 250 gr | Domates püresi 4 su bardağı | Sarımsak 2 diş | Zeytinyağı 3 yemek kaşığı | Fesleğen 6 yaprak,1. Sarımsağı zeytinyağında 1 dakika kokusu çıkana kadar çevirin. || 2. Domates püresini ekleyip 20 dakika kaynatın. || 3. Parçalanmış ekmekleri ve fesleğeni ekleyip 10 dakika daha pişirin.,Ekmeği son 10 dakikada ekleyin; tamamen dağılır ama domatesin parlak tadını bastırmaz.,Üzerine zeytinyağı gezdirip fesleğenle sıcak servis edin.
paprika-soslu-mantar-tava-macaristan-usulu,Paprika Soslu Mantar Tava,sebze-yemekleri,YEMEK,hu,0,Mantar 400 gr | Tatlı paprika 1 yemek kaşığı | Krema 0.75 su bardağı | Soğan 1 adet,1. Soğan ve mantarı soteleyin. || 2. Paprikayı ekleyin. || 3. Kremayla 6 dakika pişirin.,Paprikayı yakmamak sosun tatlı dengesini korur.,Taze dereotu ve zeytinyağıyla porselen tabakta soğuk tüketin; lezzet ertesi gün daha derin olur.
paprikali-fasulye-corbasi-macar-usulu,Paprikalı Fasulye Çorbası,corbalar,CORBA,hu,0,Haşlanmış kuru fasulye 2 su bardağı | Tatlı kırmızı biber 1 yemek kaşığı | Soğan 1 adet | Su 5 su bardağı,1. Soğanı 4 dakika çevirin. || 2. Biberi ekleyin. || 3. Fasulyeyle 12 dakika pişirin.,Paprikayı yağda kısa çevirmek çorbada daha yoğun bir renk oluşturur.,Sıcak servis edin.
paprikali-lorlu-yumurta-tava-macaristan-usulu,Paprikalı Lorlu Yumurta Tava,kahvaltiliklar,KAHVALTI,hu,0,Yumurta 3 adet | Lor peyniri 120 gr | Tereyağı 15 gr | Tatlı kırmızı biber 1 tatlı kaşığı | Domates 1 adet,1. Tereyağında biberi 1 dakika açın. || 2. Domatesi ekleyip kısa süre pişirin. || 3. Yumurta ve loru katıp 4 dakika pişirin.,Paprikayı yağda kısa açmak rengini ve tatlı aromasını canlı tutar.,"Taze ekmek, zeytin ve beyaz peynirle birlikte tabakta verin; yanına demli çay eşlik etsin."
paprikali-nohut-gulas-macar-usulu,Macar Paprikalı Nohut Gulaş,baklagil-yemekleri,YEMEK,hu,0,Haşlanmış nohut 2 su bardağı | Kuru soğan 1 adet | Tatlı paprika 1 tatlı kaşığı | Domates rendesi 1 su bardağı | Zeytinyağı 1 yemek kaşığı,1. Soğanı yağda 4 dakika çevirin. || 2. Paprika ve domatesi ekleyin. || 3. Nohudu ekleyip 15 dakika pişirin.,Paprikayı yağa kısa süre vermek aromasını açar ama yakmamak gerekir.,"Sıcak pide dilimleri ve közlenmiş biberle, üstüne bir kaşık tereyağı gezdirerek tamamlayın."
paprikali-tavuklu-arpa-sehriye-macar-usulu,Paprikalı Tavuklu Arpa Şehriye,tavuk-yemekleri,YEMEK,hu,0,Tavuk göğsü 500 gr | Arpa şehriye 1.5 su bardağı | Tatlı paprika 1 tatlı kaşığı | Tavuk suyu 3 su bardağı | Soğan 1 adet,1. Tavuğu ve soğanı soteleyin. || 2. Paprika ve şehriyeyi ekleyin. || 3. Suyu katıp 12 dakika pişirin.,Paprikayı tavada kısa süre açmak rengini canlı tutar.,Tabakta kuzu pembesi tabaka halinde dilimleyip üstüne pişme suyundan iki kaşık dökün.
paprikas-csirke-macar-usulu,Paprikás Csirke,tavuk-yemekleri,YEMEK,hu,0,Tavuk but 600 gr | Tatlı paprika 1 yemek kaşığı | Krema 1 su bardağı | Kuru soğan 1 adet | Tuz 0.75 çay kaşığı,1. Soğanı çevirip tavukları ekleyin. || 2. Paprika ve su ekleyip pişirin. || 3. Kremayı katıp 8 dakika daha pişirin.,Paprikayı yakmadan çevirmek rengini korur.,"Pirinç pilavı veya buharı çekmiş bulgurla birlikte, yanında limonlu yeşillik karışımıyla tamamlayın."
paprikas-krumpli,Paprikás Krumpli,sebze-yemekleri,YEMEK,hu,0,Patates 6 adet | Soğan 1 adet | Tatlı kırmızı biber 1 yemek kaşığı | Sosis 200 gr | Domates püresi 0.5 su bardağı,"1. Soğanı yağda 4 dakika çevirip kırmızı biberi ekleyin. || 2. Patates, sosis ve domates püresini katın. || 3. 1.5 su bardağı sıcak su ekleyip 30 dakika pişirin.",Patatesleri eşit büyüklükte keserseniz sosu çekerken aynı anda yumuşar.,Yanına kornişon turşu ve ekmekle sıcak servis edin.
paprikas-tarhonya-macar-usulu,Paprikás Tarhonya,makarna-pilav,YEMEK,hu,0,Tarhonya 2 su bardağı | Kuru soğan 1 adet | Tatlı toz biber 1 tatlı kaşığı | Zeytinyağı 2 yemek kaşığı,1. Tarhonyayı yağda 2 dakika kavurun. || 2. Soğan ve biberi ekleyip 2 dakika daha çevirin. || 3. 2 su bardağı sıcak su ekleyip yemeği 15 dakika pişirin.,Tarhonyayı önce kısa kavurmak tencerede dağılmadan tane kalmasına yardım eder.,"Geniş porselen tabakta, yanına yoğurtlu bir sos ve bir bardak ayran eşliğinde servis yapın."
passionfruit-pisco-spritz-peru-usulu,Peru Passionfruit Pisco Spritz,icecekler,ICECEK,pe,0,Brendi 50 ml | Passionfruit püresi 40 ml | Soda 80 ml | Buz 1 su bardağı,1. Brendiyi ve passionfruit püresini karıştırın. || 2. Buzu ekleyin. || 3. Soda ile tamamlayıp servis edin.,Passionfruit püresini önce süzmek kokteylin daha pürüzsüz olmasını sağlar.,"Kısa köpüklü bardakta, üstüne ince rende muskat gezdirip Avrupai bir sunum verin."
pasta-alla-norma,Pasta Alla Norma,makarna-pilav,YEMEK,it,0,Penne makarna 400 gr | Patlıcan 2 adet | Domates püresi 2 su bardağı | Ricotta salata 80 gr | Fesleğen 8 yaprak,"1. Patlıcanları küp doğrayıp 12 dakika kızartın. || 2. Domates püresini 15 dakika kaynatın. || 3. Makarnayı 10 dakika haşlayın. || 4. Makarna, patlıcan ve sosu karıştırıp peynirle servis edin.",Patlıcanı tek kat halinde kızartın; üst üste kalırsa buharla yumuşar.,Fesleğen yapraklarıyla servis edin.
pastel-brezilya,Pastel,hamur-isleri,APERATIF,br,0,Un 400 gr | Dana kıyma 350 gr | Soğan 1 adet | Domates 1 adet | Sıvı yağ 500 ml | Tuz 1 çay kaşığı,"1. Un, su ve tuzla sert hamur hazırlayıp 20 dakika dinlendirin. || 2. Kıyma, soğan ve domatesi 10 dakika kavurun. || 3. Hamuru doldurup kapatın ve kızgın yağda 4-5 dakika kızartın.",Hamuru ince açın ve kenarları çatalla bastırın; kızartırken iç harç dışarı çıkmaz.,Sirke sosu ve taze domatesle servis edin.
pastelito-de-guayaba-kuba-usulu,Pastelito de Guayaba,hamur-isleri,TATLI,cu,0,Milföy hamuru 6 adet | Guava marmeladı 0.75 su bardağı | Tereyağı 10 gr,1. Hamurun ortasına guava koyun. || 2. Katlayıp kapatın. || 3. 190°C fırında 18 dakika pişirin.,Dolguyu az koymak taşmayı önler.,Soğuk servis etmeden önce küçük dilimlere bölün; tabağın yanına sade bir kaşık krema koyun.
pastirmali-arpa-pilavi-kayseri-usulu,Pastırmalı Arpa Pilavı,makarna-pilav,YEMEK,tr,0,Arpa şehriye 2 su bardağı | Pastırma 120 gr | Tereyağı 25 gr | Su 4 su bardağı,1. Arpayı tereyağında kavurun. || 2. Suyu ekleyip pişirin. || 3. Pastırmayla 4 dakika daha çevirin.,Pastırmayı son bölümde eklemek kuruyup sertleşmesini önler.,Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
pastirmali-biberli-yumurta-ekmegi-kayseri-usulu,Pastırmalı Biberli Yumurta Ekmeği,kahvaltiliklar,KAHVALTI,tr,0,Ekmek 4 dilim | Yumurta 2 adet | Pastırma 80 gr | Yeşil biber 2 adet,1. Yumurta karışımını hazırlayın. || 2. Biber ve pastırmayı kısa çevirin. || 3. Ekmeği birlikte pişirin.,Pastırmayı tavada kısa tutmak sertleşmesini önler.,Sıcak servis edin.
pastirmali-eriste-omleti-kayseri-usulu,Pastırmalı Erişte Omleti,kahvaltiliklar,KAHVALTI,tr,0,Erişte 1.5 su bardağı | Pastırma 80 gr | Yumurta 3 adet | Tereyağı 1 yemek kaşığı,1. Erişteyi 6 dakika haşlayın. || 2. Pastırmayı kısa süre çevirin. || 3. Yumurtayı ekleyip omleti pişirin.,Pastırmayı kısa çevirmek sertleşmesini önler.,"Sahan tabakta, yanına taze kıyılmış nane ve bir kase zeytinyağlı yoğurtla verin."
pastirmali-kuru-domatesli-yumurta-kayseri-usulu,Pastırmalı Kuru Domatesli Yumurta,kahvaltiliklar,KAHVALTI,tr,0,Yumurta 3 adet | Pastırma 80 gr | Kuru domates 4 adet | Tereyağı 1 tatlı kaşığı,1. Kuru domatesi doğrayın. || 2. Pastırmayı 2 dakika çevirin. || 3. Yumurtaları kırıp 4 dakika pişirin.,Kuru domatesi kısa süre ıslatmak tavada daha yumuşak bir doku sağlar.,Sıcak servis edin.
pastirmali-nohutlu-bulgur-pilavi-kayseri-usulu,Pastırmalı Nohutlu Bulgur Pilavı,makarna-pilav,YEMEK,tr,0,Pilavlık bulgur 1.5 su bardağı | Pastırma 120 gr | Haşlanmış nohut 1 su bardağı | Tereyağı 20 gr | Su 2.25 su bardağı,1. Pastırmayı tereyağında 3 dakika çevirin. || 2. Bulgur ve nohudu ekleyin. || 3. Suyu katıp pilavı 15 dakika pişirin.,Pastırmayı kısa kavurmak yağının pilava geçmesini ama sertleşmemesini sağlar.,Yanına bulgur pilavı ve turşu koyarak derin kasede verin; üzerine pul biber gezdirin.
pastirmali-yumurta,Pastırmalı Yumurta,kahvaltiliklar,KAHVALTI,tr,0,Yumurta 4 adet | Pastırma 80 gr | Tereyağı 1 tatlı kaşığı | Karabiber 0.25 çay kaşığı,1. Pastırmayı tavada 1 dakika çevirin. || 2. Yumurtaları kırıp kısık ateşe geçin. || 3. Yumurtalar istediğiniz kıvama gelince servis edin.,Pastırmayı çok uzun tutmayın; tava gördüğü an hızla sertleşir.,Sıcak ekmekle tavadan direkt servis edin.
pastitsio,Pastitsio,makarna-pilav,YEMEK,gr,0,Kalın makarna 500 gr | Dana kıyma 500 gr | Domates püresi 1.5 su bardağı | Süt 3 su bardağı | Un 3 yemek kaşığı | Yumurta 2 adet,"1. Makarnayı 8 dakika haşlayıp süzün. || 2. Kıymayı domates püresiyle 20 dakika pişirin. || 3. Süt, un ve yumurtayla beşamel hazırlayın. || 4. Katları dizip 180°C fırında 35 dakika pişirin.",Tepsiyi dilimlemeden önce 15 dakika bekletin; makarna katı şeklini korur.,Domatesli salatayla servis edin.
patatas-bravas,Patatas Bravas,aperatifler,APERATIF,es,0,Patates 4 adet | Domates püresi 1 su bardağı | Toz kırmızı biber 1 tatlı kaşığı | Sarımsak 2 diş | Zeytinyağı 3 yemek kaşığı,"1. Patatesleri küp doğrayıp 8 dakika haşlayın. || 2. Patatesleri 180°C fırında 20 dakika kızartın. || 3. Domates, biber ve sarımsağı 10 dakika kaynatın. || 4. Kızarmış patatesleri servis tabağına alıp acılı domates sosunu üzerine gezdirin.","Patatesleri önce haşlayıp sonra kızartın; dışı çıtır, içi yumuşak kalır.",Sosu servis sırasında patateslerin üzerine gezdirin.
patates-graten,Patates Graten,sebze-yemekleri,YEMEK,fr,0,Patates 6 adet | Krema 300 ml | Süt 1 su bardağı | Kaşar peyniri 1 su bardağı | Sarımsak 1 diş | Muskat 0.25 çay kaşığı,"1. Patatesleri ince yuvarlak dilimleyin. || 2. Krema, süt, sarımsak ve muskatı karıştırın. || 3. Patatesleri sosla kat kat dizip 180°C fırında 45-50 dakika pişirin.",Patatesleri aynı kalınlıkta dilimleyin; katlar eşit yumuşar.,Izgara tavuk veya yeşil salata yanında servis edin.
patates-rosti-lokmalari,Patates Rösti Lokmaları,atistirmaliklar,ATISTIRMALIK,se,0,Patates 500 gr | Tereyağı 1 yemek kaşığı | Un 1 yemek kaşığı | Ekşi krema 4 yemek kaşığı,1. Patatesleri rendeleyip suyunu sıkın. || 2. Unla karıştırıp küçük yuvarlaklar halinde tavaya koyun. || 3. İki yüzünü altın rengi olana kadar pişirin.,Patatesi rendeledikten sonra suyunu sıktığınızda rösti daha iyi kızarır.,Ekşi krema ve dereotuyla sıcak servis edin.
patates-salatasi,Patates Salatası,salatalar,SALATA,tr,0,Patates 5 adet | Taze soğan 4 dal | Maydanoz 0.5 demet | Limon suyu 3 yemek kaşığı | Zeytinyağı 4 yemek kaşığı | Sumak 1 tatlı kaşığı | Tuz 1 çay kaşığı,"1. Patatesleri yumuşayana kadar 18-20 dakika haşlayın. || 2. Patatesleri doğrayıp taze soğan ve maydanozla karıştırın. || 3. Limon suyu, zeytinyağı, sumak ve tuzu ekleyip harmanlayın.",Patatesleri sıcakken soslayın; limon ve zeytinyağını daha iyi çeker.,Çay saati veya köfte yanında servis edin.
patatesli-borek,Patatesli Börek,hamur-isleri,YEMEK,tr,0,Yufka 4 adet | Patates 4 adet | Soğan 1 adet | Süt 1 çay bardağı | Yumurta 1 adet | Sıvı yağ 0.5 çay bardağı | Pul biber 1 çay kaşığı,"1. Patatesleri haşlayıp ezin, soğan ve baharatla karıştırın. || 2. Yufkaları süt, yumurta ve yağ karışımıyla ıslatıp harçla sarın. || 3. Böreği 180°C fırında 30-35 dakika pişirin.",Patates harcını yufkaya sürmeden önce soğutun; sıcak harç yufkayı yumuşatır.,Ayran veya çayla servis edin.
patatesli-bukme-afyon-usulu,Afyon Patatesli Bükme,hamur-isleri,KAHVALTI,tr,0,Un 4 su bardağı | Su 1.25 su bardağı | Haşlanmış patates 3 adet | Kuru soğan 1 adet | Haşhaş ezmesi 2 yemek kaşığı | Tuz 1 çay kaşığı,"1. Hamuru yoğurup bezeler halinde 15 dakika dinlendirin. || 2. Patates, soğan ve tuzla iç harcı hazırlayın. || 3. Hamuru açıp haşhaş ezmesi sürün, iç koyup kapatın ve 190°C fırında 25 dakika pişirin.",İç harcı soğuk kullanmak bükmenin altını hamur bırakmadan pişirmeyi kolaylaştırır.,Dilimleyip ayranla ılık servis edin.
patatesli-gendime-pilavi-malatya-usulu,Patatesli Gendime Pilavı,makarna-pilav,YEMEK,tr,0,Gendime 1.5 su bardağı | Patates 2 adet | Soğan 1 adet | Salça 1 yemek kaşığı | Su 3 su bardağı,1. Soğanı ve salçayı çevirin. || 2. Patates ve gendimeyi ekleyin. || 3. Suyla birlikte 18 dakika pişirin.,Patatesleri küçük küp doğramak gendimeyle aynı sürede pişmelerini sağlar.,Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
patatesli-gozleme-yozgat-usulu,Yozgat Patatesli Gözleme,hamur-isleri,KAHVALTI,tr,0,Yufka 4 adet | Patates 3 adet | Pul biber 0.5 çay kaşığı | Zeytinyağı 2 yemek kaşığı,1. Patatesleri haşlayıp ezin. || 2. Patatesi baharatla karıştırıp yufkaya yayın. || 3. Gözlemeleri tavada iki yüzü kızarana kadar pişirin.,Patatesi ezdikten sonra buharını çıkarmak yufkanın yumuşayıp yırtılmasını azaltır.,Ayranla sıcak servis edin.
patatesli-hangel-ardahan-usulu,Ardahan Patatesli Hangel,hamur-isleri,YEMEK,tr,0,Un 4 su bardağı | Su 1.25 su bardağı | Patates 3 adet | Tereyağı 30 gr | Yoğurt 1.5 su bardağı | Sarımsak 2 diş,"1. Un ve suyla hamur yoğurup dinlendirin. || 2. Haşlanmış patatesi ezip iç harcı hazırlayın. || 3. Hamuru kare kesip doldurun, hangelleri kaynar suda haşlayıp yoğurtlu sosla servis edin.",İç harcı kuru tutmak hamur parçalarının haşlama suyunda açılmadan kalmasına yardımcı olur.,Üzerine sarımsaklı yoğurt gezdirerek sıcak servis edin.
patatesli-kes-salatasi-bolu-yayla-usulu,Bolu Patatesli Keş Salatası,salatalar,SALATA,tr,0,Patates 4 adet | Keş peyniri 100 gr | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı | Karabiber 0.25 çay kaşığı,1. Patatesleri haşlayıp doğrayın. || 2. Keş ve diğer malzemelerle karıştırın. || 3. Salatayı servis edin.,Patatesi ılık kullanmak keşin daha iyi yayılmasını sağlar.,Kenara iri kıyılmış ceviz içi ve nar taneleri ekleyerek kış salatası sunumu hazırlayın.
patatesli-kete-tavasi-ardahan-usulu,Ardahan Patatesli Kete Tavası,hamur-isleri,KAHVALTI,tr,0,Un 3.5 su bardağı | Su 1.25 su bardağı | Patates 3 adet | Tereyağı 40 gr | Tuz 1 çay kaşığı,1. Hamuru yoğurup 10 dakika dinlendirin. || 2. Patatesleri ezip tereyağı ve tuzla karıştırın. || 3. Keteyi tavada iki yüzünü toplam 12 dakika pişirin.,Patates içini kuru tutmak tavanın içinde hamurun ham kalmasını önler.,Yanına çayla sıcak servis edin.
