slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
bun-cha,Bun Cha,"Hanoi öğle sofralarında ızgara köfte, pirinç eriştesi ve ekşi tatlı sos aynı tabakta buluşur.",YEMEK,vn,MEDIUM,30,20,50,4,520,Dana kıyma 500 gr | Pirinç eriştesi 300 gr | Soya sosu 2 yemek kaşığı | Pirinç sirkesi 3 yemek kaşığı | Şeker 1 yemek kaşığı | Sarımsak 3 diş,6,"1. Kıymayı soya sosu ve sarımsakla yoğurup küçük köfteler yapın. || 2. Köfteleri ızgara tavada 15 dakika pişirin. || 3. Erişteyi haşlayıp köfte, yeşillik ve sirkeli sosla servis edin.",3,SOYA,misafir-sofrasi,Köfteleri küçük ve yassı hazırlayın; yüksek ateşte dışı kızarırken içi sulu kalır.,"Nane, marul ve salatalıkla servis edin.",Bún Chả,"A Hanoi lunch staple that pairs grilled meatballs with rice noodles and a sweet-sour dipping sauce, smoky, fresh, and herb-heavy at the table.",,,0,0,Bún Chả,"Ein Mittagsklassiker aus Hanoi, bei dem man gegrillte Fleischbällchen mit Reisnudeln und süß-saurer Sauce serviert, rauchig, frisch und kräuterbetont.",,,0,0
banh-xeo,Banh Xeo,Zerdeçallı pirinç hamuru tavada çıtırlaşır; karides ve filizlerle Vietnam krepi haline gelir.,YEMEK,vn,MEDIUM,25,20,45,4,330,Pirinç unu 200 gr | Hindistan cevizi sütü 250 ml | Karides 250 gr | Maş fasulyesi filizi 150 gr | Zerdeçal 1 çay kaşığı,5,"1. Pirinç unu, Hindistan cevizi sütü, zerdeçal ve suyla akışkan hamur hazırlayın. || 2. Hamuru yağlı tavaya ince dökün, karides ve filizi ekleyin. || 3. Krep kenarları kızarınca ikiye katlayıp sıcak servis edin.",3,DENIZ_URUNLERI,yaz-tarifi,Hamuru tavaya ince yayın; kenarlar gevrekleşince dolgu ekleyin.,Marul yaprağına sarıp limon sıkarak yiyin.,Bánh Xèo,"A southern Vietnamese turmeric crepe that crisps in the pan around shrimp and bean sprouts, thin, aromatic, and meant to be wrapped in lettuce.",,,0,0,Bánh Xèo,"Ein vietnamesischer Kurkuma-Crêpe aus dem Süden, bei dem man Garnelen und Sprossen in einer dünnen, knusprigen Hülle bäckt und mit Salat isst.",,,0,0
cha-gio,Cha Gio,"Vietnam kızarmış sarmaları pirinç kağıdında kıyma, sebze ve cam erişteyle çıtır bir atıştırmalık olur.",APERATIF,vn,MEDIUM,35,15,50,6,260,Pirinç kağıdı 20 adet | Dana kıyma 350 gr | Cam erişte 80 gr | Havuç 1 adet | Yumurta 1 adet | Soya sosu 1 yemek kaşığı,6,"1. Kıyma, cam erişte, havuç, yumurta ve soya sosunu karıştırın. || 2. Harcı pirinç kağıtlarına koyup rulo sarın. || 3. Sarmaları 170°C yağda 12-15 dakika kızartın.",3,"YUMURTA,SOYA",misafir-sofrasi,Sarmaları yağda küçük partiler halinde pişirin; pirinç kağıdı birbirine yapışmaz.,Marul ve naneli sosla servis edin.,Chả Giò,"Vietnamese fried rolls wrapped in rice paper, stuffing meat, vegetables, and glass noodles into a crisp shell that stays light and shattery.",,,0,0,Chả Giò,"Vietnamesische Frühlingsrollen, bei denen man Reisblätter mit Fleisch, Gemüse und Glasnudeln füllt und knusprig, leicht und splitternd ausbäckt.",,,0,0
com-tam,Com Tam,"Saygon kırık pirinci, ızgara et, yumurta ve turşu sebzeyle doyurucu bir tabak kurar.",YEMEK,vn,MEDIUM,25,30,55,4,610,Kırık pirinç 2 su bardağı | Dana pirzola 500 gr | Yumurta 4 adet | Soya sosu 2 yemek kaşığı | Salatalık 2 adet,5,"1. Pirinci yıkayıp 20 dakika pişirin. || 2. Eti soya sosuyla marine edip ızgara tavada 10 dakika pişirin. || 3. Pilavı et, kızarmış yumurta ve salatalıkla tabaklayın.",3,"YUMURTA,SOYA",yuksek-protein,Pirinci bol suyla yıkayın; kırık taneler nişastasını bırakınca daha tane tane pişer.,"Pilav, ızgara et, yumurta ve salatalıkla sıcak servis edin.",Cơm Tấm,"A Saigon rice plate built on broken rice, grilled meat, fried egg, and cool cucumber, bringing sweet-savory contrast to a filling lunch.",,,0,0,Cơm Tấm,"Ein Reisteller aus Saigon, bei dem man Bruchreis mit gegrilltem Fleisch, Spiegelei und Gurke zu einem saettigenden Mittagsgericht anrichtet.",,,0,0
vietnam-buzlu-kahvesi,Vietnam Buzlu Kahvesi,"Yoğun kahve, tatlandırılmış yoğun süt ve buzla Vietnam sokaklarında içilen tok bir içeceğe dönüşür.",ICECEK,vn,EASY,10,5,15,2,150,Öğütülmüş kahve 4 yemek kaşığı | Yoğunlaştırılmış süt 4 yemek kaşığı | Sıcak su 250 ml | Buz 2 su bardağı,4,1. Kahveyi sıcak suyla 5 dakika demleyin. || 2. Bardaklara yoğunlaştırılmış süt koyun ve kahveyi üzerine ekleyin. || 3. Buz ekleyip karıştırarak servis edin.,3,SUT,"pratik,yaz-tarifi,vejetaryen",Kahveyi koyu demleyin; buz eridiğinde lezzet seyrelmez.,Uzun bardakta bol buzla servis edin.,Vietnamese Iced Coffee,"A Vietnamese street coffee of strong brew, sweetened condensed milk, and ice, dark, creamy, and slow-sipping.",,,0,0,Vietnamesischer Eiskaffee,"Ein vietnamesischer Straßenkaffee aus starkem Kaffee, gesüßter Kondensmilch und Eis, dunkel, cremig und langsam zu trinken.",,,0,0
bo-luc-lac,Bo Luc Lac,Sallanan dana olarak bilinen Vietnam klasiğinde et küpleri yüksek ateşte kısa sürede kızarır.,YEMEK,vn,MEDIUM,25,10,35,4,430,Dana bonfile 600 gr | Soya sosu 3 yemek kaşığı | Sarımsak 3 diş | Domates 2 adet | Marul 6 yaprak,5,1. Dana etini küp doğrayıp soya sosu ve sarımsakla 20 dakika marine edin. || 2. Eti kızgın tavada 8-10 dakika sallayarak pişirin. || 3. Marul ve domates üzerinde sıcak servis edin.,3,SOYA,yuksek-protein,Eti tavaya tek kat koyun; kalabalık tavada et su salar ve kızarmaz.,Domatesli marul yatağında sıcak servis edin.,Bò Lúc Lắc,"Known as shaking beef, this Vietnamese classic sears beef cubes over high heat so the outside caramelizes while the center stays juicy.",,,0,0,Bò Lúc Lắc,"Als Shaking Beef bekannt, brät man bei diesem vietnamesischen Klassiker Rindwürfel bei hoher Hitze an, bis sie außen karamellisieren und innen saftig bleiben.",,,0,0
feijoada,Feijoada,"Rio sofralarında siyah fasulye, dana eti ve tütsülü etler ağır ateşte koyu bir güvece dönüşür.",YEMEK,br,HARD,40,150,190,6,590,Siyah fasulye 500 gr | Dana kuşbaşı 500 gr | Dana sucuk 250 gr | Soğan 2 adet | Defne yaprağı 2 adet,5,"1. Fasulyeyi süzüp tencereye alın, etler ve defne yaprağıyla kaplayacak kadar su ekleyin. || 2. Kısık ateşte 2 saat pişirin. || 3. Soğanı kavurup tencereye ekleyin ve 30 dakika daha pişirin.",3,,"misafir-sofrasi,tek-tencere",Fasulyeyi bir gece ıslatın; pişirme süresi kısalır ve taneler dağılmadan yumuşar.,"Pirinç pilavı, portakal dilimi ve farofa ile servis edin.",Feijoada,"Brazil's iconic black bean stew, slowly simmering beef, sausage, onion, and bay into a dark, smoky pot served with rice and orange.",,,0,0,Feijoada,"Brasiliens ikonischer Bohneneintopf, bei dem man schwarze Bohnen, Rind, Wurst, Zwiebel und Lorbeer dunkel und rauchig einkocht.",,,0,0
pao-de-queijo,Pao de Queijo,"Minas Gerais'in manyok nişastalı peynir topları fırından çıktığında dışı ince kabuklu, içi esnek kalır.",APERATIF,br,EASY,20,25,45,6,280,Manyok nişastası 300 gr | Süt 200 ml | Yumurta 2 adet | Kaşar peyniri 180 gr | Zeytinyağı 60 ml,5,1. Süt ve yağı ısıtıp manyok nişastasının üzerine dökün. || 2. Yumurta ve peyniri ekleyip yumuşak hamur hazırlayın. || 3. Toplar yapıp 190°C fırında 25 dakika pişirin.,3,"SUT,YUMURTA",vejetaryen,Hamuru ılık halde yoğurun; peynir erimeden karışır ve toplar fırında çatlamaz.,Kahvaltıda sıcak kahveyle servis edin.,Pão de Queijo,"Minas Gerais cheese breads made with cassava starch, baked until the crust is thin and the center stays springy.",,,0,0,Pão de Queijo,"Käsebällchen aus Minas Gerais mit Tapiokastärke, gebacken bis die Hülle dünn und die Mitte elastisch bleibt.",,,0,0
brigadeiro,Brigadeiro,"Brezilya doğum günü masalarının çikolatalı lokması, yoğun süt ve kakao ile parlak bir kıvam alır.",TATLI,br,EASY,15,12,27,8,170,Yoğunlaştırılmış süt 400 gr | Kakao 3 yemek kaşığı | Tereyağı 1 yemek kaşığı | Çikolata parçacığı 100 gr,4,"1. Yoğunlaştırılmış süt, kakao ve tereyağını tencereye alın. || 2. Orta ateşte 10-12 dakika karıştırarak pişirin. || 3. Soğuyan karışımdan toplar yapıp çikolata parçacığına bulayın.",3,SUT,"vejetaryen,30-dakika-alti",Karışım tencere tabanından ayrılınca ocaktan alın; soğuyunca kolay yuvarlanır.,Çikolata parçacığına bulayıp küçük kağıt kapsüllerde servis edin.,Brigadeiro,"Brazil's birthday-table truffle, cooking condensed milk, cocoa, and butter into glossy chocolate bites rolled in sprinkles.",,,0,0,Brigadeiro,"Brasiliens Geburtstagspraline, bei der man Kondensmilch, Kakao und Butter zu glänzenden Schokokugeln kocht und in Streuseln wälzt.",,,0,0
coxinha,Coxinha,"Brezilya sokaklarında tavuklu iç harç, damla biçimli hamurun içinde kızarıp çıtır bir atıştırmalık olur.",APERATIF,br,HARD,50,30,80,6,320,Tavuk göğsü 500 gr | Un 350 gr | Tavuk suyu 500 ml | Krem peynir 120 gr | Yumurta 2 adet | Galeta unu 200 gr,6,"1. Tavuğu haşlayıp didikleyin ve krem peynirle karıştırın. || 2. Tavuk suyunda unu pişirip hamur hazırlayın. || 3. Hamuru doldurup yumurta ve galeta ununa bulayın, 180°C yağda kızartın.",3,"GLUTEN,SUT,YUMURTA",misafir-sofrasi,Hamuru sıcakken yoğurun; soğursa şekil verirken çatlar.,Acı sos ve limon dilimiyle servis edin.,Coxinha,"A beloved Brazilian snack that wraps creamy shredded chicken in dough, then breads and fries it into a crisp teardrop shell.",,,0,0,Coxinha,"Ein beliebter Snack aus Brasilien, bei dem man cremiges Huhn in Teig einhuellt, paniert und tropfenfoermig knusprig ausbaeckt.",,,0,0
moqueca,Moqueca,"Bahia kıyılarında balık, Hindistan cevizi sütü ve biberler aynı tencerede yumuşak bir yahniye döner.",YEMEK,br,MEDIUM,25,25,50,4,390,Beyaz etli balık 700 gr | Hindistan cevizi sütü 400 ml | Domates 3 adet | Kırmızı biber 2 adet | Limon suyu 2 yemek kaşığı | Tuz 1 çay kaşığı,6,1. Balığı limon ve tuzla 15 dakika marine edin. || 2. Domates ve biberleri tencerede 10 dakika pişirin. || 3. Hindistan cevizi sütü ve balığı ekleyip 15 dakika pişirin.,3,DENIZ_URUNLERI,misafir-sofrasi,Balığı tencereye en son ekleyin; uzun pişerse parçalanır.,Beyaz pirinç ve kişnişle servis edin.,Moqueca,"A Brazilian coastal stew of fish, coconut milk, tomato, and pepper, simmered gently until the broth turns silky and fragrant.",,,0,0,Moqueca,"Ein brasilianischer Küsteneintopf aus Fisch, Kokosmilch, Tomate und Paprika, sanft gegart bis die Brühe seidig und duftend wird.",,,0,0
picanha,Picanha,"Brezilya churrasco sofralarının yağ kapaklı dana kesimi, iri tuzla sade biçimde ızgarada pişer.",YEMEK,br,MEDIUM,15,25,40,4,510,Picanha dana eti 1 kg | İri tuz 1 yemek kaşığı | Karabiber 1 çay kaşığı | Zeytinyağı 1 yemek kaşığı,4,1. Eti kalın dilimleyip iri tuz ve karabiberle ovun. || 2. Yağlı yüzeyi alta gelecek şekilde ızgarada 8 dakika mühürleyin. || 3. Dilimleri çevirip 12-15 dakika daha pişirin ve 5 dakika dinlendirin.,3,,yuksek-protein,Yağlı yüzeyi önce ateşe gösterin; eriyen yağ etin dışını kızartır.,"Farofa, yeşil salata ve köz biberle servis edin.",Picanha,"Brazil’s prized churrasco cut, grilled simply with coarse salt until the fat cap renders and the slices stay juicy.",,,0,0,Picanha,"Brasiliens geschätzter Churrasco-Zuschnitt, schlicht mit grobem Salz gegrillt, bis die Fettschicht schmilzt und die Scheiben saftig bleiben.",,,0,0
pastel-brezilya,Pastel,"Brezilya pazarlarının ince hamurlu pasteli, kıymalı içle yağda kabarıp gevrekleşir.",APERATIF,br,MEDIUM,35,15,50,6,360,Un 400 gr | Dana kıyma 350 gr | Soğan 1 adet | Domates 1 adet | Sıvı yağ 500 ml | Tuz 1 çay kaşığı,6,"1. Un, su ve tuzla sert hamur hazırlayıp 20 dakika dinlendirin. || 2. Kıyma, soğan ve domatesi 10 dakika kavurun. || 3. Hamuru doldurup kapatın ve kızgın yağda 4-5 dakika kızartın.",3,GLUTEN,misafir-sofrasi,Hamuru ince açın ve kenarları çatalla bastırın; kızartırken iç harç dışarı çıkmaz.,Sirke sosu ve taze domatesle servis edin.,Pastel,"A Brazilian market pastry of thin dough and minced meat filling, fried until blistered, crisp, and airy.",,,0,0,Pastel,"Ein brasilianisches Marktgebäck aus dünnem Teig mit Hackfleischfüllung, frittiert bis es Blasen wirft und knusprig wird.",,,0,0
quindim,Quindim,"Brezilya'nın parlak sarı tatlısı yumurta sarısı, Hindistan cevizi ve şekerle ipeksi bir kalıp alır.",TATLI,br,MEDIUM,20,35,55,8,250,Yumurta sarısı 10 adet | Şeker 250 gr | Hindistan cevizi rendesi 100 gr | Tereyağı 40 gr,4,"1. Yumurta sarısı, şeker ve Hindistan cevizi rendesini karıştırın. || 2. Yağlanmış kalıplara paylaştırın. || 3. Benmaride 180°C fırında 35 dakika pişirin.",3,"SUT,YUMURTA",misafir-sofrasi,Yumurta sarılarını süzgeçten geçirin; tatlıda pürüzsüz doku oluşur.,Soğuttuktan sonra kalıptan çıkarıp kahveyle servis edin.,Quindim,"Brazil’s glossy yellow coconut dessert, rich with egg yolk and sugar, baked until silky and softly set.",,,0,0,Quindim,"Brasiliens glänzendes gelbes Kokosdessert, reich an Eigelb und Zucker, gebacken bis es seidig und sanft gestockt ist.",,,0,0
farofa,Farofa,"Kavrulmuş manyok unu, tereyağı ve soğanla Brezilya tabaklarına çıtır bir eşlikçi olur.",SOS,br,EASY,10,12,22,6,180,Manyok unu 250 gr | Tereyağı 60 gr | Soğan 1 adet | Maydanoz 0.5 demet,4,1. Soğanı tereyağında 5 dakika kavurun. || 2. Manyok ununu ekleyip 7 dakika karıştırarak kavurun. || 3. Maydanozu ekleyip ocaktan alın.,3,SUT,"pratik,30-dakika-alti,vejetaryen",Manyok ununu orta ateşte kavurun; rengi altına dönünce aromasını verir.,Feijoada ve ızgara et yanında servis edin.,Farofa,"A Brazilian side dish that toasts cassava flour with butter, onion, and parsley into a sandy, crunchy topping for beans and grilled meat.",,,0,0,Farofa,"Eine brasilianische Beilage, bei der man Maniokmehl mit Butter, Zwiebel und Petersilie zu einer sandigen, knusprigen Streuung roestet.",,,0,0
lomo-saltado,Lomo Saltado,"Peru wok tavalarında dana eti, soya sosu, domates ve patates kızartmasıyla canlı bir tabak kurar.",YEMEK,pe,MEDIUM,25,20,45,4,530,Dana bonfile 600 gr | Patates 3 adet | Domates 3 adet | Kırmızı soğan 1 adet | Soya sosu 3 yemek kaşığı,5,"1. Patatesleri kızartıp kenara alın. || 2. Dana etini yüksek ateşte 6 dakika soteleyin. || 3. Soğan, domates, soya sosu ve patatesi ekleyip 4 dakika çevirin.",3,SOYA,yuksek-protein,Eti yüksek ateşte kısa pişirin; domates eklendiğinde diri kalması gerekir.,Beyaz pirinç ve kızarmış patatesle servis edin.,Lomo Saltado,"A Peruvian wok dish of beef, soy, tomato, onion, and fries, tossed fast so the plate lands smoky, juicy, and boldly savory.",,,0,0,Lomo Saltado,"Ein peruanisches Wokgericht aus Rindfleisch, Soja, Tomate, Zwiebel und Pommes, schnell geschwenkt, damit es saftig und rauchig serviert wird.",,,0,0
