slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
portakal-pekmez-soda-antalya-usulu,Portakal Pekmez Soda,"Antalya usulü portakal pekmez soda, portakal suyu ve az pekmezi soda ile buluşturarak tatlı-ekşi dengeli bir yaz içeceği oluşturur.",ICECEK,tr,EASY,5,0,5,4,38,Portakal suyu 1 su bardağı | Soda 3 su bardağı | Pekmez 1 yemek kaşığı | Buz 1 su bardağı,4,1. Pekmezi portakal suyunda açın. || 2. Bardakları buzla doldurun. || 3. Sodayla tamamlayın.,3,,"alkolsuz,30-dakika-alti,yaz-tarifi",Pekmezi çok az kullanmak sodayı ağırlaştırmadan renk ve gövde verir.,Üzerine bir dilim taze zencefil ve küçük bir yaprak fesleğen ekleyip aromayı canlandırın.,Orange Molasses Soda,"This Antalya-style drink mixes orange juice, a touch of molasses, and soda into a bright cooler.",Using only a little molasses adds color and body without making the soda feel heavy.,Serve cold.,1,1,Orangen-Melasse-Soda,"Dieses Getränk nach Art aus Antalya mischt Orangensaft, etwas Melasse und Soda zu einem hellen Cooler.","Wenig Melasse gibt Farbe und Tiefe, ohne das Getränk schwer wirken zu lassen.",Kalt servieren.,1,1
firin-kabakli-bulgur-pilavi-burdur-usulu,Fırın Kabaklı Bulgur Pilavı,"Burdur usulü fırın kabaklı bulgur pilavı, bulguru fırınlanmış kabak ve soğanla buluşturarak hafif tatlı, taneli ve sade bir ana yemek yapar.",YEMEK,tr,EASY,12,20,32,4,214,Pilavlık bulgur 1.5 su bardağı | Kabak 3 adet | Soğan 1 adet | Su 3 su bardağı | Zeytinyağı 2 yemek kaşığı,5,1. Kabağı 12 dakika fırınlayın. || 2. Soğan ve bulguru çevirin. || 3. Kabakla birlikte 12 dakika pişirin.,3,GLUTEN,"vegan,tek-tencere",Kabağı 12 dakika fırınlamak pilavda daha yoğun bir tat bırakır.,Derin kaseye boşaltıp küçük bir kase yoğurt ve maydanoz dalıyla sunun.,Bulgur Pilaf with Roasted Zucchini,This Burdur-style pilaf combines bulgur with roasted zucchini for a simple grain main.,Roasting the zucchini first gives the pilaf a deeper flavor than cooking everything straight in the pot.,Serve warm.,1,1,Bulgurpilaw mit Ofenzucchini,Dieser Pilaw nach Art aus Burdur verbindet Bulgur mit Ofenzucchini zu einem schlichten Körnerhauptgericht.,Vorgebackene Zucchini bringen deutlich mehr Röstaroma in den Bulgurpilaw.,Warm servieren.,1,1
tarhanali-nohut-corbasi-kahramanmaras-usulu,Tarhanalı Nohut Çorbası,"Kahramanmaraş usulü tarhanalı nohut çorbası, yoğurtlu tarhanayı nohut ve nane ile buluşturarak ekşi, yoğun ve kışlık bir çorba hazırlar.",CORBA,tr,EASY,10,20,30,4,182,Tarhana 4 yemek kaşığı | Haşlanmış nohut 1 su bardağı | Su 5 su bardağı | Nane 0.5 çay kaşığı | Tereyağı 1 yemek kaşığı,5,1. Tarhanayı suyla açın. || 2. Nohutla birlikte kaynatın. || 3. Naneli yağı üstüne gezdirin.,3,"GLUTEN,SUT","tek-tencere,kis-tarifi",Tarhanayı soğuk suda açmak çorbada pürüzsüz bir kıvam verir.,"Yanına limon dilimi ve közlenmiş biber, üstünde bir fiske pul biberle sıcak tabakta verin.",Tarhana Soup with Chickpeas,This Kahramanmaras-style soup cooks tarhana with chickpeas into a tangy winter bowl.,Stirring tarhana into cold water first keeps the soup smooth and free of lumps.,Serve hot.,1,1,Tarhana-Suppe mit Kichererbsen,Diese Suppe nach Art aus Kahramanmaras kocht Tarhana mit Kichererbsen zu einer säuerlichen Winterschale.,In kaltem Wasser angerührte Tarhana ergibt eine deutlich glattere Suppe ohne Klümpchen.,Heiß servieren.,1,1
patatesli-taze-fasulye-tava-osmaniye-usulu,Patatesli Taze Fasulye Tava,"Osmaniye usulü patatesli taze fasulye tava, fasulyeyi patates ve domatesle buluşturarak yumuşak, sulu ve günlük sofraya uygun bir sebze yemeği kurar.",YEMEK,tr,EASY,12,22,34,4,174,Taze fasulye 500 gr | Patates 2 adet | Domates 2 adet | Zeytinyağı 2 yemek kaşığı,4,1. Sebzeleri doğrayın. || 2. Tencereye alın. || 3. 22 dakika pişirin.,3,,"vegan,tek-tencere",Patatesi orta kalınlıkta doğramak fasulyeyle aynı sürede pişmesini sağlar.,Yanına bulgur pilavı ve turşu koyarak derin kasede verin; üzerine pul biber gezdirin.,Green Bean Pan with Potatoes,This Osmaniye-style vegetable dish cooks green beans with potatoes and tomato into a soft main.,Medium-thick potato slices finish in step with the beans instead of turning mushy too early.,Serve warm.,1,1,Grüne-Bohnen-Pfanne mit Kartoffeln,Dieses Gemüsegericht nach Art aus Osmaniye gart grüne Bohnen mit Kartoffeln und Tomate zu einem weichen Hauptgericht.,"Mitteldicke Kartoffelscheiben werden zusammen mit den Bohnen gar, ohne vorzeitig zu zerfallen.",Warm servieren.,1,1
tahinli-muzlu-gozleme-alanya-usulu,Tahinli Muzlu Gözleme,"Alanya usulü tahinli muzlu gözleme, ince hamuru tahin ve muzla buluşturarak hafif tatlı, sıcak ve sahil kahvaltılarına uygun bir hamur işi yapar.",KAHVALTI,tr,EASY,12,8,20,3,258,Yufka 3 adet | Tahin 3 yemek kaşığı | Muz 2 adet,3,1. Muzu ince dilimleyin. || 2. Yufkaya tahin sürüp muz yerleştirin. || 3. Gözlemeyi 6 dakika pişirin.,3,"GLUTEN,SUSAM","vejetaryen,30-dakika-alti",Muzu ince dilimlemek gözleme içinde daha dengeli yayılmasını sağlar.,"Tabakta yumurta, peynir, bal-kaymak üçlüsü ve bir bardak sıcak sahlep eşlik ettiğinde tamamlanır.",Gozleme with Tahini and Banana,This Alanya-style flatbread fills thin dough with tahini and banana for a warm sweet bite.,Thin banana slices spread more evenly and keep the gozleme from bulging in one spot.,Serve warm.,1,1,Gözleme mit Tahin und Banane,Dieses Fladengebäck nach Art aus Alanya füllt dünnen Teig mit Tahin und Banane zu einem warmen süßen Bissen.,Dünne Bananenscheiben verteilen sich besser und lassen das Gözleme gleichmäßiger garen.,Warm servieren.,1,1
susamli-koz-biber-ezme-adana-usulu,Susamlı Köz Biber Ezme,"Adana usulü susamlı köz biber ezme, köz biberi susam ve sarımsakla buluşturarak yoğun, hafif isli ve sofrayı açan bir meze çıkarır.",APERATIF,tr,EASY,10,0,10,4,128,Köz biber 4 adet | Susam 2 yemek kaşığı | Sarımsak 1 diş | Zeytinyağı 1 yemek kaşığı,4,1. Biberleri ince doğrayın. || 2. Susamı kısa süre kavurun. || 3. Tüm malzemeyi ezin ve servis edin.,3,SUSAM,"vegan,30-dakika-alti",Susamı 2 dakika kuru tavada çevirmek ezmede daha canlı bir aroma verir.,"Oda sıcaklığında servis edin, tadını öne çıkarır; yanına kıtır ekmek veya lavaş dilimleri koyun.",Roasted Pepper Mash with Sesame,This Adana-style meze blends roasted peppers with sesame into a smoky spread.,A quick dry toast wakes up the sesame and gives the ezme a much livelier aroma.,Serve cold.,1,1,Geröstete Paprika-Ezme mit Sesam,Diese Meze nach Art aus Adana püriert geröstete Paprika mit Sesam zu einem rauchigen Aufstrich.,Kurz trocken gerösteter Sesam macht das Ezme deutlich duftiger und nussiger.,Kalt servieren.,1,1
visneli-syrniki-rus-usulu,Vişneli Syrniki,"Vişneli syrniki, lor benzeri peyniri vişne sosu ile buluşturarak dışı hafif kızaran, içi yumuşak bir Rus usulü kahvaltı yapar.",KAHVALTI,ru,EASY,12,10,22,3,248,Lor peyniri 250 gr | Yumurta 1 adet | Un 3 yemek kaşığı | Vişne sosu 0.5 su bardağı,4,1. Hamuru hazırlayın. || 2. Küçük parçalar şekillendirin. || 3. Syrnikileri 8 dakika pişirin.,3,"GLUTEN,SUT,YUMURTA","vejetaryen,30-dakika-alti",Hamuru kısa dinlendirmek syrniki köftelerinin tavada daha iyi şekil tutmasını sağlar.,"Kişi başı küçük tava, yanında taze maydanoz ve dilimlenmiş tereyağıyla geleneksel kahvaltı kurgula.",Syrniki with Cherry Sauce,This Russian-style breakfast fries soft cheese pancakes and tops them with cherry sauce.,Letting the dough rest briefly helps the Syrniki hold their shape once they hit the pan.,Serve warm.,1,1,Syrniki mit Kirschsauce,Dieses Frühstück nach russischer Art brät weiche Käsepfannkuchen und serviert sie mit Kirschsauce.,"Ein kurzer Ruhepunkt gibt dem Teig mehr Halt, damit die Syrniki in der Pfanne schöner bleiben.",Warm servieren.,1,1
mantarli-arpa-corbasi-rus-usulu,Mantarlı Arpa Çorbası,"Mantarlı arpa çorbası, arpayı mantar ve soğanla buluşturarak sakin, doyurucu ve kışlık bir Rus usulü çorba kurar.",CORBA,ru,EASY,10,24,34,4,176,Arpa 0.75 su bardağı | Mantar 250 gr | Soğan 1 adet | Su 5 su bardağı,4,1. Soğanı ve mantarı çevirin. || 2. Arpa ve suyu ekleyin. || 3. Çorbayı 18 dakika pişirin.,3,GLUTEN,"vejetaryen,tek-tencere,kis-tarifi",Arpayı önceden 20 dakika suda bekletmek tencerede daha eşit pişme sağlar.,Üzerine rendelenmiş eski kaşar ve ince doğranmış taze nane yerleştirerek sunum kurun.,Mushroom Barley Soup,This Russian-style soup simmers barley with mushrooms into a calm hearty bowl.,Soaking the barley ahead of time helps the grains cook more evenly in the soup.,Serve hot.,1,1,Pilz-Gerstensuppe,Diese Suppe nach russischer Art kocht Gerste mit Pilzen zu einer ruhigen herzhaften Schale.,Eingeweichte Gerste gart in der Suppe gleichmäßiger und bleibt dabei angenehm kernig.,Heiß servieren.,1,1
stroganoff-dana-kasesi-rus-usulu,Stroganoff Dana Kasesi,"Stroganoff dana kasesi, dana etini mantar ve krema ile buluşturarak zengin, yumuşak ve rahatlatıcı bir Rus usulü ana yemek yapar.",YEMEK,ru,MEDIUM,14,18,32,4,318,Dana jülyen 500 gr | Mantar 250 gr | Krema 1 su bardağı | Soğan 1 adet | Tereyağı 1 yemek kaşığı,5,1. Eti 6 dakika mühürleyin. || 2. Mantar ve soğanı ekleyin. || 3. Krema ile 6 dakika daha pişirin.,3,SUT,"yuksek-protein,tek-tencere",Kremayı ateşin son bölümünde eklemek sosun kesilmesini önler.,Üzerine taze soğan halkaları ve ince kıyılmış maydanozla renk katarak tabağı tamamlayın.,Beef Stroganoff Bowl,"This Russian-style main combines beef, mushrooms, and cream into a rich comforting bowl.",Adding the cream toward the end keeps the sauce smooth instead of split or greasy.,Serve hot.,1,1,Rind-Stroganoff-Schale,"Dieses Hauptgericht nach russischer Art verbindet Rind, Pilze und Sahne zu einer reichen tröstlichen Schale.",Erst am Ende zugegebene Sahne hält die Sauce glatt und verhindert ein Ausflocken.,Heiß servieren.,1,1
bal-katli-medovik-kup-rus-usulu,Bal Katlı Medovik Kup,"Bal katlı medovik kup, bal aromalı kek parçalarını krema ile buluşturarak yumuşak, yoğun ve küçük porsiyonluk bir tatlı kurar.",TATLI,ru,EASY,12,0,12,4,268,Bal aromalı kek küpü 2 su bardağı | Krema 1 su bardağı | Bal 2 yemek kaşığı,3,1. Kup tabanına kek yerleştirin. || 2. Kremayı katmanlayın. || 3. Balla servis edin.,3,"GLUTEN,SUT,YUMURTA","misafir-sofrasi,vejetaryen,30-dakika-alti",Kek parçalarını küçük kesmek kup içinde daha dengeli katman oluşturur.,"Buzdolabında bekletmiş tabakta tek porsiyon olarak, yanına demli ıhlamur fincanıyla verin.",Honey Layer Medovik Cups,This Russian-style dessert layers honey cake pieces with cream into a rich jar sweet.,Small cake cubes build neater Medovik layers and keep every spoonful balanced.,Serve cold.,1,1,Medovik-Becher mit Honigschichten,Dieses Dessert nach russischer Art schichtet Honigkuchenstücke mit Creme zu einer reichen Süßigkeit im Becher.,Kleine Kuchenwürfel ergeben im Medovik-Glas sauberere Schichten und ausgeglichenere Löffel.,Kalt servieren.,1,1
kizilcik-kvas-fizz-rus-usulu,Kızılcık Kvas Fizz,"Kızılcık kvas fizz, kvası kızılcık ve buzla buluşturarak hafif ekşi, serin ve fermente tatlı bir içecek oluşturur.",ICECEK,ru,EASY,6,0,6,4,36,Kvas 3 su bardağı | Kızılcık suyu 1 su bardağı | Buz 1 su bardağı,3,1. Bardakları buzla doldurun. || 2. Kızılcık suyunu pay edin. || 3. Kvasla tamamlayın.,3,GLUTEN,"alkolsuz,30-dakika-alti",Kvası en son eklemek içecekteki hafif köpüklü yapıyı korur.,"Tahta tepsiye buzlu bardağı, yanına limon dilimleri ve taze nane sapıyla sunum kurun.",Cranberry Kvas Fizz,This Russian-style drink mixes kvas with cranberry for a tart sparkling glass.,Adding the kvass last helps it keep the gentle fizz that makes the drink feel lively.,Serve cold.,1,1,Kwas-Fizz mit Preiselbeere,Dieses Getränk nach russischer Art mischt Kwas mit Preiselbeere zu einem säuerlichen sprudelnden Glas.,"Wenn der Kwas zuletzt hineinkommt, bleibt seine feine Kohlensäure deutlich besser erhalten.",Kalt servieren.,1,1
pan-con-tomate-yumurtali-tost-ispanyol-usulu,Pan Con Tomate Yumurtalı Tost,"Pan con tomate yumurtalı tost, kızarmış ekmeği domates ve yumuşak yumurtayla buluşturarak parlak, sade ve İspanyol usulü bir kahvaltı yapar.",KAHVALTI,es,EASY,8,6,14,2,238,Ekmek 4 dilim | Domates rendesi 1 su bardağı | Yumurta 2 adet | Zeytinyağı 1 yemek kaşığı,4,1. Ekmeği kızartın. || 2. Domatesi üzerine yayın. || 3. Yumurta ile servis edin.,3,"GLUTEN,YUMURTA","30-dakika-alti,vejetaryen",Ekmeği 3 dakika kızartmak domates suyuna karşı diri kalmasını sağlar.,"Sıcak servis edip yanına bal, kaymak ve tereyağlı simit dilimleri koyun.",Pan con Tomate Toast with Egg,This Spanish-style breakfast tops toast with tomato and soft eggs for a bright simple plate.,A firm 3-minute toast keeps the bread crisp even after the tomato goes on.,Serve warm.,1,1,Pan con Tomate mit Ei,Dieses Frühstück nach spanischer Art belegt Toast mit Tomate und weichen Eiern zu einem hellen schlichten Teller.,Kräftig geröstetes Brot bleibt trotz Tomatenauflage knusprig und weicht nicht sofort durch.,Warm servieren.,1,1
ajo-blanco-corbasi-ispanyol-usulu,Ajo Blanco Çorbası,"Ajo blanco çorbası, badem, ekmek ve sarımsağı buluşturarak serin, ipeksi ve İspanyol usulü beyaz bir çorba çıkarır.",CORBA,es,EASY,12,0,12,4,182,Badem 0.75 su bardağı | Ekmek içi 1 su bardağı | Sarımsak 1 diş | Su 3 su bardağı | Zeytinyağı 2 yemek kaşığı,5,1. Malzemeleri blendera alın. || 2. Pürüzsüz olana kadar çekin. || 3. Soğuk servis edin.,3,"GLUTEN,KUSUYEMIS","vejetaryen,30-dakika-alti",Bademi 15 dakika suda bekletmek çorbanın daha pürüzsüz çekilmesini sağlar.,Çorbayı derin kaseye boşaltıp üzerine eritilmiş tereyağında kavurulmuş nane dökün.,Ajo Blanco Soup,"This Spanish-style chilled soup blends almonds, bread, and garlic into a silky white bowl.",Soaking the almonds for 15 minutes helps the soup blend into a silkier Ajo blanco.,Serve cold.,1,1,Ajo-Blanco-Suppe,"Diese kalte Suppe nach spanischer Art mixt Mandeln, Brot und Knoblauch zu einer seidigen weißen Schale.",15 Minuten eingeweichte Mandeln machen das Ajo blanco spürbar feiner und cremiger.,Kalt servieren.,1,1
