slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
refried-beans,Refried Beans,YEMEK,baklagil-yemekleri,mx,3,3,few-steps,Haşlanmış barbunya fasulyesi 600 gr | Soğan 1 adet | Sıvı yağ 2 yemek kaşığı | Kimyon 0.5 tatlı kaşığı,1. Soğanı yağda 5 dakika çevirin. || 2. Fasulye ve kimyonu ekleyip ezerek 10 dakika pişirin. || 3. Kıvamı 60 ml haşlama suyuyla açıp sıcak servis edin.
torrijas,Torrijas,TATLI,tatlilar,es,3,3,few-steps,Bayat ekmek 8 dilim | Süt 2 su bardağı | Yumurta 2 adet | Şeker 4 yemek kaşığı | Tarçın 1 tatlı kaşığı,1. Sütü ılıtıp ekmek dilimlerini kısa süre içine batırın. || 2. Ekmekleri çırpılmış yumurtaya bulayıp tavada iki yüzünü kızartın. || 3. Şeker ve tarçın karışımına bulayıp servis edin.
loukoumades,Loukoumades,TATLI,tatlilar,gr,3,3,few-steps,Un 350 gr | Maya 7 gr | Süt 250 ml | Bal 150 gr | Tarçın 1 çay kaşığı,"1. Un, maya ve sütle akışkan hamur hazırlayıp 35 dakika mayalandırın. || 2. Kaşıkla parçalar alıp kızgın yağda pişirin. || 3. Bal ve tarçınla sıcak servis edin."
zerde-sakarya-usulu,Sakarya Zerde Tatlısı,TATLI,tatlilar,tr,3,3,few-steps,Pirinç 0.5 su bardağı | Toz şeker 1 su bardağı | Su 5 su bardağı | Zerdeçal 0.5 çay kaşığı,1. Pirinci yıkayıp suda haşlamaya başlayın. || 2. Şeker ve zerdeçalı ekleyip 15 dakika daha pişirin. || 3. Zerdeyi kaselere alıp soğutun.
dakos,Dakos,APERATIF,aperatifler,gr,3,3,few-steps,Arpa peksimeti 2 adet | Domates 2 adet | Feta peyniri 80 gr | Zeytinyağı 2 yemek kaşığı | Kekik 1 çay kaşığı,1. Domatesleri rendeleyip zeytinyağıyla karıştırın. || 2. Peksimetlerin üstüne domatesi yayıp 3 dakika bekletin. || 3. Feta ve kekik serpip servis edin.
rajma,Rajma,YEMEK,baklagil-yemekleri,in,3,3,few-steps,Haşlanmış barbunya 500 gr | Soğan 1 adet | Domates püresi 1.5 su bardağı | Garam masala 1 tatlı kaşığı | Zencefil 1 tatlı kaşığı,1. Soğanı yağda 5 dakika çevirip zencefil ve baharatı ekleyin. || 2. Domates püresini katıp 8 dakika pişirin. || 3. Barbunyayı ekleyip kısık ateşte 15 dakika kaynatın.
nikujaga,Nikujaga,YEMEK,et-yemekleri,jp,3,3,few-steps,Dana eti 400 gr | Patates 4 adet | Soğan 1 adet | Soya sosu 4 yemek kaşığı,1. Dana eti ve soğanı 5 dakika kavurun. || 2. Patates ve soya soslu suyu ekleyin. || 3. Kısık ateşte 30 dakika pişirin.
anzac-biskuvisi-avustralya-usulu,ANZAC Bisküvisi,TATLI,tatlilar,au,3,3,few-steps,Yulaf 1 su bardağı | Un 1 su bardağı | Hindistan cevizi 1 su bardağı | Tereyağı 100 gr | Bal 2 yemek kaşığı,1. Kuru malzemeleri karıştırın. || 2. Eritilmiş tereyağı ve balı ekleyip hamuru toparlayın. || 3. Hamurdan toplar yapıp 180°C fırında 15 dakika pişirin.
fattoush,Fattoush,SALATA,salatalar,me,4,3,few-steps,Pita ekmeği 2 adet | Marul 1 adet | Domates 3 adet | Salatalık 2 adet | Sumak 1 tatlı kaşığı | Limon suyu 3 yemek kaşığı | Zeytinyağı 3 yemek kaşığı,"1. Pita ekmeğini 180°C fırında 8 dakika kızartın. || 2. Sebzeleri doğrayıp geniş kaseye alın. || 3. Limon suyu, zeytinyağı ve sumakla karıştırın. || 4. Kızarmış pitayı ekleyip servis edin."
etli-nohut,Etli Nohut,YEMEK,baklagil-yemekleri,tr,5,3,no-time,Nohut (haşlanmış) 2 su bardağı | Kuşbaşı dana eti 300 gr | Soğan 1 adet | Domates salçası 1 yemek kaşığı | Tereyağı 2 yemek kaşığı | Tuz 1 çay kaşığı | Karabiber 0.5 çay kaşığı,"1. Eti tereyağında soteleyin, soğanı ekleyip birlikte kavurun. || 2. Salçayı ekleyin ve kokusu çıkana kadar 1-2 dakika çevirin. || 3. Haşlanmış nohudu ve sıcak suyu tencereye alın. || 4. Yemeği kısık ateşte 45-60 dakika pişirin. || 5. Tuz ve karabiberi ekleyip birkaç dakika daha tutun."
sosisli-milfoy-cubuklari,Sosisli Milföy Çubukları,ATISTIRMALIK,atistirmaliklar,tr,3,3,few-steps,Milföy hamuru 4 adet | Mini sosis 12 adet | Yumurta sarısı 1 adet | Susam 1 yemek kaşığı,1. Milföyleri şeritler halinde kesin ve sosislere sarın. || 2. Üzerine yumurta sarısı sürüp susam serpin. || 3. 200°C fırında 18 dakika pişirin.
queijadinha,Queijadinha,TATLI,tatlilar,br,3,3,few-steps,Hindistan cevizi 1.5 su bardağı | Yoğunlaştırılmış süt 1 kutu | Yumurta 2 adet | Rendelenmiş parmesan 2 yemek kaşığı,1. Tüm malzemeyi pürüzsüz olana kadar karıştırın. || 2. Karışımı muffin kalıplarına paylaştırın. || 3. 180°C fırında 25 dakika pişirin.
banh-mi,Banh Mi,APERATIF,aperatifler,vn,3,3,few-steps,Baget ekmek 4 adet | Dana antrikot 400 gr | Havuç 2 adet | Turp 1 adet | Mayonez 4 yemek kaşığı | Soya sosu 2 yemek kaşığı | Tuz 1 çay kaşığı | Sirke 2 yemek kaşığı | Şeker 1 tatlı kaşığı | Kişniş 0.5 demet,"1. Havuç ve turpu sirke, tuz ve şekerle 30 dakika dinlendirin. || 2. Dana etini soya sosuyla marine edip tavada 8 dakika pişirin. || 3. Bagetleri mayonez, et, salamura sebze ve kişnişle doldurun."
spanakopita,Spanakopita,YEMEK,hamur-isleri,gr,4,3,few-steps,Yufka 6 adet | Ispanak 700 gr | Feta peyniri 250 gr | Yumurta 2 adet | Zeytinyağı 0.5 su bardağı,"1. Ispanağı 8 dakika soteleyip suyunu süzün. || 2. Ispanak, feta ve yumurtayı karıştırın. || 3. Yufkaları yağlayarak tepsiye dizin ve harcı yayın. || 4. 180°C fırında 35-40 dakika pişirin."
babgulyas,Babgulyas,YEMEK,baklagil-yemekleri,hu,3,3,few-steps,Dana kuşbaşı 500 gr | Haşlanmış kuru fasulye 500 gr | Patates 2 adet | Tatlı paprika 2 tatlı kaşığı,"1. Eti tencerede 8 dakika mühürleyin. || 2. Paprika, fasulye ve patatesi ekleyip su ilave edin. || 3. Yemeği kısık ateşte 60 dakika pişirin."
ful-medames,Ful Medames,KAHVALTI,kahvaltiliklar,me,3,3,few-steps,Haşlanmış bakla 500 gr | Kimyon 1 tatlı kaşığı | Limon suyu 3 yemek kaşığı | Zeytinyağı 4 yemek kaşığı,1. Baklayı tencerede 20 dakika ısıtın. || 2. Baklayı ezip kimyon ve limonla karıştırın. || 3. Zeytinyağı gezdirip servis edin.
chermoula-tavuk,Chermoula Tavuk,YEMEK,tavuk-yemekleri,ma,5,3,no-time,Tavuk kalça 800 gr | Kişniş 0.5 demet | Sarımsak 3 diş | Limon 1 adet | Zeytinyağı 3 yemek kaşığı,"1. Kişniş, sarımsak, limon ve zeytinyağıyla chermoula marine hazırlayın. || 2. Tavuk kalçaları marineyle kaplayıp 20-30 dakika dinlendirin. || 3. Tavukları tepsiye aralıklı biçimde yerleştirin. || 4. Önceden 200°C ısıtılmış fırında 30-35 dakika pişirin. || 5. Yüzeyi kızarınca sıcak servis edin."
farofa,Farofa,SOS,soslar-dippler,br,3,3,few-steps,Manyok unu 250 gr | Tereyağı 60 gr | Soğan 1 adet | Maydanoz 0.5 demet,1. Soğanı tereyağında 5 dakika kavurun. || 2. Manyok ununu ekleyip 7 dakika karıştırarak kavurun. || 3. Maydanozu ekleyip ocaktan alın.
helle-tatlisi-tokat-usulu,Tokat Helle Tatlısı,TATLI,tatlilar,tr,3,3,few-steps,Un 0.75 su bardağı | Tereyağı 40 gr | Toz şeker 0.5 su bardağı | Su 1.5 su bardağı | Tarçın 0.5 çay kaşığı,1. Unu tereyağında 4 dakika kavurun. || 2. Şekerli suyu ekleyip karıştırarak koyulaştırın. || 3. Helleyi tabağa alıp tarçınla servis edin.
ojja-merguez,Ojja Merguez,KAHVALTI,kahvaltiliklar,ma,3,3,few-steps,Dana merguez sucuk 300 gr | Domates 4 adet | Yumurta 4 adet | Harissa 1 yemek kaşığı,1. Sucukları tavada 6 dakika pişirin. || 2. Domates ve harissayı ekleyip 10 dakika kaynatın. || 3. Yumurtaları kırıp 4 dakika pişirin.
esquites-con-queso,Esquites con Queso,ATISTIRMALIK,atistirmaliklar,mx,3,3,few-steps,Mısır taneleri 3 su bardağı | Tereyağı 1 yemek kaşığı | Meksika peyniri 0.5 su bardağı | Lime suyu 1 yemek kaşığı | Mayonez 2 yemek kaşığı,1. Mısırı tereyağında 8 dakika çevirerek kavurun. || 2. Mayonez ve lime suyunu karıştırın. || 3. Mısırı bardaklara alıp sos ve peynir ekleyin.
kaygana-durumu-artvin-usulu,Artvin Kaygana Dürümü,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 1 su bardağı | Yumurta 2 adet | Süt 1 su bardağı | Beyaz peynir 120 gr | Maydanoz 0.25 demet,"1. Un, yumurta ve sütü pürüzsüz olana kadar çırpın. || 2. Hamuru ince tabaka halinde tavada iki yüzlü pişirin. || 3. Peynir ve maydanoz koyup dürüm yaparak servis edin."
lomo-saltado,Lomo Saltado,YEMEK,et-yemekleri,pe,3,3,few-steps,Dana bonfile 600 gr | Patates 3 adet | Domates 3 adet | Kırmızı soğan 1 adet | Soya sosu 3 yemek kaşığı,"1. Patatesleri kızartıp kenara alın. || 2. Dana etini yüksek ateşte 6 dakika soteleyin. || 3. Soğan, domates, soya sosu ve patatesi ekleyip 4 dakika çevirin."
