slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
limonlu-kirmizi-mercimek-corbasi-orta-dogu-usulu,Limonlu Kırmızı Mercimek Çorbası,CORBA,corbalar,me,3,4,few-steps;short-step,Kırmızı mercimek 1 su bardağı | Soğan 1 adet | Kimyon 0.5 çay kaşığı | Limon suyu 2 yemek kaşığı | Su 5 su bardağı,1. Soğanı kısa süre çevirin. || 2. Mercimek ve suyu ekleyin. || 3. Çorbayı 16 dakika pişirip limonla bitirin.
erik-eksili-mercimek-koftesi-malatya-usulu,Erik Ekşili Mercimek Köftesi,APERATIF,aperatifler,tr,3,4,few-steps;short-step,İnce bulgur 1 su bardağı | Yeşil mercimek 0.75 su bardağı | Erik ekşisi 2 yemek kaşığı | Soğan 1 adet | Maydanoz 0.25 demet,1. Mercimeği 15 dakika haşlayın. || 2. Bulgur ve soğanla yoğurun. || 3. Erik ekşisi ve maydanozu ekleyip şekil verin.
turunclu-zeytin-salatasi-antalya-usulu,Turunçlü Zeytin Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Yeşil zeytin 1.5 su bardağı | Turunç suyu 2 yemek kaşığı | Maydanoz 0.25 demet | Zeytinyağı 1 tatlı kaşığı,1. Zeytinleri süzün. || 2. Diğer malzemelerle karıştırın. || 3. Salatayı servis edin.
orange-blossom-milk-pudding-fas-usulu,Portakal Çiçekli Sütlü Tatlı,TATLI,tatlilar,ma,3,4,few-steps;short-step,Süt 4 su bardağı | Mısır nişastası 4 yemek kaşığı | Şeker 0.5 su bardağı | Portakal çiçeği suyu 1 yemek kaşığı | Tarçın 0.5 çay kaşığı,"1. Süt, nişasta ve şekeri karıştırın. || 2. Muhallebiyi 8 dakika pişirin. || 3. Aromayı ekleyip kaselerde soğutun."
sevketibostanli-bulgur-pilavi-ayvalik-usulu,Şevketibostanlı Bulgur Pilavı,YEMEK,makarna-pilav,tr,3,4,few-steps;short-step,Pilavlık bulgur 1.5 su bardağı | Şevketibostan 200 gr | Domates 2 adet | Zeytinyağı 1 yemek kaşığı | Su 2.5 su bardağı,1. Şevketibostanı 5 dakika haşlayın. || 2. Bulgur ve domatesi ekleyin. || 3. Pilavı 15 dakika pişirin.
tahinli-susamli-corek-manisa-usulu,Tahinli Susamlı Çörek,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Un 2.5 su bardağı | Tahin 0.5 su bardağı | Susam 3 yemek kaşığı | Su 0.75 su bardağı | Zeytinyağı 2 yemek kaşığı,1. Hamuru yoğurup açın. || 2. Tahin ve susamı sürüp sarın. || 3. Çörekleri 16 dakika pişirin.
ayranli-yesil-bugday-asi-tunceli-usulu,Ayranlı Yeşil Buğday Aşı,CORBA,corbalar,tr,3,4,few-steps;short-step,Yeşil buğday 0.75 su bardağı | Ayran 2 su bardağı | Su 3 su bardağı | Nane 0.5 çay kaşığı,1. Buğdayı 14 dakika haşlayın. || 2. Ayranı yavaşça ekleyin. || 3. Nane ile 5 dakika pişirin.
hardal-soslu-tavuk-pie-ingiltere-usulu,Hardal Soslu Tavuk Pie,YEMEK,tavuk-yemekleri,gb,3,4,few-steps;short-step,Tavuk göğsü 500 gr | Pırasa 1 adet | Krema 0.75 su bardağı | Tane hardal 1 yemek kaşığı | Milföy hamuru 4 adet,1. İç harcı hazırlayın. || 2. Harcı kaba alıp hamurla kapatın. || 3. Pieyi 20 dakika pişirin.
gin-tonik,Gin Tonik,KOKTEYL,kokteyller,tr,3,4,few-steps;short-step,Gin 50 ml | Tonik suyu 150 ml | Buz 5 adet | Lime dilimi 1 adet,"1. Bardağa buz doldurun. || 2. Gin'i ekleyin, tonik suyu yavaşça gezdirin. || 3. Lime dilimi ile süsleyin."
pastirmali-kuru-domatesli-yumurta-kayseri-usulu,Pastırmalı Kuru Domatesli Yumurta,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Yumurta 3 adet | Pastırma 80 gr | Kuru domates 4 adet | Tereyağı 1 tatlı kaşığı,1. Kuru domatesi doğrayın. || 2. Pastırmayı 2 dakika çevirin. || 3. Yumurtaları kırıp 4 dakika pişirin.
dereotlu-patates-yumurta-tava-isvec-usulu,Dereotlu Patates Yumurta Tava,KAHVALTI,kahvaltiliklar,se,3,4,few-steps;short-step,Haşlanmış patates 2 adet | Yumurta 2 adet | Dereotu 0.25 demet | Tereyağı 1 tatlı kaşığı,1. Patatesi doğrayın. || 2. Tavada 4 dakika çevirin. || 3. Yumurta ile 4 dakika daha pişirin.
yesil-soganli-omlet-banh-mi-tost-vietnam-usulu,Yeşil Soğanlı Omlet Banh Mi Tost,KAHVALTI,kahvaltiliklar,vn,3,4,few-steps;short-step,Baget ekmek 1 adet | Yumurta 2 adet | Taze soğan 2 adet | Tereyağı 1 tatlı kaşığı,1. Omleti hazırlayın. || 2. Ekmeği kızartın. || 3. Omleti ekmekle birleştirip servis edin.
erikli-makowiec-kup-polonya-usulu,Erikli Makowiec Kup,TATLI,tatlilar,pl,3,4,few-steps;short-step,Haşhaşlı kek kırıntısı 1.5 su bardağı | Erik 1 su bardağı | Krema 1 su bardağı | Bal 1 yemek kaşığı,1. Kremayı hafifçe çırpın. || 2. Kup katmanlarını kurun. || 3. Tatlıyı soğuk servis edin.
arequipe-flan,Arequipe Flan,TATLI,tatlilar,tr,3,4,few-steps;short-step,Süt reçeli 300 gr | Süt 500 ml | Yumurta 5 adet | Şeker 120 gr,"1. Şekeri kalıpta karamel yapın. || 2. Süt reçeli, süt ve yumurtayı çırpıp kalıba dökün. || 3. Benmaride 45 dakika pişirin."
erikli-peynirli-krep-polonya-usulu,Erikli Peynirli Krep,YEMEK,hamur-isleri,pl,3,4,few-steps;short-step,Un 1 su bardağı | Süt 1 su bardağı | Yumurta 2 adet | Erik 6 adet | Lor peyniri 100 gr,1. Krep hamurunu hazırlayın. || 2. Krepleri pişirin. || 3. İçle doldurup servis edin.
baharatli-misir-bardak,Baharatlı Mısır Bardak,ATISTIRMALIK,atistirmaliklar,mx,3,4,few-steps;short-step,Mısır tanesi 500 gr | Tereyağı 1 yemek kaşığı | Lime suyu 1 yemek kaşığı | Toz kırmızı biber 0.5 tatlı kaşığı,1. Mısırı 5 dakika haşlayın. || 2. Tereyağı ve baharatlarla karıştırın. || 3. Bardaklara paylaştırıp lime suyu gezdirin.
erikli-rezene-salatasi-izmir-usulu,Erikli Rezene Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Rezene 2 adet | Yeşil erik 6 adet | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı | Limon suyu 1 tatlı kaşığı,1. Rezeneyi ince dilimleyin. || 2. Erik ve sosu ekleyin. || 3. Salatayı karıştırıp servis edin.
enginarli-kuskus-salatasi-izmir-usulu,Enginarlı Kuskus Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Kuskus 1 su bardağı | Enginar kalbi 4 adet | Limon suyu 2 yemek kaşığı | Dereotu 0.25 demet | Zeytinyağı 2 yemek kaşığı,1. Kuskusu 8 dakika haşlayın. || 2. Enginar ve otları doğrayın. || 3. Malzemeleri limonlu sosla karıştırın.
otlu-kelek-salatasi-van-usulu,Otlu Kelek Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Kelek 1 adet | Maydanoz 0.25 demet | Dereotu 0.25 demet | Limon suyu 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Keleği iri küpler halinde doğrayın. || 2. Otları ince kıyın. || 3. Malzemeleri limonlu sosla karıştırın.
limonlu-lorlu-irmik-keki-hatay-usulu,Limonlu Lorlu İrmik Keki,TATLI,tatlilar,tr,3,4,few-steps;short-step,Lor peyniri 200 gr | İrmik 1 su bardağı | Yumurta 2 adet | Şeker 0.75 su bardağı | Limon kabuğu 1 tatlı kaşığı,"1. Yumurta ve şekeri çırpın. || 2. Lor, irmik ve limon kabuğunu ekleyin. || 3. Keki 28 dakika pişirin."
surk-baharatli-labne-ezmesi-hatay-usulu,Sürk Baharatlı Labne Ezmesi,SOS,soslar-dippler,tr,3,4,few-steps;short-step,Labne 1.5 su bardağı | Sürk baharatı 2 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Ceviz içi 0.25 su bardağı,1. Labneyi karıştırma kabına alın. || 2. Sürk ve yağı ekleyin. || 3. Ezmenin üstüne ceviz serpip servis edin.
kirmizi-pancarli-kefir-kasesi-polonya-usulu,Kırmızı Pancarlı Kefir Kasesi,SALATA,salatalar,pl,3,4,few-steps;short-step,Pancar 3 adet | Kefir 2 su bardağı | Dereotu 0.25 demet | Salatalık 1 adet,1. Pancarı 12 dakika haşlayın. || 2. Küçük küpler halinde doğrayın. || 3. Kefir ve dereotuyla karıştırın.
sebzeli-tarhonya-pilavi-macaristan-usulu,Sebzeli Tarhonya Pilavı,YEMEK,makarna-pilav,hu,3,4,few-steps;short-step,Tarhonya 1.5 su bardağı | Biber 2 adet | Domates 2 adet | Zeytinyağı 1 yemek kaşığı | Su 2.5 su bardağı,1. Sebzeleri 5 dakika soteleyin. || 2. Tarhonyayı ekleyip çevirin. || 3. Suyunu verip 12 dakika pişirin.
lime-biberli-barramundi-tava-avustralya-usulu,Lime Biberli Barramundi Tava,YEMEK,et-yemekleri,au,3,4,few-steps;short-step,Barramundi fileto 600 gr | Biber 2 adet | Lime suyu 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Biberleri 4 dakika soteleyin. || 2. Balığı tavaya alın. || 3. Lime suyu ile 8 dakika pişirin.
anzak-biskuvili-kup-avustralya-usulu,Anzak Bisküvili Kup,TATLI,tatlilar,au,3,4,few-steps;short-step,Anzak bisküvisi 8 adet | Krema 1 su bardağı | Bal 2 yemek kaşığı | Hindistancevizi 0.25 su bardağı,1. Kremayı bal ile çırpın. || 2. Bisküvileri iri kırın. || 3. Kup içinde katmanlayıp servis edin.
wattleseed-espresso-martini-avustralya-usulu,Wattleseed Espresso Martini,KOKTEYL,kokteyller,au,3,4,few-steps;short-step,Espresso 0.5 su bardağı | Votka 0.5 su bardağı | Kahve likörü 0.25 su bardağı | Wattleseed 0.25 çay kaşığı | Buz 1 su bardağı,1. Shakeri buzla doldurun. || 2. Tüm sıvıları ekleyin. || 3. Güçlüce çalkalayıp servis edin.
ricottali-misir-boregi-avustralya-usulu,Ricottalı Mısır Böreği,KAHVALTI,hamur-isleri,au,3,4,few-steps;short-step,Milföy hamuru 4 adet | Mısır tanesi 2 su bardağı | Ricotta 200 gr | Yumurta 2 adet | Karabiber 0.25 çay kaşığı,1. İç harcı karıştırın. || 2. Hamuru kalıba yerleştirin. || 3. Böreği 24 dakika pişirin.
kefirli-soguk-okroshka-rus-usulu,Kefirli Soğuk Okroshka,CORBA,corbalar,ru,3,4,few-steps;short-step,Kefir 3 su bardağı | Patates 2 adet | Salatalık 1 adet | Dereotu 0.25 demet | Turp 4 adet,1. Patatesi 10 dakika haşlayın. || 2. Sebzeleri küçük doğrayın. || 3. Kefirle karıştırıp soğuk servis edin.
lucuma-kremali-kup-peru-usulu,Lucuma Kremalı Kup,TATLI,tatlilar,pe,3,4,few-steps;short-step,Lucuma püresi 1 su bardağı | Krema 1 su bardağı | Şeker 0.25 su bardağı | Vanilya 0.25 çay kaşığı,1. Kremayı hafifçe çırpın. || 2. Lucuma ve vanilyayı ekleyin. || 3. Kup içinde soğuk servis edin.
pancarli-dereotlu-salata-rus-usulu,Pancarlı Dereotlu Salata,SALATA,salatalar,ru,3,4,few-steps;short-step,Pancar 3 adet | Salatalık turşusu 2 adet | Dereotu 0.25 demet | Ayçiçek yağı 1 yemek kaşığı,1. Pancarı 12 dakika haşlayın. || 2. Turşu ve dereotunu doğrayın. || 3. Salatayı yağla karıştırın.
yesil-papayali-karides-salatasi-vietnam-usulu,Yeşil Papayalı Karides Salatası,SALATA,salatalar,vn,3,4,few-steps;short-step,Yeşil papaya 1 adet | Karides 250 gr | Lime suyu 2 yemek kaşığı | Nane 0.25 demet | Balık sosu 1 yemek kaşığı,1. Karidesi 4 dakika haşlayın. || 2. Papayayı jülyen doğrayın. || 3. Malzemeleri sosla karıştırın.
hashasli-yogurtlu-patates-eskisehir-usulu,Eskişehir Haşhaşlı Yoğurtlu Patates,SALATA,salatalar,tr,3,4,few-steps;short-step,Patates 4 adet | Yoğurt 1 su bardağı | Haşhaş 1 yemek kaşığı | Tuz 0.5 çay kaşığı,1. Patatesi 15 dakika haşlayın. || 2. Patatesi küp doğrayıp yoğurtla karıştırın. || 3. Haşhaş serpip servis edin.
portakalli-arroz-con-leche-ispanya-usulu,Portakallı Arroz con Leche,TATLI,tatlilar,es,3,4,few-steps;short-step,Pirinç 0.5 su bardağı | Süt 3 su bardağı | Şeker 0.5 su bardağı | Portakal kabuğu 1 tatlı kaşığı | Tarçın 0.5 çay kaşığı,1. Pirinci sütle 18 dakika pişirin. || 2. Şeker ve aromaları ekleyin. || 3. Tatlıyı soğutarak servis edin.
tinto-de-verano-punch-ispanya-usulu,Tinto de Verano Punch,KOKTEYL,kokteyller,es,3,4,few-steps;short-step,Kırmızı şarap 2 su bardağı | Soda 1 su bardağı | Portakal dilimi 4 adet | Buz 1 su bardağı,1. Sürahiye buz koyun. || 2. Şarap ve sodayı ekleyin. || 3. Portakalla birlikte servis edin.
narenciyeli-avokado-salatasi-kuba-usulu,Narenciyeli Avokado Salatası,SALATA,salatalar,cu,3,4,few-steps;short-step,Avokado 2 adet | Portakal 2 adet | Kişniş 0.25 demet | Lime suyu 1 yemek kaşığı,1. Portakalı dilimleyin. || 2. Avokadoyu iri doğrayın. || 3. Malzemeleri lime ile karıştırın.
yuca-sarimsak-dip-kuba-usulu,Yuca Sarımsak Dip,SOS,soslar-dippler,cu,3,4,few-steps;short-step,Yuca 500 gr | Sarımsak 3 diş | Lime suyu 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Yukayı 16 dakika haşlayın. || 2. Sarımsak ve lime ile ezin. || 3. Dipi servis kabına alın.
guava-kremali-tres-leches-kup-kuba-usulu,Guava Kremalı Tres Leches Kup,TATLI,tatlilar,cu,3,4,few-steps;short-step,Kek küpü 2 su bardağı | Süt 1 su bardağı | Krema 1 su bardağı | Guava püresi 0.75 su bardağı,1. Kek küplerini hafifçe sütleyin. || 2. Krema ve guavayı çırpın. || 3. Kup içinde katmanlayıp soğutun.
cornbread-kahvalti-kasesi-amerikan-usulu,Cornbread Kahvaltı Kasesi,KAHVALTI,kahvaltiliklar,us,3,4,few-steps;short-step,Cornbread 2 dilim | Yumurta 2 adet | Avokado 1 adet | Cheddar peyniri 60 gr,1. Cornbreadi ısıtın. || 2. Yumurtaları tavada pişirin. || 3. Kasede avokadoyla birleştirip servis edin.
fistikli-sut-receli-kup-kahramanmaras-usulu,Kahramanmaraş Fıstıklı Süt Reçeli Kup,TATLI,tatlilar,tr,3,4,few-steps;short-step,Süt reçeli 1 su bardağı | Labne 200 gr | Antep fıstığı 0.5 su bardağı | Bisküvi 8 adet,1. Labneyi süt reçeliyle çırpın. || 2. Bisküviyi ufalayıp kuplara paylaştırın. || 3. Kremayı ve fıstığı kat kat koyup soğutarak servis edin.
yesil-elma-cevizli-salata-amerikan-usulu,Yeşil Elma Cevizli Salata,SALATA,salatalar,us,3,4,few-steps;short-step,Marul 1 adet | Yeşil elma 2 adet | Ceviz 0.5 su bardağı | Limon suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Marulu iri doğrayın. || 2. Elma ve cevizi ekleyin. || 3. Salatayı sosla karıştırın.
portakalli-irmik-keki-yunan-usulu,Portakallı İrmik Keki,TATLI,tatlilar,gr,3,4,few-steps;short-step,İrmik 1 su bardağı | Yoğurt 1 su bardağı | Yumurta 2 adet | Şeker 0.75 su bardağı | Portakal kabuğu 1 tatlı kaşığı,1. Karışımı hazırlayın. || 2. Keki kalıba dökün. || 3. 26 dakika pişirin.
blueberry-cheesecake-jar-amerikan-usulu,Blueberry Cheesecake Jar,TATLI,tatlilar,us,3,4,few-steps;short-step,Bisküvi kırıntısı 1 su bardağı | Krem peynir 200 gr | Yaban mersini 1 su bardağı | Şeker 0.25 su bardağı,1. Krem peynir ve şekeri çırpın. || 2. Kavanoz katlarını hazırlayın. || 3. Tatlıyı soğutarak servis edin.
pepecura-muhallebisi-trabzon-usulu,Pepeçura Muhallebisi,TATLI,tatlilar,tr,3,4,few-steps;short-step,Siyah üzüm suyu 2 su bardağı | Süt 2 su bardağı | Mısır nişastası 3 yemek kaşığı | Şeker 0.5 su bardağı,1. Nişastayı üzüm suyuyla açın. || 2. Süt ve şekeri ekleyip koyulaşana kadar pişirin. || 3. Kaselere pay edip soğutun.
hamsili-mantar-guveci-zonguldak-usulu,Hamsili Mantar Güveç,YEMEK,et-yemekleri,tr,3,4,few-steps;short-step,Hamsi fileto 250 gr | Kültür mantarı 400 gr | Sarımsak 3 diş | Zeytinyağı 2 yemek kaşığı | Karabiber 0.5 çay kaşığı,1. Mantar ve sarımsağı güvece alın. || 2. Hamsileri üzerine yerleştirin. || 3. Güveci 18 dakika pişirin.
findikli-elma-salatasi-sinop-usulu,Fındıklı Elma Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Elma 2 adet | Roka 1 demet | Fındık 0.5 su bardağı | Limon suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Rokayı iri doğrayın. || 2. Elma ve fındığı ekleyin. || 3. Salatayı sosla karıştırın.
sakizli-lorlu-gozleme-izmir-usulu,Sakızlı Lorlu Gözleme,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Yufka 3 adet | Lor peyniri 200 gr | Damla sakızı 1 çimdik | Maydanoz 0.25 demet | Zeytinyağı 1 yemek kaşığı,1. Lorlu iç harcı hazırlayın. || 2. Yufkaları doldurup kapatın. || 3. Gözlemeleri tavada 8 dakika pişirin.
incirli-kekikli-semizotu-salatasi-aydin-usulu,İncirli Kekikli Semizotu Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Semizotu 1 demet | Taze incir 4 adet | Taze kekik 1 tatlı kaşığı | Limon suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Semizotunu yıkayıp kurulayın. || 2. İncirleri dilimleyin. || 3. Salatayı sosla harmanlayın.
nohutlu-alaca-corba-gaziantep-usulu,Nohutlu Alaca Çorba,CORBA,corbalar,tr,3,4,few-steps;short-step,Haşlanmış nohut 1 su bardağı | Kırmızı mercimek 0.5 su bardağı | Dövme 0.5 su bardağı | Soğan 1 adet | Su 5 su bardağı,1. Soğanı tencerede 4 dakika çevirin. || 2. Bakliyat ve suyu ekleyin. || 3. Çorbayı 20 dakika pişirin.
patlicanli-yogurtlu-kofte-urfa-usulu,Patlıcanlı Yoğurtlu Köfte,YEMEK,et-yemekleri,tr,3,4,few-steps;short-step,Dana kıyma 450 gr | Patlıcan 2 adet | Yoğurt 1.5 su bardağı | Sarımsak 2 diş | Kimyon 0.5 çay kaşığı,1. Köfteleri yoğurup şekil verin. || 2. Patlıcanları közleyip ezin. || 3. Köfteleri 12 dakika pişirip yoğurtla servis edin.
pekmezli-cevizli-pestil-sarma-sanliurfa-usulu,Pekmezli Cevizli Pestil Sarma,TATLI,tatlilar,tr,3,4,few-steps;short-step,Pestil 8 adet | Ceviz 1 su bardağı | Pekmez 3 yemek kaşığı | Tarçın 0.5 çay kaşığı,1. Cevizi iri çekin. || 2. Pekmez ve tarçınla karıştırın. || 3. Pestilleri sarıp dilimleyin.
isotlu-tandir-boregi-sanliurfa-usulu,İsotlu Tandır Böreği,ATISTIRMALIK,hamur-isleri,tr,3,4,few-steps;short-step,Yufka 4 adet | Soğan 1 adet | İsot 1 tatlı kaşığı | Ayçiçek yağı 3 yemek kaşığı | Maydanoz 0.25 demet,1. İç harcı hazırlayıp soğutun. || 2. Yufkaları harçla katlayın. || 3. Böreği 22 dakika pişirin.
nar-eksili-kuru-patlican-ezmesi-mardin-usulu,Nar Ekşili Kuru Patlıcan Ezmesi,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Kuru patlıcan 8 adet | Sarımsak 2 diş | Nar ekşisi 1.5 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,1. Patlıcanları 8 dakika haşlayın. || 2. Malzemeleri birlikte ezin. || 3. Ezmenin üstünü zeytinyağıyla tamamlayın.
pastirmali-eriste-omleti-kayseri-usulu,Pastırmalı Erişte Omleti,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Erişte 1.5 su bardağı | Pastırma 80 gr | Yumurta 3 adet | Tereyağı 1 yemek kaşığı,1. Erişteyi 6 dakika haşlayın. || 2. Pastırmayı kısa süre çevirin. || 3. Yumurtayı ekleyip omleti pişirin.
toyga-asi-corbasi-yozgat-usulu,Toyga Aşı Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Yoğurt 1.5 su bardağı | Dövme 0.75 su bardağı | Haşlanmış nohut 1 su bardağı | Yumurta 1 adet | Nane 0.5 çay kaşığı,1. Dövmeyi yumuşayana kadar pişirin. || 2. Yoğurtlu terbiyeyi hazırlayın. || 3. Nohutla birleştirip 8 dakika daha pişirin.
etli-madimak-kavurmasi-sivas-usulu,Etli Madımak Kavurması,YEMEK,et-yemekleri,tr,3,4,few-steps;short-step,Kuşbaşı dana eti 450 gr | Madımak otu 300 gr | Soğan 1 adet | Domates salçası 1 yemek kaşığı | Su 1 su bardağı,1. Eti tencerede mühürleyin. || 2. Soğan ve salçayı ekleyin. || 3. Madımağı katıp 15 dakika pişirin.
yag-somunu-durum-konya-usulu,Yağ Somunu Dürüm,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Yağ somunu ekmeği 3 adet | Kaşar peyniri 120 gr | Domates 2 adet | Tereyağı 1 yemek kaşığı,1. Ekmeği ortadan açın. || 2. İç malzemeyi doldurun. || 3. Tavada 8 dakika ısıtın.
sumakli-casir-salatasi-bingol-usulu,Sumaklı Çaşır Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Çaşır otu 250 gr | Kuru soğan 1 adet | Sumak 1 tatlı kaşığı | Zeytinyağı 1 yemek kaşığı,1. Çaşırı 6 dakika haşlayın. || 2. Soğanı ince doğrayın. || 3. Tüm malzemeyi karıştırın.
dut-pekmezli-kesme-muhallebi-elazig-usulu,Dut Pekmezli Kesme Muhallebi,TATLI,tatlilar,tr,3,4,few-steps;short-step,Süt 3 su bardağı | Mısır nişastası 3 yemek kaşığı | Şeker 0.25 su bardağı | Dut pekmezi 3 yemek kaşığı,1. Muhallebiyi koyulaşana kadar pişirin. || 2. Pekmezi karıştırın. || 3. Kalıba döküp soğutun.
