slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
tahinli-piyaz-antalya-usulu,Tahinli Piyaz,salatalar,SALATA,tr,0,Haşlanmış kuru fasulye 3 su bardağı | Tahin 3 yemek kaşığı | Sarımsak 2 diş | Limon suyu 2 yemek kaşığı | Sirke 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Yumurta 2 adet | Maydanoz 0.25 demet,"1. Tahin, sarımsak, limon suyu, sirke ve zeytinyağını çırparak sosu hazırlayın. || 2. Haşlanmış kuru fasulyeyi sos ve maydanozla nazikçe karıştırın. || 3. Piyazı tabağa alıp yumurta dilimleriyle soğuk servis edin.",Tahinli sosu azar azar açmak kesilmeden parlak kalmasını sağlar.,Üzerine haşlanmış yumurta dilimleri koyarak soğuk servis edin.
tahinli-portakal-cilbiri-antalya-usulu,Antalya Tahinli Portakal Çılbırı,kahvaltiliklar,KAHVALTI,tr,0,Yumurta 4 adet | Tahin 2 yemek kaşığı | Portakal suyu 3 yemek kaşığı | Sarımsak 1 diş | Zeytinyağı 1 yemek kaşığı,"1. Tahin, portakal suyu ve sarımsağı karıştırın. || 2. Yumurtaları kaynar suda 3 dakika poşe edin. || 3. Sosu tabağa yayıp yumurtaları üzerine alarak servis edin.",Yumurtayı çok kaynatmamak akışkan sarının sosla birleşmesini sağlar.,"Taze ekmek, zeytin ve beyaz peynirle birlikte tabakta verin; yanına demli çay eşlik etsin."
tahinli-soganlama-kayseri-usulu,Kayseri Tahinli Soğanlama,kahvaltiliklar,KAHVALTI,tr,0,Kuru soğan 3 adet | Tahin 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı | Tuz 0.25 çay kaşığı,1. Soğanı ince doğrayın. || 2. Soğanı 10 dakika pişirin. || 3. Tahinle karıştırıp servis edin.,Soğanı sabırla pişirmek tatlı dengesini artırır.,"Taze ekmek, zeytin ve beyaz peynirle birlikte tabakta verin; yanına demli çay eşlik etsin."
tahinli-susamli-corek-manisa-usulu,Tahinli Susamlı Çörek,hamur-isleri,KAHVALTI,tr,0,Un 2.5 su bardağı | Tahin 0.5 su bardağı | Susam 3 yemek kaşığı | Su 0.75 su bardağı | Zeytinyağı 2 yemek kaşığı,1. Hamuru yoğurup açın. || 2. Tahin ve susamı sürüp sarın. || 3. Çörekleri 16 dakika pişirin.,Hamuru rulo yaptıktan sonra kısa dinlendirmek katların daha belirgin açılmasına yardım eder.,"Tabakta yumurta, peynir, bal-kaymak üçlüsü ve bir bardak sıcak sahlep eşlik ettiğinde tamamlanır."
tahinli-uzumlu-corek-ankara-usulu,Tahinli Üzümlü Çörek,hamur-isleri,KAHVALTI,tr,0,Un 2.5 su bardağı | Tahin 0.5 su bardağı | Kuru üzüm 0.5 su bardağı | Süt 0.75 su bardağı | Tereyağı 30 gr,1. Hamuru yoğurup dinlendirin. || 2. İçi sürüp hamuru sarın. || 3. Çöreği 20 dakika pişirin.,Üzümü az unlayarak hamura katmak çöreğin içinde dibe çökmesini azaltır.,"Kişi başı küçük tava, yanında taze maydanoz ve dilimlenmiş tereyağıyla geleneksel kahvaltı kurgula."
tahinli-yesil-mercimek-salatasi-konya-usulu,Konya Tahinli Yeşil Mercimek Salatası,salatalar,SALATA,tr,0,Yeşil mercimek 1 su bardağı | Tahin 2 yemek kaşığı | Limon suyu 1.5 yemek kaşığı | Maydanoz 0.5 demet | Su 4 su bardağı,1. Mercimeği yumuşayana kadar haşlayın. || 2. Tahin ve limon suyunu az suyla açın. || 3. Mercimeği maydanozla karıştırıp soslayarak servis edin.,Tahin sosunu sulandırarak salatada daha eşit dağıtın.,Servis öncesi üzerine sumak ve ince kıyılmış soğan serpip ekşi-tuzlu tabaka oluşturun.
tahinli-yufka-coregi-ankara-usulu,Tahinli Yufka Çöreği,kahvaltiliklar,KAHVALTI,tr,0,Yufka 3 adet | Tahin 0.5 su bardağı | Tereyağı 30 gr | Şeker 2 yemek kaşığı,1. İç harcı hazırlayın. || 2. Yufkaları sarıp tepsiye yerleştirin. || 3. Çöreği 22 dakika pişirin.,Tahinli karışımı kenarlara taşırmadan sürmek katların ayrı kalmasını sağlar.,"Kişi başı küçük tava, yanında taze maydanoz ve dilimlenmiş tereyağıyla geleneksel kahvaltı kurgula."
tahinli-zahterli-yumurta-durumu-antalya-usulu,Tahinli Zahterli Yumurta Dürümü,kahvaltiliklar,KAHVALTI,tr,0,Lavaş 2 adet | Yumurta 2 adet | Tahin 2 yemek kaşığı | Zahter 1 tatlı kaşığı,1. Yumurtayı pişirin. || 2. Lavaşı ısıtın. || 3. Tahinle sarıp servis edin.,Tortillayı tavada 1 dakika ısıtmak dürümün sarılırken kırılmasını önler.,Ilık servis edin.
taktouka,Taktouka,salatalar,SALATA,ma,0,Kapya biber 4 adet | Domates 3 adet | Sarımsak 2 diş | Zeytinyağı 2 yemek kaşığı | Kimyon 0.5 tatlı kaşığı | Tuz 0.5 çay kaşığı,"1. Biberleri közleyip kabuklarını soyun ve doğrayın. || 2. Domates, sarımsak, kimyon ve tuzu tavada 10 dakika pişirin. || 3. Biberleri ekleyip 5 dakika daha çevirin ve zeytinyağıyla servis edin.",Biberlerin kabuğunu tamamen ayırmak salatanın dokusunu daha temiz bırakır.,Zeytinyağı parlakken ılık servis edin.
talas-boregi,Talaş Böreği,hamur-isleri,YEMEK,tr,0,Milföy hamuru 10 adet | Tavuk göğsü 400 gr | Bezelye 0.5 su bardağı | Havuç 1 adet | Mantar 150 gr | Yumurta sarısı 1 adet,1. Tavuk ve sebzeleri 15 dakika soteleyip soğutun. || 2. Milföylere harç koyup kare paketler halinde kapatın. || 3. Üzerine yumurta sarısı sürüp 190°C fırında 25-30 dakika pişirin.,Harcı tamamen soğutun; sıcak harç milföy katlarını eritir.,Ayran ve mevsim salatasıyla servis edin.
tallarin-verdes-peru-usulu,Tallarines Verdes,makarna-pilav,YEMEK,pe,0,Spagetti 400 gr | Fesleğen 1 demet | Süt 0.75 su bardağı | Peynir 80 gr | Zeytinyağı 1 yemek kaşığı,"1. Makarnayı haşlayın. || 2. Fesleğen, süt, peynir ve yağı çekin. || 3. Sosu makarnayla karıştırıp servis edin.",Sosu makarnaya sıcak ama koyu halde eklemek iyi sonuç verir.,Yanına sarımsaklı kıtır ekmek ve soğuk beyaz şarap eşliğinde akşam tabağı kurun.
tamago-sando-japon-kafe-usulu,Tamago Sando,kahvaltiliklar,KAHVALTI,jp,0,Yumurta 4 adet | Süt ekmeği 6 dilim | Mayonez 2 yemek kaşığı | Tuz 0.25 çay kaşığı,1. Yumurtayı 8 dakika haşlayın. || 2. İçi hazırlayıp ekmeğe yayın. || 3. Sandviçleri kapatıp servis edin.,Yumurtayı tamamen ezmeyip fındık büyüklüğünde parçalar bırakmak daha iyi doku verir.,"Tabakta yumurta, peynir, bal-kaymak üçlüsü ve bir bardak sıcak sahlep eşlik ettiğinde tamamlanır."
tamal-en-cazuela,Tamal en Cazuela,makarna-pilav,YEMEK,cu,0,Taze mısır 5 adet | Dana kıyma 350 gr | Domates 3 adet | Yeşil biber 2 adet,"1. Mısırı rendeleyip kenara alın. || 2. Kıyma, domates ve biberi 12 dakika pişirin. || 3. Rendelenmiş mısırı ekleyip 30 dakika karıştırarak pişirin.","Tuzlamayı pişirmeden hemen önce yapın, erken tuz et suyunu dışarı çeker ve kavurmayı zorlaştırır.",Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
tamale,Tamale,hamur-isleri,YEMEK,mx,0,Masa harina 3 su bardağı | Tavuk suyu 2 su bardağı | Haşlanmış tavuk 2 su bardağı | Mısır yaprağı 16 adet | Sıvı yağ 0.5 su bardağı,"1. Mısır yapraklarını 30 dakika sıcak suda bekletin. || 2. Masa harina, tavuk suyu ve yağı yoğurun. || 3. Hamuru yaprağa yayın, tavuk ekleyip sarın. || 4. Tamale paketlerini 75 dakika buharda pişirin.",Mısır yapraklarını sıcak suda 30 dakika bekletin; sararken kırılmaz.,Salsa veya ekşi kremayla servis edin.
tandir-biberli-bulgur-kapama-batman-usulu,Batman Tandır Biberli Bulgur Kapama,et-yemekleri,YEMEK,tr,0,Kuşbaşı dana eti 350 gr | Pilavlık bulgur 1.5 su bardağı | Yeşil biber 4 adet | Domates rendesi 1 su bardağı | Tuz 1 çay kaşığı,1. Eti tencerede 6 dakika mühürleyin. || 2. Biber ve domatesi ekleyip 6 dakika pişirin. || 3. Bulgur ve 2.5 su bardağı sıcak su ekleyip yemeği 18 dakika pişirin.,Eti önce yüksek ateşte mühürlemek bulgurla pişerken liflerinin daha sulu kalmasına yardım eder.,Yanına yeşil salatayla sıcak servis edin.
tandir-boregi-kars-usulu,Tandır Böreği,hamur-isleri,YEMEK,tr,0,Yufka 4 adet | Beyaz peynir 250 gr | Süt 150 ml | Tereyağı 70 gr | Yumurta 1 adet,"1. Süt, eritilmiş tereyağı ve yumurtayı çırparak sos hazırlayın. || 2. Yufkaları soslayıp beyaz peynirle kat kat tepsiye yerleştirin. || 3. Böreği 200°C fırında 22 dakika pişirin. || 4. Tandır böreğini dinlendirip dilimleyerek servis edin.",Yufkaların arasına yağı eşit sürmek böreğin her katında benzer çıtırlık oluşturur.,Yanına ayranla sıcak servis edin.
tandir-ekmeginde-kavurmali-yumurta-van-usulu,Tandır Ekmeğinde Kavurmalı Yumurta,kahvaltiliklar,KAHVALTI,tr,0,Tandır ekmeği 4 dilim | Dana kavurma 200 gr | Yumurta 4 adet | Tereyağı 20 gr,1. Kavurmayı tavada 4 dakika ısıtın. || 2. Yumurtaları ekleyip pişirin. || 3. Ekmeğin üstünde servis edin.,Ekmeği son anda tavaya eklemek dışının hafif çıtır kalmasını sağlar.,"Sahan tabakta, yanına taze kıyılmış nane ve bir kase zeytinyağlı yoğurtla verin."
tandir-ekmekli-fasulye-ezmesi-bingol-usulu,Bingöl Tandır Ekmekli Fasulye Ezmesi,soslar-dippler,SOS,tr,0,Haşlanmış kuru fasulye 2 su bardağı | Tandır ekmeği 1 adet | Sarımsak 1 diş | Zeytinyağı 1 yemek kaşığı,"1. Fasulyeyi ısıtın. || 2. Ekmeği küçük parçalara ayırıp fasulyeye ekleyin. || 3. Sarımsak ve yağla ezin, servis edin.",Ekmeği azar azar eklemek kıvamı çok koyultmadan kontrol etmenizi sağlar.,Yanına bulgur pilavı ve turşu koyarak derin kasede verin; üzerine pul biber gezdirin.
tandir-otlu-gozleme-sirnak-usulu,Şırnak Tandır Otlu Gözleme,hamur-isleri,KAHVALTI,tr,0,Un 3 su bardağı | Su 1.25 su bardağı | Karışık ot 300 gr | Zeytinyağı 1 yemek kaşığı,1. Un ve suyla hamur yoğurup 10 dakika dinlendirin. || 2. Otları yağla karıştırıp açtığınız hamura yayın. || 3. Gözlemeyi tavada iki yüzünü toplam 8 dakika pişirin.,Otları kuru kullanmak hamurun içten ıslanıp yırtılmasını önler.,"Kişi başı küçük tava, yanında taze maydanoz ve dilimlenmiş tereyağıyla geleneksel kahvaltı kurgula."
tangyuan,Tangyuan,tatlilar,TATLI,cn,0,Yapışkan pirinç unu 1.5 su bardağı | Su 0.75 su bardağı | Siyah susam ezmesi 4 yemek kaşığı | Esmer şeker 3 yemek kaşığı,1. Pirinç unu ve suyla pürüzsüz bir hamur yoğurun. || 2. Parçalara ayırıp içine susam ezmesi koyarak kapatın. || 3. Kaynar suda yüzeye çıkana kadar 5-6 dakika haşlayın.,Hamuru avuçta çatlamayacak kadar yumuşak tutun; çok kuru olursa haşlanırken açılır.,Hafif zencefilli şurup içinde sıcak servis edin.
tantanmen,Tantanmen,makarna-pilav,YEMEK,jp,0,Ramen noodle 400 gr | Dana kıyma 350 gr | Tahin 4 yemek kaşığı | Soya sosu 3 yemek kaşığı,1. Kıymayı soya sosuyla 10 dakika kavurun. || 2. Tahinli çorba suyunu hazırlayın. || 3. Noodleı haşlayıp çorba ve kıymayla servis edin.,Tahinli suyu kaynatmadan ısıtın; fazla kaynama susam aromasını acılaştırır.,"Taze soğan, chili yağı ve haşlanmış yumurta ile servis edin."
tantuni,Tantuni,et-yemekleri,YEMEK,tr,0,Dana eti 600 gr | Lavaş 4 adet | Domates 2 adet | Soğan 1 adet | Sumak 1 tatlı kaşığı,1. Eti küçük doğrayıp 25 dakika haşlayın. || 2. Eti sacda baharatla 8 dakika çevirin. || 3. Lavaşı etin yağına değdirip doldurun.,Eti küçük doğrayıp önce haşlayın; sacda kısa sürede yumuşak kalır.,Limon ve acı biber turşusuyla servis edin.
tapioca-crepe,Tapioca Crepe,kahvaltiliklar,KAHVALTI,br,0,Tapyoka nişastası 300 gr | Su 120 ml | Beyaz peynir 200 gr | Domates 2 adet,1. Tapyokayı suyla nemlendirip elekten geçirin. || 2. Tavaya ince tabaka serip 2 dakika pişirin. || 3. Peynir ve domatesle katlayıp servis edin.,Tapyokayı tavaya ince eleyin; kalın tabaka lastik gibi olur.,Beyaz peynir ve domatesle sıcak servis edin.
taratorlu-kabak-corbasi-mersin-usulu,Taratorlu Kabak Çorbası,corbalar,CORBA,tr,0,Kabak 3 adet | Yoğurt 1 su bardağı | Ceviz 0.25 su bardağı | Sarımsak 1 diş | Su 4 su bardağı,1. Kabağı suda 10 dakika haşlayın. || 2. Taratoru hazırlayın. || 3. Çorbayı birleştirip 4 dakika ısıtın.,Taratoru servis öncesi eklemek çorbanın parlaklığını korur.,Yanına çıtır bruşetta ve sarımsaklı yoğurt sosu koyup kışlık tabak kurgulayın.
taratorlu-kabak-mucveri-mugla-usulu,Muğla Taratorlu Kabak Mücveri,aperatifler,APERATIF,tr,0,Kabak 3 adet | Un 4 yemek kaşığı | Yumurta 2 adet | Yoğurt 1 su bardağı | Ceviz 0.5 su bardağı,"1. Kabağı rendeleyip suyunu sıkın. || 2. Kabak, un ve yumurtayla harç yapıp parçalar halinde kızartın. || 3. Yoğurt ve cevizi ezip tarator hazırlayın, mücverlerin üstüne gezdirin.",Rendelenmiş kabağın suyunu iyice sıkmak mücverlerin yağda açılmasını önler.,Üzerine tarator gezdirerek ılık servis edin.
tarcinli-ananas-kup-peru-usulu,Tarçınlı Ananas Kup,tatlilar,TATLI,pe,0,Ananas 2 su bardağı | Yoğurt 1.5 su bardağı | Tarçın 0.5 çay kaşığı | Bal 1 yemek kaşığı,1. Ananası 4 dakika soteleyin. || 2. Yoğurtla kup hazırlayın. || 3. Tarçınla servis edin.,Ananası kısa sotelemek kup içinde suyunu daha dengeli bırakır.,Soğuk servis edin.
tarcinli-etli-erik-tavasi-mardin-usulu,Mardin Tarçınlı Etli Erik Tavası,et-yemekleri,YEMEK,tr,0,Kuzu kuşbaşı 500 gr | Kuru erik 10 adet | Soğan 1 adet | Tarçın 0.5 çay kaşığı | Su 1 su bardağı,1. Eti ve soğanı tavada 8 dakika mühürleyin. || 2. Su ekleyip eti 15 dakika pişirin. || 3. Erik ve tarçını katıp 7 dakika daha pişirin.,Eriği son bölüme bırakmak dağılmasını azaltır.,Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
tarcinli-quinoa-puding-peru-usulu,Peru Tarçınlı Quinoa Puding,tatlilar,TATLI,pe,0,Quinoa 1 su bardağı | Süt 3 su bardağı | Tarçın 1 çubuk | Toz şeker 0.5 su bardağı,"1. Quinoayı yıkayın. || 2. Süt, şeker ve tarçınla 20 dakika pişirin. || 3. Tarçını çıkarıp servis edin.",Quinoayı önceden yıkamak acımsı tadın azalmasına yardım eder.,Üstüne ince çekilmiş kakao ve iri kıyılmış Antep fıstığı gezdirip küçük porsiyon tabağında sunun.
tarcinli-sicak-elma,Tarçınlı Sıcak Elma,kahve-sicak-icecekler,ICECEK,tr,0,Elma suyu 600 ml | Tarçın 1 çubuk | Elma 1 adet,1. Elma suyunu tencereye alın. || 2. Tarçınla birlikte 8 dakika ısıtın. || 3. Fincanlara elma dilimleri koyup içeceği üzerine dökün.,Tarçını kısa tutmak elma tadını bulanıklaştırmaz.,Fincanlara ince elma dilimleri koyarak sıcak servis edin.
tarhana-corbasi-kahramanmaras-usulu,Tarhana Çorbası,corbalar,CORBA,tr,0,Toz tarhana 1 su bardağı | Su 1.2 lt | Tereyağı 25 gr | Pul biber 1 çay kaşığı | Tuz 0.5 çay kaşığı,1. Tarhanayı suyla çırparak açın. || 2. Karışımı tencereye alıp tuzla birlikte 15 dakika pişirin. || 3. Tereyağı ve pul biberi kızdırıp çorbanın üstüne gezdirin.,Tarhanayı soğuk suyla açmak topak kalmadan pişmesini kolaylaştırır.,Üzerine pul biberli tereyağı gezdirerek sıcak servis edin.
tarhanali-kofte-tava-usak-usulu,Tarhanalı Köfte Tava,et-yemekleri,YEMEK,tr,0,Dana kıyma 400 gr | Tarhana 3 yemek kaşığı | Soğan 1 adet | Su 2 su bardağı,1. Köfteleri yoğurup şekillendirin. || 2. Tavada 6 dakika çevirin. || 3. Tarhana sosuyla 10 dakika pişirin.,Tarhanayı sosta açarak eklemek topaklanmayı önler.,Sıcak servis edin.
tarhanali-mercimek-corbasi-usak-usulu,Uşak Tarhanalı Mercimek Çorbası,corbalar,CORBA,tr,0,Kırmızı mercimek 1 su bardağı | Tarhana 3 yemek kaşığı | Su 5 su bardağı | Domates salçası 1 tatlı kaşığı | Tereyağı 15 gr,1. Mercimeği suyla birlikte kaynatın. || 2. Tarhanayı az suyla açıp tencereye ekleyin. || 3. Çorbayı 20 dakika pişirip tereyağıyla tamamlayın.,Tarhanayı topaklanmaması için ayrı kapta açın.,Çorbayı derin kaseye boşaltıp üzerine eritilmiş tereyağında kavurulmuş nane dökün.
tarhanali-nohut-corbasi-kahramanmaras-usulu,Tarhanalı Nohut Çorbası,corbalar,CORBA,tr,0,Tarhana 4 yemek kaşığı | Haşlanmış nohut 1 su bardağı | Su 5 su bardağı | Nane 0.5 çay kaşığı | Tereyağı 1 yemek kaşığı,1. Tarhanayı suyla açın. || 2. Nohutla birlikte kaynatın. || 3. Naneli yağı üstüne gezdirin.,Tarhanayı soğuk suda açmak çorbada pürüzsüz bir kıvam verir.,"Yanına limon dilimi ve közlenmiş biber, üstünde bir fiske pul biberle sıcak tabakta verin."
tarhanali-yesil-mercimek-corbasi-ankara-usulu,Tarhanalı Yeşil Mercimek Çorbası,corbalar,CORBA,tr,0,Tarhana 0.75 su bardağı | Yeşil mercimek 0.75 su bardağı | Su 5 su bardağı | Nane 1 çay kaşığı,1. Mercimeği 12 dakika haşlayın. || 2. Tarhanayı suyla açın. || 3. Birleştirip 10 dakika pişirin.,Tarhanayı azar azar eklemek topaklanmayı önler.,"Yanına limon dilimi ve közlenmiş biber, üstünde bir fiske pul biberle sıcak tabakta verin."
tarka-dal,Tarka Dal,baklagil-yemekleri,YEMEK,in,0,Kırmızı mercimek 250 gr | Sarımsak 3 diş | Kimyon 1 tatlı kaşığı | Tereyağı yerine sıvı yağ 2 yemek kaşığı,1. Mercimeği suyla 25 dakika yumuşayana kadar pişirin. || 2. Sarımsak ve kimyonu yağda 1 dakika köpürtün. || 3. Kızgın tarka karışımını mercimeğin üstüne dökün.,Kızgın yağı mercimeğe son anda dökün; kimyonun kokusu buharla yükselir.,Naan veya sade pirinç yanında servis edin.
tarsus-sikmasi,Tarsus Sıkması,kahvaltiliklar,KAHVALTI,tr,0,Un 2.5 su bardağı | Su 1 su bardağı | Tuz 1 çay kaşığı | Beyaz peynir 180 gr | Maydanoz 0.25 demet | Tereyağı 30 gr,"1. Un, su ve tuzla hamur yoğurup bezelere ayırın. || 2. Bezeleri ince açıp sacda ya da tavada iki yüzünü pişirin. || 3. Peynir ve maydanozlu harcı yufkaya koyup sıkıca sarın, tereyağı sürerek servis edin.",Yufkayı tavadan alır almaz sarmak çatlamadan dürüm formu vermeyi kolaylaştırır.,Ayran ve domates-salatalıkla sıcak servis edin.
tarta-de-santiago-kup-ispanya-usulu,Tarta de Santiago Kup,tatlilar,TATLI,es,0,Badem unu 1.5 su bardağı | Yumurta 2 adet | Toz şeker 0.5 su bardağı | Limon kabuğu 1 tatlı kaşığı,1. Malzemeyi karıştırıp küçük kaplara paylaştırın. || 2. Kapları 180°C fırında 15 dakika pişirin. || 3. Kup tatlılarını ılık servis edin.,Badem karışımını fazla pişirmemek kup içinde yumuşak kalmasını sağlar.,"Altına bir kaşık vişne reçeli, yanına soğuk süt bardağı koyarak çocuklu sofralara hazırlayın."
tarta-de-santiago-minik-usulu,Tarta de Santiago,tatlilar,TATLI,es,0,Badem unu 2 su bardağı | Şeker 1 su bardağı | Yumurta 3 adet | Limon kabuğu 1 tatlı kaşığı,1. Hamuru hazırlayın. || 2. Hamuru kalıba dökün. || 3. Keki 22 dakika pişirin.,Hamuru çok kabartmamak bademli dokunun yoğun kalmasını sağlar.,Buzdolabından çıkarıp 10 dakika oda sıcaklığında bekletip yanına bir fincan Türk kahvesiyle sunun.
tartar-sos,Tartar Sos,soslar-dippler,SOS,fr,0,Mayonez 1 su bardağı | Kornişon turşu 4 adet | Kapari 1 yemek kaşığı | Dereotu 0.25 demet | Limon suyu 1 yemek kaşığı,"1. Kornişon, kapari ve dereotunu ince doğrayın. || 2. Mayonez ve limon suyuyla karıştırın. || 3. Sosu 10 dakika buzdolabında dinlendirin.",Turşu ve kapariyi ince doğrayın; sos kaşıktan akarken dengeli kalır.,Patates veya sandviç yanında servis edin.
tarte-tatin,Tarte Tatin,tatlilar,TATLI,fr,0,Elma 6 adet | Şeker 1 su bardağı | Tereyağı 80 gr | Milföy hamuru 1 adet | Yumurta 1 adet,1. Şeker ve tereyağını tavada 8 dakika karamelize edin. || 2. Elmaları karamelin üzerine dizip 10 dakika pişirin. || 3. Milföyü elmaların üzerine kapatın. || 4. 190°C fırında 25 dakika pişirin.,Tartı fırından çıktıktan 5 dakika sonra çevirin; karamel akışkan kalır.,Vanilyalı dondurmayla servis edin.
