slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
nohutlu-bulgur-kapama-ankara-usulu,Ankara Nohutlu Bulgur Kapama,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Pilavlık bulgur 1.5 su bardağı | Haşlanmış nohut 1 su bardağı | Kuru soğan 1 adet | Salça 1 tatlı kaşığı,1. Soğanı salçayla birlikte 3 dakika çevirin. || 2. Bulguru ekleyip 1 dakika daha kavurun. || 3. Nohut ve 2.5 su bardağı sıcak su ekleyip 18 dakika pişirin.
tutlu-yarma-corbasi-erzincan-usulu,Erzincan Tutlu Yarma Çorbası,CORBA,corbalar,tr,3,3,few-steps,Yarma 1 su bardağı | Kuru dut 0.5 su bardağı | Su 1.25 lt | Tuz 0.5 çay kaşığı,1. Yarmayı yıkayıp tencereye alın. || 2. 1.25 litre suyla 20 dakika pişirin. || 3. Kuru dutu ekleyip 4 dakika daha kaynatın.
tallarin-verdes-peru-usulu,Tallarines Verdes,YEMEK,makarna-pilav,pe,3,3,few-steps,Spagetti 400 gr | Fesleğen 1 demet | Süt 0.75 su bardağı | Peynir 80 gr | Zeytinyağı 1 yemek kaşığı,"1. Makarnayı haşlayın. || 2. Fesleğen, süt, peynir ve yağı çekin. || 3. Sosu makarnayla karıştırıp servis edin."
hashasli-cevizli-irmik-tatlisi-usak-usulu,Uşak Haşhaşlı Cevizli İrmik Tatlısı,TATLI,tatlilar,tr,3,3,few-steps,İrmik 1 su bardağı | Tereyağı 60 gr | Ceviz 0.5 su bardağı | Haşhaş 2 yemek kaşığı | Toz şeker 0.75 su bardağı,1. Tereyağında irmiği 8 dakika kavurun. || 2. Şeker ve 1.5 su bardağı sıcak su ekleyip karıştırın. || 3. Ceviz ve haşhaşı katıp tatlıyı toparlayarak servis edin.
kuru-domatesli-guvec-beypazari-usulu,Beypazarı Kuru Domatesli Güveç,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Haşlanmış nohut 2 su bardağı | Kuru domates 8 adet | Kabak 2 adet | Soğan 1 adet | Su 1.5 su bardağı,1. Soğanı ve kabağı tencerede 5 dakika çevirin. || 2. Nohut ve kuru domatesi ekleyin. || 3. Suyu katıp yemeği 20 dakika pişirin.
dugulu-bulgur-pilavi-nevsehir-usulu,Düğüülü Bulgur Pilavı,YEMEK,makarna-pilav,tr,3,3,few-steps,Düğü bulgur 1.5 su bardağı | Soğan 1 adet | Domates 2 adet | Zeytinyağı 1 yemek kaşığı | Su 2 su bardağı,1. Soğanı zeytinyağında 3 dakika çevirin. || 2. Bulgur ve domatesi ekleyin. || 3. Suyu katıp pilavı 15 dakika pişirin.
eksili-kabak-siyirmasi-mugla-bag-evi-usulu,Muğla Ekşili Kabak Sıyırması,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Kabak 4 adet | Sarımsak 2 diş | Limon suyu 1.5 yemek kaşığı | Zeytinyağı 1.5 yemek kaşığı | Dereotu 0.25 demet,1. Kabakları ince şeritler halinde doğrayın. || 2. Yağ ve sarımsakla 10 dakika pişirin. || 3. Limon suyu ve dereotunu ekleyip servis edin.
tarhanali-mercimek-corbasi-usak-usulu,Uşak Tarhanalı Mercimek Çorbası,CORBA,corbalar,tr,5,3,no-time,Kırmızı mercimek 1 su bardağı | Tarhana 3 yemek kaşığı | Su 5 su bardağı | Domates salçası 1 tatlı kaşığı | Tereyağı 15 gr,1. Mercimeği suyla birlikte yumuşayana kadar kaynatın. || 2. Tarhanayı az suyla açıp tencereye ekleyin. || 3. Domates salçasını da katıp çorbayı 15-20 dakika pişirin. || 4. Tereyağı ile tamamlayıp birkaç dakika daha ısıtın. || 5. Çorbayı sıcak olarak servis edin.
quinoa-lime-salatasi-peru-usulu,Peru Quinoa Lime Salatası,SALATA,salatalar,pe,3,3,few-steps,Quinoa 1 su bardağı | Misket limonu suyu 2 yemek kaşığı | Kişniş 0.25 demet | Salatalık 1 adet | Zeytinyağı 1 yemek kaşığı,1. Quinoayı 15 dakika haşlayıp soğutun. || 2. Salatalık ve kişnişi doğrayın. || 3. Tüm malzemeyi limon suyuyla karıştırıp servis edin.
soganlama-yozgat-usulu,Yozgat Soğanlama,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Kuru soğan 4 adet | Yumurta 3 adet | Tereyağı 30 gr | Tuz 0.75 çay kaşığı | Karabiber 0.25 çay kaşığı,"1. Soğanları yarım ay doğrayın. || 2. Tereyağında soğanları 12 dakika kısık ateşte yumuşatın. || 3. Tuz, karabiber ve yumurtaları ekleyip 4 dakika daha pişirin."
zurek-polonya-usulu,Żurek,CORBA,corbalar,pl,3,3,few-steps,Çavdar unu 0.5 su bardağı | Yoğurt 0.5 su bardağı | Yumurta 2 adet | Sarımsak 2 diş | Su 4 su bardağı | Tuz 0.75 çay kaşığı,1. Çavdar unu ve yoğurdu 0.5 su bardağı suyla açın. || 2. Karışımı sarımsak ve kalan suyla 20 dakika pişirin. || 3. Haşlanmış yumurtayla servis edin.
kekikli-taze-badem-salatasi-antalya-usulu,Antalya Kekikli Taze Badem Salatası,SALATA,salatalar,tr,3,3,few-steps,Taze badem 1 su bardağı | Taze kekik 1 yemek kaşığı | Limon suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı | Tuz 0.25 çay kaşığı,"1. Taze bademleri ince dilimleyin. || 2. Kekik, limon suyu, zeytinyağı ve tuzu çırpın. || 3. Bademleri sosla buluşturup servis edin."
unlu-tava-coregi-ankara-usulu,Ankara Unlu Tava Çöreği,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 2 su bardağı | Yoğurt 0.5 su bardağı | Yumurta 1 adet | Tereyağı 25 gr | Tuz 0.5 çay kaşığı,"1. Un, yoğurt, yumurta ve tuzla hamur hazırlayın. || 2. Hamuru dört bezeye ayırıp ince açın. || 3. Tereyağlı tavada çörekleri 8 dakika pişirin."
kavutlu-muzlu-kup-igdir-usulu,Iğdır Kavutlu Muzlu Kup,TATLI,tatlilar,tr,3,3,few-steps,Kavut 0.5 su bardağı | Süt 1.5 su bardağı | Muz 2 adet | Bal 1 yemek kaşığı | Tarçın 0.5 çay kaşığı,1. Kavutu kuru tavada 2 dakika çevirin. || 2. Süt ve balı ekleyip kısa süre koyulaştırın. || 3. Muz dilimleriyle kaselere paylaştırıp servis edin.
coronation-chicken-ingiliz-usulu,İngiliz Coronation Chicken,SALATA,salatalar,gb,3,3,few-steps,Haşlanmış tavuk 300 gr | Yoğurt 1 su bardağı | Köri 1 tatlı kaşığı | Badem 0.25 su bardağı | Limon suyu 1 tatlı kaşığı,"1. Tavuğu didikleyin. || 2. Yoğurt, köri ve limon suyunu çırpın. || 3. Tavuk ve bademle karıştırıp soğuk servis edin."
kelecos-van-usulu,Van Kelecoş,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Yeşil mercimek 1 su bardağı | Lavaş 3 adet | Yoğurt 1.5 su bardağı | Sarımsak 2 diş | Tereyağı 20 gr | Kuru nane 1 tatlı kaşığı | Tuz 0.75 çay kaşığı,"1. Mercimeği 20 dakika haşlayın. || 2. Yoğurdu sarımsak ve tuzla çırpın, lavaşı iri parçalayın. || 3. Lavaş, mercimek ve yoğurdu kat kat yerleştirip tereyağlı nane ile servis edin."
susamli-kabak-cicegi-tava-adana-usulu,Adana Susamlı Kabak Çiçeği Tava,APERATIF,aperatifler,tr,3,3,few-steps,Kabak çiçeği 12 adet | Un 0.75 su bardağı | Yumurta 1 adet | Susam 2 yemek kaşığı | Su 0.5 su bardağı | Sıvı yağ 0.5 su bardağı | Tuz 0.5 çay kaşığı,"1. Kabak çiçeklerini temizleyin. || 2. Un, yumurta, su ve tuzla hamur yapıp çiçekleri bulayın. || 3. Üzerine susam serpip toplam 6 dakika kızartın."
shepherds-pie-ingiliz-usulu,İngiliz Shepherd's Pie,YEMEK,et-yemekleri,gb,5,3,no-time,Kuzu kıyma 500 gr | Patates 5 adet | Süt 0.5 su bardağı | Tereyağı 30 gr | Kuru soğan 1 adet | Tuz 1 çay kaşığı,"1. Patatesleri iri doğrayıp tuzlu suda yumuşayana kadar 15 dakika haşlayın. || 2. Süzdüğünüz patatesleri süt ve tereyağıyla ezip pürüzsüz bir püre hazırlayın. || 3. Ayrı tavada doğranmış soğanı kavurun, kuzu kıymayı ekleyip suyunu çektirerek kızartın. || 4. Kıymalı harcı fırın kabına yayın, üzerine patates püresini spatulayla kapatın. || 5. Önceden 200°C ısıtılmış fırında üstü kızarana kadar 25-30 dakika pişirin."
cigerli-bulgur-pilavi-edirne-usulu,Edirne Ciğerli Bulgur Pilavı,YEMEK,makarna-pilav,tr,3,3,few-steps,Kuzu ciğeri 300 gr | Pilavlık bulgur 1.5 su bardağı | Tereyağı 25 gr | Kuru soğan 1 adet | Su 2.5 su bardağı,1. Soğanı tereyağında 4 dakika kavurun. || 2. Ciğeri ekleyip 5 dakika soteleyin. || 3. Bulgur ve suyu ekleyip pilavı 15 dakika pişirin.
kasha-grechnevaya-rus-usulu,Kasha Grechnevaya,YEMEK,makarna-pilav,ru,5,3,no-time,Karabuğday 1 su bardağı | Su 2 su bardağı | Tereyağı 20 gr | Tuz 0.5 çay kaşığı,"1. Karabuğdayı kuru tencerede 2 dakika çevirerek hafif kavurun. || 2. Suyu ve tuzu ekleyip kaynatın, sonra kapağı kapatın. || 3. Kısık ateşte su tamamen çekilene kadar 14-16 dakika pişirin. || 4. Tereyağını pilava karıştırıp tencerenin kapağını yeniden kapatın. || 5. Kasha'yı 10 dakika dinlendirip tane tane servis edin."
kluski-slaskie-polonya-usulu,Kluski Śląskie,YEMEK,makarna-pilav,pl,3,3,few-steps,Haşlanmış patates 4 adet | Patates nişastası 0.75 su bardağı | Yumurta 1 adet | Tuz 0.5 çay kaşığı,"1. Patatesleri ezin, nişasta, yumurta ve tuzla yoğurun. || 2. Hamurdan küçük toplar yapıp ortasını başparmakla bastırın. || 3. Kaynar suda 4 dakika haşlayın."
vinegret-herringli-rus-usulu,Herringli Vinegret Salatası,SALATA,salatalar,ru,3,3,few-steps,Pancar 2 adet | Patates 2 adet | Ringa fileto 150 gr | Salatalık turşusu 2 adet | Zeytinyağı 1 yemek kaşığı,1. Pancar ve patatesi haşlayıp küp doğrayın. || 2. Ringayı ve turşuyu doğrayın. || 3. Hepsini yağla karıştırıp servis edin.
kalops-isvec-usulu,Kalops,YEMEK,et-yemekleri,se,3,3,few-steps,Dana kuşbaşı 700 gr | Kuru soğan 2 adet | Et suyu 2 su bardağı | Karabiber 0.5 çay kaşığı | Tuz 1 çay kaşığı,1. Eti ve soğanı tencereye alın. || 2. Baharatları ve et suyunu ekleyin. || 3. Yahniyi 50 dakika pişirin.
dillstuvad-potatis-isvec-usulu,Dillstuvad Potatis,YEMEK,sebze-yemekleri,se,5,3,no-time,Patates 5 adet | Krema 1 su bardağı | Dereotu 0.25 demet | Tuz 0.5 çay kaşığı,"1. Patatesleri iri küpler halinde doğrayıp tuzlu suda 12-15 dakika haşlayın. || 2. Patatesleri süzün, dağılmaması için kenarda bekletin. || 3. Kremayı küçük tencerede 2 dakika ısıtın, tuzu ekleyin. || 4. İnce kıyılmış dereotunu kremaya katıp patatesle birleştirin. || 5. Yemeği 2 dakika daha ısıtıp sıcak servis edin."
zeytinli-keskek-aydin-bahce-usulu,Aydın Zeytinli Keşkek,YEMEK,makarna-pilav,tr,3,3,few-steps,Dövme buğday 1 su bardağı | Yeşil zeytin 0.75 su bardağı | Zeytinyağı 2 yemek kaşığı | Su 4 su bardağı | Tuz 0.5 çay kaşığı,1. Buğdayı suyla tencereye alın. || 2. Karışımı 35 dakika pişirip ezmeye başlayın. || 3. Zeytin ve zeytinyağını ekleyip 3 dakika daha pişirin.
rassolnik-rus-usulu,Rassolnik,CORBA,corbalar,ru,3,3,few-steps,Arpa 0.5 su bardağı | Salatalık turşusu 3 adet | Kuru soğan 1 adet | Su 4 su bardağı | Tuz 0.75 çay kaşığı,1. Arpayı yıkayıp tencereye alın. || 2. Soğan ve suyu ekleyip 20 dakika kaynatın. || 3. Doğranmış turşuyu katıp 8 dakika daha pişirin.
bo-la-lot-vietnam-usulu,Bo La Lot,YEMEK,et-yemekleri,vn,3,3,few-steps,Dana kıyma 400 gr | Asma yaprağı 16 adet | Sarımsak 2 diş | Lime suyu 1 tatlı kaşığı | Tuz 0.5 çay kaşığı,"1. Kıymayı sarımsak, lime suyu ve tuzla yoğurun. || 2. Yapraklara sarıp rulo yapın. || 3. Tavada toplam 8 dakika pişirin."
grechka-mantar-kofte-rus-usulu,Greçka Mantar Köftesi,ATISTIRMALIK,atistirmaliklar,ru,5,3,no-time,Karabuğday 1 su bardağı | Mantar 250 gr | Kuru soğan 1 adet | Zeytinyağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı,1. Karabuğdayı haşlayıp tamamen suyunu süzdürün. || 2. Mantarı ve soğanı soteleyip karabuğdayla birlikte ezin. || 3. Harca köfte şekli verip hafifçe bastırın. || 4. Köfteleri tavada her iki yüzü toplam 6-8 dakika pişirin. || 5. Köfteleri sıcak halde servis tabağına alın.
fasulyeli-misir-ekmegi-durumu-trabzon-yayla-usulu,Trabzon Fasulyeli Mısır Ekmeği Dürümü,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Mısır ekmeği 4 dilim | Haşlanmış kuru fasulye 2 su bardağı | Tereyağı 20 gr | Karabiber 0.5 çay kaşığı,1. Fasulyeyi tereyağı ve karabiberle 5 dakika ısıtın. || 2. Mısır ekmeklerini tavada hafifçe ısıtın. || 3. Fasulyeyi ekmeklere paylaştırıp dürüm yaparak servis edin.
fasolada-yunan-usulu,Fasolada,CORBA,corbalar,gr,3,3,few-steps,Haşlanmış kuru fasulye 2 su bardağı | Domates püresi 1 su bardağı | Havuç 1 adet | Zeytinyağı 2 yemek kaşığı | Su 3 su bardağı,"1. Havuç ve zeytinyağını tencerede 4 dakika çevirin. || 2. Fasulye, domates ve suyu ekleyin. || 3. Çorbayı 25 dakika pişirip servis edin."
cevizli-tirit-samsun-ocak-usulu,Samsun Cevizli Tirit,YEMEK,et-yemekleri,tr,3,3,few-steps,Bayat ekmek 4 dilim | Et suyu 2 su bardağı | Yoğurt 1 su bardağı | Ceviz 0.5 su bardağı | Tereyağı 20 gr,"1. Ekmeği servis tabağına yerleştirin. || 2. Et suyunu ısıtıp ekmeğin üstüne gezdirin. || 3. Yoğurt, ceviz ve eritilmiş tereyağıyla tamamlayıp servis edin."
tavuklu-kalle-kirklareli-usulu,Tavuklu Kalle,YEMEK,tavuk-yemekleri,tr,3,3,few-steps,Tavuk göğsü 500 gr | Lahana turşusu 250 gr | Pirinç 0.5 su bardağı | Kuru soğan 1 adet | Tereyağı 25 gr | Turşu suyu 0.5 su bardağı | Su 2.5 su bardağı | Karabiber 0.5 çay kaşığı,"1. Soğanı tereyağında 4 dakika çevirip kuşbaşı doğranmış tavuğu ekleyin. || 2. Turşu, pirinç, turşu suyu ve suyu tencereye alıp yemeği 25 dakika pişirin. || 3. Karabiber ekleyip 5 dakika dinlendirerek servis edin."
hashasli-yogurtlu-makarna-denizli-usulu,Denizli Haşhaşlı Yoğurtlu Makarna,YEMEK,makarna-pilav,tr,3,3,few-steps,Erişte 300 gr | Yoğurt 1 su bardağı | Haşhaş ezmesi 3 yemek kaşığı | Tereyağı 20 gr,1. Erişteyi haşlayın. || 2. Yoğurt ve haşhaş ezmesini karıştırın. || 3. Erişteyi sos ve tereyağıyla buluşturup servis edin.
