slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
revithokeftedes,Revithokeftedes,aperatifler,APERATIF,gr,0,Haşlanmış nohut 500 gr | Un 3 yemek kaşığı | Maydanoz 0.5 demet | Sarımsak 2 diş,1. Nohudu ezip un ve yeşillikle yoğurun. || 2. Küçük köfteler hazırlayın. || 3. Köfteleri tavada 12-15 dakika kızartın.,"Kuru baklagili gece boyunca ılık suda bekletmek pişme süresini yarıya indirir, gaz yapma etkisini de azaltır.",Tahin sos ve limon ile servis edin.
reyhan-serbeti,Reyhan Şerbeti,icecekler,ICECEK,tr,0,Taze reyhan 1 demet | Şeker 0.75 su bardağı | Limon suyu 3 yemek kaşığı | Sıcak su 1.5 litre | Karanfil 3 adet,"1. Reyhanı yıkayın ve saplarıyla birlikte sürahiye alın. || 2. Şeker, limon suyu ve karanfili ekleyin. || 3. Sıcak suyu üzerine dökün ve 20 dakika demleyin. || 4. Süzüp buzdolabında soğutun.",Reyhanı kaynatmayın; sıcak su içinde demlemek parlak mor rengi korur.,Bol buz ve limon dilimiyle servis edin.
reyhanli-bulgur-koftesi-diyarbakir-usulu,Diyarbakır Reyhanlı Bulgur Köftesi,baklagil-yemekleri,YEMEK,tr,0,İnce bulgur 1.5 su bardağı | Un 0.5 su bardağı | Reyhan 0.5 demet | Biber salçası 1 yemek kaşığı | Su 3 su bardağı,"1. Bulgur, un ve salçayı yoğurun. || 2. Küçük köfteler hazırlayın. || 3. Köfteleri reyhanlı suda 12 dakika pişirin.",Köfteleri şekillendirirken elinizi hafif ıslatmak çatlamayı azaltır.,Kıtır soğan halkaları ve limon dilimleriyle yanından çevirerek servis yapın.
reyhanli-bulgur-patlican-dolmasi-isparta-usulu,Isparta Reyhanlı Bulgur Patlıcan Dolması,sebze-yemekleri,YEMEK,tr,0,Patlıcan 5 adet | İnce bulgur 1.5 su bardağı | Reyhan 0.25 demet | Domates rendesi 1 su bardağı | Zeytinyağı 2 yemek kaşığı | Tuz 1 çay kaşığı,1. Patlıcanları oyun ve tuzlayın. || 2. Bulgur ve iç malzemeyi karıştırıp doldurun. || 3. Tencerede 25 dakika pişirin.,Patlıcan içlerini çok inceltmemek pişerken formunu korumasına yardım eder.,"Yanına cacık ve közlenmiş biber, üstüne tereyağında kavrulmuş fıstıkla tabakta verin."
reyhanli-bulgur-salatasi-batman-usulu,Reyhanlı Bulgur Salatası,salatalar,SALATA,tr,0,İnce bulgur 1 su bardağı | Domates 2 adet | Reyhan 0.5 demet | Limon suyu 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Bulguru sıcak suyla 5 dakika dinlendirin. || 2. Domates ve sosu ekleyin. || 3. Reyhanla karıştırıp servis edin.,Reyhanı son anda eklemek mor rengini ve keskin kokusunu korur.,Kenara iri kıyılmış ceviz içi ve nar taneleri ekleyerek kış salatası sunumu hazırlayın.
reyhanli-domates-asi-diyarbakir-usulu,Diyarbakır Reyhanlı Domates Aşı,makarna-pilav,YEMEK,tr,0,Pilavlık bulgur 1.5 su bardağı | Domates rendesi 1.5 su bardağı | Reyhan 0.25 demet | Kuru soğan 1 adet | Zeytinyağı 1 yemek kaşığı,1. Soğanı yağda 3 dakika çevirin. || 2. Domates ve bulguru ekleyip 15 dakika pişirin. || 3. Reyhanı karıştırıp servis edin.,Reyhanı ocağı kapattıktan sonra eklemek aromasını daha belirgin tutar.,Yanına közlenmiş sivri biber ve tuzlu yoğurtla ılık servis için tabakta düzenleyin.
reyhanli-domates-pilavi-diyarbakir-usulu,Diyarbakır Reyhanlı Domates Pilavı,makarna-pilav,YEMEK,tr,0,Pirinç 1.5 su bardağı | Domates rendesi 1.5 su bardağı | Tereyağı 20 gr | Reyhan 0.25 demet | Tuz 1 çay kaşığı,"1. Pirinci yıkayıp süzün. || 2. Pirinci tereyağında 2 dakika çevirip domatesi ekleyin. || 3. 1.5 su bardağı sıcak suyla pilavı 15 dakika pişirin, reyhanla tamamlayın.",Reyhanı ocak kapandıktan sonra eklemek kokusunun tencerede kaybolmasını önler.,Yanına et yemeklerinin yanında sıcak servis edin.
reyhanli-limon-serbeti-kilis-usulu,Reyhanlı Limon Şerbeti,icecekler,ICECEK,tr,0,Limon suyu 0.5 su bardağı | Su 3 su bardağı | Şeker 0.25 su bardağı | Mor reyhan 0.25 demet | Buz 1 su bardağı,1. Şeker ve limonu karıştırın. || 2. Reyhanı suda 5 dakika bekletin. || 3. Buzla birlikte servis edin.,Reyhanı çok uzun bekletmemek acılaşma riskini azaltır.,Soğuk içecek için 1 saat önceden bardakları buzdolabında bekletin; sıcak camda aroma zayıflar.
reyhanli-lorlu-pilav-mardin-usulu,Mardin Reyhanlı Lorlu Pilav,makarna-pilav,YEMEK,tr,0,Pirinç 1.5 su bardağı | Lor peyniri 100 gr | Reyhan 0.25 demet | Tereyağı 20 gr | Su 2.25 su bardağı,1. Pirinci tereyağında çevirin. || 2. Suyu ekleyip 15 dakika pişirin. || 3. Lor ve reyhanla karıştırıp servis edin.,Reyhanı ocaktan aldıktan sonra eklemek kokusunu korur.,"Yanına cacık ve közlenmiş biber, üstüne tereyağında kavrulmuş fıstıkla tabakta verin."
reyhanli-seftali-kompostosu-izmir-usulu,Reyhanlı Şeftali Kompostosu,icecekler,ICECEK,tr,0,Şeftali 3 adet | Su 5 su bardağı | Reyhan 0.25 demet | Şeker 2 yemek kaşığı,1. Şeftaliyi doğrayın. || 2. Suyla 8 dakika kaynatın. || 3. Reyhanla soğutup servis edin.,Reyhanı ocaktan aldıktan sonra eklemek kokusunu daha canlı tutar.,Soğuk servis edin.
reyhanli-sumak-serbeti-diyarbakir-usulu,Reyhanlı Sumak Şerbeti,icecekler,ICECEK,tr,0,Sumak suyu 1 su bardağı | Su 3 su bardağı | Reyhan 0.25 demet | Buz 1 su bardağı,1. Sumak suyunu süzün. || 2. Reyhanla karıştırın. || 3. Buzla birlikte servis edin.,Sumak suyunu süzmek şerbette daha pürüzsüz bir içim sağlar.,"Kısa genişçe bir bardakta, üstüne taze meyve veya otlardan bir tutamla sunun."
reyhanli-tavuklu-yogurt-corbasi-osmaniye-usulu,Osmaniye Reyhanlı Tavuklu Yoğurt Çorbası,corbalar,CORBA,tr,0,Haşlanmış tavuk 250 gr | Yoğurt 1.5 su bardağı | Reyhan 0.25 demet | Un 1 yemek kaşığı | Su 4 su bardağı | Tuz 0.75 çay kaşığı,"1. Yoğurt ve unu çırpın. || 2. Su ve tavukla tencereyi ısıtın, yoğurdu yavaş ekleyin. || 3. Tuz ve kıyılmış reyhanı ekleyip 8 dakika pişirin.",Yoğurdu çorbaya yavaş eklemek kesilmeyi önler.,"Küçük bir kase yoğurt, yanında maydanoz yaprakları ve bir limon dilimiyle sunun."
rhubarb-yogurt-fool-ingiliz-usulu,İngiliz Rhubarb Yoğurt Fool,tatlilar,TATLI,gb,0,Ravent 250 gr | Yoğurt 2 su bardağı | Toz şeker 2 yemek kaşığı,1. Ravendi şekerle 6 dakika pişirin. || 2. Karışımı soğutun. || 3. Yoğurtla katlayıp servis edin.,Ravendi çok ezmemek tatlıda hoş lifli bir doku bırakır.,Yanına kuru incir dilimi ve bir kaşık yoğurtla kontrastlı tadım tabağı oluşturun.
ribollita,Ribollita,corbalar,CORBA,it,0,Kara lahana 1 demet | Haşlanmış kuru fasulye 2 su bardağı | Bayat ekmek 4 dilim | Soğan 1 adet | Domates 3 adet,1. Soğan ve domatesi 8 dakika kavurun. || 2. Kara lahana ve fasulyeyi ekleyip 30 dakika pişirin. || 3. Bayat ekmeği ekleyip 10 dakika dinlendirin.,Bayat ekmek çorbanın kıvamını taşır; taze ekmek aynı dokuyu vermez.,Üzerine zeytinyağı gezdirerek sıcak servis edin.
ricottali-misir-boregi-avustralya-usulu,Ricottalı Mısır Böreği,hamur-isleri,KAHVALTI,au,0,Milföy hamuru 4 adet | Mısır tanesi 2 su bardağı | Ricotta 200 gr | Yumurta 2 adet | Karabiber 0.25 çay kaşığı,1. İç harcı karıştırın. || 2. Hamuru kalıba yerleştirin. || 3. Böreği 24 dakika pişirin.,Mısırı çiğden kullanmak içte diri ve sulu bir doku bırakır.,"Kişi başı küçük tava, yanında taze maydanoz ve dilimlenmiş tereyağıyla geleneksel kahvaltı kurgula."
risgrynsgrot,Risgrynsgröt,tatlilar,TATLI,se,0,Pirinç 1 su bardağı | Süt 1 litre | Şeker 60 gr | Tarçın 1 çay kaşığı,1. Pirinç ve suyu 10 dakika pişirin. || 2. Sütü ekleyip 35 dakika karıştırarak pişirin. || 3. Şeker ve tarçınla servis edin.,Sütü ekledikten sonra sık karıştırın; pirinç dibe çabuk tutar.,Tarçın ve küçük tereyağı parçasıyla sıcak servis edin.
rogan-josh,Rogan Josh,et-yemekleri,YEMEK,in,0,Kuzu kuşbaşı 900 gr | Yoğurt 250 gr | Soğan 2 adet | Keşmir biberi 2 tatlı kaşığı,1. Kuzu etini soğanla 10 dakika kavurun. || 2. Yoğurt ve baharatları ekleyin. || 3. Kısık ateşte 80 dakika pişirin.,Yoğurdu tencereye oda sıcaklığında ve kaşık kaşık ekleyin; soğuk yoğurt topaklaşır.,Basmati pirinç ve naan ekmek ile servis edin.
roka-salatasi,Roka Salatası,salatalar,SALATA,tr,0,Roka 2 demet | Cherry domates 12 adet | Parmesan peyniri 40 gr | Zeytinyağı 3 yemek kaşığı | Limon suyu 2 yemek kaşığı | Tuz 0.5 çay kaşığı,"1. Rokayı yıkayıp kurutun ve iri parçalayın. || 2. Domatesleri ikiye bölün, parmesan peyniriyle rokaya ekleyin. || 3. Zeytinyağı, limon suyu ve tuzu karıştırıp salataya ekleyin.",Rokayı soslamadan önce kurutun; ıslak yaprak sosu seyreltir.,Izgara et ve pizza yanında servis edin.
romesco-nohut-kase-ispanya-usulu,İspanya Romesco Nohut Kâse,baklagil-yemekleri,YEMEK,es,0,Haşlanmış nohut 2 su bardağı | Közlenmiş kırmızı biber 2 adet | Badem 0.5 su bardağı | Zeytinyağı 1 yemek kaşığı,1. Romesco malzemelerini rondoda çekin. || 2. Nohudu ısıtın. || 3. Romesco ile birleştirip servis edin.,Romescoyu çok ince çekmemek kâsede hoş bir doku bırakır.,Yanına bulgur pilavı ve turşu koyarak derin kasede verin; üzerine pul biber gezdirin.
romesco-sos,Romesco Sos,soslar-dippler,SOS,es,0,Köz kırmızı biber 3 adet | Domates 1 adet | Badem 0.5 su bardağı | Ekmek içi 0.5 su bardağı | Sarımsak 2 diş | Zeytinyağı 0.25 su bardağı | Sirke 2 yemek kaşığı,"1. Köz biber ve domatesin kabuklarını soyun. || 2. Biber, domates, badem, ekmek içi, sarımsak, zeytinyağı ve sirkeyi robottan geçirin. || 3. Sosu 15 dakika dinlendirip servis edin.",Köz biberlerin kabuklarını tamamen soyun; sosun dokusu pürüzsüz olur.,"Izgara sebze, balık veya kızarmış ekmekle servis edin."
romlu-ananas-soda-vietnam-usulu,Romlu Ananas Soda,kokteyller,KOKTEYL,vn,0,Rom 0.5 su bardağı | Ananas suyu 1 su bardağı | Soda 0.75 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Rom ve ananası ekleyin. || 3. Sodayla tamamlayın.,Ananas suyunu en az 1 saat buzdolabında bekletmek kokteylin daha dengeli kalmasına yardım eder.,Soğuk servis edin.
rommegrot,Rømmegrøt,kahvaltiliklar,KAHVALTI,se,0,Ekşi krema 400 gr | Un 80 gr | Süt 300 ml | Tarçın 1 çay kaşığı,1. Ekşi kremayı tencerede 5 dakika ısıtın. || 2. Unu ekleyip çırparak koyulaştırın. || 3. Sütle açıp 8 dakika daha pişirin.,Kremayı kaynatırken sürekli karıştırın; un eklendiğinde pütür kalmaz.,Üzerine tarçın ve 1 tatlı kaşığı eritilmiş tereyağıyla servis edin.
ropa-vieja,Ropa Vieja,et-yemekleri,YEMEK,cu,0,Dana döş 900 gr | Kırmızı biber 2 adet | Domates püresi 400 ml | Kimyon 1 tatlı kaşığı,1. Dana etini 90 dakika haşlayıp didikleyin. || 2. Biber ve domates püresini 10 dakika pişirin. || 3. Eti sosa ekleyip 20 dakika pişirin.,Eti ocaktan aldıktan sonra alüminyum folyoyla örtüp 5 dakika dinlendirmek suları eşit dağıtır.,Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
ropa-vieja-pirinc-bowl-kuba-usulu,Ropa Vieja Pirinç Bowl,et-yemekleri,YEMEK,cu,0,Haşlanmış didiklenmiş dana eti 300 gr | Pirinç 2 su bardağı | Domates rendesi 1 su bardağı | Biber 1 adet,1. Domatesli sosu hazırlayın. || 2. Eti sosa ekleyin. || 3. Pirinçle birlikte servis edin.,Eti ince didiklemek domatesli sosla daha hızlı bütünleşmesini sağlar.,Yanına közlenmiş sivri biber ve tuzlu yoğurtla ılık servis için tabakta düzenleyin.
rosehip-soup-iskandinav-usulu,Rosehip Soup,corbalar,CORBA,se,0,Kuşburnu püresi 2 su bardağı | Su 2 su bardağı | Şeker 0.25 su bardağı | Nişasta 1 tatlı kaşığı,1. Püre ve suyu kaynatın. || 2. Şeker ve nişastayı ekleyip koyulaştırın. || 3. Çorbayı soğutup servis edin.,Çorbayı ince süzmek klasik pürüzsüz dokuyu verir.,Yanına çıtır bruşetta ve sarımsaklı yoğurt sosu koyup kışlık tabak kurgulayın.
rosto-kofte,Rosto Köfte,et-yemekleri,YEMEK,tr,0,Dana kıyma 700 gr | Yumurta 1 adet | Galeta unu 4 yemek kaşığı | Soğan 1 adet | Havuç 1 adet | Bezelye 0.5 su bardağı | Domates salçası 1 yemek kaşığı | Tuz 1 tatlı kaşığı,"1. Kıyma, yumurta, galeta unu, rendelenmiş soğan ve tuzu 6 dakika yoğurun. || 2. Harca haşlanmış havuç ve bezelyeyi yerleştirip rulo şekli verin. || 3. Salçalı su ekleyip 190°C fırında 40-45 dakika pişirin.",Köfte harcını streç film üzerinde sıkı rulo yapın; fırında dağılmadan dilimlenir.,Patates püresi ve domates sosuyla servis edin.
rozmarinli-tavuk-tepsi-ingiliz-usulu,Rozmarinli Tavuk Tepsi,tavuk-yemekleri,YEMEK,gb,0,Tavuk kalça 700 gr | Patates 3 adet | Rozmarin 2 dal | Zeytinyağı 2 yemek kaşığı,1. Malzemeleri tepsiye alın. || 2. Baharat ve yağı ekleyin. || 3. Tepsiyi 28 dakika pişirin.,"Rozmarini iri bırakmak fırında hoş koku verir, acılaşmayı azaltır.","Pirinç pilavı veya buharı çekmiş bulgurla birlikte, yanında limonlu yeşillik karışımıyla tamamlayın."
