slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
sopa-de-frijoles-negros-kuba-usulu,Sopa de Frijoles Negros,CORBA,corbalar,cu,5,3,no-time,Haşlanmış siyah fasulye 2 su bardağı | Soğan 1 adet | Yeşil biber 1 adet | Kimyon 0.5 çay kaşığı | Su 4 su bardağı,"1. Soğanı ve yeşil biberi küçük doğrayın. || 2. Sebzeleri tencerede 5 dakika yumuşatın, kimyonu ekleyin. || 3. Haşlanmış siyah fasulye ve suyu ilave edip kaynatın. || 4. Çorbayı 15 dakika pişirip hafif koyulaştırın. || 5. Sopa de frijoles negros'u sıcak servis edin."
tacu-tacu-sebzeli-peru-usulu,Tacu Tacu Sebzeli,YEMEK,baklagil-yemekleri,pe,3,3,few-steps,Haşlanmış fasulye 1.5 su bardağı | Haşlanmış pirinç 1.5 su bardağı | Soğan 1 adet | Aji amarillo ezmesi 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Soğanı ve ezmeyi tavada çevirin. || 2. Pirinç ve fasulyeyi ekleyip karıştırın. || 3. Karışımı 8 dakika mühürleyin.
kusburnulu-soguk-cay-giresun-usulu,Kuşburnulu Soğuk Çay,ICECEK,icecekler,tr,3,1,short-step,Kuşburnu çayı 2 su bardağı | Su 2 su bardağı | Bal 2 tatlı kaşığı | Buz 1 su bardağı,1. Çayı 6 dakika demleyin. || 2. Balı içinde eritin. || 3. Buzla servis edin.
visneli-komposto-cooler-polonya-usulu,Vişneli Komposto Cooler,ICECEK,icecekler,pl,3,1,short-step,Vişne kompostosu 2 su bardağı | Soda 2 su bardağı | Limon suyu 1 yemek kaşığı | Buz 1 su bardağı,1. Bardakları buzla hazırlayın. || 2. Kompostoyu pay edin. || 3. Sodayla tamamlayın.
buzlu-pandan-kahvesi-vietnam-usulu,Buzlu Pandan Kahvesi,ICECEK,kahve-sicak-icecekler,vn,3,1,short-step,Demli kahve 1 su bardağı | Pandan şurubu 2 yemek kaşığı | Su 0.5 su bardağı | Buz 1 su bardağı,1. Kahveyi soğutun. || 2. Pandan şurubuyla karıştırın. || 3. Buzla servis edin.
reyhanli-sumak-serbeti-diyarbakir-usulu,Reyhanlı Sumak Şerbeti,ICECEK,icecekler,tr,3,1,short-step,Sumak suyu 1 su bardağı | Su 3 su bardağı | Reyhan 0.25 demet | Buz 1 su bardağı,1. Sumak suyunu süzün. || 2. Reyhanla karıştırın. || 3. Buzla birlikte servis edin.
mavi-yemisli-komposto-artvin-usulu,Mavi Yemişli Komposto,ICECEK,icecekler,tr,3,1,short-step,Mavi yemiş 1 su bardağı | Su 5 su bardağı | Tarçın 1 çubuk | Şeker 2 yemek kaşığı,1. Meyveleri yıkayın. || 2. Suyla 10 dakika kaynatın. || 3. Soğutup servis edin.
erikli-feslegen-serbeti-yalova-usulu,Erikli Fesleğen Şerbeti,ICECEK,icecekler,tr,3,1,short-step,Erik 8 adet | Su 5 su bardağı | Fesleğen 0.25 demet | Şeker 2 yemek kaşığı,1. Eriği doğrayın. || 2. Suyla 8 dakika kaynatın. || 3. Fesleğenle soğutup servis edin.
mandalinali-soguk-icecek-alanya-usulu,Mandalinalı Soğuk İçecek,ICECEK,icecekler,tr,3,1,short-step,Mandalina suyu 1 su bardağı | Soda 1 su bardağı | Nane 0.25 demet | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Mandalina suyunu ekleyin. || 3. Sodayla tamamlayın.
americano,Americano,ICECEK,kahve-sicak-icecekler,tr,3,1,short-step,Espresso 30 ml | Sıcak su 120 ml,1. Fincana sıcak suyu dökün. || 2. Espressoyu hazırlayın. || 3. Espressoyu sıcak suyun üzerine ekleyin.
kakuleli-armut-limonatasi-isvec-usulu,Kakuleli Armut Limonatası,ICECEK,icecekler,se,3,1,short-step,Armut püresi 1 su bardağı | Limon suyu 0.5 su bardağı | Su 3 su bardağı | Kakule 0.25 çay kaşığı,1. Malzemeleri karıştırma kabına alın. || 2. İçeceği süzerek bardağa doldurun. || 3. Soğuk servis edin.
cherry-kvas-cooler-rus-usulu,Rus Cherry Kvas Cooler,ICECEK,icecekler,ru,3,1,short-step,Kvas 150 ml | Vişne püresi 40 ml | Buz 1 su bardağı,1. Vişne püresini bardağa alın. || 2. Buzu ekleyin. || 3. Kvas ile tamamlayıp servis edin.
cucumber-cooler,Cucumber Cooler,ICECEK,icecekler,us,3,1,short-step,Salatalık 2 adet | Lime suyu 3 yemek kaşığı | Nane 8 yaprak | Soda 300 ml,"1. Salatalıkları blenderdan geçirip süzün. || 2. Salatalık suyu, lime ve naneyi karıştırın. || 3. Soda ve buzla tamamlayın."
kavun-cekirdekli-ayran-aksaray-usulu,Kavun Çekirdekli Ayran,ICECEK,icecekler,tr,3,1,short-step,Yoğurt 1.5 su bardağı | Su 1.5 su bardağı | Kavun çekirdeği içi 2 yemek kaşığı | Tuz 1 çimdik,1. Kavun çekirdeğini ince çekin. || 2. Yoğurt ve suyu çırpın. || 3. Çekirdeği ekleyip servis edin.
chicha-morada-spritz-peru-usulu,Chicha Morada Spritz,ICECEK,icecekler,pe,3,1,short-step,Chicha morada 2 su bardağı | Portakal suyu 0.5 su bardağı | Soda 1 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Sıvıları ekleyin. || 3. Hafifçe karıştırıp servis edin.
salatalikli-maki,Salatalıklı Maki,APERATIF,aperatifler,jp,4,1,short-step,Sushi pirinci 1.5 su bardağı | Nori 4 yaprak | Salatalık 2 adet | Pirinç sirkesi 3 yemek kaşığı | Soya sosu 3 yemek kaşığı,1. Pirinci pişirip pirinç sirkesiyle karıştırın. || 2. Nori üzerine pirinci ince yayın. || 3. Salatalığı yerleştirip rulo yapın. || 4. Ruloyu keskin bıçakla dilimleyin.
kahveli-hindistancevizli-shaker-vietnam-usulu,Kahveli Hindistancevizli Shaker,ICECEK,smoothie-shake,vn,3,1,short-step,Demli kahve 1 su bardağı | Hindistancevizi sütü 0.75 su bardağı | Buz 1 su bardağı | Şeker 1 yemek kaşığı,1. Kahveyi hazırlayın. || 2. Tüm malzemeyi shakerda çalkalayın. || 3. Bardağa döküp servis edin.
mastikha-limonata-yunan-usulu,Mastikha Limonata,ICECEK,icecekler,gr,3,1,short-step,Limon suyu 0.5 su bardağı | Su 3 su bardağı | Şeker 2 yemek kaşığı | Mastikha 1 çimdik | Buz 1 su bardağı,1. Limon ve şekeri karıştırın. || 2. Su ve mastikhayı ekleyin. || 3. Buzla birlikte servis edin.
kirazli-soguk-cay-canakkale-usulu,Kirazlı Soğuk Çay,ICECEK,icecekler,tr,3,1,short-step,Siyah çay 2 tatlı kaşığı | Kiraz 1 su bardağı | Limon suyu 2 yemek kaşığı | Su 4 su bardağı | Buz 1 su bardağı,1. Çayı 5 dakika demleyin. || 2. Kiraz ve limonla karıştırın. || 3. Buzla servis edin.
tropik-smoothie,Tropik Smoothie,ICECEK,smoothie-shake,tr,3,1,short-step,Ananas 200 gr | Mango 150 gr | Kokos suyu 250 ml | Lime suyu 1 yemek kaşığı,"1. Ananas, mango, kokos suyu ve lime suyunu blendera alın. || 2. 45 saniye karıştırın. || 3. Soğuk bardaklara paylaştırın."
kizilcik-hosafi-yozgat-usulu,Kızılcık Hoşafı,ICECEK,icecekler,tr,3,1,short-step,Kızılcık 1.5 su bardağı | Elma 1 adet | Su 5 su bardağı | Şeker 0.25 su bardağı | Karanfil 2 adet,1. Meyveleri tencereye alın. || 2. 10 dakika pişirin. || 3. Soğutup servis edin.
kizilcik-kvas-fizz-rus-usulu,Kızılcık Kvas Fizz,ICECEK,icecekler,ru,3,1,short-step,Kvas 3 su bardağı | Kızılcık suyu 1 su bardağı | Buz 1 su bardağı,1. Bardakları buzla doldurun. || 2. Kızılcık suyunu pay edin. || 3. Kvasla tamamlayın.
koruk-serbetli-soda-manisa-bag-usulu,Koruk Şerbetli Soda,ICECEK,icecekler,tr,3,1,short-step,Koruk şerbeti 1 su bardağı | Soda 3 su bardağı | Buz 1 su bardağı | Nane 4 yaprak,1. Bardakları buzla doldurun. || 2. Koruk şerbeti ve sodayı ekleyin. || 3. Nane ile servis edin.
lavantali-limonata-isparta-usulu,Lavantali Limonata,ICECEK,icecekler,tr,3,1,short-step,Limon suyu 1 su bardağı | Su 3 su bardağı | Lavanta 1 tatlı kaşığı | Buz 1 su bardağı,1. Lavanta suyunu hazırlayın. || 2. Limon suyuyla karıştırın. || 3. Buzla servis edin.
agua-de-jamaica,Agua de Jamaica,ICECEK,icecekler,mx,3,1,short-step,Kuru hibiskus 40 gr | Su 1.5 litre | Şeker 120 gr | Lime 2 adet,1. Hibiskusu 10 dakika kaynatın. || 2. Süzüp şekeri içinde eritin. || 3. Soğuk su ve lime suyu ekleyin.
limeade-with-coconut-brezilya-usulu,Limeade with Coconut,ICECEK,icecekler,br,3,1,short-step,Lime suyu 0.75 su bardağı | Hindistan cevizi sütü 0.75 su bardağı | Su 2 su bardağı | Şeker 3 yemek kaşığı | Buz 1 su bardağı,1. Malzemeleri blendera alın. || 2. Karışımı kısa çekin. || 3. Buzla servis edin.
ca-phe-sua-da-smoothie-vietnam-usulu,Cà Phê Sữa Đá Smoothie,ICECEK,smoothie-shake,vn,3,1,short-step,Demlenmiş kahve 1 su bardağı | Yoğunlaştırılmış süt 3 yemek kaşığı | Süt 0.5 su bardağı | Buz 1 su bardağı,1. Kahveyi soğutun. || 2. Tüm malzemeyi blenderda çekin. || 3. İçeceği hemen servis edin.
karayemisli-soguk-cay-ordu-usulu,Karayemişli Soğuk Çay,ICECEK,icecekler,tr,3,1,short-step,Demli çay 2 su bardağı | Karayemiş suyu 1 su bardağı | Su 1 su bardağı | Buz 1 su bardağı,1. Çayı soğutun. || 2. Karayemiş suyu ve suyla karıştırın. || 3. Buzla servis edin.
mango-lassi-chia-hint-usulu,Mango Lassi Chia,ICECEK,icecekler,in,3,1,short-step,Mango püresi 1.5 su bardağı | Yoğurt 1 su bardağı | Süt 0.5 su bardağı | Chia tohumu 1 yemek kaşığı | Bal 1 yemek kaşığı,1. Malzemeleri blendera alın. || 2. Karışımı pürüzsüz çekin. || 3. 5 dakika dinlendirip servis edin.
maracuyali-zencefilli-icecek-peru-usulu,Maraçuyalı Zencefilli İçecek,ICECEK,icecekler,pe,3,1,short-step,Maraçuya püresi 1 su bardağı | Su 1.5 su bardağı | Zencefil 0.5 çay kaşığı | Buz 1 su bardağı,1. Meyve püresini açın. || 2. Zencefili ekleyin. || 3. Buzla servis edin.
ihlammurlu-armut-kompostosu-yalova-usulu,Ihlamurlu Armut Kompostosu,ICECEK,icecekler,tr,3,1,short-step,Armut 2 adet | Ihlamur 1 yemek kaşığı | Su 5 su bardağı | Tarçın 1 çubuk,1. Armutları doğrayın. || 2. Suyla 10 dakika kaynatın. || 3. Ihlamur ekleyip soğutun.
cappuccino,Cappuccino,ICECEK,kahve-sicak-icecekler,tr,3,1,short-step,Espresso 30 ml | Süt 150 ml | Kakao 0.25 çay kaşığı,1. Espressoyu fincana alın. || 2. Sütü ısıtıp köpürtün. || 3. Süt ve köpüğü espresso üzerine dökün.
menekse-serbeti-erzurum-usulu,Menekşe Şerbeti,ICECEK,icecekler,tr,3,1,short-step,Menekşe şurubu 0.5 su bardağı | Su 3 su bardağı | Limon suyu 0.25 su bardağı | Buz 1 su bardağı,1. Sıvıları karıştırın. || 2. Bardaklara buz koyun. || 3. Şerbeti pay edip servis edin.
reyhanli-seftali-kompostosu-izmir-usulu,Reyhanlı Şeftali Kompostosu,ICECEK,icecekler,tr,3,1,short-step,Şeftali 3 adet | Su 5 su bardağı | Reyhan 0.25 demet | Şeker 2 yemek kaşığı,1. Şeftaliyi doğrayın. || 2. Suyla 8 dakika kaynatın. || 3. Reyhanla soğutup servis edin.
uzum-hosafi-kayisi-cekirdekli-nevsehir-usulu,Üzüm Hoşafı Kayısı Çekirdekli,ICECEK,icecekler,tr,3,1,short-step,Kuru üzüm 1 su bardağı | Su 5 su bardağı | Kayısı çekirdeği 4 adet | Tarçın 1 çubuk,1. Üzümü yıkayın. || 2. Malzemeleri 10 dakika kaynatın. || 3. Soğutup servis edin.
visneli-gelincik-serbeti-elazig-usulu,Vişneli Gelincik Şerbeti,ICECEK,icecekler,tr,3,1,short-step,Vişne suyu 1.5 su bardağı | Su 2 su bardağı | Gelincik özü 2 yemek kaşığı | Buz 1 su bardağı,1. Sıvıları karıştırın. || 2. Tadını dengeleyin. || 3. Buzla servis edin.
naneli-mango-lassi-spritz-hindistan-usulu,Naneli Mango Lassi Spritz,ICECEK,smoothie-shake,in,3,1,short-step,Mango 1 adet | Yoğurt 1 su bardağı | Nane 0.25 demet | Soda 1 su bardağı,1. Mango ve yoğurdu çekin. || 2. Naneyi ekleyin. || 3. Sodayla tamamlayıp servis edin.
naneli-seftalili-soguk-cay-mugla-usulu,Naneli Şeftalili Soğuk Çay,ICECEK,icecekler,tr,3,1,short-step,Demli çay 2 su bardağı | Şeftali 2 adet | Nane 0.25 demet | Buz 1 su bardağı,1. Çayı soğutun. || 2. Şeftali ve naneyle karıştırın. || 3. Buzla servis edin.
kiren-serbeti-gumushane-usulu,Kiren Şerbeti,ICECEK,icecekler,tr,3,1,short-step,Kiren 2 su bardağı | Su 5 su bardağı | Şeker 0.25 su bardağı | Karanfil 2 adet,1. Malzemeleri tencereye alın. || 2. Şerbeti 10 dakika kaynatın. || 3. Soğutup servis edin.
meyan-koklu-limonata-sanliurfa-usulu,Meyan Köklü Limonata,ICECEK,icecekler,tr,3,1,short-step,Limon suyu 1 su bardağı | Su 3 su bardağı | Meyan kökü özü 2 yemek kaşığı | Buz 1 su bardağı,1. Sıvıları karıştırın. || 2. Tadı dengeleyin. || 3. Buzla servis edin.
narli-salatalik-cooler-orta-dogu-usulu,Narlı Salatalık Cooler,ICECEK,icecekler,me,3,1,short-step,Nar suyu 1.5 su bardağı | Su 2.5 su bardağı | Salatalık 1 adet | Nane 0.25 demet | Buz 1 su bardağı,1. Salatalığı ince dilimleyin. || 2. Tüm sıvıları karıştırın. || 3. Buzla servis edin.
lingonberry-tonic-isvec-usulu,Lingonberry Tonic,ICECEK,icecekler,se,3,1,short-step,Lingonberry şurubu 0.25 su bardağı | Tonik su 1.5 su bardağı | Limon suyu 1 yemek kaşığı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Şurup ve limonu ekleyin. || 3. Tonikle tamamlayın.
papatyali-soguk-limonata-yalova-usulu,Papatyalı Soğuk Limonata,ICECEK,icecekler,tr,3,1,short-step,Limon suyu 0.5 su bardağı | Papatya 1 tatlı kaşığı | Su 3 su bardağı | Şeker 0.25 su bardağı,1. Papatyayı 4 dakika demleyin. || 2. Limon ve şekeri ekleyin. || 3. Soğuk servis edin.
finger-lime-soda-avustralya-usulu,Finger Lime Soda,ICECEK,icecekler,au,3,1,short-step,Finger lime 2 adet | Soda 2 su bardağı | Limon suyu 1 yemek kaşığı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Finger lime ve limonu ekleyin. || 3. Sodayla tamamlayın.
kakuleli-turk-kahvesi,Kakuleli Türk Kahvesi,ICECEK,kahve-sicak-icecekler,tr,3,1,short-step,Türk kahvesi 2 tatlı kaşığı | Su 140 ml | Kakule 2 adet | Şeker 1 tatlı kaşığı,"1. Kakuleyi hafifçe dövün. || 2. Kahve, su, kakule ve şekeri cezveye alın. || 3. Kahveyi kabartıp fincanlara paylaştırın."
caffe-latte,Caffe Latte,ICECEK,kahve-sicak-icecekler,tr,3,1,short-step,Espresso 30 ml | Süt 200 ml,1. Espressoyu fincana alın. || 2. Sütü ısıtıp köpürtün. || 3. Sütü espresso üzerine yavaşça dökün.
kusburnulu-elma-kompostosu-gumushane-usulu,Kuşburnulu Elma Kompostosu,ICECEK,icecekler,tr,3,1,short-step,Elma 2 adet | Kuşburnu marmeladı 2 yemek kaşığı | Su 5 su bardağı | Karanfil 2 adet | Şeker 2 yemek kaşığı,1. Elmaları doğrayın. || 2. Malzemeleri birlikte 10 dakika kaynatın. || 3. Soğutup servis edin.
adacayli-limonata-antalya-usulu,Adaçaylı Limonata,ICECEK,icecekler,tr,3,1,short-step,Limon suyu 0.5 su bardağı | Su 3 su bardağı | Şeker 0.25 su bardağı | Adaçayı 1 tatlı kaşığı | Buz 1 su bardağı,1. Adaçayını 4 dakika demleyin. || 2. Limon ve şekerle karıştırın. || 3. Buzla birlikte servis edin.
adacayli-portakalli-limonata-alanya-usulu,Adaçaylı Portakallı Limonata,ICECEK,icecekler,tr,3,1,short-step,Limon suyu 0.5 su bardağı | Portakal suyu 1 su bardağı | Adaçayı 1 tatlı kaşığı | Su 3 su bardağı | Şeker 0.25 su bardağı,1. Adaçayını sıcak suda 5 dakika demleyin. || 2. Narenciye ve şekeri ekleyin. || 3. İçeceği soğutup servis edin.
adacayli-uzum-kompostosu-denizli-usulu,Adaçaylı Üzüm Kompostosu,ICECEK,icecekler,tr,3,1,short-step,Üzüm 2 su bardağı | Su 5 su bardağı | Adaçayı 1 tatlı kaşığı | Şeker 0.25 su bardağı,1. Malzemeleri tencereye alın. || 2. Kompostoyu 8 dakika kaynatın. || 3. Soğutup servis edin.
visneli-yogurt-shake,Vişneli Yoğurt Shake,ICECEK,smoothie-shake,hu,3,1,short-step,Çekirdeksiz vişne 200 gr | Yoğurt 250 gr | Süt 120 ml | Bal 1 tatlı kaşığı,"1. Vişne, yoğurt ve sütü blendera alın. || 2. Karışımı 40 saniye çekin. || 3. Tadını dengeleyip bardaklara doldurun."
ananasli-lime-agua-fresca-kuba-usulu,Ananaslı Lime Agua Fresca,ICECEK,icecekler,cu,3,1,short-step,Ananas 2 su bardağı | Lime suyu 0.25 su bardağı | Su 3 su bardağı | Şeker 2 yemek kaşığı,1. Malzemeleri blenderda çekin. || 2. İçeceği süzün. || 3. Soğuk servis edin.
portakal-cicekli-soguk-cay-fas-usulu,Portakal Çiçekli Soğuk Çay,ICECEK,icecekler,ma,3,1,short-step,Demli siyah çay 2 su bardağı | Portakal çiçeği suyu 1 tatlı kaşığı | Nane 0.25 demet | Buz 1 su bardağı | Şeker 2 yemek kaşığı,1. Çayı şekerle karıştırın. || 2. Portakal çiçeği suyunu ekleyin. || 3. Buzla birlikte servis edin.
karayemis-kompostosu-trabzon-usulu,Karayemiş Kompostosu,ICECEK,icecekler,tr,3,1,short-step,Karayemiş 2 su bardağı | Su 5 su bardağı | Şeker 0.25 su bardağı | Tarçın çubuğu 1 adet,1. Tüm malzemeyi tencereye alın. || 2. İçeceği 12 dakika kaynatın. || 3. Kompostoyu soğutup servis edin.
portakal-pekmez-soda-antalya-usulu,Portakal Pekmez Soda,ICECEK,icecekler,tr,3,1,short-step,Portakal suyu 1 su bardağı | Soda 3 su bardağı | Pekmez 1 yemek kaşığı | Buz 1 su bardağı,1. Pekmezi portakal suyunda açın. || 2. Bardakları buzla doldurun. || 3. Sodayla tamamlayın.
visneli-mors-rus-usulu,Vişneli Mors,ICECEK,icecekler,ru,3,1,short-step,Vişne 2 su bardağı | Su 5 su bardağı | Şeker 0.25 su bardağı,1. Malzemeleri tencereye alın. || 2. Morsu 8 dakika kaynatın. || 3. Soğutup servis edin.
tuzlu-karamelli-kahve,Tuzlu Karamelli Kahve,ICECEK,kahve-sicak-icecekler,tr,3,1,short-step,Espresso 60 ml | Süt 180 ml | Karamel sos 2 yemek kaşığı | İnce deniz tuzu 1 çimdik,1. Karamel sosu espressoyla karıştırın. || 2. Sütü ısıtıp köpürtün. || 3. Sütü ekleyip en üste bir çimdik tuz serpin.
reyhanli-limon-serbeti-kilis-usulu,Reyhanlı Limon Şerbeti,ICECEK,icecekler,tr,3,1,short-step,Limon suyu 0.5 su bardağı | Su 3 su bardağı | Şeker 0.25 su bardağı | Mor reyhan 0.25 demet | Buz 1 su bardağı,1. Şeker ve limonu karıştırın. || 2. Reyhanı suda 5 dakika bekletin. || 3. Buzla birlikte servis edin.
bademli-muzlu-serinletici-alanya-usulu,Alanya Bademli Muzlu Serinletici,ICECEK,smoothie-shake,tr,3,1,short-step,Muz 2 adet | Badem sütü 2 su bardağı | Bal 1 tatlı kaşığı | Buz 1 su bardağı,1. Muzu iri doğrayın. || 2. Tüm malzemeyi blenderda çekin. || 3. İçeceği hemen soğuk servis edin.
zerdecal-latte,Zerdeçal Latte,ICECEK,kahve-sicak-icecekler,tr,3,1,short-step,Süt 500 ml | Zerdeçal 1 çay kaşığı | Zencefil 1 çay kaşığı | Bal 1 yemek kaşığı | Karabiber 1 tutam,"1. Süt, zerdeçal, zencefil ve karabiberi tencereye alın. || 2. 6 dakika ısıtıp çırpın. || 3. Bal ekleyip fincanlara paylaştırın."
kusburnu-kompostosu-eskisehir-usulu,Kuşburnu Kompostosu,ICECEK,icecekler,tr,3,1,short-step,Kuşburnu 1.5 su bardağı | Su 5 su bardağı | Şeker 0.25 su bardağı | Tarçın çubuğu 1 adet,1. Malzemeleri tencereye alın. || 2. Kompostoyu 12 dakika kaynatın. || 3. Süzüp soğutun.
orman-meyveli-protein-shake,Orman Meyveli Protein Shake,ICECEK,smoothie-shake,cn,3,1,short-step,Orman meyvesi 200 gr | Yoğurt 250 gr | Süt 250 ml | Protein tozu 30 gr | Bal 1 tatlı kaşığı,"1. Süt, yoğurt, meyve ve protein tozunu blendera alın. || 2. 60 saniye karıştırın. || 3. Bardaklara paylaştırıp servis edin."
avokadolu-kakao-smoothie,Avokadolu Kakao Smoothie,ICECEK,smoothie-shake,tr,3,1,short-step,Avokado 1 adet | Muz 1 adet | Kakao 1 yemek kaşığı | Yulaf içeceği 350 ml | Akçaağaç şurubu 1 yemek kaşığı,"1. Avokado, muz, kakao, yulaf içeceği ve şurubu blendera alın. || 2. 60 saniye karıştırın. || 3. Soğuk servis edin."
visneli-kefir-icecegi-sakarya-usulu,Vişneli Kefir İçeceği,ICECEK,icecekler,tr,3,1,short-step,Kefir 2 su bardağı | Vişne suyu 1 su bardağı | Buz 1 su bardağı,1. Sıvıları karıştırın. || 2. Bardaklara buz koyun. || 3. İçeceği pay edip servis edin.
