slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
kuzu-tandir,Kuzu Tandır,Kuzu kolun düşük ısıda uzun süre pişerek lokum gibi yumuşadığı geleneksel yemek.,YEMEK,tr,HARD,20,180,200,6,560,Kuzu kol 1.5 kg | Zeytinyağı 4 yemek kaşığı | Sarımsak 6 diş | Biberiye 2 dal | Tuz 1.5 tatlı kaşığı | Karabiber 1 çay kaşığı | Su 1 su bardağı,7,"1. Kuzu kolu zeytinyağı, ezilmiş sarımsak, tuz ve karabiberle her yanını kaplayacak şekilde ovun. || 2. Eti oda ısısında 30 dakika bekletin, fırını 160°C'ye ısıtın. || 3. Eti fırın kabına alıp biberiye ve suyu ekleyin, üzerini sıkıca kapatın. || 4. Kapalı olarak et lif lif olacak yumuşaklığa gelene kadar 3 saat pişirin. || 5. Kapağı açıp üzeri hafif kızarsın diye 15 dakika daha pişirip servis edin.",5,,"misafir-sofrasi,yuksek-protein,firinda",Eti yağlı kağıt ve folyo ile sıkı kapatın; düşük ısıda kendi suyuyla pişer.,İç pilav ve közlenmiş biberle servis edin.,Kuzu Tandır,A classic Turkish roast where lamb shoulder cooks low and slow with garlic and rosemary until it turns tender enough to fall apart.,,,0,0,Kuzu Tandır,"Ein klassischer türkischer Braten, bei dem Lammschulter mit Knoblauch und Rosmarin langsam gart, bis das Fleisch fast von selbst zerfällt.",,,0,0
tavuk-doner,Tavuk Döner,Baharatlı yoğurt marineli tavuk dilimlerinin tavada kızartılmasıyla yapılan ev usulü döner.,YEMEK,tr,MEDIUM,25,20,45,4,380,Tavuk but 700 gr | Yoğurt 3 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Domates salçası 1 yemek kaşığı | Sarımsak 2 diş | Kimyon 1 çay kaşığı | Tuz 1 tatlı kaşığı,7,"1. Yoğurt, zeytinyağı, domates salçası, sarımsak, kimyon ve tuzu karıştırın. || 2. Tavuk butlarını marinasyonla kaplayıp 20 dakika bekletin. || 3. Parçaları sıkıca üst üste sarıp dondurucuda 2 saat sertleştirin. || 4. Doneri ince dilimler halinde kesip tavaya yayın. || 5. Yüksek ateşte kenarları kızarana kadar 12-15 dakika pişirin.",5,SUT,"yuksek-protein,cocuk-dostu",Marine edilmiş tavuğu rulo yapıp dondurucuda 2 saat bekletin; ince dilimlemek kolaylaşır.,"Lavaş, soğan salatası ve ayranla servis edin.",Tavuk Döner,"A home-style döner of yogurt-marinated chicken, chilled in a tight roll, sliced thin, and seared until the edges catch.",,,0,0,Tavuk Döner,"Ein hausgemachter Döner aus in Joghurt mariniertem Hähnchen, als Rolle gut gekühlt, dünn geschnitten und an den Rändern kräftig gebraten.",,,0,0
tavuklu-keskek,Tavuklu Keşkek,Buğday ve tavuğun uzun süre pişip ezilmesiyle hazırlanan geleneksel tören yemeği.,YEMEK,tr,HARD,30,120,150,6,480,Aşurelik buğday 2 su bardağı | Tavuk but 3 adet | Tereyağı 2 yemek kaşığı | Su 8 su bardağı | Tuz 1.5 tatlı kaşığı | Toz kırmızı biber 1 çay kaşığı,6,"1. Aşurelik buğdayı bir gece suda bekletin, ertesi gün süzün. || 2. Buğday ve tavuk butları suyla tencereye alın, 2 saat yumuşayana kadar pişirin. || 3. Tavukları kemikten ayırın, buğdayla birlikte ezerek keşkeği dövün. || 4. Tereyağını kızdırın, tuz ve toz kırmızı biberi yağa ekleyin. || 5. Tavuklu keşkeğin üstüne biberli yağı gezdirip sıcak servis edin.",5,"GLUTEN,SUT","misafir-sofrasi,yuksek-protein",Buğdayı bir gece ıslatın; pişerken daha kısa sürede açılır ve kremamsı olur.,"Üstüne tereyağlı biber gezdirip yanında turşuyla, sıcak servis tabağında sunun.",Tavuklu Keşkek,"A ceremonial Anatolian dish where wheat and chicken cook for hours, then are beaten together into a thick, buttery comfort bowl.",,,0,0,Tavuklu Keşkek,"Ein zeremonielles anatolisches Gericht, bei dem Weizen und Hähnchen stundenlang garen und zu einer dicken, tröstlichen Masse geschlagen werden.",,,0,0
besamelli-tavuk,Beşamelli Tavuk,Tavuk ve sebzelerin beşamel sosla kaplanıp fırında kızardığı kremamsı ana yemek.,YEMEK,tr,MEDIUM,25,35,60,4,510,Tavuk göğsü 600 gr | Mantar 250 gr | Bezelye 1 su bardağı | Tereyağı 2 yemek kaşığı | Un 2 yemek kaşığı | Süt 2 su bardağı | Kaşar peyniri 1 su bardağı | Tuz 1 tatlı kaşığı,8,"1. Tavuk göğsünü kuşbaşı doğrayın, mantarı dilimleyin ve bezelyeyi hazırlayın. || 2. Tavuğu tavada çevirip suyunu çektirin, mantar ve bezelyeyi ekleyin. || 3. Tereyağı ve unu ayrı tencerede kavurup sütle açarak beşamel sos hazırlayın. || 4. Tavuklu harcı fırın kabına alın, beşameli ve kaşar peynirini üstüne yayın. || 5. Yemeği 190°C fırında üzeri kızarana kadar 20-25 dakika pişirin.",5,"GLUTEN,SUT","firinda,cocuk-dostu",Beşamel sosu sürekli çırparak pişirin; un topaklanmadan pürüzsüz kıvam alır.,Yanında yeşil salata ile servis edin.,Chicken with Béchamel,"A baked comfort dish that covers sauteed chicken, mushrooms, and peas with béchamel and cheese, creamy, browned on top, and made for a family table.",,,0,0,Hähnchen mit Béchamelsauce,"Ein überbackenes Wohlfühlgericht, bei dem man Hähnchen, Pilze und Erbsen mit Béchamelsauce und Käse bedeckt, cremig, oben gebräunt und familientauglich.",,,0,0
tavuklu-bezelye,Tavuklu Bezelye,"Tavuk parçaları, bezelye, havuç ve patatesle hazırlanan pratik tencere yemeği.",YEMEK,tr,EASY,15,35,50,4,350,Tavuk göğsü 500 gr | Bezelye 2 su bardağı | Patates 2 adet | Havuç 1 adet | Soğan 1 adet | Domates salçası 1 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Sıcak su 2 su bardağı,8,"1. Tavuk göğsünü, patatesi, havucu ve soğanı eşit küpler halinde doğrayın. || 2. Zeytinyağını tencerede ısıtın, tavukları renk alana kadar 6 dakika mühürleyin. || 3. Soğanı ve domates salçasını ekleyip kokusu açılıncaya kadar 2 dakika kavurun. || 4. Bezelye, patates, havuç ve sıcak suyu ilave edin, kapağı kapalı 25 dakika pişirin. || 5. Sebzeler yumuşayınca tencereyi dinlendirin, tavuklu bezelyeyi tane pilav yanına verin.",5,,"tek-tencere,pratik,cocuk-dostu",Tavukları önce mühürleyin; sebzeler eklenince parçalanmadan pişer.,Bulgur pilavı ve turşuyla servis edin.,Chicken and Peas,"A practical Turkish pot dish of chicken, peas, potato, and carrot, simmered together until the sauce turns soft and homey.",,,0,0,Hähnchen mit Erbsen,"Ein praktisches türkisches Topfgericht aus Hähnchen, Erbsen, Kartoffeln und Karotten, weich geschmort und angenehm hausgemacht.",,,0,0
balli-hardalli-tavuk,Ballı Hardallı Tavuk,"Bal, hardal ve limonla marine edilen tavuk filetoların tavada piştiği tatlı-ekşi yemek.",YEMEK,tr,EASY,15,18,33,4,400,Tavuk fileto 600 gr | Bal 2 yemek kaşığı | Hardal 2 yemek kaşığı | Limon suyu 2 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Sarımsak 2 diş | Tuz 1 çay kaşığı,7,"1. Bal, hardal, limon suyu, zeytinyağı, sarımsak ve tuzu kapta çırpın. || 2. Tavuk filetoları sosa bulayıp 20 dakika dinlendirin. || 3. Tavayı orta ateşte ısıtıp tavukların ilk yüzünü 5-6 dakika pişirin. || 4. Tavukları çevirip kalan sostan sürerek 6-8 dakika daha pişirin. || 5. Ballı hardallı tavukları dilimlemeden önce 3 dakika dinlendirin.",5,HARDAL,yuksek-protein,Balı yüksek ateşte yakmayın; tavuk mühürlendikten sonra sosu eklemek parlak kaplama verir.,Fırın sebze veya kuskusla servis edin.,Honey Mustard Chicken,"A quick skillet chicken that marinates in honey, mustard, lemon, and garlic, glossy, tangy-sweet, and easy to pair with couscous or roasted vegetables.",,,0,0,Honig-Senf-Hähnchen,"Ein schnelles Pfannengericht, bei dem man Hähnchen in Honig, Senf, Zitrone und Knoblauch mariniert, glänzend, süß-säuerlich und gut zu Gemüse oder Couscous.",,,0,0
tavuklu-noodle,Tavuklu Noodle,"Tavuk, sebze, noodle ve soya sosuyla hazırlanan hızlı Asya usulü tava yemeği.",YEMEK,tr,EASY,15,15,30,3,520,Noodle 250 gr | Tavuk göğsü 350 gr | Havuç 1 adet | Kırmızı biber 1 adet | Kabak 1 adet | Soya sosu 3 yemek kaşığı | Susam yağı 1 yemek kaşığı | Sarımsak 2 diş,8,"1. Noodle ve Tavuk göğsü için ön hazırlığı tamamlayıp kalan ürünleri tezgaha alın. || 2. Noodle'ı paket süresine göre haşlayıp süzün. || 3. Tavukları ince doğrayıp sıcak tavada 6-7 dakika pişirin. || 4. Sebzeler, soya sosu, susam yağı ve noodle'ı ekleyip 4 dakika çevirin. || 5. Tavuklu Noodle tarifini kısa bir dinlenmeden sonra servis edin.",5,"GLUTEN,SOYA,SUSAM","30-dakika-alti,yuksek-protein",Sebzeleri yüksek ateşte kısa süre pişirin; renkleri canlı ve dokuları diri kalır.,Üstüne taze soğan ve susam serpip woktan çıkar çıkmaz sıcak sunun.,Chicken Noodles,"A fast wok-style noodle dish with chicken, vegetables, soy sauce, and sesame oil, glossy in the pan and easy for weeknights.",,,0,0,Hähnchen-Nudeln,"Ein schnelles Wok-Nudelgericht mit Hähnchen, Gemüse, Sojasauce und Sesamöl, glänzend in der Pfanne und alltagstauglich.",,,0,0
turlu,Türlü,"Patlıcan, kabak, patates ve fasulyenin domatesli sosla piştiği yaz sebze yemeği.",YEMEK,tr,EASY,25,40,65,5,210,Patlıcan 2 adet | Kabak 2 adet | Patates 2 adet | Taze fasulye 250 gr | Domates 3 adet | Soğan 1 adet | Zeytinyağı 0.5 çay bardağı | Tuz 1 tatlı kaşığı,8,1. Soğanı zeytinyağında 4 dakika kavurun. || 2. Doğranmış sebzeleri ve domatesi tencereye ekleyin. || 3. Tuz ve 1 su bardağı sıcak su ekleyip kısık ateşte 35-40 dakika pişirin. || 4. Türlü için patlıcan ile kabak bölümünü son pişirme öncesi birlikte toparlayın. || 5. Türlü porsiyonlarını ocaktan alır almaz sıcak olarak servis edin.,5,,"vegan,tek-tencere,yaz-tarifi,vejetaryen",Sebzeleri benzer boyutta doğrayın; tencerede aynı sürede yumuşarlar.,Yoğurt ve bulgur pilavıyla servis edin.,Türlü,"A summer vegetable stew from Turkish home kitchens, where eggplant, zucchini, beans, and potato soften into tomato sauce.",,,0,0,Türlü,"Ein Sommergemüse-Eintopf aus türkischen Küchen, in dem Aubergine, Zucchini, Bohnen und Kartoffel in Tomate weich garen.",,,0,0
pirasa-yemegi,Pırasa Yemeği,"Pırasa, havuç ve pirinçle hazırlanan hafif zeytinyağlı tencere yemeği.",YEMEK,tr,EASY,15,30,45,4,230,Pırasa 1 kg | Havuç 2 adet | Pirinç 3 yemek kaşığı | Zeytinyağı 0.5 çay bardağı | Limon suyu 2 yemek kaşığı | Şeker 1 çay kaşığı | Tuz 1 tatlı kaşığı,7,"1. Pırasaları verev kesin, havuçları dilimleyin ve pirinci yıkayın. || 2. Zeytinyağında havuç ve pırasayı 5 dakika hafifçe soteleyin. || 3. Pirinci, limon suyunu, şekeri ve tuzu tencereye ekleyin. || 4. Az suyla yemeği 25-30 dakika kısık ateşte pirinç yumuşayana kadar pişirin. || 5. Pırasa yemeğini ılık ya da soğuk olarak zeytinyağlı şeklinde sunun.",5,,"vegan,dusuk-kalorili,tek-tencere,vejetaryen",Pırasayı çapraz dilimleyin; hem daha hızlı pişer hem de tabakta dağılmaz.,Limon suyu ile ılık veya soğuk servis edin.,Pırasa Yemeği,"A light olive-oil dish of leeks, carrot, and rice, gently cooked until soft and often served warm or at room temperature.",,,0,0,Pırasa Yemeği,"Ein leichtes Olivenölgericht aus Lauch, Karotte und Reis, sanft gegart und warm oder lauwarm serviert.",,,0,0
zeytinyagli-kereviz,Zeytinyağlı Kereviz,"Kereviz, portakal suyu ve havuçla pişen aromatik kış zeytinyağlısı.",YEMEK,tr,EASY,20,30,50,4,210,Kereviz 3 adet | Havuç 2 adet | Patates 1 adet | Portakal suyu 1 su bardağı | Zeytinyağı 0.5 çay bardağı | Limon suyu 2 yemek kaşığı | Tuz 1 çay kaşığı,7,"1. Kerevizleri kararmaması için limonlu suda bekletin, havuç ve patatesi doğrayın. || 2. Sebzeleri tencereye alın, zeytinyağı ve portakal suyunu üstlerine dökün. || 3. Kalan limon suyu ve tuzu ekleyip kapağı kapalı biçimde pişirmeye başlayın. || 4. Kereviz yemeğini 25-30 dakika sebzeler yumuşayana kadar kısık ateşte pişirin. || 5. Zeytinyağlı kerevizi ılınınca servis tabağına aktarın.",5,KEREVIZ,"vegan,kis-tarifi,dusuk-kalorili,vejetaryen",Soyduğunuz kerevizi limonlu suda bekletin; kararmadan açık rengini korur.,"Oda sıcaklığında, üstüne dereotu serperek limon dilimiyle meze tabağında sunun.",Zeytinyağlı Kereviz,"A winter olive oil dish of celery root, carrot, and orange juice, aromatic and light enough to serve at room temperature.",,,0,0,Zeytinyağlı Kereviz,"Ein winterliches Olivenölgericht aus Knollensellerie, Karotte und Orangensaft, aromatisch und leicht genug für lauwarmen Service.",,,0,0
