slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
kirmizi-erikli-taze-fasulye-manisa-usulu,Manisa Kırmızı Erikli Taze Fasulye,sebze-yemekleri,YEMEK,tr,0,Taze fasulye 500 gr | Kırmızı erik 6 adet | Domates 2 adet | Zeytinyağı 3 yemek kaşığı | Kuru soğan 1 adet,1. Soğanı zeytinyağında 4 dakika çevirin. || 2. Fasulye ve domatesi ekleyip 10 dakika pişirin. || 3. Erikleri katıp yemeği 12 dakika daha pişirerek servis edin.,Eriği son 10 dakikada eklemek meyvenin tamamen erimeden şeklini korumasını sağlar.,Yanına bulgur pilavı ve turşu koyarak derin kasede verin; üzerine pul biber gezdirin.
kirmizi-pancar-mihlama-trabzon-usulu,Trabzon Kırmızı Pancar Mıhlama,kahvaltiliklar,KAHVALTI,tr,0,Mısır unu 4 yemek kaşığı | Kolot peyniri 180 gr | Haşlanmış pancar 1 adet | Tereyağı 25 gr | Su 1 su bardağı,1. Tereyağında mısır ununu 1 dakika çevirin. || 2. Su ve rendelenmiş pancarı ekleyip kıvam verin. || 3. Peyniri katıp eriyene kadar karıştırarak servis edin.,Pancarı önceden haşlayıp eklemek mıhlamanın dokusunu sulandırmadan renk verir.,"Taze ekmek, zeytin ve beyaz peynirle birlikte tabakta verin; yanına demli çay eşlik etsin."
kirmizi-pancarli-kefir-kasesi-polonya-usulu,Kırmızı Pancarlı Kefir Kasesi,salatalar,SALATA,pl,0,Pancar 3 adet | Kefir 2 su bardağı | Dereotu 0.25 demet | Salatalık 1 adet,1. Pancarı 12 dakika haşlayın. || 2. Küçük küpler halinde doğrayın. || 3. Kefir ve dereotuyla karıştırın.,Pancarı tamamen soğutmak kefirin rengini temiz ve parlak tutar.,"Geniş tabakta tek katman halinde dizip, yanına sıcak pide ve bir kase zeytinyağıyla Akdeniz usulü sunun."
kitsune-udon,Kitsune Udon,makarna-pilav,YEMEK,jp,0,Udon eriştesi 400 gr | Tofu 250 gr | Soya sosu 4 yemek kaşığı | Sebze suyu 5 su bardağı | Taze soğan 3 dal,1. Tofuyu soya sosuyla 12 dakika pişirin. || 2. Sebze suyunu kaynatın. || 3. Udon eriştesini 8 dakika haşlayın. || 4. Erişteyi kaseye alıp tofu ve sıcak suyla tamamlayın.,Tofuyu sosu çekene kadar kısık ateşte pişirin; üst parça çorbanın tadını belirler.,Taze soğanla sıcak servis edin.
kivili-maydanoz-smoothie,Kivili Maydanoz Smoothie,smoothie-shake,ICECEK,us,0,Kivi 2 adet | Maydanoz 0.25 demet | Salatalık 1 adet | Yeşil elma 1 adet | Limon suyu 1 yemek kaşığı | Soğuk su 150 ml,"1. Kivi, salatalık ve elmayı doğrayın. || 2. Maydanoz, limon suyu ve soğuk suyu blendera alın. || 3. Tüm malzemeyi 45 saniye çekip hemen servis edin.",Maydanozun kalın saplarını ayırmak içeceğin pürüzsüz kalmasını kolaylaştırır.,Bekletmeden soğuk servis edin.
kiymali-pide,Kıymalı Pide,hamur-isleri,YEMEK,tr,0,Un 4 su bardağı | Ilık su 1.5 su bardağı | Kuru maya 1 tatlı kaşığı | Tuz 1 tatlı kaşığı | Dana kıyma 350 gr | Soğan 1 adet | Domates 2 adet | Yeşil biber 2 adet | Maydanoz 0.25 demet | Biber salçası 1 yemek kaşığı | Pul biber 1 çay kaşığı,"1. Un, ılık su, maya ve tuzu 8-10 dakika yoğurun. || 2. Hamuru kapalı kapta 30 dakika mayalandırın. || 3. Kıyma, ince doğranmış sebzeler, salça, maydanoz ve pul biberi karıştırın. || 4. Hamuru 4 bezeye ayırıp uzun oval şekilde açın. || 5. Harcı hamurun üzerine ince yayın ve kenarları içe kıvırın. || 6. 230°C fırında 15-18 dakika pişirin.",Harcı sulu bırakmayın; domatesin fazla suyunu süzmek pidenin tabanını gevrek tutar.,"Limon, maydanoz ve ayranla servis edin."
kizilcik-hosafi-yozgat-usulu,Kızılcık Hoşafı,icecekler,ICECEK,tr,0,Kızılcık 1.5 su bardağı | Elma 1 adet | Su 5 su bardağı | Şeker 0.25 su bardağı | Karanfil 2 adet,1. Meyveleri tencereye alın. || 2. 10 dakika pişirin. || 3. Soğutup servis edin.,Kızılcığı ezmeden pişirmek hoşafın suyunu daha berrak tutar.,Üzerine bir dilim taze zencefil ve küçük bir yaprak fesleğen ekleyip aromayı canlandırın.
kizilcik-kvas-fizz-rus-usulu,Kızılcık Kvas Fizz,icecekler,ICECEK,ru,0,Kvas 3 su bardağı | Kızılcık suyu 1 su bardağı | Buz 1 su bardağı,1. Bardakları buzla doldurun. || 2. Kızılcık suyunu pay edin. || 3. Kvasla tamamlayın.,Kvası en son eklemek içecekteki hafif köpüklü yapıyı korur.,"Tahta tepsiye buzlu bardağı, yanına limon dilimleri ve taze nane sapıyla sunum kurun."
kizilcikli-cay-serbeti-elazig-usulu,Kızılcıklı Çay Şerbeti,icecekler,ICECEK,tr,0,Demli çay 2 su bardağı | Kızılcık suyu 1 su bardağı | Su 1 su bardağı | Buz 1 su bardağı,1. Çayı soğutun. || 2. Kızılcık suyu ile karıştırın. || 3. Buzla servis edin.,Kızılcık suyunu süzerek eklemek bardakta daha temiz bir renk bırakır.,Soğuk servis edin.
kizilcikli-kissel-rus-usulu,Kızılcıklı Kissel,icecekler,ICECEK,ru,0,Kızılcık 2 su bardağı | Su 1.5 lt | Toz şeker 0.5 su bardağı | Mısır nişastası 2 yemek kaşığı,1. Kızılcık ve şekeri 6 dakika kaynatın. || 2. Karışımı süzüp nişastayı ekleyin. || 3. Kisseli koyulaştırıp servis edin.,Kızılcığın çekirdeklerini süzmek içeceğin daha pürüzsüz olmasını sağlar.,"Tahta tepsiye buzlu bardağı, yanına limon dilimleri ve taze nane sapıyla sunum kurun."
kladdkaka-portakalli-isvec-usulu,Kladdkaka,tatlilar,TATLI,se,0,Un 1 su bardağı | Kakao 0.5 su bardağı | Yumurta 2 adet | Tereyağı 75 gr | Portakal kabuğu 1 tatlı kaşığı,1. Hamuru hazırlayın. || 2. Hamuru kalıba dökün. || 3. Keki 16 dakika pişirin.,Keki tam kurumadan fırından almak ortasının karakteristik yumuşaklığını korur.,Üstüne bir parça fıstık tozu veya ince tarçın gezdirip porselen tabakta servis yapın.
kluski-leniwe-polonya-usulu,Kluski Leniwe,kahvaltiliklar,KAHVALTI,pl,0,Taze peynir 250 gr | Un 1 su bardağı | Yumurta 1 adet | Tereyağı 20 gr,1. Hamuru hazırlayın. || 2. Hamuru şerit yapıp kesin. || 3. Kluski'leri 4 dakika haşlayıp tereyağıyla servis edin.,Hamuru fazla yoğurmamak pişince sertleşmesini önler.,"Taze ekmek, zeytin ve beyaz peynirle birlikte tabakta verin; yanına demli çay eşlik etsin."
kluski-slaskie-polonya-usulu,Kluski Śląskie,makarna-pilav,YEMEK,pl,0,Haşlanmış patates 4 adet | Patates nişastası 0.75 su bardağı | Yumurta 1 adet | Tuz 0.5 çay kaşığı,"1. Patatesleri ezin, nişasta, yumurta ve tuzla yoğurun. || 2. Hamurdan küçük toplar yapıp ortasını başparmakla bastırın. || 3. Kaynar suda 4 dakika haşlayın.",Oyuk açmak sosu daha iyi taşır.,Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
knafeh-cups,Knafeh Cups,tatlilar,TATLI,me,0,Tel kadayıf 300 gr | Tereyağı 100 gr | Krema peyniri 250 gr | Antep fıstığı 60 gr,1. Kadayıfı tereyağıyla harmanlayıp kup kalıplarına bastırın. || 2. 180°C fırında 15 dakika pişirin. || 3. Peynirli krema ve fıstıkla doldurun.,Kadayıfı kalıpta sıkıca bastırın; gevşek bırakırsanız pişerken dağılır ve kup şeklini tutmaz.,"Fırından çıkar çıkmaz, sıcakken servis edin."
kol-boregi,Kol Böreği,hamur-isleri,YEMEK,tr,0,Yufka 5 adet | Beyaz peynir 350 gr | Maydanoz 0.5 demet | Süt 1 su bardağı | Sıvı yağ 0.5 su bardağı | Yumurta 1 adet,1. Peynir ve maydanozu karıştırın. || 2. Yufkaları soslayıp peynirli harçla rulo sarın. || 3. Ruloları tepsiye dizip 180°C fırında 30-35 dakika pişirin.,Yufkaları sosladıktan sonra bekletmeden sarın; fazla yumuşayan yufka yırtılır.,Çayla sıcak veya ılık servis edin.
kolbaszli-lecso,Kolbászlı Lecsó,sebze-yemekleri,YEMEK,hu,0,Kapya biber 4 adet | Domates 5 adet | Soğan 2 adet | Macar sosis 160 gr | Toz kırmızı biber 1 tatlı kaşığı,1. Soğanları yağda yumuşatın. || 2. Biberleri ve dilimlenmiş Macar sosisi ekleyip 8 dakika soteleyin. || 3. Domates ve toz biberle 20 dakika pişirin.,Biberleri ince değil iri doğrayın; uzun pişerken formu tamamen kaybolmaz.,Yanında kıtır ekmek ya da sade pilavla servis edin.
kolot-peynirli-kavrulmus-domates-tostu-rize-usulu,Kolot Peynirli Kavrulmuş Domates Tostu,kahvaltiliklar,KAHVALTI,tr,0,Köy ekmeği 4 dilim | Kolot peyniri 160 gr | Domates 2 adet | Tereyağı 1 yemek kaşığı,1. Domatesleri doğrayıp tavada 4 dakika çevirin. || 2. Ekmeği hafif kızartın. || 3. Peyniri ekleyip 4 dakika daha pişirin.,Domatesi 4 dakika çevirip suyunu hafif çektirmek ekmeğin ıslanmasını önler.,Ilık servis edin.
kolotlu-mantar-guveci-artvin-usulu,Kolotlu Mantar Güveci,sebze-yemekleri,YEMEK,tr,0,Mantar 400 gr | Kolot peyniri 150 gr | Soğan 1 adet | Tereyağı 20 gr | Karabiber 0.25 çay kaşığı,1. Soğanı ve mantarı 6 dakika çevirin. || 2. Karışımı güvece alın. || 3. Kolotla kaplayıp 10 dakika pişirin.,Kolotu ince dilimlemek güvecin üzerinde eşit eriyen bir tabaka oluşturur.,Taze dereotu ve zeytinyağıyla porselen tabakta soğuk tüketin; lezzet ertesi gün daha derin olur.
kolotlu-misir-ekmegi-trabzon-usulu,Trabzon Kolotlu Mısır Ekmeği,kahvaltiliklar,KAHVALTI,tr,0,Mısır unu 2 su bardağı | Un 1 su bardağı | Kolot peyniri 200 gr | Su 1.5 su bardağı | Tereyağı 30 gr,"1. Mısır unu, un ve suyu karıştırarak koyu bir hamur hazırlayın. || 2. Rendelenmiş kolot peynirini ekleyip tepsiye yayın. || 3. Ekmeği 190°C fırında 30 dakika pişirip tereyağıyla servis edin.",Hamuru çok cıvık bırakmamak peynirin tabana çökmeden eşit dağılmasına yardımcı olur.,Dilimleyip tereyağıyla sıcak servis edin.
kombe,Kömbe,tatlilar,TATLI,tr,0,Un 4 su bardağı | Tereyağı 200 gr | Şeker 1 su bardağı | Yumurta 1 adet | Mahlep 1 çay kaşığı | Susam 0.5 su bardağı,"1. Tereyağı, şeker ve yumurtayı karıştırın. || 2. Un ve mahlebi ekleyip hamur yoğurun. || 3. Hamuru susama bulayıp kalıpla şekillendirin. || 4. 180°C fırında 22-25 dakika pişirin.",Hamuru kalıba bastırmadan önce susama bulayın; desen daha net çıkar.,Çay veya kahve yanında servis edin.
kompot,Kompot,icecekler,ICECEK,ru,0,Elma 2 adet | Erik 8 adet | Şeker 0.5 su bardağı | Su 1.5 litre,1. Meyveleri iri parçalar halinde doğrayın. || 2. Su ve şekerle birlikte 15 dakika kaynatın. || 3. Soğutup servis edin.,Meyveleri fazla kaynatmayın; suya aroma versin ama püreleşmesin.,Buzdolabında 1 saat soğutup sürahide servis edin.
kompot-z-suszu-polonya-kis-usulu,Kompot z Suszu,icecekler,ICECEK,pl,0,Kuru erik 1 su bardağı | Kuru elma 1 su bardağı | Tarçın çubuğu 1 adet | Su 6 su bardağı | Bal 2 yemek kaşığı,1. Tüm malzemeyi tencereye alın. || 2. İçeceği 18 dakika kaynatın. || 3. Ilık servis edin.,Kuru meyveyi kısa ön ıslatma daha dolgun ve temiz bir tat bırakır.,"Kısa genişçe bir bardakta, üstüne taze meyve veya otlardan bir tutamla sunun."
kongguksu,Kongguksu,makarna-pilav,YEMEK,kr,0,Erişte 200 gr | Soya sütü 500 ml | Salatalık 1 adet | Susam 1 tatlı kaşığı,1. Erişteyi haşlayıp soğuk sudan geçirerek süzün. || 2. Kaselere erişteyi yerleştirip çok soğuk soya sütünü üstüne dökün. || 3. Salatalık ve susamla tamamlayıp servis edin.,Soya sütünü çok önceden buz gibi soğutun; yemeğin karakteri soğuklukta gizlidir.,Üzerine salatalık şeritleri ve susam serperek servis edin.
kongnamul-guk-kore-usulu,Kongnamul Guk,corbalar,CORBA,kr,0,Maş fasulyesi filizi 300 gr | Su 5 su bardağı | Sarımsak 1 diş | Taze soğan 2 dal | Tuz 0.5 çay kaşığı,1. Suyu kaynatıp filizleri ekleyin. || 2. Çorbayı 8 dakika pişirin. || 3. Sarımsak ve taze soğanla servis edin.,Kapağı çok açıp kapatmamak filiz kokusunun keskinleşmesini önler.,Üzerine rendelenmiş eski kaşar ve ince doğranmış taze nane yerleştirerek sunum kurun.
konya-bamya-corbasi,Konya Bamya Çorbası,corbalar,CORBA,tr,0,Kuru bamya 80 gr | Dana kuşbaşı 300 gr | Domates salçası 1 yemek kaşığı | Limon suyu 3 yemek kaşığı,1. Kuru bamyayı limonlu suda 10 dakika haşlayın. || 2. Dana etini salçayla 8 dakika kavurun. || 3. Bamya ve suyu ekleyip 40 dakika pişirin.,Kuru bamyayı limonlu suda haşlayın; yapışkanlık azalır ve taneler diri kalır.,Limon dilimiyle sıcak servis edin.
konya-tiridi,Konya Tiridi,et-yemekleri,YEMEK,tr,0,Dana haşlama eti 500 gr | Pide ekmeği 2 adet | Et suyu 500 ml | Yoğurt 250 gr | Tereyağı 40 gr,1. Eti et suyunda 30 dakika yumuşayana kadar ısıtın. || 2. Pideleri doğrayıp sıcak et suyuyla ıslatın. || 3. Pideleri tabağa alıp eti yerleştirin ve yoğurtla tereyağını üzerine gezdirin.,Pideyi et suyunda kısa tutun; fazla beklerse tabakta lapa olur.,Üzerine yoğurt ve tereyağı gezdirerek sıcak servis edin.
koper-soslu-fasulye-polonya-usulu,Polonya Koper Soslu Fasulye,sebze-yemekleri,YEMEK,pl,0,Taze fasulye 400 gr | Krema 0.5 su bardağı | Dereotu 0.25 demet | Tereyağı 15 gr,1. Fasulyeyi 10 dakika haşlayın. || 2. Krema ve tereyağını kısa süre ısıtın. || 3. Dereotunu ekleyip fasulyeyle buluşturarak servis edin.,Dereotunu en sonda eklemek renginin canlı kalmasını sağlar.,"Yanına karamelize soğan ve ızgara ekmek dilimleriyle destekleyin, protein dengesi kurulsun."
kopytka-polonya-usulu,Kopytka,makarna-pilav,YEMEK,pl,0,Patates 800 gr | Un 200 gr | Tereyağı 40 gr | Dereotu 0.25 demet,1. Patatesi haşlayıp soğutarak ezin. || 2. Unla hamur yapıp küçük parçalar kesin. || 3. Kopytkaları kaynar suda haşlayıp tereyağıyla çevirin.,Patatesi tamamen soğutup ezmek hamura gereksiz fazla un girme ihtiyacını azaltır.,Üzerine tereyağı ve dereotu ile sıcak servis edin.
