slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
malatya-kayisili-tavuk-yahni,Malatya Kayısılı Tavuk Yahni,"Malatya kayısılı tavuk yahni, tavuk butlarını kuru kayısı, soğan ve tarçınla pişirerek tatlı ekşi dengeli bir Anadolu tenceresi hazırlar.",YEMEK,tr,MEDIUM,18,42,60,4,440,Tavuk but 800 gr | Kuru kayısı 12 adet | Soğan 2 adet | Domates salçası 1 yemek kaşığı | Tarçın 0.25 çay kaşığı | Tavuk suyu 2.5 su bardağı,6,"1. Tavuk butlarını tencerede 8 dakika mühürleyin. || 2. Soğanı ekleyip 6 dakika yumuşatın. || 3. Salça, tarçın ve tavuk suyunu tencereye alın. || 4. Kapağı kapalı 25 dakika orta ateşte pişirin. || 5. Kayısıları ekleyip 12-15 dakika daha yumuşatın.",5,,"yuksek-protein,tek-tencere",Kayısıyı son 15 dakikada eklemek dağılmadan sosu tatlandırır.,Bulgur pilavı ve yoğurtla sıcak servis edin.,Apricot Chicken Yahni,"Dried apricots, onion, cinnamon, and chicken thighs simmer into a sweet-sour Malatya stew.",,,0,0,Huehneryahni mit Aprikosen,"Getrocknete Aprikosen, Zwiebel, Zimt und Huhn schmoren zu einem suess-sauren Eintopf aus Malatya.",,,0,0
canakkale-sardalyali-domates-tavasi,Çanakkale Sardalyalı Domates Tavası,"Çanakkale sardalyalı domates tavası, taze sardalyayı domates, sarımsak ve zeytinyağıyla kısa sürede pişiren hafif bir balık yemeğidir.",YEMEK,tr,MEDIUM,16,18,34,4,315,Temizlenmiş sardalya 700 gr | Domates 4 adet | Sarımsak 3 diş | Zeytinyağı 4 yemek kaşığı | Maydanoz 0.25 demet | Limon 1 adet,6,1. Sardalyaları yıkayıp kağıt havluyla kurulayın. || 2. Domatesleri rendeleyip sarımsakla tavaya alın. || 3. Sosu 8 dakika koyulaşana kadar pişirin. || 4. Sardalyaları tek sıra dizip kapağı kapatın. || 5. Balıkları 8-10 dakika opaklaşana kadar pişirip maydanozla servis edin.,5,DENIZ_URUNLERI,"yuksek-protein,yaz-tarifi",Sardalyayı tek sıra dizmek etinin parçalanmadan pişmesini sağlar.,"Roka, limon ve kızarmış ekmekle sıcak servis edin.",Sardine Tomato Skillet,"Fresh sardines cook quickly with tomato, garlic, and olive oil in this Canakkale pan.",,,0,0,Sardinen-Tomaten-Pfanne,"Frische Sardinen garen schnell mit Tomate, Knoblauch und Olivenoel in dieser Pfanne aus Canakkale.",,,0,0
nevsehir-pekmezli-aside,Nevşehir Pekmezli Aside,"Nevşehir pekmezli aside, üzüm pekmezini un ve tereyağıyla kavurup kaşıkla yenebilen parlak, yoğun bir kış tatlısına dönüştürür.",TATLI,tr,EASY,8,16,24,6,260,Üzüm pekmezi 1 su bardağı | Un 0.75 su bardağı | Tereyağı 2 yemek kaşığı | Su 1.5 su bardağı | Ceviz 0.5 su bardağı | Tarçın 0.5 çay kaşığı,6,1. Tereyağını eritip unu 6 dakika açık renk kavurun. || 2. Pekmez ve suyu ayrı kapta pürüzsüz karıştırın. || 3. Pekmezli karışımı una azar azar ekleyin. || 4. Kısık ateşte 8-10 dakika koyulaşana kadar karıştırın. || 5. Ceviz ve tarçınla ılık servis edin.,5,"GLUTEN,SUT,KUSUYEMIS","30-dakika-alti,vejetaryen,butce-dostu",Unu açık fındık kokusu gelene kadar kavurmak tadı derinleştirir.,Ceviz ve tarçınla ılık servis edin.,Grape Molasses Aside,"Grape molasses, flour, and butter turn into a glossy spoon dessert from Nevsehir.",,,0,0,Aside mit Traubenmelasse,"Traubenmelasse, Mehl und Butter werden zu einem glaenzenden Loeffeldessert aus Nevsehir.",,,0,0
mardin-sumakli-kuzu-kaburga,Mardin Sumaklı Kuzu Kaburga,"Mardin sumaklı kuzu kaburga, kaburga parçalarını soğan, sumak ve domatesle ağır fırında pişirerek ekşi aromalı bir et tabağı sunar.",YEMEK,tr,HARD,20,150,170,6,620,Kuzu kaburga 1.4 kg | Soğan 3 adet | Sumak 2 yemek kaşığı | Domates 3 adet | Sarımsak 4 diş | Zeytinyağı 3 yemek kaşığı | Tuz 1 tatlı kaşığı,7,"1. Kaburgayı tuz, sumak ve zeytinyağıyla ovun. || 2. Soğan, domates ve sarımsağı fırın kabına yayın. || 3. Kaburgayı sebzelerin üzerine yerleştirip kabı kapatın. || 4. 160°C fırında 2 saat kapalı pişirin. || 5. Üstünü açıp 20-25 dakika kızarana kadar fırınlayın.",5,,"misafir-sofrasi,yuksek-protein",Kaburgayı kapalı pişirmek etin kemikten kolay ayrılmasını sağlar.,Lavaş ve közlenmiş biberle sıcak servis edin.,Sumac Lamb Ribs from Mardin,"Lamb ribs bake slowly with onion, sumac, and tomato for a tangy Mardin meat dish.",,,0,0,Lammrippen mit Sumach aus Mardin,"Lammrippen backen langsam mit Zwiebel, Sumach und Tomate zu einem saeuerlichen Gericht aus Mardin.",,,0,0
sakarya-islama-kofte-tabagi,Sakarya Islama Köfte Tabağı,"Sakarya ıslama köfte tabağı, baharatlı köfteleri kemik suyuna batırılmış ekmek ve köz biberle bir araya getiren doyurucu bir porsiyondur.",YEMEK,tr,MEDIUM,28,24,52,4,560,Dana kıyma 600 gr | Bayat ekmek içi 0.5 su bardağı | Soğan 1 adet | Kemik suyu 2 su bardağı | Ekmek dilimi 8 adet | Kırmızı toz biber 1 tatlı kaşığı,6,"1. Kıyma, ekmek içi, soğan ve baharatı 8 dakika yoğurun. || 2. Köfteleri şekillendirip 15 dakika buzdolabında dinlendirin. || 3. Köfteleri ızgara tavada toplam 10-12 dakika pişirin. || 4. Kemik suyunu toz biberle ısıtıp ekmekleri kısa batırın. || 5. Islanmış ekmekleri köfte ve köz biberle servis edin.",5,GLUTEN,"yuksek-protein,misafir-sofrasi",Ekmekleri sosa kısa batırmak dağılmadan ıslanmasını sağlar.,"Köz biber, domates ve ayranla sıcak servis edin.",Sakarya Islama Meatball Plate,Spiced meatballs meet broth-soaked bread and roasted peppers in this Sakarya plate.,,,0,0,Islama-Koefte-Teller aus Sakarya,Gewuerzte Koefte treffen auf bruehegetraenktes Brot und geroestete Paprika in diesem Teller aus Sakarya.,,,0,0
burdur-cevizli-kabak-tatlisi,Burdur Cevizli Kabak Tatlısı,"Burdur cevizli kabak tatlısı, balkabağını şekerle bekletip kendi suyunda pişirerek parlak şerbetli ve cevizli bir kış tatlısı yapar.",TATLI,tr,MEDIUM,15,45,60,6,245,Balkabağı 1 kg | Şeker 2 su bardağı | Ceviz 0.75 su bardağı | Tahin 3 yemek kaşığı | Limon suyu 1 tatlı kaşığı,5,1. Balkabağını iri dilimleyip şekerle 2 saat bekletin. || 2. Kabağı kendi suyuyla tencereye alın. || 3. Kısık ateşte 35-40 dakika yumuşayana kadar pişirin. || 4. Limon suyunu ekleyip 5 dakika daha kaynatın. || 5. Soğutup ceviz ve tahinle servis edin.,5,"KUSUYEMIS,SUSAM","vegan,kis-tarifi,butce-dostu",Kabağı şekerle 2 saat bekletmek su eklemeden pişirmeyi kolaylaştırır.,Ceviz ve tahinle soğuk servis edin.,Walnut Pumpkin Dessert,Pumpkin cooks in its own syrup and finishes with walnuts and tahini in this Burdur dessert.,,,0,0,Kuerbisdessert mit Walnuss,Kuerbis gart im eigenen Sirup und wird mit Walnuss und Tahin als Dessert aus Burdur serviert.,,,0,0
tekirdag-peynirli-pirasa-boregi,Tekirdağ Peynirli Pırasa Böreği,"Tekirdağ peynirli pırasa böreği, ince pırasayı beyaz peynirli içle yufka arasına alıp çıtır ve tuzlu bir tepsi böreği hazırlar.",YEMEK,tr,MEDIUM,24,38,62,8,330,Yufka 4 adet | Pırasa 600 gr | Beyaz peynir 250 gr | Yumurta 2 adet | Yoğurt 1 su bardağı | Sıvı yağ 0.5 su bardağı,6,"1. Pırasayı ince doğrayıp 8 dakika yumuşayana kadar soteleyin. || 2. Pırasa soğuyunca beyaz peynirle karıştırın. || 3. Yoğurt, yumurta ve yağı çırpıp sos hazırlayın. || 4. Yufkaları soslayarak tepsiye dizin ve içi yayın. || 5. 180°C fırında 35-38 dakika üstü kızarana kadar pişirin.",5,"GLUTEN,SUT,YUMURTA","vejetaryen,firinda,misafir-sofrasi",Pırasayı soğutmadan yufkaya koymak hamuru yumuşatır.,Çay ve yoğurtla ılık dilimleyin.,Leek Cheese Borek,Leeks and white cheese bake between phyllo layers in this crisp Tekirdag tray borek.,,,0,0,Boerek mit Lauch und Kaese,Lauch und Weisskaese backen zwischen Yufka-Schichten zu diesem knusprigen Boerek aus Tekirdag.,,,0,0
diyarbakir-kuzu-etli-mumbar-dolmasi,Diyarbakır Kuzu Etli Mumbar Dolması,"Diyarbakır kuzu etli mumbar dolması, temizlenmiş mumbarı pirinçli ve baharatlı kuzu içiyle doldurup uzun haşlamayla yumuşak hale getirir.",YEMEK,tr,HARD,70,95,165,6,610,Temizlenmiş mumbar 1 kg | Pirinç 2 su bardağı | Kuzu kıyma 350 gr | Soğan 2 adet | Domates salçası 1 yemek kaşığı | Pul biber 1 tatlı kaşığı | Tuz 1 tatlı kaşığı,7,"1. Mumbarları bol tuzlu ve limonlu suda tekrar yıkayın. || 2. Pirinç, kıyma, soğan, salça ve baharatı karıştırın. || 3. Mumbarları gevşek şekilde doldurup uçlarını bağlayın. || 4. Tencereye alıp üstünü geçecek kadar sıcak su ekleyin. || 5. Kısık ateşte 90-95 dakika yumuşayana kadar haşlayın.",5,,"misafir-sofrasi,yuksek-protein",Mumbarı fazla sıkı doldurmamak pirincin taşmadan şişmesini sağlar.,Limon ve pul biberle sıcak servis edin.,Lamb Mumbar Dolma,Cleaned mumbar fills with spiced lamb and rice for this long-simmered Diyarbakir dish.,,,0,0,Mumbar-Dolma mit Lamm,Gereinigter Mumbar wird mit gewuerztem Lamm und Reis gefuellt und lange gegart.,,,0,0
eskisehir-hashasli-mercimekli-bukme,Eskişehir Haşhaşlı Mercimekli Bükme,"Eskişehir haşhaşlı mercimekli bükme, ince açılmış hamuru haşhaş ezmesi ve yeşil mercimekli içle katlayıp fırında gevrekleştirir.",YEMEK,tr,HARD,55,32,87,8,380,Un 4 su bardağı | Su 1.5 su bardağı | Haşhaş ezmesi 0.75 su bardağı | Haşlanmış yeşil mercimek 1.5 su bardağı | Soğan 1 adet | Sıvı yağ 0.5 su bardağı | Tuz 1 tatlı kaşığı,7,"1. Un, su ve tuzla hamur yoğurup 30 dakika dinlendirin. || 2. Soğanı kavurup mercimekle iç hazırlayın. || 3. Haşhaş ezmesini sıvı yağla açın. || 4. Hamuru ince açıp haşhaş sürün ve mercimekli içle katlayın. || 5. 190°C fırında 30-32 dakika kızarana kadar pişirin.",5,GLUTEN,"vejetaryen,firinda,misafir-sofrasi",Haşhaş ezmesini yağla açmak katların daha kolay ayrılmasını sağlar.,Ayran ve domates salatasıyla ılık servis edin.,Poppy Lentil Bukme,Thin dough folds around poppy paste and green lentils for this crisp Eskisehir pastry.,,,0,0,Bukme mit Mohn und Linsen,Duenner Teig wird mit Mohnpaste und gruenen Linsen zu diesem Gebaeck aus Eskisehir gefaltet.,,,0,0
sinop-nohutlu-keskek,Sinop Nohutlu Keşkek,"Sinop nohutlu keşkek, yarma buğdayı tavuk, nohut ve tereyağıyla uzun süre pişirip tok, lifli bir düğün yemeği dokusu verir.",YEMEK,tr,HARD,25,120,145,8,450,Yarma buğday 2 su bardağı | Tavuk but 700 gr | Haşlanmış nohut 1.5 su bardağı | Tereyağı 3 yemek kaşığı | Tuz 1 tatlı kaşığı | Su 8 su bardağı,6,1. Yarma buğdayı geceden ıslatıp süzün. || 2. Tavuk butları ve buğdayı tencereye alın. || 3. Bol suyla 80 dakika kısık ateşte pişirin. || 4. Tavuğu didikleyip nohutla birlikte tencereye katın. || 5. Keşkeği 30-35 dakika karıştırarak koyulaştırın ve tereyağıyla servis edin.,5,"GLUTEN,SUT","misafir-sofrasi,yuksek-protein,kis-tarifi",Buğdayı geceden ıslatmak ezilme süresini belirgin kısaltır.,Kızgın tereyağı ve kırmızı biberle sıcak servis edin.,Chickpea Keskek from Sinop,"Cracked wheat, chicken, chickpeas, and butter cook slowly into a hearty Sinop keskek.",,,0,0,Keskek mit Kichererbsen aus Sinop,"Weizenschrot, Huhn, Kichererbsen und Butter garen langsam zu einem kraeftigen Keskek aus Sinop.",,,0,0
ordu-pazili-misir-unu-kayganasi,Ordu Pazılı Mısır Unu Kayganası,"Ordu pazılı mısır unu kayganası, pazı yapraklarını mısır unlu yumurtalı harçla tavada pişirerek Karadeniz kahvaltısına tuzlu bir krep ekler.",KAHVALTI,tr,EASY,12,12,24,4,210,Pazı 1 demet | Mısır unu 1 su bardağı | Yumurta 3 adet | Su 0.5 su bardağı | Sıvı yağ 2 yemek kaşığı | Tuz 0.5 çay kaşığı,6,"1. Pazıyı ince kıyıp fazla suyunu sıkın. || 2. Mısır unu, yumurta, su ve tuzu pürüzsüz çırpın. || 3. Pazıyı harca katıp karıştırın. || 4. Tavaya harcı ince yayın ve 5 dakika pişirin. || 5. Kayganayı çevirip diğer yüzünü 4-5 dakika kızartın.",5,YUMURTA,"30-dakika-alti,vejetaryen,butce-dostu",Pazıyı ince kıymak kaygananın çevrilirken kırılmasını azaltır.,Sıcak çay ve lor peyniriyle servis edin.,Chard Cornmeal Kaygana,"Chard, cornmeal, and eggs cook into a savory Black Sea breakfast pancake.",,,0,0,Kaygana mit Mangold und Maismehl,"Mangold, Maismehl und Eier werden zu einem herzhaften Fruehstueckspfannkuchen vom Schwarzen Meer.",,,0,0
