slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
chermoula-sos,Chermoula Sos,soslar-dippler,SOS,ma,0,Kişniş 1 demet | Maydanoz 1 demet | Limon suyu 3 yemek kaşığı | Zeytinyağı 80 ml | Kimyon 1 çay kaşığı,"1. Kişniş ve maydanozu ince doğrayın. || 2. Limon suyu, zeytinyağı ve kimyonla karıştırın. || 3. Sosu kullanmadan önce 10 dakika dinlendirin.",Kişniş ve maydanozu bıçakla doğrayın; sos püre yerine taneli kalır.,"Balık, tavuk veya fırın sebzeyi marine etmek için kullanın."
chermoula-tavuk,Chermoula Tavuk,tavuk-yemekleri,YEMEK,ma,0,Tavuk kalça 800 gr | Kişniş 0.5 demet | Sarımsak 3 diş | Limon 1 adet | Zeytinyağı 3 yemek kaşığı,"1. Kişniş, sarımsak, limon ve zeytinyağıyla marinadı hazırlayın. || 2. Tavuğu marinadla kaplayıp 20 dakika dinlendirin. || 3. Tavuğu 200°C fırında 35 dakika pişirin.","Marinadı deriye değil ete sürmek, aromayı daha derine taşır.",Tabakta kuzu pembesi tabaka halinde dilimleyip üstüne pişme suyundan iki kaşık dökün.
chermoulali-havuc-salatasi-fas-usulu,Chermoulalı Havuç Salatası,salatalar,SALATA,ma,0,Havuç 4 adet | Sarımsak 2 diş | Kimyon 0.5 çay kaşığı | Zeytinyağı 1 yemek kaşığı | Limon suyu 1 yemek kaşığı,1. Havucu 8 dakika haşlayın. || 2. Sosu hazırlayın. || 3. Salatayı karıştırıp servis edin.,Havucu yumuşak ama diri bırakmak salatada parlak bir ısırık sağlar.,Tabakta kümeler halinde dizip üzerine iri dilimlenmiş zeytin ve beyaz peynir ekleyerek sunun.
cherry-kvas-cooler-rus-usulu,Rus Cherry Kvas Cooler,icecekler,ICECEK,ru,0,Kvas 150 ml | Vişne püresi 40 ml | Buz 1 su bardağı,1. Vişne püresini bardağa alın. || 2. Buzu ekleyin. || 3. Kvas ile tamamlayıp servis edin.,Vişne püresini süzmek içeceğin daha berrak görünmesini sağlar.,"Yüksek ince bardakta buzla birlikte verin, bardağın kenarını limon kabuğuyla gezdirip süsleyin."
chex-mix,Chex Mix,atistirmaliklar,ATISTIRMALIK,us,0,Tahıl gevreği 300 gr | Kraker 150 gr | Pretzel 150 gr | Tereyağı 80 gr | Sarımsak tozu 1 çay kaşığı,"1. Tahıl gevreği, kraker ve pretzeli karıştırın. || 2. Eritilmiş tereyağı ve baharatları ekleyin. || 3. 160°C fırında 30 dakika pişirin.",Karışımı 10 dakikada bir çevirin; tereyağı her parçaya eşit dağılır.,Büyük kasede paylaşmalık servis edin.
chicha-morada-fizz-peru-usulu,Chicha Morada Fizz,icecekler,ICECEK,pe,0,Chicha morada 2 su bardağı | Lime suyu 0.25 su bardağı | Soda 2 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Sıvıları ekleyin. || 3. Hafifçe karıştırıp servis edin.,Sodayı son anda eklemek içeceğin köpüğünü canlı tutar.,"Kısa genişçe bir bardakta, üstüne taze meyve veya otlardan bir tutamla sunun."
chicha-morada-spritz-peru-usulu,Chicha Morada Spritz,icecekler,ICECEK,pe,0,Chicha morada 2 su bardağı | Portakal suyu 0.5 su bardağı | Soda 1 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Sıvıları ekleyin. || 3. Hafifçe karıştırıp servis edin.,Sodayı en sonda eklemek içeceğin köpüklü hissini uzun tutar.,Üzerine bir dilim taze zencefil ve küçük bir yaprak fesleğen ekleyip aromayı canlandırın.
chicken-and-waffles,Chicken and Waffles,tavuk-yemekleri,YEMEK,us,0,Tavuk but 700 gr | Un 300 gr | Yumurta 3 adet | Süt 350 ml,1. Tavuğu baharatlı una ve yumurtaya bulayın. || 2. Tavuğu 170°C yağda 15 dakika kızartın. || 3. Waffle hamurunu pişirip tavukla servis edin.,Tavuğu kızarttıktan sonra ızgarada 2 dakika tutun; fazla yağ akar ve çıtırlık korunur.,Akçaağaç şurubu ve tereyağı ile sıcak servis edin.
chicken-paprikash,Chicken Paprikash,tavuk-yemekleri,YEMEK,hu,0,Tavuk but 800 gr | Soğan 2 adet | Tatlı paprika 2 yemek kaşığı | Ekşi krema 200 gr,1. Tavukları tencerede mühürleyin. || 2. Soğan ve paprikayı ekleyip 10 dakika kavurun. || 3. Az suyla 35 dakika pişirip ekşi krema ekleyin.,"Tavuğu tencereye koymadan 15 dakika oda sıcaklığında bekletirseniz eşit pişer, dış kabuk kurumaz.",Tabakta kuzu pembesi tabaka halinde dilimleyip üstüne pişme suyundan iki kaşık dökün.
chicken-tikka-masala,Chicken Tikka Masala,tavuk-yemekleri,YEMEK,in,0,Tavuk göğsü 650 gr | Yoğurt 1 su bardağı | Domates püresi 1.5 su bardağı | Krema 0.5 su bardağı | Tikka baharatı 1.5 yemek kaşığı,1. Tavuğu yoğurt ve baharatla 30 dakika marine edin. || 2. Tavukları tavada 8 dakika kızartın. || 3. Domates püresi ve kremayı ekleyip 18 dakika pişirin.,Tavuk parçalarını sos öncesi yüksek ısıda kızartın; marine aroması belirginleşir.,Basmati pirinç ve kişnişle servis edin.
chilaquiles,Chilaquiles,kahvaltiliklar,KAHVALTI,th,0,Tortilla cipsi 250 gr | Salsa verde 300 ml | Yumurta 4 adet | Beyaz peynir 100 gr,1. Salsayı tavada ısıtın. || 2. Tortilla cipslerini salsaya ekleyip 3 dakika çevirin. || 3. Yumurta ve peynirle servis edin.,Yumurtayı kısık ateşte sürekli karıştırmak kremamsı dokuyu verir; yüksek ateş hücreleri sertleştirir.,"Sahan tabakta, yanına taze kıyılmış nane ve bir kase zeytinyağlı yoğurtla verin."
chilaquiles-verdes,Chilaquiles Verdes,kahvaltiliklar,KAHVALTI,mx,0,Mısır tortilla cipsi 250 gr | Tomatillo salsa 2 su bardağı | Beyaz peynir 80 gr | Avokado 1 adet | Yumurta 4 adet,"1. Tomatillo salsayı tavada 5 dakika ısıtın. || 2. Tortilla cipslerini sosa ekleyip 1 dakika çevirin. || 3. Üzerine yumurta, peynir ve avokado ekleyerek servis edin.",Cipsleri sosa çok erken eklemeyin; kenarlarda hafif çıtırlık kalması chilaquiles için önemli.,"Üzerine beyaz peynir, avokado ve sahanda yumurta ekleyin."
chilcano-de-pisco-narenciyeli-peru-usulu,Chilcano de Pisco,kokteyller,KOKTEYL,pe,0,Pisco brendi 1 su bardağı | Zencefilli soda 1 su bardağı | Lime suyu 2 yemek kaşığı | Portakal kabuğu 1 şerit | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Pisco brendiyi ve sodayı ekleyin. || 3. Narenciye ile servis edin.,Bardağı önceden soğutmak içeceğin narenciye kokusunu daha canlı taşır.,Soğuk içecek için 1 saat önceden bardakları buzdolabında bekletin; sıcak camda aroma zayıflar.
chilcano-peru-usulu,Chilcano,kokteyller,KOKTEYL,pe,0,Pisco likörü 50 ml | Zencefilli gazoz 120 ml | Lime suyu 1 yemek kaşığı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Pisco ve lime suyunu ekleyin. || 3. Gazozla tamamlayıp karıştırın.,Bol buz kokteyli daha dengeli tutar.,"Yüksek ince bardakta buzla birlikte verin, bardağın kenarını limon kabuğuyla gezdirip süsleyin."
chiles-rellenos-meksika-usulu,Chiles Rellenos,aperatifler,APERATIF,mx,0,Büyük yeşil biber 4 adet | Kaşar peyniri 150 gr | Un 0.5 su bardağı | Yumurta 2 adet | Sıvı yağ 1 su bardağı,1. Biberleri közleyip soyun. || 2. Peynirle doldurup paneleyin. || 3. Biberleri toplam 6 dakika kızartın.,Biberi soyup kurutmak pane katmanının daha iyi tutunmasını sağlar.,"Yanına turşu tabağı, zeytin ezmesi ve sıcak ekmekle meyhane usulü sofra tamamlayın."
chilorio-tavuklu-taco-meksika-usulu,Chilorio Tavuklu Taco,tavuk-yemekleri,YEMEK,mx,0,Tavuk göğsü 500 gr | Mısır tortilla 8 adet | Domates salçası 1 yemek kaşığı | Kimyon 1 çay kaşığı | Sarımsak 2 diş,1. Tavuğu 12 dakika pişirin. || 2. Eti liflerine ayırıp sosla karıştırın. || 3. Tortillalara paylaştırıp servis edin.,Tavuğu piştikten sonra liflerine ayırmak taco içinde sosu daha iyi tutmasını sağlar.,"Pirinç pilavı veya buharı çekmiş bulgurla birlikte, yanında limonlu yeşillik karışımıyla tamamlayın."
chimichurri,Chimichurri,soslar-dippler,SOS,tr,0,Maydanoz 1 demet | Sarımsak 3 diş | Zeytinyağı 0.5 su bardağı | Üzüm sirkesi 3 yemek kaşığı | Mercanköşk 1 tatlı kaşığı | Pul biber 1 çay kaşığı,"1. Maydanoz ve sarımsağı ince kıyın. || 2. Zeytinyağı, sirke, mercanköşk ve pul biberle karıştırın. || 3. Sosu 20 dakika oda sıcaklığında dinlendirin.",Sosu servis öncesi 20 dakika dinlendirin; sarımsak ve ot aroması yağa geçer.,"Izgara et, tavuk veya sebze üzerinde kullanın."
chokladbollar,Chokladbollar,atistirmaliklar,ATISTIRMALIK,se,0,Yulaf 2 su bardağı | Tereyağı 100 gr | Kakao 3 yemek kaşığı | Şeker 0.5 su bardağı | Hindistan cevizi 0.5 su bardağı,"1. Yulaf, tereyağı, kakao ve şekeri karıştırın. || 2. Karışımı 10 dakika dinlendirin. || 3. Top yapıp hindistan cevizine bulayın.",Karışımı buzdolabında 10 dakika dinlendirmek topları daha rahat yuvarlamanızı sağlar.,Hindistan cevizine bulayıp kahvenin yanında servis edin.
churros,Churros,tatlilar,TATLI,es,0,Un 1.5 su bardağı | Su 1 su bardağı | Tereyağı 50 gr | Yumurta 2 adet | Sıvı yağ 3 su bardağı | Şeker 0.5 su bardağı | Tarçın 1 tatlı kaşığı,1. Su ve tereyağını kaynatıp unu ekleyerek hamur pişirin. || 2. Hamur ılıyınca yumurtaları tek tek yedirin. || 3. Hamuru yağa sıkıp 4-5 dakika kızartın ve tarçınlı şekere bulayın.,Hamuru sıkma torbasına almadan 5 dakika dinlendirin; şekli daha düzgün çıkar.,Sıcak çikolata sosuyla servis edin.
ciborek,Çibörek,hamur-isleri,YEMEK,tr,0,Un 4 su bardağı | Su 1.5 su bardağı | Dana kıyma 350 gr | Soğan 1 adet | Karabiber 1 çay kaşığı | Sıvı yağ 3 su bardağı | Tuz 1 çay kaşığı,"1. Un ve suyla hamur yoğurup 20 dakika dinlendirin. || 2. Kıyma, soğan, tuz ve karabiberle sulu bir iç hazırlayın. || 3. Hamurları açıp harçla kapatın ve kızgın yağda 3-4 dakika kızartın.",Hamuru ince açın ve kenarları sıkı bastırın; kızartırken harç dışarı çıkmaz.,Ayranla sıcak servis edin.
ciger-sote,Ciğer Sote,et-yemekleri,YEMEK,tr,0,Dana ciğeri 600 gr | Soğan 2 adet | Yeşil biber 3 adet | Domates 2 adet | Zeytinyağı 3 yemek kaşığı | Pul biber 1 çay kaşığı | Lavaş 4 adet,1. Ciğeri zarlarından ayırıp küçük doğrayın. || 2. Soğan ve biberleri zeytinyağında 5 dakika soteleyin. || 3. Ciğer ve domatesi ekleyip 8-10 dakika pişirin.,Ciğeri yüksek ateşte kısa süre pişirin; uzun pişirme sertleştirir.,Sumaklı soğan ve lavaşla servis edin.
cigerli-bulgur-pilavi-edirne-usulu,Edirne Ciğerli Bulgur Pilavı,makarna-pilav,YEMEK,tr,0,Kuzu ciğeri 300 gr | Pilavlık bulgur 1.5 su bardağı | Tereyağı 25 gr | Kuru soğan 1 adet | Su 2.5 su bardağı,1. Soğanı tereyağında 4 dakika kavurun. || 2. Ciğeri ekleyip 5 dakika soteleyin. || 3. Bulgur ve suyu ekleyip pilavı 15 dakika pişirin.,Ciğeri kısa pişirmek sertleşmesini önler.,Derin kaseye boşaltıp küçük bir kase yoğurt ve maydanoz dalıyla sunun.
cilbir,Çılbır,kahvaltiliklar,KAHVALTI,tr,0,Yumurta 4 adet | Yoğurt 1.5 su bardağı | Sarımsak 1 diş | Tereyağı 2 yemek kaşığı | Pul biber 1 çay kaşığı | Sirke 1 yemek kaşığı | Tuz 1 çay kaşığı,"1. Yoğurdu ezilmiş sarımsak ve yarım çay kaşığı tuzla karıştırıp servis tabağına yayın. || 2. Geniş tencerede suyu kaynatın, sirke ve kalan tuzu ekleyip ateşi kısın. || 3. Yumurtaları tek tek kaseye kırıp suya bırakın ve 3 dakika pişirin. || 4. Yumurtaları kevgirle alıp yoğurdun üzerine yerleştirin. || 5. Tereyağında pul biberi 30 saniye kızdırıp yumurtaların üzerine dökün.",Suyu kaynattıktan sonra altını kısın; fokurdayan suda yumurta dağılır.,Kızarmış ekmekle sıcak servis edin.
cilekli-kefir-smoothie,Çilekli Kefir Smoothie,smoothie-shake,ICECEK,tr,0,Kefir 400 ml | Çilek 250 gr | Bal 1 yemek kaşığı | Muz 1 adet,"1. Çileklerin saplarını ayıklayıp muzu iri parçalara bölün. || 2. Kefir, çilek, bal ve muzu blenderda 1 dakika çekin. || 3. Karışımı bekletmeden bardaklara paylaştırın.",Çileği dondurulmuş kullanırsanız buz eklemeden daha yoğun bir kıvam elde edersiniz.,Soğuk bardağa doldurup üstüne birkaç dilim çilek yerleştirin.
cilekli-magnolia,Çilekli Magnolia,tatlilar,TATLI,tr,0,Süt 1 litre | Şeker 1 su bardağı | Un 2 yemek kaşığı | Nişasta 2 yemek kaşığı | Yumurta sarısı 1 adet | Krema 200 ml | Vanilin 1 paket | Bebe bisküvisi 200 gr | Çilek 400 gr,"1. Süt, şeker, un, nişasta ve yumurta sarısını tencerede çırpın. || 2. Orta ateşte koyulaşana kadar 12-15 dakika pişirin. || 3. Ocaktan alın, krema ve vanilini ekleyip 5 dakika çırpın. || 4. Bisküviyi kırıntı haline getirin, çilekleri dilimleyin. || 5. Kuplara bisküvi, muhallebi ve çileği kat kat yerleştirin. || 6. Buzdolabında 2 saat dinlendirin.",Muhallebiyi kuplara almadan önce 5 dakika çırpın; pürüzsüz ve hafif bir kıvam elde edilir.,En az 2 saat soğutup servis edin.
cilekli-smoothie,Çilekli Smoothie,smoothie-shake,ICECEK,tr,0,Çilek 250 gr | Muz 1 adet | Yoğurt 1 su bardağı | Süt 0.5 su bardağı | Bal 1 tatlı kaşığı | Buz 4 adet,"1. Çileklerin saplarını ayıklayın, muzu dilimleyin. || 2. Tüm malzemeleri blendera alın. || 3. Pürüzsüz kıvam alana kadar 30-40 saniye çekin.",Dondurulmuş çilek kullanırsanız buz eklemeden daha yoğun kıvam elde edilir.,Soğuk bardakta hemen servis edin.
cilekli-yulaf-smoothie,Çilekli Yulaf Smoothie,smoothie-shake,ICECEK,us,0,Çilek 250 gr | Yoğurt 200 gr | Yulaf 3 yemek kaşığı | Bal 1 yemek kaşığı,1. Çilekleri ayıklayın. || 2. Tüm malzemeyi blendera alın. || 3. Karışımı 45 saniye çekip bekletmeden servis edin.,Çileği dondurulmuş kullanırsanız ek buz eklemeden koyu kıvam alırsınız.,Üzerine birkaç çilek parçası bırakarak servis edin.
cin-hot-pot,Çin Hot Pot,corbalar,YEMEK,cn,0,Dana eti 500 gr | Tavuk suyu 1.5 litre | Soya sosu 4 yemek kaşığı | Susam ezmesi 3 yemek kaşığı | Mantar 300 gr,"1. Tavuk suyunu soya sosu ve acı biberle kaynatın. || 2. Et, mantar ve lahanayı ince doğrayıp servis tabağına alın. || 3. Malzemeleri sıcak et suyunda porsiyon porsiyon pişirin.",Eti pişirmeden 20 dakika önce buzdolabından çıkarıp oda sıcaklığına getirmek eşit pişim sağlar.,"Pirinç pilavı veya buharı çekmiş bulgurla birlikte, yanında limonlu yeşillik karışımıyla tamamlayın."
cin-usulu-yumurtali-pilav,Çin Usulü Yumurtalı Pilav,makarna-pilav,YEMEK,cn,0,Pişmiş pirinç 500 gr | Yumurta 3 adet | Bezelye 120 gr | Soya sosu 1 yemek kaşığı | Yeşil soğan 3 dal,1. Yumurtaları wokta 1 dakika karıştırarak pişirin. || 2. Pirinç ve bezelyeyi ekleyip 6 dakika kavurun. || 3. Soya sosu ve yeşil soğanı katıp 1 dakika daha çevirin.,Pilavı tavaya yayarak ısıtın; sürekli sıkıştırmak taneleri kırar.,Yeşil soğanla sıcak servis edin.
cingene-pilavi-aydin-usulu,Aydın Çingene Pilavı,salatalar,SALATA,tr,0,Domates 3 adet | Yeşil biber 3 adet | Maydanoz 0.5 demet | Zeytinyağı 2 yemek kaşığı | Limon suyu 1 yemek kaşığı,1. Domates ve biberleri küçük küp doğrayın. || 2. Maydanozu kıyıp tüm malzemeyi karıştırın. || 3. Salatayı kısa süre dinlendirip servis edin.,Sebzeleri iri değil küçük küpler halinde doğramak karışımın daha dengeli yenmesini sağlar.,Kızarmış ekmekle soğuk servis edin.
cinli-murver-fizz-ingiltere-usulu,Cinli Mürver Fizz,kokteyller,KOKTEYL,gb,0,Cin 0.5 su bardağı | Mürver şurubu 2 yemek kaşığı | Soda 1 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Cin ve şurubu ekleyin. || 3. Sodayla tamamlayın.,Sodayı en son eklemek fizz yapısını daha canlı tutar.,Soğuk servis edin.
cinnamon-coconut-pudding-kuba-usulu,Küba Cinnamon Coconut Pudding,tatlilar,TATLI,cu,0,Hindistan cevizi sütü 2 su bardağı | Mısır nişastası 2 yemek kaşığı | Tarçın 0.5 çay kaşığı | Esmer şeker 3 yemek kaşığı,1. Nişastayı az hindistan cevizi sütüyle açın. || 2. Kalan malzemeyle 10 dakika pişirin. || 3. Kaselere paylaştırıp soğutarak servis edin.,Muhallebiyi kısık ateşte pişirmek parlak dokusunu korur.,Üstüne bir parça fıstık tozu veya ince tarçın gezdirip porselen tabakta servis yapın.
cintar-kavurmasi-mugla-usulu,Muğla Çıntar Kavurması,sebze-yemekleri,YEMEK,tr,0,Çıntar mantarı 500 gr | Sarımsak 2 diş | Zeytinyağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı | Limon 0.5 adet,1. Mantarları temizleyip iri doğrayın. || 2. Zeytinyağında sarımsağı 1 dakika çevirip mantarları ekleyin. || 3. Kavurmayı 10 dakika pişirip limonla servis edin.,Mantarları tavaya tek sıra halinde almak suyunu salıp haşlanmasını engeller.,Üzerine limon sıkarak sıcak servis edin.
cirpilmis-zeytin-salatasi,Çırpılmış Zeytin Salatası,salatalar,SALATA,th,0,Yeşil zeytin 300 gr | Ceviz 80 gr | Nar ekşisi 2 yemek kaşığı | Zeytinyağı 3 yemek kaşığı,"1. Zeytinleri çekirdeklerinden ayırıp iri doğrayın. || 2. Cevizi bıçakla kıyın. || 3. Zeytin, ceviz, nar ekşisi ve zeytinyağını karıştırın.","Malzemeleri doğrayıp sosu en son ekleyin; önce karıştırırsanız salatalık ve domates su bırakır, kase sulanır.","Soğuk servis için 10 dakika buzdolabında dinlendirin, yanına lavaş ekmek koyun."
cive-mersin-usulu,Cive,sebze-yemekleri,YEMEK,tr,0,Kabak 4 adet | İnce bulgur 0.75 su bardağı | Yeşil erik 6 adet | Domates 2 adet | Su 2 su bardağı,1. Kabak ve domatesi tencereye alın. || 2. Bulgur ve suyu ekleyin. || 3. Yemeği 18 dakika pişirip erikle tamamlayın.,Eriği son bölümde eklemek tencerede dağılmadan hafif ekşilik bırakır.,Yanına közlenmiş sivri biber ve tuzlu yoğurtla ılık servis için tabakta düzenleyin.
civil-peynirli-tava-lavas-erzurum-usulu,Civil Peynirli Tava Lavaş,kahvaltiliklar,KAHVALTI,tr,0,Lavaş 2 adet | Civil peyniri 150 gr | Tereyağı 1 yemek kaşığı | Karabiber 0.25 çay kaşığı,1. Lavaşı tavaya alın. || 2. Peyniri içine yerleştirin. || 3. İki yüzünü 6 dakika pişirin.,Lavaşın kenarlarını hafif yağlamak tavada daha iyi renk almasını sağlar.,"Sahan tabakta, yanına taze kıyılmış nane ve bir kase zeytinyağlı yoğurtla verin."
cizlak-balikesir-usulu,Cızlak,kahvaltiliklar,KAHVALTI,tr,0,Un 180 gr | Kefir 200 ml | Yumurta 1 adet | Karbonat 0.5 çay kaşığı | Tereyağı 20 gr,"1. Un, kefir, yumurta ve karbonatı akışkan bir karışım olana kadar çırpın. || 2. Karışımdan kaşıkla tavaya parçalar dökün. || 3. Cızlakları iki yüzü renk alıncaya kadar toplam 8 dakika pişirin.",Tavayı çok kızdırmadan pişirmek iç kısmın hamur kalmasını önler.,Üzerine tereyağı sürerek sıcak servis edin.
cizleme-trakya-usulu,Cizleme,kahvaltiliklar,KAHVALTI,tr,0,Un 2 su bardağı | Yoğurt 0.5 su bardağı | Yumurta 1 adet | Su 1 su bardağı | Tereyağı 15 gr,1. Hamuru hazırlayıp kısa dinlendirin. || 2. Hamurdan tavaya porsiyonlayın. || 3. Cizlemeleri toplam 8 dakika pişirin.,Hamurun akışkan ama kaşıktan yavaş düşen kıvamda olması cizleme dokusunu verir.,"Kişi başı küçük tava, yanında taze maydanoz ve dilimlenmiş tereyağıyla geleneksel kahvaltı kurgula."
clafoutis,Clafoutis,tatlilar,TATLI,fr,0,Kiraz 400 gr | Yumurta 3 adet | Süt 300 ml | Un 100 gr | Şeker 100 gr,"1. Yumurta, süt, un ve şekeri pürüzsüz olana kadar çırpın. || 2. Kirazları yağlanmış kalıba yayıp hamuru üstüne dökün. || 3. 180°C fırında 35 dakika pişirin.",Kirazları fazla sulandırmamak için yıkadıktan sonra kağıt havluyla tamamen kurulayın.,Üzerine pudra şekeri serpip ılık servis edin.
clam-chowder-abd-sahil-usulu,Clam Chowder,corbalar,CORBA,us,0,Deniz tarağı 250 gr | Patates 2 adet | Krema 1 su bardağı | Soğan 1 adet | Su 2.5 su bardağı,1. Soğanı 4 dakika pişirin. || 2. Patates ve suyu ekleyin. || 3. Deniz tarağı ve kremayla 10 dakika pişirin.,Kremayı kaynama değil hafif fokurda tutmak kesilmesini önler.,"Taze doğranmış dereotu ve bir damla zeytinyağıyla sunum kurun, yanına kıtır ekmek iliştirin."
