slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
hatay-zahterli-tepsi-koftesi,Hatay Zahterli Tepsi Köftesi,"Hatay usulü zahterli tepsi köftesi, dana kıymayı ince bulgur, zahter ve domatesle fırında baharlı bir ana yemeğe dönüştürür.",YEMEK,tr,MEDIUM,24,32,56,5,430,Dana kıyma 500 gr | İnce bulgur 0.5 su bardağı | Zahter 1 yemek kaşığı | Domates 2 adet | Biber salçası 1 yemek kaşığı | Soğan 1 adet,6,"1. Bulguru yarım su bardağı sıcak suyla 10 dakika şişirin. || 2. Kıyma, bulgur, rendelenmiş soğan, salça ve zahteri yoğurun. || 3. Harçtan iri köfteler yapıp yağlı tepsiye dizin. || 4. Domates dilimlerini köftelerin arasına yerleştirin. || 5. 190°C fırında 28-32 dakika köfteler kızarana kadar pişirin.",5,"GLUTEN,SUSAM","yuksek-protein,firinda",Bulguru az suyla şişirmek köftenin tepside çatlamasını azaltır.,Sumaklı soğan ve ayranla sıcak servis edin.,Zahter Tray Meatballs,"Zahter, bulgur, and tomato bake with beef in this Hatay tray meatball for a fragrant shared dish.",,,0,0,Blechkoefte mit Zahter,"Zahter, Bulgur und Tomate backen mit Rind zu dieser duftenden Koefte aus Hatay.",,,0,0
izmir-sakizli-badem-kremasi,İzmir Sakızlı Badem Kreması,"İzmir usulü sakızlı badem kreması, irmik, süt, damla sakızı ve bademi serin, kokulu bir Ege kuplu tatlısında toplar.",TATLI,tr,MEDIUM,16,18,34,6,285,İrmik 0.75 su bardağı | Süt 4 su bardağı | Şeker 0.75 su bardağı | Badem 0.25 su bardağı | Damla sakızı 1 küçük parça,5,"1. Süt, şeker ve irmiği tencerede çırpın. || 2. Orta kısık ateşte 14-16 dakika koyulaşana kadar pişirin. || 3. Bademi küçük doğrayıp damla sakızıyla kremaya karıştırın. || 4. Tatlıyı kuplara paylaştırıp üstünü düzeltin. || 5. Buzdolabında 2 saat soğutup bademle servis edin.",5,"GLUTEN,SUT,KUSUYEMIS","vejetaryen,misafir-sofrasi",İrmiği kısık ateşte pişirmek kremanın topaklanmasını önler.,Tarçın ve bademle soğuk servis edin.,Mastic Almond Cream Cups,"Mastic, semolina, milk, and almonds make these Izmir cream cups cool, fragrant, and spoonable.",,,0,0,Mandelcreme mit Mastix,"Mastix, Griess, Milch und Mandeln machen diese Creme aus Izmir kuehl und duftend.",,,0,0
kayseri-cemenli-patatesli-yaglama,Kayseri Çemenli Patatesli Yağlama,"Kayseri usulü çemenli patatesli yağlama, ince lavaş katlarını baharatlı patates ve çemenli sosla doyurucu bir İç Anadolu sofrasına taşır.",YEMEK,tr,MEDIUM,34,28,62,6,390,Un 3 su bardağı | Patates 4 adet | Çemen 1 yemek kaşığı | Domates püresi 1 su bardağı | Yoğurt 1 su bardağı | Tuz 1 çay kaşığı,6,"1. Un, tuz ve suyla yumuşak hamur yoğurup 20 dakika dinlendirin. || 2. Patatesleri haşlayıp iri ezin. || 3. Çemen ve domates püresini tavada 6 dakika pişirin. || 4. Hamur bezelerini ince açıp tavada iki yüzlü pişirin. || 5. Lavaşları patatesli sosla kat kat dizip yoğurtla servis edin.",5,"GLUTEN,SUT","vejetaryen,butce-dostu",Lavaşları ince açmak katların sosu daha iyi çekmesini sağlar.,Sarımsaklı yoğurtla sıcak servis edin.,Potato Yaglama with Cemen,Thin flatbreads layer with spiced potatoes and cemen sauce in this filling Kayseri yaglama.,,,0,0,Kartoffel-Yaglama mit Cemen,"Duennes Fladenbrot, gewuerzte Kartoffeln und Cemen-Sauce bilden dieses Yaglama aus Kayseri.",,,0,0
konya-ebegumecili-bulgur-asi,Konya Ebegümecili Bulgur Aşı,"Konya usulü ebegümecili bulgur aşı, iri bulguru ebegümeci, domates ve soğanla sade, doyurucu bir tencere yemeğinde toplar.",YEMEK,tr,EASY,12,26,38,4,295,İri bulgur 1.5 su bardağı | Ebegümeci 1 demet | Soğan 1 adet | Domates 2 adet | Zeytinyağı 3 yemek kaşığı,5,1. Ebegümecini yıkayıp iri doğrayın. || 2. Soğanı zeytinyağında 5 dakika yumuşayana kadar kavurun. || 3. Domatesi ekleyip 6 dakika suyunu bırakana kadar pişirin. || 4. Bulgur ve sıcak suyu katıp 14 dakika pişirin. || 5. Ebegümecini son 4 dakikada tencereye ekleyin.,5,GLUTEN,"vegan,tek-tencere",Ebegümecini son bölümde eklemek rengini ve hafifliğini korur.,Turşu ve ayranla sıcak servis edin.,Mallow Bulgur Stew,Mallow greens soften into coarse bulgur and tomato in this plain but satisfying Konya pot.,,,0,0,Bulgureintopf mit Malve,"Malvengruen, grober Bulgur und Tomate ergeben diesen schlichten Eintopf aus Konya.",,,0,0
nigde-pekmezli-armut-boranasi,Niğde Pekmezli Armut Boranası,"Niğde usulü pekmezli armut boranası, sert armutları pekmez, tereyağı ve tarçınla parlak, ılık bir meyve tatlısına dönüştürür.",TATLI,tr,EASY,10,20,30,4,250,Armut 4 adet | Pekmez 0.5 su bardağı | Tereyağı 1 yemek kaşığı | Tarçın 0.5 çay kaşığı | Su 0.5 su bardağı,5,"1. Armutları soyup kalın dilimler halinde kesin. || 2. Tereyağını geniş tavada 1 dakika eritin. || 3. Armut dilimlerini tavaya alıp 4 dakika çevirin. || 4. Pekmez, su ve tarçını ekleyip 12 dakika kısık ateşte pişirin. || 5. Şerbet koyulaşınca tatlıyı 5 dakika dinlendirin.",5,SUT,"vejetaryen,30-dakika-alti",Sert armut kullanmak pişerken dilimlerin dağılmasını önler.,Kaymak veya yoğurtla ılık servis edin.,Pear Borani with Grape Molasses,"Firm pears glaze in molasses, butter, and cinnamon for this warm Nigde fruit dessert.",,,0,0,Birnen-Borani mit Traubenmelasse,"Feste Birnen glasieren in Pekmez, Butter und Zimt zu diesem warmen Dessert aus Nigde.",,,0,0
sivas-mercimekli-hingel,Sivas Mercimekli Hıngel,"Sivas usulü mercimekli hıngel, ince hamur karelerini yeşil mercimekli içle kapatıp yoğurtlu, tereyağlı bir mantı tabağı kurar.",YEMEK,tr,HARD,45,30,75,6,420,Un 3 su bardağı | Yumurta 1 adet | Yeşil mercimek 1 su bardağı | Yoğurt 2 su bardağı | Tereyağı 2 yemek kaşığı | Pul biber 1 çay kaşığı,6,"1. Un, yumurta ve suyla sert hamur yoğurup 25 dakika dinlendirin. || 2. Mercimeği 18 dakika diri kalacak şekilde haşlayın. || 3. Hamuru ince açıp küçük karelere kesin. || 4. Karelere mercimek koyup üçgen kapatın. || 5. Hıngelleri kaynar suda 8-10 dakika haşlayın. || 6. Yoğurt ve pul biberli tereyağıyla sıcak servis edin.",6,"GLUTEN,SUT,YUMURTA","vejetaryen,misafir-sofrasi",Hamuru dinlendirmek hıngeli kapatırken yırtılmayı azaltır.,Sarımsaklı yoğurt ve pul biberli yağla servis edin.,Lentil Hingel Dumplings,Green lentils fill thin dough pockets in this Sivas hingel served with yogurt and pepper butter.,,,0,0,Hingel mit Linsenfuellung,Gruene Linsen fuellen duenne Teigtaschen in diesem Hingel aus Sivas mit Joghurt.,,,0,0
van-otlu-peynirli-yumurta-tavasi,Van Otlu Peynirli Yumurta Tavası,"Van usulü otlu peynirli yumurta tavası, bölgesel otlu peyniri yumurta, taze soğan ve tereyağıyla güçlü bir Doğu kahvaltısına taşır.",KAHVALTI,tr,EASY,8,10,18,3,310,Yumurta 4 adet | Otlu peynir 150 gr | Taze soğan 3 dal | Tereyağı 1 yemek kaşığı | Pul biber 0.5 çay kaşığı,5,1. Taze soğanı ince doğrayıp tereyağında 2 dakika çevirin. || 2. Otlu peyniri iri ufalayıp tavaya serpin. || 3. Yumurtaları peynirin üzerine kırıp ateşi kısın. || 4. Kapağı kapalı 5-6 dakika beyazlar pişene kadar bekletin. || 5. Pul biber serperek tavadan sıcak servis edin.,5,"SUT,YUMURTA","vejetaryen,30-dakika-alti,yuksek-protein",Peyniri tuzluysa yumurtaya ayrıca tuz eklemeyin.,Lavaş ve demli çayla sıcak servis edin.,Herbed Cheese Egg Skillet,"Van herbed cheese melts into eggs and scallions for a quick, salty mountain breakfast.",,,0,0,Eierpfanne mit Kraeuterkäse,Van-Kraeuterkaese schmilzt mit Ei und Fruehlingszwiebel zu einem schnellen Fruehstueck.,,,0,0
erzincan-kemahli-dutlu-eriste,Erzincan Kemahlı Dutlu Erişte,"Erzincan usulü dutlu erişte, kavrulmuş ev eriştesini kuru dut, tereyağı ve cevizle tatlı tuzlu bir Doğu tenceresine çevirir.",YEMEK,tr,EASY,10,18,28,4,365,Erişte 300 gr | Kuru dut 0.5 su bardağı | Ceviz 0.5 su bardağı | Tereyağı 2 yemek kaşığı | Sıcak su 2.5 su bardağı,5,1. Tereyağını tencerede eritip erişteyi 3 dakika kavurun. || 2. Sıcak suyu ekleyip kapağı kapatın. || 3. Erişteyi 10-12 dakika suyunu çekene kadar pişirin. || 4. Kuru dut ve cevizi ekleyip 3 dakika dinlendirin. || 5. Erişteyi çatalla havalandırıp ılık servis edin.,5,"GLUTEN,SUT,KUSUYEMIS","vejetaryen,30-dakika-alti",Erişteyi yıkamadan kavurmak kokusunu ve dokusunu korur.,Yoğurtla sıcak veya ılık servis edin.,Mulberry Walnut Eriste,Dried mulberries and walnuts fold into buttered eriste for this sweet-savory Erzincan noodle pot.,,,0,0,Eriste mit Maulbeeren und Walnuss,Getrocknete Maulbeeren und Walnuesse geben diesen Butternudeln aus Erzincan suesse Tiefe.,,,0,0
kars-kaz-etli-arpa-corbasi,Kars Kaz Etli Arpa Çorbası,"Kars usulü kaz etli arpa çorbası, didiklenmiş kaz etini arpa şehriye, havuç ve karabiberle kışlık, güçlü bir kaseye taşır.",CORBA,tr,MEDIUM,18,48,66,5,355,Haşlanmış kaz eti 350 gr | Arpa şehriye 0.75 su bardağı | Havuç 1 adet | Soğan 1 adet | Karabiber 0.5 çay kaşığı | Kaz suyu 5 su bardağı,6,1. Soğan ve havucu küçük küp doğrayın. || 2. Sebzeleri az kaz yağıyla 6 dakika yumuşatın. || 3. Kaz suyu ve arpa şehriyeyi ekleyip 14 dakika kaynatın. || 4. Didiklenmiş kaz etini tencereye katıp 8 dakika pişirin. || 5. Karabiberle tatlandırıp çorbayı sıcak servis edin.,5,GLUTEN,"yuksek-protein,kis-tarifi",Kaz etini önceden haşlamak çorbanın yağını kontrol etmeyi kolaylaştırır.,Karabiber ve limonla sıcak servis edin.,Goose and Barley Noodle Soup,"Shredded goose and barley noodles make this Kars winter soup rich, peppery, and restorative.",,,0,0,Gaensesuppe mit Gerstennudeln,Gezupfte Gans und Arpa-Sehriye machen diese Wintersuppe aus Kars kraeftig.,,,0,0
gaziantep-eksili-kuru-dolma-corbasi,Gaziantep Ekşili Kuru Dolma Çorbası,"Gaziantep usulü ekşili kuru dolma çorbası, kuru patlıcan ve biberi nohut, sumak ekşisi ve pirinçle doyurucu bir kaseye dönüştürür.",CORBA,tr,MEDIUM,22,38,60,5,285,Kuru patlıcan 8 adet | Kuru biber 8 adet | Haşlanmış nohut 1 su bardağı | Pirinç 0.5 su bardağı | Sumak ekşisi 3 yemek kaşığı | Kuru nane 1 tatlı kaşığı,6,"1. Kuru patlıcan ve biberleri 10 dakika haşlayıp süzün. || 2. Sebzeleri küçük halkalar halinde doğrayın. || 3. Tencereye pirinç, nohut ve doğranmış kuru sebzeleri alın. || 4. Sıcak su ekleyip 22 dakika pirinç yumuşayana kadar pişirin. || 5. Sumak ekşisi ve naneyi katıp 5 dakika daha kaynatın.",5,,"vegan,tek-tencere",Kuru sebzeleri önceden haşlamak çorbanın acımsı tadını azaltır.,Kuru nane ve pul biberle sıcak servis edin.,Sour Dried Dolma Soup,"Dried eggplant, peppers, chickpeas, and sumac build a tangy Gaziantep soup with dolma aromas.",,,0,0,Saeuerliche Suppe mit Trockengemuese,"Getrocknete Aubergine, Paprika, Kichererbsen und Sumach praegen diese Suppe aus Gaziantep.",,,0,0
siirt-perde-pilavi-boregi,Siirt Perde Pilavı Böreği,"Siirt usulü perde pilavı böreği, bademli tavuklu pilavı ince hamurla kaplayıp fırında gösterişli bir Güneydoğu tabağına taşır.",YEMEK,tr,HARD,45,55,100,8,510,Un 3 su bardağı | Yumurta 2 adet | Yoğurt 0.5 su bardağı | Tavuk eti 500 gr | Pirinç 2 su bardağı | Badem 0.5 su bardağı | Tereyağı 3 yemek kaşığı,7,"1. Pirinçleri 20 dakika ılık suda bekletip süzün. || 2. Tavuk etini 25 dakika haşlayıp iri didikleyin. || 3. Pirinç, tavuk ve bademi tereyağında 10 dakika yarı pişirin. || 4. Un, yumurta ve yoğurtla hamur yoğurup ince açın. || 5. Hamuru kalıba yerleştirip pilavı doldurun ve kapatın. || 6. 180°C fırında 35-40 dakika kızarana kadar pişirin.",6,"GLUTEN,SUT,YUMURTA,KUSUYEMIS","misafir-sofrasi,firinda",Pilavı diri bırakmak fırında hamur içinde lapa olmasını engeller.,Ayran ve nar ekşili salatayla sıcak servis edin.,Perde Pilaf Pie,"Chicken pilaf, almonds, and thin pastry bake into a ceremonial Siirt pie with a golden shell.",,,0,0,Perde-Pilaw-Pastete,"Haehnchenpilaw, Mandeln und duenne Teighuelle backen zu dieser Festpastete aus Siirt.",,,0,0
kahramanmaras-sumakli-dovme-salatasi,Kahramanmaraş Sumaklı Dövme Salatası,"Kahramanmaraş usulü sumaklı dövme salatası, haşlanmış buğdayı sumak, yeşillik ve nar ekşisiyle ekşi, diri bir öğle tabağına çevirir.",SALATA,tr,EASY,18,0,18,4,225,Haşlanmış dövme 2 su bardağı | Sumak 1 tatlı kaşığı | Nar ekşisi 2 yemek kaşığı | Maydanoz 0.5 demet | Taze soğan 4 dal | Zeytinyağı 3 yemek kaşığı,6,"1. Haşlanmış dövmeyi geniş kasede tamamen soğutun. || 2. Maydanoz ve taze soğanı ince kıyın. || 3. Nar ekşisi, zeytinyağı ve sumağı çırparak sos hazırlayın. || 4. Dövme, yeşillikler ve sosu nazikçe harmanlayın. || 5. Salatayı 10 dakika dinlendirip soğuk servis edin.",5,GLUTEN,"vegan,30-dakika-alti",Dövmeyi tamamen soğutmak yeşilliklerin sönmesini önler.,Marul yaprakları içinde soğuk servis edin.,Sumac Wheat Berry Salad,"Boiled wheat berries, sumac, and pomegranate molasses make this Maras salad tart and chewy.",,,0,0,Weizensalat mit Sumach,"Gekochter Weizen, Sumach und Granatapfelsirup machen diesen Salat aus Maras saeuerlich.",,,0,0
