slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
nikujaga,Nikujaga,et-yemekleri,YEMEK,jp,0,Dana eti 400 gr | Patates 4 adet | Soğan 1 adet | Soya sosu 4 yemek kaşığı,1. Dana eti ve soğanı 5 dakika kavurun. || 2. Patates ve soya soslu suyu ekleyin. || 3. Kısık ateşte 30 dakika pişirin.,Kemikli et kullanıyorsanız kemiği önce yalayıp kavurmak et suyunu derinleştirir.,Kenara közlenmiş biber ve ince dilimlenmiş limon koyarak ev sofrası tabağı kurgulayın.
nohut-salatasi,Nohut Salatası,baklagil-yemekleri,SALATA,tr,0,Haşlanmış nohut 2 su bardağı | Salatalık 2 adet | Domates 2 adet | Kırmızı soğan 1 adet | Maydanoz 0.5 demet | Limon suyu 3 yemek kaşığı | Zeytinyağı 3 yemek kaşığı,"1. Sebzeleri küçük küpler halinde doğrayın. || 2. Nohut, sebze, maydanoz, limon suyu ve zeytinyağını karıştırın. || 3. Salatayı 10 dakika dinlendirip servis edin.",Nohutları sosla karıştırdıktan sonra 10 dakika bekletin; limon aroması içine işler.,Izgara sebze yanında servis edin.
nohut-unlu-protein-krep,Nohut Unlu Protein Krep,kahvaltiliklar,KAHVALTI,tr,0,Nohut unu 1 su bardağı | Yumurta 2 adet | Yoğurt 150 gr | Su 120 ml,1. Tüm malzemeyi pürüzsüz olana kadar çırpın. || 2. Hamuru 5 dakika dinlendirin. || 3. Krepleri tavada iki yüz pişirip yoğurtla servis edin.,Hamuru 5 dakika dinlendirmek nohut ununun sıvıyı çekmesini sağlar.,Yanına yoğurt koyarak sıcak servis edin.
nohutlu-alaca-corba-gaziantep-usulu,Nohutlu Alaca Çorba,corbalar,CORBA,tr,0,Haşlanmış nohut 1 su bardağı | Kırmızı mercimek 0.5 su bardağı | Dövme 0.5 su bardağı | Soğan 1 adet | Su 5 su bardağı,1. Soğanı tencerede 4 dakika çevirin. || 2. Bakliyat ve suyu ekleyin. || 3. Çorbayı 20 dakika pişirin.,Dövmeyi önceden ıslatmak çorbanın daha eşit pişmesini sağlar.,"Çorbayı ince uzun kaselere alıp yanına turşu tabağı koyun, küçük bir kase pul biber ayrı dursun."
nohutlu-bulgur-kapama-ankara-usulu,Ankara Nohutlu Bulgur Kapama,baklagil-yemekleri,YEMEK,tr,0,Pilavlık bulgur 1.5 su bardağı | Haşlanmış nohut 1 su bardağı | Kuru soğan 1 adet | Salça 1 tatlı kaşığı,1. Soğanı salçayla birlikte 3 dakika çevirin. || 2. Bulguru ekleyip 1 dakika daha kavurun. || 3. Nohut ve 2.5 su bardağı sıcak su ekleyip 18 dakika pişirin.,Nohudu sonradan eklemek tencerede fazla ezilip dağılmasını önler.,Yanına bulgur pilavı ve turşu koyarak derin kasede verin; üzerine pul biber gezdirin.
nohutlu-firikli-semsek-gaziantep-usulu,Gaziantep Nohutlu Firikli Semsek,hamur-isleri,APERATIF,tr,0,Un 2 su bardağı | Firik 0.75 su bardağı | Haşlanmış nohut 0.75 su bardağı | Zeytinyağı 2 yemek kaşığı | Tuz 1 çay kaşığı,1. Hamuru yoğurup 10 dakika dinlendirin. || 2. Firik ve nohudu iç harç olarak hazırlayın. || 3. Semsekleri kapatıp 180°C fırında 18 dakika pişirin.,İçi fazla doldurmamak semseklerin kızarırken açılmasını önler.,Ahşap tepside 3-4 meze bir arada sunmak için yanına acılı ezme ve kısırla eşleştirin.
nohutlu-harira-corbasi-fas-usulu,Nohutlu Harira Çorbası,corbalar,CORBA,ma,0,Haşlanmış nohut 1 su bardağı | Kırmızı mercimek 0.5 su bardağı | Domates 3 adet | Kereviz sapı 1 dal | Un 1 yemek kaşığı,1. Sebzeleri 5 dakika çevirin. || 2. Bakliyat ve suyu ekleyin. || 3. Çorbayı 18 dakika pişirin.,Kerevizi ince doğramak çorba içinde baskın değil destekleyici bir koku bırakır.,Yanına ızgara lavaş veya simit dilimleri ve soğuk cacık koyarak tamamlayın.
nohutlu-harira-kase-fas-usulu,Nohutlu Harira Kase,corbalar,CORBA,ma,0,Haşlanmış nohut 2 su bardağı | Domates rendesi 1.5 su bardağı | Kimyon 0.5 çay kaşığı | Su 5 su bardağı,1. Baharatı kısa çevirin. || 2. Nohut ve domatesi ekleyin. || 3. Çorbayı 14 dakika pişirin.,Baharatı yağda 30 saniye çevirmek çorbada daha derin bir aroma oluşturur.,Sıcak servis edin.
nohutlu-ispanak,Nohutlu Ispanak,baklagil-yemekleri,YEMEK,tr,0,Ispanak 700 gr | Haşlanmış nohut 1.5 su bardağı | Soğan 1 adet | Domates salçası 1 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Sıcak su 1 su bardağı | Tuz 1 çay kaşığı,"1. Soğanı zeytinyağında 4 dakika kavurun, salçayı ekleyin. || 2. Nohut ve sıcak suyu ekleyip 10 dakika pişirin. || 3. Doğranmış ıspanak ve tuzu ekleyip 8-10 dakika daha pişirin.",Ispanağı tencereye ekledikten sonra kısa sürede pişirin; rengi koyulaşmadan yemeği tamamlayın.,Yoğurtla servis edin.
nohutlu-kabak-basti-adana-usulu,Nohutlu Kabak Bastı,sebze-yemekleri,YEMEK,tr,0,Kabak 4 adet | Haşlanmış nohut 1 su bardağı | Domates 2 adet | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı,1. Soğanı tencerede yumuşatın. || 2. Kabak ve domatesi ekleyin. || 3. Nohutla birlikte 16 dakika pişirin.,Kabakları kalın dilimlemek tencerede dağılmalarını önler.,Limon dilimi ve taze nane yapraklarını iliştirip derin çorba kasesine koyun.
nohutlu-kabak-boranisi-adiyaman-usulu,Adıyaman Nohutlu Kabak Boranisi,baklagil-yemekleri,YEMEK,tr,0,Kabak 3 adet | Haşlanmış nohut 1.5 su bardağı | Yoğurt 1 su bardağı | Sarımsak 2 diş | Zeytinyağı 1 yemek kaşığı,1. Kabağı doğrayıp tavada 6 dakika çevirin. || 2. Nohudu ekleyip 4 dakika daha ısıtın. || 3. Sarımsaklı yoğurtla birleştirip servis edin.,Kabağı diri bırakmak boranide daha canlı bir doku verir.,Üzerine yoğurt kaşığı ve bol maydanozla birlikte ılıklığında sunun.
nohutlu-keskek-bingol-usulu,Bingöl Nohutlu Keşkek,baklagil-yemekleri,YEMEK,tr,0,Aşurelik buğday 1 su bardağı | Haşlanmış nohut 1 su bardağı | Tereyağı 20 gr | Tuz 1 çay kaşığı,1. Buğdayı 15 dakika suda bekletin. || 2. Buğdayı 35 dakika pişirin. || 3. Nohut ve tereyağı ekleyip ezerek servis edin.,Buğdayı önceden ıslatmak tencerede daha hızlı dağılmasını sağlar.,Limon dilimi ve taze nane yapraklarını iliştirip derin çorba kasesine koyun.
nohutlu-kuru-bamya-yahnisi-konya-usulu,Konya Nohutlu Kuru Bamya Yahnisi,baklagil-yemekleri,YEMEK,tr,0,Kuru bamya 150 gr | Haşlanmış nohut 1.5 su bardağı | Kuru soğan 1 adet | Domates salçası 1 tatlı kaşığı | Limon 1 adet | Zeytinyağı 2 yemek kaşığı | Tuz 1 çay kaşığı,"1. Kuru bamyayı limonlu suda 10 dakika haşlayıp süzün. || 2. Soğanı yağ ve salçayla 3 dakika çevirin. || 3. Bamya, nohut, su ve tuzu katıp 30 dakika pişirin.",Kuru bamyayı limonlu suda haşlamak iyi sonuç verir.,Yanına pirinç pilavı koyarak sıcak servis edin.
nohutlu-otlu-borek-aydin-usulu,Aydın Nohutlu Otlu Börek,hamur-isleri,APERATIF,tr,0,Yufka 3 adet | Haşlanmış nohut 1 su bardağı | Karışık Ege otu 1 demet | Yumurta 1 adet | Zeytinyağı 2 yemek kaşığı,1. Otları ince doğrayıp nohutla ezin. || 2. Yufkaları iç harçla sarın. || 3. Üzerine yumurta sürüp 190°C fırında 25 dakika pişirin.,Otları kavurmadan eklemek böreğin içinde daha canlı bir doku bırakır.,Üzerine kavrulmuş çam fıstığı ve taze kıyılmış dereotu serpip Ege sofrası kurgusu yapın.
nohutlu-pancar-bulguru-ankara-usulu,Ankara Nohutlu Pancar Bulguru,baklagil-yemekleri,YEMEK,tr,0,Pilavlık bulgur 1.5 su bardağı | Haşlanmış nohut 1 su bardağı | Pancar 1 adet | Kuru soğan 1 adet | Zeytinyağı 1 yemek kaşığı,1. Soğan ve pancarı 5 dakika soteleyin. || 2. Bulgur ve nohudu ekleyin. || 3. 2 su bardağı suyla 15 dakika pişirin.,Pancarı küçük küp doğramak bulgurla aynı sürede yumuşamasını sağlar.,Yanına bulgur pilavı ve turşu koyarak derin kasede verin; üzerine pul biber gezdirin.
nohutlu-pazi,Nohutlu Pazı,baklagil-yemekleri,YEMEK,tr,0,Pazı 500 gr | Haşlanmış nohut 350 gr | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı,1. Soğanı yağda 5 dakika kavurun. || 2. Nohut ve 100 ml sıcak su ekleyip 10 dakika pişirin. || 3. Pazıyı ilave edip 8 dakika daha pişirin.,Pazıyı son bölümde ekleyin; uzun pişen yaprak tadını kaybeder.,Sarımsaklı yoğurtla servis edin.
nohutlu-semizotu-borani-aydin-usulu,Aydın Nohutlu Semizotu Borani,salatalar,SALATA,tr,0,Semizotu 250 gr | Yoğurt 1 su bardağı | Haşlanmış nohut 1 su bardağı | Sarımsak 1 diş,1. Yoğurt ve sarımsağı pürüzsüz olana kadar karıştırın. || 2. Semizotu ve nohudu sosa ekleyin. || 3. Boraniyi soğuk servis edin.,Semizotunu sosla son anda karıştırmak yaprakların diri kalmasını sağlar.,Tabağı tahta masaya koyup yanına ince dilimlenmiş limon ve bir kase sarımsaklı yoğurt iliştirin.
nohutlu-topalak,Nohutlu Topalak,corbalar,CORBA,tr,0,İnce bulgur 2 su bardağı | Nohut 1 su bardağı | Un 3 yemek kaşığı | Domates salçası 1 yemek kaşığı,1. Bulgur ve unla küçük köfteler hazırlayın. || 2. Salçalı suyu kaynatıp nohutları ekleyin. || 3. Köfteleri tencereye alıp 25 dakika pişirin.,Sıvıyı ılık eklemek ve sürekli çırpmak çorbayı pürüzsüz bir dokuda tutar.,Üzerine rendelenmiş eski kaşar ve ince doğranmış taze nane yerleştirerek sunum kurun.
nohutlu-yahni-konya-usulu,Konya Nohutlu Yahni,baklagil-yemekleri,YEMEK,tr,0,Kuzu kuşbaşı 500 gr | Haşlanmış nohut 2 su bardağı | Kuru soğan 1 adet | Domates salçası 1 yemek kaşığı | Tereyağı 25 gr | Tuz 1 çay kaşığı | Pilav 6 porsiyon | Turşu 1 küçük tabak,1. Soğanı tereyağında 4 dakika çevirin. || 2. Kuzu etini ve salçayı ekleyip 6 dakika kavurun. || 3. Yemeğe 2 su bardağı su ve tuz ekleyip 35 dakika pişirin. || 4. Nohudu ekleyip 10 dakika daha pişirin ve pilavla servis edin.,Nohudu önceden haşlanmış kullanmak etin pişme süresiyle daha dengeli bir tencere kurar.,Yanına turşu ve pilavla sıcak servis edin.
nohutlu-yogurt-corbasi-diyarbakir-usulu,Diyarbakır Nohutlu Yoğurt Çorbası,corbalar,CORBA,tr,0,Haşlanmış nohut 1.5 su bardağı | Yoğurt 1 su bardağı | Un 1 yemek kaşığı | Nane 1 çay kaşığı,1. Nohudu 1 litre suda 8 dakika kaynatın. || 2. Yoğurt ve unu çırpıp tencereye ekleyin. || 3. Çorbayı 4 dakika daha pişirip nane ile servis edin.,Yoğurdu tencereden birkaç kaşık suyla ılıştırmak çorbanın kesilmesini önler.,Porselen derin kaseye boşaltıp kenarına haşlanmış bir dilim yumurta ve taze soğan koyun.
nohutlu-yogurt-ezmesi-kirikkale-usulu,Nohutlu Yoğurt Ezmesi,aperatifler,APERATIF,tr,0,Haşlanmış nohut 2 su bardağı | Yoğurt 1 su bardağı | Sarımsak 1 diş | Nane 0.5 çay kaşığı,1. Nohudun yarısını ezin. || 2. Yoğurtlu karışımı ekleyin. || 3. Nane ile servis edin.,Nohudun yarısını ezip yarısını bütün bırakmak tabakta daha dengeli doku verir.,"Tabakta küçük kaselerde veya ayrı bölümlerde sunun; yanına limon dilimi, taze ekmek ve bir kase zeytin yerleştirin."
nohutlu-yogurtlu-sorgun-corbasi-burdur-usulu,Nohutlu Yoğurtlu Sorgun Çorbası,corbalar,CORBA,tr,0,Haşlanmış nohut 1.5 su bardağı | Yoğurt 1 su bardağı | Yumurta 1 adet | Un 1 yemek kaşığı,1. Nohudu suyla kaynatın. || 2. Terbiyeyi ayrı kapta çırpın. || 3. Çorbayı 8 dakika daha pişirin.,Terbiyeyi azar azar eklemek çorbanın kadifemsi kalmasına yardım eder.,Sıcak servis edin.
nokul-samsun-usulu,Samsun Nokulu,hamur-isleri,KAHVALTI,tr,0,Un 4 su bardağı | Ilık süt 1 su bardağı | Instant maya 1 tatlı kaşığı | Ceviz 1 su bardağı | Kuru üzüm 0.5 su bardağı | Tereyağı 50 gr,"1. Hamuru yoğurup 20 dakika mayalandırın. || 2. Hamuru açıp ceviz, üzüm ve eritilmiş tereyağını yayarak rulo yapın. || 3. Nokulu dilimleyip 190°C fırında 25 dakika pişirin.",İçi kenarlara çok taşırmamak dilimlerken rulonun dağılmasını önler.,Dilimleyip çayla ılık servis edin.
nom-hoa-chuoi,Nom Hoa Chuoi,salatalar,SALATA,vn,0,Muz çiçeği 400 gr | Havuç 1 adet | Yer fıstığı 80 gr | Soya sosu 1 yemek kaşığı | Limon 1 adet | Taze nane 1 tutam,1. Muz çiçeğini ince doğrayıp limonlu suda 15 dakika bekletin. || 2. Havuç ve otlarla karıştırın. || 3. Yer fıstığı ve soya soslu sosla servis edin.,"Soğuk servis için malzemeleri doğramadan önce buzlu suda 2 dakika bekletin, çıtırlık korunur.","Derin cam kasede, üzerine bir fiske pul biber ve birkaç damla nar ekşisi gezdirerek servise çıkarın."
nom-yen,Nom Yen,smoothie-shake,ICECEK,th,0,Süt 400 ml | Sala şurubu 2 yemek kaşığı | Yoğunlaştırılmış süt 2 yemek kaşığı | Buz 1 su bardağı,"1. Süt, sala şurubu ve yoğunlaştırılmış sütü karıştırın. || 2. Karışımı buzla birlikte kısa süre blenderdan geçirin. || 3. Hemen bardaklara alıp servis edin.",Sala şurubunu az ekleyin; parlak rengi alması için çok miktar gerekmiyor.,Bol buzla saydam bardakta servis edin.
nuoc-cham,Nuoc Cham,soslar-dippler,SOS,vn,0,Balık sosu 60 ml | Lime suyu 60 ml | Şeker 40 gr | Sarımsak 2 diş | Kırmızı biber 1 adet,1. Şekeri 80 ml ılık suda eritin. || 2. Balık sosu ve lime suyunu ekleyin. || 3. Sarımsak ve biberi ince kıyıp sosa karıştırın.,Şekeri önce ılık suda eritin; tanecik kalırsa denge değişir.,"Goi cuon, bun cha veya ızgara tavuk yanında küçük kaselerde servis edin."
nyponsoppa-bademli-isvec-usulu,Nyponsoppa,corbalar,CORBA,se,0,Kuşburnu püresi 2 su bardağı | Su 3 su bardağı | Şeker 0.25 su bardağı | Badem 0.25 su bardağı | Mısır nişastası 1 yemek kaşığı,1. Püre ve suyu tencereye alın. || 2. Çorbayı 10 dakika pişirin. || 3. Bademle tamamlayıp servis edin.,Kuşburnunu uzun kaynatmamak canlı rengini ve meyve kokusunu korur.,Yanına ızgara lavaş veya simit dilimleri ve soğuk cacık koyarak tamamlayın.
nyponsoppa-parfe-isvec-usulu,Nyponsoppa Parfe,tatlilar,TATLI,se,0,Kuşburnu püresi 1 su bardağı | Krema 1 su bardağı | Toz şeker 0.25 su bardağı,1. Krema ve şekeri çırpın. || 2. Kuşburnu püresini ekleyin. || 3. Karışımı 2 saat dondurun.,Parfeyi tam donmadan önce kısa karıştırmak buzlanmayı azaltır.,"Buzdolabında bekletmiş tabakta tek porsiyon olarak, yanına demli ıhlamur fincanıyla verin."
oatcake-mushroom-stack-ingiliz-usulu,İngiliz Oatcake Mushroom Stack,kahvaltiliklar,KAHVALTI,gb,0,Yulaf unu 1 su bardağı | Su 1 su bardağı | Mantar 250 gr | Taze kekik 1 çay kaşığı | Zeytinyağı 1 yemek kaşığı,1. Yulaf unu ve suyla akışkan bir hamur hazırlayın. || 2. İnce oatcake'leri tavada pişirin. || 3. Mantarı soteleyip kat kat dizerek servis edin.,Yulaf hamurunu birkaç dakika bekletmek tavada daha düzgün pişmesini sağlar.,"Yanına közlenmiş biber, salatalık turşusu ve sıcak çörek dilimleriyle serpintisiz sunum kurun."
ojja-merguez,Ojja Merguez,kahvaltiliklar,KAHVALTI,ma,0,Dana merguez sucuk 300 gr | Domates 4 adet | Yumurta 4 adet | Harissa 1 yemek kaşığı,1. Sucukları tavada 6 dakika pişirin. || 2. Domates ve harissayı ekleyip 10 dakika kaynatın. || 3. Yumurtaları kırıp 4 dakika pişirin.,Yumurtaları kırdıktan sonra kapağı kapatıp düşük ateşte pişirin; akı donarken sarısı kremamsı kalır.,Sıcak ekmek ile tabaktan yiyerek servis edin.
okonomiyaki,Okonomiyaki,aperatifler,APERATIF,jp,0,Lahana 3 su bardağı | Un 1 su bardağı | Yumurta 2 adet | Soya sosu 2 yemek kaşığı | Palamut rendesi 2 yemek kaşığı,"1. Lahana, un, yumurta ve suyu karıştırın. || 2. Karışımı tavaya yayıp 7 dakika pişirin. || 3. Çevirip diğer yüzünü 6 dakika pişirin. || 4. Soya sosu ve palamut rendesiyle servis edin.",Lahanayı ince kıyın; pankek tavada eşit kalınlıkta pişer.,Üzerine sos ve taze soğan ekleyin.
okroshka-kefirli-rus-usulu,Okroshka,corbalar,CORBA,ru,0,Kefir 3 su bardağı | Patates 2 adet | Salatalık 2 adet | Yumurta 2 adet | Dereotu 0.25 demet,1. Patates ve yumurtayı haşlayın. || 2. Malzemeleri küçük doğrayın. || 3. Kefirle birleştirip servis edin.,Malzemeleri küçük ve eşit doğramak çorbanın kaşıkta dengeli gelmesini sağlar.,Yanına çıtır bruşetta ve sarımsaklı yoğurt sosu koyup kışlık tabak kurgulayın.
