slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
bursa-pideli-kofte,Bursa Pideli Köfte,YEMEK,et-yemekleri,tr,3,3,few-steps,Dana kıyma 600 gr | Tırnak pide 2 adet | Domates sosu 350 ml | Tereyağı 80 gr,"1. Kıymayı yoğurup yassı köfteler hazırlayın. || 2. Köfteleri ızgarada 12 dakika pişirin. || 3. Pide, sos ve tereyağıyla sıcak servis edin."
kaymakli-kayisi-dolmasi-malatya-usulu,Malatya Kaymaklı Kayısı Dolması,TATLI,tatlilar,tr,3,3,few-steps,Kuru kayısı 12 adet | Ceviz 0.5 su bardağı | Kaymak 6 yemek kaşığı | Bal 1 yemek kaşığı,1. Kayısıları 8 dakika ılık suda bekletin. || 2. İçlerine ceviz doldurup kısa süre ısıtın. || 3. Kaymak ve bal ekleyerek servis edin.
lebeniye-corbasi,Lebeniye Çorbası,CORBA,corbalar,tr,3,3,few-steps,Yoğurt 2 su bardağı | Pirinç 0.5 su bardağı | Haşlanmış nohut 1 su bardağı | Dana kıyma 200 gr | Yumurta 1 adet | Tereyağı 2 yemek kaşığı | Kuru nane 1 tatlı kaşığı,"1. Pirinç ve nohudu 20 dakika haşlayın. || 2. Kıymadan küçük köfteler yapıp çorbaya ekleyin. || 3. Yoğurt ve yumurtayı çırpıp çorbaya ekleyin, 10 dakika pişirin."
limonlu-susamli-barbunya-pilaki-mersin-usulu,Mersin Limonlu Susamlı Barbunya Pilaki,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Haşlanmış barbunya 2 su bardağı | Limon suyu 2 yemek kaşığı | Susam 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Havuç 1 adet,1. Havucu ince doğrayıp yağda 4 dakika çevirin. || 2. Barbunya ve az su ekleyip 10 dakika pişirin. || 3. Limon ve susamı katıp ılık ya da soğuk servis edin.
kroppkakor,Kroppkakor,YEMEK,hamur-isleri,se,3,3,few-steps,Patates 1 kg | Un 200 gr | Dana eti 300 gr | Tereyağı 60 gr,1. Patatesi haşlayıp soğutarak ezin. || 2. Patates hamurunu etli içle doldurun. || 3. Köfteleri kaynar suda 20 dakika haşlayın.
vaca-frita-cubana,Vaca Frita Cubana,YEMEK,et-yemekleri,cu,3,3,few-steps,Haşlanmış dana eti 600 gr | Soğan 2 adet | Sarımsak 3 diş | Lime suyu 2 yemek kaşığı | Ayçiçek yağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı,"1. Eti lifleyip sarımsak, lime suyu ve tuzla 10 dakika dinlendirin. || 2. Soğanı ayçiçek yağında 5 dakika çevirip kenara alın. || 3. Eti aynı tavada kızartıp soğanla birleştirerek servis edin."
limonlu-deniz-borulceli-tavuk-sote-bodrum-usulu,Limonlu Deniz Börülceli Tavuk Sote,YEMEK,tavuk-yemekleri,tr,5,3,no-time,Tavuk göğsü 500 gr | Deniz börülcesi 200 gr | Limon suyu 2 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,1. Deniz börülcesini ayıklayıp kısa süre haşlayın. || 2. Tavuğu tavada yüksek ateşte 5 dakika soteleyin. || 3. Limon suyu ve börülceyi tavaya ekleyin. || 4. Malzemeleri 4-5 dakika birlikte çevirin. || 5. Sıcak olarak bekletmeden servis edin.
seco-de-res-peru-usulu,Seco de Res,YEMEK,et-yemekleri,pe,3,3,few-steps,Dana kuşbaşı 700 gr | Kişniş 0.5 demet | Kuru soğan 1 adet | Sarımsak 2 diş | Su 2 su bardağı | Tuz 1 çay kaşığı,1. Soğan ve sarımsağı çevirip eti ekleyin. || 2. Kişnişi çekip suyla birlikte tencereye katın. || 3. Yahniyi 45 dakika pişirin.
limonlu-kinoa-salatasi-peru-usulu,Limonlu Kinoa Salatası,SALATA,salatalar,pe,5,3,no-time,Kinoa 1 su bardağı | Salatalık 1 adet | Limon suyu 2 yemek kaşığı | Maydanoz 0.25 demet,1. Kinoayı bol suda yıkayıp 12-15 dakika haşlayın. || 2. Salatalığı küçük küpler halinde doğrayın. || 3. Limon suyu ve maydanozu kasede karıştırın. || 4. Kinoa ve salatalığı sosla nazikçe harmanlayın. || 5. Salatayı soğuk olarak bekletmeden servis edin.
pancar-corbasi,Pancar Çorbası,CORBA,corbalar,tr,3,3,few-steps,Pancar 3 adet | Patates 1 adet | Soğan 1 adet | Sebze suyu 4 su bardağı | Yoğurt 0.75 su bardağı | Zeytinyağı 2 yemek kaşığı,"1. Soğan, pancar ve patatesi zeytinyağında 5 dakika kavurun. || 2. Sebze suyunu ekleyip 30 dakika pişirin. || 3. Çorbayı blenderdan geçirip yoğurtla servis edin."
antep-katmeri,Antep Katmeri,TATLI,tatlilar,tr,3,3,few-steps,Un 300 gr | Kaymak 200 gr | Antep fıstığı 150 gr | Şeker 80 gr | Tereyağı 60 gr,"1. Un ve suyla hamur yoğurup 30 dakika dinlendirin. || 2. Hamuru ince açıp kaymak, fıstık ve şekerle katlayın. || 3. Tereyağlı tavada iki yüzünü 6 dakika pişirin."
birria-de-res,Birria de Res,YEMEK,et-yemekleri,mx,3,3,few-steps,Dana döş 1.5 kg | Kurutulmuş guajillo biber 6 adet | Domates 3 adet | Kimyon 1 tatlı kaşığı,"1. Kuru biberleri sıcak suda 20 dakika bekletin. || 2. Biber, domates ve baharatları sos yapın. || 3. Eti sosla 3 saat pişirin."
yakitori,Yakitori,YEMEK,tavuk-yemekleri,jp,3,3,few-steps,Tavuk but 800 gr | Taze soğan 6 dal | Soya sosu 80 ml | Mirin 60 ml,1. Tavuk ve taze soğanı şişlere dizin. || 2. Şişleri ızgarada 10 dakika pişirin. || 3. Sosu sürüp 5 dakika daha pişirin.
sigara-boregi,Sigara Böreği,APERATIF,hamur-isleri,tr,3,3,few-steps,Yufka 3 adet | Beyaz peynir 200 gr | Maydanoz 1 demet | Kızartma yağı,"1. Peyniri ufalayın, maydanozu kıyın, karıştırın. || 2. Yufkayı üçgen kesin, iç harcı koyup rulo yapın. || 3. Kızgın yağda altın rengi olana kadar kızartın."
tantanmen,Tantanmen,YEMEK,makarna-pilav,jp,3,3,few-steps,Ramen noodle 400 gr | Dana kıyma 350 gr | Tahin 4 yemek kaşığı | Soya sosu 3 yemek kaşığı,1. Kıymayı soya sosuyla 10 dakika kavurun. || 2. Tahinli çorba suyunu hazırlayın. || 3. Noodleı haşlayıp çorba ve kıymayla servis edin.
limonlu-zeytinli-tavuk-tajin-fas-usulu,Limonlu Zeytinli Tavuk Tajin,YEMEK,tavuk-yemekleri,ma,5,3,no-time,Tavuk but 8 adet | Limon 1 adet | Zeytin 12 adet | Soğan 1 adet,"1. Tavuk butları tencerede 5 dakika mühürleyin. || 2. Soğan, limon dilimleri ve zeytini ekleyin. || 3. Kapağı kapatıp yemeği kısık ateşte pişirmeye bırakın. || 4. Tajini 30-35 dakika yumuşayana kadar pişirin. || 5. Sıcak olarak bekletmeden servis edin."
dereotlu-kofte-tava-isvec-usulu,Dereotlu Köfte Tava,YEMEK,et-yemekleri,se,5,3,no-time,Dana kıyma 450 gr | Galeta unu 0.5 su bardağı | Krema 1 su bardağı | Dereotu 0.25 demet | Soğan 1 adet,"1. Kıyma, galeta unu ve soğanla köfte harcı yoğurun. || 2. Köfteleri şekillendirip tavada 6-7 dakika kızartın. || 3. Kremayı tavaya ekleyip dereotunu içine karıştırın. || 4. Köfteleri sosla 4-5 dakika birlikte pişirin. || 5. Sıcak olarak bekletmeden servis edin."
cacik-dip,Cacık Dip,SOS,soslar-dippler,tr,3,3,few-steps,Süzme yoğurt 2 su bardağı | Salatalık 2 adet | Sarımsak 1 diş | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı | Tuz 0.5 çay kaşığı,"1. Salatalıkları rendeleyip suyunu sıkın. || 2. Yoğurt, salatalık, ezilmiş sarımsak, dereotu ve tuzu karıştırın. || 3. Üzerine zeytinyağı gezdirip soğuk servis edin."
kuzu-tandir,Kuzu Tandır,YEMEK,et-yemekleri,tr,3,3,few-steps,Kuzu kol 1.5 kg | Zeytinyağı 4 yemek kaşığı | Sarımsak 6 diş | Biberiye 2 dal | Tuz 1.5 tatlı kaşığı | Karabiber 1 çay kaşığı | Su 1 su bardağı,"1. Kuzu kolu zeytinyağı, ezilmiş sarımsak, tuz ve karabiberle ovalayın. || 2. Eti fırın kabına alın, su ve biberiyeyi ekleyip üzerini sıkı kapatın. || 3. 160°C fırında 3 saat pişirin."
tarka-dal,Tarka Dal,YEMEK,baklagil-yemekleri,in,3,3,few-steps,Kırmızı mercimek 250 gr | Sarımsak 3 diş | Kimyon 1 tatlı kaşığı | Tereyağı yerine sıvı yağ 2 yemek kaşığı,1. Mercimeği suyla 25 dakika yumuşayana kadar pişirin. || 2. Sarımsak ve kimyonu yağda 1 dakika köpürtün. || 3. Kızgın tarka karışımını mercimeğin üstüne dökün.
findikli-pancar-salatasi-ordu-usulu,Ordu Fındıklı Pancar Salatası,SALATA,salatalar,tr,3,3,few-steps,Pancar 3 adet | Fındık 0.5 su bardağı | Elma sirkesi 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Pancarı 18 dakika haşlayıp soğutun. || 2. Pancarı küp doğrayıp fındıkla karıştırın. || 3. Sirke ve yağ ekleyip salatayı soğuk servis edin.
limonotlu-mantar-corbasi-tayland-usulu,Limonotlu Mantar Çorbası,CORBA,corbalar,th,5,3,no-time,Mantar 250 gr | Limon otu 2 sap | Taze zencefil 1 tatlı kaşığı | Su 5 su bardağı,1. Mantarları doğrayıp zencefille birlikte tencereye alın. || 2. Limon otu ve suyu ekleyip kaynamaya bırakın. || 3. Çorbayı orta ateşte 15 dakika pişirin. || 4. Limon otunu çıkarıp tadını son kez ayarlayın. || 5. Sıcak olarak bekletmeden servis edin.
leek-and-potato-soup-british,Leek and Potato Soup,CORBA,corbalar,gb,4,3,few-steps,Pırasa 3 adet | Patates 3 adet | Tereyağı 25 gr | Sebze suyu 1 lt | Krema 120 ml | Karabiber 0.25 çay kaşığı,"1. Pırasayı ince, patatesi küçük küp doğrayın. || 2. Pırasayı tereyağında 6 dakika renk almadan yumuşatın. || 3. Patates ve sebze suyunu ekleyip çorbayı 18 dakika pişirin. || 4. Çorbayı blenderdan geçirip krema ve karabiberle servis edin."
miso-corbasi,Miso Çorbası,CORBA,corbalar,jp,3,3,few-steps,Miso ezmesi 3 yemek kaşığı | Tofu 200 gr | Wakame yosunu 2 yemek kaşığı | Sebze suyu 4 su bardağı | Taze soğan 2 dal,1. Sebze suyunu ısıtıp tofu ve wakameyi ekleyin. || 2. Miso ezmesini küçük kapta sıcak suyla açın. || 3. Miso karışımını tencereye ekleyip 2 dakika ısıtın.
nohutlu-pazi,Nohutlu Pazı,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Pazı 500 gr | Haşlanmış nohut 350 gr | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı,1. Soğanı yağda 5 dakika kavurun. || 2. Nohut ve 100 ml sıcak su ekleyip 10 dakika pişirin. || 3. Pazıyı ilave edip 8 dakika daha pişirin.
limonotlu-tavuklu-pirinc-tava-vietnam-usulu,Limonotlu Tavuklu Pirinç Tava,YEMEK,makarna-pilav,vn,5,3,no-time,Tavuk göğsü 450 gr | Pirinç 1.5 su bardağı | Limonotu 1 sap | Su 3 su bardağı,1. Tavuğu tavada yüksek ateşte 5 dakika soteleyin. || 2. Pirinç ve ince doğranmış limonotunu tavaya ekleyin. || 3. Sıcak suyu verip tüm malzemeyi karıştırın. || 4. Pilavı kısık ateşte 15-17 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin.
barbunya-pilaki,Barbunya Pilaki,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Barbunya 500 gr | Soğan 1 adet | Havuç 2 adet | Patates 1 adet | Zeytinyağı 0.5 çay bardağı | Limon suyu 2 yemek kaşığı,"1. Barbunyayı 20 dakika haşlayıp süzün. || 2. Soğan, havuç ve patatesi zeytinyağında 8 dakika kavurun. || 3. Barbunya, su ve limon suyunu ekleyip 30-35 dakika pişirin."
nohut-salatasi,Nohut Salatası,SALATA,baklagil-yemekleri,tr,3,3,few-steps,Haşlanmış nohut 2 su bardağı | Salatalık 2 adet | Domates 2 adet | Kırmızı soğan 1 adet | Maydanoz 0.5 demet | Limon suyu 3 yemek kaşığı | Zeytinyağı 3 yemek kaşığı,"1. Sebzeleri küçük küpler halinde doğrayın. || 2. Nohut, sebze, maydanoz, limon suyu ve zeytinyağını karıştırın. || 3. Salatayı 10 dakika dinlendirip servis edin."
karidesli-smorrebrod,Karidesli Smørrebrød,KAHVALTI,kahvaltiliklar,se,3,3,few-steps,Çavdar ekmeği 4 dilim | Haşlanmış yumurta 2 adet | Haşlanmış karides 120 gr | Dereotu 0.25 demet,1. Ekmeği hafifçe kızartın. || 2. Yumurta dilimleri ve karidesi üstüne yerleştirin. || 3. Dereotu ve 1 çay kaşığı limon suyuyla tamamlayın.
siirt-buryan-kebabi,Siirt Büryan Kebabı,YEMEK,et-yemekleri,tr,3,3,few-steps,Kemikli kuzu eti 1.5 kg | Tuz 1 tatlı kaşığı | Karabiber 1 çay kaşığı | Tandır ekmeği 3 adet,1. Kuzu etini tuz ve karabiberle ovun. || 2. Kapalı fırın kabında 160°C fırında 3 saat pişirin. || 3. Et suyunu ekmeğe gezdirip eti üzerinde servis edin.
mas-fasulyesi-yemegi,Maş Fasulyesi Yemeği,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Maş fasulyesi 1.5 su bardağı | Soğan 1 adet | Havuç 1 adet | Domates 2 adet | Zeytinyağı 3 yemek kaşığı | Yoğurt 1 su bardağı,"1. Maş fasulyesini 15 dakika haşlayıp süzün. || 2. Soğan, havuç ve domatesi zeytinyağında 8 dakika pişirin. || 3. Fasulyeyi ekleyip 20 dakika kısık ateşte pişirin."
lod-chong-tay-tatli-usulu,Lod Chong,TATLI,tatlilar,th,5,3,no-time,Hindistan cevizi sütü 2 su bardağı | Pandan aromalı nişasta şeridi 1 su bardağı | Şeker şurubu 0.5 su bardağı | Buz 1 su bardağı,1. Hindistan cevizi sütünü geniş kasede soğutun. || 2. Pandan aromalı nişasta şeritlerini kuplara paylaştırın. || 3. Şeker şurubu ve buzu kuplara ekleyin. || 4. Üstüne hindistan cevizi sütünü döküp karıştırın. || 5. Soğuk olarak bekletmeden servis edin.
akdeniz-salatasi,Akdeniz Salatası,SALATA,salatalar,tr,3,3,few-steps,Akdeniz yeşilliği 1 paket | Cherry domates 12 adet | Salatalık 2 adet | Siyah zeytin 0.5 su bardağı | Beyaz peynir 150 gr | Zeytinyağı 3 yemek kaşığı | Limon suyu 2 yemek kaşığı,"1. Yeşillikleri yıkayıp kurulayın. || 2. Sebze, zeytin ve peyniri salata kasesine alın. || 3. Zeytinyağı ve limon suyunu ekleyip karıştırın."
caprese-salatasi,Caprese Salatası,SALATA,salatalar,it,3,3,few-steps,Domates 4 adet | Mozzarella 250 gr | Fesleğen 12 yaprak | Zeytinyağı 3 yemek kaşığı | Balzamik sirke 1 yemek kaşığı,1. Domates ve mozzarellayı eş kalınlıkta dilimleyin. || 2. Dilimleri fesleğen yapraklarıyla tabağa dizin. || 3. Zeytinyağı ve balzamik sirke gezdirin.
