slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
zahterli-katmer-durum-hatay-usulu,Zahterli Katmer Dürüm,hamur-isleri,KAHVALTI,tr,0,Un 2 su bardağı | Zahter 2 yemek kaşığı | Beyaz peynir 150 gr | Zeytinyağı 3 yemek kaşığı | Su 0.75 su bardağı,1. Hamuru yoğurup dinlendirin. || 2. İç harcı sürüp katmeri kapatın. || 3. Tavada 10 dakika pişirin.,Zahteri zeytinyağıyla açmak katmer içinde dengeli dağılmasını sağlar.,"Sıcak servis edip yanına bal, kaymak ve tereyağlı simit dilimleri koyun."
zahterli-lorlu-katmer-kilis-usulu,Zahterli Lorlu Katmer,hamur-isleri,KAHVALTI,tr,0,Un 2.5 su bardağı | Lor peyniri 150 gr | Zahter 1 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Su 0.75 su bardağı,1. Hamuru yoğurup dinlendirin. || 2. İç harcı sürüp katmeri hazırlayın. || 3. Katmeri 14 dakika pişirin.,Zahteri yağa karıştırmak katmerin her katına eşit aroma taşır.,"Kahvaltı tabağında domates, salatalık, yeşillik ve bir fincan sade kahveyle tamamlayın."
zahterli-nohutlu-krep-hatay-usulu,Hatay Zahterli Nohutlu Krep,kahvaltiliklar,KAHVALTI,tr,0,Un 1 su bardağı | Yumurta 2 adet | Haşlanmış nohut 1 su bardağı | Zahter 1 yemek kaşığı | Su 1 su bardağı,"1. Un, yumurta, su ve yarım zahteri çırparak krep hamuru hazırlayın. || 2. Nohudu kalan zahterle ezip iç harcı yapın. || 3. Krepleri pişirip harçla doldurarak servis edin.",Krep hamurunu 5 dakika dinlendirmek tavada daha düzgün yayılmasını sağlar.,"Sahan tabakta, yanına taze kıyılmış nane ve bir kase zeytinyağlı yoğurtla verin."
zahterli-peynir-durum-hatay-usulu,Zahterli Peynir Dürüm,hamur-isleri,KAHVALTI,tr,0,Lavaş 2 adet | Taze peynir 120 gr | Zahter 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Zahteri yağla karıştırın. || 2. Lavaşa peyniri yayın. || 3. Dürümü tavada 4 dakika ısıtın.,Zahteri az zeytinyağıyla açmak lavaş içinde daha dengeli yayılmasını sağlar.,"Kişi başı küçük tava, yanında taze maydanoz ve dilimlenmiş tereyağıyla geleneksel kahvaltı kurgula."
zahterli-susamli-yumurta-ekmegi-kilis-usulu,Zahterli Susamlı Yumurta Ekmeği,kahvaltiliklar,KAHVALTI,tr,0,Ekmek 4 dilim | Yumurta 2 adet | Zahter 1 tatlı kaşığı | Susam 1 yemek kaşığı,1. Yumurta karışımını çırpın. || 2. Ekmeği karışıma batırın. || 3. Tavada 6 dakika pişirin.,Ekmeği yumurtaya kısa batırmak dilimlerin fazla yumuşamasını önler.,Sıcak servis edin.
zahterli-tavuk-sis-hatay-usulu,Zahterli Tavuk Şiş,tavuk-yemekleri,YEMEK,tr,0,Tavuk göğsü 700 gr | Zahter 1 yemek kaşığı | Sarımsak 2 diş | Zeytinyağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı,1. Tavuğu marineyle karıştırın. || 2. Şişlere dizin. || 3. Şişleri 12 dakika pişirin.,Zahteri marineye önceden karıştırmak tavuk yüzeyinde daha dengeli bir baharat tabakası bırakır.,Tabakta kuzu pembesi tabaka halinde dilimleyip üstüne pişme suyundan iki kaşık dökün.
zahterli-yogurt-corbasi-hatay-koy-usulu,Hatay Zahterli Yoğurt Çorbası,corbalar,CORBA,tr,0,Yoğurt 1.5 su bardağı | Un 1 yemek kaşığı | Zahter 1 tatlı kaşığı | Su 3 su bardağı | Tereyağı 15 gr,1. Yoğurt ve unu çırpın. || 2. Karışımı suyla kaynatın. || 3. Zahter ve tereyağıyla tamamlayın.,Zahteri son bölümde eklemek kokusunu korur.,Yanına ızgara lavaş veya simit dilimleri ve soğuk cacık koyarak tamamlayın.
zahterli-yumurta-ekmegi-hatay-usulu,Hatay Zahterli Yumurta Ekmeği,kahvaltiliklar,KAHVALTI,tr,0,Bayat ekmek 6 dilim | Yumurta 3 adet | Zahter 1 tatlı kaşığı | Zeytinyağı 2 yemek kaşığı | Domates 2 adet,1. Yumurtaları zahterle çırpın. || 2. Ekmeği karışıma batırıp tavaya alın. || 3. Dilimleri iki yüzünü toplam 6 dakika kızartıp domatesle servis edin.,Ekmeği karışıma kısa daldırmak dışın renk alıp için hamurlaşmamasını sağlar.,Yanına domatesle sıcak servis edin.
zahterli-yumurta-ekmegi-kilis-usulu,Zahterli Yumurta Ekmeği,kahvaltiliklar,KAHVALTI,tr,0,Bayat ekmek 6 dilim | Yumurta 2 adet | Zahter 1 tatlı kaşığı | Süt 0.5 su bardağı | Tereyağı 15 gr,"1. Yumurta, süt ve zahteri çırpın. || 2. Ekmeği karışıma batırın. || 3. Dilimleri tavada 6 dakika pişirin.",Ekmeği yumurtada uzun bekletmemek dağılmasını önler.,"Sahan tabakta, yanına taze kıyılmış nane ve bir kase zeytinyağlı yoğurtla verin."
zahterli-zeytin-salatasi-hatay-usulu,Zahterli Zeytin Salatası,kahvaltiliklar,KAHVALTI,tr,0,Yeşil zeytin 200 gr | Domates 1 adet | Zahter 1 tatlı kaşığı | Nar ekşisi 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,"1. Zeytinleri irice doğrayın. || 2. Domatesi küp doğrayıp zahter, nar ekşisi ve zeytinyağıyla karıştırın. || 3. Karışımı 5 dakika dinlendirip servis edin.",Zeytinin tuzu yüksekse kısa süre suda bekletmek salatanın dengesini açar.,Üzerine nar ekşisi gezdirip serin servis edin.
zapiekanka,Zapiekanka,hamur-isleri,YEMEK,pl,0,Baget ekmek 2 adet | Mantar 250 gr | Kaşar peyniri 150 gr | Tereyağı 20 gr | Ketçap 4 yemek kaşığı,1. Mantarı tereyağında 6 dakika soteleyin. || 2. Bagetlerin üstüne mantar ve peynir yayın. || 3. Zapiekankayı 200°C fırında 12 dakika pişirip ketçapla servis edin.,Mantarın suyunu tavada 6 dakika çektirmek bagetin yumuşamasını önler.,Üzerine ketçap gezdirip sıcak servis edin.
zencefilli-bal-limon-cayi,Zencefilli Bal Limon Çayı,kahve-sicak-icecekler,ICECEK,tr,0,Taze zencefil 20 gr | Limon 1 adet | Bal 2 tatlı kaşığı | Su 500 ml,1. Zencefili ince dilimleyin. || 2. Zencefil ve suyu 8 dakika kaynatın. || 3. Limon ve balı fincana ekleyip çayı üzerine dökün.,"Balı kaynar suya değil, birkaç dakika beklemiş çaya ekleyin; tadı daha temiz kalır.",İnce limon dilimleriyle sıcak servis edin.
zencefilli-ihlamur,Zencefilli Ihlamur,kahve-sicak-icecekler,ICECEK,tr,0,Ihlamur 1 yemek kaşığı | Taze zencefil 12 gr | Limon 1 adet | Su 500 ml,1. Zencefili dilimleyin. || 2. Zencefili 5 dakika suda kaynatın. || 3. Ihlamuru ekleyip 3 dakika demleyin ve limonla servis edin.,"Ihlamuru kaynatmak yerine demlemek, kokusunu daha temiz korur.",Soğuk içecek için 1 saat önceden bardakları buzdolabında bekletin; sıcak camda aroma zayıflar.
zencefilli-limon-squash-avustralya-usulu,Zencefilli Limon Squash,icecekler,ICECEK,au,0,Limon suyu 0.5 su bardağı | Taze zencefil 1 tatlı kaşığı | Soda 3 su bardağı | Şeker 2 yemek kaşığı,1. Limon ve şekeri karıştırın. || 2. Zencefili ekleyin. || 3. Sodayla tamamlayıp servis edin.,Zencefili ince rendelemek daha temiz ve yaygın bir aroma verir.,Üzerine bir dilim taze zencefil ve küçük bir yaprak fesleğen ekleyip aromayı canlandırın.
zencefilli-limonata,Zencefilli Limonata,icecekler,ICECEK,tr,0,Limon suyu 1 su bardağı | Toz şeker 0.75 su bardağı | Taze zencefil 40 gr | Su 5 su bardağı | Limon kabuğu 1 tatlı kaşığı | Buz 2 su bardağı,"1. Şeker, zencefil, limon kabuğu ve 1 su bardağı suyu 8-10 dakika kaynatın. || 2. Şurubu süzüp soğuk su ve limon suyuyla karıştırın. || 3. Limonatayı 1 saat soğutup buzla servis edin.",Zencefil şurubunu süzdükten sonra limon suyunu ekleyin; limon aroması taze kalır.,Buz ve limon dilimleriyle servis edin.
zenzai,Zenzai,tatlilar,TATLI,jp,0,Haşlanmış kırmızı fasulye 2 su bardağı | Şeker 0.5 su bardağı | Su 2 su bardağı | Mochi 4 adet,"1. Fasulye, su ve şekeri tencerede 15 dakika kaynatın. || 2. Mochileri tavada veya fırında hafifçe kızartın. || 3. Zenzaiyi kaselere alıp üstüne mochi yerleştirin.",Kırmızı fasulye ezilmeden dağılacak yumuşaklığa gelmeli; kaşıkta birkaç tane bütün kalırsa dokusu daha iyi olur.,Üzerine kızarmış küçük mochi koyarak kaselerde servis edin.
zerde-edirne-usulu,Zerde,tatlilar,TATLI,tr,0,Pirinç 0.5 su bardağı | Toz şeker 1 su bardağı | Zerdeçal 0.5 çay kaşığı | Kuş üzümü 2 yemek kaşığı | Su 5 su bardağı,"1. Pirinci 10 dakika haşlayın. || 2. Şeker, zerdeçal ve suyu ekleyip zerdeyi 15 dakika pişirin. || 3. Tatlıyı kaselere pay edip kuş üzümüyle soğuk servis edin.",Pirinç tanelerini diri bırakmak zerdeye lapa değil tane hissi verir.,Üzerine kuş üzümü serperek soğuk servis edin.
zerde-sakarya-usulu,Sakarya Zerde Tatlısı,tatlilar,TATLI,tr,0,Pirinç 0.5 su bardağı | Toz şeker 1 su bardağı | Su 5 su bardağı | Zerdeçal 0.5 çay kaşığı,1. Pirinci yıkayıp suda haşlamaya başlayın. || 2. Şeker ve zerdeçalı ekleyip 15 dakika daha pişirin. || 3. Zerdeyi kaselere alıp soğutun.,Pirinci 15 dakika önceden ıslatmak tane tane ama yumuşak sonuç verir.,Kaselerde soğutup servis edin.
zerdecalli-altin-sut,Zerdeçallı Altın Süt,kahve-sicak-icecekler,ICECEK,in,0,Süt 400 ml | Zerdeçal 0.5 çay kaşığı | Tarçın 0.5 çay kaşığı | Bal 2 tatlı kaşığı,1. Sütü küçük tencereye alın. || 2. Zerdeçal ve tarçını ekleyip 5 dakika ısıtın. || 3. Balı karıştırıp sıcak servis edin.,Zerdeçalı doğrudan çok yükseltmek yerine azar azar dengeleyin.,Üzerine az tarçın serperek sıcak servis edin.
zeytin-ezmeli-kasarli-simit-tostu-bursa-usulu,Zeytin Ezmeli Kaşarlı Simit Tostu,kahvaltiliklar,KAHVALTI,tr,0,Simit 2 adet | Zeytin ezmesi 2 yemek kaşığı | Kaşar peyniri 120 gr | Tereyağı 1 tatlı kaşığı,1. Simidi ortadan açın. || 2. İçini doldurun. || 3. Tostu 6 dakika pişirin.,Simidi ortadan açıp kısa bastırmak tavada daha dengeli kızarmasını sağlar.,Sıcak servis edin.
zeytin-ezmeli-lorlu-katmer-ayvalik-usulu,Zeytin Ezmeli Lorlu Katmer,hamur-isleri,KAHVALTI,tr,0,Un 2 su bardağı | Zeytin ezmesi 3 yemek kaşığı | Lor peyniri 150 gr | Zeytinyağı 2 yemek kaşığı,1. Hamuru açın ve yağlayın. || 2. İç harcı yayıp katlayın. || 3. Katmeri 14 dakika pişirin.,Katmeri orta ateşte çevirmek dışı kızarırken içinin kurumasını önler.,Ilık servis edin.
zeytin-ezmeli-patates-salata-bodrum-usulu,Bodrum Zeytin Ezmeli Patates Salata,salatalar,SALATA,tr,0,Patates 4 adet | Zeytin ezmesi 2 yemek kaşığı | Limon suyu 1 yemek kaşığı | Maydanoz 0.25 demet | Zeytinyağı 1 yemek kaşığı,1. Patatesleri 15 dakika haşlayıp küp doğrayın. || 2. Sos malzemelerini karıştırın. || 3. Patatesi sosla harmanlayıp servis edin.,Patatesleri ılıkken soslamak zeytin ezmesinin daha dengeli yayılmasını sağlar.,Tabağı tahta masaya koyup yanına ince dilimlenmiş limon ve bir kase sarımsaklı yoğurt iliştirin.
zeytin-piyazi-antalya-usulu,Zeytin Piyazı,salatalar,SALATA,tr,0,Siyah zeytin 2 su bardağı | Kuru soğan 1 adet | Limon suyu 1.5 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Maydanoz 0.25 demet,"1. Soğanı ince piyazlık doğrayıp limon suyuyla ovun. || 2. Zeytin, zeytinyağı ve maydanozu ekleyip karıştırın. || 3. Zeytin piyazını soğuk servis edin.",Soğanı önceden limon suyuyla ovmak sertliğini yumuşatır.,Yanına ızgara etlerle soğuk servis edin.
zeytin-yaprakli-lor-sarma-izmir-usulu,Zeytin Yapraklı Lor Sarma,aperatifler,APERATIF,tr,0,Salamura zeytin yaprağı 18 adet | Lor peyniri 200 gr | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı,1. Yaprakları yıkayıp kurulayın. || 2. İç harcı hazırlayın. || 3. Sarmaları sarıp soğuk servis edin.,Yaprakları kısa süre suda bekletmek fazla tuzu dengeler.,"Oda sıcaklığında servis edin, tadını öne çıkarır; yanına kıtır ekmek veya lavaş dilimleri koyun."
zeytinli-biber-ezmesi-hatay-usulu,Zeytinli Biber Ezmesi,aperatifler,APERATIF,tr,0,Közlenmiş kırmızı biber 3 adet | Siyah zeytin 0.5 su bardağı | Ceviz 0.25 su bardağı | Zeytinyağı 1 yemek kaşığı,1. Biberleri blendera alın. || 2. Diğer malzemeleri ekleyin. || 3. Ezme kıvamına getirip servis edin.,Zeytini son anda eklemek ezmenin rengini kirletmeden tanecik hissi bırakır.,Üzerine kavrulmuş çam fıstığı ve taze kıyılmış dereotu serpip Ege sofrası kurgusu yapın.
zeytinli-enginar-guveci-yalova-usulu,Yalova Zeytinli Enginar Güveci,sebze-yemekleri,YEMEK,tr,0,Enginar 4 adet | Yeşil zeytin 1 su bardağı | Limon suyu 2 yemek kaşığı | Zeytinyağı 3 yemek kaşığı,1. Enginarları limonlu suda bekletin. || 2. Enginar ve zeytini yağla harmanlayıp güvece alın. || 3. 180°C fırında 25 dakika pişirerek servis edin.,Enginarları limonlu suda kısa bekletmek karararak matlaşmalarını önler.,Soğuk bekletip ertesi gün derin tabağa alıp üzerine taze fesleğen yaprağı ekleyerek servis edin.
zeytinli-humuslu-bazlama-adana-usulu,Zeytinli Humuslu Bazlama,kahvaltiliklar,KAHVALTI,tr,0,Bazlama 2 adet | Humus 1 su bardağı | Siyah zeytin 0.5 su bardağı | Zeytinyağı 1 tatlı kaşığı,1. Bazlamayı ısıtın. || 2. Humusu bazlamaya yayın. || 3. Zeytinle tamamlayıp servis edin.,Bazlamayı servis öncesi hafif ısıtmak humusun yüzeye daha düzgün yayılmasını sağlar.,"Taze ekmek, zeytin ve beyaz peynirle birlikte tabakta verin; yanına demli çay eşlik etsin."
zeytinli-kabak-sinkonta-foca-usulu,Zeytinli Kabak Sinkonta,sebze-yemekleri,YEMEK,tr,0,Kabak 4 adet | Siyah zeytin 0.75 su bardağı | Soğan 1 adet | Zeytinyağı 3 yemek kaşığı | Dereotu 0.25 demet,1. Soğanı geniş tavada yumuşatın. || 2. Kabak ve zeytini ekleyin. || 3. Kapağı kapalı 18 dakika pişirin.,Kabukları ince bırakmak kabakta diri bir görünüm sağlar.,Yanına kısa kırılmış arpa ekmeği ve bir kase sarımsaklı yoğurtla Ege sunumu hazırlayın.
zeytinli-keskek-aydin-bahce-usulu,Aydın Zeytinli Keşkek,makarna-pilav,YEMEK,tr,0,Dövme buğday 1 su bardağı | Yeşil zeytin 0.75 su bardağı | Zeytinyağı 2 yemek kaşığı | Su 4 su bardağı | Tuz 0.5 çay kaşığı,1. Buğdayı suyla tencereye alın. || 2. Karışımı 35 dakika pişirip ezmeye başlayın. || 3. Zeytin ve zeytinyağını ekleyip 3 dakika daha pişirin.,Zeytini son bölümde eklemek acılığını dengede tutar.,Üzerine taze soğan halkaları ve ince kıyılmış maydanozla renk katarak tabağı tamamlayın.
zeytinli-kirmizi-biber-salatasi-erdek-usulu,Zeytinli Kırmızı Biber Salatası,salatalar,SALATA,tr,0,Közlenmiş kırmızı biber 4 adet | Siyah zeytin 0.75 su bardağı | Sarımsak 1 diş | Zeytinyağı 2 yemek kaşığı,1. Biberleri şerit doğrayın. || 2. Zeytin ve sarımsağı ekleyin. || 3. Salatayı sosla tamamlayın.,Biberi uzun şerit kesmek salatada daha düzgün görünüm verir.,Servis öncesi üzerine sumak ve ince kıyılmış soğan serpip ekşi-tuzlu tabaka oluşturun.
zeytinli-koruklu-salata-ayvalik-usulu,Ayvalık Zeytinli Koruklu Salata,salatalar,SALATA,tr,0,Yeşil zeytin 1 su bardağı | Domates 2 adet | Koruk suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Domatesleri küp doğrayın ve zeytinleri ikiye kesin. || 2. Malzemeyi geniş bir kapta karıştırın. || 3. Koruk suyu gezdirip soğuk servis edin.,Koruk suyunu servis öncesi eklemek domatesin fazla su salmasını önler.,Kenara iri kıyılmış ceviz içi ve nar taneleri ekleyerek kış salatası sunumu hazırlayın.
zeytinli-labneli-kahvalti-ekmegi-fas-usulu,Zeytinli Labneli Kahvaltı Ekmeği,kahvaltiliklar,KAHVALTI,ma,0,Ekmek 4 dilim | Labne 150 gr | Zeytin 10 adet | Zeytinyağı 1 tatlı kaşığı,1. Ekmeği ısıtın. || 2. Labneyi sürün. || 3. Zeytinle servis edin.,Ekmeği tavada 2 dakika ısıtmak labnenin üzerinde hafifçe erimesini sağlar.,Ilık servis edin.
zeytinli-peynirli-katmer-kilis-usulu,Zeytinli Peynirli Katmer,hamur-isleri,YEMEK,tr,0,Un 3 su bardağı | Zeytin 1 su bardağı | Beyaz peynir 120 gr | Zeytinyağı 2 yemek kaşığı,1. Hamuru açın. || 2. Harçla katlayın. || 3. Katmeri 16 dakika pişirin.,Zeytini ince kıymak katmerin daha düzgün kapanmasını sağlar.,Ilık servis edin.
zeytinli-pogaca,Zeytinli Poğaça,hamur-isleri,KAHVALTI,tr,0,Un 3 su bardağı | Yoğurt 1 su bardağı | Sıvı yağ 0.5 su bardağı | Kabartma tozu 1 paket | Zeytin ezmesi 150 gr | Yumurta sarısı 1 adet | Tuz 0.5 tatlı kaşığı,"1. Un, yoğurt, sıvı yağ, kabartma tozu ve tuzu yoğurun. || 2. Hamur parçalarına zeytin ezmesi koyup kapatın. || 3. Üzerine yumurta sarısı sürüp 180°C fırında 22-25 dakika pişirin.",Zeytin ezmesi tuzluysa hamura eklediğiniz tuzu yarım ölçü tutun.,Çay ve domatesle servis edin.
zeytinli-yaglama-ayvalik-usulu,Ayvalık Zeytinli Yağlama,kahvaltiliklar,KAHVALTI,tr,0,Köy ekmeği 8 dilim | Siyah zeytin ezmesi 4 yemek kaşığı | Domates 2 adet | Zeytinyağı 2 yemek kaşığı | Nane 8 yaprak,1. Köy ekmeği dilimlerini tavada ya da tost makinesinde hafif kızartın. || 2. Ekmeklerin üstüne zeytin ezmesi sürüp domates dilimleri yerleştirin. || 3. Zeytinyağı gezdirip nane ile ılık servis edin.,Ekmeği hafif kızartmak zeytin ezmesinin yüzeyde canlı kalmasını sağlar.,Üzerine taze nane yaprakları koyarak ılık servis edin.
zeytinyagli-bamya,Zeytinyağlı Bamya,sebze-yemekleri,YEMEK,tr,0,Bamya 600 gr | Soğan 1 adet | Domates 3 adet | Zeytinyağı 0.5 çay bardağı | Limon suyu 2 yemek kaşığı | Şeker 1 çay kaşığı,"1. Bamyaları ayıklayıp limonlu suda 10 dakika bekletin. || 2. Soğan ve domatesi zeytinyağında 6 dakika pişirin. || 3. Bamya, limon suyu ve şekeri ekleyip 30-35 dakika kısık ateşte pişirin.",Bamyanın tepesini konik kesin; gövdeyi delmezseniz salyalanma azalır.,Soğuk veya ılık olarak limonla servis edin.
zeytinyagli-barbunya,Zeytinyağlı Barbunya,baklagil-yemekleri,YEMEK,tr,0,Barbunya 500 gr | Soğan 1 adet | Havuç 1 adet | Patates 1 adet | Domates 2 adet | Zeytinyağı 0.5 çay bardağı | Şeker 1 çay kaşığı | Tuz 1 tatlı kaşığı | Su 2 su bardağı,"1. Barbunyayı 10 dakika haşlayıp süzün. || 2. Soğanı zeytinyağında 4 dakika kavurun. || 3. Havuç, patates ve domatesi ekleyip 5 dakika pişirin. || 4. Barbunya, su, şeker ve tuzu ekleyin. || 5. Kısık ateşte barbunya yumuşayana kadar 35-40 dakika pişirin.",Barbunyayı ayrı tencerede 10 dakika haşlayıp suyunu süzün; yemeğin rengi daha açık kalır.,Limon ve maydanozla soğuk servis edin.
zeytinyagli-ic-bakla,Zeytinyağlı İç Bakla,baklagil-yemekleri,YEMEK,tr,0,İç bakla 500 gr | Soğan 1 adet | Zeytinyağı 3 yemek kaşığı | Dereotu 0.5 demet,1. Soğanı zeytinyağında 4 dakika yumuşatın. || 2. Bakla ve sıcak suyu ekleyip 20 dakika pişirin. || 3. Yemeği soğutup dereotuyla tamamlayın.,Baklayı kararmaması için limonlu suyla pişirin; rengi daha açık kalır.,Üzerine dereotu serpip soğuk servis edin.
zeytinyagli-imam-bayildi,Zeytinyağlı İmam Bayıldı,sebze-yemekleri,YEMEK,tr,0,Patlıcan 4 adet | Soğan 3 adet | Domates 3 adet | Sarımsak 6 diş | Zeytinyağı 0.5 su bardağı,"1. Patlıcanları 8 dakika kızartın. || 2. Soğan, domates ve sarımsağı 15 dakika pişirin. || 3. Patlıcanları harçla doldurup tencereye dizin. || 4. Kısık ateşte 25 dakika pişirin.",Soğanı yumuşayana kadar pişirin; iç harç patlıcanla aynı dokuda olur.,Oda sıcaklığında limonla servis edin.
zeytinyagli-kereviz-silkelemesi-aydin-usulu,Aydın Zeytinyağlı Kereviz Silkelemesi,salatalar,SALATA,tr,0,Kereviz 2 adet | Limon suyu 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Dereotu 0.25 demet,1. Kerevizi haşlayın. || 2. Limon ve yağla karıştırın. || 3. Dereotuyla servis edin.,Kerevizi ince doğramak sosla daha iyi kaplanmasını sağlar.,Servis öncesi üzerine sumak ve ince kıyılmış soğan serpip ekşi-tuzlu tabaka oluşturun.
