slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
ramos-gin-fizz,Ramos Gin Fizz,KOKTEYL,kokteyller,us,3,3,few-steps,Cin 50 ml | Krema 25 ml | Yumurta akı 1 adet | Soda 60 ml,"1. Cin, krema ve yumurta akını buzsuz çalkalayın. || 2. Buz ekleyip 20 saniye daha çalkalayın. || 3. Bardağa süzüp soda ile tamamlayın."
kimchi-bokkeumbap,Kimchi Bokkeumbap,YEMEK,makarna-pilav,kr,3,3,few-steps,Pişmiş pirinç 450 gr | Kimchi 180 gr | Soya sosu 1 yemek kaşığı | Yumurta 2 adet | Susam yağı 1 tatlı kaşığı,1. Kimchiyi doğrayıp susam yağıyla 3 dakika kavurun. || 2. Pirinç ve soya sosunu ekleyip 6 dakika karıştırarak pişirin. || 3. Ayrı tavada yumurtaları pişirip pilavın üzerine koyun.
sambousek,Sambousek,APERATIF,hamur-isleri,me,3,3,few-steps,Un 350 gr | Zeytinyağı 60 ml | Dana kıyma 300 gr | Soğan 1 adet | Yoğurt 1 su bardağı,"1. Un, yağ ve suyla hamur yoğurup 20 dakika dinlendirin. || 2. Kıyma ve soğanı 8 dakika kavurun. || 3. Hamuru açıp içle kapatın, 180°C fırında 18 dakika pişirin."
tava-coregi-beypazari-usulu,Beypazarı Tava Çöreği,YEMEK,hamur-isleri,tr,4,3,few-steps,Un 450 gr | Süt 220 ml | Instant maya 1 paket | Ayçiçek yağı 2 yemek kaşığı | Tuz 1 çay kaşığı | Beyaz peynir 100 gr | Siyah zeytin 12 adet,"1. Un, süt, maya, ayçiçek yağı ve tuzla hamur yoğurup 25 dakika dinlendirin. || 2. Hamuru yağlanmış tavaya alıp kapağı kapalı şekilde 10 dakika pişirin. || 3. Çöreği ters çevirip diğer yüzünü 8 dakika daha pişirin. || 4. Tava çöreğini peynir ve zeytinle servis edin."
daiquiri,Daiquiri,KOKTEYL,kokteyller,cu,3,3,few-steps,Beyaz rom 60 ml | Misket limonu suyu 25 ml | Şeker şurubu 15 ml | Buz 1 su bardağı,"1. Rom, misket limonu suyu ve şeker şurubunu çalkalayıcıya alın. || 2. Buz ekleyip 12-15 saniye çalkalayın. || 3. Kokteyli soğuk kadehe süzün."
dal-makhani,Dal Makhani,YEMEK,baklagil-yemekleri,in,4,3,few-steps,Siyah mercimek 2 su bardağı | Domates püresi 1 su bardağı | Tereyağı 60 gr | Krema 0.5 su bardağı | Zencefil 1 tatlı kaşığı,"1. Mercimeği yıkayıp 60 dakika haşlayın. || 2. Domates püresi, tereyağı ve zencefili ekleyin. || 3. Kısık ateşte 60 dakika pişirin. || 4. Kremayı ekleyip 10 dakika daha pişirin."
shawarma-pilavi,Shawarma Pilavı,YEMEK,makarna-pilav,me,3,3,few-steps,Tavuk but 600 gr | Pirinç 2 su bardağı | Yoğurt 250 gr | Kimyon 1 tatlı kaşığı | Sarımsak 2 diş,1. Tavuğu baharatla 15 dakika marine edin. || 2. Pilavı 20 dakika pişirin. || 3. Tavuğu tavada 12 dakika pişirip pilav üzerine alın.
currywurst-sos,Currywurst Sos,SOS,soslar-dippler,hu,3,3,few-steps,Domates püresi 300 ml | Köri 2 tatlı kaşığı | Elma sirkesi 2 yemek kaşığı | Esmer şeker 1 yemek kaşığı,"1. Köriyi az yağda 30 saniye kavurun. || 2. Domates püresi, sirke ve şekeri ekleyin. || 3. Sosu 15 dakika kısık ateşte pişirin."
cuban-picadillo,Cuban Picadillo,YEMEK,et-yemekleri,cu,5,3,no-time,Dana kıyma 500 gr | Domates 3 adet | Yeşil zeytin 80 gr | Kuru üzüm 40 gr | Soğan 1 adet,1. Kıymayı soğanla birlikte yüksek ateşte suyunu çekene kadar kavurun. || 2. Doğranmış domatesleri ekleyip 12-15 dakika pişirin. || 3. Zeytin ve kuru üzümü tavaya katın. || 4. Karışımı 5 dakika daha pişirip lezzetleri birleştirin. || 5. Picadillo'yu sıcak halde pilav yanında servis edin.
sac-kavurma,Saç Kavurma,YEMEK,et-yemekleri,tr,4,3,few-steps,Kuzu eti 600 gr | Soğan 1 adet | Yeşil biber 3 adet | Domates 2 adet | Tereyağı 1 yemek kaşığı | Sıvı yağ 2 yemek kaşığı | Tuz 1 çay kaşığı | Pul biber 1 çay kaşığı,"1. Eti küçük küpler halinde doğrayın ve geniş tavayı yüksek ateşte ısıtın. || 2. Sıvı yağı ekleyip eti tek sıra halinde 8 dakika kavurun. || 3. Soğan ve biberi ekleyip 7 dakika daha kavurun. || 4. Domates, tereyağı, tuz ve pul biberi ekleyip suyunu çekene kadar 12-15 dakika pişirin."
mango-korisi,Mango Körisi,YEMEK,sebze-yemekleri,th,3,3,few-steps,Mango 2 adet | Kokos içeceği 400 ml | Vegan köri ezmesi 2 yemek kaşığı | Nohut 240 gr | Ispanak 150 gr,"1. Köri ezmesini yağda 2 dakika kavurun. || 2. Kokos içeceği, mango püresi ve nohudu ekleyip 12 dakika pişirin. || 3. Mango küpleri ve ıspanağı ekleyip 3 dakika daha pişirin."
hardaliyeli-istavrit-tava-tekirdag-usulu,Hardaliyeli İstavrit Tava,YEMEK,et-yemekleri,tr,5,3,no-time,İstavrit fileto 500 gr | Hardaliye 2 yemek kaşığı | Mısır unu 0.5 su bardağı | Sıvı yağ 3 yemek kaşığı | Tuz 0.5 çay kaşığı,"1. İstavrit filetolarını hardaliye ile 10 dakika marine edin. || 2. Balıkları süzüp mısır ununa hafifçe bulayın, fazla unu silkeleyin. || 3. Geniş tavada sıvı yağı orta yüksek ateşte iyice kızdırın. || 4. İstavritleri tavaya tek sıra dizip her yüzü 3-4 dakika kızartın. || 5. Kağıt üstünde dinlendirip tuz serperek sıcak servis edin."
trabzon-vakfikebir-ekmegi,Trabzon Vakfıkebir Ekmeği,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 1 kg | Ekşi maya 200 gr | Su 650 ml | Tuz 20 gr,"1. Un, su, maya ve tuzla hamur yoğurun. || 2. Hamuru 60 dakika dinlendirip şekil verin. || 3. 230°C fırında 55 dakika pişirin."
tavuk-tagine,Tavuk Tagine,YEMEK,tavuk-yemekleri,ma,3,3,few-steps,Tavuk but 800 gr | Limon turşusu 1 adet | Yeşil zeytin 120 gr | Zerdeçal 1 çay kaşığı | Ekmek 1 adet,1. Tavuğu zerdeçal ve soğanla 8 dakika kavurun. || 2. 300 ml su ekleyip 45 dakika pişirin. || 3. Limon turşusu ve zeytini ekleyip 7 dakika daha pişirin.
dolanger-tatlisi-sanliurfa-usulu,Dolanger Tatlısı,TATLI,tatlilar,tr,4,3,few-steps,Un 500 gr | Su 260 ml | Ayçiçek yağı 120 ml | Toz şeker 2 su bardağı | Su 2 su bardağı | Antep fıstığı 0.5 su bardağı,1. Un ve suyla hamur yoğurup 20 dakika dinlendirin. || 2. Hamuru çok ince açıp yağlayarak katlayın ve tepsiye yerleştirin. || 3. Tatlıyı 200°C fırında 22 dakika pişirin. || 4. Şeker ve suyla hazırlanan şerbeti verip Antep fıstığıyla servis edin.
erikli-eksili-tavuk-bursa-usulu,Erikli Ekşili Tavuk,YEMEK,tavuk-yemekleri,tr,4,3,few-steps,Tavuk but kuşbaşı 700 gr | Yeşil erik 250 gr | Kuru soğan 1 adet | Zeytinyağı 2 yemek kaşığı | Tuz 1 çay kaşığı | Pirinç pilavı 4 porsiyon,1. Soğanı zeytinyağında 4 dakika çevirin. || 2. Tavukları ekleyip renk alana kadar 8 dakika soteleyin. || 3. Yemeğe 1 su bardağı su ve tuz ekleyip 15 dakika pişirin. || 4. Erikleri ekleyip 6 dakika daha pişirin ve pilavla servis edin.
firikli-kabakli-pilav-mardin-usulu,Mardin Firikli Kabaklı Pilav,YEMEK,makarna-pilav,tr,4,3,few-steps,Firik 1.5 su bardağı | Kabak 2 adet | Kuru soğan 1 adet | Zeytinyağı 2 yemek kaşığı | Tuz 1 çay kaşığı | Yoğurt 5 yemek kaşığı,"1. Soğanı zeytinyağında 4 dakika çevirin. || 2. Firiği ekleyip 2 dakika kavurun. || 3. Kabak, tuz ve 3 su bardağı su ekleyip pilavı 18 dakika pişirin. || 4. Firikli pilavı 10 dakika dinlendirip yoğurtla servis edin."
kekikli-cipura-izgara-bodrum-usulu,Kekikli Çipura Izgara,YEMEK,et-yemekleri,tr,5,3,no-time,Çipura 2 adet | Taze kekik 4 dal | Zeytinyağı 2 yemek kaşığı | Limon 1 adet,"1. Çipuraları temizleyip zeytinyağı, kekik ve limonla marine edin. || 2. Balığı oda sıcaklığında 15 dakika bekletin. || 3. Izgarayı iyice ısıtıp balığın ilk yüzünü 5-6 dakika pişirin. || 4. Çevirip diğer yüzünü de 4-5 dakika pişirin. || 5. Balığı dinlendirmeden sıcak halde servis edin."
kayseri-yaglamasi,Kayseri Yağlaması,YEMEK,hamur-isleri,tr,4,3,few-steps,Un 4 su bardağı | Kuru maya 1 tatlı kaşığı | Dana kıyma 500 gr | Domates 3 adet | Yoğurt 2 su bardağı,1. Un ve mayayla hamur yoğurup 40 dakika mayalandırın. || 2. Bezeleri ince açıp tavada pişirin. || 3. Kıyma ve domatesi 20 dakika pişirin. || 4. Şebitleri kıymalı sosla üst üste dizin.
sebzeli-chow-mein,Sebzeli Chow Mein,YEMEK,makarna-pilav,cn,3,3,few-steps,Buğday eriştesi 350 gr | Lahana 250 gr | Havuç 2 adet | Soya sosu 3 yemek kaşığı | Susam yağı 1 yemek kaşığı,"1. Erişteyi haşlayıp süzün. || 2. Lahana ve havucu wokta 4 dakika soteleyin. || 3. Erişte, soya sosu ve susam yağını ekleyip 3 dakika çevirin."
dobos-torte,Dobos Torte,TATLI,tatlilar,hu,3,3,few-steps,Yumurta 6 adet | Un 150 gr | Tereyağı 250 gr | Bitter çikolata 200 gr | Şeker 250 gr,"1. Yumurta, şeker ve unla ince pandispanya katları pişirin. || 2. Tereyağı ve çikolatayla krema hazırlayın. || 3. Katları kremayla birleştirip karamelli üst katla tamamlayın."
kabakli-kombe-nevsehir-usulu,Nevşehir Kabaklı Kömbe,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 3.5 su bardağı | Yoğurt 0.5 su bardağı | Tereyağı 80 gr | Balkabağı 500 gr | Toz şeker 0.5 su bardağı | Tarçın 1 çay kaşığı,"1. Kabak, şeker ve tarçını tavada suyunu çekene kadar pişirin. || 2. Hamurun yarısını tepsiye yayıp kabaklı harcı yerleştirin. || 3. Kalan hamuru kapatıp kömbeyi 185°C fırında 35 dakika pişirin."
rfissa,Rfissa,YEMEK,tavuk-yemekleri,ma,3,3,few-steps,Tavuk but 1 kg | Yeşil mercimek 1 su bardağı | Yufka ekmeği 6 adet | Zerdeçal 1 tatlı kaşığı,1. Tavuk ve mercimeği baharatlı suda 60 dakika pişirin. || 2. Yufka ekmeklerini parçalayın. || 3. Tavuklu sosu ekmeklerin üzerine dökün.
paper-plane,Paper Plane,KOKTEYL,kokteyller,us,4,3,no-time,Viski 30 ml | Aperol 30 ml | Amaro 30 ml | Limon suyu 30 ml,"1. Shaker'a viski, Aperol, Amaro ve limon suyunu alın. || 2. Buz ekleyip karışımı 15 saniye kuvvetlice çalkalayın. || 3. İçeceği soğuk coupe bardaga süzün. || 4. Kokteyli bekletmeden soğuk servis edin."
nohutlu-yahni-konya-usulu,Konya Nohutlu Yahni,YEMEK,baklagil-yemekleri,tr,4,3,few-steps,Kuzu kuşbaşı 500 gr | Haşlanmış nohut 2 su bardağı | Kuru soğan 1 adet | Domates salçası 1 yemek kaşığı | Tereyağı 25 gr | Tuz 1 çay kaşığı | Pilav 6 porsiyon | Turşu 1 küçük tabak,1. Soğanı tereyağında 4 dakika çevirin. || 2. Kuzu etini ve salçayı ekleyip 6 dakika kavurun. || 3. Yemeğe 2 su bardağı su ve tuz ekleyip 35 dakika pişirin. || 4. Nohudu ekleyip 10 dakika daha pişirin ve pilavla servis edin.
pozole-rojo,Pozole Rojo,CORBA,corbalar,mx,4,3,few-steps,Dana eti 700 gr | Haşlanmış iri mısır 3 su bardağı | Kuru acı biber 3 adet | Sarımsak 3 diş | Marul 1 su bardağı,1. Eti sarımsakla 60 dakika haşlayın. || 2. Biberleri sıcak suda 10 dakika bekletip püre yapın. || 3. Mısır ve biber püresini tencereye ekleyin. || 4. Çorbayı 60 dakika pişirin.
portokalopita,Portokalopita,TATLI,tatlilar,gr,3,3,few-steps,Baklava yufkası 300 gr | Yoğurt 250 gr | Yumurta 3 adet | Portakal suyu 300 ml,1. Yufkaları kurutup küçük parçalayın. || 2. Yoğurtlu harçla karıştırıp tepsiye yayın. || 3. 180°C fırında 40 dakika pişirip portakal şerbeti dökün.
tom-kha-gai,Tom Kha Gai,CORBA,corbalar,th,3,3,few-steps,Tavuk göğsü 450 gr | Kokos içeceği 400 ml | Galangal 30 gr | Limon otu 2 dal | Lime suyu 2 yemek kaşığı | Tuz 1 çay kaşığı,"1. Kokos içeceği, 400 ml su, galangal ve limon otunu 8 dakika kaynatın. || 2. İnce doğranmış tavuğu ekleyip 10 dakika pişirin. || 3. Lime suyu ve tuzla dengeleyip sıcak servis edin."
van-murtuga,Van Murtuğası,KAHVALTI,kahvaltiliklar,tr,5,3,no-time,Tereyağı 50 gr | Un 3 yemek kaşığı | Yumurta 3 adet | Tuz 0.5 çay kaşığı,"1. Tereyağını tavada eritip unu 2-3 dakika kavurun. || 2. Yumurtaları kırıp tuzu ekleyin, sürekli karıştırarak pişirin. || 3. Karışım kremsi kıvama gelene kadar 3-4 dakika daha ocakta tutun. || 4. Tavanın dibini kazıyıp tüm lezzeti karışıma yedirin. || 5. Murtuğayı bekletmeden sıcak servis edin."
mechoui,Mechoui,YEMEK,et-yemekleri,ma,3,3,few-steps,Kuzu kol 1.8 kg | Kimyon 2 çay kaşığı | Kişniş 2 çay kaşığı | Zeytinyağı 4 yemek kaşığı,1. Kuzu etini zeytinyağı ve baharatlarla ovun. || 2. Kapalı fırın kabında 160°C fırında 3 saat pişirin. || 3. Kapağı açıp 30 dakika kızartın.
pekmezli-ayva-tatlisi-nevsehir-usulu,Pekmezli Ayva Tatlısı,TATLI,tatlilar,tr,4,3,few-steps,Ayva 3 adet | Üzüm pekmezi 0.5 su bardağı | Şeker 0.5 su bardağı | Su 2 su bardağı | Kaymak 6 tatlı kaşığı,"1. Ayvaları ikiye bölüp çekirdek yataklarını temizleyin. || 2. Ayvaları tencereye dizip pekmez, şeker ve suyu ekleyin. || 3. Tatlıyı kapağı kapalı şekilde 30 dakika pişirin. || 4. Pekmezli ayva tatlısını kaymakla ılık servis edin."
karalahana-sarmasi-karadeniz-usulu,Karalahana Sarması,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Karalahana 18 yaprak | Pirinç 1 su bardağı | Soğan 2 adet | Domates salçası 1 yemek kaşığı | Zeytinyağı 4 yemek kaşığı | Tuz 1 çay kaşığı | Yoğurt 250 gr,"1. Karalahana yapraklarını 2 dakika haşlayıp süzün. || 2. Pirinç, soğan, salça, zeytinyağı ve tuzu karıştırıp iç harcı hazırlayın. || 3. Yapraklara harç sarın ve sarmaları 30 dakika pişirip yoğurtla servis edin."
mansaf,Mansaf,YEMEK,et-yemekleri,me,3,3,few-steps,Kuzu eti 900 gr | Süzme yoğurt 500 gr | Pirinç 2 su bardağı | Badem 80 gr | Kakule 4 adet | Tuz 1.5 çay kaşığı,"1. Kuzu etini kakule ve tuzla 90 dakika haşlayın. || 2. Yoğurdu et suyuyla açıp 20 dakika çırparak pişirin. || 3. Pilavın üzerine eti koyun, yoğurt sosu ve bademle servis edin."
cevizli-sutlu-kadayif-amasya-usulu,Amasya Cevizli Sütlü Kadayıf,TATLI,tatlilar,tr,4,3,few-steps,Tel kadayıf 350 gr | Tereyağı 80 gr | Ceviz 1 su bardağı | Süt 2 su bardağı | Şeker 0.75 su bardağı,1. Kadayıfı tereyağı ve cevizle tepsiye yayın. || 2. Tatlıyı 180°C fırında 20 dakika pişirin. || 3. Süt ve şekeri 5 dakika ısıtıp şerbeti hazırlayın. || 4. Sütlü şerbeti kadayıfa döküp 10 dakika dinlendirin.
cirpilmis-zeytin-salatasi,Çırpılmış Zeytin Salatası,SALATA,salatalar,th,3,3,few-steps,Yeşil zeytin 300 gr | Ceviz 80 gr | Nar ekşisi 2 yemek kaşığı | Zeytinyağı 3 yemek kaşığı,"1. Zeytinleri çekirdeklerinden ayırıp iri doğrayın. || 2. Cevizi bıçakla kıyın. || 3. Zeytin, ceviz, nar ekşisi ve zeytinyağını karıştırın."
biberli-ekmek-antakya-usulu,Antakya Biberli Ekmek,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 3 su bardağı | Su 1 su bardağı | Kuru maya 1 tatlı kaşığı | Çökelek 200 gr | Biber salçası 2 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Susam 1 yemek kaşığı,"1. Un, su ve mayayla yumuşak bir hamur yoğurup 20 dakika dinlendirin. || 2. Çökelek, salça, zeytinyağı ve susamı karıştırarak iç harcı hazırlayın. || 3. Hamuru ince açıp harcı yayın ve 220°C fırında 12 dakika pişirin."
tostones,Tostones,ATISTIRMALIK,atistirmaliklar,cu,3,3,few-steps,Yeşil plantain 3 adet | Sıvı yağ 500 ml | Tuz 1 çay kaşığı | Limon 1 adet,1. Plantainleri kalın dilimleyin. || 2. Dilimleri 5 dakika kızartıp ezin. || 3. Ezilmiş dilimleri 5-7 dakika daha kızartın.
hamsikoy-sutlaci,Hamsiköy Sütlacı,TATLI,tatlilar,tr,3,3,few-steps,Süt 1.5 lt | Pirinç 0.5 su bardağı | Şeker 180 gr | Tarçın 1 çay kaşığı,1. Pirinci 10 dakika suda haşlayın. || 2. Süt ve şekeri ekleyip karışımı 35 dakika koyulaşana kadar pişirin. || 3. Kaselere paylaştırıp 220°C fırında üstünü kızartın ve tarçınla servis edin.
guacamole,Guacamole,SOS,soslar-dippler,mx,4,3,few-steps,Avokado 2 adet | Lime suyu 2 yemek kaşığı | Domates 1 adet | Kırmızı soğan 0.5 adet | Taze kişniş 0.25 demet | Tuz 0.5 çay kaşığı | Jalapeno biber 1 adet,"1. Avokadoları soyup çekirdeklerini çıkarın. || 2. Avokadoyu lime suyu ve tuzla çatalla ezin. || 3. Domates, kırmızı soğan, kişniş ve jalapeno biberi küçük doğrayın. || 4. Doğranmış malzemeleri avokadoyla karıştırıp hemen servis edin."
dereotlu-kur-somon,Dereotlu Kür Somon,APERATIF,aperatifler,se,3,3,few-steps,Somon fileto 700 gr | Tuz 60 gr | Şeker 40 gr | Dereotu 1 demet,"1. Somonu tuz, şeker ve dereotuyla kaplayın. || 2. Somonu buzdolabında 24 saat dinlendirin. || 3. Kür fazlasını silip somonu ince dilimleyin."
yogurtlu-chia-protein-kup,Yoğurtlu Chia Protein Kup,ATISTIRMALIK,atistirmaliklar,us,3,3,few-steps,Süzme yoğurt 250 gr | Chia tohumu 2 yemek kaşığı | Protein tozu 1 ölçek | Çilek 100 gr,1. Yoğurt ve protein tozunu karıştırın. || 2. Chia tohumunu ekleyip 10 dakika bekletin. || 3. Karışımı kupa alın ve çilekle servis edin.
peynir-ezmesi-canakkale-usulu,Çanakkale Peynir Ezmesi,SOS,soslar-dippler,tr,3,3,few-steps,Beyaz peynir 180 gr | Zeytinyağı 2 yemek kaşığı | Kekik 1 çay kaşığı | Karabiber 0.25 çay kaşığı,1. Peyniri çatalla ezmeye başlayın. || 2. Zeytinyağı ve baharatları ekleyip pürüzsüzleştirin. || 3. Peynir ezmesini soğuk servis edin.
pekmezli-misir-unu-muhallebisi-trabzon-usulu,Trabzon Pekmezli Mısır Unu Muhallebisi,TATLI,tatlilar,tr,3,3,few-steps,Mısır unu 5 yemek kaşığı | Süt 750 ml | Üzüm pekmezi 4 yemek kaşığı | Ceviz 0.25 su bardağı,1. Sütü tencerede ısıtın. || 2. Mısır unu ve pekmezi ekleyip karışımı 10 dakika koyulaşana kadar pişirin. || 3. Muhallebiyi kâselere alıp cevizle servis edin.
dana-solyanka,Dana Solyanka,CORBA,corbalar,ru,5,3,no-time,Dana eti 250 gr | Kornişon turşu 120 gr | Zeytin 80 gr | Domates püresi 200 ml | Soğan 1 adet,1. Eti ve soğanı tencerede kavurup domates püresi ekleyin. || 2. Suyu ilave edin ve et yumuşayana kadar 30-35 dakika pişirin. || 3. Kornişon turşu ve zeytini tencereye katın. || 4. Çorbayı 5 dakika daha kaynatıp lezzetini oturtun. || 5. Dana solyankayı sıcak servis edin.
negroni-sbagliato,Negroni Sbagliato,KOKTEYL,kokteyller,it,3,3,few-steps,Kampari 30 ml | Tatlı vermut 30 ml | Prosecco 60 ml | Buz 1 su bardağı | Portakal 1 dilim,1. Buz dolu bardağa kampari ve vermutu koyun. || 2. Proseccoyu ekleyip tek tur karıştırın. || 3. Portakal dilimiyle servis edin.
sinkonta-izmir-usulu,Sinkonta,YEMEK,sebze-yemekleri,tr,5,3,no-time,Balkabağı 600 gr | Soğan 2 adet | Domates salçası 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Su 0.5 su bardağı,"1. Soğanı kalın piyazlik doğrayın, balkabağıni iri dilimleyin. || 2. Zeytinyağında soğanı 4 dakika yumuşatin, salçayı ekleyin. || 3. Balkabağı ve suyu ilave edip tencerenin kapağıni kapatin. || 4. Yemeği kısık ateşte 25 dakika pişirip ılık servis edin. || 5. Sinkontayı biraz dinlendirip ılık servis edin."
irmikli-peynir-helvasi-canakkale-usulu,İrmikli Peynir Helvası,TATLI,tatlilar,tr,3,3,few-steps,Tuzsuz peynir 200 gr | İrmik 1 su bardağı | Şeker 0.5 su bardağı | Tereyağı 30 gr | Su 1 su bardağı,1. Tereyağı ve irmiği 5 dakika kavurun. || 2. Peyniri ekleyip eritin. || 3. Şerbetini katıp 6 dakika pişirin.
cive-mersin-usulu,Cive,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Kabak 4 adet | İnce bulgur 0.75 su bardağı | Yeşil erik 6 adet | Domates 2 adet | Su 2 su bardağı,1. Kabak ve domatesi tencereye alın. || 2. Bulgur ve suyu ekleyin. || 3. Yemeği 18 dakika pişirip erikle tamamlayın.
karadeniz-pidesi,Karadeniz Pidesi,YEMEK,hamur-isleri,tr,3,3,few-steps,Un 500 gr | Maya 7 gr | Trabzon peyniri 350 gr | Tereyağı 60 gr | Yumurta 2 adet,"1. Un, maya ve suyla hamur yoğurup 35 dakika mayalandırın. || 2. Hamuru açıp peynir ve tereyağıyla doldurun. || 3. 230°C fırında 18 dakika pişirip yumurta ekleyin."
