slug,type,currentStepCount,minTarget,maxTarget,currentTitle,currentStepsJson
vanilyali-erikli-irmik-kup-polonya-usulu,TATLI,3,5,10,Vanilyalı Erikli İrmik Kup,"[{""stepNumber"":1,""instruction"":""Süt, irmik ve şekeri tencerede pişirin."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Erikleri küçük doğrayıp vanilyayla birlikte karışıma ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kup halinde paylaştırıp soğutun."",""timerSeconds"":null}]"
visneli-cevizli-keskul-malatya-usulu,TATLI,3,5,10,Vişneli Cevizli Keşkül,"[{""stepNumber"":1,""instruction"":""Süt, toz badem ve şekeri tencerede 8 dakika pişirin."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Keşkülü kaselere paylaştırıp 10 dakika ılıtın."",""timerSeconds"":600},{""stepNumber"":3,""instruction"":""Vişne ve ceviz ekleyip soğuk servis edin."",""timerSeconds"":null}]"
visneli-cevizli-kesme-tatlisi-tekirdag-usulu,TATLI,3,5,10,Tekirdağ Vişneli Cevizli Kesme Tatlısı,"[{""stepNumber"":1,""instruction"":""Hamuru hazırlayıp vişne ve cevizi içine katın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Karışımı kalıba yayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tatlıyı 180°C fırında 25 dakika pişirin."",""timerSeconds"":1500}]"
visneli-ekmek-kadayifi-kars-usulu,TATLI,3,5,10,Vişneli Ekmek Kadayıfı,"[{""stepNumber"":1,""instruction"":""Vişne, su ve şekeri 10 dakika kaynatın."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Ekmek kadayıfını sosla buluşturup 6 dakika dinlendirin."",""timerSeconds"":360},{""stepNumber"":3,""instruction"":""Kaymakla birlikte soğuk servis edin."",""timerSeconds"":null}]"
visneli-ekmek-kadayifi-kup-tekirdag-usulu,TATLI,3,5,10,Vişneli Ekmek Kadayıfı Kup,"[{""stepNumber"":1,""instruction"":""Kadayıfı şerbetle ıslatın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kup içinde vişneyle katmanlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kaymakla servis edin."",""timerSeconds"":null}]"
visneli-irmik-kup-macar-usulu,TATLI,3,5,10,Macar Vişneli İrmik Kup,"[{""stepNumber"":1,""instruction"":""İrmik, süt ve şekeri 8 dakika pişirin."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Vişneyi kısa süre kaynatın."",""timerSeconds"":240},{""stepNumber"":3,""instruction"":""Kup bardaklara kat kat doldurup servis edin."",""timerSeconds"":null}]"
visneli-irmik-tatlisi-edirne-usulu,TATLI,3,5,10,Vişneli İrmik Tatlısı,"[{""stepNumber"":1,""instruction"":""İrmiği sütle 10 dakika pişirin."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Vişne sosunu hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tatlıyı soğutup servis edin."",""timerSeconds"":null}]"
visneli-lorlu-kup-edirne-usulu,TATLI,3,5,10,Edirne Vişneli Lorlu Kup,"[{""stepNumber"":1,""instruction"":""Vişneyi şekerle 6 dakika pişirin."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Sosu soğutun."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Lor ve vişneyi kuplara kat kat koyun."",""timerSeconds"":null}]"
wattleseed-custard-kup-avustralya-usulu,TATLI,3,5,10,Avustralya Wattleseed Custard Kup,"[{""stepNumber"":1,""instruction"":""Sütü wattleseed ile ısıtın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yumurta sarısı, şeker ve nişastayı çırpın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Karışımları birleştirip koyulaştırarak kupa alın ve soğutun."",""timerSeconds"":null}]"
yabanmersinli-sutlac-kup-isvec-usulu,TATLI,3,5,10,Yabanmersinli Sütlaç Kup,"[{""stepNumber"":1,""instruction"":""Pirinci sütle 16 dakika pişirin."",""timerSeconds"":960},{""stepNumber"":2,""instruction"":""Yaban mersinini kısa kaynatın."",""timerSeconds"":240},{""stepNumber"":3,""instruction"":""Kup içinde katmanlayıp soğutun."",""timerSeconds"":null}]"
yabanmersinli-yulaf-kup-isvec-usulu,TATLI,3,5,10,Yabanmersinli Yulaf Kup,"[{""stepNumber"":1,""instruction"":""Yulaf ve yoğurdu karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kup katlarını hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Soğuk servis edin."",""timerSeconds"":null}]"
zenzai,TATLI,3,5,10,Zenzai,"[{""stepNumber"":1,""instruction"":""Fasulye, su ve şekeri tencerede 15 dakika kaynatın."",""timerSeconds"":900},{""stepNumber"":2,""instruction"":""Mochileri tavada veya fırında hafifçe kızartın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Zenzaiyi kaselere alıp üstüne mochi yerleştirin."",""timerSeconds"":null}]"
zerde-edirne-usulu,TATLI,3,5,10,Zerde,"[{""stepNumber"":1,""instruction"":""Pirinci 10 dakika haşlayın."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Şeker, zerdeçal ve suyu ekleyip zerdeyi 15 dakika pişirin."",""timerSeconds"":900},{""stepNumber"":3,""instruction"":""Tatlıyı kaselere pay edip kuş üzümüyle soğuk servis edin."",""timerSeconds"":null}]"
zerde-sakarya-usulu,TATLI,3,5,10,Sakarya Zerde Tatlısı,"[{""stepNumber"":1,""instruction"":""Pirinci yıkayıp suda haşlamaya başlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Şeker ve zerdeçalı ekleyip 15 dakika daha pişirin."",""timerSeconds"":900},{""stepNumber"":3,""instruction"":""Zerdeyi kaselere alıp soğutun."",""timerSeconds"":null}]"
zingil-tatlisi-siirt-usulu,TATLI,3,5,10,Zingil Tatlısı,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup küçük parçalar kesin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Parçaları 8 dakika kızartın."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Pekmezli karışıma alıp servis edin."",""timerSeconds"":null}]"
acik-agiz-boregi-kayseri-usulu,YEMEK,4,5,10,Açık Ağız Böreği,"[{""stepNumber"":1,""instruction"":""Un ve suyla orta sertlikte bir hamur yoğurup 20 dakika dinlendirin."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Kıyma, rendelenmiş soğan, karabiber ve tuzu iç harç için karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Hamuru küçük yuvarlaklar açıp iç koyun ve bohça gibi kapatıp üstte hafif açıklık bırakın."",""timerSeconds"":null},{""stepNumber"":4,""instruction"":""Börekleri tereyağı sürerek 200°C fırında 18 dakika pişirin."",""timerSeconds"":1080}]"
afyon-bukmesi,YEMEK,3,5,10,Afyon Bükmesi,"[{""stepNumber"":1,""instruction"":""Un ve suyla yumuşak hamur yoğurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Mercimekli içi soğanla kavurun."",""timerSeconds"":600},{""stepNumber"":3,""instruction"":""Hamuru haşhaşlayıp içle kapatın ve 200°C fırında 25 dakika pişirin."",""timerSeconds"":1500}]"
agzi-acik-sanliurfa-usulu,YEMEK,3,5,10,Şanlıurfa Ağzı Açık,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup 20 dakika dinlendirin."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Kıyma, soğan ve baharatlarla iç harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Hamuru küçük bezeler açıp iç harç koyun, üstte açıklık bırakarak kapatın ve 210°C fırında 18 dakika pişirin."",""timerSeconds"":1080}]"
aji-de-gallina,YEMEK,3,5,10,Ají de Gallina,"[{""stepNumber"":1,""instruction"":""Ekmeği sütle ıslatıp sarı biber ve cevizle çekin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Sosu tavada 8 dakika pişirip tavuk etini ekleyin."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Ají de gallinayı haşlanmış pirinçle servis edin."",""timerSeconds"":null}]"
aji-panca-soslu-tavuklu-pirinc-peru-usulu,YEMEK,3,5,10,Aji Panca Soslu Tavuklu Pirinç,"[{""stepNumber"":1,""instruction"":""Tavuğu aji panca ile karıştırıp 10 dakika bekletin."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Soğanı çevirip tavuk ve pirinci tencereye alın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Suyu ekleyip yemeği 15 dakika pişirin."",""timerSeconds"":900}]"
aji-panca-tavuk-tava-peru-usulu,YEMEK,3,5,10,Aji Panca Tavuk Tava,"[{""stepNumber"":1,""instruction"":""Tavuğu 6 dakika soteleyin."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Soğanı ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sosla birlikte 6 dakika pişirin."",""timerSeconds"":360}]"
aji-verde-tavuk-patates-kasesi-peru-usulu,YEMEK,3,5,10,Aji Verde Tavuk Patates Kasesi,"[{""stepNumber"":1,""instruction"":""Yoğurdu kişniş ve lime suyuyla blenderdan geçirip sos hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Tavuğu tavada 8 dakika çevirerek pişirin."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Patatesleri dilimleyip tavuğu üzerine yerleştirin ve sosla servis edin."",""timerSeconds"":null}]"
ajili-tavuk-anticucho-bowl-peru-usulu,YEMEK,3,5,10,Acılı Tavuk Anticucho Bowl,"[{""stepNumber"":1,""instruction"":""Tavuğu 10 dakika marine edin."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Tavukları şişe dizin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Şişleri 10 dakika pişirin."",""timerSeconds"":600}]"
akcaabat-koftesi,YEMEK,3,5,10,Akçaabat Köftesi,"[{""stepNumber"":1,""instruction"":""Kıyma, ekmek içi, sarımsak ve tuzu yoğurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Köfteleri yassı şekillendirip 20 dakika dinlendirin."",""timerSeconds"":1200},{""stepNumber"":3,""instruction"":""Izgarada iki yüzünü 15 dakika pişirin."",""timerSeconds"":900}]"
albondigas,YEMEK,3,5,10,Albondigas,"[{""stepNumber"":1,""instruction"":""Kıyma, ekmek kırıntısı ve yumurtayı yoğurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Köfteleri kızgın tavada 8 dakika mühürleyin."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Domates sosunda 20 dakika pişirin."",""timerSeconds"":1200}]"
ali-nazik-gaziantep-usulu,YEMEK,4,5,10,Ali Nazik,"[{""stepNumber"":1,""instruction"":""Patlıcanları közleyip kabuklarını soyun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Patlıcanı yoğurt ve sarımsakla ezerek tabanı hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Dana kuşbaşını tereyağı, pul biber ve tuzla tavada 15 dakika soteleyin."",""timerSeconds"":900},{""stepNumber"":4,""instruction"":""Etleri patlıcanlı yoğurdun üstüne alıp pideyle servis edin."",""timerSeconds"":null}]"
aloo-gobi,YEMEK,3,5,10,Aloo Gobi,"[{""stepNumber"":1,""instruction"":""Patates ve karnabaharı eş boyda doğrayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Baharatları yağda 1 dakika kavurun."",""timerSeconds"":60},{""stepNumber"":3,""instruction"":""Sebzeleri ekleyip 25-30 dakika pişirin."",""timerSeconds"":1800}]"
amasya-baklali-dolma,YEMEK,3,5,10,Amasya Baklalı Dolma,"[{""stepNumber"":1,""instruction"":""Baklayı 4 saat ıslatın."",""timerSeconds"":14400},{""stepNumber"":2,""instruction"":""Bakla ve bulgurla iç hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Dolmaları 60 dakika pişirin."",""timerSeconds"":3600}]"
antep-katikli-dolma,YEMEK,3,5,10,Antep Katıklı Dolma,"[{""stepNumber"":1,""instruction"":""Kabakları oyup hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Bulgur ve kıymayla iç hazırlayıp kabakları doldurun."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Dolmaları 45 dakika pişirip yoğurtla servis edin."",""timerSeconds"":2700}]"
anticucho-tavuk-sis-peru-usulu,YEMEK,3,5,10,Anticucho Tavuk Şiş,"[{""stepNumber"":1,""instruction"":""Tavuğu marine edin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Şişlere dizin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""10 dakika pişirin."",""timerSeconds"":600}]"
anticuchos-de-pollo-peru-usulu,YEMEK,3,5,10,Anticuchos de Pollo,"[{""stepNumber"":1,""instruction"":""Tavuğu kuşbaşı doğrayıp marine malzemeleriyle karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Şişlere dizin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yüksek ateşte toplam 8 dakika pişirin."",""timerSeconds"":480}]"
anticuchos-peru-usulu,YEMEK,3,5,10,Anticuchos,"[{""stepNumber"":1,""instruction"":""Eti marine malzemeleriyle karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Şişlere dizin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Şişleri toplam 8 dakika pişirin."",""timerSeconds"":480}]"
arabasi-hamuru,YEMEK,3,5,10,Arabaşı Hamuru,"[{""stepNumber"":1,""instruction"":""Unu soğuk suyla açıp tencereye alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Sürekli karıştırarak 20 dakika pişirin."",""timerSeconds"":1200},{""stepNumber"":3,""instruction"":""Tepsiye döküp soğuyunca kare kesin."",""timerSeconds"":null}]"
arayes-lubnan-usulu,YEMEK,3,5,10,Arayes,"[{""stepNumber"":1,""instruction"":""Kıyma, soğan ve baharatları karıştırıp iç harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Pideleri açıp ince kat içle doldurun."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Arayesleri tavada ya da ızgarada iki yüzü toplam 10 dakika pişirin."",""timerSeconds"":600}]"
arepa,YEMEK,3,5,10,Arepa,"[{""stepNumber"":1,""instruction"":""Mısır unu, su ve tuzu karıştırıp 10 dakika dinlendirin."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Hamurdan kalın diskler yapın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Arepaları tavada her yüzü 6-7 dakika pişirin."",""timerSeconds"":840}]"
arpa-sehriyeli-eriste-pilavi-kars-usulu,YEMEK,3,5,10,Kars Arpa Şehriyeli Erişte Pilavı,"[{""stepNumber"":1,""instruction"":""Şehriyeyi tereyağında 3 dakika kavurun."",""timerSeconds"":180},{""stepNumber"":2,""instruction"":""Erişteyi ekleyip 2 dakika daha çevirin."",""timerSeconds"":120},{""stepNumber"":3,""instruction"":""Suyu ekleyip pilavı 10 dakika pişirin."",""timerSeconds"":600}]"
arpa-sehriyeli-nohut-pilavi,YEMEK,3,5,10,Arpa Şehriyeli Nohut Pilavı,"[{""stepNumber"":1,""instruction"":""Arpa şehriyeyi tereyağında hafifçe kavurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Pirinci ve nohudu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sıcak suyla kısık ateşte 15 dakika pişirin."",""timerSeconds"":900}]"
arpa-sehriyeli-pilav,YEMEK,3,5,10,Arpa Şehriyeli Pilav,"[{""stepNumber"":1,""instruction"":""Pirinci yıkayıp 15 dakika süzgeçte bekletin."",""timerSeconds"":900},{""stepNumber"":2,""instruction"":""Şehriyeyi tereyağında 4 dakika kavurun."",""timerSeconds"":240},{""stepNumber"":3,""instruction"":""Pirinç ve suyu ekleyip 15 dakika pişirin."",""timerSeconds"":900}]"
arroz-carreteiro,YEMEK,3,5,10,Arroz Carreteiro,"[{""stepNumber"":1,""instruction"":""Kurutulmuş eti sıcak suda 20 dakika bekletip doğrayın."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Et, soğan ve domatesi 10 dakika kavurun."",""timerSeconds"":600},{""stepNumber"":3,""instruction"":""Pirinci ekleyip 25 dakika pişirin."",""timerSeconds"":1500}]"
