slug,type,currentStepCount,minTarget,maxTarget,currentTitle,currentStepsJson
passiflorali-pisco-cooler-peru-usulu,KOKTEYL,3,4,6,Passiflora Pisco Cooler,"[{""stepNumber"":1,""instruction"":""Bardağı buzla doldurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Maracuya iç harcını süzüp Pisco ve lime suyuyla karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sodayla tamamlayıp hafifçe karıştırın."",""timerSeconds"":null}]"
penicillin-kokteyl,KOKTEYL,3,4,6,Penicillin Kokteyl,"[{""stepNumber"":1,""instruction"":""Viski, limon, bal şurubu ve rendelenmiş zencefili shaker'a alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Buzla 12 saniye çalkalayın."",""timerSeconds"":12},{""stepNumber"":3,""instruction"":""Bardağa süzüp isli viskiyi üstten gezdirin."",""timerSeconds"":null}]"
pimms-cup-ingiliz-usulu,KOKTEYL,3,4,6,Pimm's Cup,"[{""stepNumber"":1,""instruction"":""Bardağı buzla doldurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Pimm's ve limonatayı ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Salatalık dilimleriyle karıştırıp servis edin."",""timerSeconds"":null}]"
pimms-cup-punch-ingiliz-bahce-usulu,KOKTEYL,3,4,6,Pimm's Cup Punch,"[{""stepNumber"":1,""instruction"":""Meyveleri bardağa yerleştirin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Pimm's likor ve gazozu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Buzla karıştırıp servis edin."",""timerSeconds"":null}]"
pina-colada,KOKTEYL,3,4,6,Piña Colada,"[{""stepNumber"":1,""instruction"":""Rom, ananas suyu, Hindistan cevizi kreması, lime suyu ve buzu blendera alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Karışımı 20 saniye pürüzsüz olana kadar çekin."",""timerSeconds"":20},{""stepNumber"":3,""instruction"":""Soğutulmuş bardağa döküp hemen servis edin."",""timerSeconds"":null}]"
pisco-ginger-fizz-peru-usulu,KOKTEYL,3,4,6,Pisco Ginger Fizz,"[{""stepNumber"":1,""instruction"":""Bardağı buzla doldurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Sıvıları ve zencefili ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Karıştırıp servis edin."",""timerSeconds"":null}]"
pisco-sour,KOKTEYL,3,4,6,Pisco Sour,"[{""stepNumber"":1,""instruction"":""Pisco brendi, lime, şurup ve yumurta akını buzsuz 15 saniye çalkalayın."",""timerSeconds"":15},{""stepNumber"":2,""instruction"":""Buz ekleyip 12 saniye daha çalkalayın."",""timerSeconds"":12},{""stepNumber"":3,""instruction"":""Soğuk kadehe süzüp bitters damlatın."",""timerSeconds"":null}]"
ramos-gin-fizz,KOKTEYL,3,4,6,Ramos Gin Fizz,"[{""stepNumber"":1,""instruction"":""Cin, krema ve yumurta akını buzsuz çalkalayın."",""timerSeconds"":20},{""stepNumber"":2,""instruction"":""Buz ekleyip 20 saniye daha çalkalayın."",""timerSeconds"":20},{""stepNumber"":3,""instruction"":""Bardağa süzüp soda ile tamamlayın."",""timerSeconds"":null}]"
rebujito-ispanya-usulu,KOKTEYL,3,4,6,Rebujito,"[{""stepNumber"":1,""instruction"":""Bardağa buz ve naneyi alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Şeri ve limonatayı ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Hafifçe karıştırıp servis edin."",""timerSeconds"":null}]"
rebujito-limon-fizz-ispanyol-usulu,KOKTEYL,3,4,6,Rebujito Limon Fizz,"[{""stepNumber"":1,""instruction"":""Bardağı buzla doldurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""İçki ve limonu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sodayla tamamlayın."",""timerSeconds"":null}]"
reyhanli-pisco-cooler-peru-usulu,KOKTEYL,3,4,6,Reyhanlı Pisco Cooler,"[{""stepNumber"":1,""instruction"":""Reyhan yapraklarını bardağın dibinde hafifçe ezin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Pisco ve lime suyunu ekleyip karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Soda ve buzla tamamlayıp soğuk servis edin."",""timerSeconds"":null}]"
romlu-ananas-soda-vietnam-usulu,KOKTEYL,3,4,6,Romlu Ananas Soda,"[{""stepNumber"":1,""instruction"":""Bardağı buzla doldurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Rom ve ananası ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sodayla tamamlayın."",""timerSeconds"":null}]"
salatalikli-aquavit-fizz-isvec-usulu,KOKTEYL,3,4,6,Salatalıklı Aquavit Fizz,"[{""stepNumber"":1,""instruction"":""Salatalığı ezip bardağın tabanına alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Aquavit ve limon suyunu ekleyip karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Soda ve buzu katıp soğuk servis edin."",""timerSeconds"":null}]"
salgamli-narenciye-smash-adana-usulu,KOKTEYL,3,4,6,Adana Şalgamlı Narenciye Smash,"[{""stepNumber"":1,""instruction"":""Şalgam, portakal suyu ve votkayı buzla çalkalayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Karışımı bardaklara süzün."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Soğuk servis edin."",""timerSeconds"":null}]"
sangria,KOKTEYL,3,4,6,Sangria,"[{""stepNumber"":1,""instruction"":""Meyveleri dilimleyip sürahiye alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Şarap, brendi ve tarçını ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sangriayı buzdolabında 2 saat bekletin."",""timerSeconds"":7200}]"
sazerac,KOKTEYL,3,4,6,Sazerac,"[{""stepNumber"":1,""instruction"":""Bardağı absinthe ile çalkalayıp fazlasını dökün."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Şeker ve bittersı karıştırma bardağında ezin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Viskileri buzla karıştırıp bardağa süzün."",""timerSeconds"":null}]"
seftalili-raki-fizz-ayvalik-usulu,KOKTEYL,3,4,6,Şeftalili Rakı Fizz,"[{""stepNumber"":1,""instruction"":""Bardağı buzla doldurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Rakı, şeftali püresi ve limon suyunu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Soda ile tamamlayıp hafifçe karıştırarak servis edin."",""timerSeconds"":null}]"
sidecar,KOKTEYL,3,4,6,Sidecar,"[{""stepNumber"":1,""instruction"":""Kadeh kenarını limonla ıslatıp şekere batırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Brendi, portakal likörü ve limonu buzla 12 saniye çalkalayın."",""timerSeconds"":12},{""stepNumber"":3,""instruction"":""Kadehe süzüp servis edin."",""timerSeconds"":null}]"
tinto-de-verano-punch-ispanya-usulu,KOKTEYL,3,4,6,Tinto de Verano Punch,"[{""stepNumber"":1,""instruction"":""Sürahiye buz koyun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Şarap ve sodayı ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Portakalla birlikte servis edin."",""timerSeconds"":null}]"
tokaj-sarap-spritz-macaristan-usulu,KOKTEYL,3,4,6,Tokaj Şarap Spritz,"[{""stepNumber"":1,""instruction"":""Bardağı buzla doldurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Şarap ve sodayı ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Üzümlerle servis edin."",""timerSeconds"":null}]"
uzo-limon-spritz-yunan-usulu,KOKTEYL,3,4,6,Uzo Limon Spritz,"[{""stepNumber"":1,""instruction"":""Bardağı buzla doldurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Uzo ve limonu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sodayla tamamlayın."",""timerSeconds"":null}]"
vermutlu-limon-spritz-ispanya-usulu,KOKTEYL,3,4,6,Vermutlu Limon Spritz,"[{""stepNumber"":1,""instruction"":""Bardağı buzla doldurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Vermut ve limonu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sodayla tamamlayın."",""timerSeconds"":null}]"
visneli-vermut-kokteyli-istanbul-usulu,KOKTEYL,3,4,6,Vişneli Vermut Kokteyli,"[{""stepNumber"":1,""instruction"":""Bardağı buzla doldurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Vermut ve vişne suyunu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Portakal kabuğuyla servis edin."",""timerSeconds"":null}]"
wattleseed-espresso-martini-avustralya-usulu,KOKTEYL,3,4,6,Wattleseed Espresso Martini,"[{""stepNumber"":1,""instruction"":""Shakeri buzla doldurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Tüm sıvıları ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Güçlüce çalkalayıp servis edin."",""timerSeconds"":null}]"
whiskey-highball,KOKTEYL,3,4,6,Whiskey Highball,"[{""stepNumber"":1,""instruction"":""Bardağı buzla doldurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Viskiyi ekleyip 10 saniye karıştırın."",""timerSeconds"":10},{""stepNumber"":3,""instruction"":""Sodayı yavaşça ekleyip limon kabuğuyla servis edin."",""timerSeconds"":null}]"
whiskey-sour,KOKTEYL,3,4,6,Whiskey Sour,"[{""stepNumber"":1,""instruction"":""Shaker'a viski, limon suyu, şeker şurubu ve buz koyun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""15 saniye sert sallayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Buzlu bardağa süzün, kiraz ile süsleyin."",""timerSeconds"":null}]"
acili-ezme-guneydogu-usulu,SALATA,3,5,8,Acılı Ezme,"[{""stepNumber"":1,""instruction"":""Domates, biber, soğan ve maydanozu çok ince kıyın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Nar ekşisi ve zeytinyağı ekleyip karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Acılı ezmeyi marul yapraklarıyla soğuk servis edin."",""timerSeconds"":null}]"
adana-salgamli-bulgur-salatasi,SALATA,4,5,8,Adana Şalgamlı Bulgur Salatası,"[{""stepNumber"":1,""instruction"":""Şalgam suyunu ısıtıp ince bulgurun üzerine dökün."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Bulguru 10 dakika kapalı şekilde şişirin."",""timerSeconds"":600},{""stepNumber"":3,""instruction"":""Köz biber ve maydanozu ince doğrayın."",""timerSeconds"":null},{""stepNumber"":4,""instruction"":""Bulguru nar ekşisi ve yeşillikle harmanlayın."",""timerSeconds"":null}]"
aji-amarillolu-karnabahar-salatasi-peru-usulu,SALATA,3,5,8,Aji Amarillolu Karnabahar Salatası,"[{""stepNumber"":1,""instruction"":""Karnabaharı çiçeklere ayırıp 8 dakika haşlayın."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Aji amarillo, lime suyu ve zeytinyağını karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Karnabaharı sosla harmanlayıp kişnişle servis edin."",""timerSeconds"":null}]"
aji-lime-patates-salata-peru-usulu,SALATA,3,5,8,Peru Aji Lime Patates Salata,"[{""stepNumber"":1,""instruction"":""Patatesleri 15 dakika haşlayıp doğrayın."",""timerSeconds"":900},{""stepNumber"":2,""instruction"":""Aji ve lime ile sos hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tüm malzemeyi karıştırıp servis edin."",""timerSeconds"":null}]"
akdeniz-salatasi,SALATA,3,5,8,Akdeniz Salatası,"[{""stepNumber"":1,""instruction"":""Yeşillikleri yıkayıp kurulayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Sebze, zeytin ve peyniri salata kasesine alın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Zeytinyağı ve limon suyunu ekleyip karıştırın."",""timerSeconds"":null}]"
antalya-bergamotlu-tahinli-piyaz,SALATA,4,5,8,Antalya Bergamotlu Tahinli Piyaz,"[{""stepNumber"":1,""instruction"":""Yumurtaları 9 dakika haşlayıp soğutun."",""timerSeconds"":540},{""stepNumber"":2,""instruction"":""Tahin, bergamot suyu ve az suyla akışkan sos hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Fasulyeyi sos ve maydanozla nazikçe harmanlayın."",""timerSeconds"":null},{""stepNumber"":4,""instruction"":""Yumurta dilimleriyle salatayı servis tabağına alın."",""timerSeconds"":null}]"
antalya-turunclu-kereviz-salatasi,SALATA,4,5,8,Antalya Turunçlu Kereviz Salatası,"[{""stepNumber"":1,""instruction"":""Kerevizleri rendeleyip hemen turunç suyuyla karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yoğurt, zeytinyağı ve tuzu ayrı kasede çırpın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kereviz, yoğurt sosu ve ceviz içini harmanlayın."",""timerSeconds"":null},{""stepNumber"":4,""instruction"":""Salatayı 10 dakika buzdolabında dinlendirip servis edin."",""timerSeconds"":600}]"
arpa-sehriye-salatasi,SALATA,3,5,8,Arpa Şehriye Salatası,"[{""stepNumber"":1,""instruction"":""Şehriyeyi kavurup 10 dakika haşlayın."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Şehriyeyi süzüp soğutun."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sebzeler, maydanoz ve limon suyuyla karıştırın."",""timerSeconds"":null}]"
avokadolu-lahana-salata-kuba-usulu,SALATA,3,5,8,Avokadolu Lahana Salata,"[{""stepNumber"":1,""instruction"":""Lahanayı ince doğrayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Narenciye suyuyla sos hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Avokado ve kişnişi ekleyip salatayı servis edin."",""timerSeconds"":null}]"
avokadolu-narli-gavurdagi-salata-hatay-usulu,SALATA,3,5,8,Avokadolu Narlı Gavurdağı Salata,"[{""stepNumber"":1,""instruction"":""Malzemeleri küçük doğrayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Sosu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Karıştırıp servis edin."",""timerSeconds"":null}]"
avokadolu-ton-balikli-salata-kasesi,SALATA,3,5,8,Avokadolu Ton Balıklı Salata Kasesi,"[{""stepNumber"":1,""instruction"":""Marulu doğrayıp kaseye alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Ton balığı ve avokadoyu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Limon suyunu gezdirip salatayı servis edin."",""timerSeconds"":null}]"
avokadolu-turplu-tahinli-salata-hatay-usulu,SALATA,3,5,8,Avokadolu Turplu Tahinli Salata,"[{""stepNumber"":1,""instruction"":""Turpu ince dilimleyin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Sosu çırpın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Avokadoyla karıştırıp servis edin."",""timerSeconds"":null}]"
ayvali-hardalli-yesil-salata-yalova-usulu,SALATA,3,5,8,Ayvalı Hardallı Yeşil Salata,"[{""stepNumber"":1,""instruction"":""Ayvayı ince doğrayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Sosu hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Salatayı birleştirip servis edin."",""timerSeconds"":null}]"
babagannus-gaziantep-usulu,SALATA,3,5,8,Babagannuş,"[{""stepNumber"":1,""instruction"":""Patlıcan ve biberleri közleyip kabuklarını soyun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Patlıcan, biber, domates ve sarımsağı doğrayıp zeytinyağı ve limon suyuyla karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Babagannuşu maydanozla tamamlayıp servis edin."",""timerSeconds"":null}]"
bademli-zeytinli-salata-ispanya-usulu,SALATA,3,5,8,Bademli Zeytinli Salata,"[{""stepNumber"":1,""instruction"":""Bademi 2 dakika kavurun."",""timerSeconds"":120},{""stepNumber"":2,""instruction"":""Malzemeleri birleştirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sosla servis edin."",""timerSeconds"":null}]"
batirik,SALATA,3,5,8,Batırık,"[{""stepNumber"":1,""instruction"":""Bulguru sıcak suyla 20 dakika dinlendirin."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Tahin, domates ve baharatla yoğurun."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yeşillikleri ekleyip köfte biçiminde servis edin."",""timerSeconds"":null}]"
borani-erzincan-usulu,SALATA,3,5,8,Erzincan Boranisi,"[{""stepNumber"":1,""instruction"":""Ispanağı yıkayıp iri doğrayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Ispanağı tavada 6 dakika çevirip soğumaya bırakın."",""timerSeconds"":360},{""stepNumber"":3,""instruction"":""Yoğurt ve sarımsakla karıştırıp üzerine pul biberli tereyağı gezdirin."",""timerSeconds"":null}]"
borulce-salatasi,SALATA,3,5,8,Börülce Salatası,"[{""stepNumber"":1,""instruction"":""Börülceyi yumuşayana kadar 25-30 dakika haşlayıp süzün."",""timerSeconds"":1800},{""stepNumber"":2,""instruction"":""Domates, kırmızı soğan ve maydanozu doğrayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Börülceyi sebzeler, zeytinyağı, limon suyu ve tuzla harmanlayın."",""timerSeconds"":null}]"
borulceli-arapsaci-salatasi-aydin-usulu,SALATA,3,5,8,Börülceli Arapsaçı Salatası,"[{""stepNumber"":1,""instruction"":""Arapsaçı ve taze soğanı ince doğrayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Börülceyi limon suyu ve zeytinyağıyla karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Otları ekleyip salatayı 5 dakika dinlendirerek servis edin."",""timerSeconds"":300}]"
borulceli-koruklu-fennel-salata-urla-usulu,SALATA,3,5,8,Börülceli Koruklu Fennel Salata,"[{""stepNumber"":1,""instruction"":""Börülceyi süzün."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Rezeneyi ince doğrayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Koruk suyuyla karıştırıp servis edin."",""timerSeconds"":null}]"
bostana-bulgur-salatasi-sanliurfa-usulu,SALATA,3,5,8,Bostana Bulgur Salatası,"[{""stepNumber"":1,""instruction"":""Bulguru 10 dakika sıcak suda bekletin."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Sebzeleri küçük doğrayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tüm malzemeyi karıştırıp servis edin."",""timerSeconds"":null}]"
buckwheat-mushroom-salata-rus-usulu,SALATA,3,5,8,Rus Buckwheat Mushroom Salata,"[{""stepNumber"":1,""instruction"":""Karabuğdayı 15 dakika haşlayıp soğutun."",""timerSeconds"":900},{""stepNumber"":2,""instruction"":""Mantarı 5 dakika soteleyin."",""timerSeconds"":300},{""stepNumber"":3,""instruction"":""Tüm malzemeyi karıştırıp servis edin."",""timerSeconds"":null}]"
bulgur-kofteli-semizotu-antalya-usulu,SALATA,3,5,8,Antalya Bulgur Köfteli Semizotu,"[{""stepNumber"":1,""instruction"":""Bulguru ıslatıp unla küçük köfteler yapın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Köfteleri kaynar suda 6 dakika haşlayın."",""timerSeconds"":360},{""stepNumber"":3,""instruction"":""Semizotu ve domatesle buluşturup zeytinyağıyla servis edin."",""timerSeconds"":null}]"
buraczki-z-chrzanem-polonya-usulu,SALATA,3,5,8,Buraczki z Chrzanem,"[{""stepNumber"":1,""instruction"":""Pancarı haşlayıp soğutun."",""timerSeconds"":900},{""stepNumber"":2,""instruction"":""Rendeleyip yaban turbu ve sirkeyle karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Salatayı soğuk servis edin."",""timerSeconds"":null}]"
caglali-kurutlu-bulgur-salatasi-malatya-usulu,SALATA,3,5,8,Çağlalı Kurutlu Bulgur Salatası,"[{""stepNumber"":1,""instruction"":""Bulguru sıcak suyla ıslatın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Çağlayı ince doğrayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Eritilmiş kurutla karıştırıp servis edin."",""timerSeconds"":null}]"
caprese-salatasi,SALATA,3,5,8,Caprese Salatası,"[{""stepNumber"":1,""instruction"":""Domates ve mozzarellayı eş kalınlıkta dilimleyin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Dilimleri fesleğen yapraklarıyla tabağa dizin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Zeytinyağı ve balzamik sirke gezdirin."",""timerSeconds"":null}]"
casir-otlu-peynir-salatasi-bingol-usulu,SALATA,3,5,8,Çaşır Otlu Peynir Salatası,"[{""stepNumber"":1,""instruction"":""Çaşırı 5 dakika haşlayın."",""timerSeconds"":300},{""stepNumber"":2,""instruction"":""Peyniri ufalayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Salatayı limonla tamamlayın."",""timerSeconds"":null}]"
ceviche,SALATA,3,5,8,Ceviche,"[{""stepNumber"":1,""instruction"":""Balığı küçük küp doğrayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Lime suyu ve soğanla 15 dakika marine edin."",""timerSeconds"":900},{""stepNumber"":3,""instruction"":""Kişniş ekleyip soğuk servis edin."",""timerSeconds"":null}]"
cevizli-batirik-karaman-usulu,SALATA,3,5,8,Cevizli Batırık,"[{""stepNumber"":1,""instruction"":""Bulguru domatesle ıslatın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Tahin ve cevizi ekleyip karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Maydanozla tamamlayıp servis edin."",""timerSeconds"":null}]"
cevizli-eriste-salatasi-kirsehir-bag-usulu,SALATA,3,5,8,Cevizli Erişte Salatası,"[{""stepNumber"":1,""instruction"":""Erişteyi haşlayın."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Yoğurtlu sosu hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Cevizle birlikte karıştırın."",""timerSeconds"":null}]"
cevizli-kabak-mucver-burdur-usulu,SALATA,3,5,8,Cevizli Kabak Mücver,"[{""stepNumber"":1,""instruction"":""Rendelenmiş kabağın suyunu avuç içinde 20 saniye sıkın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Ceviz, yumurta, un ve dereotunu ekleyip harcı karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Mücverleri tavada iki yüzü toplam 8-10 dakika kızartın."",""timerSeconds"":540}]"
cevizli-zahter-salatasi-hatay-usulu,SALATA,3,5,8,Hatay Cevizli Zahter Salatası,"[{""stepNumber"":1,""instruction"":""Taze zahteri yıkayıp iri kıyın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Ceviz, nar ekşisi, zeytinyağı ve tuzu zahterle karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Salatayı 5 dakika dinlendirip pideyle servis edin."",""timerSeconds"":300}]"
