slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
cafe-au-lait,Café au Lait,kahve-sicak-icecekler,ICECEK,fr,0,Filtre kahve 150 ml | Süt 150 ml | Şeker 1 tatlı kaşığı,"1. Filtre kahveyi demleyip fincana alın. || 2. Sütü 2-3 dakika ısıtın, kaynatmayın. || 3. Sıcak sütü kahvenin üstüne döküp isteğe göre şeker ekleyin.",Sütü kaynama noktasına getirmeden ısıtın; kahvenin tadı daha yuvarlak kalır.,Tereyağlı kruvasanla birlikte servis edin.
cafe-bombon,Café Bombón,kahve-sicak-icecekler,ICECEK,es,0,Espresso 1 shot | Yoğunlaştırılmış süt 3 yemek kaşığı,1. Yoğunlaştırılmış sütü küçük bir cam bardağın dibine koyun. || 2. Espressoyu çekip bardağa yavaşça dökün. || 3. Karıştırmadan ya da hafifçe çevirerek servis edin.,Yoğunlaştırılmış sütü önce bardağa koyup espressoyu yavaş dökerseniz net katmanlar görünür.,Yanına sade bisküviyle küçük cam bardakta servis edin.
cafe-cubano,Cafe Cubano,kahve-sicak-icecekler,ICECEK,cu,0,Espresso 2 shot | Şeker 2 çay kaşığı,1. Şekeri küçük bir kaba alın. || 2. Espressonun ilk damlalarını şekerle çırpın. || 3. Kalan espressoyu ekleyip fincanlara paylaştırın.,İlk birkaç damla espressoyu şekerle hızlıca çırpmak üstte klasik espumita köpüğünü oluşturur.,Küçük fincanlarda kısa shot olarak servis edin.
cafezinho-brasileiro,Cafezinho Brasileiro,kahve-sicak-icecekler,ICECEK,br,0,Öğütülmüş kahve 3 tatlı kaşığı | Su 1 su bardağı | Şeker 2 tatlı kaşığı,1. Su ve şekeri cezvede kaynatın. || 2. Kahveyi ekleyip 3 dakika demleyin. || 3. Süzüp küçük fincanlara paylaştırın.,"Şekeri suyla birlikte ısıtmak, cafezinho'nun klasik yuvarlak tadını verir.",Küçük fincanda tek yudumluk servis edin.
caffe-shakerato,Caffè Shakerato,kahve-sicak-icecekler,ICECEK,it,0,Espresso 2 shot | Şeker şurubu 1 yemek kaşığı | Buz 1 su bardağı,1. Espressoyu taze çekip 1 dakika dinlendirin. || 2. Espressoyu şeker şurubu ve buzla birlikte shaker'a alın. || 3. 20 saniye güçlüce çalkalayıp süzerek servis edin.,Espressoyu buz erimeden hızlıca çalkalarsanız üstte belirgin bir köpük tabakası oluşur.,Soğutulmuş küçük bardakta limon kabuğu eşliğinde sunun.
cagla-asi-erzincan-usulu,Çağla Aşı,corbalar,CORBA,tr,0,Çağla 12 adet | Aşurelik buğday 0.5 su bardağı | Yoğurt 1 su bardağı | Su 5 su bardağı | Nane 1 tatlı kaşığı,1. Buğdayı 18 dakika haşlayın. || 2. Çağlayı ekleyin. || 3. Yoğurtlu karışımla 6 dakika daha pişirin.,Çağlayı çok uzun pişirmemek çorbadaki taze bahar notasını korur.,Yanına ızgara lavaş veya simit dilimleri ve soğuk cacık koyarak tamamlayın.
caglali-kurutlu-bulgur-salatasi-malatya-usulu,Çağlalı Kurutlu Bulgur Salatası,salatalar,SALATA,tr,0,İnce bulgur 1.5 su bardağı | Çağla 8 adet | Kurut 1 adet | Sıcak su 1.5 su bardağı,1. Bulguru sıcak suyla ıslatın. || 2. Çağlayı ince doğrayın. || 3. Eritilmiş kurutla karıştırıp servis edin.,Çağlayı ince doğramak bulgur içinde her lokmaya dengeli dağılmasını sağlar.,Soğuk servis edin.
caipirinha,Caipirinha,kokteyller,KOKTEYL,br,0,Cachaça rom 60 ml | Misket limonu 1 adet | Şeker 2 tatlı kaşığı | Kırık buz 1 su bardağı,1. Misket limonunu dilimleyip şekerle bardakta ezin. || 2. Kırık buz ve cachaça ekleyin. || 3. Kokteyli 10 saniye karıştırın.,Misket limonunu fazla ezmeyin; kabuk acılığı içeceğe geçmez.,Kısa bardakta bol kırık buzla servis edin.
caipirinha-passionfruit-brezilya-usulu,Caipirinha Passionfruit,kokteyller,KOKTEYL,br,0,Cachaca (rom) 0.5 su bardağı | Passionfruit püresi 0.25 su bardağı | Lime 1 adet | Buz 1 su bardağı,1. Lime dilimlerini ezin. || 2. Diğer malzemeleri ekleyin. || 3. Karıştırıp servis edin.,Lime dilimlerini 15 saniye ezmek kokteyle dengeli bir asitlik verir.,Soğuk servis edin.
cajeta-yogurt-kup-meksika-usulu,Cajeta Yoğurt Kup,tatlilar,TATLI,mx,0,Yoğurt 2 su bardağı | Cajeta 0.5 su bardağı | Granola 1 su bardağı | Tarçın 0.25 çay kaşığı,1. Cajetayı 2 dakika ılıtın. || 2. Kup katmanlarını hazırlayın. || 3. Tatlıyı soğuk servis edin.,Cajetayı hafif ılıtmak yoğurtla daha düzgün katmanlanmasını sağlar.,Üstüne bir parça fıstık tozu veya ince tarçın gezdirip porselen tabakta servis yapın.
cajun-misir-cerezi,Cajun Mısır Çerezi,atistirmaliklar,ATISTIRMALIK,us,0,Haşlanmış mısır 400 gr | Zeytinyağı 1 yemek kaşığı | Louisiana baharatı 1 tatlı kaşığı | Lime 1 adet,1. Mısırı yağ ve Louisiana baharatıyla harmanlayın. || 2. Geniş tavada 15 dakika kavurun. || 3. Lime suyu sıkıp servis edin.,Mısırı tavaya yayarak kavurun; buhar yerine çıtır yüzey oluşur.,Soğuk içecek yanında servis edin.
caldo-de-feijao,Caldo de Feijao,corbalar,CORBA,br,0,Haşlanmış siyah fasulye 500 gr | Soğan 1 adet | Sarımsak 2 diş | Zeytinyağı 2 yemek kaşığı,1. Soğan ve sarımsağı yağda 4 dakika çevirin. || 2. Fasulyeyi ve 2 su bardağı suyunu ekleyip 15 dakika kaynatın. || 3. Karışımın yarısını çekip tekrar tencereye dökün.,Fasulyenin bir kısmını blenderdan geçirip bir kısmını bütün bırakırsanız doku daha iyi olur.,Üstüne ince kıyılmış yeşil soğan serperek servis edin.
caldo-verde-brasil,Caldo Verde Brasil,corbalar,CORBA,tr,0,Patates 600 gr | Kara lahana 250 gr | Dana sucuk 200 gr | Soğan 1 adet,1. Patatesleri soğanla 25 dakika haşlayın. || 2. Patatesleri ezip lahanayı ekleyin. || 3. Sucuk dilimleriyle 10 dakika daha pişirin.,Kemikli et kullanıyorsanız kemiği önce yalayıp kavurmak et suyunu derinleştirir.,"Küçük bir kase yoğurt, yanında maydanoz yaprakları ve bir limon dilimiyle sunun."
caldo-verde-brezilya-usulu,Caldo Verde,corbalar,CORBA,br,0,Patates 3 adet | Karalahana 200 gr | Sarımsak 2 diş | Zeytinyağı 1 yemek kaşığı | Su 5 su bardağı,1. Patatesleri 18 dakika haşlayın. || 2. Sarımsak ve lahanayı ekleyin. || 3. Çorbayı 6 dakika daha pişirip servis edin.,Lahanayı son bölümde eklemek rengini canlı ve dokusunu hafif diri tutar.,Yanına çıtır bruşetta ve sarımsaklı yoğurt sosu koyup kışlık tabak kurgulayın.
camarao-na-moranga,Camarão na Moranga,et-yemekleri,YEMEK,br,0,Balkabağı 1 adet | Karides 800 gr | Krema peyniri 250 gr | Domates 3 adet,1. Balkabağını 45 dakika fırınlayın. || 2. Karidesli dolguyu 15 dakika pişirin. || 3. Dolguyu kabağa alıp 10 dakika daha fırınlayın.,Balkabağını fazla pişirmeyin; kabuk çökerse karidesli dolgu taşar.,Beyaz pirinç ve lime dilimleriyle servis edin.
canchanchara-kuba-usulu,Canchánchara,kokteyller,KOKTEYL,cu,0,Beyaz rom 1 su bardağı | Bal 3 yemek kaşığı | Lime suyu 3 yemek kaşığı | Buz 1 su bardağı,1. Bardağa bal ve lime alın. || 2. Romu ekleyip karıştırın. || 3. Buzla servis edin.,Buzu son anda eklemek balın daha düzgün çözünüp kokteyle yayılmasını sağlar.,"Kısa genişçe bir bardakta, üstüne taze meyve veya otlardan bir tutamla sunun."
canelali-arroz-con-leche-peru-usulu,Peru Canelalı Arroz con Leche,tatlilar,TATLI,pe,0,Pirinç 0.75 su bardağı | Süt 1 lt | Toz şeker 0.75 su bardağı | Tarçın 1 çubuk,"1. Pirinci 8 dakika haşlayın. || 2. Süt, şeker ve tarçınla 20 dakika pişirin. || 3. Tarçını çıkarıp tatlıyı servis edin.",Pirinç dibini tutmasın diye karıştırmayı son aşamada sıklaştırın.,Buzdolabından çıkarıp 10 dakika oda sıcaklığında bekletip yanına bir fincan Türk kahvesiyle sunun.
canh-chua-vietnam-usulu,Canh Chua,corbalar,CORBA,vn,0,Balık fileto 350 gr | Ananas 1 su bardağı | Domates 2 adet | Lime suyu 1 yemek kaşığı | Su 4 su bardağı,1. Su ve domatesi kaynatın. || 2. Balık ve ananası ekleyin. || 3. 12 dakika pişirip lime suyuyla bitirin.,Ananası çok erken eklememek dokuyu korur.,Yanına çıtır bruşetta ve sarımsaklı yoğurt sosu koyup kışlık tabak kurgulayın.
canjica,Canjica,tatlilar,TATLI,tr,0,Beyaz mısır 400 gr | Süt 1 litre | Şeker 180 gr | Hindistan cevizi rendesi 80 gr,"1. Beyaz mısırı bir gece suda bekletin. || 2. Mısırı 60 dakika haşlayın. || 3. Süt, şeker ve Hindistan cevizini ekleyip 20 dakika pişirin.","Kemikli parçaları kemik yüzü üste gelecek şekilde yerleştirin, sular aşağı iner ve eti nemli tutar.","Pirinç pilavı veya buharı çekmiş bulgurla birlikte, yanında limonlu yeşillik karışımıyla tamamlayın."
canjica-kadeh-tatlisi-brezilya-usulu,Canjica Kadeh Tatlısı,tatlilar,TATLI,br,0,Haşlanmış beyaz mısır 2 su bardağı | Süt 3 su bardağı | Şeker 0.5 su bardağı | Hindistan cevizi 0.5 su bardağı | Tarçın 0.5 çay kaşığı,1. Mısır ve sütü 15 dakika pişirin. || 2. Şeker ve hindistan cevizini ekleyin. || 3. Tatlıyı kadehlere paylaştırıp soğutun.,Mısır tanelerini yumuşayana kadar pişirmek tatlının kaşıkta daha kremsi durmasını sağlar.,Tabak kenarına taze meyve dilimleri ve bir yaprak nane yerleştirip soğuk olarak verin.
cantik-bursa-usulu,Bursa Cantık,hamur-isleri,YEMEK,tr,0,Un 3.5 su bardağı | Ilık su 1 su bardağı | Instant maya 1 tatlı kaşığı | Kıyma 250 gr | Kuru soğan 1 adet | Kaşar peyniri 80 gr,"1. Hamuru yoğurup 20 dakika mayalandırın. || 2. Kıyma ve soğanı karıştırıp harcı hazırlayın. || 3. Hamurları açıp harcı yerleştirin, isterseniz kaşar serpip 220°C fırında 16 dakika pişirin.",Hamurun ortasını ince bırakıp kenarlarını yaklaşık 1 santim yüksek toplamak cantığın karakteristik formunu verir.,Yanına ayranla sıcak servis edin.
cantik-pidesi-bursa-usulu,Cantık Pidesi,hamur-isleri,YEMEK,tr,0,Un 450 gr | Su 230 ml | Instant maya 1 paket | Kıyma 220 gr | Domates 1 adet | Kuru soğan 1 adet | Tuz 1 çay kaşığı | Karabiber 0.5 çay kaşığı,"1. Un, su ve mayayla hamur yoğurup 30 dakika dinlendirin. || 2. Kıyma, domates, soğan, tuz ve karabiberle iç harcı hazırlayın. || 3. Hamuru oval açıp ortasını açık bırakacak şekilde içi yerleştirin. || 4. Cantık pidesini 220°C fırında 15 dakika pişirin.",İçi hamura bastırmak yerine gevşek bırakmak üst yüzeyin sulu ve diri kalmasını sağlar.,Dilimleyip sıcak servis edin.
cao-lau,Cao Lau,makarna-pilav,YEMEK,tr,0,Kalın pirinç eriştesi 350 gr | Dana eti 450 gr | Soya sosu 3 yemek kaşığı | Taze ot karışımı 1 demet,"1. Dana etini soya sosuyla 20 dakika marine edin. || 2. Eti tavada 12 dakika pişirin. || 3. Erişte, et ve taze otları az soya sosuyla kasede birleştirin.","Kuşbaşıyı yüksek ateşte kısa sürede mühürleyin, sonra ateşi kısın; su bırakmaz, tat daha konsantre olur.","Yanına yeşil yapraklı bir salata koyun, üzerine bol zeytinyağı ve balzamik gezdirin."
capirotada-meksika-usulu,Capirotada,tatlilar,TATLI,mx,0,Bayat ekmek 6 dilim | Şeker 0.5 su bardağı | Tarçın 0.5 çay kaşığı | Ceviz 0.5 su bardağı | Süt 1 su bardağı,"1. Şeker, tarçın ve sütle şurup hazırlayın. || 2. Ekmeği ve cevizi kat kat dizin. || 3. Tatlıyı 180°C fırında 20 dakika pişirin.",Ekmeği hafif kızartmak tatlının dağılmasını azaltır.,Üstüne iri kıyılmış çiğ fındık ve bir damla gül suyuyla sunum kurun.
caprese-salatasi,Caprese Salatası,salatalar,SALATA,it,0,Domates 4 adet | Mozzarella 250 gr | Fesleğen 12 yaprak | Zeytinyağı 3 yemek kaşığı | Balzamik sirke 1 yemek kaşığı,1. Domates ve mozzarellayı eş kalınlıkta dilimleyin. || 2. Dilimleri fesleğen yapraklarıyla tabağa dizin. || 3. Zeytinyağı ve balzamik sirke gezdirin.,Domatesleri oda sıcaklığında kullanın; aroması daha belirgin olur.,Balzamik sirke ve zeytinyağıyla servis edin.
carne-asada,Carne Asada,et-yemekleri,YEMEK,mx,0,Dana antrikot 800 gr | Lime suyu 4 yemek kaşığı | Sarımsak 4 diş | Kimyon 1 tatlı kaşığı,"1. Eti lime suyu, sarımsak ve kimyonla 30 dakika marine edin. || 2. Eti ızgarada iki yüzünü 12-15 dakika pişirin. || 3. Eti 5 dakika dinlendirip dilimleyin.",Eti ızgaradan aldıktan sonra 5 dakika dinlendirin; lifler gevşer ve suyunu kaybetmez.,"Tortilla, guacamole ve lime ile servis edin."
carne-de-panela,Carne de Panela,et-yemekleri,YEMEK,br,0,Dana kuşbaşı 900 gr | Patates 4 adet | Domates 3 adet | Soğan 2 adet,1. Eti tencerede 10 dakika mühürleyin. || 2. Soğan ve domatesi ekleyin. || 3. Patatesle birlikte 80 dakika pişirin.,Eti salçalı su eklemeden önce mühürleyin; sos daha koyu olur.,Pirinç ve siyah fasulyeyle servis edin.
casir-otlu-peynir-salatasi-bingol-usulu,Çaşır Otlu Peynir Salatası,salatalar,SALATA,tr,0,Çaşır otu 250 gr | Beyaz peynir 120 gr | Limon suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Çaşırı 5 dakika haşlayın. || 2. Peyniri ufalayın. || 3. Salatayı limonla tamamlayın.,Çaşırı 5 dakika haşlamak sertliğini alırken gevrekliğini korur.,"Geniş tabakta tek katman halinde dizip, yanına sıcak pide ve bir kase zeytinyağıyla Akdeniz usulü sunun."
cassoulet,Cassoulet,et-yemekleri,YEMEK,fr,0,Kuru fasulye 500 gr | Ördek budu 4 adet | Dana sosis 300 gr | Domates püresi 250 ml,"1. Fasulyeyi bir gece ıslatıp süzün. || 2. Et, sosis ve fasulyeyi güvece alın. || 3. Kısık ısıda 2.5 saat pişirin.",Eti pişirmeden 20 dakika önce buzdolabından çıkarıp oda sıcaklığına getirmek eşit pişim sağlar.,"Fırından çıkar çıkmaz, sıcak servis edin."
cauliflower-cheese-pie-ingiliz-firin-usulu,Cauliflower Cheese Pie,hamur-isleri,YEMEK,gb,0,Kiş hamuru 1 adet | Karnabahar 1 küçük baş | Cheddar peyniri 150 gr | Süt 1 su bardağı | Tereyağı 20 gr,1. Karnabaharı 6 dakika haşlayın. || 2. Peynirli içi hazırlayıp hamura yerleştirin. || 3. Pie'ı 24 dakika pişirin.,Karnabaharı fazla haşlamamak payın içinin sulu kalmasını önler.,Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
causa-limena-peru-usulu,Causa Limeña,aperatifler,APERATIF,pe,0,Patates 6 adet | Limon suyu 2 yemek kaşığı | Tuz 0.5 çay kaşığı | Haşlanmış tavuk 250 gr | Mayonez 3 yemek kaşığı | Avokado 1 adet,"1. Patatesleri haşlayıp limon suyu ve tuzla ezerek püre hazırlayın. || 2. Tavuk ve mayonezi karıştırarak iç harcı hazırlayın. || 3. Patates püresi, avokado ve tavuklu harcı kat kat yerleştirip soğuk servis edin.",Patates tamamen soğuyunca katlamak causa'nın kalıptan temiz çıkmasını kolaylaştırır.,Dilimleyip soğuk servis edin.
causa-limena-verde-peru-usulu,Causa Limeña Verde,aperatifler,APERATIF,pe,0,Patates 4 adet | Avokado 2 adet | Lime suyu 2 yemek kaşığı | Mayonez 3 yemek kaşığı | Kişniş 0.25 demet,1. Patatesi haşlayıp ezin. || 2. Avokadolu içi hazırlayın. || 3. Katmanlayıp servis edin.,Patatesi tamamen soğutmak katmanların kalıptan temiz çıkmasına yardım eder.,"Yanına turşu tabağı, zeytin ezmesi ve sıcak ekmekle meyhane usulü sofra tamamlayın."
causa-verde-peru-usulu,Causa Verde,aperatifler,APERATIF,pe,0,Patates 4 adet | Avokado 1 adet | Lime suyu 2 yemek kaşığı | Maydanoz 0.25 demet,1. Patatesi haşlayıp ezin. || 2. Avokadolu katı hazırlayın. || 3. Katmanlayıp soğuk servis edin.,Patatesi sıcakken ezmek daha pürüzsüz katman sağlar.,"Oda sıcaklığında servis edin, tadını öne çıkarır; yanına kıtır ekmek veya lavaş dilimleri koyun."
cavdarli-kabak-tatlisi-denizli-usulu,Denizli Çavdarlı Kabak Tatlısı,tatlilar,TATLI,tr,0,Balkabağı 500 gr | Şeker 0.5 su bardağı | Çavdar ekmeği kırıntısı 0.5 su bardağı | Tarçın 0.25 çay kaşığı,1. Kabağı şekerle pişirin. || 2. Çavdar kırıntısını tavada kısa ısıtın. || 3. Tatlıyı birleştirip servis edin.,Çavdar kırıntısını son aşamada eklemek kıtırlığı korur.,Üstüne bir parça fıstık tozu veya ince tarçın gezdirip porselen tabakta servis yapın.
cavdarli-kete-kars-usulu,Kars Çavdarlı Kete,hamur-isleri,KAHVALTI,tr,0,Çavdar unu 1.5 su bardağı | Un 1.5 su bardağı | Süt 1 su bardağı | Tereyağı 40 gr,1. Unları sütle yoğurup hamuru dinlendirin. || 2. Hamura yuvarlak şekil verip üstünü hafifçe çizin. || 3. Keteyi 190°C fırında 25 dakika pişirin.,Hamura çok az un ekleyerek şekil vermek ketenin sertleşmesini önler.,"Kahvaltı tabağında domates, salatalık, yeşillik ve bir fincan sade kahveyle tamamlayın."
cavdarli-peynirli-sandvic-isvec-usulu,Çavdarlı Peynirli Sandviç,kahvaltiliklar,KAHVALTI,se,0,Çavdar ekmeği 4 dilim | Kaşar peyniri 120 gr | Salatalık 1 adet | Tereyağı 15 gr,1. Ekmeğe tereyağı sürün. || 2. Peynir ve salatalığı yerleştirin. || 3. Sandviçi kapatıp servis edin.,Ekmeği hafif yağlamak peynir ve salatalığın yüzeyde kaymasını engeller.,"Tabakta yumurta, peynir, bal-kaymak üçlüsü ve bir bardak sıcak sahlep eşlik ettiğinde tamamlanır."
cavdarli-yumurta-kapamasi-corum-usulu,Çorum Çavdarlı Yumurta Kapaması,kahvaltiliklar,KAHVALTI,tr,0,Çavdar ekmeği 4 dilim | Yumurta 3 adet | Tereyağı 20 gr | Karabiber 0.5 çay kaşığı,1. Ekmeği küçük küpler halinde doğrayın. || 2. Tereyağında ekmeği 2 dakika çevirin. || 3. Yumurtayı ekleyip 3 dakika daha pişirin.,Ekmeği küçük küpler halinde kesmek yumurtayla her noktada eşit kaplanmasını sağlar.,"Sıcak servis edip yanına bal, kaymak ve tereyağlı simit dilimleri koyun."
cemenli-yumurta-tavasi-kayseri-usulu,Çemenli Yumurta Tavası,kahvaltiliklar,KAHVALTI,tr,0,Yumurta 3 adet | Çemen 2 yemek kaşığı | Tereyağı 20 gr | Domates 1 adet | Maydanoz 0.25 demet,1. Tereyağında çemeni 2 dakika açın. || 2. Domatesi ekleyip kısa süre pişirin. || 3. Yumurtaları kırıp 4 dakika pişirin.,Çemeni kısa çevirmek sarımsak aromasının tavada acılaşmasını önler.,"Yanına közlenmiş biber, salatalık turşusu ve sıcak çörek dilimleriyle serpintisiz sunum kurun."
cennet-camurlu-muhallebi-mersin-usulu,Cennet Çamurlu Muhallebi,tatlilar,TATLI,tr,0,Bisküvi kırıntısı 1.5 su bardağı | Süt 3 su bardağı | Pirinç unu 3 yemek kaşığı | Antep fıstığı 0.25 su bardağı | Şeker 0.5 su bardağı,1. Muhallebiyi 8 dakika pişirin. || 2. Katmanları kâselere yerleştirin. || 3. Tatlıyı soğutup servis edin.,Bisküvi katını servis öncesi eklemek çamur dokusunun nemli ama canlı kalmasını sağlar.,Üstüne iri kıyılmış çiğ fındık ve bir damla gül suyuyla sunum kurun.
cerkez-tavugu,Çerkez Tavuğu,tavuk-yemekleri,APERATIF,tr,0,Tavuk göğsü 500 gr | Ceviz içi 1.5 su bardağı | Bayat ekmek içi 2 dilim | Sarımsak 3 diş | Tavuk suyu 1 su bardağı | Zeytinyağı 2 yemek kaşığı | Pul biber 1 çay kaşığı | Tuz 1 çay kaşığı,"1. Tavuk göğsünü 30 dakika haşlayın, suyunu ayırın ve eti didikleyin. || 2. Ceviz, ekmek içi, sarımsak, tuz ve tavuk suyunu mutfak robotunda koyu sos haline getirin. || 3. Sosu didiklenmiş tavukla karıştırın ve servis tabağına yayın. || 4. Zeytinyağında pul biberi 30 saniye ısıtıp mezenin üzerine gezdirin.",Cevizi fazla ısıtmadan çekin; yağı ayrılırsa mezenin rengi kararır.,Üzerine pul biberli yağ gezdirip kızarmış ekmekle servis edin.
ceviche,Ceviche,salatalar,SALATA,tr,0,Levrek fileto 500 gr | Lime suyu 150 ml | Kırmızı soğan 1 adet | Kişniş 0.5 demet,1. Balığı küçük küp doğrayın. || 2. Lime suyu ve soğanla 15 dakika marine edin. || 3. Kişniş ekleyip soğuk servis edin.,Balığı derisi aşağıda tavaya koyup 3 dakika kıpırdatmadan bırakın; deri ayrılmadan çıtır tabaka oluşur.,"Taze limon ve roka ile soğumadan masaya götürün, yanına ılık patates eşlik etsin."
cevizli-batirik-karaman-usulu,Cevizli Batırık,salatalar,SALATA,tr,0,İnce bulgur 1 su bardağı | Tahin 2 yemek kaşığı | Ceviz 0.5 su bardağı | Domates 2 adet | Maydanoz 0.25 demet,1. Bulguru domatesle ıslatın. || 2. Tahin ve cevizi ekleyip karıştırın. || 3. Maydanozla tamamlayıp servis edin.,Bulguru yavaş yavaş ıslatmak batırığın çamurlaşmadan kıvam almasına yardım eder.,"Derin cam kasede, üzerine bir fiske pul biber ve birkaç damla nar ekşisi gezdirerek servise çıkarın."
