slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
isotlu-yogurtlu-yumurta-ekmegi-gaziantep-usulu,İsotlu Yoğurtlu Yumurta Ekmeği,kahvaltiliklar,KAHVALTI,tr,0,Ekmek 4 dilim | Yumurta 2 adet | Yoğurt 0.5 su bardağı | İsot 1 tatlı kaşığı,1. Yumurta karışımını hazırlayın. || 2. Ekmeği tavada 6 dakika pişirin. || 3. Yoğurt ve isotla servis edin.,Ekmeği yumurtaya 10 saniyeden uzun batırmamak tavada dağılmasını önler.,Sıcak servis edin.
isotlu-yumurta-durumu-gaziantep-usulu,İsotlu Yumurta Dürümü,kahvaltiliklar,KAHVALTI,tr,0,Yumurta 3 adet | Lavaş 2 adet | İsot 1 çay kaşığı | Tereyağı 1 tatlı kaşığı,1. Yumurtayı pişirin. || 2. İsotu ekleyin. || 3. Lavaşa sarıp servis edin.,İsotu yağda kısa çevirmek acısını daha yuvarlak hale getirir.,Sıcak servis edin.
ispanak-yemegi,Ispanak Yemeği,sebze-yemekleri,YEMEK,tr,0,Ispanak 1 kg | Soğan 1 adet | Pirinç 3 yemek kaşığı | Domates salçası 1 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Sıcak su 1 su bardağı | Tuz 1 tatlı kaşığı | Karabiber 0.5 çay kaşığı,"1. Ispanağı yıkayıp süzün ve iri doğrayın. || 2. Soğanı zeytinyağında 5 dakika kavurun. || 3. Salçayı ekleyip 2 dakika karıştırın. || 4. Ispanak, pirinç, sıcak su ve baharatları ekleyin. || 5. Kısık ateşte pirinç yumuşayana kadar 20-25 dakika pişirin.",Ispanağı bol suda birkaç kez yıkayın; sap diplerinde kalan kum yemeğin dokusunu bozar.,Yoğurt ve pul biberle servis edin.
ispanakli-borek,Ispanaklı Börek,hamur-isleri,YEMEK,tr,0,Yufka 5 adet | Ispanak 700 gr | Beyaz peynir 200 gr | Soğan 1 adet | Yumurta 1 adet | Yoğurt 1 çay bardağı | Sıvı yağ 0.5 çay bardağı,"1. Soğan ve ıspanağı 8 dakika kavurup soğutun. || 2. Ispanak, peynir, yoğurt, yumurta ve yağı yufkaların arasına paylaştırın. || 3. Böreği 180°C fırında 30-35 dakika pişirin.",Ispanağı kavurduktan sonra suyunu süzün; böreğin tabanı hamur kalmaz.,Yoğurt ve çayla servis edin.
ispanakli-muzlu-smoothie,Ispanaklı Muzlu Smoothie,smoothie-shake,ICECEK,tr,0,Ispanak 80 gr | Muz 2 adet | Yoğurt 200 gr | Süt 200 ml | Bal 1 tatlı kaşığı,1. Tüm malzemeleri blendera alın. || 2. 60 saniye karıştırın. || 3. Bekletmeden servis edin.,Ispanak saplarını ayıklayın; içim daha pürüzsüz olur.,Kahvaltıda yulafla birlikte servis edin.
ispanakli-nohut-tava-ispanya-usulu,Ispanaklı Nohut Tava,baklagil-yemekleri,YEMEK,es,0,Haşlanmış nohut 2 su bardağı | Ispanak 200 gr | Sarımsak 2 diş | Tatlı kırmızı biber 1 tatlı kaşığı | Zeytinyağı 1 yemek kaşığı,1. Sarımsağı yağda 1 dakika çevirin. || 2. Nohut ve biberi ekleyin. || 3. Ispanağı katıp 6 dakika pişirin.,Ispanağı son anda eklemek tavada rengi canlı tutar.,Yanına bulgur pilavı ve turşu koyarak derin kasede verin; üzerine pul biber gezdirin.
izgara-levrekli-enginar-sote-izmir-korfez-usulu,Izgara Levrekli Enginar Sote,et-yemekleri,YEMEK,tr,0,Levrek fileto 400 gr | Enginar kalbi 4 adet | Limon suyu 2 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Dereotu 0.25 demet,1. Levrekleri tavada 6 dakika pişirin. || 2. Enginarları ayrı tavada soteleyin. || 3. Malzemeleri limonla birleştirip servis edin.,Levrek filetoyu fazla çevirmemek etin sulu kalmasını sağlar.,"Taze limon ve roka ile soğumadan masaya götürün, yanına ılık patates eşlik etsin."
izgara-sardalyali-arapsaci-salatasi-izmir-korfez-usulu,Izgara Sardalyalı Arapsaçı Salatası,salatalar,SALATA,tr,0,Sardalya fileto 250 gr | Arapsaçı 150 gr | Limon suyu 2 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,1. Sardalyayı 4 dakika pişirin. || 2. Arapsaçını iri doğrayın. || 3. Salatayı limonla birleştirip servis edin.,Sardalyayı 4 dakika ızgara yapmak etin dağılmadan kalmasına yardım eder.,Kenara iri kıyılmış ceviz içi ve nar taneleri ekleyerek kış salatası sunumu hazırlayın.
izmir-boyoz,İzmir Boyoz,hamur-isleri,KAHVALTI,tr,0,Un 600 gr | Su 320 ml | Ayçiçek yağı 180 ml | Tuz 1 tatlı kaşığı,"1. Un, su ve tuzla elastik hamur yoğurun. || 2. Hamuru yağlayıp 30 dakika dinlendirin. || 3. Parçaları katlayıp 200°C fırında 25 dakika pişirin.",Hamuru yağladıktan sonra 30 dakika dinlendirin; katlar yırtılmadan açılır.,Haşlanmış yumurta ve demli çayla sıcak servis edin.
izmir-kofte,İzmir Köfte,et-yemekleri,YEMEK,tr,0,Dana kıyma 500 gr | Soğan 1 adet | Yumurta 1 adet | Galeta unu 3 yemek kaşığı | Patates 4 adet | Domates 3 adet | Yeşil biber 4 adet | Zeytinyağı 3 yemek kaşığı | Tuz 1 tatlı kaşığı,"1. Kıyma, rendelenmiş soğan, yumurta, galeta unu ve tuzu 5 dakika yoğurun. || 2. Köfte, patates ve biberleri fırın kabına sırayla dizin. || 3. Rendelenmiş domates ve zeytinyağını ekleyip 190°C fırında 40-45 dakika pişirin.",Köfteleri fırına vermeden önce 10 dakika dinlendirin; şekilleri pişerken daha iyi korunur.,Pirinç pilavı ve cacıkla servis edin.
jalapeno-poppers,Jalapeno Poppers,atistirmaliklar,ATISTIRMALIK,us,0,Jalapeno biber 12 adet | Krem peynir 180 gr | Cheddar 60 gr | Galeta unu 2 yemek kaşığı,1. Biberleri ortadan kesip çekirdeklerini çıkarın. || 2. Peynir karışımıyla doldurup üstüne galeta unu serpin. || 3. 200°C fırında 18 dakika pişirin.,Biberlerin çekirdeklerini temizlerken eldiven kullanın; acı elde uzun kalır.,Üzerine ince kıyılmış taze soğan serperek servis edin.
jambalaya,Jambalaya,makarna-pilav,YEMEK,us,0,Pirinç 2 su bardağı | Tavuk but 500 gr | Dana sucuk 250 gr | Kereviz sapı 2 dal,"1. Tavuk ve sucuğu tencerede 8 dakika kavurun. || 2. Pirinç, sebze ve baharatı ekleyin. || 3. Tavuk suyuyla 30 dakika pişirin.",Eti pişirmeden 20 dakika önce buzdolabından çıkarıp oda sıcaklığına getirmek eşit pişim sağlar.,Pilav tabağının üstüne yerleştirip kenarına kızarmış pide dilimleri koyun.
janssons-frestelse,Janssons Frestelse,sebze-yemekleri,YEMEK,se,0,Patates 1 kg | Soğan 2 adet | Krema 300 ml | Hamsi konservesi 100 gr | Tereyağı 30 gr,"1. Patatesleri ince çubuk, soğanları yarım ay doğrayın. || 2. Malzemeleri tepsiye kat kat dizip kremayı dökün. || 3. Yemeği 190°C fırında 45 dakika pişirin.",Patatesleri kibrit kalınlığında doğramak tepsinin eşit yumuşamasını sağlar.,Yanına yeşil salata ile sıcak servis edin.
japchae,Japchae,makarna-pilav,YEMEK,kr,0,Tatlı patates nişastası eriştesi 300 gr | Ispanak 250 gr | Havuç 1 adet | Mantar 200 gr | Soya sosu 4 yemek kaşığı | Susam yağı 2 yemek kaşığı,"1. Erişteyi 7 dakika haşlayıp süzün. || 2. Sebzeleri tavada 8 dakika soteleyin. || 3. Erişte, sebze, soya sosu ve susam yağını karıştırın.",Erişteyi süzdükten sonra susam yağıyla karıştırın; birbirine yapışmaz.,Ilık veya oda sıcaklığında servis edin.
jeyuk-bokkeum,Jeyuk Bokkeum,et-yemekleri,YEMEK,kr,0,Dana eti 700 gr | Gochujang 2 yemek kaşığı | Soya sosu 2 yemek kaşığı | Susam yağı 1 yemek kaşığı | Susam 1 yemek kaşığı | Taze soğan 2 dal,1. Eti marinasyonla 30 dakika bekletin. || 2. Eti yüksek ateşte 15 dakika soteleyin. || 3. Susam ve taze soğanla servis edin.,Eti ince dilimleyin ve tavayı kalabalık doldurmayın; sote sulanmaz.,"Marul yaprakları, pirinç ve kimchi ile servis edin."
jjajangmyeon,Jjajangmyeon,makarna-pilav,YEMEK,kr,0,Noodle 400 gr | Siyah fasulye ezmesi 4 yemek kaşığı | Dana eti 300 gr | Kabak 1 adet,1. Et ve sebzeleri 8 dakika soteleyin. || 2. Siyah fasulye ezmesini ekleyip 10 dakika pişirin. || 3. Sosu haşlanmış noodle üzerine dökün.,Kemikli et kullanıyorsanız kemiği önce yalayıp kavurmak et suyunu derinleştirir.,Yanına bulgur pilavı ve turşu koyarak derin kasede verin; üzerine pul biber gezdirin.
jokai-bableves,Jókai Bableves,corbalar,CORBA,hu,0,Haşlanmış kuru fasulye 400 gr | Havuç 1 adet | Patates 1 adet | Tatlı kırmızı biber 1 yemek kaşığı | Soğan 1 adet | Tuz 1 çay kaşığı | Sıvı yağ 2 yemek kaşığı,1. Soğanı yağda 4 dakika çevirip kırmızı biberi ekleyin. || 2. Sebzeleri ve fasulyeyi ekleyip 25 dakika pişirin. || 3. Tuzunu ayarlayıp servis edin.,Fasulyeyi çok ezmeden pişirin; çorbanın gövdesi sebzeden gelsin.,Yanına köy ekmeğiyle sıcak servis edin.
jumeokbap-kore-piknik-usulu,Jumeokbap,kahvaltiliklar,KAHVALTI,kr,0,Haşlanmış pirinç 3 su bardağı | Kavrulmuş yosun 2 adet | Susam 1 tatlı kaşığı | Susam yağı 1 tatlı kaşığı,1. Yosunu ufalayıp pirince ekleyin. || 2. Susam ve yağı karıştırın. || 3. Pirinci toplar yapıp servis edin.,Ellerinizi hafif ıslatmak pirincin daha kolay şekillenmesini sağlar.,"Sahan tabakta, yanına taze kıyılmış nane ve bir kase zeytinyağlı yoğurtla verin."
kaak-bi-simsim,Ka'ak bi Simsim,atistirmaliklar,ATISTIRMALIK,me,0,Un 3 su bardağı | Tereyağı 125 gr | Şeker 0.5 su bardağı | Susam 0.75 su bardağı,"1. Un, tereyağı ve şekeri ufalayarak karıştırın. || 2. Hamura halka şekli verip susama bulayın. || 3. 180°C fırında 18-20 dakika pişirin.",Hamuru uzun yoğurmayın; sertleşirse fırında gevrek değil kuru olur.,Kahvenin yanında oda sıcaklığında servis edin.
kabak-bastisi-gaziantep-usulu,Kabak Bastısı,tatlilar,TATLI,tr,0,Balkabağı 700 gr | İrmik 0.5 su bardağı | Toz şeker 0.75 su bardağı | Tarçın 1 çay kaşığı | Ceviz 0.5 su bardağı,"1. Balkabağını rendeleyip fazla suyunu süzün. || 2. Kabak, irmik ve şekeri tavada 15 dakika pişirin. || 3. Karışımı tepsiye yayıp tarçın ve cevizle soğuk servis edin.",Kabağın fazla suyunu sıkmak tatlının tepside daha düzgün dilimlenmesini sağlar.,Üzerine ceviz serperek soğuk servis edin.
kabak-boranisi-gaziantep-usulu,Kabak Boranisi,sebze-yemekleri,YEMEK,tr,0,Kabak 4 adet | Yoğurt 300 gr | Sarımsak 2 diş | Nane 1 tatlı kaşığı | Zeytinyağı 2 yemek kaşığı,"1. Kabukları alınmış kabağı iri küp doğrayın. || 2. Kabağı zeytinyağında 12 dakika yumuşayana kadar pişirin. || 3. Yoğurt, sarımsak ve nane ile birleştirip ılık servis edin.",Kabağı fazla öldürmeden pişirin; yoğurtla birleşince kendini taşıması gerekir.,Üzerine nane ve sarımsaklı yoğurtla servis edin.
kabak-cekirdekli-corek-aksaray-usulu,Aksaray Kabak Çekirdekli Çörek,hamur-isleri,KAHVALTI,tr,0,Un 3.5 su bardağı | Süt 1 su bardağı | Instant maya 1 tatlı kaşığı | Kabak çekirdeği 0.75 su bardağı,1. Hamuru yoğurup 15 dakika dinlendirin. || 2. Hamura şekil verip çekirdekleri üstüne bastırın. || 3. Çöreği 190°C fırında 22 dakika pişirin.,Çekirdekleri hamurun üstüne bastırmak fırında dökülmelerini azaltır.,"Yanına közlenmiş biber, salatalık turşusu ve sıcak çörek dilimleriyle serpintisiz sunum kurun."
kabak-cicegi-borani-aydin-usulu,Kabak Çiçeği Borani,aperatifler,APERATIF,tr,0,Kabak çiçeği 12 adet | Süzme yoğurt 1 su bardağı | Sarımsak 1 diş | Dereotu 0.25 demet | Zeytinyağı 1 tatlı kaşığı,1. Kabak çiçeklerini 3 dakika buharda yumuşatın. || 2. Yoğurt ve sarımsağı karıştırın. || 3. Boranıyı birleştirip servis edin.,Çiçekleri çok kısa pişirmek formunu ve hafif diriliğini korur.,Ahşap tepside 3-4 meze bir arada sunmak için yanına acılı ezme ve kısırla eşleştirin.
kabak-cicegi-dolmasi-izmir-usulu,İzmir Kabak Çiçeği Dolması,aperatifler,APERATIF,tr,0,Kabak çiçeği 18 adet | Pirinç 1 su bardağı | Kuru soğan 1 adet | Zeytinyağı 3 yemek kaşığı | Dereotu 0.25 demet,"1. İç harcı soğan, pirinç ve dereotuyla hazırlayın. || 2. Çiçekleri dikkatle doldurup ağızlarını kapatın. || 3. Dolmaları az suyla 20 dakika pişirip dinlendirerek servis edin.",Çiçekleri çok sıkı doldurmamak pişerken açılmadan yumuşak kalmalarını sağlar.,Üzerine kavrulmuş çam fıstığı ve taze kıyılmış dereotu serpip Ege sofrası kurgusu yapın.
kabak-cicegi-salatasi-mugla-usulu,Muğla Kabak Çiçeği Salatası,salatalar,SALATA,tr,0,Kabak çiçeği 12 adet | Limon suyu 1.5 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Taze soğan 2 dal,"1. Kabak çiçeklerini nazikçe temizleyin. || 2. Çiçekleri kaynar suda 2 dakika haşlayıp çıkarın. || 3. Limon, zeytinyağı ve taze soğanla karıştırıp servis edin.",Çiçekleri sadece kısa haşlamak dokularının dağılmadan kalmasını sağlar.,Üzerine taze soğan serperek ılık servis edin.
kabak-cicekli-bulgur-pilavi-mugla-usulu,Kabak Çiçekli Bulgur Pilavı,makarna-pilav,YEMEK,tr,0,Pilavlık bulgur 1.5 su bardağı | Kabak çiçeği 10 adet | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı | Su 2.5 su bardağı,1. Soğanı zeytinyağında çevirin. || 2. Bulgur ve suyu ekleyip pişirin. || 3. Kabak çiçeklerini ekleyip 4 dakika dinlendirin.,Kabak çiçeklerini son bölümde eklemek pilavda dağılmadan görünür kalmalarını sağlar.,"Yanına cacık ve közlenmiş biber, üstüne tereyağında kavrulmuş fıstıkla tabakta verin."
kabak-cicekli-mucver-aydin-usulu,Kabak Çiçekli Mücver,aperatifler,APERATIF,tr,0,Kabak çiçeği 12 adet | Yumurta 2 adet | Un 4 yemek kaşığı | Beyaz peynir 80 gr | Dereotu 0.25 demet,"1. Çiçekleri ince kıyın. || 2. Yumurta, un ve peynirle harç hazırlayın. || 3. Mücverleri tavada 8 dakika kızartın.",Çiçekleri yıkadıktan sonra tamamen kurulamak harcı sulu bırakmaz.,Ahşap tepside 3-4 meze bir arada sunmak için yanına acılı ezme ve kısırla eşleştirin.
kabak-cicekli-peynirli-borek-mugla-usulu,Kabak Çiçekli Peynirli Börek,hamur-isleri,YEMEK,tr,0,Yufka 4 adet | Kabak çiçeği 10 adet | Beyaz peynir 180 gr | Zeytinyağı 2 yemek kaşığı,1. İç harcı hazırlayın. || 2. Yufkaları çiçeklerle katlayın. || 3. Böreği 22 dakika pişirin.,Kabak çiçeklerini harca nazikçe katlamak yaprakların formunu korur.,Ilık servis edin.
kabak-cicekli-peynirli-omlet-izmir-usulu,Kabak Çiçekli Peynirli Omlet,kahvaltiliklar,KAHVALTI,tr,0,Yumurta 3 adet | Kabak çiçeği 6 adet | Beyaz peynir 80 gr | Zeytinyağı 1 tatlı kaşığı,1. Yumurtayı çırpın. || 2. Çiçekleri tavaya alın. || 3. Omleti 6 dakika pişirin.,Kabak çiçeğini tavaya eklemeden önce suyunu hafif almak omletin sulu kalmasını önler.,Sıcak servis edin.
kabak-cicekli-yogurt-asi-ayvalik-usulu,Ayvalık Kabak Çiçekli Yoğurt Aşı,corbalar,CORBA,tr,0,Yoğurt 1.5 su bardağı | Pirinç 0.5 su bardağı | Kabak çiçeği 8 adet | Su 4 su bardağı | Nane 0.5 çay kaşığı,1. Pirinci 12 dakika haşlayın. || 2. Yoğurdu ılıştırıp tencereye ekleyin. || 3. Kabak çiçeği ve naneyi ekleyip 3 dakika daha pişirin.,Kabak çiçeklerini son 3 dakikada eklemek yapılarının tamamen dağılmasını önler.,"Küçük bir kase yoğurt, yanında maydanoz yaprakları ve bir limon dilimiyle sunun."
kabak-cipsi,Kabak Cipsi,aperatifler,APERATIF,tr,0,Kabak 3 adet | Zeytinyağı 2 yemek kaşığı | Mısır unu 0.5 su bardağı | Parmesan peyniri 0.5 su bardağı | Toz kırmızı biber 1 çay kaşığı | Tuz 0.5 çay kaşığı,"1. Kabakları ince halkalar halinde dilimleyip kurulayın. || 2. Dilimleri zeytinyağı, mısır unu, parmesan, biber ve tuzla kaplayın. || 3. Kabakları tek sıra dizip 180°C fırında 25-30 dakika pişirin.",Kabak dilimlerini kağıt havluyla kurulayın; kuru yüzey daha çıtır pişer.,Yoğurtlu dip sosla servis edin.
kabak-kalye,Kabak Kalye,sebze-yemekleri,YEMEK,tr,0,Kabak 5 adet | Haşlanmış nohut 1 su bardağı | Soğan 1 adet | Domates 2 adet | Zeytinyağı 0.5 çay bardağı | Dereotu 0.25 demet,"1. Soğanı zeytinyağında 4 dakika kavurun. || 2. Kabak, domates ve nohudu ekleyin. || 3. Yemeği 25-30 dakika kısık ateşte pişirip dereotu ekleyin.",Kabakları iri doğrayın; kısık ateşte dağılmadan pişer.,Dereotu ve limonla ılık servis edin.
kabak-mucver-lokmalari,Kabak Mücver Lokmaları,atistirmaliklar,ATISTIRMALIK,tr,0,Kabak 3 adet | Un 4 yemek kaşığı | Yumurta 2 adet | Beyaz peynir 80 gr,1. Kabağı rendeleyip avuç içinde iki kez sıkarak suyunu alın. || 2. Diğer malzemelerle karıştırıp küçük parçalar halinde tepsiye koyun. || 3. 200°C fırında 20 dakika pişirin.,Rendelenmiş kabağın suyunu sıkmadan karışıma geçmeyin; lokmalar yayılır.,Sarımsaklı yoğurtla birlikte ılık servis edin.
kabak-tatlisi,Kabak Tatlısı,tatlilar,TATLI,tr,0,Bal kabağı 1 kg | Şeker 2 su bardağı | Tahin 4 yemek kaşığı | Ceviz 0.5 su bardağı,1. Kabağı dilimleyip şekerle 2 saat bekletin. || 2. Kabağı kısık ateşte 45-50 dakika pişirin. || 3. Soğuyunca tahin ve cevizle servis edin.,Kabağı şekerle en az 2 saat bekletin; pişerken su ekleme ihtiyacı azalır.,Tahin ve cevizle servis edin.
kabakli-badem-corbasi-usak-usulu,Uşak Kabaklı Badem Çorbası,corbalar,CORBA,tr,0,Kabak 400 gr | Badem 0.5 su bardağı | Süt 2 su bardağı | Tereyağı 15 gr,1. Kabağı küçük küp doğrayın. || 2. Kabak ve bademi 12 dakika pişirin. || 3. Süt ekleyip çorbayı çekerek ısıtın.,Bademi önceden sıcak suda bekletmek daha pürüzsüz bir çorba verir.,"Taze doğranmış dereotu ve bir damla zeytinyağıyla sunum kurun, yanına kıtır ekmek iliştirin."
kabakli-bulgur-dolmasi-diyarbakir-usulu,Diyarbakır Kabaklı Bulgur Dolması,sebze-yemekleri,YEMEK,tr,0,Yuvarlak kabak 6 adet | İnce bulgur 1 su bardağı | Kuru soğan 1 adet | Domates rendesi 1 su bardağı | Zeytinyağı 2 yemek kaşığı,1. Kabakların içini dikkatlice oyun. || 2. Bulgurlu iç harcı hazırlayıp kabaklara doldurun. || 3. Dolmaları domatesli sosta 24 dakika pişirin.,Kabakların içini çok inceltmemek pişerken dağılmalarını önler.,"Yanına cacık ve közlenmiş biber, üstüne tereyağında kavrulmuş fıstıkla tabakta verin."
kabakli-bulgur-pilavi-antalya-usulu,Antalya Kabaklı Bulgur Pilavı,makarna-pilav,YEMEK,tr,0,İnce bulgur 1.5 su bardağı | Kabak 2 adet | Kuru soğan 1 adet | Domates rendesi 0.5 su bardağı | Zeytinyağı 2 yemek kaşığı,"1. Soğanı zeytinyağında 4 dakika çevirin. || 2. Bulgur, domates ve 2.5 su bardağı sıcak suyu ekleyin. || 3. Doğranmış kabağı son 8 dakikada katıp pilavı pişirerek servis edin.",Kabağı çok erken eklememek pilav sonunda tamamen erimesini önler.,Yanına limon dilimleriyle sıcak servis edin.
kabakli-goce-corbasi-burdur-usulu,Burdur Kabaklı Göce Çorbası,corbalar,CORBA,tr,0,Göce 1 su bardağı | Kabak 2 adet | Kuru soğan 1 adet | Domates rendesi 0.5 su bardağı | Zeytinyağı 2 yemek kaşığı,1. Soğanı zeytinyağında 4 dakika çevirin. || 2. Göce ve domatesi ekleyip 2 dakika daha karıştırın. || 3. Kabak ve 5 su bardağı su ekleyip çorbayı 24 dakika pişirin.,Göceyi önceden 15 dakika ıslatmak tencerede daha eşit yumuşamasını sağlar.,Yanına ızgara lavaş veya simit dilimleri ve soğuk cacık koyarak tamamlayın.
kabakli-gozleme-bilecik-usulu,Bilecik Kabaklı Gözleme,hamur-isleri,KAHVALTI,tr,0,Yufka 4 adet | Kabak 2 adet | Beyaz peynir 150 gr | Zeytinyağı 2 yemek kaşığı,1. Kabağı rendeleyip suyunu sıkın ve peynirle karıştırın. || 2. İçi yufkaya yerleştirip gözlemeleri kapatın. || 3. Gözlemeleri sacda ya da tavada iki yüzünü toplam 10 dakika pişirin.,Kabağın suyunu sıkarak kullanmak gözlemenin içinin sulanmasını önler.,Dilimleyip ayranla sıcak servis edin.
kabakli-kombe-nevsehir-usulu,Nevşehir Kabaklı Kömbe,hamur-isleri,KAHVALTI,tr,0,Un 3.5 su bardağı | Yoğurt 0.5 su bardağı | Tereyağı 80 gr | Balkabağı 500 gr | Toz şeker 0.5 su bardağı | Tarçın 1 çay kaşığı,"1. Kabak, şeker ve tarçını tavada suyunu çekene kadar pişirin. || 2. Hamurun yarısını tepsiye yayıp kabaklı harcı yerleştirin. || 3. Kalan hamuru kapatıp kömbeyi 185°C fırında 35 dakika pişirin.",Kabak harcının suyunu çektirmek alt hamurun ıslanmasını önler.,Dilimleyip çayla ılık servis edin.
