slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
samsades-tatlisi-izmir-usulu,Samsades Tatlısı,TATLI,tatlilar,tr,4,3,few-steps,Un 450 gr | Su 220 ml | Lor peyniri 250 gr | Toz şeker 2 su bardağı | Su 1.5 su bardağı | Ayçiçek yağı 2 su bardağı | Tarçın 0.5 çay kaşığı,1. Un ve suyla hamur yoğurup 20 dakika dinlendirin. || 2. Hamuru açıp lorla doldurun ve yarım ay biçiminde kapatın. || 3. Samsadesleri 6 dakika kızartın. || 4. Tatlıları kısa süre şerbete alıp tarçınla servis edin.
tonkatsu-sos,Tonkatsu Sos,SOS,soslar-dippler,jp,3,3,few-steps,Ketçap 5 yemek kaşığı | Worcestershire sos 3 yemek kaşığı | Soya sosu 1 yemek kaşığı | Şeker 1 tatlı kaşığı,"1. Ketçap, Worcestershire sos ve soya sosunu karıştırın. || 2. Şekeri ekleyip eriyene kadar çırpın. || 3. Sosu 10 dakika dinlendirin."
harissa-yogurt-sos,Harissa Yoğurt Sos,SOS,soslar-dippler,ma,3,3,few-steps,Süzme yoğurt 250 gr | Harissa 1 yemek kaşığı | Limon suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,"1. Yoğurt, harissa ve limon suyunu çırpın. || 2. Zeytinyağını ekleyip karıştırın. || 3. Sosu 10 dakika soğuk dinlendirin."
portakalli-bademli-irmik-kup-adana-usulu,Portakallı Bademli İrmik Kup,TATLI,tatlilar,tr,5,3,no-time,İrmik 4 yemek kaşığı | Süt 2 su bardağı | Badem 0.5 su bardağı | Portakal 1 adet,1. İrmiği sütle tencerede 8-10 dakika pişirin. || 2. Portakal kabuğu ve bademi karışıma ekleyin. || 3. Tatlıyı kup bardaklara eşitçe paylaştırın. || 4. Kup tatlıyı 45 dakika soğutun. || 5. Soğuk olarak bekletmeden servis edin.
turlu,Türlü,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Patlıcan 2 adet | Kabak 2 adet | Patates 2 adet | Taze fasulye 250 gr | Domates 3 adet | Soğan 1 adet | Zeytinyağı 0.5 çay bardağı | Tuz 1 tatlı kaşığı,1. Soğanı zeytinyağında 4 dakika kavurun. || 2. Doğranmış sebzeleri ve domatesi tencereye ekleyin. || 3. Tuz ve 1 su bardağı sıcak su ekleyip kısık ateşte 35-40 dakika pişirin.
kayisili-yarma-pilavi-malatya-usulu,Kayısılı Yarma Pilavı,YEMEK,makarna-pilav,tr,5,3,no-time,Yarma 1 su bardağı | Kuru kayısı 0.75 su bardağı | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı | Su 2.5 su bardağı,1. Yarmayı sıcak suda 10 dakika önceden ıslatın. || 2. Doğranmış kayısıyı tencerede kısa süre çevirin. || 3. Yarmayı ekleyip sıcak suyla birlikte karıştırın. || 4. Pilavı kısık ateşte 18-20 dakika pişirin. || 5. Biraz demlendirip sıcak olarak servis edin.
kanelbulle,Kanelbulle,KAHVALTI,hamur-isleri,se,3,3,few-steps,Un 600 gr | Süt 300 ml | Tereyağı 120 gr | Tarçın 2 yemek kaşığı,"1. Un, süt ve mayayla hamur yoğurup 45 dakika mayalandırın. || 2. Hamuru açıp tarçınlı tereyağıyla kaplayın. || 3. Çörekleri 200°C fırında 15 dakika pişirin."
yag-somunu-konya-usulu,Konya Yağ Somunu,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 3 su bardağı | Su 1 su bardağı | Tuz 1 çay kaşığı | Tereyağı 80 gr | Kaşar peyniri 150 gr,"1. Un, su ve tuzla hamur hazırlayıp 15 dakika dinlendirin. || 2. Hamuru açıp tereyağı ve rendelenmiş kaşarla kapatın. || 3. Yağ somununu 220°C fırında 12 dakika pişirin."
balli-hashasli-syrniki-rus-usulu,Ballı Haşhaşlı Syrniki,KAHVALTI,kahvaltiliklar,ru,3,3,few-steps,Lor peyniri 250 gr | Yumurta 1 adet | Un 4 yemek kaşığı | Haşhaş 1 yemek kaşığı | Bal 2 yemek kaşığı,1. Hamuru karıştırıp 5 dakika dinlendirin. || 2. Küçük yuvarlaklar yapın. || 3. Syrnikiyi tavada 6 dakika pişirin.
smorgastarta,Smörgåstårta,YEMEK,hamur-isleri,se,3,3,few-steps,Tost ekmeği 16 dilim | Krem peynir 400 gr | Füme somon 250 gr | Salatalık 2 adet,1. Ekmeklerin kenarlarını kesip ilk katı dizin. || 2. Krem peynir ve somonla katları tamamlayın. || 3. Pastayı salatalık ve dereotuyla kaplayın.
kabakli-yalanci-manti-kocaeli-usulu,Kabaklı Yalancı Mantı,YEMEK,hamur-isleri,tr,3,3,few-steps,Un 1.5 su bardağı | Kabak 2 adet | Yoğurt 1 su bardağı | Tereyağı 15 gr | Nane 1 tatlı kaşığı,1. Hamuru hazırlayıp küçük parçalar kesin. || 2. Kabakla birlikte parçaları haşlayın. || 3. Yoğurt ve naneli yağ ile servis edin.
peynirli-zeytinli-gozleme-isparta-usulu,Peynirli Zeytinli Gözleme,YEMEK,hamur-isleri,tr,5,3,no-time,Un 2 su bardağı | Beyaz peynir 150 gr | Zeytin 10 adet | Zeytinyağı 1 yemek kaşığı,1. Hamuru bezelere ayırıp ince açın. || 2. İçine peynir ve doğranmış zeytini paylaştırın. || 3. Hamuru kapatıp kenarlarını sıkıca bastırın. || 4. Gözlemeyi tavada her yüzü 6-8 dakika pişirin. || 5. Sıcak olarak bekletmeden servis edin.
yogurtlu-kabak-corbasi-konya-usulu,Yoğurtlu Kabak Çorbası,CORBA,corbalar,tr,5,3,no-time,Kabak 3 adet | Yoğurt 1.5 su bardağı | Su 4 su bardağı | Nane 1 tatlı kaşığı | Tereyağı 15 gr,"1. Kabağı küçük doğrayıp suda 8-10 dakika haşlayın. || 2. Yoğurt, un ve yumurtayı ayrı kapta çırpın. || 3. Terbiyeyi ılıştırıp çorbaya yavaşça ekleyin. || 4. Çorbayı 5-6 dakika daha pişirin. || 5. Sıcak olarak bekletmeden servis edin."
risgrynsgrot,Risgrynsgröt,TATLI,tatlilar,se,3,3,few-steps,Pirinç 1 su bardağı | Süt 1 litre | Şeker 60 gr | Tarçın 1 çay kaşığı,1. Pirinç ve suyu 10 dakika pişirin. || 2. Sütü ekleyip 35 dakika karıştırarak pişirin. || 3. Şeker ve tarçınla servis edin.
siyah-fasulyeli-pilav-bowl-kuba-usulu,Siyah Fasulyeli Pilav Bowl,YEMEK,baklagil-yemekleri,cu,5,3,no-time,Pirinç 1.5 su bardağı | Haşlanmış siyah fasulye 1.5 su bardağı | Soğan 1 adet | Kimyon 0.5 çay kaşığı | Su 2.5 su bardağı,"1. Pirinci ayrı tencerede tane tane pişirin. || 2. Siyah fasulyeyi soğanla birlikte 8-10 dakika çevirin. || 3. Kaseye önce pilavı, sonra fasulyeyi yerleştirin. || 4. Üstünü 2-3 dakika daha ısıtın. || 5. Sıcak olarak bekletmeden servis edin."
tomato-rasam-hint-usulu,Tomato Rasam,CORBA,corbalar,in,3,3,few-steps,Domates 4 adet | Sarımsak 2 diş | Karabiber 0.5 çay kaşığı | Kimyon 0.5 çay kaşığı | Su 4 su bardağı,1. Baharatları kısa süre yağda açın. || 2. Domates ve suyu ekleyin. || 3. Çorbayı 12 dakika kaynatıp servis edin.
cevizli-domatesli-biber-dip-hatay-usulu,Cevizli Domatesli Biber Dip,APERATIF,aperatifler,tr,4,3,no-temp,Kapya biber 2 adet | Domates 2 adet | Ceviz 0.5 su bardağı | Zeytinyağı 1 yemek kaşığı,"1. Biberleri yumuşayana kadar 10-12 dakika fırınlayın. || 2. Domates, ceviz ve biberi mutfak robotunda çekin. || 3. Karışıma zeytinyağı ekleyip iyice pürüzsüzleştirin. || 4. Dip sosu soğutup servis edin."
etli-nohutlu-ic-pilav-osmaniye-usulu,Etli Nohutlu İç Pilav,YEMEK,makarna-pilav,tr,5,3,no-time,Pirinç 1.5 su bardağı | Kuşbaşı kuzu eti 300 gr | Haşlanmış nohut 1 su bardağı | Su 2.5 su bardağı,"1. Eti tencerede yüksek ateşte 5-6 dakika kavurun. || 2. Haşlanmış nohudu ve pirinci ete ekleyin. || 3. Sıcak suyu verip karıştırın, kapağı kapatın. || 4. Pilavı kısık ateşte 18-20 dakika pişirin. || 5. Biraz demlendirip sıcak olarak servis edin."
lohikeitto,Lohikeitto,CORBA,corbalar,se,3,3,few-steps,Somon fileto 500 gr | Patates 4 adet | Krema 200 ml | Dereotu 0.5 demet,1. Patatesleri küp doğrayıp 20 dakika haşlayın. || 2. Krema ve somonu ekleyin. || 3. Çorbayı 5 dakika daha pişirip dereotu ekleyin.
zeytinli-humuslu-bazlama-adana-usulu,Zeytinli Humuslu Bazlama,KAHVALTI,kahvaltiliklar,tr,5,3,no-time,Bazlama 2 adet | Humus 1 su bardağı | Siyah zeytin 0.5 su bardağı | Zeytinyağı 1 tatlı kaşığı,1. Bazlamayı tavada 2-3 dakika ısıtın. || 2. Üzerine humusu eşit şekilde yayın. || 3. Doğranmış zeytinleri humusun üstüne serpiştirin. || 4. Bazlamayı kapatıp 1-2 dakika daha ısıtın. || 5. Sıcak olarak bekletmeden servis edin.
zaatarli-labneh-gozleme-levant-usulu,Zaatarlı Labneh Gözleme,KAHVALTI,hamur-isleri,me,3,3,few-steps,Un 2 su bardağı | Labneh 1 su bardağı | Zahter 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı | Su 0.75 su bardağı,1. Hamuru yoğurup 10 dakika dinlendirin. || 2. Labneh ve zahteri karıştırıp hamura yayın. || 3. Gözlemeyi tavada iki yüzünü 8 dakika pişirin.
ponzu-sos,Ponzu Sos,SOS,soslar-dippler,jp,3,3,few-steps,Soya sosu 80 ml | Limon suyu 40 ml | Pirinç sirkesi 30 ml | Kombu 5 gr,"1. Soya sosu, limon suyu ve sirkeyi karıştırın. || 2. Kombuyu sosun içinde 15 dakika bekletin. || 3. Kombuyu çıkarıp sosu süzün."
caldo-verde-brezilya-usulu,Caldo Verde,CORBA,corbalar,br,5,3,no-time,Patates 3 adet | Karalahana 200 gr | Sarımsak 2 diş | Zeytinyağı 1 yemek kaşığı | Su 5 su bardağı,1. Patatesi haşlayıp hafif ezerek tencereye alın. || 2. Lahanayı ince doğrayıp çorbaya ekleyin. || 3. Çorbayı orta ateşte 15-18 dakika pişirin. || 4. Tuzunu ayarlayıp 2-3 dakika daha kaynatın. || 5. Sıcak olarak bekletmeden servis edin.
hashasli-gozleme-kutahya-usulu,Kütahya Haşhaşlı Gözleme,KAHVALTI,hamur-isleri,tr,3,3,few-steps,Un 3 su bardağı | Su 1 su bardağı | Tuz 1 çay kaşığı | Haşhaş ezmesi 0.5 su bardağı | Ayçiçek yağı 2 yemek kaşığı,"1. Un, su ve tuzla yumuşak hamur hazırlayıp bezelere ayırın. || 2. Bezeleri açıp haşhaş ezmesi sürün ve katlayın. || 3. Gözlemeleri sacda ya da tavada iki yüzünü pişirin."
pekmezli-findik-ezmeli-kup-giresun-usulu,Pekmezli Fındık Ezmeli Kup,TATLI,tatlilar,tr,5,3,no-time,Fındık ezmesi 1 su bardağı | Dut pekmezi 3 yemek kaşığı | Labneh 1 su bardağı | Bisküvi kırıntısı 1 su bardağı,1. Fındık ezmesi ve pekmezi kasede karıştırın. || 2. Karışımı kup bardaklara kat kat paylaştırın. || 3. Tatlıyı buzdolabında 30 dakika soğutun. || 4. Üstünü biraz daha fındık ezmesiyle tamamlayın. || 5. Soğuk olarak bekletmeden servis edin.
sucuklu-mantarli-yumurta-eskisehir-usulu,Sucuklu Mantarlı Yumurta,KAHVALTI,kahvaltiliklar,tr,5,3,no-time,Yumurta 3 adet | Sucuk 80 gr | Mantar 200 gr | Tereyağı 1 tatlı kaşığı,1. Sucuğu tavada 2-3 dakika çevirin. || 2. Mantarları ekleyip suyunu çekene kadar pişirin. || 3. Yumurtaları kırıp tavanın kapağını kapatın. || 4. Yemeği 3-4 dakika daha pişirin. || 5. Sıcak olarak bekletmeden servis edin.
diyarbakir-meftune,Diyarbakır Meftune,YEMEK,et-yemekleri,tr,3,3,few-steps,Kuzu kuşbaşı 800 gr | Patlıcan 4 adet | Domates 3 adet | Sumak 3 yemek kaşığı,"1. Sumakları sıcak suda 15 dakika bekletip süzün. || 2. Kuzu etini 40 dakika pişirin. || 3. Patlıcan, domates ve sumak suyuyla 30 dakika daha pişirin."
fasulyeli-pazi-diblesi-ordu-usulu,Fasulyeli Pazı Diblesi,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Taze fasulye 350 gr | Pazı 200 gr | Pirinç 0.5 su bardağı | Soğan 1 adet | Su 2.5 su bardağı,1. Soğan ve fasulyeyi 5 dakika çevirin. || 2. Pirinci ve suyu ekleyin. || 3. Pazıyla birlikte 15 dakika pişirin.
