slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
sahlep,Sahlep,ICECEK,kahve-sicak-icecekler,tr,3,3,no-time,Süt 500 ml | Sahlep tozu 2 yemek kaşığı | Şeker 2 yemek kaşığı | Tarçın 1 çay kaşığı,"1. Soğuk sütte sahlep tozunu ve şekeri çözün. || 2. Orta ateşte sürekli karıştırarak kaynatın. || 3. Koyulaşınca bardaklara paylaştırın, tarçın serpin."
larb-gai,Larb Gai,SALATA,salatalar,th,3,3,few-steps,Tavuk kıyma 500 gr | Lime suyu 3 yemek kaşığı | Kavrulmuş pirinç 2 yemek kaşığı | Nane 1 demet | Kırmızı soğan 1 adet,"1. Tavuk kıymayı tavada 8 dakika pişirin. || 2. Lime suyu, kırmızı soğan, nane ve kavrulmuş pirinci ekleyin. || 3. Karışımı 5 dakika dinlendirip marul yapraklarıyla sunun."
melomakarona,Melomakarona,TATLI,tatlilar,gr,3,3,few-steps,Un 3 su bardağı | Portakal suyu 0.5 su bardağı | Zeytinyağı 0.5 su bardağı | Bal 1 su bardağı | Ceviz 0.5 su bardağı,"1. Un, portakal suyu ve zeytinyağı ile yumuşak bir hamur hazırlayın. || 2. Hamurdan parçalar alıp şekil verin ve 180°C fırında 25 dakika pişirin. || 3. Kurabiyeleri ılık bala bulayıp ceviz serpin."
eristeli-yesil-mercimek-pilavi-kirsehir-usulu,Kırşehir Erişteli Yeşil Mercimek Pilavı,YEMEK,makarna-pilav,tr,5,3,no-time,Yeşil mercimek 1 su bardağı | Erişte 1 su bardağı | Kuru soğan 1 adet | Tereyağı 20 gr | Tuz 0.75 çay kaşığı,"1. Yeşil mercimeği diri kalacak şekilde 15 dakika haşlayıp süzün. || 2. Soğanı tereyağında yumuşatın, erişteyi ekleyip açık renk alana kadar kavurun. || 3. Haşlanmış mercimeği ve sıcak suyu tencereye ilave edin. || 4. Pilavı kapağı kapalı biçimde 10-12 dakika pişirin. || 5. Ocaktan alın, 10 dakika demlendirip tane tane servis edin."
chicken-tikka-masala,Chicken Tikka Masala,YEMEK,tavuk-yemekleri,in,3,3,few-steps,Tavuk göğsü 650 gr | Yoğurt 1 su bardağı | Domates püresi 1.5 su bardağı | Krema 0.5 su bardağı | Tikka baharatı 1.5 yemek kaşığı,1. Tavuğu yoğurt ve baharatla 30 dakika marine edin. || 2. Tavukları tavada 8 dakika kızartın. || 3. Domates püresi ve kremayı ekleyip 18 dakika pişirin.
vichyssoise-fransiz-soguk-usulu,Vichyssoise,CORBA,corbalar,fr,3,3,few-steps,Pırasa 2 adet | Patates 2 adet | Krema 0.5 su bardağı | Su 4 su bardağı | Tereyağı 15 gr,1. Pırasayı tereyağında 4 dakika çevirin. || 2. Patates ve suyla 20 dakika pişirin. || 3. Çorbayı blenderdan geçirip soğutun.
acaraje,Acaraje,APERATIF,aperatifler,tr,3,3,few-steps,Kuru börülce 400 gr | Soğan 1 adet | Karides 350 gr | Sıvı yağ 700 ml,1. Börülceyi 8 saat ıslatıp kabuklarını ayırın. || 2. Börülce ve soğanı püre yapıp toplar hazırlayın. || 3. Topları kızartıp karidesli içle doldurun.
adana-anali-kizli-kofte,Adana Analı Kızlı Köfte,CORBA,corbalar,tr,5,3,no-time,İnce bulgur 500 gr | Dana kıyma 350 gr | Nohut 1 su bardağı | Nar ekşisi 3 yemek kaşığı,1. İnce bulgurdan büyük ve küçük köfteler hazırlayıp tepsiye dizin. || 2. Nohudu salçalı suyla tencerede kaynatıp taban suyunu oluşturun. || 3. Önce büyük köfteleri ekleyip 10 dakika pişirin. || 4. Küçük köfteleri de tencereye alıp 12-15 dakika daha kaynatın. || 5. Nar ekşisiyle tadını dengeleyip sıcak servis edin.
mujadara-dip-orta-dogu-usulu,Mujadara Dip,SOS,soslar-dippler,me,3,3,few-steps,Haşlanmış yeşil mercimek 2 su bardağı | Soğan 2 adet | Zeytinyağı 2 yemek kaşığı | Kimyon 0.5 çay kaşığı | Limon suyu 1 yemek kaşığı,1. Soğanı 12 dakika karamelize edin. || 2. Mercimeği baharatla blenderdan geçirin. || 3. Üzerine soğan koyup servis edin.
misir-corbasi,Mısır Çorbası,CORBA,corbalar,tr,3,3,few-steps,Tane mısır 2 su bardağı | Süt 1 su bardağı | Un 1 yemek kaşığı | Tereyağı 1 yemek kaşığı | Su 3 su bardağı | Tuz 1 çay kaşığı | Karabiber 0.5 çay kaşığı,"1. Tereyağında unu 2 dakika kavurun. || 2. Su, süt ve mısırı ekleyip 15 dakika pişirin. || 3. Çorbanın yarısını blenderdan geçirip taneli kısmıyla karıştırın."
cajun-tavuk,Cajun Tavuk,YEMEK,tavuk-yemekleri,us,3,3,few-steps,Tavuk göğsü 600 gr | Zeytinyağı 3 yemek kaşığı | Toz kırmızı biber 1 tatlı kaşığı | Sarımsak tozu 1 çay kaşığı | Kimyon 0.5 çay kaşığı | Karabiber 0.5 çay kaşığı,1. Tavukları şerit doğrayıp yağ ve baharatla karıştırın. || 2. Geniş tavayı ısıtıp tavukları tek sıra yerleştirin. || 3. Tavukları 12-15 dakika çevirerek pişirin.
firinda-tavuk-pirzola,Fırında Tavuk Pirzola,YEMEK,tavuk-yemekleri,tr,3,3,few-steps,Tavuk pirzola 1 kg | Patates 4 adet | Yoğurt 0.5 su bardağı | Zeytinyağı 3 yemek kaşığı | Domates salçası 1 yemek kaşığı | Sarımsak 2 diş | Toz kırmızı biber 1 tatlı kaşığı,"1. Yoğurt, yağ, salça, sarımsak ve baharatı karıştırıp tavukları kaplayın. || 2. Tavukları 30 dakika buzdolabında dinlendirin. || 3. Patateslerle birlikte 200°C fırında 40-45 dakika pişirin."
gulab-jamun,Gulab Jamun,TATLI,tatlilar,in,4,3,few-steps,Süt tozu 1.5 su bardağı | Un 3 yemek kaşığı | Yoğurt 3 yemek kaşığı | Şeker 2 su bardağı | Su 2 su bardağı | Gül suyu 1 yemek kaşığı,"1. Şeker ve suyu 10 dakika kaynatıp gül suyunu ekleyin. || 2. Süt tozu, un ve yoğurtla yumuşak hamur hazırlayın. || 3. Hamurdan toplar yapıp 8-10 dakika kızartın. || 4. Topları ılık şerbete alın ve 20 dakika bekletin."
tabbouleh,Tabbouleh,SALATA,salatalar,me,3,3,few-steps,İnce bulgur 0.5 su bardağı | Maydanoz 2 demet | Domates 3 adet | Taze nane 0.5 demet | Limon suyu 4 yemek kaşığı,"1. Bulguru sıcak suyla 10 dakika ıslatın. || 2. Maydanoz, nane ve domatesi ince doğrayın. || 3. Bulgur, yeşillik, limon suyu ve zeytinyağını karıştırın."
pad-krapow,Pad Krapow,YEMEK,et-yemekleri,th,3,3,few-steps,Dana kıyma 500 gr | Tay fesleğeni 1 demet | Soya sosu 2 yemek kaşığı | Acı biber 3 adet | Yumurta 3 adet,1. Dana kıymayı kızgın tavada 5 dakika kavurun. || 2. Acı biber ve soya sosunu ekleyip 3 dakika çevirin. || 3. Fesleğeni ekleyin; ayrı tavada yumurtaları pişirip üzerine koyun.
kunafa-arap-usulu,Kunafa Arap Usulü,TATLI,tatlilar,me,4,3,few-steps,Tel kadayıf 500 gr | Tereyağı 180 gr | Tuzsuz peynir 350 gr | Şeker 2 su bardağı | Su 1.5 su bardağı | Antep fıstığı 0.5 su bardağı,1. Şeker ve suyu 10 dakika kaynatıp şerbet hazırlayın. || 2. Kadayıfı tereyağıyla harmanlayıp tepsiye bastırın. || 3. Peyniri yayıp kalan kadayıfla kapatın. || 4. 180°C fırında 30-35 dakika pişirin.
korean-fried-chicken,Korean Fried Chicken,YEMEK,tavuk-yemekleri,kr,4,3,few-steps,Tavuk kanat 800 gr | Mısır nişastası 1 su bardağı | Gochujang 2 yemek kaşığı | Soya sosu 2 yemek kaşığı | Susam 1 yemek kaşığı,1. Tavukları nişastaya bulayın. || 2. Tavukları 8 dakika kızartıp 5 dakika dinlendirin. || 3. Tavukları ikinci kez 5 dakika kızartın. || 4. Gochujang ve soya sosuyla hazırlanan sosa bulayın.
japchae,Japchae,YEMEK,makarna-pilav,kr,3,3,few-steps,Tatlı patates nişastası eriştesi 300 gr | Ispanak 250 gr | Havuç 1 adet | Mantar 200 gr | Soya sosu 4 yemek kaşığı | Susam yağı 2 yemek kaşığı,"1. Erişteyi 7 dakika haşlayıp süzün. || 2. Sebzeleri tavada 8 dakika soteleyin. || 3. Erişte, sebze, soya sosu ve susam yağını karıştırın."
babagannus-gaziantep-usulu,Babagannuş,SALATA,salatalar,tr,3,3,few-steps,Patlıcan 3 adet | Yeşil biber 3 adet | Domates 2 adet | Sarımsak 2 diş | Zeytinyağı 3 yemek kaşığı | Limon suyu 1 yemek kaşığı | Maydanoz 0.25 demet,"1. Patlıcan ve biberleri közleyip kabuklarını soyun. || 2. Patlıcan, biber, domates ve sarımsağı doğrayıp zeytinyağı ve limon suyuyla karıştırın. || 3. Babagannuşu maydanozla tamamlayıp servis edin."
muzlu-milkshake,Muzlu Milkshake,ICECEK,smoothie-shake,tr,2,3,few-steps,Muz 2 adet | Süt 200 ml | Vanilyalı dondurma 2 top | Bal 1 tatlı kaşığı,1. Muzları parçalayın. || 2. Tüm malzemeleri blender'da 30 saniye çekin.
yayla-corbasi,Yayla Çorbası,CORBA,corbalar,tr,5,3,no-time,Yoğurt 2 su bardağı | Pirinç 3 yemek kaşığı | Yumurta 1 adet | Un 1 yemek kaşığı | Su 5 su bardağı | Tereyağı 1 yemek kaşığı | Kuru nane 1 tatlı kaşığı | Tuz 1 tatlı kaşığı,"1. Pirinci yıkayıp 3 su bardağı suda haşlayın. || 2. Yoğurt, yumurta ve unu çırparak karıştırın. || 3. Yoğurt karışımına haşlama suyundan yavaş yavaş ekleyin (terbiye). || 4. Pirinçli tencereye yoğurt karışımını ekleyin, karıştırarak kaynatın. || 5. Tereyağında naneyi kavurun, üzerine gezdirin."
bulgogi,Bulgogi,YEMEK,et-yemekleri,kr,3,3,few-steps,Dana antrikot 600 gr | Soya sosu 4 yemek kaşığı | Armut püresi 0.5 su bardağı | Susam yağı 1 yemek kaşığı | Sarımsak 3 diş,"1. Eti ince dilimleyin. || 2. Soya sosu, armut püresi, susam yağı ve sarımsakla 30 dakika marine edin. || 3. Eti tavada 10-12 dakika pişirin."
kabak-mucveri,Kabak Mücveri,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Kabak 3 adet | Yumurta 2 adet | Un 4 yemek kaşığı | Dereotu 1 demet | Beyaz peynir 80 gr | Tuz 1 çay kaşığı | Karabiber 0.5 çay kaşığı | Sıvı yağ 4 yemek kaşığı,"1. Kabakları rendeleyin, tuzlayıp 10 dk bekletin, suyunu sıkın. || 2. Yumurta, un, doğranmış dereotu ve ufalanmış peyniri ekleyip karıştırın. || 3. Kaşık kaşık alıp kızgın yağda her iki tarafını kızartın."
pisco-ginger-fizz-peru-usulu,Pisco Ginger Fizz,KOKTEYL,kokteyller,pe,4,3,no-time,Pisco likör 0.5 su bardağı | Lime suyu 2 yemek kaşığı | Taze zencefil 1 tatlı kaşığı | Buz 1 su bardağı,"1. Pisco likör için servis bardağını bol buzla önceden soğutun. || 2. Pisco likör, Lime suyu ve Taze zencefil malzemelerini bardağa ekleyin. || 3. Pisco likör karışımını 12-15 saniye hafifçe çalkalayın. || 4. Pisco likör karışımını buzlu bardakta bekletmeden servis edin."
khao-pad,Khao Pad,YEMEK,makarna-pilav,th,3,3,few-steps,Pişmiş pirinç 500 gr | Yumurta 3 adet | Tavuk göğsü 250 gr | Soya sosu 1 yemek kaşığı | Bezelye 100 gr,"1. Tavuk parçalarını wokta 5 dakika pişirin. || 2. Yumurtayı ekleyip 1 dakika karıştırın. || 3. Pirinç, bezelye ve soya sosunu ekleyip 4 dakika kavurun."
pakora,Pakora,APERATIF,aperatifler,in,3,3,few-steps,Nohut unu 180 gr | Soğan 2 adet | Patates 2 adet | Kimyon 1 tatlı kaşığı,"1. Nohut unu, baharat ve suyla koyu harç yapın. || 2. Sebzeleri harca karıştırın. || 3. Kaşıkla yağa bırakıp 12-15 dakika kızartın."
pisto-yumurtali-kase-ispanya-usulu,İspanya Pisto Yumurtalı Kâse,YEMEK,sebze-yemekleri,es,3,3,few-steps,Kabak 1 adet | Patlıcan 1 adet | Domates 3 adet | Yumurta 3 adet | Zeytinyağı 2 yemek kaşığı,1. Sebzeleri küçük küpler halinde doğrayın. || 2. Sebzeleri domatesle 15 dakika pişirin. || 3. Yumurtaları üstüne kırıp kısa süre daha pişirerek servis edin.
pan-con-bistec,Pan con Bistec,APERATIF,aperatifler,cu,3,3,few-steps,Dana biftek 500 gr | Sandviç ekmeği 4 adet | Sarımsak 2 diş | Limon suyu 2 yemek kaşığı,1. Bifteği inceltip sarımsak ve limon suyuyla ovun. || 2. Eti tavada yüksek ateşte 6 dakika pişirin. || 3. İnce dilimleyip ekmeklerin içine yerleştirin.
pappa-al-pomodoro,Pappa al Pomodoro,CORBA,corbalar,it,3,3,few-steps,Bayat ekmek 250 gr | Domates püresi 4 su bardağı | Sarımsak 2 diş | Zeytinyağı 3 yemek kaşığı | Fesleğen 6 yaprak,1. Sarımsağı zeytinyağında 1 dakika kokusu çıkana kadar çevirin. || 2. Domates püresini ekleyip 20 dakika kaynatın. || 3. Parçalanmış ekmekleri ve fesleğeni ekleyip 10 dakika daha pişirin.
paprikas-krumpli,Paprikás Krumpli,YEMEK,sebze-yemekleri,hu,3,3,few-steps,Patates 6 adet | Soğan 1 adet | Tatlı kırmızı biber 1 yemek kaşığı | Sosis 200 gr | Domates püresi 0.5 su bardağı,"1. Soğanı yağda 4 dakika çevirip kırmızı biberi ekleyin. || 2. Patates, sosis ve domates püresini katın. || 3. 1.5 su bardağı sıcak su ekleyip 30 dakika pişirin."
pupusa,Pupusa,YEMEK,hamur-isleri,cn,3,3,few-steps,Masa harina 400 gr | Kaşar peyniri 250 gr | Haşlanmış fasulye 200 gr | Su 300 ml,1. Masa harina ve suyla hamur hazırlayın. || 2. Hamuru peynir ve fasulyeyle doldurun. || 3. Tavada iki yüzünü 10 dakika pişirin.
pao-de-queijo,Pao de Queijo,APERATIF,hamur-isleri,br,3,3,few-steps,Manyok nişastası 300 gr | Süt 200 ml | Yumurta 2 adet | Kaşar peyniri 180 gr | Zeytinyağı 60 ml,1. Süt ve yağı ısıtıp manyok nişastasının üzerine dökün. || 2. Yumurta ve peyniri ekleyip yumuşak hamur hazırlayın. || 3. Toplar yapıp 190°C fırında 25 dakika pişirin.
sebzeli-dumpling,Sebzeli Dumpling,YEMEK,hamur-isleri,cn,4,3,few-steps,Un 2.5 su bardağı | Lahana 2 su bardağı | Mantar 200 gr | Havuç 1 adet | Soya sosu 2 yemek kaşığı | Susam yağı 1 yemek kaşığı,1. Un ve suyla hamur yoğurup 20 dakika dinlendirin. || 2. Sebzeleri ince doğrayıp soya sosuyla karıştırın. || 3. Hamuru açıp dolguyla kapatın. || 4. Dumplingleri 12-15 dakika buharda pişirin.
patatesli-borek,Patatesli Börek,YEMEK,hamur-isleri,tr,3,3,few-steps,Yufka 4 adet | Patates 4 adet | Soğan 1 adet | Süt 1 çay bardağı | Yumurta 1 adet | Sıvı yağ 0.5 çay bardağı | Pul biber 1 çay kaşığı,"1. Patatesleri haşlayıp ezin, soğan ve baharatla karıştırın. || 2. Yufkaları süt, yumurta ve yağ karışımıyla ıslatıp harçla sarın. || 3. Böreği 180°C fırında 30-35 dakika pişirin."
patlican-musakka,Patlıcan Musakka,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Patlıcan 4 adet | Dana kıyma 300 gr | Soğan 1 adet | Domates 3 adet | Yeşil biber 2 adet | Domates salçası 1 yemek kaşığı | Sıvı yağ 1.5 su bardağı | Tuz 1 tatlı kaşığı,"1. Patlıcanları dilimleyip kızgın yağda kızartın. || 2. Kıyma, soğan, biber, domates ve salçayı 12 dakika kavurun. || 3. Patlıcan ve harcı fırın kabına alın, 190°C fırında 20 dakika pişirin."
zeytin-piyazi-antalya-usulu,Zeytin Piyazı,SALATA,salatalar,tr,3,3,few-steps,Siyah zeytin 2 su bardağı | Kuru soğan 1 adet | Limon suyu 1.5 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Maydanoz 0.25 demet,"1. Soğanı ince piyazlık doğrayıp limon suyuyla ovun. || 2. Zeytin, zeytinyağı ve maydanozu ekleyip karıştırın. || 3. Zeytin piyazını soğuk servis edin."
kai-jeow,Kai Jeow,KAHVALTI,kahvaltiliklar,th,3,3,few-steps,Yumurta 4 adet | Balık sosu 1 yemek kaşığı | Taze soğan 2 dal | Ayçiçek yağı 80 ml,"1. Yumurta, balık sosu ve taze soğanı çırpın. || 2. Kızgın yağa döküp kenarları kabarana kadar pişirin. || 3. Çevirip 2 dakika daha kızartın."
manhattan,Manhattan,KOKTEYL,kokteyller,us,3,3,few-steps,Rye viski 60 ml | Tatlı vermut 30 ml | Angostura bitter 2 damla | Buz 1 su bardağı | Kokteyl kirazı 1 adet,"1. Viski, vermut ve bitteri buz dolu karıştırma bardağına alın. || 2. Karışımı 25 saniye karıştırın. || 3. Soğuk kadehe süzüp kirazla servis edin."
pho-bo,Pho Bo,CORBA,corbalar,vn,3,3,few-steps,Dana kemikli et 1.2 kg | Pirinç eriştesi 400 gr | Dana bonfile 300 gr | Soğan 2 adet | Yıldız anason 3 adet | Soya sosu 2 yemek kaşığı,"1. Kemikli eti soğan ve yıldız anasonla 3 saat kısık ateşte kaynatın. || 2. Pirinç eriştesini sıcak suda 8 dakika bekletip süzün. || 3. Erişteyi kaseye alın, ince dana dilimlerini ekleyip kaynar et suyunu üzerine dökün."
picanha,Picanha,YEMEK,et-yemekleri,br,3,3,few-steps,Picanha dana eti 1 kg | İri tuz 1 yemek kaşığı | Karabiber 1 çay kaşığı | Zeytinyağı 1 yemek kaşığı,1. Eti kalın dilimleyip iri tuz ve karabiberle ovun. || 2. Yağlı yüzeyi alta gelecek şekilde ızgarada 8 dakika mühürleyin. || 3. Dilimleri çevirip 12-15 dakika daha pişirin ve 5 dakika dinlendirin.
kuru-dolma,Kuru Dolma,YEMEK,sebze-yemekleri,tr,4,3,few-steps,Kuru patlıcan 15 adet | Kuru biber 15 adet | Pirinç 1.5 su bardağı | Soğan 2 adet | Domates salçası 2 yemek kaşığı | Sumak ekşisi 3 yemek kaşığı,"1. Kuru sebzeleri 10 dakika haşlayın. || 2. Pirinç, soğan, salça ve baharatı karıştırın. || 3. Sebzeleri harçla doldurup tencereye dizin. || 4. Sumak ekşili suyla 50-60 dakika pişirin."
kvass,Kvass,ICECEK,icecekler,ru,3,3,no-temp,Çavdar ekmeği 300 gr | Şeker 120 gr | Maya 3 gr | Su 2 litre,"1. Ekmekleri fırında 10 dakika kızartın. || 2. Ekmek, şeker ve suyu kavanoza alın. || 3. Maya ekleyip 24 saat oda sıcaklığında bekletin."
peynirli-omlet,Peynirli Omlet,KAHVALTI,kahvaltiliklar,tr,3,3,few-steps,Yumurta 4 adet | Beyaz peynir 100 gr | Süt 2 yemek kaşığı | Tereyağı 1 tatlı kaşığı | Maydanoz 4 dal | Tuz 0.5 çay kaşığı,"1. Yumurta, süt ve tuzu çırpın. || 2. Tereyağını tavada eritin, yumurtayı dökün. || 3. Peynir ve maydanozu ekleyip kısık ateşte 5-6 dakika pişirin."
san-sebastian-cheesecake,San Sebastian Cheesecake,TATLI,tatlilar,es,3,3,few-steps,Krem peynir 600 gr | Krema 300 ml | Yumurta 4 adet | Şeker 1 su bardağı | Un 1 yemek kaşığı | Vanilin 1 paket,"1. Krem peynir ve şekeri pürüzsüz olana kadar çırpın. || 2. Yumurta, krema, un ve vanilini ekleyip karıştırın. || 3. Karışımı kalıba dökün ve 220°C fırında 30-35 dakika pişirin."
tavuklu-noodle,Tavuklu Noodle,YEMEK,tavuk-yemekleri,tr,3,3,few-steps,Noodle 250 gr | Tavuk göğsü 350 gr | Havuç 1 adet | Kırmızı biber 1 adet | Kabak 1 adet | Soya sosu 3 yemek kaşığı | Susam yağı 1 yemek kaşığı | Sarımsak 2 diş,"1. Noodle'ı paket süresine göre haşlayıp süzün. || 2. Tavukları ince doğrayıp sıcak tavada 6-7 dakika pişirin. || 3. Sebzeler, soya sosu, susam yağı ve noodle'ı ekleyip 4 dakika çevirin."
mercimekli-karnabahar,Mercimekli Karnabahar,YEMEK,baklagil-yemekleri,tr,3,3,few-steps,Yeşil mercimek 1 su bardağı | Karnabahar 1 küçük boy | Soğan 1 adet | Domates salçası 1 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Sıcak su 3 su bardağı,"1. Mercimeği 15 dakika haşlayıp süzün. || 2. Soğan ve salçayı zeytinyağında 4 dakika kavurun. || 3. Mercimek, karnabahar ve suyu ekleyip 25 dakika pişirin."
tamale,Tamale,YEMEK,hamur-isleri,mx,4,3,few-steps,Masa harina 3 su bardağı | Tavuk suyu 2 su bardağı | Haşlanmış tavuk 2 su bardağı | Mısır yaprağı 16 adet | Sıvı yağ 0.5 su bardağı,"1. Mısır yapraklarını 30 dakika sıcak suda bekletin. || 2. Masa harina, tavuk suyu ve yağı yoğurun. || 3. Hamuru yaprağa yayın, tavuk ekleyip sarın. || 4. Tamale paketlerini 75 dakika buharda pişirin."
zeytinyagli-pazi-sarmasi,Zeytinyağlı Pazı Sarması,YEMEK,sebze-yemekleri,tr,3,3,few-steps,Pazı 2 demet | Pirinç 1.5 su bardağı | Soğan 2 adet | Zeytinyağı 0.5 su bardağı | Domates salçası 1 yemek kaşığı | Nane 1 tatlı kaşığı | Limon suyu 2 yemek kaşığı | Tuz 1 tatlı kaşığı,"1. Pazı yapraklarını kaynar suda 20 saniye bekletip süzün. || 2. Pirinç, soğan, zeytinyağı, salça, nane ve tuzu karıştırın. || 3. Yaprakları sarıp tencereye dizin, limonlu su ekleyip 30-35 dakika pişirin."
plantain-black-bean-tost-kuba-usulu,Küba Plantain Black Bean Tost,APERATIF,aperatifler,cu,3,3,few-steps,Ekmek dilimi 4 adet | Haşlanmış siyah fasulye 1.5 su bardağı | Plantain 1 adet | Zeytinyağı 1 yemek kaşığı,1. Plantaini dilimleyip 4 dakika kızartın. || 2. Ekmeği kızartın ve fasulyeyi ısıtın. || 3. Malzemeleri üst üste koyup servis edin.
karalahana-corbasi-ordu-usulu,Karalahana Çorbası,CORBA,corbalar,tr,3,3,few-steps,Karalahana 400 gr | Haşlanmış barbunya 1 su bardağı | Mısır yarması 0.5 su bardağı | Soğan 1 adet | Tereyağı 20 gr | Tuz 1 çay kaşığı | Mısır ekmeği 6 dilim,"1. Karalahanayı ince doğrayıp soğanla birlikte tereyağında 5 dakika çevirin. || 2. Mısır yarması, barbunya, tuz ve 1.5 litre su ekleyip çorbayı 30 dakika pişirin. || 3. Karalahana çorbasını mısır ekmeğiyle sıcak servis edin."
