slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
sebzeli-tempura,Sebzeli Tempura,aperatifler,APERATIF,jp,0,Kabak 1 adet | Havuç 1 adet | Mantar 200 gr | Un 1 su bardağı | Yumurta 1 adet | Soya sosu 3 yemek kaşığı,"1. Sebzeleri ince dilimleyin. || 2. Un, yumurta ve soğuk suyla akışkan hamur hazırlayın. || 3. Sebzeleri hamura batırıp kızgın yağda 3-4 dakika kızartın.",Hamuru soğuk suyla karıştırın ve pürüzsüz hale getirmeye çalışmayın; küçük topaklar çıtırlık verir.,Soya soslu dip ile servis edin.
seco-de-res-peru-usulu,Seco de Res,et-yemekleri,YEMEK,pe,0,Dana kuşbaşı 700 gr | Kişniş 0.5 demet | Kuru soğan 1 adet | Sarımsak 2 diş | Su 2 su bardağı | Tuz 1 çay kaşığı,1. Soğan ve sarımsağı çevirip eti ekleyin. || 2. Kişnişi çekip suyla birlikte tencereye katın. || 3. Yahniyi 45 dakika pişirin.,Kişnişi sonda eklemek rengini korur.,Yanına sıcak ekmek ve bir kase turşu iliştirip geleneksel tabağa dönüştürün.
seffa-kuzey-afrika-usulu,Seffa,makarna-pilav,YEMEK,ma,0,İnce erişte 300 gr | Tarçın 0.5 çay kaşığı | Badem 0.5 su bardağı | Tereyağı 20 gr,1. Erişteyi buharda pişirin. || 2. Tereyağı ve tarçınla karıştırın. || 3. Bademle tamamlayıp servis edin.,Tarçını hafif kullanmak tuzlu-tatlı dengeyi daha temiz bırakır.,Tabağın yanına bir parça kıtır ekmek koyup sosun sıyrılmasını tamamlayın.
seftalili-yogurt-smoothie,Şeftalili Yoğurt Smoothie,smoothie-shake,ICECEK,tr,0,Şeftali 3 adet | Yoğurt 250 gr | Süt 120 ml | Bal 1 tatlı kaşığı,1. Şeftalileri doğrayıp blendera alın. || 2. Yoğurt ve sütü ekleyin. || 3. Karışımı 40 saniye çekip servis edin.,Şeftalinin kabuğunu isterseniz bırakın; iyi blender lifli kısmı rahat çözer.,Bardağın kenarına şeftali dilimi iliştirerek servis edin.
sehriye-corbasi,Şehriye Çorbası,corbalar,CORBA,tr,0,Tel şehriye 1 çay bardağı | Domates 2 adet | Domates salçası 1 tatlı kaşığı | Tavuk suyu 4 su bardağı | Sıvı yağ 2 yemek kaşığı | Tuz 1 çay kaşığı | Nane 1 çay kaşığı,"1. Sıvı yağda salça ve rendelenmiş domatesi 5 dakika pişirin. || 2. Tavuk suyunu ekleyip kaynamaya bırakın. || 3. Şehriye, tuz ve naneyi ekleyin. || 4. Şehriyeler yumuşayana kadar 12-15 dakika pişirin.",Şehriyeyi ekledikten sonra sık karıştırın; tencerenin dibine yapışmadan eşit pişer.,Limon ve karabiberle servis edin.
sellou-fas-usulu,Sellou,tatlilar,TATLI,ma,0,Un 2 su bardağı | Badem 1 su bardağı | Susam 0.5 su bardağı | Tarçın 0.5 çay kaşığı | Pudra şekeri 0.75 su bardağı,1. Unu tavada 10 dakika kokusu çıkana kadar kavurun. || 2. Badem ve susamı ayrı ayrı kavurup çekin. || 3. Tüm malzemeyi karıştırıp sellouyu küçük porsiyonlarda servis edin.,Unu açık kahverengi olana dek kavurmak hamur tadını bıraktırmadan karışımı derinleştirir.,Küçük porsiyonlarda çay yanında servis edin.
sembusek-mardin-usulu,Sembusek,hamur-isleri,YEMEK,tr,0,Un 450 gr | Su 220 ml | Kıyma 250 gr | Soğan 1 adet | Pul biber 1 çay kaşığı | Tuz 1 çay kaşığı | Ayçiçek yağı 2 yemek kaşığı | Ayran 4 bardak,"1. Un ve suyla sertçe bir hamur yoğurup dinlendirin. || 2. Kıyma, soğan, pul biber, tuz ve ayçiçek yağıyla iç harcı hazırlayın. || 3. Hamuru bezelere ayırıp açın, harcı koyup yarım ay kapatın. || 4. Sembusekleri 200°C fırında 22 dakika pişirip ayranla servis edin.",İç harcı önceden soğutmak hamurun altını ıslatmadan kapatmayı kolaylaştırır.,Yanına ayranla sıcak servis edin.
sembusek-tostu-mardin-usulu,Sembusek Tostu,hamur-isleri,ATISTIRMALIK,tr,0,Un 2 su bardağı | Dana kıyma 250 gr | Soğan 1 adet | Kimyon 0.5 çay kaşığı | Su 0.75 su bardağı,1. Hamuru yoğurup dinlendirin. || 2. Kıymalı içi tavada 6 dakika çevirin. || 3. Hamurları kapatıp sacda 8 dakika pişirin.,İç harcı kuru tutmak hamurun kızarırken açılmasını önler.,Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
semizotlu-borulce-salatasi-manisa-usulu,Semizotlu Börülce Salatası,salatalar,SALATA,tr,0,Haşlanmış börülce 2 su bardağı | Semizotu 1 demet | Zeytinyağı 2 yemek kaşığı | Limon suyu 1 yemek kaşığı,1. Börülceyi süzün. || 2. Semizotunu ayıklayın. || 3. Tüm malzemeyi karıştırıp servis edin.,Börülceyi diri haşlamak salatada tane yapısını korur.,Soğuk servis edin.
semizotlu-nohut-corbasi-manisa-usulu,Semizotlu Nohut Çorbası,corbalar,CORBA,tr,0,Haşlanmış nohut 2 su bardağı | Semizotu 1 demet | Sarımsak 2 diş | Su 5 su bardağı,1. Sarımsağı kısa çevirin. || 2. Nohut ve suyu ekleyin. || 3. Semizotuyla 8 dakika pişirin.,Semizotunu son 5 dakikada eklemek rengini canlı tutar.,Sıcak servis edin.
semizotlu-yumurta-tavasi-antalya-usulu,Semizotlu Yumurta Tavası,kahvaltiliklar,KAHVALTI,tr,0,Semizotu 250 gr | Yumurta 3 adet | Soğan 0.5 adet | Zeytinyağı 1 yemek kaşığı | Yoğurt 100 gr,1. Soğanı ince doğrayıp zeytinyağında 2 dakika çevirin. || 2. Semizotunu ekleyip 3 dakika pişirin. || 3. Yumurtaları kırıp 3 dakika daha pişirerek yoğurtla servis edin.,Semizotunu fazla çevirmemek yaprakların canlı kalmasını sağlar.,Yanına yoğurt koyarak sıcak servis edin.
semla,Semla,hamur-isleri,TATLI,se,0,Un 450 gr | Süt 250 ml | Badem unu 120 gr | Krema 250 ml | Kuru maya 1 tatlı kaşığı,1. Hamuru yoğurup mayalandırın. || 2. Yuvarlayıp 15 dakika fırınlayın. || 3. Soğuyan çörekleri bademli iç ve kremayla doldurun.,Çörekler tamamen soğumadan krema doldurmayın; iç nemlenip çöker.,Üstüne pudra şekeri serperek servis edin.
semsek-guneydogu-usulu,Semsek,hamur-isleri,YEMEK,tr,0,Un 500 gr | Su 260 ml | Dana kıyma 300 gr | Soğan 1 adet | Tuz 1 çay kaşığı | Maydanoz 0.25 demet,"1. Hamuru yoğurup 20 dakika dinlendirin. || 2. Kıyma, soğan ve tuzla iç harcı hazırlayın. || 3. Hamuru kapatıp semsekleri tavada 10 dakika pişirin ve maydanozla servis edin.",Hamuru çok kalın kapatmayın; içle birlikte kısa sürede pişmesi gerekir.,Yanına maydanoz yaprakları koyarak sıcak servis edin.
sernik-kavanozu-polonya-usulu,Sernik Kavanozu,tatlilar,TATLI,pl,0,Krem peynir 200 gr | Bisküvi kırıntısı 1 su bardağı | Yaban mersini 1 su bardağı | Şeker 0.25 su bardağı,1. Krem peynir ve şekeri çırpın. || 2. Kavanoz tabanına kırıntı serpin. || 3. Katmanlayıp soğuk servis edin.,Krem peyniri oda sıcaklığında kullanmak pürüzsüz katman verir.,Üstüne ince çekilmiş kakao ve iri kıyılmış Antep fıstığı gezdirip küçük porsiyon tabağında sunun.
sernik-krakowski,Sernik Krakowski,tatlilar,TATLI,pl,0,Un 250 gr | Tereyağı 120 gr | Lor peyniri 500 gr | Toz şeker 0.75 su bardağı | Yumurta 3 adet | Vanilya 1 çay kaşığı,"1. Un ve tereyağıyla taban hamurunu hazırlayıp bir kısmını üst kafes için ayırın. || 2. Lor peyniri, şeker, yumurta ve vanilyayla iç harcı hazırlayın. || 3. Harcı kalıba döküp ayırdığınız hamurla üstüne kafes yapın. || 4. Sernik krakowskiyi 180°C fırında 40 dakika pişirin.",Lorlu harcı fazla çırpmamak fırında gereksiz kabarıp çatlamayı azaltır.,Dilimleyip soğuduktan sonra servis edin.
sernik-na-zimno-cilekli-polonya-usulu,Sernik na Zimno,tatlilar,TATLI,pl,0,Labne 300 gr | Krema 1 su bardağı | Kedi dili bisküvi 1 paket | Çilek 250 gr | Şeker 0.5 su bardağı,1. Tabanı kalıba dizin. || 2. Peynirli dolguyu hazırlayıp kalıba yayın. || 3. Çilekle tamamlayıp soğutun.,Tabanı uzun karıştırmamak dolguda hava kabarcığı oluşmasını azaltır.,Buzdolabından çıkarıp 10 dakika oda sıcaklığında bekletip yanına bir fincan Türk kahvesiyle sunun.
sesame-balls,Sesame Balls,tatlilar,TATLI,cn,0,Yapışkan pirinç unu 250 gr | Kırmızı fasulye ezmesi 180 gr | Susam 100 gr | Şeker 60 gr,"1. Pirinç unu, şeker ve suyla hamur hazırlayın. || 2. Hamuru fasulye ezmesiyle doldurup susama bulayın. || 3. Topları 160°C yağda 12-15 dakika kızartın.","Kuru baklagili gece boyunca ılık suda bekletmek pişme süresini yarıya indirir, gaz yapma etkisini de azaltır.","Sıcakken, çay eşliğinde servis edin."
sesame-noodles-cin-soguk-usulu,Sesame Noodles,makarna-pilav,YEMEK,cn,0,Erişte 300 gr | Tahin 2 yemek kaşığı | Soya sosu 2 yemek kaşığı | Susam yağı 1 yemek kaşığı | Salatalık 1 adet,1. Erişteyi 7 dakika haşlayın. || 2. Sosu çırpıp erişteyle karıştırın. || 3. Salatalıkla tamamlayıp servis edin.,Erişteyi durulayıp çok az yağlamak sosun topaklanmasını azaltır.,Tabağın yanına bir parça kıtır ekmek koyup sosun sıyrılmasını tamamlayın.
sevketibostan-yemegi,Şevketibostan Yemeği,sebze-yemekleri,YEMEK,tr,0,Şevketibostan 700 gr | Kuzu kuşbaşı 300 gr | Zeytinyağı 60 ml | Limon suyu 3 yemek kaşığı,1. Kuzu etini zeytinyağında 10 dakika kavurun. || 2. Şevketibostanı ekleyip 30 dakika pişirin. || 3. Limon suyunu ekleyip 5 dakika daha pişirin.,Eti ocaktan aldıktan sonra alüminyum folyoyla örtüp 5 dakika dinlendirmek suları eşit dağıtır.,Taze dereotu ve zeytinyağıyla porselen tabakta soğuk tüketin; lezzet ertesi gün daha derin olur.
sevketibostanli-bulgur-pilavi-ayvalik-usulu,Şevketibostanlı Bulgur Pilavı,makarna-pilav,YEMEK,tr,0,Pilavlık bulgur 1.5 su bardağı | Şevketibostan 200 gr | Domates 2 adet | Zeytinyağı 1 yemek kaşığı | Su 2.5 su bardağı,1. Şevketibostanı 5 dakika haşlayın. || 2. Bulgur ve domatesi ekleyin. || 3. Pilavı 15 dakika pişirin.,Şevketibostanı önceden kısa haşlamak pilavda sert kalmasını önler.,Üzerine kavrulmuş dolmalık fıstık ve kuş üzümü serpip Osmanlı sofrası sunumu hazırlayın.
sevketibostanli-tavuk-sote-aydin-usulu,Şevketibostanlı Tavuk Sote,tavuk-yemekleri,YEMEK,tr,0,Tavuk göğsü 500 gr | Şevketibostan 250 gr | Limon suyu 2 yemek kaşığı | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı,1. Tavuğu 6 dakika soteleyin. || 2. Soğan ve otu ekleyin. || 3. Limonla birlikte 8 dakika pişirin.,Şevketibostanı ön haşlamak tencerede daha yumuşak bir doku verir.,"Pirinç pilavı veya buharı çekmiş bulgurla birlikte, yanında limonlu yeşillik karışımıyla tamamlayın."
sezar-salata,Sezar Salata,salatalar,SALATA,us,0,Tavuk göğsü 300 gr | Marul 1 adet | Ekmek 2 dilim | Parmesan peyniri 50 gr | Mayonez 2 yemek kaşığı | Hardal 1 tatlı kaşığı | Limon suyu 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Sarımsak 1 diş | Tuz 0.5 çay kaşığı,"1. Tavuk göğsünü tuzlayıp tavada her iki yüzü kızarana kadar 10-12 dakika pişirin. || 2. Ekmeği küp doğrayıp fırında 8 dakika kızartın. || 3. Mayonez, hardal, limon suyu, zeytinyağı ve ezilmiş sarımsağı çırpın. || 4. Marulu iri doğrayın, sosla kaplayın ve servis tabağına alın. || 5. Dilimlenmiş tavuk, kruton ve parmesanla tamamlayın.",Marulu yıkadıktan sonra tamamen kurutun; ıslak yaprak sosu tutmaz.,Ana öğün olarak soğuk servis edin.
sfenj,Sfenj,hamur-isleri,ATISTIRMALIK,ma,0,Un 400 gr | Kuru maya 1 tatlı kaşığı | Şeker 1 tatlı kaşığı | Tuz 0.5 çay kaşığı | Su 320 ml | Ayçiçek yağı 2 su bardağı,"1. Un, maya, şeker, tuz ve suyla çok yumuşak hamur karıştırın. || 2. Hamuru 45 dakika mayalanmaya bırakın. || 3. Hamuru halka biçiminde açıp 6 dakika kızartın.",Hamurun ele yapışan yumuşak kıvamı sfenjin içinin boşluklu çıkmasını sağlar.,Dışı çıtırken sıcak servis edin.
shawarma-pilavi,Shawarma Pilavı,makarna-pilav,YEMEK,me,0,Tavuk but 600 gr | Pirinç 2 su bardağı | Yoğurt 250 gr | Kimyon 1 tatlı kaşığı | Sarımsak 2 diş,1. Tavuğu baharatla 15 dakika marine edin. || 2. Pilavı 20 dakika pişirin. || 3. Tavuğu tavada 12 dakika pişirip pilav üzerine alın.,Tavuğu pişirmeden önce kağıt havluyla iyice kurulamak dış yüzeyin kızarmasını sağlar.,"Pirinç pilavı veya buharı çekmiş bulgurla birlikte, yanında limonlu yeşillik karışımıyla tamamlayın."
shchi,Shchi,corbalar,CORBA,ru,0,Lahana 500 gr | Dana eti 400 gr | Havuç 2 adet | Patates 2 adet,"1. Dana etini 45 dakika haşlayın. || 2. Lahana, havuç ve patatesi ekleyin. || 3. Sebzeler yumuşayana kadar 25 dakika pişirin.",Eti ocaktan aldıktan sonra alüminyum folyoyla örtüp 5 dakika dinlendirmek suları eşit dağıtır.,"Taze doğranmış dereotu ve bir damla zeytinyağıyla sunum kurun, yanına kıtır ekmek iliştirin."
shepherds-pie-ingiliz-usulu,İngiliz Shepherd's Pie,et-yemekleri,YEMEK,gb,0,Kuzu kıyma 500 gr | Patates 5 adet | Süt 0.5 su bardağı | Tereyağı 30 gr | Kuru soğan 1 adet | Tuz 1 çay kaşığı,1. Patatesleri haşlayıp süt ve tereyağıyla ezin. || 2. Kıymayı soğanla kavurup fırın kabına yayın. || 3. Püreyi üstüne sürüp 25 dakika pişirin.,Püreyi ince çatalla çizmek üstte daha iyi renk alır.,Kenara közlenmiş biber ve ince dilimlenmiş limon koyarak ev sofrası tabağı kurgulayın.
shire-toffee-puding-ingiliz-usulu,Shire Toffee Puding,tatlilar,TATLI,gb,0,Hurma 200 gr | Un 1.5 su bardağı | Yumurta 2 adet | Krema 1 su bardağı | Esmer şeker 1 su bardağı,1. Hurmaları sıcak suda yumuşatıp ezin. || 2. Kek hamurunu hazırlayıp 180°C fırında 25 dakika pişirin. || 3. Kremayla toffee sos hazırlayıp kekin üstüne dökerek servis edin.,Kekin üstüne sosu fırından çıkar çıkmaz dökmek içe daha iyi çekmesini sağlar.,Buzdolabından çıkarıp 10 dakika oda sıcaklığında bekletip yanına bir fincan Türk kahvesiyle sunun.
shirley-temple,Shirley Temple,icecekler,ICECEK,us,0,Zencefilli gazoz 200 ml | Grenadin 2 yemek kaşığı | Buz 0.5 su bardağı | Kokteyl kirazı 1 adet,1. Bardağı buzla doldurun. || 2. Gazoz ve grenadini ekleyip hafifçe karıştırın. || 3. Kokteyl kirazıyla tamamlayıp servis edin.,"Gazı kaçmaması için karışımı bardakta hafifçe çevirin, çalkalamayın.",Buz ve kokteyl kirazıyla servis edin.
shish-barak,Shish Barak,hamur-isleri,YEMEK,me,0,Un 3 su bardağı | Su 1 su bardağı | Kıyma 250 gr | Yoğurt 3 su bardağı | Sarımsak 3 diş,1. Hamuru hazırlayıp küçük yuvarlaklar kesin. || 2. İç harcı doldurup mantıları kapatın ve 190°C fırında 10 dakika pişirin. || 3. Yoğurtlu sosu ısıtıp mantıları içinde 8 dakika pişirin.,Mantıları yoğurt sosuna almadan önce kısa fırınlamak açılmadan form tutmalarını kolaylaştırır.,Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
shoyu-ramen,Shoyu Ramen,corbalar,CORBA,jp,0,Ramen eriştesi 400 gr | Tavuk suyu 6 su bardağı | Soya sosu 4 yemek kaşığı | Yumurta 4 adet | Taze soğan 4 dal,"1. Tavuk suyunu soya sosuyla 30 dakika kaynatın. || 2. Yumurtaları 7 dakika haşlayın. || 3. Erişteyi ayrı tencerede 4 dakika haşlayın. || 4. Kaseye erişte, çorba ve garnitürleri yerleştirin.",Erişteyi ayrı haşlayın; çorba içinde beklerse nişasta suyu bulanıklaştırır.,"Yumurta, taze soğan ve noriyle servis edin."
sicak-elma-punch,Sıcak Elma Punch,kahve-sicak-icecekler,ICECEK,tr,0,Elma suyu 1 litre | Tarçın 2 çubuk | Karanfil 5 adet | Portakal kabuğu 2 şerit | Akçaağaç şurubu 1 yemek kaşığı,"1. Elma suyu, tarçın, karanfil ve portakal kabuğunu tencereye alın. || 2. 15 dakika hafif ateşte ısıtın. || 3. Süzüp sıcak servis edin.",Kaynatmak yerine hafif ateşte tutun; elma aroması taze kalır.,Elma dilimi ve tarçın çubuğuyla servis edin.
sichuan-yesil-fasulye,Sichuan Yeşil Fasulye,sebze-yemekleri,YEMEK,cn,0,Yeşil fasulye 600 gr | Sarımsak 4 diş | Soya sosu 2 yemek kaşığı | Susam yağı 1 tatlı kaşığı | Acı biber 2 adet,1. Fasulyeleri kızgın tavada 7 dakika soteleyin. || 2. Sarımsak ve acı biberi ekleyip 2 dakika çevirin. || 3. Soya sosu ve susam yağıyla 1 dakika daha pişirin.,Fasulyeleri tavada tek kat yayın; kabukları buruşurken içleri canlı kalır.,Pirinç pilavı ve tofu yemekleriyle sunun.
sidecar,Sidecar,kokteyller,KOKTEYL,fr,0,Brendi 50 ml | Portakal likörü 25 ml | Limon suyu 20 ml | Şeker 1 çay kaşığı | Buz 1 su bardağı,"1. Kadeh kenarını limonla ıslatıp şekere batırın. || 2. Brendi, portakal likörü ve limonu buzla 12 saniye çalkalayın. || 3. Kadehe süzüp servis edin.",Kadeh kenarındaki şekeri ince tutun; kokteyli ağırlaştırmaz.,Şekerli kenarlı coupe kadehte servis edin.
siirt-kitel,Siirt Kitel,et-yemekleri,YEMEK,tr,0,İnce bulgur 2 su bardağı | İrmik 0.5 su bardağı | Dana kıyma 450 gr | Soğan 2 adet,1. Bulgur ve irmiği sıcak suyla ıslatın. || 2. Kıymalı içi soğanla kavurun. || 3. Kitelleri kaynar suda 25 dakika haşlayın.,Dış harcı avuç içinde ince açın; kalın dış kabuk iç harcın tadını bastırır.,Sarımsaklı yoğurt ve sumakla servis edin.
sikhye,Sikhye,icecekler,ICECEK,kr,0,Pişmiş pirinç 1 su bardağı | Malt tozu 4 yemek kaşığı | Su 1.5 litre | Şeker 0.5 su bardağı,"1. Malt tozunu ılık suda çözdürüp 10 dakika dinlendirin. || 2. Sıvıyı süzüp pirinçle birlikte 20 dakika ılık ortamda bekletin. || 3. Şeker ekleyip 10 dakika kaynatın, soğutup servis edin.",Pirinç taneleri yüzeye çıkmaya başladığında sikhye klasik görünümünü kazanır; bu aşamayı kaçırmayın.,Buzdolabında 1 saat soğutup birkaç çam fıstığıyla bardakta servis edin.
