slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
biscuit-gravy-tepsi-amerikan-usulu,Biscuit Gravy Tepsi,KAHVALTI,kahvaltiliklar,us,3,4,few-steps;short-step,Biscuit hamuru 8 adet | Süt 2 su bardağı | Un 2 yemek kaşığı | Tereyağı 2 yemek kaşığı,1. Sosu hazırlayın. || 2. Biscuitleri pişirin. || 3. Sosla birlikte servis edin.
rhubarb-yogurt-fool-ingiliz-usulu,İngiliz Rhubarb Yoğurt Fool,TATLI,tatlilar,gb,3,4,few-steps;short-step,Ravent 250 gr | Yoğurt 2 su bardağı | Toz şeker 2 yemek kaşığı,1. Ravendi şekerle 6 dakika pişirin. || 2. Karışımı soğutun. || 3. Yoğurtla katlayıp servis edin.
blueberry-oat-kup-amerikan-usulu,Blueberry Oat Kup,TATLI,tatlilar,us,3,4,few-steps;short-step,Yulaf 1 su bardağı | Yoğurt 2 su bardağı | Yaban mersini 1 su bardağı | Bal 2 yemek kaşığı,1. Yulaf ve yoğurdu karıştırın. || 2. Kup içinde katmanlayın. || 3. Yaban mersiniyle servis edin.
portakalli-crema-kup-ispanya-usulu,İspanya Portakallı Crema Kup,TATLI,tatlilar,es,3,4,few-steps;short-step,Süt 2 su bardağı | Yumurta sarısı 3 adet | Toz şeker 0.5 su bardağı | Portakal kabuğu rendesi 1 çay kaşığı,1. Sütü portakal kabuğuyla ısıtın. || 2. Yumurta sarısı ve şekeri çırpın. || 3. Karışımı koyulaştırıp kuplara paylaştırın.
bo-la-lot-limonotlu-vietnam-usulu,Bò Lá Lốt,YEMEK,et-yemekleri,vn,3,4,few-steps;short-step,Dana kıyma 450 gr | Lá lốt yaprağı 12 adet | Limon otu 1 adet | Balık sosu 1 yemek kaşığı | Sarımsak 2 diş,1. İç harcı hazırlayın. || 2. Yapraklara sarıp rulolar yapın. || 3. Ruloları toplam 8 dakika ızgaralayın.
bourbon-elma-smash-amerikan-usulu,Bourbon Elma Smash,KOKTEYL,kokteyller,us,3,4,few-steps;short-step,Viski 0.5 su bardağı | Elma suyu 0.25 su bardağı | Limon suyu 2 yemek kaşığı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Sıvıları ekleyin. || 3. Karıştırıp servis edin.
ispanakli-muzlu-smoothie,Ispanaklı Muzlu Smoothie,ICECEK,smoothie-shake,tr,3,4,no-time;short-step,Ispanak 80 gr | Muz 2 adet | Yoğurt 200 gr | Süt 200 ml | Bal 1 tatlı kaşığı,1. Tüm malzemeleri blendera alın. || 2. 60 saniye karıştırın. || 3. Bekletmeden servis edin.
romesco-nohut-kase-ispanya-usulu,İspanya Romesco Nohut Kâse,YEMEK,baklagil-yemekleri,es,3,4,few-steps;short-step,Haşlanmış nohut 2 su bardağı | Közlenmiş kırmızı biber 2 adet | Badem 0.5 su bardağı | Zeytinyağı 1 yemek kaşığı,1. Romesco malzemelerini rondoda çekin. || 2. Nohudu ısıtın. || 3. Romesco ile birleştirip servis edin.
balkabakli-hindistancevizli-corba-avustralya-usulu,Balkabaklı Hindistancevizli Çorba,CORBA,corbalar,au,3,4,few-steps;short-step,Balkabağı 700 gr | Hindistancevizi sütü 2 su bardağı | Zencefil 1 tatlı kaşığı | Soğan 1 adet | Su 2 su bardağı,1. Soğanı tencerede çevirin. || 2. Kabak ve suyu ekleyin. || 3. Hindistancevizi sütüyle 12 dakika pişirin.
budino-al-caffe-italyan-kafe-usulu,Budino al Caffè,TATLI,tatlilar,it,3,4,few-steps;short-step,Süt 2 su bardağı | Şeker 0.5 su bardağı | Mısır nişastası 2 yemek kaşığı | Demlenmiş kahve 0.5 su bardağı,1. Malzemeleri tencereye alın. || 2. Karışımı 8 dakika koyulaştırın. || 3. Kaselere paylaştırıp soğutun.
bugdayli-kurutlu-kis-corbasi-erzincan-usulu,Buğdaylı Kurutlu Kış Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Buğday 1 su bardağı | Kurut 2 adet | Nane 0.5 çay kaşığı | Su 5 su bardağı,1. Buğdayı 18 dakika pişirin. || 2. Kurutu eritin. || 3. Nane ile 6 dakika daha kaynatın.
romlu-ananas-soda-vietnam-usulu,Romlu Ananas Soda,KOKTEYL,kokteyller,vn,3,4,few-steps;short-step,Rom 0.5 su bardağı | Ananas suyu 1 su bardağı | Soda 0.75 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Rom ve ananası ekleyin. || 3. Sodayla tamamlayın.
sebzeli-goce-kofte-nevsehir-usulu,Sebzeli Göce Köfte,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Göce 1 su bardağı | Havuç 1 adet | Kabak 1 adet | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı,1. Göceyi ıslatın. || 2. Sebzeleri rendeleyip karıştırın. || 3. Köfteleri tavada 8 dakika pişirin.
kusburnulu-kavut-peltesi-erzurum-usulu,Kuşburnulu Kavut Peltesi,TATLI,tatlilar,tr,3,4,few-steps;short-step,Kavut unu 0.75 su bardağı | Kuşburnu marmeladı 0.5 su bardağı | Su 3 su bardağı | Şeker 0.25 su bardağı,1. Su ve şekeri ısıtın. || 2. Kavut ve kuşburnunu çırparak ekleyin. || 3. Pelteyi 10 dakika pişirin.
avokadolu-misir-mucver-stack-avustralya-usulu,Avokadolu Mısır Mücver Stack,KAHVALTI,kahvaltiliklar,au,3,4,few-steps;short-step,Mısır tanesi 1 su bardağı | Un 0.5 su bardağı | Yumurta 1 adet | Avokado 1 adet,1. Mücver harcını hazırlayın. || 2. Tavada 8 dakika pişirin. || 3. Avokado ile üst üste servis edin.
buraczki-z-chrzanem-polonya-usulu,Buraczki z Chrzanem,SALATA,salatalar,pl,3,4,few-steps;short-step,Pancar 3 adet | Yaban turbu 1 yemek kaşığı | Elma sirkesi 1 tatlı kaşığı | Tuz 0.25 çay kaşığı,1. Pancarı haşlayıp soğutun. || 2. Rendeleyip yaban turbu ve sirkeyle karıştırın. || 3. Salatayı soğuk servis edin.
cagla-asi-erzincan-usulu,Çağla Aşı,CORBA,corbalar,tr,3,4,few-steps;short-step,Çağla 12 adet | Aşurelik buğday 0.5 su bardağı | Yoğurt 1 su bardağı | Su 5 su bardağı | Nane 1 tatlı kaşığı,1. Buğdayı 18 dakika haşlayın. || 2. Çağlayı ekleyin. || 3. Yoğurtlu karışımla 6 dakika daha pişirin.
caipirinha-passionfruit-brezilya-usulu,Caipirinha Passionfruit,KOKTEYL,kokteyller,br,3,4,few-steps;short-step,Cachaça rom 0.5 su bardağı | Passionfruit püresi 0.25 su bardağı | Lime 1 adet | Buz 1 su bardağı,1. Lime dilimlerini ezin. || 2. Diğer malzemeleri ekleyin. || 3. Karıştırıp servis edin.
patatesli-gendime-pilavi-malatya-usulu,Patatesli Gendime Pilavı,YEMEK,makarna-pilav,tr,3,4,few-steps;short-step,Gendime 1.5 su bardağı | Patates 2 adet | Soğan 1 adet | Salça 1 yemek kaşığı | Su 3 su bardağı,1. Soğanı ve salçayı çevirin. || 2. Patates ve gendimeyi ekleyin. || 3. Suyla birlikte 18 dakika pişirin.
kurutlu-semizotu-corbasi-erzincan-usulu,Kurutlu Semizotu Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Semizotu 150 gr | Kurut 80 gr | Aşurelik buğday 0.75 su bardağı | Su 5 su bardağı,1. Buğdayı 15 dakika haşlayın. || 2. Semizotunu ekleyin. || 3. Kurutu çözüp 5 dakika pişirin.
uzumlu-aside-tatlisi-nevsehir-usulu,Üzümlü Aside Tatlısı,TATLI,tatlilar,tr,3,4,few-steps;short-step,Un 1 su bardağı | Tereyağı 80 gr | Kuru üzüm 0.75 su bardağı | Şeker 0.5 su bardağı | Su 2 su bardağı,1. Unu tereyağında 5 dakika kavurun. || 2. Şekerli suyu ekleyin. || 3. Üzümü katıp koyulaştırın.
causa-limena-verde-peru-usulu,Causa Limeña Verde,APERATIF,aperatifler,pe,3,4,few-steps;short-step,Patates 4 adet | Avokado 2 adet | Lime suyu 2 yemek kaşığı | Mayonez 3 yemek kaşığı | Kişniş 0.25 demet,1. Patatesi haşlayıp ezin. || 2. Avokadolu içi hazırlayın. || 3. Katmanlayıp servis edin.
cavdarli-peynirli-sandvic-isvec-usulu,Çavdarlı Peynirli Sandviç,KAHVALTI,kahvaltiliklar,se,3,4,few-steps;short-step,Çavdar ekmeği 4 dilim | Kaşar peyniri 120 gr | Salatalık 1 adet | Tereyağı 15 gr,1. Ekmeğe tereyağı sürün. || 2. Peynir ve salatalığı yerleştirin. || 3. Sandviçi kapatıp servis edin.
picarones-kup-tatlisi-peru-usulu,Picarones Kup Tatlısı,TATLI,tatlilar,pe,3,4,few-steps;short-step,Bal kabağı püresi 1 su bardağı | Un 1 su bardağı | Şurup 0.5 su bardağı | Tarçın 0.5 çay kaşığı,1. Hamuru hazırlayın. || 2. Lokmaları kızartın. || 3. Şurupla birlikte kupa alın.
hardalli-tavuk-sote-tekirdag-usulu,Hardallı Tavuk Sote,YEMEK,tavuk-yemekleri,tr,3,4,few-steps;short-step,Tavuk göğsü 500 gr | Kuru soğan 1 adet | Hardal 2 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,1. Tavuğu 8 dakika soteleyin. || 2. Soğanı ekleyip yumuşatın. || 3. Hardalla karıştırıp servis edin.
sumakli-sogan-piyazi-batman-usulu,Batman Sumaklı Soğan Piyazı,SALATA,salatalar,tr,3,4,few-steps;short-step,Kuru soğan 2 adet | Sumak 1 tatlı kaşığı | Maydanoz 0.25 demet | Limon suyu 1 yemek kaşığı,1. Soğanı piyazlık doğrayın. || 2. Soğanı sumak ve limonla ovun. || 3. Maydanozu ekleyip servis edin.
cevizli-biberli-patlican-dip-kirklareli-usulu,Cevizli Biberli Patlıcan Dip,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Köz patlıcan 3 adet | Köz kırmızı biber 2 adet | Ceviz 0.5 su bardağı | Zeytinyağı 1 yemek kaşığı,1. Sebzeleri ezin. || 2. Cevizi ince çekin. || 3. Tüm malzemeyi karıştırıp servis edin.
cevizli-biberli-yogurt-ezme-artvin-usulu,Cevizli Biberli Yoğurt Ezme,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Kapya biber 2 adet | Süzme yoğurt 1 su bardağı | Ceviz 0.5 su bardağı | Sarımsak 1 diş,1. Biberi 4 dakika çevirin. || 2. Cevizi ince çekin. || 3. Yoğurtla karıştırıp servis edin.
hurmali-tahinli-kup-levant-usulu,Hurmalı Tahinli Kup,TATLI,tatlilar,me,3,4,few-steps;short-step,Hurma 12 adet | Tahin 3 yemek kaşığı | Labneh 1 su bardağı | Bisküvi kırıntısı 1 su bardağı | Bal 1 yemek kaşığı,1. Hurmaları 5 dakika sıcak suda bekletin. || 2. Labneh ve tahini çırpın. || 3. Kup katmanlarını hazırlayıp soğutun.
tamago-sando-japon-kafe-usulu,Tamago Sando,KAHVALTI,kahvaltiliklar,jp,3,4,few-steps;short-step,Yumurta 4 adet | Süt ekmeği 6 dilim | Mayonez 2 yemek kaşığı | Tuz 0.25 çay kaşığı,1. Yumurtayı 8 dakika haşlayın. || 2. İçi hazırlayıp ekmeğe yayın. || 3. Sandviçleri kapatıp servis edin.
lime-coconut-batida-brezilya-usulu,Lime Hindistan Cevizli Batida,KOKTEYL,kokteyller,br,3,4,few-steps;short-step,Rom 1 su bardağı | Lime suyu 0.5 su bardağı | Hindistan cevizi sütü 0.75 su bardağı | Buz 1 su bardağı,1. Tüm malzemeyi blendera alın. || 2. Karışımı 20 saniye çekin. || 3. Kokteyli hemen servis edin.
cevizli-bulgur-sarmasi-amasya-bag-usulu,Amasya Cevizli Bulgur Sarması,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Asma yaprağı 12 adet | İnce bulgur 1 su bardağı | Ceviz 0.5 su bardağı | Soğan 1 adet | Limon suyu 1 yemek kaşığı,1. Bulgur harcını hazırlayın. || 2. Yapraklara sarıp tencereye dizin. || 3. Sarmaları 20 dakika pişirin.
chilorio-tavuklu-taco-meksika-usulu,Chilorio Tavuklu Taco,YEMEK,tavuk-yemekleri,mx,3,4,few-steps;short-step,Tavuk göğsü 500 gr | Mısır tortilla 8 adet | Domates salçası 1 yemek kaşığı | Kimyon 1 çay kaşığı | Sarımsak 2 diş,1. Tavuğu 12 dakika pişirin. || 2. Eti liflerine ayırıp sosla karıştırın. || 3. Tortillalara paylaştırıp servis edin.
cevizli-eriste-salatasi-kirsehir-bag-usulu,Cevizli Erişte Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Erişte 2 su bardağı | Yoğurt 1 su bardağı | Ceviz 0.5 su bardağı | Sarımsak 1 diş,1. Erişteyi haşlayın. || 2. Yoğurtlu sosu hazırlayın. || 3. Cevizle birlikte karıştırın.
masala-rum-punch-hindistan-usulu,Masala Rom Punch,KOKTEYL,kokteyller,in,3,4,few-steps;short-step,Rom 1 su bardağı | Demli siyah çay 0.75 su bardağı | Baharat şurubu 0.5 su bardağı | Limon suyu 2 yemek kaşığı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Sıvıları ekleyip karıştırın. || 3. Kokteyli hemen servis edin.
cevizli-gavut-kup-tatlisi-kars-usulu,Cevizli Gavut Kup Tatlısı,TATLI,tatlilar,tr,3,4,few-steps;short-step,Gavut 1 su bardağı | Ceviz 0.5 su bardağı | Süt 2 su bardağı | Bal 2 yemek kaşığı,1. Sütü hafifçe ısıtın. || 2. Kup tabanına gavut serpin. || 3. Süt ve cevizle katmanlayın.
french-75,French 75,KOKTEYL,kokteyller,me,3,4,few-steps;short-step,Cin 30 ml | Limon suyu 15 ml | Şeker şurubu 15 ml | Köpüklü şarap 90 ml | Buz 1 su bardağı,"1. Cin, limon suyu ve şeker şurubunu buzla 12 saniye çalkalayın. || 2. Karışımı flüt kadehe süzün. || 3. Köpüklü şarapla tamamlayın."
cevizli-goce-icli-borek-sivas-usulu,Cevizli Göce İçli Börek,YEMEK,hamur-isleri,tr,3,4,few-steps;short-step,Yufka 4 adet | Göce 1 su bardağı | Ceviz 0.5 su bardağı | Zeytinyağı 2 yemek kaşığı,1. Göceyi 10 dakika haşlayın. || 2. İç harcı yufkaya yayın. || 3. Böreği 24 dakika pişirin.
cevizli-kapya-ezme-hatay-usulu,Cevizli Kapya Ezme,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Köz kapya biber 3 adet | Ceviz 0.5 su bardağı | Sarımsak 1 diş | Zeytinyağı 1 yemek kaşığı,1. Biberleri doğrayın. || 2. Cevizi ince çekin. || 3. Tüm malzemeyi ezip servis edin.
ayvali-kereviz-guveci-canakkale-usulu,Ayvalı Kereviz Güveci,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Kereviz 2 adet | Ayva 1 adet | Havuç 1 adet | Zeytinyağı 3 yemek kaşığı | Su 1 su bardağı,1. Sebzeleri iri doğrayın. || 2. Güvece zeytinyağıyla alın. || 3. Kısık ateşte 20 dakika pişirin.
somloi-kup-tatlisi-macar-usulu,Somloi Kup Tatlısı,TATLI,tatlilar,hu,3,4,few-steps;short-step,Kek küpü 2 su bardağı | Krema 1 su bardağı | Ceviz 0.5 su bardağı | Kakao 1 yemek kaşığı,1. Kup tabanına kek yerleştirin. || 2. Krema ve cevizi katmanlayın. || 3. Kakaoyla servis edin.
cevizli-lorlu-havuclu-dip-bilecik-usulu,Cevizli Lorlu Havuçlu Dip,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Havuç 3 adet | Lor peyniri 150 gr | Ceviz 0.5 su bardağı | Zeytinyağı 1 tatlı kaşığı,1. Havucu rendeleyin. || 2. Tavada 4 dakika çevirin. || 3. Lor ve cevizle karıştırıp servis edin.
cevizli-misir-unu-helvasi-artvin-usulu,Cevizli Mısır Unu Helvası,TATLI,tatlilar,tr,3,4,few-steps;short-step,Mısır unu 1 su bardağı | Ceviz 0.75 su bardağı | Pekmez 0.5 su bardağı | Su 1.5 su bardağı | Ayçiçek yağı 3 yemek kaşığı,1. Mısır ununu yağda 6 dakika kavurun. || 2. Pekmezli suyu yavaşça ekleyin. || 3. Cevizi katıp helvayı toparlayın.
cevizli-pancar-dip-zonguldak-usulu,Cevizli Pancar Dip,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Haşlanmış pancar 2 adet | Süzme yoğurt 1 su bardağı | Ceviz 0.5 su bardağı | Sarımsak 1 diş,1. Pancarı rendeleyin. || 2. Yoğurtlu tabanı hazırlayın. || 3. Cevizle karıştırıp servis edin.
cevizli-patates-bastisi-igdir-usulu,Cevizli Patates Bastısı,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Patates 4 adet | Ceviz 0.5 su bardağı | Tereyağı 1 yemek kaşığı | Tuz 0.5 çay kaşığı,1. Patatesi 12 dakika haşlayın. || 2. İri ezip cevizle karıştırın. || 3. Tereyağı gezdirip servis edin.
hamsi-pastirmasi-salatasi-trabzon-usulu,Hamsi Pastırması Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Hamsi pastırması 180 gr | Roka 1 demet | Kırmızı soğan 1 adet | Limon suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Soğanı limonla ovun. || 2. Roka ve hamsiyle karıştırın. || 3. Salatayı hemen servis edin.
cevizli-sarimsakli-kabak-ezme-igdir-usulu,Cevizli Sarımsaklı Kabak Ezme,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Kabak 3 adet | Ceviz 0.5 su bardağı | Sarımsak 2 diş | Zeytinyağı 1 yemek kaşığı,1. Kabağı 8 dakika soteleyin. || 2. Ceviz ve sarımsağı ekleyin. || 3. Ezerek servis edin.
cevizli-sarimsakli-kopuk-biber-ezme-hatay-usulu,Cevizli Sarımsaklı Köpük Biber Ezme,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Kapya biber 3 adet | Ceviz 0.5 su bardağı | Sarımsak 2 diş | Zeytinyağı 1 yemek kaşığı,1. Biberi 6 dakika közleyin. || 2. Cevizi ve sarımsağı ekleyin. || 3. Kısa çekip servis edin.
salade-nicoise-fransiz-bistro-usulu,Salade Niçoise,SALATA,salatalar,fr,3,4,few-steps;short-step,Ton balığı 200 gr | Yumurta 3 adet | Domates 2 adet | Yeşil fasulye 200 gr | Zeytin 0.5 su bardağı,1. Yumurtayı 8 dakika haşlayın. || 2. Fasulyeyi 4 dakika haşlayın. || 3. Tüm malzemeleri dizip servis edin.
che-chuoi-vietnam-usulu,Che Chuoi,TATLI,tatlilar,vn,3,4,few-steps;short-step,Muz 3 adet | Hindistan cevizi sütü 2 su bardağı | Toz şeker 2 yemek kaşığı,1. Hindistan cevizi sütünü ısıtın. || 2. Şekeri ekleyin. || 3. Muzu katıp 6 dakika pişirin.
