slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
labneli-zahterli-bazlama-antalya-usulu,Labneli Zahterli Bazlama,kahvaltiliklar,KAHVALTI,tr,0,Bazlama 2 adet | Labne 200 gr | Zahter 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Bazlamayı tavada ısıtın. || 2. Labneyi üstüne sürün. || 3. Zahter ve yağla servis edin.,Bazlamayı son anda ısıtmak labnenin üzerinde hafifçe eriyen bir doku bırakır.,Ilık servis edin.
lahanali-mantar-guveci-zonguldak-maden-usulu,Zonguldak Lahanalı Mantar Güveci,sebze-yemekleri,YEMEK,tr,0,Beyaz lahana 400 gr | Mantar 250 gr | Domates 2 adet | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı,1. Soğan ve mantarı 6 dakika pişirin. || 2. Lahana ve domatesi ekleyin. || 3. Yemeği 18 dakika pişirip servis edin.,Mantarı yüksek ateşte başlatmak su salmasını geciktirir.,Taze dereotu ve zeytinyağıyla porselen tabakta soğuk tüketin; lezzet ertesi gün daha derin olur.
lalanga-trakya-usulu,Lalanga,kahvaltiliklar,KAHVALTI,tr,0,Un 200 gr | Yoğurt 150 gr | Yumurta 2 adet | Tereyağı 20 gr | Tuz 0.5 çay kaşığı,"1. Un, yoğurt, yumurta ve tuzu pürüzsüz olana kadar çırpın. || 2. Hamuru 5 dakika dinlendirin. || 3. Tereyağlı tavada ince parçalar halinde toplam 8 dakika pişirin.",Hamuru 5 dakika dinlendirmek tavada daha düzgün yayılmasını sağlar.,Beyaz peynir ve bal ile ılık servis edin.
lamington,Lamington,tatlilar,TATLI,au,0,Un 250 gr | Yumurta 3 adet | Toz şeker 1 su bardağı | Bitter çikolata 120 gr | Süt 120 ml | Hindistan cevizi 1.5 su bardağı,"1. Un, yumurta ve şekerle sade bir kek pişirip küp kesin. || 2. Çikolata ve sütü ısıtarak glazürü hazırlayın. || 3. Kek küplerini glazüre batırıp hindistan cevizine bulayın.",Keki bir gün dinlendirmek glazüre batırırken dağılmasını azaltır.,Kahve yanında oda sıcaklığında servis edin.
lamington-kakaolu-kup-avustralya-usulu,Lamington Kakaolu Kup,tatlilar,TATLI,au,0,Kek küpü 2 su bardağı | Kakao 2 yemek kaşığı | Hindistancevizi rendesi 3 yemek kaşığı | Krema 1 su bardağı,1. Kremayı kakaoyla karıştırın. || 2. Kup içine keki pay edin. || 3. Hindistancevizi ile katmanlayın.,Keki iri küp kesmek kup içinde lamington hissini güçlendirir.,Soğuk servis edin.
lamington-krema-kup-avustralya-usulu,Lamington Krema Kup,tatlilar,TATLI,au,0,Kek küpü 2 su bardağı | Krema 1 su bardağı | Kakao 2 yemek kaşığı | Hindistan cevizi 0.5 su bardağı,1. Krema katını hazırlayın. || 2. Kup katmanlarını kurun. || 3. Tatlıyı soğuk servis edin.,Kek küplerini çok ıslatmamak kup içinde formunu korur.,"Buzdolabında bekletmiş tabakta tek porsiyon olarak, yanına demli ıhlamur fincanıyla verin."
lamington-trifle-kup-avustralya-usulu,Lamington Trifle Kup,tatlilar,TATLI,au,0,Kakaolu kek küpü 2 su bardağı | Krema 1 su bardağı | Reçel 0.5 su bardağı | Hindistancevizi rendesi 2 yemek kaşığı,1. Kup tabanına kek yerleştirin. || 2. Krema ve reçelle katmanlayın. || 3. Hindistanceviziyle servis edin.,Kek küplerini çok büyük bırakmamak katmanları daha dengeli yapar.,"Buzdolabında bekletmiş tabakta tek porsiyon olarak, yanına demli ıhlamur fincanıyla verin."
lamington-yogurt-kup-avustralya-usulu,Avustralya Lamington Yoğurt Kup,tatlilar,TATLI,au,0,Kakaolu kek 4 dilim | Yoğurt 2 su bardağı | Hindistan cevizi 3 yemek kaşığı,1. Keki ufalayın. || 2. Yoğurdu kuplara paylaştırın. || 3. Kek ve hindistan cevizini kat kat ekleyip servis edin.,Kek kırıntısını son anda eklemek üst katmanda hafif bir doku bırakır.,"Altına bir kaşık vişne reçeli, yanına soğuk süt bardağı koyarak çocuklu sofralara hazırlayın."
lancashire-hotpot-ingiliz-usulu,Lancashire Hotpot,et-yemekleri,YEMEK,gb,0,Kuzu kuşbaşı 500 gr | Patates 5 adet | Kuru soğan 2 adet | Et suyu 1.5 su bardağı | Tuz 1 çay kaşığı,1. Et ve soğanı fırın kabına yerleştirin. || 2. Patates dilimlerini üstüne dizip et suyunu ekleyin. || 3. 190°C fırında 50 dakika pişirin.,Patatesleri ince dilimlemek üst katmanın eşit pişmesini sağlar.,Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
langos,Langos,hamur-isleri,APERATIF,hu,0,Un 500 gr | Maya 7 gr | Ekşi krema 200 gr | Kaşar peyniri 150 gr,"1. Un, maya ve suyla hamur yoğurup 35 dakika mayalandırın. || 2. Hamuru parçalara ayırıp açın. || 3. Kızgın yağda 3-4 dakika kızartıp krema ve peynirle servis edin.",Hamuru mutfak beziyle örtüp oda sıcaklığında bekletirseniz daha kolay açılır.,"Tabakta küçük kaselerde veya ayrı bölümlerde sunun; yanına limon dilimi, taze ekmek ve bir kase zeytin yerleştirin."
langos-budapeste-usulu,Lángos,hamur-isleri,YEMEK,hu,0,Un 500 gr | Instant maya 1 paket | Süt 250 ml | Tuz 1 çay kaşığı | Ayçiçek yağı 2 su bardağı | Ekşi krema 150 gr | Sarımsak 2 diş | Kaşar peyniri 120 gr,"1. Un, maya, süt ve tuzla yumuşak bir hamur yoğurun. || 2. Hamuru bezelere ayırıp dinlendirin. || 3. Bezeleri açıp ayçiçek yağında kızartın. || 4. Ekşi krema, sarımsak ve kaşar peyniriyle lángosu tamamlayın.",Hamuru çok ince açmamak kızarınca kenarların yumuşak kalmasını sağlar.,Üzerine ekstra peynir serperek sıcak servis edin.
larb-gai,Larb Gai,salatalar,SALATA,th,0,Tavuk kıyma 500 gr | Lime suyu 3 yemek kaşığı | Kavrulmuş pirinç 2 yemek kaşığı | Nane 1 demet | Kırmızı soğan 1 adet,"1. Tavuk kıymayı tavada 8 dakika pişirin. || 2. Lime suyu, kırmızı soğan, nane ve kavrulmuş pirinci ekleyin. || 3. Karışımı 5 dakika dinlendirip marul yapraklarıyla sunun.",Kavrulmuş pirinci havanda iri toz yapın; salataya çıtır bir doku verir.,Marul yaprakları ve salatalıkla servis edin.
last-word,Last Word,kokteyller,KOKTEYL,us,0,Cin 25 ml | Yeşil Chartreuse 25 ml | Maraschino likörü 25 ml | Lime suyu 25 ml,1. Tüm malzemeleri buzla shakera koyun. || 2. Shakerı 12 saniye çalkalayın. || 3. Kokteyli soğuk bardağa süzün.,Lime suyunu taze sıkın; şişe suyu bitkisel aromayı matlaştırır.,Soğuk coupe bardakta lime kabuğu ile servis edin.
lavantali-badem-sutlac-foca-usulu,Lavantali Badem Sütlaç,tatlilar,TATLI,tr,0,Süt 4 su bardağı | Pirinç 0.5 su bardağı | Toz badem 0.25 su bardağı | Şeker 0.5 su bardağı | Lavanta 1 çimdik,1. Pirinci 10 dakika haşlayın. || 2. Süt ve şekeri ekleyin. || 3. Bademle birlikte 8 dakika pişirin.,Lavanta miktarını az tutmak tatlıyı sabunsu olmaktan korur.,"Altına bir kaşık vişne reçeli, yanına soğuk süt bardağı koyarak çocuklu sofralara hazırlayın."
lavantali-limonata-isparta-usulu,Lavantali Limonata,icecekler,ICECEK,tr,0,Limon suyu 1 su bardağı | Su 3 su bardağı | Lavanta 1 tatlı kaşığı | Buz 1 su bardağı,1. Lavanta suyunu hazırlayın. || 2. Limon suyuyla karıştırın. || 3. Buzla servis edin.,Lavanta tomurcuğunu suda 4 dakika bekletmek limonataya hafif bir koku verir.,Soğuk servis edin.
lavas,Lavaş,hamur-isleri,YEMEK,tr,0,Un 4 su bardağı | Ilık su 1.5 su bardağı | Tuz 1 tatlı kaşığı | Zeytinyağı 2 yemek kaşığı,"1. Un, su, tuz ve zeytinyağıyla hamur yoğurun. || 2. Hamuru 15 dakika dinlendirip 8 bezeye ayırın. || 3. Bezeleri ince açıp sıcak tavada her yüzünü 1 dakika pişirin.",Hamuru bezelere ayırdıktan sonra 15 dakika dinlendirin; daha ince açılır.,"Kebap, dürüm veya kahvaltılıklarla kullanın."
laz-boregi-rize-usulu,Laz Böreği,tatlilar,TATLI,tr,0,Yufka 6 adet | Süt 500 ml | Un 3 yemek kaşığı | Toz şeker 0.75 su bardağı | Yumurta 2 adet | Tereyağı 80 gr | Pudra şekeri 2 yemek kaşığı,"1. Süt, un, şeker ve yumurtayla muhallebiyi pişirip ılıtın. || 2. Yufkaları tereyağı sürerek tepsiye yerleştirin ve araya muhallebiyi yayın. || 3. Üst katları kapatıp Laz böreğini 190°C fırında 30 dakika pişirin. || 4. Tatlıyı dilimleyip pudra şekeriyle servis edin.",Muhallebiyi ılıtıp yufkaya koymak katların hamurlaşmasını önler.,Dilimleyip üstüne pudra şekeri serperek servis edin.
laz-otlu-tava-boregi-artvin-usulu,Laz Otlu Tava Böreği,hamur-isleri,KAHVALTI,tr,0,Yufka 2 adet | Karışık ot 1 demet | Beyaz peynir 150 gr | Tereyağı 20 gr,1. İç harcı karıştırın. || 2. Yufkaları harçla kapatın. || 3. Böreği tavada 10 dakika pişirin.,İç harcı kuru tutmak böreğin tavada kolay çevrilmesini sağlar.,"Yanına közlenmiş biber, salatalık turşusu ve sıcak çörek dilimleriyle serpintisiz sunum kurun."
lazotlu-kabak-salatasi-artvin-usulu,Lazotlu Kabak Salatası,salatalar,SALATA,tr,0,Kabak 3 adet | Lazotu 0.5 demet | Yoğurt 1.5 su bardağı | Sarımsak 1 diş,1. Kabağı 6 dakika haşlayın. || 2. Yoğurtlu sosu hazırlayın. || 3. Lazotuyla karıştırıp servis edin.,Kabağı diri bırakmak salatada sulu bir ezilme oluşmasını önler.,Soğuk servis edin.
lebeniye-corbasi,Lebeniye Çorbası,corbalar,CORBA,tr,0,Yoğurt 2 su bardağı | Pirinç 0.5 su bardağı | Haşlanmış nohut 1 su bardağı | Dana kıyma 200 gr | Yumurta 1 adet | Tereyağı 2 yemek kaşığı | Kuru nane 1 tatlı kaşığı,"1. Pirinç ve nohudu 20 dakika haşlayın. || 2. Kıymadan küçük köfteler yapıp çorbaya ekleyin. || 3. Yoğurt ve yumurtayı çırpıp çorbaya ekleyin, 10 dakika pişirin.",Yoğurtlu karışımı tencereye azar azar ekleyip karıştırın; çorba pürüzsüz kalır.,Naneli tereyağı gezdirerek servis edin.
leche-frita-ispanya-usulu,Leche Frita,tatlilar,TATLI,es,0,Süt 2 su bardağı | Un 0.5 su bardağı | Toz şeker 0.5 su bardağı | Yumurta 1 adet | Sıvı yağ 1 su bardağı,"1. Süt, un ve şekeri koyulaşana kadar pişirin. || 2. Karışımı tepsiye yayıp 2 saat soğutun. || 3. Dilimleri yumurtaya bulayıp 4 dakika kızartın.",Harci tam soğutmadan kesmemek formu korur.,Soğuk servis etmeden önce küçük dilimlere bölün; tabağın yanına sade bir kaşık krema koyun.
leche-merengada-ispanya-usulu,Leche Merengada,icecekler,ICECEK,es,0,Süt 4 su bardağı | Şeker 0.5 su bardağı | Yumurta akı 1 adet | Tarçın çubuğu 1 adet | Limon kabuğu 1 şerit,1. Sütü tarçın ve limonla 6 dakika ısıtın. || 2. İçeceği soğutun. || 3. Köpük ekleyip servis edin.,Sütü kaynatıp tamamen soğutmak baharatın tadını daha yuvarlak hale getirir.,"Kısa genişçe bir bardakta, üstüne taze meyve veya otlardan bir tutamla sunun."
lechon-asado,Lechón Asado,et-yemekleri,YEMEK,cu,0,Dana döş 1.5 kg | Portakal suyu 200 ml | Lime suyu 80 ml | Sarımsak 8 diş,1. Eti narenciye ve sarımsakla 8 saat marine edin. || 2. Eti 160°C fırında 3 saat pişirin. || 3. Eti 15 dakika dinlendirip dilimleyin.,Eti marine içinde bir gece bekletin; turunçgil asidi kalın parçaya yavaş işler.,Moros y cristianos ve yuca con mojo ile servis edin.
lecso-macar-usulu,Lecsó,sebze-yemekleri,YEMEK,hu,0,Yeşil biber 4 adet | Domates 3 adet | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı | Tatlı paprika 1 çay kaşığı,1. Soğanı yağda 4 dakika çevirin. || 2. Biber ve domatesi ekleyin. || 3. Yemeği 15 dakika pişirip paprika ile tamamlayın.,Biberleri iri bırakmak yemekte doku sağlar.,"Yanına yoğurt veya cacık ve birkaç dilim limonla, hafif ılık serin."
lecso-yumurtali-macar-usulu,Lecsó Yumurtalı,sebze-yemekleri,YEMEK,hu,0,Kapya biber 4 adet | Domates 3 adet | Soğan 1 adet | Yumurta 3 adet | Zeytinyağı 1 yemek kaşığı,1. Soğan ve biberi 6 dakika pişirin. || 2. Domatesi ekleyin. || 3. Yumurtayı kırıp 4 dakika daha pişirin.,Yumurtayı son anda eklemek lecsónun sulu yapısını korur.,Taze dereotu ve zeytinyağıyla porselen tabakta soğuk tüketin; lezzet ertesi gün daha derin olur.
leek-and-potato-soup-british,Leek and Potato Soup,corbalar,CORBA,gb,0,Pırasa 3 adet | Patates 3 adet | Tereyağı 25 gr | Sebze suyu 1 lt | Krema 120 ml | Karabiber 0.25 çay kaşığı,"1. Pırasayı ince, patatesi küçük küp doğrayın. || 2. Pırasayı tereyağında 6 dakika renk almadan yumuşatın. || 3. Patates ve sebze suyunu ekleyip çorbayı 18 dakika pişirin. || 4. Çorbayı blenderdan geçirip krema ve karabiberle servis edin.",Pırasayı renk aldırmadan çevirmek çorbanın beyaz ve nazik tadını korur.,Üzerine taze çekilmiş karabiber serperek sıcak servis edin.
leka-ispanakli-krep-isvec-usulu,Leka Ispanaklı Krep,hamur-isleri,YEMEK,se,0,Un 1 su bardağı | Süt 1.5 su bardağı | Yumurta 2 adet | Ispanak 300 gr | Beyaz peynir 120 gr,1. Krep hamurunu hazırlayıp ince krepler pişirin. || 2. Ispanağı soteleyip peynirle iç harcı hazırlayın. || 3. Krepleri doldurup 190°C fırında 10 dakika ısıtarak servis edin.,Krepleri çok kalın dökmemek içle birlikte sarılmasını kolaylaştırır.,"Geniş porselen tabakta, yanına yoğurtlu bir sos ve bir bardak ayran eşliğinde servis yapın."
lemon-myrtle-iced-tea-avustralya-usulu,Lemon Myrtle Iced Tea,icecekler,ICECEK,au,0,Siyah çay 2 tatlı kaşığı | Lemon myrtle 1 çay kaşığı | Su 4 su bardağı | Bal 2 yemek kaşığı | Buz 1 su bardağı,1. Çayı 5 dakika demleyin. || 2. Balı karıştırıp soğutun. || 3. Buzla servis edin.,Limon mersinini demlenme sonunda eklemek kokusunun daha temiz kalmasını sağlar.,"Kısa köpüklü bardakta, üstüne ince rende muskat gezdirip Avrupai bir sunum verin."
lemon-myrtle-spritz-avustralya-usulu,Lemon Myrtle Spritz,kokteyller,KOKTEYL,au,0,Cin 80 ml | Lemon myrtle şurubu 40 ml | Soda 120 ml | Buz 1 su bardağı,1. Cin ve şurubu buzla karıştırın. || 2. Karışımı bardaklara paylaştırın. || 3. Soda ekleyip servis edin.,Lemon myrtle şurubunu fazla kullanmamak içkinin taze dengesini korur.,Bol buzla soğuk servis edin.
lemon-slice-avustralya-usulu,Lemon Slice,tatlilar,TATLI,au,0,Bisküvi kırığı 2 su bardağı | Tereyağı 60 gr | Yoğunlaştırılmış süt 1 su bardağı | Limon suyu 0.5 su bardağı,1. Bisküvi ve tereyağıyla tabanı hazırlayın. || 2. Süt ve limon suyunu çırpıp üstüne yayın. || 3. 10 dakika pişirip soğutun.,Tam soğutmadan kesmemek düzgün dilim verir.,Yanına kuru incir dilimi ve bir kaşık yoğurtla kontrastlı tadım tabağı oluşturun.
lemonato-tavuklu-orzo-yunan-usulu,Lemonato Tavuklu Orzo,tavuk-yemekleri,YEMEK,gr,0,Tavuk göğsü 500 gr | Orzo 1.5 su bardağı | Limon suyu 2 yemek kaşığı | Tavuk suyu 3 su bardağı | Dereotu 0.25 demet,1. Tavuğu 6 dakika soteleyin. || 2. Orzo ve tavuk suyunu ekleyin. || 3. Tencereyi 12 dakika pişirin.,Limonu ateşten aldıktan sonra eklemek orzoda parlak bir tat bırakır.,Tabakta kuzu pembesi tabaka halinde dilimleyip üstüne pişme suyundan iki kaşık dökün.
lemongrass-dana-pirinc-bowl-vietnam-usulu,Lemongrass Dana Pirinç Bowl,et-yemekleri,YEMEK,vn,0,Dana jülyen 450 gr | Pirinç 2 su bardağı | Limon otu 1 adet | Soya sosu 2 yemek kaşığı | Taze soğan 2 adet,1. Dana etini limon otu ile soteleyin. || 2. Pirinci hazırlayın. || 3. Bowl içinde birleştirip servis edin.,Limon otunu çok ince kıymak aromanın ete daha iyi geçmesini sağlar.,Kıtır soğan halkaları ve limon dilimleriyle yanından çevirerek servis yapın.
lemongrass-tofu-rice-salad-vietnam-usulu,Vietnam Lemongrass Tofu Rice Salad,salatalar,SALATA,vn,0,Tofu 250 gr | Haşlanmış pirinç 1.5 su bardağı | Limon otu 1 dal | Lime suyu 1 yemek kaşığı | Havuç 1 adet,1. Tofuyu limon otu ile 6 dakika soteleyin. || 2. Pirinci ve havucu hazırlayın. || 3. Tüm malzemeyi lime suyu ile karıştırıp servis edin.,Tofuyu kağıt havluyla kurulamak tavada daha net renk almasını sağlar.,Tabağı tahta masaya koyup yanına ince dilimlenmiş limon ve bir kase sarımsaklı yoğurt iliştirin.
licuado-de-papaya,Licuado de Papaya,smoothie-shake,ICECEK,mx,0,Papaya 2 su bardağı | Süt 1.5 su bardağı | Bal 1 yemek kaşığı | Buz 0.5 su bardağı,1. Papayayı küp doğrayın. || 2. Tüm malzemeyi blenderda 45 saniye çekin. || 3. Hemen bardaklara alıp servis edin.,Papaya çok olgunsa ekstra şeker eklemeden doğal tatlılık yeterli olur.,Soğuk bardakta üstüne bir çimdik tarçın serperek servis edin.
lime-biberli-barramundi-tava-avustralya-usulu,Lime Biberli Barramundi Tava,et-yemekleri,YEMEK,au,0,Barramundi fileto 600 gr | Biber 2 adet | Lime suyu 2 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Biberleri 4 dakika soteleyin. || 2. Balığı tavaya alın. || 3. Lime suyu ile 8 dakika pişirin.,Balığı lime ile pişirme sonunda buluşturmak dokusunu sıkı tutar.,Kenara közlenmiş biber ve ince dilimlenmiş limon koyarak ev sofrası tabağı kurgulayın.
lime-bitters-spritz-avustralya-usulu,Avustralya Lime Bitters Spritz,icecekler,ICECEK,au,0,Lime suyu 1 yemek kaşığı | Bitters şurubu 1 tatlı kaşığı | Soda 150 ml | Buz 1 su bardağı,1. Lime suyu ve bitters şurubunu karıştırın. || 2. Buzu ekleyin. || 3. Soda ile tamamlayıp servis edin.,Lime suyunu bardağa son anda sıkmak aromanın canlı kalmasına yardım eder.,Soğuk içecek için 1 saat önceden bardakları buzdolabında bekletin; sıcak camda aroma zayıflar.
lime-coconut-batida-brezilya-usulu,Lime Hindistan Cevizli Batida,kokteyller,KOKTEYL,br,0,Rom 1 su bardağı | Lime suyu 0.5 su bardağı | Hindistan cevizi sütü 0.75 su bardağı | Buz 1 su bardağı,1. Tüm malzemeyi blendera alın. || 2. Karışımı 20 saniye çekin. || 3. Kokteyli hemen servis edin.,Buzu blenderda fazla çekmemek kokteylin sulu değil granitalı kalmasını sağlar.,Üzerine bir dilim taze zencefil ve küçük bir yaprak fesleğen ekleyip aromayı canlandırın.
limeade-with-coconut-brezilya-usulu,Limeade with Coconut,icecekler,ICECEK,br,0,Lime suyu 0.75 su bardağı | Hindistan cevizi sütü 0.75 su bardağı | Su 2 su bardağı | Şeker 3 yemek kaşığı | Buz 1 su bardağı,1. Malzemeleri blendera alın. || 2. Karışımı kısa çekin. || 3. Buzla servis edin.,Lime kabuğunu çok çekmemek içeceğin acılaşmasını önler.,Soğuk içecek için 1 saat önceden bardakları buzdolabında bekletin; sıcak camda aroma zayıflar.
limon-mersinli-tavuk-pirinci-tava-avustralya-usulu,Limon Mersinli Tavuk Pirinci Tava,tavuk-yemekleri,YEMEK,au,0,Tavuk göğsü 500 gr | Pirinç 1.5 su bardağı | Limon mersini 1 çay kaşığı | Su 3 su bardağı,1. Tavuğu 6 dakika soteleyin. || 2. Pirinç ve suyu ekleyin. || 3. Limon mersiniyle 12 dakika pişirin.,Limon mersinini son aşamada eklemek narenciye kokusunu canlı tutar.,Sıcak servis edin.
limon-myrtle-avokado-toast-avustralya-usulu,Limon Myrtle Avokado Toast,kahvaltiliklar,KAHVALTI,au,0,Ekşi mayalı ekmek 4 dilim | Avokado 2 adet | Limon suyu 1 yemek kaşığı | Limon myrtle 0.25 çay kaşığı,1. Ekmeği kızartın. || 2. Avokadoyu baharatlarla ezin. || 3. Ekmeğe sürüp servis edin.,Avokadoyu servis anında ezmek rengini canlı tutar.,"Sıcak servis edip yanına bal, kaymak ve tereyağlı simit dilimleri koyun."
limonana,Limonana,icecekler,ICECEK,me,0,Limon suyu 0.5 su bardağı | Taze nane 0.5 demet | Şeker 2 yemek kaşığı | Su 1.5 su bardağı | Buz 1 su bardağı,"1. Limon suyu, nane, şeker ve suyu blendera alın. || 2. 20 saniye çekin. || 3. Buz ekleyip bardaklara paylaştırın.",Naneyi uzun çekmeyin; fazla blender süresi içeceği acılaştırabilir.,Bol buz ve birkaç nane yaprağıyla soğuk servis edin.
limonata-cremosa-italyan-usulu,Limonata Cremosa,icecekler,ICECEK,it,0,Limon suyu 0.5 su bardağı | Süt 1 su bardağı | Su 1 su bardağı | Şeker 3 yemek kaşığı | Buz 1 su bardağı,1. Malzemeleri blendera alın. || 2. Karışımı kısa çekin. || 3. Buzla servis edin.,Buzu en sonda eklemek içeceğin köpüğünü daha iyi korur.,"Kısa genişçe bir bardakta, üstüne taze meyve veya otlardan bir tutamla sunun."
limonlu-deniz-borulceli-tavuk-sote-bodrum-usulu,Limonlu Deniz Börülceli Tavuk Sote,tavuk-yemekleri,YEMEK,tr,0,Tavuk göğsü 500 gr | Deniz börülcesi 200 gr | Limon suyu 2 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,1. Tavuğu 6 dakika soteleyin. || 2. Deniz börülcesini ekleyin. || 3. Limonla birlikte 4 dakika daha pişirin.,Deniz börülcesini son 4 dakikada eklemek gevrekliğini korur.,Sıcak servis edin.
