slug,title,type,category,cuisine,stepCount,score,issues,ingredients_tr,current_steps_tr
hasselback-pancar-salatasi-isvec-usulu,Hasselback Pancar Salatası,SALATA,salatalar,se,3,4,few-steps;short-step,Pancar 4 adet | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı | Elma sirkesi 1 yemek kaşığı,1. Pancarları hasselback biçimde kesin. || 2. Pancarları 26 dakika pişirin. || 3. Dereotuyla tamamlayıp servis edin.
nyponsoppa-bademli-isvec-usulu,Nyponsoppa,CORBA,corbalar,se,3,4,few-steps;short-step,Kuşburnu püresi 2 su bardağı | Su 3 su bardağı | Şeker 0.25 su bardağı | Badem 0.25 su bardağı | Mısır nişastası 1 yemek kaşığı,1. Püre ve suyu tencereye alın. || 2. Çorbayı 10 dakika pişirin. || 3. Bademle tamamlayıp servis edin.
escalivada-ispanya-usulu,Escalivada,APERATIF,aperatifler,es,3,4,few-steps;short-step,Patlıcan 2 adet | Kapya biber 3 adet | Soğan 1 adet | Zeytinyağı 2 yemek kaşığı,1. Sebzeleri közleyin. || 2. Kabuklarını soyup dilimleyin. || 3. Zeytinyağıyla servis edin.
canchanchara-kuba-usulu,Canchánchara,KOKTEYL,kokteyller,cu,3,4,few-steps;short-step,Beyaz rom 1 su bardağı | Bal 3 yemek kaşığı | Lime suyu 3 yemek kaşığı | Buz 1 su bardağı,1. Bardağa bal ve lime alın. || 2. Romu ekleyip karıştırın. || 3. Buzla servis edin.
okroshka-kefirli-rus-usulu,Okroshka,CORBA,corbalar,ru,3,4,few-steps;short-step,Kefir 3 su bardağı | Patates 2 adet | Salatalık 2 adet | Yumurta 2 adet | Dereotu 0.25 demet,1. Patates ve yumurtayı haşlayın. || 2. Malzemeleri küçük doğrayın. || 3. Kefirle birleştirip servis edin.
chilcano-de-pisco-narenciyeli-peru-usulu,Chilcano de Pisco,KOKTEYL,kokteyller,pe,3,4,few-steps;short-step,Pisco brendi 1 su bardağı | Zencefilli soda 1 su bardağı | Lime suyu 2 yemek kaşığı | Portakal kabuğu 1 şerit | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Pisco brendiyi ve sodayı ekleyin. || 3. Narenciye ile servis edin.
skagenrora,Skagenröra,APERATIF,aperatifler,se,3,4,few-steps;short-step,Haşlanmış karides 300 gr | Mayonez 3 yemek kaşığı | Dereotu 0.5 demet | Kızarmış ekmek 4 dilim | Limon 1 adet,"1. Karidesleri kurulayıp iri doğrayın. || 2. Mayonez, dereotu ve limonla karıştırın. || 3. Karışımı kızarmış ekmeklere paylaştırın."
yogurtlu-semizotu-ezmesi-denizli-usulu,Denizli Yoğurtlu Semizotu Ezmesi,SOS,soslar-dippler,tr,3,4,few-steps;short-step,Semizotu 1 demet | Yoğurt 1.5 su bardağı | Sarımsak 1 diş | Zeytinyağı 1 yemek kaşığı,1. Semizotunu ayıklayıp ince kıyın. || 2. Yoğurt ve sarımsakla karıştırın. || 3. Ezmenin üstüne zeytinyağı gezdirip servis edin.
peanut-butter-milkshake,Peanut Butter Milkshake,ICECEK,smoothie-shake,us,3,4,no-time;short-step,Vanilyalı dondurma 4 top | Süt 1 su bardağı | Fıstık ezmesi 3 yemek kaşığı,1. Tüm malzemeyi blendera alın. || 2. 30 saniye pürüzsüz olana kadar çekin. || 3. Bekletmeden bardaklara paylaştırın.
pan-con-tomate,Pan con Tomate,APERATIF,aperatifler,es,3,4,few-steps;short-step,Ekşi mayalı ekmek 8 dilim | Olgun domates 3 adet | Sarımsak 2 diş | Zeytinyağı 4 yemek kaşığı,1. Ekmekleri kızartın. || 2. Sarımsağı ekmeğe sürün. || 3. Domates rendesi ve zeytinyağıyla servis edin.
slata-mechouia,Tunisian Slata Mechouia,SALATA,salatalar,ma,3,4,few-steps;short-step,Kırmızı biber 4 adet | Domates 3 adet | Sarımsak 3 diş | Zeytinyağı 4 yemek kaşığı,1. Biber ve domatesleri 25 dakika közleyin. || 2. Kabuklarını soyup iri doğrayın. || 3. Sarımsak ve zeytinyağıyla karıştırın.
freekeh-pilaf,Freekeh Pilaf,YEMEK,makarna-pilav,me,3,4,few-steps;short-step,Freekeh 2 su bardağı | Tavuk suyu 4 su bardağı | Badem 80 gr | Tereyağı 40 gr,1. Freekeh tanelerini yıkayıp süzün. || 2. Tereyağında 5 dakika kavurun. || 3. Tavuk suyuyla 35 dakika pişirin.
hurmali-tahin-shake,Hurmalı Tahin Shake,ICECEK,smoothie-shake,me,3,4,no-time;short-step,Hurma 8 adet | Tahin 2 yemek kaşığı | Süt 300 ml | Buz 1 su bardağı,1. Hurmaların çekirdeğini çıkarın. || 2. Tüm malzemeleri blendera alıp çekin. || 3. Bekletmeden bardaklara paylaştırın.
hurmali-muzlu-smoothie,Hurmalı Muzlu Smoothie,ICECEK,smoothie-shake,me,3,4,no-time;short-step,Muz 2 adet | Hurma 6 adet | Süt 1.5 su bardağı | Tahin 1 yemek kaşığı,1. Hurmaların çekirdeğini çıkarın. || 2. Tüm malzemeyi blenderda 45 saniye çekin. || 3. Bekletmeden servis edin.
moutabal,Moutabal,SOS,soslar-dippler,me,3,4,few-steps;short-step,Patlıcan 4 adet | Tahin 3 yemek kaşığı | Yoğurt 150 gr | Limon suyu 2 yemek kaşığı,"1. Patlıcanları 25 dakika közleyin. || 2. İçlerini çıkarıp süzün. || 3. Tahin, yoğurt ve limonla karıştırın."
peynirli-mantar-dolmasi,Peynirli Mantar Dolması,APERATIF,aperatifler,fr,3,4,few-steps;short-step,Büyük mantar 12 adet | Krem peynir 120 gr | Parmesan 40 gr | Sarımsak 1 diş,1. Mantarların içini çıkarın. || 2. Peynirli harçla doldurun. || 3. 200°C fırında 18 dakika pişirin.
zahter-salatasi-hatay-usulu,Zahter Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Taze zahter 1 demet | Domates 2 adet | Ceviz 0.5 su bardağı | Nar ekşisi 2 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,1. Zahteri ayıklayıp iri doğrayın. || 2. Domates ve cevizi ekleyin. || 3. Nar ekşisi ve zeytinyağıyla salatayı karıştırıp servis edin.
kabak-cicekli-yogurt-asi-ayvalik-usulu,Ayvalık Kabak Çiçekli Yoğurt Aşı,CORBA,corbalar,tr,3,4,few-steps;short-step,Yoğurt 1.5 su bardağı | Pirinç 0.5 su bardağı | Kabak çiçeği 8 adet | Su 4 su bardağı | Nane 0.5 çay kaşığı,1. Pirinci 12 dakika haşlayın. || 2. Yoğurdu ılıştırıp tencereye ekleyin. || 3. Kabak çiçeği ve naneyi ekleyip 3 dakika daha pişirin.
erikli-yogurtlu-tarhana-eskisehir-usulu,Eskişehir Erikli Yoğurtlu Tarhana,CORBA,corbalar,tr,3,4,few-steps;short-step,Tarhana 4 yemek kaşığı | Yoğurt 1 su bardağı | Kırmızı erik 3 adet | Su 4 su bardağı,1. Tarhanayı suyla açın. || 2. Çorbayı 12 dakika pişirin. || 3. Yoğurt ve erikleri ekleyip 2 dakika daha ısıtın.
karalahanali-barbunya-diblesi-giresun-usulu,Karalahanalı Barbunya Diblesi,YEMEK,baklagil-yemekleri,tr,3,4,few-steps;short-step,Barbunya 1.5 su bardağı | Karalahana 250 gr | Pirinç 0.5 su bardağı | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı,"1. Soğanı kısa çevirin. || 2. Barbunya, lahana ve pirinci ekleyin. || 3. Yemeği 20 dakika pişirin."
incirli-irmik-keki-aydin-usulu,İncirli İrmik Keki,TATLI,tatlilar,tr,3,4,few-steps;short-step,İrmik 1 su bardağı | Un 1 su bardağı | Kuru incir 1 su bardağı | Süt 1 su bardağı | Yumurta 2 adet,1. Kuru inciri doğrayın. || 2. Hamuru hazırlayıp kalıba dökün. || 3. Keki 24 dakika pişirin.
sumakli-nohut-salatasi-adiyaman-usulu,Sumaklı Nohut Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Haşlanmış nohut 2 su bardağı | Maydanoz 0.5 demet | Sumak 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı | Limon suyu 1 tatlı kaşığı,1. Nohudu geniş kaseye alın. || 2. Diğer malzemeleri ekleyip karıştırın. || 3. Salatayı servis edin.
deniz-borulceli-levrek-bugulama-izmir-usulu,Deniz Börülceli Levrek Buğulama,YEMEK,et-yemekleri,tr,3,4,few-steps;short-step,Levrek fileto 600 gr | Deniz börülcesi 150 gr | Limon 1 adet | Zeytinyağı 1 yemek kaşığı | Sarımsak 2 diş,1. Levrek ve sarımsağı tencereye alın. || 2. Limon ve zeytinyağını ekleyin. || 3. Yemeği 15 dakika pişirin.
keci-peynirli-biber-dolmasi-antalya-usulu,Keçi Peynirli Biber Dolması,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Dolmalık biber 6 adet | Keçi peyniri 150 gr | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı | Domates 1 adet,1. İç harcı hazırlayın. || 2. Biberleri doldurup tencereye alın. || 3. Dolmaları 18 dakika pişirin.
borulceli-domates-sogurtmesi-aydin-usulu,Börülceli Domates Söğürtmesi,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Taze börülce 400 gr | Domates 4 adet | Sarımsak 2 diş | Zeytinyağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı,1. Domatesi ve sarımsağı tavada çevirin. || 2. Börülceyi ekleyin. || 3. Yemeği 12 dakika pişirin.
domatesli-arpa-sehriye-corbasi-bilecik-usulu,Domatesli Arpa Şehriye Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Arpa şehriye 1 su bardağı | Domates 3 adet | Zeytinyağı 1 yemek kaşığı | Su 4 su bardağı | Tuz 0.5 çay kaşığı,1. Şehriyeyi yağda 2 dakika çevirin. || 2. Domates ve suyu ekleyin. || 3. Çorbayı 12 dakika pişirin.
fistikli-bulgur-kofte-gaziantep-usulu,Fıstıklı Bulgur Köfte,APERATIF,aperatifler,tr,3,4,few-steps;short-step,İnce bulgur 1 su bardağı | Antep fıstığı 0.5 su bardağı | Domates salçası 1 yemek kaşığı | Kimyon 0.5 çay kaşığı | Zeytinyağı 1 yemek kaşığı,1. Bulguru sıcak suyla ıslatın. || 2. Diğer malzemeleri ekleyip yoğurun. || 3. Köftelere şekil verip servis edin.
beetroot-feta-fritter-avustralya-usulu,Avustralya Beetroot Feta Fritter,KAHVALTI,kahvaltiliklar,au,3,4,few-steps;short-step,Pancar 2 adet | Feta peyniri 100 gr | Un 0.75 su bardağı | Yumurta 2 adet | Zeytinyağı 1 yemek kaşığı,1. Pancarı rendeleyip suyunu sıkın. || 2. Tüm malzemeyi karıştırın. || 3. Harçtan kaşıkla alıp tavada 8 dakika pişirin.
erikli-pazi-salatasi-sakarya-usulu,Erikli Pazı Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Pazı 1 demet | Yeşil erik 5 adet | Ceviz 0.25 su bardağı | Zeytinyağı 1 yemek kaşığı,1. Pazıyı 2 dakika haşlayın. || 2. Erikleri doğrayın. || 3. Malzemeleri karıştırıp servis edin.
cajeta-yogurt-kup-meksika-usulu,Cajeta Yoğurt Kup,TATLI,tatlilar,mx,3,4,few-steps;short-step,Yoğurt 2 su bardağı | Cajeta 0.5 su bardağı | Granola 1 su bardağı | Tarçın 0.25 çay kaşığı,1. Cajetayı 2 dakika ılıtın. || 2. Kup katmanlarını hazırlayın. || 3. Tatlıyı soğuk servis edin.
erikli-semizotu-salatasi-ayvalik-usulu,Erikli Semizotu Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Semizotu 1 demet | Yeşil erik 6 adet | Zeytinyağı 1 yemek kaşığı | Limon suyu 1 tatlı kaşığı,1. Semizotunu ayıklayın. || 2. Erikleri ince doğrayın. || 3. Malzemeleri karıştırıp servis edin.
arak-limon-kokteyli-levant-usulu,Arak Limon Kokteyli,KOKTEYL,kokteyller,me,3,4,few-steps;short-step,Arak veya rakı 1 su bardağı | Limon suyu 0.5 su bardağı | Soda 1 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Arak ve limon suyunu ekleyin. || 3. Sodayla tamamlayıp servis edin.
cennet-camurlu-muhallebi-mersin-usulu,Cennet Çamurlu Muhallebi,TATLI,tatlilar,tr,3,4,few-steps;short-step,Bisküvi kırıntısı 1.5 su bardağı | Süt 3 su bardağı | Pirinç unu 3 yemek kaşığı | Antep fıstığı 0.25 su bardağı | Şeker 0.5 su bardağı,1. Muhallebiyi 8 dakika pişirin. || 2. Katmanları kâselere yerleştirin. || 3. Tatlıyı soğutup servis edin.
dut-pekmezli-irmik-helvasi-elazig-usulu,Dut Pekmezli İrmik Helvası,TATLI,tatlilar,tr,3,4,few-steps;short-step,İrmik 1 su bardağı | Tereyağı 50 gr | Dut pekmezi 0.5 su bardağı | Su 1 su bardağı,1. İrmiği tereyağında 8 dakika kavurun. || 2. Pekmezli suyu ekleyin. || 3. Helvayı toparlayıp servis edin.
sumakli-tulum-salatasi-kars-usulu,Sumaklı Tulum Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Tulum peyniri 150 gr | Kuru soğan 1 adet | Sumak 1 tatlı kaşığı | Maydanoz 0.25 demet | Zeytinyağı 1 tatlı kaşığı,1. Soğanı ince doğrayın. || 2. Tulum ve diğer malzemelerle karıştırın. || 3. Salatayı servis edin.
tahinli-patlican-corbasi-hatay-usulu,Tahinli Patlıcan Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Közlenmiş patlıcan 2 adet | Tahin 2 yemek kaşığı | Sarımsak 1 diş | Su 4 su bardağı | Limon suyu 1 tatlı kaşığı,1. Patlıcanı suyla tencereye alın. || 2. Çorbayı 10 dakika ısıtın. || 3. Tahin ve limonla tamamlayın.
patatesli-kurut-ezmesi-igdir-usulu,Patatesli Kurut Ezmesi,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Patates 4 adet | Kurut 2 adet | Tereyağı 20 gr | Su 0.5 su bardağı,1. Patatesleri haşlayın. || 2. Kurutu suda eritip patatesle ezin. || 3. Tereyağıyla servis edin.
visneli-vermut-kokteyli-istanbul-usulu,Vişneli Vermut Kokteyli,KOKTEYL,kokteyller,tr,3,4,few-steps;short-step,Kırmızı vermut 1 su bardağı | Vişne suyu 0.5 su bardağı | Portakal kabuğu 1 şerit | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Vermut ve vişne suyunu ekleyin. || 3. Portakal kabuğuyla servis edin.
greyfurtlu-raki-tonik-akdeniz-usulu,Greyfurtlu Rakı Tonik,KOKTEYL,kokteyller,tr,3,4,few-steps;short-step,Rakı 1 su bardağı | Tonik 1 su bardağı | Greyfurt 0.5 adet | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Rakı ve toniği ekleyin. || 3. Greyfurtla servis edin.
sopa-de-fideo-verde-meksika-usulu,Sopa de Fideo Verde,CORBA,corbalar,mx,3,4,few-steps;short-step,İnce erişte 150 gr | Tomatillo sos 1.5 su bardağı | Soğan 1 adet | Su 4 su bardağı | Kişniş 0.25 demet,1. Erişteyi 3 dakika kavurun. || 2. Sos ve suyu ekleyin. || 3. Çorbayı 10 dakika pişirip servis edin.
menengicli-irmik-muhallebisi-gaziantep-usulu,Menengiçli İrmik Muhallebisi,TATLI,tatlilar,tr,3,4,few-steps;short-step,İrmik 0.75 su bardağı | Süt 3 su bardağı | Şeker 0.5 su bardağı | Menengiç ezmesi 2 yemek kaşığı,"1. Süt, irmik ve şekeri pişirin. || 2. Muhallebiyi 10 dakika koyulaştırın. || 3. Menengiçle tamamlayıp soğutun."
menengicli-muhallebi-sanliurfa-usulu,Menengiçli Muhallebi,TATLI,tatlilar,tr,3,4,few-steps;short-step,Süt 4 su bardağı | Menengiç kreması 3 yemek kaşığı | Pirinç unu 4 yemek kaşığı | Şeker 0.5 su bardağı,1. Malzemeleri tencerede çırpın. || 2. Muhallebiyi 10 dakika pişirin. || 3. Kaselere alıp soğutun.
sakizli-incir-parfe-cesme-usulu,Sakızlı İncir Parfe,TATLI,tatlilar,tr,3,4,few-steps;short-step,İncir 5 adet | Krema 1 su bardağı | Labneh 1 su bardağı | Damla sakızı 1 çimdik | Bal 2 yemek kaşığı,1. Krema ve labneh'i çırpın. || 2. Aromayı ve balı ekleyin. || 3. İncirle katmanlayıp soğuk servis edin.
yogurtlu-havuc-salatasi-cankiri-usulu,Yoğurtlu Havuç Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Havuç 4 adet | Yoğurt 1.5 su bardağı | Sarımsak 1 diş | Zeytinyağı 1 yemek kaşığı,1. Havucu 6 dakika soteleyin. || 2. Yoğurtlu sosu hazırlayın. || 3. Birleştirip soğuk servis edin.
sumakli-nohut-ezmesi-diyarbakir-usulu,Sumaklı Nohut Ezmesi,APERATIF,aperatifler,tr,3,4,few-steps;short-step,Haşlanmış nohut 2 su bardağı | Sumak 1 yemek kaşığı | Sarımsak 1 diş | Zeytinyağı 2 yemek kaşığı | Limon suyu 1 yemek kaşığı,1. Nohutları blendera alın. || 2. Diğer malzemeleri ekleyip çekin. || 3. Mezeyi servis edin.
kuru-domatesli-firik-corbasi-gaziantep-usulu,Kuru Domatesli Firik Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Firik bulgur 1 su bardağı | Kuru domates 6 adet | Soğan 1 adet | Nane 1 çay kaşığı | Su 5 su bardağı,1. Soğanı 4 dakika çevirin. || 2. Firik ve suyu ekleyin. || 3. Domatesle birlikte 15 dakika pişirin.
borulceli-kabak-mucveri-mugla-usulu,Börülceli Kabak Mücveri,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Kabak 3 adet | Haşlanmış börülce 1 su bardağı | Un 3 yemek kaşığı | Dereotu 0.25 demet | Zeytinyağı 2 yemek kaşığı,1. Kabak ve harcı hazırlayın. || 2. Mücverleri tavaya paylaştırın. || 3. Her yüzünü 4 dakika pişirin.
hardalli-lufer-salatasi-canakkale-usulu,Hardallı Lüfer Salatası,SALATA,salatalar,tr,3,4,few-steps;short-step,Lüfer fileto 250 gr | Tane hardal 1 yemek kaşığı | Karışık yeşillik 1 paket | Limon suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,1. Lüferi 6 dakika pişirin. || 2. Sosu hazırlayın. || 3. Salatayı birleştirip servis edin.
kengerli-bulgur-tavasi-bingol-usulu,Kengerli Bulgur Tavası,YEMEK,sebze-yemekleri,tr,3,4,few-steps;short-step,Kenger 200 gr | Pilavlık bulgur 1.5 su bardağı | Soğan 1 adet | Salça 1 tatlı kaşığı | Su 2.5 su bardağı,1. Kengeri 5 dakika haşlayın. || 2. Soğan ve salçayı çevirin. || 3. Bulgurla birlikte 14 dakika pişirin.
corekotlu-yufka-pizza-aksaray-usulu,Çörekotlu Yufka Pizza,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Yufka 2 adet | Rendelenmiş peynir 1 su bardağı | Domates 1 adet | Çörekotu 1 tatlı kaşığı | Zeytinyağı 1 yemek kaşığı,1. Yufkayı tepsiye serin. || 2. Malzemeleri üzerine yayın. || 3. 10 dakika pişirin.
pirasali-kesme-corbasi-bursa-usulu,Pırasalı Kesme Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Kesme erişte 1 su bardağı | Pırasa 2 adet | Yoğurt 1 su bardağı | Su 5 su bardağı,1. Pırasayı 4 dakika çevirin. || 2. Suyu ve erişteyi ekleyin. || 3. Yoğurtla birlikte 8 dakika pişirin.
tarhanali-yesil-mercimek-corbasi-ankara-usulu,Tarhanalı Yeşil Mercimek Çorbası,CORBA,corbalar,tr,3,4,few-steps;short-step,Tarhana 0.75 su bardağı | Yeşil mercimek 0.75 su bardağı | Su 5 su bardağı | Nane 1 çay kaşığı,1. Mercimeği 12 dakika haşlayın. || 2. Tarhanayı suyla açın. || 3. Birleştirip 10 dakika pişirin.
sumakli-fasulye-piyazi-igdir-usulu,Sumaklı Fasulye Piyazı,SALATA,salatalar,tr,3,4,few-steps;short-step,Haşlanmış kuru fasulye 2 su bardağı | Kırmızı soğan 1 adet | Sumak 1 yemek kaşığı | Maydanoz 0.25 demet | Zeytinyağı 1 yemek kaşığı,1. Soğanı sumakla ovun. || 2. Fasulye ve maydanozu ekleyin. || 3. Salatayı karıştırıp servis edin.
pancarli-arpa-salatasi-avustralya-usulu,Pancarlı Arpa Salatası,SALATA,salatalar,au,3,4,few-steps;short-step,Haşlanmış arpa 1.5 su bardağı | Pancar 2 adet | Portakal suyu 2 yemek kaşığı | Maydanoz 0.25 demet,1. Arpa ve pancarı hazırlayın. || 2. Sosu ekleyin. || 3. Salatayı karıştırıp servis edin.
cevizli-eriste-boregi-sivas-usulu,Cevizli Erişte Böreği,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Erişte 250 gr | Yufka 2 adet | Ceviz 0.75 su bardağı | Yoğurt 1 su bardağı | Tereyağı 30 gr,1. Erişteyi 6 dakika haşlayın. || 2. Katları hazırlayın. || 3. Böreği 18 dakika pişirin.
peynirli-kabakli-borek-kocaeli-usulu,Peynirli Kabaklı Börek,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Yufka 3 adet | Kabak 3 adet | Beyaz peynir 180 gr | Yoğurt 1 su bardağı | Zeytinyağı 2 yemek kaşığı,1. İç harcı hazırlayın. || 2. Katları tepsiye dizin. || 3. Böreği 16 dakika pişirin.
lamington-krema-kup-avustralya-usulu,Lamington Krema Kup,TATLI,tatlilar,au,3,4,few-steps;short-step,Kek küpü 2 su bardağı | Krema 1 su bardağı | Kakao 2 yemek kaşığı | Hindistan cevizi 0.5 su bardağı,1. Krema katını hazırlayın. || 2. Kup katmanlarını kurun. || 3. Tatlıyı soğuk servis edin.
dereotlu-somon-acik-sandvic-isvec-usulu,Dereotlu Somon Açık Sandviç,KAHVALTI,kahvaltiliklar,se,3,4,few-steps;short-step,Çavdar ekmeği 4 dilim | Somon füme 150 gr | Krem peynir 0.5 su bardağı | Dereotu 0.25 demet,1. Krem peyniri dereotuyla karıştırın. || 2. Ekmeğe sürün. || 3. Somonla tamamlayıp servis edin.
dut-serbetli-kadayif-kup-elazig-usulu,Dut Şerbetli Kadayıf Kup,TATLI,tatlilar,tr,3,4,few-steps;short-step,Kadayıf 200 gr | Dut şerbeti 0.75 su bardağı | Krema 1 su bardağı | Tereyağı 20 gr,1. Kadayıfı 6 dakika kavurun. || 2. Kup katmanlarını hazırlayın. || 3. Tatlıyı soğuk servis edin.
tulumlu-patates-gozleme-van-usulu,Tulumlu Patates Gözleme,KAHVALTI,hamur-isleri,tr,3,4,few-steps;short-step,Un 2 su bardağı | Patates 3 adet | Tulum peyniri 120 gr | Su 0.75 su bardağı,1. Hamuru yoğurun. || 2. İç harçla kapatın. || 3. Gözlemeyi tavada 8 dakika pişirin.
mihalic-peynirli-krep-balikesir-usulu,Mihaliç Peynirli Krep,KAHVALTI,kahvaltiliklar,tr,3,4,few-steps;short-step,Un 1 su bardağı | Süt 1 su bardağı | Yumurta 2 adet | Mihaliç peyniri 120 gr,1. Krep hamurunu hazırlayın. || 2. Krepleri pişirin. || 3. Peynirle doldurup servis edin.
