slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
kavunlu-naneli-smoothie,Kavunlu Naneli Smoothie,smoothie-shake,ICECEK,tr,0,Kavun 300 gr | Nane 6 yaprak | Limon suyu 1 tatlı kaşığı | Buz 4 küp,1. Kavunu küp doğrayın. || 2. Malzemeleri blender kabına alın. || 3. Karışımı 30 saniye çekip servis edin.,Kavunu önceden soğutmak bardağın kıvamını buzla sulandırmadan korur.,Üzerine nane yaprakları koyarak soğuk servis edin.
kavurmali-eriste-pilavi-kars-usulu,Kavurmalı Erişte Pilavı,makarna-pilav,YEMEK,tr,0,Erişte 300 gr | Dana kavurma 180 gr | Tereyağı 25 gr | Su 3 su bardağı,1. Erişteyi yağda kavurun. || 2. Suyu ekleyip pişirin. || 3. Kavurmayla 4 dakika daha çevirin.,Kavurmayı en sonda eklemek etin kurumasını önler.,Yanına sarımsaklı kıtır ekmek ve soğuk beyaz şarap eşliğinde akşam tabağı kurun.
kavurmali-patatesli-lavas-van-usulu,Van Kavurmalı Patatesli Lavaş,kahvaltiliklar,KAHVALTI,tr,0,Lavaş 2 adet | Kavurma 150 gr | Patates 2 adet | Karabiber 0.5 çay kaşığı,1. Patatesi küçük küpler halinde kızartın. || 2. Kavurmayı tavada ısıtın. || 3. İçi lavaşa sarıp sıcak servis edin.,Patatesi küçük küpler halinde kızartmak dürüm içinde daha dengeli dağılmasını sağlar.,"Kahvaltı tabağında domates, salatalık, yeşillik ve bir fincan sade kahveyle tamamlayın."
kavurmali-yumurta,Kavurmalı Yumurta,kahvaltiliklar,KAHVALTI,tr,0,Kavurma 120 gr | Yumurta 4 adet | Tereyağı 1 tatlı kaşığı | Pul biber 0.25 çay kaşığı,1. Kavurmayı tavada 3 dakika ısıtın. || 2. Yumurtaları üstüne kırıp kapağı kapatın. || 3. Yumurtalar pişince pul biber serpin.,Kavurma zaten tuzluysa ayrıca tuz eklemeyin; yumurta tuzu hızla öne taşır.,Yanına domates ve biberle sıcak servis edin.
kavutlu-muzlu-kup-igdir-usulu,Iğdır Kavutlu Muzlu Kup,tatlilar,TATLI,tr,0,Kavut 0.5 su bardağı | Süt 1.5 su bardağı | Muz 2 adet | Bal 1 yemek kaşığı | Tarçın 0.5 çay kaşığı,1. Kavutu kuru tavada 2 dakika çevirin. || 2. Süt ve balı ekleyip kısa süre koyulaştırın. || 3. Muz dilimleriyle kaselere paylaştırıp servis edin.,Kavutu kısa kavurmak aromayı açar.,Üzerine tarçın serpip soğuk servis edin.
kaygana-durumu-artvin-usulu,Artvin Kaygana Dürümü,hamur-isleri,KAHVALTI,tr,0,Un 1 su bardağı | Yumurta 2 adet | Süt 1 su bardağı | Beyaz peynir 120 gr | Maydanoz 0.25 demet,"1. Un, yumurta ve sütü pürüzsüz olana kadar çırpın. || 2. Hamuru ince tabaka halinde tavada iki yüzlü pişirin. || 3. Peynir ve maydanoz koyup dürüm yaparak servis edin.",Hamuru tavaya ince yaymak dürüm yapılırken kırılmamasını kolaylaştırır.,"Sahan tabakta, yanına taze kıyılmış nane ve bir kase zeytinyağlı yoğurtla verin."
kaygana-rize-usulu,Rize Kayganası,kahvaltiliklar,KAHVALTI,tr,0,Un 180 gr | Yumurta 2 adet | Süt 220 ml | Tereyağı 20 gr | Tuz 0.5 çay kaşığı | Tulum peyniri 80 gr,"1. Un, yumurta, süt ve tuzu pürüzsüz bir hamur olana kadar çırpın. || 2. Tereyağını tavada eritip hamurun yarısını ince tabaka halinde yayın. || 3. Kayganayı iki yüzü renk alana kadar toplam 8 dakika pişirin. || 4. Kalan hamuru aynı şekilde pişirip tulum peyniriyle servis edin.",Hamuru tavaya dökmeden hemen önce yeniden çırpmak unun dipte kalmasını önler.,Yanına tulum peyniri ve çay ile sıcak servis edin.
kaygana-trabzon-otlu-usulu,Otlu Kaygana,kahvaltiliklar,KAHVALTI,tr,0,Un 1 su bardağı | Yumurta 2 adet | Süt 1 su bardağı | Maydanoz 0.25 demet | Taze soğan 2 dal | Tereyağı 15 gr,1. Hamuru hazırlayıp otları ekleyin. || 2. Tereyağını tavada eritin. || 3. Kayganayı toplam 8 dakika pişirin.,Hamuru ince dökmek kaygananın ortasının da eşit pişmesini sağlar.,"Sahan tabakta, yanına taze kıyılmış nane ve bir kase zeytinyağlı yoğurtla verin."
kayisava-trabzon-usulu,Trabzon Kayısava,tatlilar,TATLI,tr,0,Un 0.5 su bardağı | Tereyağı 50 gr | Pekmez 0.5 su bardağı | Su 1.5 su bardağı | Ceviz 0.25 su bardağı,"1. Tereyağını tavada eritip unu 4 dakika boyunca kokusu çıkana kadar kavurun. || 2. Pekmez ve suyu çırparak ekleyin, karışımı koyulaşana kadar pişirin. || 3. Kayısavayı kaselere paylaştırıp cevizle servis edin.",Unun fındık kokusu alması kayısavanın kavruk tadını belirginleştirir.,Üzerine ceviz serpip ılık servis edin.
kayisi-kavurmasi-malatya-usulu,Malatya Kayısı Kavurması,tatlilar,TATLI,tr,0,Kuru kayısı 250 gr | Tereyağı 35 gr | Ceviz 0.5 su bardağı | Toz şeker 1 yemek kaşığı,1. Kayısıları 10 dakika ılık suda bekletin. || 2. Tereyağında kayısı ve şekeri 6 dakika çevirin. || 3. Ceviz ekleyip sıcak ya da ılık servis edin.,Kayısıyı 10 dakika ılık suda bekletmek tavada daha eşit yumuşamasını sağlar.,Üzerine ceviz serperek ılık servis edin.
kayisi-yahni-malatya-usulu,Malatya Kayısı Yahnisi,et-yemekleri,YEMEK,tr,0,Kuzu kuşbaşı 600 gr | Kuru kayısı 200 gr | Kuru soğan 1 adet | Tereyağı 25 gr | Toz tarçın 0.25 çay kaşığı,1. Eti tereyağında yüksek ateşte 6 dakika mühürleyin. || 2. Soğan ve su ekleyip eti 25 dakika pişirin. || 3. Kayısı ve tarçını ekleyip yemeği 10 dakika daha pişirin.,Kayısıyı son 10 dakikada eklemek tamamen dağılmadan yumuşamasını sağlar.,Yanına sade pirinç pilavıyla sıcak servis edin.
kayisili-findikli-kup-malatya-usulu,Kayısılı Fındıklı Kup,tatlilar,TATLI,tr,0,Kuru kayısı 10 adet | Yoğurt 1.5 su bardağı | Fındık 0.5 su bardağı | Bal 1 yemek kaşığı,1. Kayısıyı 4 dakika yumuşatın. || 2. Yoğurtla katmanlayın. || 3. Soğuk servis edin.,Kayısıyı kısa haşlamak kup içinde daha yumuşak bir doku verir.,Soğuk servis edin.
kayisili-froccs-macar-usulu,Kayısılı Fröccs,kokteyller,KOKTEYL,hu,0,Beyaz şarap 0.5 su bardağı | Kayısı püresi 0.25 su bardağı | Soda 1 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Şarap ve püreyi ekleyin. || 3. Sodayla tamamlayın.,Sodayı en son eklemek kokteylde canlı bir köpük bırakır.,Soğuk servis edin.
kayisili-hurma-kup-malatya-usulu,Kayısılı Hurma Kup,tatlilar,TATLI,tr,0,Kuru kayısı 8 adet | Hurma 6 adet | Yoğurt 2 su bardağı | Bal 2 yemek kaşığı,1. Kayısı ve hurmayı doğrayın. || 2. Yoğurdu bal ile karıştırın. || 3. Kup içinde katmanlayıp servis edin.,Kayısıyı küçük küp kesmek kup içinde her kaşıkta eşit meyve hissi verir.,Soğuk servis edin.
kayisili-irmik-pilavi-macaristan-usulu,Kayısılı İrmik Pilavı,makarna-pilav,YEMEK,hu,0,İrmik 1.5 su bardağı | Kuru kayısı 0.75 su bardağı | Tereyağı 25 gr | Su 2 su bardağı,1. İrmiği kavurun. || 2. Kayısı ve suyu ekleyin. || 3. Pilavı 8 dakika pişirin.,İrmiği kısık ateşte kavurmak yanmadan fındıksı koku verir.,Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
kayisili-kefir-smoothie,Kayısılı Kefir Smoothie,smoothie-shake,ICECEK,tr,0,Kayısı 4 adet | Kefir 250 ml | Muz 1 adet | Bal 1 tatlı kaşığı | Buz 4 küp,1. Kayısıların çekirdeğini çıkarıp dilimleyin. || 2. Tüm malzemeyi blender kabına alın. || 3. Karışımı 40 saniye çekip hemen servis edin.,Kayısıları çok olgun seçmek ilave şekere ihtiyaç bırakmaz.,Üzerine ince kayısı dilimleri koyarak soğuk servis edin.
kayisili-kestaneli-irmik-helvasi-malatya-usulu,Kayısılı Kestaneli İrmik Helvası,tatlilar,TATLI,tr,0,İrmik 1 su bardağı | Tereyağı 2 yemek kaşığı | Kuru kayısı 6 adet | Haşlanmış kestane 1 su bardağı,1. İrmiği tereyağında 6 dakika kavurun. || 2. Kayısı ve kestaneyi ekleyin. || 3. Helvayı 6 dakika daha pişirin.,Kayısıyı küçük doğramak helvada daha dengeli dağılmasına yardım eder.,Ilık servis edin.
kayisili-kuzu-sote-malatya-usulu,Kayısılı Kuzu Sote,et-yemekleri,YEMEK,tr,0,Kuzu kuşbaşı 600 gr | Gün kurusu kayısı 10 adet | Soğan 1 adet | Tereyağı 20 gr | Su 1 su bardağı,1. Eti 8 dakika mühürleyin. || 2. Soğanı ekleyin. || 3. Kayısıyla birlikte 10 dakika pişirin.,Kayısıyı son bölümde eklemek dağılmadan formunu korumasını sağlar.,Yanına sıcak ekmek ve bir kase turşu iliştirip geleneksel tabağa dönüştürün.
kayisili-palinka-spritz-macaristan-usulu,Kayısılı Palinka Spritz,kokteyller,KOKTEYL,hu,0,Brendi 0.5 su bardağı | Kayısı püresi 0.25 su bardağı | Soda 0.5 su bardağı | Buz 1 su bardağı,1. Bardağı buzla doldurun. || 2. Brendi ve kayısıyı ekleyin. || 3. Sodayla tamamlayıp servis edin.,Kayısı püresini ince süzmek kadehte daha temiz bir doku verir.,"Kısa köpüklü bardakta, üstüne ince rende muskat gezdirip Avrupai bir sunum verin."
kayisili-sutlac-igdir-usulu,Iğdır Kayısılı Sütlaç,tatlilar,TATLI,tr,0,Süt 1 lt | Pirinç 0.5 su bardağı | Kuru kayısı 8 adet | Toz şeker 0.5 su bardağı,1. Pirinci 10 dakika haşlayın. || 2. Süt ve şekeri ekleyip karışımı 10 dakika koyulaştırın. || 3. Kayısıyı ekleyip bir taşım ısıtarak soğutun.,Kayısıyı son dakikalarda eklemek renginin ve lokmasının belirgin kalmasını sağlar.,Üzerine tarçın serperek soğuk servis edin.
kayisili-un-helvasi-karaman-usulu,Kayısılı Un Helvası,tatlilar,TATLI,tr,0,Un 1 su bardağı | Tereyağı 90 gr | Kuru kayısı 0.75 su bardağı | Şeker 0.5 su bardağı | Su 1.5 su bardağı,1. Unu tereyağında kavurun. || 2. Şekerli suyu ekleyin. || 3. Kayısıyı katıp helvayı toparlayın.,Kayısıları küçük doğramak helvada eşit dağılmalarını sağlar.,"Buzdolabında bekletmiş tabakta tek porsiyon olarak, yanına demli ıhlamur fincanıyla verin."
kayisili-yarma-pilavi-malatya-usulu,Kayısılı Yarma Pilavı,makarna-pilav,YEMEK,tr,0,Yarma 1 su bardağı | Kuru kayısı 0.75 su bardağı | Soğan 1 adet | Zeytinyağı 1 yemek kaşığı | Su 2.5 su bardağı,1. Soğanı kısa çevirin. || 2. Yarma ve suyu ekleyin. || 3. Kayısıyla birlikte 18 dakika pişirin.,Kayısıyı küçük doğramak pilavda tek noktada toplanmadan dengeli dağılmasını sağlar.,Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
kaymakli-bazlama-durumu-afyon-usulu,Kaymaklı Bazlama Dürümü,kahvaltiliklar,KAHVALTI,tr,0,Bazlama 2 adet | Kaymak 100 gr | Domates 1 adet | Salatalık 1 adet,1. Bazlamaları kuru tavada 2 dakika ısıtın. || 2. Kaymak ve dilimlenmiş domatesi bazlamalara pay edin. || 3. Dürümleri kapatıp salatalıkla servis edin.,Bazlamayı kısa ısıtmak kaymağın akmadan yumuşamasını sağlar.,Yanına salatalık dilimleri koyarak ılık servis edin.
kaymakli-cevizli-havuclu-tatli-mardin-usulu,Kaymaklı Cevizli Havuçlu Tatlı,tatlilar,TATLI,tr,0,Havuç 4 adet | Kaymak 3 yemek kaşığı | Ceviz 0.5 su bardağı | Bal 1 yemek kaşığı,1. Havucu 10 dakika pişirin. || 2. Kaymakla karıştırın. || 3. Cevizle tamamlayın.,Havucu ince rendelemek tatlının daha çabuk yumuşamasını sağlar.,Ilık servis edin.
kaymakli-cevizli-pancar-tatlisi-mardin-usulu,Kaymaklı Cevizli Pancar Tatlısı,tatlilar,TATLI,tr,0,Haşlanmış pancar 2 adet | Kaymak 0.5 su bardağı | Ceviz 0.5 su bardağı | Bal 2 yemek kaşığı,1. Pancarı ince dilimleyin. || 2. Kaymakla katmanlayın. || 3. Ceviz ve balla servis edin.,Pancarı ince dilimlemek kaymakla katmanlanırken düzgün bir görünüm sağlar.,Soğuk servis edin.
kaymakli-kaygana-bolu-usulu,Bolu Kaymaklı Kaygana,kahvaltiliklar,KAHVALTI,tr,0,Un 1 su bardağı | Yumurta 2 adet | Süt 1 su bardağı | Tereyağı 20 gr | Kaymak 4 yemek kaşığı,"1. Un, yumurta ve sütü pürüzsüz olana kadar çırpın. || 2. Hamuru tereyağlı tavada ince tabaka halinde pişirin. || 3. Kayganayı kaymakla birlikte sıcak servis edin.",Tavayı ilk dökümden önce boş halde 2 dakika ısıtmak kaygananın kenarlarının daha iyi renk almasını sağlar.,Üstüne kaymak koyup sıcak servis edin.
kaymakli-kayisi-dolmasi-malatya-usulu,Malatya Kaymaklı Kayısı Dolması,tatlilar,TATLI,tr,0,Kuru kayısı 12 adet | Ceviz 0.5 su bardağı | Kaymak 6 yemek kaşığı | Bal 1 yemek kaşığı,1. Kayısıları 8 dakika ılık suda bekletin. || 2. İçlerine ceviz doldurup kısa süre ısıtın. || 3. Kaymak ve bal ekleyerek servis edin.,Kayısıları fazla haşlamamak içlerinin dağılmadan dolmasını sağlar.,Buzdolabından çıkarıp 10 dakika oda sıcaklığında bekletip yanına bir fincan Türk kahvesiyle sunun.
kaymakli-kayisi-tatlisi,Kaymaklı Kayısı Tatlısı,tatlilar,TATLI,tr,0,Kuru kayısı 18 adet | Su 400 ml | Şeker 100 gr | Kaymak 120 gr,1. Su ve şekeri kaynatıp kayısıları ekleyin. || 2. Kayısıları 12 dakika pişirip ılındırın. || 3. Açıp içine kaymak doldurun.,Kayısıları şerbette fazla tutmayın; dağılmadan dolacak kadar yumuşamaları yeterli.,Üzerine ince Antep fıstığı serpip servis edin.
kayseri-mantisi-otantik,Kayseri Mantısı Otantik,hamur-isleri,YEMEK,tr,0,Un 500 gr | Yumurta 1 adet | Dana kıyma 300 gr | Yoğurt 500 gr,"1. Un, yumurta ve suyla sert hamur yoğurun. || 2. Hamuru küçük karelere kesip kıymalı içle kapatın. || 3. Mantıları 12-15 dakika haşlayıp yoğurtla servis edin.",Parçaları tencereye aynı anda doldurmayın; iki etaba bölmek kavurma yerine haşlanma riskini engeller.,Taze dilimlenmiş ekmek ve yanında mevsim yeşillikleriyle derin tabakta verin.
kayseri-nevzine,Kayseri Nevzine,tatlilar,TATLI,tr,0,Un 400 gr | Tahin 100 gr | Tereyağı 120 gr | Ceviz 120 gr | Pekmez 150 ml,"1. Un, tahin, tereyağı ve cevizi hamur yapın. || 2. 180°C fırında 30 dakika pişirin. || 3. Pekmezli şerbeti üzerine dökün.","Şerbet ılık, tatlı sıcak olursa hamur dağılmadan şerbeti çeker.",Ceviz ve kaymakla servis edin.
kayseri-poc,Kayseri Pöç,et-yemekleri,YEMEK,tr,0,Dana pöç 1.2 kg | Domates 3 adet | Yeşil biber 4 adet | Sarımsak 4 diş | Tuz 1 çay kaşığı,"1. Eti tavada kısa mühürleyin. || 2. Domates, biber, sarımsak ve tuzla fırın kabına alın. || 3. Yemeği 170°C fırında 170 dakika pişirin.","Eti önce kısa mühürlemek, uzun pişirmede dış yüzeyi daha aromalı bırakır.",Yanına domates ve biberlerle sıcak servis edin.
kayseri-yag-mantisi,Kayseri Yağ Mantısı,hamur-isleri,YEMEK,tr,0,Un 500 gr | Su 220 ml | Dana kıyma 250 gr | Soğan 1 adet | Yoğurt 300 gr | Sarımsak 2 diş | Tereyağı 40 gr | Domates salçası 1 yemek kaşığı,1. Un ve suyla hamur yoğurup 20 dakika dinlendirin. || 2. Kıyma ve soğanla iç hazırlayıp mantıları kapatın. || 3. Mantıları 12 dakika haşlayın ve sarımsaklı yoğurt ile salçalı yağla servis edin.,Mantıları çok iri kapatmayın; yağ mantısı küçük boyutta daha dengeli görünür.,Üzerine sarımsaklı yoğurt gezdirerek sıcak servis edin.
kayseri-yaglamasi,Kayseri Yağlaması,hamur-isleri,YEMEK,tr,0,Un 4 su bardağı | Kuru maya 1 tatlı kaşığı | Dana kıyma 500 gr | Domates 3 adet | Yoğurt 2 su bardağı,1. Un ve mayayla hamur yoğurup 40 dakika mayalandırın. || 2. Bezeleri ince açıp tavada pişirin. || 3. Kıyma ve domatesi 20 dakika pişirin. || 4. Şebitleri kıymalı sosla üst üste dizin.,Şebitleri pişirdikten sonra örtü altında tutun; katlarken kırılmaz.,Sarımsaklı yoğurtla dilimleyerek servis edin.
kaytaz-boregi-hatay-usulu,Kaytaz Böreği,hamur-isleri,YEMEK,tr,0,Un 550 gr | Su 300 ml | Kuru maya 1 tatlı kaşığı | Dana kıyma 300 gr | Soğan 1 adet | Domates 1 adet | Biber salçası 1 yemek kaşığı | Tuz 1 çay kaşığı,"1. Un, su ve mayayla hamur yoğurup 20 dakika dinlendirin. || 2. Kıyma, rendelenmiş soğan, domates, salça ve tuzu karıştırarak iç harcı hazırlayın. || 3. Hamurdan küçük bezeler açıp harcı üstlerine yayın ve kenarlarını hafif yükseltin. || 4. Börekleri 220°C fırında 15 dakika pişirin.",Harcı ortada toplu bırakmadan kenarlara yaklaştırmak böreğin her lokmada dengeli olmasını sağlar.,Yanına ayran ile sıcak servis edin.
kaz-etli-bulgur-tava-ardahan-usulu,Kaz Etli Bulgur Tava,et-yemekleri,YEMEK,tr,0,Haşlanmış kaz eti 250 gr | Pilavlık bulgur 1.5 su bardağı | Soğan 1 adet | Tereyağı 1 yemek kaşığı | Su 3 su bardağı,1. Soğanı kısa süre çevirin. || 2. Bulgur ve suyu ekleyin. || 3. Kaz etiyle birlikte 14 dakika pişirin.,Kaz etini önceden didiklemek bulgurla daha dengeli karışmasını sağlar.,Yanına közlenmiş sivri biber ve tuzlu yoğurtla ılık servis için tabakta düzenleyin.
keci-peynirli-biber-dolmasi-antalya-usulu,Keçi Peynirli Biber Dolması,sebze-yemekleri,YEMEK,tr,0,Dolmalık biber 6 adet | Keçi peyniri 150 gr | Dereotu 0.25 demet | Zeytinyağı 1 yemek kaşığı | Domates 1 adet,1. İç harcı hazırlayın. || 2. Biberleri doldurup tencereye alın. || 3. Dolmaları 18 dakika pişirin.,Biberleri yarı pişmiş doldurmak formun korunmasına ve iç peynirin kurumamasına yardım eder.,Yanına kısa kırılmış arpa ekmeği ve bir kase sarımsaklı yoğurtla Ege sunumu hazırlayın.
