slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
hojicha-latte,Hojicha Latte,kahve-sicak-icecekler,ICECEK,jp,2,Hojicha tozu 2 tatlı kaşığı | Su 80 ml | Süt 400 ml | Bal 1 yemek kaşığı,"1. Hojicha tozunu sıcak suyla çırpın. || 2. Sütü ısıtıp köpürtün. || 3. Hojicha, süt ve balı fincanda birleştirin.",Hojicha tozunu önce sıcak suyla açın; süt eklenince pütür kalmaz.,Seramik fincanda sıcak servis edin.
iskembe-corbasi,İşkembe Çorbası,corbalar,CORBA,tr,2,Dana işkembe 1 kg | Su 8 su bardağı | Yoğurt 1 su bardağı | Yumurta sarısı 1 adet | Un 2 yemek kaşığı | Sarımsak 4 diş | Sirke 4 yemek kaşığı | Tuz 1.5 tatlı kaşığı,"1. İşkembeyi suyla birlikte 100-110 dakika yumuşayana kadar haşlayın. || 2. Yoğurt, yumurta sarısı ve unu çırpıp sıcak çorba suyuyla ılıtın. || 3. Doğranmış işkembe ve terbiyeyi tencereye ekleyip 10 dakika kaynatın.",Terbiyeyi sıcak çorba suyuyla ılıtıp tencereye ekleyin; yumurta kesilmez.,Sarımsaklı sirke ve pul biberli yağla servis edin.
kabak-cicegi-dolmasi,Kabak Çiçeği Dolması,sebze-yemekleri,YEMEK,tr,2,Kabak çiçeği 24 adet | Pirinç 1 su bardağı | Soğan 2 adet | Zeytinyağı 80 ml,1. Kabak çiçeklerini yıkayıp iç kısımlarını temizleyin. || 2. Pirinçli iç hazırlayıp çiçekleri doldurun. || 3. Tencerede 25 dakika pişirin.,"Pirinci pişmeden önce ılık tuzlu suda 20 dakika bekletmek taneleri ayrıştırır, pilav dağılmaz.","Yanına cacık ve közlenmiş biber, üstüne tereyağında kavrulmuş fıstıkla tabakta verin."
kaburga-dolmasi,Kaburga Dolması,et-yemekleri,YEMEK,tr,2,Kuzu kaburga 2 kg | Pirinç 2 su bardağı | Badem 100 gr | Kuş üzümü 60 gr,"1. Pirinç, badem ve kuş üzümüyle iç pilav hazırlayın. || 2. Pilavı kaburganın içine doldurup dikin. || 3. Kapalı tencerede 3 saat pişirin.","Tuzlamayı pişirmeden hemen önce yapın, erken tuz et suyunu dışarı çeker ve kavurmayı zorlaştırır.","Yanına cacık ve közlenmiş biber, üstüne tereyağında kavrulmuş fıstıkla tabakta verin."
kai-yang,Kai Yang,tavuk-yemekleri,YEMEK,th,2,Tavuk but 800 gr | Soya sosu 3 yemek kaşığı | Bal 1 yemek kaşığı | Limon otu 1 dal | Sarımsak 2 diş,"1. Soya sosu, bal, ince kıyılmış limon otu ve sarımsağı karıştırıp tavuğu marine edin. || 2. Marine edilmiş tavuğu 15 dakika dinlendirin. || 3. Izgarada ya da döküm tavada her yüzünü 10-12 dakika pişirin.",Tavuğu marine ettikten sonra oda sıcaklığında 15 dakika bekletmek ızgarada daha dengeli pişmesini sağlar.,Yanına yapışkan pirinç ve tatlı acı sos koyarak servis edin.
kakaolu-enerji-lokmalari,Kakaolu Enerji Lokmaları,atistirmaliklar,ATISTIRMALIK,tr,2,Hurma 200 gr | Yulaf 120 gr | Kakao 2 yemek kaşığı | Fındık 80 gr | Kokos rendesi 40 gr,"1. Hurma, yulaf, kakao ve fındığı rondodan geçirin. || 2. Karışımdan 12 lokma yuvarlayın. || 3. Kokos rendesine bulayıp 20 dakika soğutun.",Karışım elde sıkışınca dağılmıyorsa yuvarlamaya hazırdır.,Buzdolabında soğuk saklayın.
kasarli-tost,Kaşarlı Tost,kahvaltiliklar,KAHVALTI,tr,2,Tost ekmeği 2 dilim | Kaşar peyniri 60 gr | Tereyağı 1 tatlı kaşığı,1. Ekmeklerin arasına kaşar peyniri koyun. || 2. Tost makinesinde veya tavada her iki tarafı kızartın.,"Mise en place hazır tutulursa kısa süreli tariflerde lezzet dengesi kurulur, karışım bekletmeden tamamlanır.",Tahta tepsiye yerleştirip bir sürahi portakal suyu ve karmaşık tane ekmek dilimleri ekleyin.
kavrulmus-hojicha-latte,Kavrulmuş Hojicha Latte,kahve-sicak-icecekler,ICECEK,jp,2,Hojicha tozu 2 çay kaşığı | Sıcak su 40 ml | Süt 180 ml | Bal 1 çay kaşığı,1. Hojicha tozunu sıcak suyla pürüzsüz çırpın. || 2. Sütü ısıtıp karışıma ekleyin. || 3. İsterseniz bal ekleyip servis edin.,Hojicha tozunu önce az sıcak suyla açarsanız topak kalmaz.,Üzerine çok az matcha tozu eleyerek servis edin.
khao-pad,Khao Pad,makarna-pilav,YEMEK,th,2,Pişmiş pirinç 500 gr | Yumurta 3 adet | Tavuk göğsü 250 gr | Soya sosu 1 yemek kaşığı | Bezelye 100 gr,"1. Tavuk parçalarını wokta 5 dakika pişirin. || 2. Yumurtayı ekleyip 1 dakika karıştırın. || 3. Pirinç, bezelye ve soya sosunu ekleyip 4 dakika kavurun.",Bir gün beklemiş pirinç kullanın; taneler tavada birbirinden ayrılır.,Salatalık dilimleri ve lime ile servis edin.
kisir,Kısır,salatalar,SALATA,tr,2,İnce bulgur 2 su bardağı | Nar ekşisi 3 yemek kaşığı | Domates salçası 2 yemek kaşığı | Limon suyu 2 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Maydanoz 1 demet | Taze soğan 4 adet | Domates 2 adet,"1. Bulgura sıcak su ekleyin, kabarmasını bekleyin (15 dk). || 2. Salça, nar ekşisi, limon suyu ve zeytinyağını ekleyip karıştırın. || 3. İnce doğranmış yeşillikleri ve domatesi ekleyin. || 4. İyice harmanlayın, soğuk servis edin.","Bulguru sıcak suyla ıslatın ama fazla su koymayın, kabarmasını bekleyin.",Marul yaprakları üzerinde servis edin.
klasik-menemen,Klasik Menemen,kahvaltiliklar,KAHVALTI,tr,2,Yumurta 4 adet | Domates 4 adet | Yeşil biber 3 adet | Zeytinyağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı,1. Biberleri zeytinyağında 4 dakika kavurun. || 2. Domatesleri ekleyip 8 dakika pişirin. || 3. Yumurtaları ekleyip 3 dakika karıştırarak pişirin.,Domates suyunu çekmeden yumurtayı ekleyin; menemen kuru kalmaz.,Taze ekmekle tavadan servis edin.
koshari,Koshari,makarna-pilav,YEMEK,me,2,Pirinç 1 su bardağı | Makarna 200 gr | Yeşil mercimek 1 su bardağı | Domates sosu 300 ml | Sarımsak 2 diş,"1. Pirinç, makarna ve mercimeği ayrı ayrı pişirin. || 2. Domates sosunu sarımsakla 10 dakika kaynatın. || 3. Tüm katları tabakta birleştirin.",Tuzu pişmenin sonunda eklemek baklagilin kabuğunun sertleşmesini engeller.,Yanına bulgur pilavı ve turşu koyarak derin kasede verin; üzerine pul biber gezdirin.
koz-biberli-barbunya-ezmesi,Köz Biberli Barbunya Ezmesi,aperatifler,APERATIF,tr,2,Haşlanmış barbunya 250 gr | Közlenmiş kapya biber 2 adet | Sarımsak 1 diş | Zeytinyağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı,1. Barbunya ve köz biberi mutfak robotuna alın. || 2. Sarımsak ve zeytinyağıyla kısa aralıklarla çekin. || 3. Tuzunu ayarlayıp servis tabağına alın.,Barbunyayı çok püre yapmayın; hafif taneli doku ekmeğin üstünde daha iyi durur.,Üzerine zeytinyağı gezdirip kızarmış ekmekle servis edin.
kulak-corbasi,Kulak Çorbası,corbalar,CORBA,tr,2,Un 2 su bardağı | Yumurta 1 adet | Dana kıyma 200 gr | Haşlanmış nohut 1 su bardağı | Yoğurt 1.5 su bardağı | Tereyağı 2 yemek kaşığı,1. Un ve yumurtayla sert hamur yoğurup küçük kareler kesin. || 2. Kıymalı harçla minik mantılar kapatın. || 3. Mantı ve nohudu 20 dakika haşlayıp yoğurtlu sosla karıştırın.,Mantı parçalarını küçük kapatın; çorbada hızlı ve eşit pişer.,Naneli tereyağıyla sıcak servis edin.
mango-sticky-rice,Mango Sticky Rice,tatlilar,TATLI,th,2,Yapışkan pirinç 1.5 su bardağı | Kokos içeceği 400 ml | Şeker 0.5 su bardağı | Mango 2 adet | Susam 1 yemek kaşığı,1. Pirinci 30 dakika suda bekletin. || 2. Pirinci buharda 25 dakika pişirin. || 3. Hindistan cevizi sütü ve şekeri ısıtıp pirince karıştırın. || 4. Mango dilimleriyle servis edin.,Pirinç buharda piştikten sonra sıcak halde tatlı sütü çeker.,Susam serperek servis edin.
manhattan,Manhattan,kokteyller,KOKTEYL,us,2,Rye viski 60 ml | Tatlı vermut 30 ml | Angostura bitter 2 damla | Buz 1 su bardağı | Kokteyl kirazı 1 adet,"1. Viski, vermut ve bitteri buz dolu karıştırma bardağına alın. || 2. Karışımı 25 saniye karıştırın. || 3. Soğuk kadehe süzüp kirazla servis edin.",Manhattan çalkalanmaz; buzla karıştırmak berrak ve ipeksi doku verir.,Kokteyl kirazı ile servis edin.
mercimekli-bulgur-pilavi,Mercimekli Bulgur Pilavı,baklagil-yemekleri,YEMEK,tr,2,Pilavlık bulgur 1.5 su bardağı | Yeşil mercimek 0.75 su bardağı | Soğan 1 adet | Zeytinyağı 3 yemek kaşığı | Domates salçası 1 tatlı kaşığı | Sıcak su 3 su bardağı | Tuz 1 tatlı kaşığı,"1. Mercimeği 15 dakika haşlayıp süzün. || 2. Soğan ve salçayı zeytinyağında 5 dakika kavurun. || 3. Bulgur, mercimek, sıcak su ve tuzu ekleyip 15 dakika pişirin.",Mercimeği bulgurdan önce haşlayın; iki malzeme aynı anda yumuşak kıvama gelir.,Ayran ve turşuyla servis edin.
mercimekli-karnabahar,Mercimekli Karnabahar,baklagil-yemekleri,YEMEK,tr,2,Yeşil mercimek 1 su bardağı | Karnabahar 1 küçük boy | Soğan 1 adet | Domates salçası 1 yemek kaşığı | Zeytinyağı 3 yemek kaşığı | Sıcak su 3 su bardağı,"1. Mercimeği 15 dakika haşlayıp süzün. || 2. Soğan ve salçayı zeytinyağında 4 dakika kavurun. || 3. Mercimek, karnabahar ve suyu ekleyip 25 dakika pişirin.",Karnabaharı iri çiçeklere ayırın; mercimekle pişerken dağılmaz.,Limon ve maydanozla servis edin.
mini-kis,Mini Kiş,aperatifler,APERATIF,tr,2,Tart hamuru 300 gr | Yumurta 3 adet | Krema 200 ml | Kaşar peyniri 1 su bardağı | Ispanak 1 su bardağı | Mantar 150 gr,"1. Tart hamurunu kalıplara yerleştirip 8 dakika ön pişirin. || 2. Yumurta, krema, peynir, ıspanak ve mantarı karıştırın. || 3. Harcı kalıplara paylaştırıp 180°C fırında 18-20 dakika pişirin.",Hamur tabanlarını 8 dakika ön pişirin; harç eklendiğinde taban hamur kalmaz.,Brunch sofralarında ılık servis edin.
mozaik-pasta,Mozaik Pasta,tatlilar,TATLI,tr,2,Petibör bisküvi 300 gr | Süt 1 su bardağı | Tereyağı 100 gr | Şeker 0.75 su bardağı | Kakao 3 yemek kaşığı | Ceviz içi 0.5 su bardağı,"1. Tereyağını eritin, süt, şeker ve kakaoyla 5 dakika pişirin. || 2. Bisküvileri iri parçalar halinde kırın. || 3. Kakaolu sosu bisküvi ve cevizle karıştırın. || 4. Karışımı streç filme sarıp rulo şekli verin. || 5. Dondurucuda 3 saat dinlendirin.",Bisküvileri un haline getirmeyin; iri parçalar mozaik görüntüsünü oluşturur.,Dilimleyip soğuk servis edin.
mujaddara,Mujaddara,baklagil-yemekleri,YEMEK,me,2,Yeşil mercimek 1 su bardağı | Pirinç 1 su bardağı | Soğan 3 adet | Zeytinyağı 5 yemek kaşığı | Kimyon 1 çay kaşığı,1. Mercimeği 20 dakika haşlayın. || 2. Soğanları zeytinyağında 20 dakika kızartın. || 3. Pirinç ve mercimeği tencereye alıp 18 dakika pişirin. || 4. Kızarmış soğanla servis edin.,Soğanı orta ateşte yavaş kızartın; yanmadan tatlılaşır.,Salatalık turşusu ve yoğurtla servis edin.
negroni-sbagliato,Negroni Sbagliato,kokteyller,KOKTEYL,it,2,Kampari 30 ml | Tatlı vermut 30 ml | Prosecco 60 ml | Buz 1 su bardağı | Portakal 1 dilim,1. Buz dolu bardağa kampari ve vermutu koyun. || 2. Proseccoyu ekleyip tek tur karıştırın. || 3. Portakal dilimiyle servis edin.,Proseccoyu son ekleyin ve tek tur karıştırın; kabarcıklar korunur.,Portakal dilimiyle servis edin.
oralet,Oralet,kahve-sicak-icecekler,ICECEK,tr,2,Oralet tozu 2 yemek kaşığı | Sıcak su 200 ml,1. Sıcak suya oralet tozunu ekleyip karıştırın.,İçeceği servis etmeden önce süzüp berrak tutmak sunumu düzenler; tortu bardağın dibinde kalır.,"Tahta tepsiye buzlu bardağı, yanına limon dilimleri ve taze nane sapıyla sunum kurun."
panna-cotta,Panna Cotta,tatlilar,TATLI,it,2,Krema 500 ml | Süt 1 su bardağı | Şeker 0.5 su bardağı | Jelatin 8 gr | Vanilya 1 çubuk,"1. Jelatini soğuk suda 5 dakika yumuşatın. || 2. Krema, süt, şeker ve vanilyayı ısıtın. || 3. Jelatini karışıma ekleyip kalıplara dökün ve 4 saat soğutun.",Jelatini soğuk suda yumuşatıp sıcak kremaya ekleyin; topak kalmaz.,Taze orman meyveleri veya reçelle servis edin.
patates-oturtma,Patates Oturtma,sebze-yemekleri,YEMEK,tr,2,Patates 4 adet | Kıyma 250 gr | Soğan 1 adet | Domates 3 adet | Biber salçası 1 yemek kaşığı | Sıvı yağ 4 yemek kaşığı | Tuz 1 çay kaşığı | Karabiber 0.5 çay kaşığı | Kimyon 0.5 çay kaşığı,"1. Patatesleri dilimleyip kızgın yağda kızartın. || 2. Kıymayı baharatlarla yoğurup küçük köfteler yapın. || 3. Domatesleri rendeleyin, salça ile sosunu hazırlayın. || 4. Tepsiye patatesleri dizin, aralarına köfteleri yerleştirin, sosu gezdirin. || 5. 180°C fırında 30-35 dakika pişirin.","Tuzlamayı pişirmeden hemen önce yapın, erken tuz et suyunu dışarı çeker ve kavurmayı zorlaştırır.",Pilav ile servis edin.
patlican-salatasi,Patlıcan Salatası,salatalar,SALATA,tr,2,Patlıcan 3 adet | Sarımsak 2 diş | Zeytinyağı 2 yemek kaşığı | Limon suyu 1 yemek kaşığı | Tuz 1 tatlı kaşığı | Maydanoz 3 dal,"1. Patlıcanları ocak üzerinde veya fırında közleyin. || 2. Kabuklarını soyun, doğrayıp ezin. || 3. Sarımsak, zeytinyağı, limon suyu ve tuzu ekleyip karıştırın. || 4. Maydanoz ile süsleyip soğuk servis edin.",Limon ve zeytinyağını ayrı kasede çırpıp emülsiyon haline getirip salataya döküm yapmak dağılımı dengeler.,Ekmek ile meze olarak servis edin.
portokalopita,Portokalopita,tatlilar,TATLI,gr,2,Baklava yufkası 300 gr | Yoğurt 250 gr | Yumurta 3 adet | Portakal suyu 300 ml,1. Yufkaları kurutup küçük parçalayın. || 2. Yoğurtlu harçla karıştırıp tepsiye yayın. || 3. 180°C fırında 40 dakika pişirip portakal şerbeti dökün.,"Şerbet sıcak, tatlı fırından yeni çıkmışken dökülmeli; her iki taraf da sıcaksa hamur şerbeti hızlı emer.","Oda sıcaklığında, üzerine pudra şekeri serperek servis edin."
pupusa,Pupusa,hamur-isleri,YEMEK,cn,2,Masa harina 400 gr | Kaşar peyniri 250 gr | Haşlanmış fasulye 200 gr | Su 300 ml,1. Masa harina ve suyla hamur hazırlayın. || 2. Hamuru peynir ve fasulyeyle doldurun. || 3. Tavada iki yüzünü 10 dakika pişirin.,Tuzu pişmenin sonunda eklemek baklagilin kabuğunun sertleşmesini engeller.,Limon dilimi ve taze nane yapraklarını iliştirip derin çorba kasesine koyun.
rfissa,Rfissa,tavuk-yemekleri,YEMEK,ma,2,Tavuk but 1 kg | Yeşil mercimek 1 su bardağı | Yufka ekmeği 6 adet | Zerdeçal 1 tatlı kaşığı,1. Tavuk ve mercimeği baharatlı suda 60 dakika pişirin. || 2. Yufka ekmeklerini parçalayın. || 3. Tavuklu sosu ekmeklerin üzerine dökün.,"Ekmekleri servis tabağına dizin ve sosu hemen dökün; ekmek sosu çekince doku yumuşar, beklerse hamurlaşır.","Sıcak olarak, mercimekle birlikte servis edin."
salatalikli-naneli-ayran,Salatalıklı Naneli Ayran,icecekler,ICECEK,tr,2,Yoğurt 2 su bardağı | Soğuk su 2 su bardağı | Salatalık 1 adet | Taze nane 8 yaprak | Tuz 0.5 çay kaşığı,"1. Salatalığı rendeleyip suyunu sıkın. || 2. Yoğurt, su, salatalık, nane ve tuzu blendera alın. || 3. Karışımı 30 saniye çırpıp soğuk servis edin.",Salatalığı rendeledikten sonra hafif sıkın; ayran fazla sulanmaz.,Baharatlı yemeklerin yanında servis edin.
shakshuka-yumurta,Shakshuka Yumurta,kahvaltiliklar,KAHVALTI,ma,2,Yumurta 4 adet | Domates 4 adet | Kırmızı biber 2 adet | Soğan 1 adet | Sarımsak 2 diş | Zeytinyağı 3 yemek kaşığı | Ekmek 4 dilim,"1. Soğan, biber ve sarımsağı zeytinyağında 6 dakika pişirin. || 2. Domatesleri ekleyip sosu 10 dakika koyulaştırın. || 3. Yumurtaları kırıp kapak kapalı şekilde 5 dakika pişirin.",Yumurtaları sos koyulaştıktan sonra kırın; beyazlar dağılmadan pişer.,Taze ekmekle sıcak servis edin.
sigara-boregi,Sigara Böreği,hamur-isleri,APERATIF,tr,2,Yufka 3 adet | Beyaz peynir 200 gr | Maydanoz 1 demet | Kızartma yağı,"1. Peyniri ufalayın, maydanozu kıyın, karıştırın. || 2. Yufkayı üçgen kesin, iç harcı koyup rulo yapın. || 3. Kızgın yağda altın rengi olana kadar kızartın.","Hamuru en az 20 dakika dinlendirmek gluteni gevşetir, açımda elastik olmasını sağlar.","Yanına turşu tabağı, zeytin ezmesi ve sıcak ekmekle meyhane usulü sofra tamamlayın."
spanakopita,Spanakopita,hamur-isleri,YEMEK,gr,2,Yufka 6 adet | Ispanak 700 gr | Feta peyniri 250 gr | Yumurta 2 adet | Zeytinyağı 0.5 su bardağı,"1. Ispanağı 8 dakika soteleyip suyunu süzün. || 2. Ispanak, feta ve yumurtayı karıştırın. || 3. Yufkaları yağlayarak tepsiye dizin ve harcı yayın. || 4. 180°C fırında 35-40 dakika pişirin.",Yufka katlarını yağlayın; pişince yaprak yaprak ayrılır.,Ilık dilimleyip yoğurtla servis edin.
sucuklu-menemen,Sucuklu Menemen,kahvaltiliklar,KAHVALTI,tr,2,Sucuk 120 gr | Yumurta 4 adet | Domates 4 adet | Yeşil biber 3 adet | Tereyağı 1 yemek kaşığı | Ekmek 4 dilim,1. Sucuk ve biberi tereyağında 4 dakika pişirin. || 2. Domatesleri ekleyip 8 dakika pişirin. || 3. Yumurtaları ekleyip 3-4 dakika karıştırarak pişirin.,Domates suyunu çekmeden yumurtayı eklemeyin; menemen sulu kalır.,Taze ekmekle tavada servis edin.
susamli-kraker,Susamlı Kraker,atistirmaliklar,ATISTIRMALIK,tr,2,Un 180 gr | Zeytinyağı 3 yemek kaşığı | Susam 2 yemek kaşığı | Su 70 ml,1. Hamuru yoğurup ince açın. || 2. Kareler halinde kesip susam serpin. || 3. 190°C fırında 15 dakika pişirin.,Hamuru mümkün olduğunca ince açın; kalın kalırsa kraker yerine kurabiye dokusu verir.,Labneli dip ile birlikte servis edin.
sutlac,Sütlaç,tatlilar,TATLI,tr,2,Süt 1 litre | Pirinç 3 yemek kaşığı | Şeker 4 yemek kaşığı | Nişasta 2 yemek kaşığı | Vanilya 1 paket,"1. Pirinci yıkayıp 1 su bardağı suda haşlayın. || 2. Sütü kaynatın, haşlanmış pirinci ekleyin. || 3. Şeker ve soğuk sütte çözülmüş nişastayı ekleyin, karıştırarak koyulaştırın. || 4. Kâselere paylaştırın, 200°C fırında üstü kızarana kadar pişirin.","Pirinci önceden haşlayıp süte ekleyin, daha pürüzsüz olur.","Soğuk servis edin, tarçın serpebilirsiniz."
tatli-eksi-tavuk,Tatlı Ekşi Tavuk,tavuk-yemekleri,YEMEK,tr,2,Tavuk göğsü 650 gr | Un 80 gr | Ananas 200 gr | Soya sosu 2 yemek kaşığı | Pirinç sirkesi 3 yemek kaşığı | Toz şeker 2 yemek kaşığı,"1. Tavukları una bulayıp kızgın yağda 8 dakika kızartın. || 2. Ananas, soya sosu, sirke ve şekeri tavada 5 dakika kaynatın. || 3. Tavukları sosla karıştırıp 2 dakika pişirin.",Sosu tavukla son 2 dakikada buluşturun; kaplama çıtırlığını daha iyi korur.,Buharda pirinç pilavıyla servis edin.
tavuk-sis,Tavuk Şiş,tavuk-yemekleri,YEMEK,tr,2,Tavuk göğsü 600 gr | Zeytinyağı 3 yemek kaşığı | Yoğurt 2 yemek kaşığı | Pul biber 1 tatlı kaşığı | Kekik 1 tatlı kaşığı | Tuz 1 çay kaşığı | Karabiber 0.5 çay kaşığı | Limon suyu 1 yemek kaşığı,"1. Tavukları kuşbaşı doğrayın. Yoğurt, zeytinyağı, baharatlar ve limon suyu ile marine edin. || 2. Buzdolabında en az 2 saat dinlendirin. || 3. Şişlere dizin, ızgarada veya fırında 15-20 dakika pişirin.","Marine süresini en az 2 saat tutun, gece bırakırsanız daha lezzetli olur.",Pilav ve ezme ile servis edin.
tavuk-suyu-corbasi,Tavuk Suyu Çorbası,corbalar,CORBA,tr,2,Tavuk but 2 adet | Tavuk suyu 6 su bardağı | Tel şehriye 0.5 su bardağı | Yumurta sarısı 1 adet | Limon suyu 2 yemek kaşığı | Maydanoz 0.25 demet,1. Tavuk butları haşlayıp didikleyin. || 2. Tavuk suyunda şehriyeyi 8 dakika pişirin. || 3. Terbiye ve tavuk etini ekleyip 5 dakika kaynatın.,Terbiyeyi sıcak tavuk suyuyla ılıtın; yumurta çorbada kesilmez.,Karabiber ve limonla sıcak servis edin.
