slug,type,currentStepCount,minTarget,maxTarget,currentTitle,currentStepsJson
findikli-ayva-muhallebisi-rize-usulu,TATLI,3,5,10,Fındıklı Ayva Muhallebisi,"[{""stepNumber"":1,""instruction"":""Muhallebiyi 8 dakika pişirin."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Ayvayı kısa süre yumuşatın."",""timerSeconds"":240},{""stepNumber"":3,""instruction"":""Fındıkla birlikte soğutup servis edin."",""timerSeconds"":null}]"
findikli-incir-kup-trabzon-usulu,TATLI,3,5,10,Fındıklı İncir Kup,"[{""stepNumber"":1,""instruction"":""Sütlü tabanı 8 dakika pişirin."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""İncirleri küçük doğrayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kup içinde fındıkla katmanlayın."",""timerSeconds"":null}]"
findikli-incir-uyutmasi-giresun-usulu,TATLI,3,5,10,Giresun Fındıklı İncir Uyutması,"[{""stepNumber"":1,""instruction"":""İncirleri sıcak suda 10 dakika yumuşatın."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""İnciri sütle pürüzsüz olana kadar çekin ve balı ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kâselere paylaştırıp üstüne fındık serperek soğutun."",""timerSeconds"":null}]"
findikli-laz-boregi-artvin-usulu,TATLI,3,5,10,Fındıklı Laz Böreği,"[{""stepNumber"":1,""instruction"":""Muhallebiyi süt, yumurta ve şekerle hazırlayın."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Yufka katlarına muhallebi ve fındık serpin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Böreği 28 dakika pişirin."",""timerSeconds"":1680}]"
findikli-sutlu-puding-kasesi-trabzon-usulu,TATLI,3,5,10,Fındıklı Sütlü Puding Kasesi,"[{""stepNumber"":1,""instruction"":""Sütlü karışımı koyulaştırın."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Kaselere pay edin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Bal ve fındıkla tamamlayın."",""timerSeconds"":null}]"
findikli-un-helvasi-giresun-usulu,TATLI,3,5,10,Fındıklı Un Helvası,"[{""stepNumber"":1,""instruction"":""Şerbeti hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Unu tereyağında 10 dakika kavurun."",""timerSeconds"":600},{""stepNumber"":3,""instruction"":""Fındık ve şerbeti ekleyip helvayı toplayın."",""timerSeconds"":null}]"
firin-fistikli-tel-kadayif-kahramanmaras-usulu,TATLI,3,5,10,Kahramanmaraş Fırın Fıstıklı Tel Kadayıf,"[{""stepNumber"":1,""instruction"":""Kadayıfı tereyağıyla harmanlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Fıstığı araya yayarak tepsiye bastırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""190°C fırında 25 dakika pişirin."",""timerSeconds"":1500}]"
firin-misir-yarmasi-muhallebisi-trabzon-usulu,TATLI,3,5,10,Trabzon Fırın Mısır Yarması Muhallebisi,"[{""stepNumber"":1,""instruction"":""Mısır yarmasını süt içinde 10 dakika bekletin."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Şeker ve tereyağını ekleyip karışımı fırın kabına alın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Muhallebiyi 180°C fırında 35 dakika pişirin."",""timerSeconds"":2100}]"
firin-peynir-helvasi-canakkale-usulu,TATLI,3,5,10,Çanakkale Peynir Helvası,"[{""stepNumber"":1,""instruction"":""Tereyağıyla irmiği 4 dakika kavurun."",""timerSeconds"":240},{""stepNumber"":2,""instruction"":""Peynir ve sütü ekleyip karışım eriyene kadar karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Şekeri ekleyip 6 dakika daha pişirerek helvayı servis edin."",""timerSeconds"":360}]"
firin-tarcinli-armut,TATLI,3,5,10,Fırın Tarçınlı Armut,"[{""stepNumber"":1,""instruction"":""Armutları ortadan ikiye kesip fırın kabına yerleştirin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Üzerine bal, tereyağı ve tarçın ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""190°C fırında 25 dakika pişirin."",""timerSeconds"":1500}]"
fistikli-irmik-kurabiye-kilis-usulu,TATLI,3,5,10,Fıstıklı İrmik Kurabiye,"[{""stepNumber"":1,""instruction"":""Malzemeleri yoğurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kurabiyeleri şekillendirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""16 dakika pişirin."",""timerSeconds"":960}]"
fistikli-katmer-kup-gaziantep-usulu,TATLI,3,5,10,Fıstıklı Katmer Kup,"[{""stepNumber"":1,""instruction"":""Katmeri 6 dakika ısıtın."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Kaymak ve balı karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Katmer parçalarını kup içinde katmanlayın."",""timerSeconds"":null}]"
fistikli-kuru-baklava-gaziantep-usulu,TATLI,4,5,10,Antep Fıstıklı Kuru Baklava,"[{""stepNumber"":1,""instruction"":""Yufkaları tereyağı sürerek tepsiye kat kat yerleştirin ve aralara Antep fıstığı serpin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Tatlıyı dilimleyip 180°C fırında 35 dakika pişirin."",""timerSeconds"":2100},{""stepNumber"":3,""instruction"":""Şeker ve suyu 5 dakika kaynatıp kısa bir şerbet hazırlayın."",""timerSeconds"":300},{""stepNumber"":4,""instruction"":""Şerbeti baklavaya döküp dinlendirin."",""timerSeconds"":null}]"
fistikli-sut-receli-kup-kahramanmaras-usulu,TATLI,3,5,10,Kahramanmaraş Fıstıklı Süt Reçeli Kup,"[{""stepNumber"":1,""instruction"":""Labneyi süt reçeliyle çırpın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Bisküviyi ufalayıp kuplara paylaştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kremayı ve fıstığı kat kat koyup soğutarak servis edin."",""timerSeconds"":1200}]"
fistikli-sutlu-irmik-tatlisi-kahramanmaras-usulu,TATLI,3,5,10,Kahramanmaraş Fıstıklı Sütlü İrmik Tatlısı,"[{""stepNumber"":1,""instruction"":""Süt, irmik ve şekeri tencereye alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Karışımı 10 dakika koyulaşana kadar pişirin."",""timerSeconds"":600},{""stepNumber"":3,""instruction"":""Fıstığı ekleyip tatlıyı soğutarak servis edin."",""timerSeconds"":null}]"
fistikli-sutlu-nuriye-kare-gaziantep-usulu,TATLI,3,5,10,Fıstıklı Sütlü Nuriye Kare,"[{""stepNumber"":1,""instruction"":""Yufkaları yağlayıp katlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Fıstığı aralara serpin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tatlıyı 30 dakika pişirip sütlü şerbetle dinlendirin."",""timerSeconds"":1800}]"
flan-cubano,TATLI,3,5,10,Flan Cubano,"[{""stepNumber"":1,""instruction"":""Şekerin yarısını karamel yapıp kalıba yayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yumurta, süt, kalan şeker ve vanilyayı çırpın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Karışımı kalıba döküp benmari düzende 40 dakika pişirin."",""timerSeconds"":2400}]"
flan-de-coco-cubano,TATLI,3,5,10,Flan de Coco Cubano,"[{""stepNumber"":1,""instruction"":""Şekeri tavada karamel haline getirip kalıba yayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kalan malzemeyi çırpıp kalıba dökün."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Benmari usulü 180°C fırında 45 dakika pişirin."",""timerSeconds"":2700}]"
flan-de-coco-kuba-usulu,TATLI,3,5,10,Flan de Coco,"[{""stepNumber"":1,""instruction"":""Şekerin yarısıyla karamel hazırlayıp kalıba dökün."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kalan malzemeyi çırpıp kalıba alın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Flanı benmari usulü 35 dakika pişirip soğutun."",""timerSeconds"":2100}]"
frambuazli-kisiel-polonya-usulu,TATLI,3,5,10,Frambuazlı Kisiel,"[{""stepNumber"":1,""instruction"":""Frambuaz, su ve şekeri 5 dakika kaynatın."",""timerSeconds"":300},{""stepNumber"":2,""instruction"":""Nişastayı ekleyip karışımı koyulaştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kisieli soğutup servis edin."",""timerSeconds"":null}]"
gajar-halwa-hint-kis-usulu,TATLI,3,5,10,Gajar Halwa,"[{""stepNumber"":1,""instruction"":""Havucu rendeleyin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Havucu sütle 20 dakika pişirin."",""timerSeconds"":1200},{""stepNumber"":3,""instruction"":""Şeker ve kakuleyle 8 dakika daha çevirin."",""timerSeconds"":480}]"
gajar-halwa-kup-hint-usulu,TATLI,3,5,10,Gajar Halwa Kup,"[{""stepNumber"":1,""instruction"":""Havucu 5 dakika kavurun."",""timerSeconds"":300},{""stepNumber"":2,""instruction"":""Süt ve şekeri ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tatlıyı 15 dakika pişirip kaselere alın."",""timerSeconds"":900}]"
galaktoboureko-yunan-usulu,TATLI,3,5,10,Galaktoboureko,"[{""stepNumber"":1,""instruction"":""İrmikli kremayı hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kremayı yufkaların arasına yerleştirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tatlıyı 190°C fırında 30 dakika pişirip şerbetleyin."",""timerSeconds"":1800}]"
gavutlu-parfe-kars-usulu,TATLI,3,5,10,Gavutlu Parfe,"[{""stepNumber"":1,""instruction"":""Kremayı bal ile çırpın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Gavutu sütle açıp karışıma katın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Parfeyi kaselere pay edip soğutun."",""timerSeconds"":null}]"
golden-gaytime-kadeh-tatlisi-avustralya-usulu,TATLI,3,5,10,Golden Gaytime Kadeh Tatlısı,"[{""stepNumber"":1,""instruction"":""Kremayı şekerle çırpın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Katmanları kadehlere yerleştirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tatlıyı soğutup servis edin."",""timerSeconds"":null}]"
golden-gaytime-kup-avustralya-usulu,TATLI,3,5,10,Golden Gaytime Kup,"[{""stepNumber"":1,""instruction"":""Pudingi hazırlayıp soğutun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kup içine bisküvi ve kremayı katlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Karamel gezdirip 1 saat soğutun."",""timerSeconds"":3600}]"
guava-kremali-tres-leches-kup-kuba-usulu,TATLI,3,5,10,Guava Kremalı Tres Leches Kup,"[{""stepNumber"":1,""instruction"":""Kek küplerini hafifçe sütleyin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Krema ve guavayı çırpın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kup içinde katmanlayıp soğutun."",""timerSeconds"":null}]"
gul-recelli-muhallebi-isparta-usulu,TATLI,3,5,10,Gül Reçelli Muhallebi,"[{""stepNumber"":1,""instruction"":""Muhallebiyi koyulaştırın."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Kaselere pay edin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Gül reçeliyle servis edin."",""timerSeconds"":null}]"
gul-serbetli-bici-bici-adana-usulu,TATLI,3,5,10,Gül Şerbetli Bici Bici,"[{""stepNumber"":1,""instruction"":""Nişasta ve suyu karıştırıp 10 dakika koyulaşana kadar pişirin."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Peliteyi tepsiye döküp tamamen soğutun."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Küp doğranmış pelteyi buz, şerbet ve pudra şekeriyle servis edin."",""timerSeconds"":null}]"
gul-sulu-sutlac-isparta-usulu,TATLI,3,5,10,Isparta Gül Sulu Sütlaç,"[{""stepNumber"":1,""instruction"":""Pirinci kısa süre haşlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Süt ve şekeri ekleyip koyulaştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Gül suyunu ekleyip kaselere paylaştırın."",""timerSeconds"":null}]"
gulab-jamun,TATLI,4,5,10,Gulab Jamun,"[{""stepNumber"":1,""instruction"":""Şeker ve suyu 10 dakika kaynatıp gül suyunu ekleyin."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Süt tozu, un ve yoğurtla yumuşak hamur hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Hamurdan toplar yapıp 8-10 dakika kızartın."",""timerSeconds"":600},{""stepNumber"":4,""instruction"":""Topları ılık şerbete alın ve 20 dakika bekletin."",""timerSeconds"":1200}]"
gullac,TATLI,3,5,10,Güllaç,"[{""stepNumber"":1,""instruction"":""Süt ve şekeri ısıtıp şeker eriyince gül suyunu ekleyin."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Güllaç yapraklarını sütle ıslatıp cevizle kat kat dizin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tatlıyı buzdolabında 2 saat dinlendirip narla servis edin."",""timerSeconds"":7200}]"
gulluklu-muhallebi-kup-mersin-usulu,TATLI,3,5,10,Güllüklü Muhallebi Kup,"[{""stepNumber"":1,""instruction"":""Muhallebiyi koyulaştırın."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Gül suyunu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kup içinde soğutup servis edin."",""timerSeconds"":null}]"
gundel-palacsinta,TATLI,4,5,10,Gundel Palacsinta,"[{""stepNumber"":1,""instruction"":""Un, süt ve yumurtayla ince krep hamuru hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Krepleri tavada tek tek pişirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Ceviz ve şekerli içi kreplere sarın."",""timerSeconds"":null},{""stepNumber"":4,""instruction"":""Çikolata ve kremayla sos yapıp Gundel palacsintayı servis edin."",""timerSeconds"":null}]"
hallongrottor,TATLI,3,5,10,Hallongrottor,"[{""stepNumber"":1,""instruction"":""Un, tereyağı, şeker ve vanilyayla yumuşak kurabiye hamuru hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Hamurdan toplar yapıp ortalarına küçük çukurlar açın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Çukurları reçelle doldurup kurabiyeleri 180°C fırında 13 dakika pişirin."",""timerSeconds"":780}]"
hamsikoy-sutlaci,TATLI,3,5,10,Hamsiköy Sütlacı,"[{""stepNumber"":1,""instruction"":""Pirinci 10 dakika suda haşlayın."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Süt ve şekeri ekleyip karışımı 35 dakika koyulaşana kadar pişirin."",""timerSeconds"":2100},{""stepNumber"":3,""instruction"":""Kaselere paylaştırıp 220°C fırında üstünü kızartın ve tarçınla servis edin."",""timerSeconds"":600}]"
hardaliyeli-uzum-sorbesi-kirklareli-usulu,TATLI,3,5,10,Kırklareli Hardaliyeli Üzüm Sorbesi,"[{""stepNumber"":1,""instruction"":""Tüm malzemeyi 3 dakika ısıtıp şekeri eritin."",""timerSeconds"":180},{""stepNumber"":2,""instruction"":""Karışımı sığ kaba alıp dondurun."",""timerSeconds"":10800},{""stepNumber"":3,""instruction"":""İki kez çatalla kazıyıp tekrar dondurarak servis edin."",""timerSeconds"":7200}]"
harire-mardin-usulu,TATLI,3,5,10,Mardin Hariresi,"[{""stepNumber"":1,""instruction"":""Unu kuru tencerede 3 dakika kavurun."",""timerSeconds"":180},{""stepNumber"":2,""instruction"":""Pekmez ve suyu ekleyip koyulaşana kadar karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Harireyi kaselere alıp cevizle servis edin."",""timerSeconds"":null}]"
harire-tatlisi-mardin-usulu,TATLI,3,5,10,Harire Tatlısı,"[{""stepNumber"":1,""instruction"":""Pekmez, su ve nişastayı tencerede çırpın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Karışımı koyulaşana kadar 12 dakika pişirin."",""timerSeconds"":720},{""stepNumber"":3,""instruction"":""Harireyi kalıba alıp soğutun, cevizle servis edin."",""timerSeconds"":null}]"
hashasli-armut-tatlisi-afyon-usulu,TATLI,3,5,10,Afyon Haşhaşlı Armut Tatlısı,"[{""stepNumber"":1,""instruction"":""Armutları ortadan ikiye kesin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Bal ve haşhaşla kaplayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tatlıyı 180°C fırında 22 dakika pişirin."",""timerSeconds"":1320}]"
hashasli-armutlu-revani-afyon-usulu,TATLI,3,5,10,Haşhaşlı Armutlu Revani,"[{""stepNumber"":1,""instruction"":""Kek harcını hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Armutu içine pay edin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Revanıyı 24 dakika pişirin."",""timerSeconds"":1440}]"
hashasli-cevizli-irmik-tatlisi-usak-usulu,TATLI,3,5,10,Uşak Haşhaşlı Cevizli İrmik Tatlısı,"[{""stepNumber"":1,""instruction"":""Tereyağında irmiği 8 dakika kavurun."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Şeker ve 1.5 su bardağı sıcak su ekleyip karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Ceviz ve haşhaşı katıp tatlıyı toparlayarak servis edin."",""timerSeconds"":null}]"
hashasli-erikli-rulo-macaristan-usulu,TATLI,3,5,10,Haşhaşlı Erikli Rulo,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup 15 dakika dinlendirin."",""timerSeconds"":900},{""stepNumber"":2,""instruction"":""İç harcı sürüp rulo yapın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Ruloyu 24 dakika pişirin."",""timerSeconds"":1440}]"
hashasli-limonlu-kek-manisa-usulu,TATLI,3,5,10,Manisa Haşhaşlı Limonlu Kek,"[{""stepNumber"":1,""instruction"":""Yumurta, süt ve unu çırpın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Haşhaş ve limon kabuğunu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""180°C fırında 30 dakika pişirip dilimleyin."",""timerSeconds"":1800}]"
hashasli-tahinli-revani-kup-afyon-usulu,TATLI,3,5,10,Haşhaşlı Tahinli Revani Kup,"[{""stepNumber"":1,""instruction"":""Revanileri küp kesin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kremayı tahinle karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kup içinde haşhaşla katmanlayın."",""timerSeconds"":null}]"
haside-tatlisi,TATLI,3,5,10,Haside Tatlısı,"[{""stepNumber"":1,""instruction"":""Unu tereyağında 8 dakika kokusu çıkana kadar kavurun."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Pekmez ve suyu ayrı kapta çırpıp tavaya yavaşça ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tatlıyı toparlanana kadar karıştırıp cevizle servis edin."",""timerSeconds"":null}]"
hasir-kunefe,TATLI,3,5,10,Hasır Künefe,"[{""stepNumber"":1,""instruction"":""Kadayıfı tereyağıyla harmanlayıp tepsiye bastırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Peyniri yerleştirip üstünü kadayıfla kapatın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Ocakta çevirerek 25 dakika pişirin, sıcak şerbetle buluşturun."",""timerSeconds"":1500}]"
hasude-erzincan-usulu,TATLI,3,5,10,Hasude,"[{""stepNumber"":1,""instruction"":""Nişastayı sütle açın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Şekerle birlikte 8 dakika pişirin."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Tereyağı ekleyip servis edin."",""timerSeconds"":null}]"
hasuta-erzurum-usulu,TATLI,3,5,10,Erzurum Hasutası,"[{""stepNumber"":1,""instruction"":""Unu tereyağında 4 dakika kavurun."",""timerSeconds"":240},{""stepNumber"":2,""instruction"":""Şekerli suyu ekleyip karıştırarak koyulaştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Hasutayı kaselere alıp sıcak servis edin."",""timerSeconds"":null}]"
hedgehog-slice,TATLI,3,5,10,Hedgehog Slice,"[{""stepNumber"":1,""instruction"":""Çikolata ve tereyağını eritip yoğunlaştırılmış sütle karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Bisküvi kırıklarını ekleyip kalıba bastırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tatlıyı soğutup dilimleyin."",""timerSeconds"":null}]"
helle-tatlisi-tokat-usulu,TATLI,3,5,10,Tokat Helle Tatlısı,"[{""stepNumber"":1,""instruction"":""Unu tereyağında 4 dakika kavurun."",""timerSeconds"":240},{""stepNumber"":2,""instruction"":""Şekerli suyu ekleyip karıştırarak koyulaştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Helleyi tabağa alıp tarçınla servis edin."",""timerSeconds"":null}]"
hindistancevizli-flan-kup-kuba-usulu,TATLI,3,5,10,Hindistancevizli Flan Kup,"[{""stepNumber"":1,""instruction"":""Flan karışımını hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kaselere pay edin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Soğutup servis edin."",""timerSeconds"":null}]"
hindistancevizli-lamington-kup-avustralya-usulu,TATLI,3,5,10,Hindistancevizli Lamington Kup,"[{""stepNumber"":1,""instruction"":""Keki küp doğrayıp kup tabanına paylaştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kremayı bal ile çırpıp ikinci katı hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Çikolata sosu ve hindistancevizi ile tamamlayın."",""timerSeconds"":null}]"
hindistancevizli-pirinc-tatlisi-kuba-usulu,TATLI,3,5,10,Hindistancevizli Pirinç Tatlısı,"[{""stepNumber"":1,""instruction"":""Pirinci suyla 10 dakika pişirin."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Hindistancevizi sütü ve tarçını ekleyip 8 dakika daha kaynatın."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Şekeri katıp tatlıyı kaselere paylaştırarak soğutun."",""timerSeconds"":null}]"
hobakjuk,TATLI,3,5,10,Hobakjuk,"[{""stepNumber"":1,""instruction"":""Balkabağını 25 dakika haşlayıp ezin."",""timerSeconds"":1500},{""stepNumber"":2,""instruction"":""Pirinç ununu suyla açıp tencereye ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Karışımı 10 dakika pişirin."",""timerSeconds"":600}]"
honey-kefir-pancar-kup-rus-usulu,TATLI,3,5,10,Rus Honey Kefir Pancar Kup,"[{""stepNumber"":1,""instruction"":""Pancarı 18 dakika haşlayıp küp doğrayın."",""timerSeconds"":1080},{""stepNumber"":2,""instruction"":""Kefir ve balı karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kuplara kat kat doldurup servis edin."",""timerSeconds"":null}]"
