slug,type,currentStepCount,minTarget,maxTarget,currentTitle,currentStepsJson
biberli-ekmek-hatay-usulu,YEMEK,4,5,10,Biberli Ekmek,"[{""stepNumber"":1,""instruction"":""Un, su ve mayayla yumuşak bir hamur yoğurup 20 dakika dinlendirin."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Biber salçası, rendelenmiş soğan, susam, zeytinyağı ve tuzu karıştırarak harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Hamuru ince açıp harcı yayın ve 230°C fırında 12 dakika pişirin."",""timerSeconds"":720},{""stepNumber"":4,""instruction"":""Biberli ekmeği maydanoz ve limonla servis edin."",""timerSeconds"":null}]"
biberli-tavuk-guvec-adana-usulu,YEMEK,3,5,10,Biberli Tavuk Güveç,"[{""stepNumber"":1,""instruction"":""Malzemeleri güvece alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Baharat ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""20 dakika pişirin."",""timerSeconds"":1200}]"
biberli-tavuk-pirinc-tava-ispanyol-usulu,YEMEK,3,5,10,Biberli Tavuk Pirinç Tava,"[{""stepNumber"":1,""instruction"":""Tavuğu 6 dakika soteleyin."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Pirinç ve biberi ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Suyla birlikte 12 dakika pişirin."",""timerSeconds"":720}]"
biberli-zeytinli-empanada-kuba-usulu,YEMEK,3,5,10,Biberli Zeytinli Empanada,"[{""stepNumber"":1,""instruction"":""Biberi tavada 6 dakika yumuşatın."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Zeytin ve peyniri ekleyip harcı hamurlara paylaştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Empanadaları 200 derecede 15 dakika pişirin."",""timerSeconds"":900}]"
bibimbap,YEMEK,4,5,10,Bibimbap,"[{""stepNumber"":1,""instruction"":""Pirinci 18 dakika pişirin."",""timerSeconds"":1080},{""stepNumber"":2,""instruction"":""Sebzeleri ayrı ayrı 3-4 dakika soteleyin."",""timerSeconds"":240},{""stepNumber"":3,""instruction"":""Kıymayı soya sosuyla 8 dakika pişirin."",""timerSeconds"":480},{""stepNumber"":4,""instruction"":""Kaselere pirinç, sebze, et ve yumurta yerleştirin."",""timerSeconds"":null}]"
birria-de-res,YEMEK,3,5,10,Birria de Res,"[{""stepNumber"":1,""instruction"":""Kuru biberleri sıcak suda 20 dakika bekletin."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Biber, domates ve baharatları sos yapın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Eti sosla 3 saat pişirin."",""timerSeconds"":10800}]"
bo-kho,YEMEK,3,5,10,Bo Kho,"[{""stepNumber"":1,""instruction"":""Eti soya sosu ve baharatla 10 dakika harmanlayın."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Et ve domates püresini tencerede 15 dakika çevirin."",""timerSeconds"":900},{""stepNumber"":3,""instruction"":""Havuç ve 3 su bardağı sıcak su ekleyip 60 dakika pişirin."",""timerSeconds"":3600}]"
bo-la-lot-limonotlu-vietnam-usulu,YEMEK,3,5,10,Bò Lá Lốt,"[{""stepNumber"":1,""instruction"":""İç harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yapraklara sarıp rulolar yapın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Ruloları toplam 8 dakika ızgaralayın."",""timerSeconds"":480}]"
bo-la-lot-vietnam-usulu,YEMEK,3,5,10,Bo La Lot,"[{""stepNumber"":1,""instruction"":""Kıymayı sarımsak, lime suyu ve tuzla yoğurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yapraklara sarıp rulo yapın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tavada toplam 8 dakika pişirin."",""timerSeconds"":480}]"
bo-luc-lac,YEMEK,3,5,10,Bo Luc Lac,"[{""stepNumber"":1,""instruction"":""Dana etini küp doğrayıp soya sosu ve sarımsakla 20 dakika marine edin."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Eti kızgın tavada 8-10 dakika sallayarak pişirin."",""timerSeconds"":600},{""stepNumber"":3,""instruction"":""Marul ve domates üzerinde sıcak servis edin."",""timerSeconds"":null}]"
bobo-de-camarao,YEMEK,3,5,10,Bobo de Camarao,"[{""stepNumber"":1,""instruction"":""Manyoku 25 dakika haşlayıp ezin."",""timerSeconds"":1500},{""stepNumber"":2,""instruction"":""Domates ve karidesi 8 dakika pişirin."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Manyok püresi ve Hindistan cevizi sütünü ekleyip 10 dakika kaynatın."",""timerSeconds"":600}]"
boeuf-bourguignon,YEMEK,4,5,10,Boeuf Bourguignon,"[{""stepNumber"":1,""instruction"":""Eti tereyağında 10 dakika kızartın."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Unu ekleyip 2 dakika kavurun."",""timerSeconds"":120},{""stepNumber"":3,""instruction"":""Şarap, soğan ve mantarı ekleyin."",""timerSeconds"":null},{""stepNumber"":4,""instruction"":""Kısık ateşte 2.5 saat pişirin."",""timerSeconds"":9000}]"
bolu-mengen-pilavi,YEMEK,3,5,10,Bolu Mengen Pilavı,"[{""stepNumber"":1,""instruction"":""Pirinci 20 dakika ılık suda bekletin."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Kuzu eti ve mantarı 20 dakika kavurun."",""timerSeconds"":1200},{""stepNumber"":3,""instruction"":""Pirinci ekleyip 25 dakika pişirin."",""timerSeconds"":1500}]"
borulce-eksilemesi,YEMEK,3,5,10,Börülce Ekşilemesi,"[{""stepNumber"":1,""instruction"":""Soğanı zeytinyağında 4 dakika çevirin, doğranmış domatesi ekleyin."",""timerSeconds"":240},{""stepNumber"":2,""instruction"":""Börülceyi ve 1 su bardağı sıcak suyu tencereye alıp 30 dakika pişirin."",""timerSeconds"":1800},{""stepNumber"":3,""instruction"":""Tuzunu ayarlayıp limon suyunu ekleyin ve 5 dakika dinlendirerek servis edin."",""timerSeconds"":300}]"
borulceli-bulgur-pilavi-aydin-usulu,YEMEK,3,5,10,Aydın Börülceli Bulgur Pilavı,"[{""stepNumber"":1,""instruction"":""Soğanı zeytinyağında 4 dakika çevirin."",""timerSeconds"":240},{""stepNumber"":2,""instruction"":""Börülce ve domatesi ekleyip 4 dakika daha pişirin."",""timerSeconds"":240},{""stepNumber"":3,""instruction"":""Bulgur ve 2.5 su bardağı sıcak su ekleyip pilavı 18 dakika pişirin."",""timerSeconds"":1080}]"
borulceli-domates-sogurtmesi-aydin-usulu,YEMEK,3,5,10,Börülceli Domates Söğürtmesi,"[{""stepNumber"":1,""instruction"":""Domatesi ve sarımsağı tavada çevirin."",""timerSeconds"":300},{""stepNumber"":2,""instruction"":""Börülceyi ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yemeği 12 dakika pişirin."",""timerSeconds"":720}]"
borulceli-domates-yahnisi,YEMEK,3,5,10,Börülceli Domates Yahnisi,"[{""stepNumber"":1,""instruction"":""Soğanı ve domatesi 6 dakika pişirin."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Börülceyi ve sıcak suyu tencereye ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yemeği kısık ateşte 25 dakika pişirin."",""timerSeconds"":1500}]"
borulceli-eksileme-izmir-usulu,YEMEK,3,5,10,Börülceli Ekşileme,"[{""stepNumber"":1,""instruction"":""Soğanı zeytinyağında 4 dakika çevirin."",""timerSeconds"":240},{""stepNumber"":2,""instruction"":""Börülce ve domatesi ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yemeği 18 dakika pişirip limonla tamamlayın."",""timerSeconds"":1080}]"
borulceli-kabak-mucveri-mugla-usulu,YEMEK,3,5,10,Börülceli Kabak Mücveri,"[{""stepNumber"":1,""instruction"":""Kabak ve harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Mücverleri tavaya paylaştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Her yüzünü 4 dakika pişirin."",""timerSeconds"":480}]"
bossam,YEMEK,3,5,10,Bossam,"[{""stepNumber"":1,""instruction"":""Eti soya sosu ve sarımsaklı suda 90 dakika haşlayın."",""timerSeconds"":5400},{""stepNumber"":2,""instruction"":""Eti ince dilimleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Marul yapraklarıyla servis edin."",""timerSeconds"":null}]"
briam,YEMEK,3,5,10,Briam,"[{""stepNumber"":1,""instruction"":""Sebzeleri halka doğrayıp fırın kabına dizin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Zeytinyağı, domates ve sarımsak ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""180°C fırında 60 dakika pişirin."",""timerSeconds"":3600}]"
budae-jjigae,YEMEK,3,5,10,Budae Jjigae,"[{""stepNumber"":1,""instruction"":""Kimchi, sosis ve gochujangı tencereye alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Su ekleyip 15 dakika kaynatın."",""timerSeconds"":900},{""stepNumber"":3,""instruction"":""Noodleı ekleyip 5 dakika pişirin."",""timerSeconds"":300}]"
budapeste-paprikali-nohut-tavasi,YEMEK,4,5,10,Budapeşte Paprikalı Nohut Tavası,"[{""stepNumber"":1,""instruction"":""Kapya biberi sıvı yağda 5 dakika soteleyin."",""timerSeconds"":300},{""stepNumber"":2,""instruction"":""Domates ve paprikayı ekleyip 6 dakika pişirin."",""timerSeconds"":360},{""stepNumber"":3,""instruction"":""Nohudu tavaya katıp 7 dakika ısıtın."",""timerSeconds"":420},{""stepNumber"":4,""instruction"":""Maydanoz serpip sıcak servis edin."",""timerSeconds"":null}]"
bulgogi,YEMEK,3,5,10,Bulgogi,"[{""stepNumber"":1,""instruction"":""Eti ince dilimleyin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Soya sosu, armut püresi, susam yağı ve sarımsakla 30 dakika marine edin."",""timerSeconds"":1800},{""stepNumber"":3,""instruction"":""Eti tavada 10-12 dakika pişirin."",""timerSeconds"":720}]"
bulgur-pilavi,YEMEK,4,5,10,Bulgur Pilavı,"[{""stepNumber"":1,""instruction"":""Soğanı yağda kavurun, salçaları ekleyip 1 dk kavurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Bulguru ekleyin, karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sıcak suyu ekleyin, kaynayınca kısık ateşte 15 dk pişirin."",""timerSeconds"":900},{""stepNumber"":4,""instruction"":""Altına havlu koyup 10 dk dinlendirin."",""timerSeconds"":600}]"
bulgurlu-kabak-borani-mardin-usulu,YEMEK,3,5,10,Bulgurlu Kabak Borani,"[{""stepNumber"":1,""instruction"":""Rendelenmiş kabağı zeytinyağında 6 dakika çevirin."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Bulguru ekleyip kapağı kapalı 8 dakika şişirin."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Sarımsaklı yoğurdu üzerine gezdirip ılık servis edin."",""timerSeconds"":null}]"
bulgurlu-kabak-cicegi-dolmasi-antalya-usulu,YEMEK,3,5,10,Bulgurlu Kabak Çiçeği Dolması,"[{""stepNumber"":1,""instruction"":""İç harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Çiçekleri doldurup tencereye dizin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Dolmaları 16 dakika pişirin."",""timerSeconds"":960}]"
bun-cha,YEMEK,3,5,10,Bun Cha,"[{""stepNumber"":1,""instruction"":""Kıymayı soya sosu ve sarımsakla yoğurup küçük köfteler yapın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Köfteleri ızgara tavada 15 dakika pişirin."",""timerSeconds"":900},{""stepNumber"":3,""instruction"":""Erişteyi haşlayıp köfte, yeşillik ve sirkeli sosla servis edin."",""timerSeconds"":null}]"
bun-thit-nuong-vietnam-usulu,YEMEK,3,5,10,Bun Thit Nuong,"[{""stepNumber"":1,""instruction"":""Erişteyi haşlayıp soğuk sudan geçirin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Eti yüksek ateşte 6 dakika pişirin."",""timerSeconds"":360},{""stepNumber"":3,""instruction"":""Otlar ve erişteyle birlikte kaseye alın."",""timerSeconds"":null}]"
bursa-inegol-kofte,YEMEK,3,5,10,Bursa İnegöl Köfte,"[{""stepNumber"":1,""instruction"":""Kıyma, karbonat, soğan suyu ve tuzu yoğurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Harcı buzdolabında 6 saat dinlendirin."",""timerSeconds"":21600},{""stepNumber"":3,""instruction"":""Köfteleri ızgarada 15 dakika pişirin."",""timerSeconds"":900}]"
bursa-pideli-kofte,YEMEK,3,5,10,Bursa Pideli Köfte,"[{""stepNumber"":1,""instruction"":""Kıymayı yoğurup yassı köfteler hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Köfteleri ızgarada 12 dakika pişirin."",""timerSeconds"":720},{""stepNumber"":3,""instruction"":""Pide, sos ve tereyağıyla sıcak servis edin."",""timerSeconds"":null}]"
butter-chicken,YEMEK,4,5,10,Butter Chicken,"[{""stepNumber"":1,""instruction"":""Tavuğu yoğurt ve baharatla 30 dakika marine edin."",""timerSeconds"":1800},{""stepNumber"":2,""instruction"":""Tavuğu tavada 10 dakika mühürleyin."",""timerSeconds"":600},{""stepNumber"":3,""instruction"":""Domates püresi ve tereyağını ekleyip 20 dakika pişirin."",""timerSeconds"":1200},{""stepNumber"":4,""instruction"":""Kremayı ekleyip 5 dakika daha pişirin."",""timerSeconds"":300}]"
ca-kho-to,YEMEK,3,5,10,Ca Kho To,"[{""stepNumber"":1,""instruction"":""Şekeri tencerede eritip soya sosu ekleyin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Balığı sosa yerleştirip 25 dakika kısık ateşte pişirin."",""timerSeconds"":1500},{""stepNumber"":3,""instruction"":""Taze soğanla sıcak servis edin."",""timerSeconds"":null}]"
ca-ri-ga-vietnam-usulu,YEMEK,3,5,10,Cà Ri Gà,"[{""stepNumber"":1,""instruction"":""Tavuğu 6 dakika mühürleyin."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Sebze ve sos malzemelerini ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yemeği 18 dakika pişirin."",""timerSeconds"":1080}]"
cajun-tavuk,YEMEK,3,5,10,Cajun Tavuk,"[{""stepNumber"":1,""instruction"":""Tavukları şerit doğrayıp yağ ve baharatla karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Geniş tavayı ısıtıp tavukları tek sıra yerleştirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tavukları 12-15 dakika çevirerek pişirin."",""timerSeconds"":900}]"
camarao-na-moranga,YEMEK,3,5,10,Camarão na Moranga,"[{""stepNumber"":1,""instruction"":""Balkabağını 45 dakika fırınlayın."",""timerSeconds"":2700},{""stepNumber"":2,""instruction"":""Karidesli dolguyu 15 dakika pişirin."",""timerSeconds"":900},{""stepNumber"":3,""instruction"":""Dolguyu kabağa alıp 10 dakika daha fırınlayın."",""timerSeconds"":600}]"
cantik-bursa-usulu,YEMEK,3,5,10,Bursa Cantık,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup 20 dakika mayalandırın."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Kıyma ve soğanı karıştırıp harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Hamurları açıp harcı yerleştirin, isterseniz kaşar serpip 220°C fırında 16 dakika pişirin."",""timerSeconds"":960}]"
cantik-pidesi-bursa-usulu,YEMEK,4,5,10,Cantık Pidesi,"[{""stepNumber"":1,""instruction"":""Un, su ve mayayla hamur yoğurup 30 dakika dinlendirin."",""timerSeconds"":1800},{""stepNumber"":2,""instruction"":""Kıyma, domates, soğan, tuz ve karabiberle iç harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Hamuru oval açıp ortasını açık bırakacak şekilde içi yerleştirin."",""timerSeconds"":null},{""stepNumber"":4,""instruction"":""Cantık pidesini 220°C fırında 15 dakika pişirin."",""timerSeconds"":900}]"
cao-lau,YEMEK,3,5,10,Cao Lau,"[{""stepNumber"":1,""instruction"":""Dana etini soya sosuyla 20 dakika marine edin."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Eti tavada 12 dakika pişirin."",""timerSeconds"":720},{""stepNumber"":3,""instruction"":""Erişte, et ve taze otları az soya sosuyla kasede birleştirin."",""timerSeconds"":null}]"
cape-town-mercimek-bobotie,YEMEK,4,5,10,Cape Town Baharatlı Mercimek Bobotie,"[{""stepNumber"":1,""instruction"":""Mercimeği köriyle tavada 6 dakika ısıtın."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Kuru üzümü ekleyip harcı fırın kabına yayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Süt ve yumurtayı çırpıp üzerine dökün."",""timerSeconds"":null},{""stepNumber"":4,""instruction"":""180°C fırında 25-28 dakika pişirin."",""timerSeconds"":1590}]"
carne-asada,YEMEK,3,5,10,Carne Asada,"[{""stepNumber"":1,""instruction"":""Eti lime suyu, sarımsak ve kimyonla 30 dakika marine edin."",""timerSeconds"":1800},{""stepNumber"":2,""instruction"":""Eti ızgarada iki yüzünü 12-15 dakika pişirin."",""timerSeconds"":900},{""stepNumber"":3,""instruction"":""Eti 5 dakika dinlendirip dilimleyin."",""timerSeconds"":300}]"
carne-de-panela,YEMEK,3,5,10,Carne de Panela,"[{""stepNumber"":1,""instruction"":""Eti tencerede 10 dakika mühürleyin."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Soğan ve domatesi ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Patatesle birlikte 80 dakika pişirin."",""timerSeconds"":4800}]"
cassoulet,YEMEK,3,5,10,Cassoulet,"[{""stepNumber"":1,""instruction"":""Fasulyeyi bir gece ıslatıp süzün."",""timerSeconds"":28800},{""stepNumber"":2,""instruction"":""Et, sosis ve fasulyeyi güvece alın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kısık ısıda 2.5 saat pişirin."",""timerSeconds"":9000}]"
cauliflower-cheese-pie-ingiliz-firin-usulu,YEMEK,3,5,10,Cauliflower Cheese Pie,"[{""stepNumber"":1,""instruction"":""Karnabaharı 6 dakika haşlayın."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Peynirli içi hazırlayıp hamura yerleştirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Pie'ı 24 dakika pişirin."",""timerSeconds"":1440}]"
cevizli-bulgur-koftesi-yalova-usulu,YEMEK,3,5,10,Yalova Cevizli Bulgur Köftesi,"[{""stepNumber"":1,""instruction"":""Bulguru sıcak suyla 10 dakika şişirin."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Ceviz ve salçayla yoğurun."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tepsiye bastırıp 190°C fırında 20 dakika pişirin."",""timerSeconds"":1200}]"
cevizli-bulgur-sarmasi-amasya-bag-usulu,YEMEK,3,5,10,Amasya Cevizli Bulgur Sarması,"[{""stepNumber"":1,""instruction"":""Bulgur harcını hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yapraklara sarıp tencereye dizin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sarmaları 20 dakika pişirin."",""timerSeconds"":1200}]"
cevizli-goce-icli-borek-sivas-usulu,YEMEK,3,5,10,Cevizli Göce İçli Börek,"[{""stepNumber"":1,""instruction"":""Göceyi 10 dakika haşlayın."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""İç harcı yufkaya yayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Böreği 24 dakika pişirin."",""timerSeconds"":1440}]"
cevizli-kabak-sinkonta-burdur-usulu,YEMEK,3,5,10,Burdur Cevizli Kabak Sinkonta,"[{""stepNumber"":1,""instruction"":""Kabakları kalın yarım ay doğrayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Ceviz, sarımsak ve yağla harmanlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""190°C fırında 25 dakika pişirip servis edin."",""timerSeconds"":1500}]"
cevizli-narli-kofte-siirt-usulu,YEMEK,3,5,10,Siirt Cevizli Narlı Köfte,"[{""stepNumber"":1,""instruction"":""Köfte harcını hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Küçük köfteleri şekillendirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Köfteleri 8 dakika haşlayıp soslayın."",""timerSeconds"":480}]"
cevizli-pazi-sarmasi-artvin-usulu,YEMEK,3,5,10,Artvin Cevizli Pazı Sarması,"[{""stepNumber"":1,""instruction"":""Pazı yapraklarını 1 dakika sıcak suda yumuşatın."",""timerSeconds"":60},{""stepNumber"":2,""instruction"":""Bulgur, ceviz ve ince doğranmış soğanla iç harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yaprakları sarıp tencerede limonlu suyla 20 dakika pişirin."",""timerSeconds"":1200}]"
cevizli-tirit-samsun-ocak-usulu,YEMEK,3,5,10,Samsun Cevizli Tirit,"[{""stepNumber"":1,""instruction"":""Ekmeği servis tabağına yerleştirin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Et suyunu ısıtıp ekmeğin üstüne gezdirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yoğurt, ceviz ve eritilmiş tereyağıyla tamamlayıp servis edin."",""timerSeconds"":null}]"
chana-masala,YEMEK,3,5,10,Chana Masala,"[{""stepNumber"":1,""instruction"":""Soğanı ve zencefili 6 dakika kavurun."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Domates ve baharatları ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Nohutla birlikte 25 dakika pişirin."",""timerSeconds"":1500}]"
char-siu,YEMEK,3,5,10,Char Siu,"[{""stepNumber"":1,""instruction"":""Eti soya sosu, bal, susam yağı ve baharatla 30 dakika marine edin."",""timerSeconds"":1800},{""stepNumber"":2,""instruction"":""Eti 200°C fırında 25 dakika pişirin."",""timerSeconds"":1500},{""stepNumber"":3,""instruction"":""Eti soslayıp 10 dakika daha fırınlayın."",""timerSeconds"":600}]"
char-siu-chicken-cin-firin-usulu,YEMEK,3,5,10,Char Siu Chicken,"[{""stepNumber"":1,""instruction"":""Marineyi hazırlayıp tavuğu karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Tavuğu 200°C fırında 16 dakika pişirin."",""timerSeconds"":960},{""stepNumber"":3,""instruction"":""Kalan sosu sürüp 10 dakika daha pişirin."",""timerSeconds"":600}]"
chermoula-tavuk,YEMEK,3,5,10,Chermoula Tavuk,"[{""stepNumber"":1,""instruction"":""Kişniş, sarımsak, limon ve zeytinyağıyla marinadı hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Tavuğu marinadla kaplayıp 20 dakika dinlendirin."",""timerSeconds"":1200},{""stepNumber"":3,""instruction"":""Tavuğu 200°C fırında 35 dakika pişirin."",""timerSeconds"":2100}]"
